dates,satname,nzd0350-0000,nzd0350-0001,nzd0350-0003,nzd0350-0004,nzd0350-0005,nzd0350-0006,nzd0350-0007,nzd0350-0008,nzd0350-0009,nzd0350-0010,nzd0350-0011,nzd0350-0012,nzd0350-0013,nzd0350-0014,nzd0350-0015,nzd0350-0016,nzd0350-0017,nzd0350-0002
2002-10-30 21:55:01.471000,L7,358.96,269.01,376.38,386.42,404.84,393.28,392.85,376.30,388.60,382.95,351.36,339.94,291.92,330.21,319.38,358.28,359.80,414.52
2002-12-26 21:49:23.939000,L7,,,157.85,238.17,346.49,351.65,232.65,217.88,,216.36,308.82,297.74,,214.51,353.09,352.92,354.03,
2003-01-02 21:55:34.113000,L7,283.96,209.32,236.71,262.29,306.97,215.52,355.64,343.55,344.29,336.11,318.49,310.19,294.27,301.31,368.98,369.52,369.98,200.12
2003-01-27 21:49:33.029000,L7,,,,319.08,291.62,337.96,303.38,309.47,317.54,254.25,287.14,189.23,257.20,193.68,251.07,308.91,365.78,
2003-02-19 21:55:54.479000,L7,279.87,199.45,260.45,406.89,417.43,403.57,343.47,236.77,310.50,390.04,320.14,266.20,296.45,198.56,261.53,285.12,301.05,190.51
2003-03-07 21:55:58.558000,L7,,,260.79,337.82,314.51,323.80,,,,,,,,187.65,236.97,247.85,248.15,
2003-10-18 21:39:00.182000,L5,,,,,,,,,,,,,,,,274.47,308.66,
2003-12-21 21:39:43.071000,L5,,,,,,,,,,,,,,,,277.03,331.24,
2004-02-23 21:40:02.028000,L5,,,,,,,,,,,,,,,,,245.73,
2004-04-18 21:47:01.335000,L5,,,,,,,,,,,,,,,,282.97,263.42,
2004-08-24 21:50:29.935000,L5,,,,,,,,,,,,,,,,264.42,252.83,
2005-01-15 21:53:21.356000,L5,389.30,413.00,,,175.79,392.46,348.13,340.43,327.35,324.69,325.31,307.76,272.83,309.01,305.39,348.84,339.35,409.77
2005-03-13 21:47:59.531000,L5,,,,,,,,,,165.97,270.43,220.05,239.52,170.36,257.79,285.96,328.00,
2005-06-08 21:54:44.925000,L5,,,,341.27,407.75,399.78,405.17,378.25,373.09,344.89,321.51,305.95,270.36,307.89,359.99,415.14,386.99,
2005-09-28 21:55:20.450000,L5,,,,,188.16,369.41,,,,,,,,,,295.67,312.14,
2005-10-07 21:49:06.876000,L5,,,,,,,,,,,,,,169.47,243.73,325.58,343.04,
2005-11-08 21:49:16.532000,L5,,,,,,,,,,,,,,,,204.42,328.16,
2006-01-27 21:51:10.462000,L5,,,,,,,,,,,,,,,239.86,277.90,333.65,
2006-09-15 22:01:03.273000,L5,,,,,,,,,,,,,,,,229.63,241.01,
2006-10-10 21:55:08.811000,L5,,,,,,,,,,,,,,,,261.25,280.85,
2006-11-27 21:55:35.233000,L5,,,,,,,,,,,,,,,,210.52,277.78,
2006-12-29 21:55:50.726000,L5,,,,,,,,,,,,,,,164.59,279.46,318.81,
2007-01-21 22:02:09.591000,L5,,,,,177.92,370.15,318.71,319.82,302.46,,,,,174.15,253.19,323.42,323.09,
2007-01-30 21:56:00.553000,L5,,,,,,338.81,296.21,288.36,,,,183.42,231.08,172.13,192.87,317.08,338.36,
2007-02-06 22:02:11.997000,L5,,,,,,,,,,,,,,,,282.38,288.94,
2008-12-09 21:51:18.382000,L5,,,,,185.46,178.30,256.33,214.10,,214.98,269.90,268.41,254.79,187.47,264.82,341.07,327.64,
2008-12-25 21:51:46.135000,L5,,,,,,,,,,,,,,,,299.97,314.06,
2010-01-29 21:58:05.346000,L5,,,,,,,,,,,,,,,233.23,194.23,326.11,
2010-10-12 21:57:13.086000,L5,,,,,,,,,,,,,,,,,245.68,
2011-01-09 21:50:58.806000,L5,,,,,,335.52,309.01,305.84,287.45,186.06,279.83,274.43,248.11,198.74,249.62,335.77,342.31,
2011-02-17 21:57:12.898000,L5,,,,,214.06,370.76,335.95,315.53,,209.24,277.21,281.83,244.38,178.83,272.95,337.77,327.80,
2011-09-13 21:55:45.838000,L5,,,,,,,,,,,,,,,,291.99,262.69,
2013-05-13 22:09:11.169000,L8,,,,,,,,,,,,,,,,,232.58,
2013-05-29 22:09:17.297000,L8,,,,,,,,,,,,,,,,,229.46,
2013-06-30 22:09:11.994000,L8,,,,,,,,,,,,,,,,246.04,277.74,
2013-07-16 22:09:12.440000,L8,,,,,,,,,,,,,,,,234.29,233.29,
2013-07-25 22:03:01.828000,L8,,,,,,,,,,,,,,,,268.26,272.55,
2013-10-29 22:02:46.185000,L8,,,,,,,,,,,,,,,,216.41,297.89,
2013-11-14 22:02:45.355000,L8,,,,,,,,,,,,,,,,263.92,295.72,
2013-11-30 22:02:40.518000,L8,,,,,,,,,,,279.53,258.79,,,199.50,277.59,302.19,
2014-01-24 22:08:21.364000,L8,,,,,,,,,,,,,,,,,224.68,
2014-02-02 22:02:05.518000,L8,344.43,,,,,311.78,281.38,,,147.29,278.71,266.15,,,202.83,278.01,303.10,
2014-02-18 22:01:51.922000,L8,,,,,,331.63,282.31,,,,,,,,163.36,255.23,301.51,
2014-03-06 22:01:37.193000,L8,392.02,371.71,374.44,365.46,369.36,367.75,357.70,356.80,355.45,348.42,306.39,348.04,345.22,345.27,351.20,353.37,355.63,364.33
2014-05-16 22:06:45.666000,L8,,,,,308.30,355.75,,,,186.60,233.27,,,,,237.10,280.53,
2014-05-25 22:00:34.672000,L8,,,,,,,,,,,,,,,,246.08,296.30,
2014-08-04 22:07:14.381000,L8,,,,162.81,198.01,153.10,,,,,,,,,,232.76,276.12,
2014-08-13 22:01:06.684000,L8,351.10,,,,217.34,323.28,285.68,,,298.94,279.72,270.73,240.54,218.70,220.69,308.72,301.98,
2014-09-30 22:01:12.529000,L8,,,,,,,,,,,,,,,,243.98,296.09,
2014-11-08 22:07:28.004000,L8,399.79,,,340.34,363.58,333.35,319.05,299.99,,196.08,297.33,261.28,,,231.52,297.94,292.36,
2014-11-17 22:01:14.600000,L8,348.94,,,,184.27,308.75,313.92,304.89,329.29,319.92,286.60,278.21,250.50,282.43,241.56,320.47,317.93,
2015-01-27 22:07:11.201000,L8,,,,381.49,354.98,365.18,311.83,296.61,338.00,196.05,304.75,254.07,213.29,191.54,238.55,244.04,296.97,
2015-02-12 22:07:03.113000,L8,358.19,267.38,343.77,337.19,252.04,217.35,252.45,244.58,208.72,262.29,310.19,309.38,285.89,282.19,197.29,235.73,267.73,338.48
2015-02-28 22:07:00.305000,L8,,,,385.38,376.52,368.68,246.50,300.03,340.82,332.55,302.68,275.17,284.49,282.64,244.95,253.96,300.08,
2015-03-09 22:00:42.428000,L8,,,,,,334.41,253.58,297.40,299.40,182.17,283.79,277.29,246.86,220.35,241.81,264.19,313.36,
2015-04-01 22:06:37.659000,L8,,,,,,361.73,244.40,228.54,332.90,194.02,303.74,263.29,262.47,193.65,241.65,261.42,296.97,
2015-05-12 22:00:04.946000,L8,334.63,,,,,,,,,,,,,,,236.48,291.08,
2015-05-28 22:00:07.580000,L8,,,,,,,,,,,,,,,,236.50,244.38,
2015-06-13 22:00:19.815000,L8,,,,,,,,,,,,,,,,242.10,299.89,
2015-06-29 22:00:26.396000,L8,,,,,,,,,,,,,,,,208.70,300.59,
2015-10-19 22:01:05.887000,L8,,,,,,336.77,281.18,289.55,254.68,297.18,278.61,268.58,224.94,205.53,220.22,249.75,308.99,
2015-12-06 22:01:10.909000,L8,350.05,,,322.83,187.00,340.08,328.01,329.24,326.90,321.25,293.42,298.42,264.03,301.05,249.26,327.79,323.58,
2015-12-13 22:07:21.432000,L8,393.00,306.63,,384.39,374.70,372.50,393.61,308.61,347.08,338.39,313.76,275.48,283.06,288.66,246.04,303.37,304.55,382.25
2015-12-29 22:07:21.036000,L8,,379.30,,385.10,332.76,333.95,369.63,316.10,370.95,362.30,312.23,278.23,285.51,291.06,284.51,351.66,303.73,381.23
2016-02-08 22:01:03.169000,L8,,,,,,252.69,289.35,294.93,258.91,148.52,280.54,266.35,246.98,224.25,245.06,262.41,315.77,
2016-03-02 22:07:07.398000,L8,,,,,,,,,,185.60,235.47,257.52,,,,,230.95,
2016-03-18 22:07:01.867000,L8,,,,165.31,319.03,304.76,340.29,327.28,210.71,227.63,305.84,224.08,260.47,283.89,276.84,326.24,299.28,
2016-04-19 22:06:46.856000,L8,392.00,,,,,,,,,,,,,,,,,
2016-06-15 22:00:44.975000,L8,,,,,,,,,,,,,,,,242.25,295.99,
2016-07-01 22:00:54.396000,L8,,,,,,,,,,,,,,,,216.86,280.19,
2016-07-24 22:07:13.819000,L8,,,,,199.20,161.71,,,,,,,,,,232.90,232.30,
2016-09-10 22:07:27.365000,L8,,,,,,,,,,180.83,212.78,,,,,233.60,289.58,
2016-10-12 22:07:33.085000,L8,393.61,,,,317.82,359.57,246.42,220.17,,194.89,292.09,258.85,,,234.66,245.37,291.21,
2016-11-22 22:01:23.648000,L8,356.84,,,,233.44,338.10,304.26,296.63,318.71,322.99,287.44,279.07,248.55,278.36,248.30,318.92,316.13,
2016-12-15 22:07:29.991000,L8,394.61,,,,,,,,,,,,,,,237.18,290.69,
2017-01-09 22:01:14.158000,L8,352.44,,,,178.17,311.44,286.28,296.28,258.49,318.56,282.24,274.80,249.21,225.54,,,,
2017-01-16 22:07:22.953000,L8,357.80,,,163.14,364.76,374.10,342.87,308.05,343.49,336.92,306.96,223.07,213.99,194.51,237.55,304.07,306.47,
2017-01-25 22:01:08.707000,L8,356.97,308.15,351.12,155.43,342.72,343.36,336.59,334.48,327.26,328.62,292.25,295.37,261.33,300.10,328.23,357.89,330.49,347.88
2017-02-10 22:01:00.454000,L8,352.44,,,,217.86,336.82,286.65,296.03,257.74,310.37,281.89,219.36,245.00,220.79,226.72,307.49,313.59,
2017-02-26 22:00:55.430000,L8,352.33,,,,233.12,322.63,285.85,293.22,258.64,306.34,277.89,271.96,243.27,218.88,226.85,259.99,312.08,
2017-03-30 22:00:38.167000,L8,357.34,332.19,,,,,,,,,194.72,279.23,250.05,226.58,211.65,266.20,332.03,
2017-04-15 22:00:30.050000,L8,342.33,,,,,,,,,,,,,,,243.12,297.81,
2017-05-01 22:00:19.697000,L8,352.60,,,,,258.73,280.60,294.23,,,269.48,266.38,,282.70,244.81,241.02,307.84,
2017-05-08 22:06:35.164000,L8,,,,164.50,316.11,363.30,331.76,282.35,,,,,,,235.34,239.58,235.27,
2017-05-24 22:06:46.292000,L8,,,,,,,,,,,,,,,,,224.37,
2017-06-09 22:06:54.260000,L8,,,,,,,,,,,,,,,,207.57,279.62,
2017-06-25 22:06:59.518000,L8,,,,,,,,,,,,,,,,232.84,278.48,
2017-07-04 22:00:50.541000,L8,348.24,,,,174.70,310.60,281.22,311.92,,,260.66,259.95,,,228.72,249.66,306.87,
2017-08-21 22:01:07.834000,L8,,,,,,,,,,,,,,,,206.73,294.30,
2017-09-06 22:01:09.877000,L8,,,,,,,,,,,259.15,258.82,,,,239.37,297.11,
2017-10-24 22:01:21.408000,L8,351.56,,,,158.15,332.81,242.29,201.79,301.98,164.22,281.83,265.50,247.21,216.48,231.09,315.98,312.31,
2017-10-31 22:07:31.844000,L8,406.36,,,,197.49,371.45,346.49,308.88,334.19,258.40,293.95,266.15,214.67,280.61,276.38,309.06,302.23,
2017-12-02 22:07:22.770000,L8,,,,,,368.91,336.39,299.96,339.04,192.38,294.00,271.14,212.70,223.93,227.01,252.88,296.77,
2017-12-11 22:01:12.448000,L8,345.04,,,,183.56,338.73,321.61,296.41,323.81,227.74,283.64,276.37,251.89,288.20,245.42,317.45,324.93,
2018-01-19 22:07:14.526000,L8,397.44,,,,,338.06,337.68,299.86,,190.23,293.50,260.69,211.60,193.07,231.27,254.47,300.23,
2018-01-28 22:00:58.125000,L8,366.21,326.04,351.92,349.60,350.47,348.45,345.31,343.94,341.74,339.47,291.45,288.17,274.84,309.39,275.36,350.26,328.72,348.91
2018-02-20 22:07:00.077000,L8,394.83,,,,,356.47,333.14,295.28,,189.00,292.12,255.55,,,219.52,250.94,293.71,
2018-04-18 22:00:19.528000,L8,,,,,157.29,317.93,278.00,,,,261.72,265.48,,,213.06,241.44,299.84,
2018-04-25 22:06:26.771000,L8,390.55,,,,313.02,357.37,325.30,218.50,,187.45,211.78,257.00,,,220.55,249.92,288.26,
2018-06-21 22:00:01.138000,L8,349.64,,,,181.02,318.73,280.27,244.38,,,260.90,221.85,,,226.58,337.26,315.01,
2018-06-28 22:06:16.147000,L8,,,,,,,,,,,,,,,,233.13,333.21,
2018-08-08 22:00:25.669000,L8,356.29,,,,232.10,253.49,,,,,,,,,241.84,334.21,322.94,
2018-08-24 22:00:33.638000,L8,,,,,,,,,,,,,,,,239.48,279.74,
2018-08-31 22:06:47.157000,L8,,,,,194.68,156.16,,,,,,,,,,195.17,280.37,
2018-10-18 22:07:05.594000,L8,,,,,196.35,162.15,,,,182.69,240.52,254.86,,,203.33,244.53,289.35,
2018-11-12 22:00:59.324000,L8,347.36,,,,,248.86,283.24,,,152.37,279.14,265.53,223.28,216.12,230.04,320.56,327.93,
2018-12-21 22:07:06.566000,L8,,,,382.40,372.35,368.90,333.98,301.27,342.53,199.18,279.92,261.06,212.03,185.00,226.03,312.89,298.39,
2019-01-22 22:07:02.132000,L8,413.32,366.20,387.16,394.00,385.93,388.94,398.98,392.98,390.63,360.32,303.40,285.75,279.92,344.07,353.89,357.06,358.90,391.99
2019-02-07 22:06:59.544000,L8,404.13,,271.37,337.68,236.77,372.62,360.81,300.63,342.58,333.42,292.83,271.69,263.39,257.44,235.25,342.77,306.20,
2019-03-04 22:00:42.823000,L8,349.18,329.94,,,249.37,340.69,334.11,315.72,298.04,165.12,280.52,279.26,253.85,221.66,245.52,287.69,320.76,
2019-05-14 22:06:48.150000,L8,388.02,,,,288.22,366.91,308.47,215.54,,181.33,244.45,,,,220.72,245.80,289.95,
2019-06-15 22:07:03.775000,L8,379.87,,,,364.64,366.69,242.28,215.05,333.82,189.57,246.38,182.97,,,241.54,257.65,283.01,
2019-07-17 22:07:10.971000,L8,,,,,198.91,168.46,,,,,,,,,212.20,245.07,283.39,
2019-08-02 22:07:17.867000,L8,,,,,,,,,,,,,,,211.70,234.70,282.30,
2019-10-05 22:07:36.198000,L8,,,,,,,,,,184.58,240.07,,,,215.29,232.61,287.00,
2019-10-21 22:07:37.761000,L8,,,,339.02,200.83,374.03,249.77,305.03,342.23,197.24,293.80,227.75,212.93,315.56,236.14,281.95,298.23,
2019-12-08 22:07:32.611000,L8,381.61,,,382.71,372.67,376.57,315.17,300.06,339.75,332.25,294.30,259.34,212.62,325.74,231.83,312.88,298.98,
2020-01-25 22:07:21.445000,L8,,,,,,367.36,,,,,,,,,,,,
2020-02-10 22:07:16.756000,L8,,,,,261.22,371.52,339.47,365.67,148.97,265.07,293.70,220.07,229.35,255.74,241.30,254.36,303.92,
2020-02-26 22:07:12.690000,L8,,,,382.83,360.74,366.71,,,,192.48,291.32,266.61,,,240.41,254.93,447.19,
2020-03-06 22:00:58.462000,L8,,,,315.27,180.82,340.85,279.47,294.01,321.79,320.64,279.10,272.21,224.40,283.62,228.86,263.80,320.75,
2020-03-13 22:07:06.074000,L8,,,,386.28,372.55,228.77,339.60,297.96,,194.90,293.44,271.61,211.71,190.60,234.44,308.18,298.01,
2020-04-14 22:06:50.036000,L8,371.10,,,,316.26,331.71,341.03,286.02,278.83,192.83,245.31,264.69,212.74,181.23,231.58,336.28,333.05,
2020-04-23 22:00:35.031000,L8,,,,,,,,,,,,,,,,241.47,294.10,
2020-05-09 22:00:26.885000,L8,,,,,,,,,,,,,,,,,230.56,
2020-07-19 22:07:07.773000,L8,,,,,,,,,,,,,,,,,229.68,
2020-08-29 22:01:11.546000,L8,,,,,,,,,,,,,,,,240.79,297.42,
2020-09-14 22:01:17.845000,L8,,,,,,320.94,,,,,275.37,262.18,,,,254.76,304.94,
2021-01-04 22:01:18.489000,L8,,,498.76,483.53,502.81,501.52,345.23,,,,215.99,263.51,258.69,294.35,309.45,340.63,370.93,
2021-01-11 22:07:26.124000,L8,,,,,,,,,,185.89,235.15,,,,210.96,248.27,282.54,
2021-02-12 22:07:19.216000,L8,,,,,,,,,,183.10,239.80,,,,217.78,244.90,291.79,
2021-02-21 22:01:05.416000,L8,,,,,,,,,,,,,,,158.65,245.05,300.59,
2021-03-16 22:07:03.784000,L8,378.70,,,383.74,200.56,369.63,341.02,299.57,324.35,195.82,296.60,274.81,262.26,258.38,240.80,314.73,301.38,
2021-03-25 22:00:51.177000,L8,,,,,,327.96,276.83,273.60,217.23,150.70,278.73,276.03,,,237.68,262.12,313.72,
2021-04-10 22:00:46.354000,L8,315.45,,,,220.56,309.14,326.23,200.46,256.03,288.64,283.59,274.41,253.24,285.50,236.80,343.04,308.25,
2021-04-17 22:06:54.118000,L8,,,,,,,,,,182.43,242.24,251.18,,,,241.55,286.81,
2021-07-06 22:07:08.299000,L8,,,,,,,,,,,,,,,,234.56,281.22,
2021-07-22 22:07:12.797000,L8,,,,,,,,,,,,,,,,231.26,274.57,
2021-09-08 22:07:29.873000,L8,,,,,,,,,,,,,,,,,217.07,
2021-11-18 22:00:34.762000,L9,,,,,179.96,251.22,,,,164.47,226.12,268.15,,,187.41,251.86,314.95,
2021-12-21 22:07:31.120000,L9,,,,,195.14,169.29,316.87,303.06,310.44,255.05,198.88,264.93,211.36,257.37,235.89,304.72,300.45,
2021-12-22 22:01:21.754000,L8,,,350.67,252.85,242.10,334.40,286.15,332.78,328.73,327.87,287.04,275.95,252.27,308.02,247.54,323.15,333.10,330.52
2021-12-29 22:07:29.143000,L8,,,,,,,,,,,,,,,217.50,240.51,226.63,
2022-01-07 22:01:17.661000,L8,,,,,181.09,323.79,281.92,286.95,291.23,320.14,286.31,276.66,252.67,287.65,243.42,346.78,348.82,
2022-01-14 22:07:27.312000,L8,396.30,,,,258.83,377.81,328.74,305.99,147.01,196.71,200.96,229.75,253.99,227.66,234.91,309.45,305.34,
2022-01-15 22:01:17.704000,L9,,,,,,330.61,278.90,275.54,300.02,170.09,283.38,274.28,249.66,235.22,242.16,311.55,320.93,
2022-01-30 22:07:22.237000,L8,,,,,259.06,375.94,239.83,221.98,151.29,194.68,294.23,272.87,,,228.56,304.48,297.65,
2022-02-15 22:07:18.025000,L8,399.34,356.81,351.65,394.98,,393.90,373.74,373.08,359.93,354.57,297.55,277.40,262.42,270.69,240.99,352.65,300.27,391.55
2022-02-16 22:01:14.119000,L9,,,,,,,,,,153.89,269.68,262.79,,,,241.04,302.51,
2022-02-23 22:07:19.963000,L9,,,,,,162.94,225.36,224.51,313.77,196.45,290.83,265.89,213.19,188.00,235.67,284.31,296.84,
2022-03-04 22:01:04.617000,L9,,,,,157.69,184.17,258.11,246.44,221.29,158.97,279.19,270.75,245.50,218.40,236.20,261.01,324.38,
2022-03-12 22:01:00.535000,L8,,,,,,,,,,,,,,,,245.92,299.60,
2022-04-13 22:00:53.360000,L8,,,,,183.14,254.65,280.99,274.71,287.70,156.28,269.93,271.11,,,230.46,252.43,317.89,
2022-04-21 22:00:48.097000,L9,,,,,,,,,,,,,,,,240.66,300.16,
2022-04-28 22:06:58.925000,L9,,,,,313.23,203.36,340.02,295.82,320.34,193.30,207.81,186.38,212.89,188.12,232.83,342.73,333.70,
2022-04-29 22:00:49.264000,L8,,,,,,,,,,,,,,,,,229.97,
2022-05-06 22:07:05.573000,L8,,,,377.81,201.17,365.16,341.91,281.41,167.04,198.03,291.31,273.93,223.13,192.30,243.39,335.79,328.77,
2022-05-22 22:07:10.472000,L8,,,,,318.60,377.83,363.80,362.39,,,,,,,165.46,204.10,316.48,
2022-06-07 22:07:19.428000,L8,,,,,,,,,,,,,,,,,231.69,
2022-07-01 22:07:06.314000,L9,,,,,197.07,167.13,244.50,217.31,323.38,,,,,,212.42,165.55,282.84,
2022-07-02 22:01:17.924000,L8,,,,,,,,,,,,,,,,,243.83,
2022-07-17 22:07:05.202000,L9,,,,,,,,,,,,,,,,,231.61,
2022-09-03 22:07:27.941000,L9,,,,,,,,,,,,,,,,,226.48,
2022-10-05 22:07:34.692000,L9,,,,,,,,,,,,,,,,,146.10,
2022-10-21 22:07:41.412000,L9,,,,,297.69,358.30,337.98,267.68,318.37,195.31,293.01,258.86,,,232.09,307.15,295.20,
2022-10-29 22:07:52.427000,L8,,,,,290.24,375.93,379.98,296.91,315.55,192.47,291.71,261.08,209.99,188.36,232.73,285.07,296.70,
2022-11-07 22:01:40.727000,L8,,,,,183.21,334.72,295.48,289.27,299.34,302.48,288.16,277.25,251.57,293.35,255.69,315.48,325.74,
2022-11-14 22:07:47.062000,L8,399.14,,391.24,387.99,299.00,381.07,370.52,365.56,358.61,354.32,299.68,276.94,261.88,309.85,277.18,317.99,311.75,392.03
2022-11-15 22:01:31.563000,L9,353.88,,349.83,327.17,339.65,339.46,323.32,284.35,293.60,327.90,285.48,279.41,249.53,287.54,242.41,332.36,328.89,327.54
2022-11-22 22:07:41.635000,L9,397.84,,344.82,392.07,202.33,381.38,368.82,363.73,353.73,350.78,302.21,277.63,273.92,311.77,275.13,307.82,312.83,383.74
2022-11-23 22:01:36.006000,L8,,,,,,,,,,,,,,,,,220.45,
2022-12-25 22:01:26.931000,L8,,,,,,,,,,,,,,,,212.26,312.60,
2023-01-01 22:07:39.051000,L8,,,,,364.41,367.80,245.40,295.41,316.68,300.53,292.45,267.90,214.24,192.68,242.91,306.43,305.51,
2023-01-02 22:01:30.470000,L9,,,,,,337.21,281.97,286.81,287.36,171.66,282.61,268.50,245.63,278.45,239.57,321.53,325.03,
2023-01-17 22:07:30.257000,L8,,,,,198.68,361.41,319.80,298.16,150.97,197.97,293.37,262.59,212.88,192.05,237.18,302.50,301.01,
2023-02-10 22:07:44.308000,L9,,,,,,,,,,,,,,,,182.03,287.27,
2023-02-19 22:01:25.048000,L9,,,,,181.58,329.68,285.05,285.51,291.67,170.29,283.27,218.35,245.68,287.81,242.71,348.48,323.68,
2023-03-14 22:07:23.107000,L9,,,,,314.81,359.79,236.64,217.81,268.50,191.04,243.75,,,,232.16,246.38,304.36,
2023-04-16 22:00:35.409000,L8,,,,,,,,,,,,,,,,,237.23,
2023-04-23 22:06:45.046000,L8,,,,,,352.31,,,,,,,,,,,,
2023-04-24 22:00:52.245000,L9,,,,,215.32,325.15,285.22,250.26,278.60,250.74,280.00,273.99,244.18,209.14,238.06,344.04,313.24,
2023-06-02 22:06:41.744000,L9,,,,,316.84,358.90,241.61,284.72,325.23,188.53,206.52,,,,222.44,160.26,285.55,
2023-06-10 22:06:39.746000,L8,,,,,,,,,,,,,,,,,231.99,
2023-06-11 22:00:25.462000,L9,,,,,233.36,322.62,147.06,195.81,231.97,,,,,,232.82,250.37,314.87,
2023-07-28 22:07:02.846000,L8,,,,,,,,,,,,,,,,,233.88,
2023-08-13 22:07:07.940000,L8,,,,,,355.79,,,,,,,,,,180.73,277.55,
2023-08-14 22:00:49.451000,L9,,,,,,318.19,,,,,,,,,,,,
2023-09-06 22:07:14.613000,L9,,,,,,,,,,,,,,,,,230.31,
2023-09-07 22:01:01.793000,L8,,,,,181.74,326.03,284.61,270.24,235.66,156.80,278.22,267.86,,,227.60,203.85,312.29,
2023-10-08 22:07:22.193000,L9,,,378.15,379.35,357.03,180.56,337.98,309.57,319.43,342.05,297.07,269.58,213.80,255.40,235.37,258.84,308.34,379.68
2023-10-09 22:01:12.515000,L8,,,,,,,,,,,,,,,,,228.19,
2023-10-17 22:01:17.972000,L9,,,,,,322.43,,,,,,,,,,241.80,301.01,
2023-10-24 22:07:27.973000,L9,383.70,,,,344.52,359.60,310.80,292.44,313.03,193.32,261.22,233.50,,,227.89,251.81,290.13,
2023-11-10 22:01:11.260000,L8,,,,,,335.73,278.80,274.71,288.48,156.69,280.97,181.45,198.71,213.86,234.35,257.90,318.20,
2023-11-17 22:07:27.133000,L8,382.98,,,,348.60,358.01,,269.37,315.93,194.45,286.45,,,,228.46,251.60,288.62,
2023-11-26 22:01:17.763000,L8,,,,,,343.73,246.71,279.64,289.95,183.88,286.03,276.04,248.75,220.98,241.51,312.51,326.77,
2023-12-19 22:07:27.073000,L8,,,,,355.52,335.22,321.62,268.31,,180.08,290.26,255.82,205.85,187.17,233.84,253.42,307.80,
2024-02-05 22:07:19.904000,L8,,356.98,370.33,385.14,377.37,379.16,344.05,305.44,346.43,323.44,,,204.56,250.24,282.07,294.08,346.01,380.26
2024-02-06 22:01:22.045000,L9,,,,,,,,,,,,,,,232.54,259.13,314.72,
2024-02-13 22:07:29.811000,L9,,,369.53,387.51,374.18,376.68,184.54,286.03,279.08,348.74,297.53,273.88,260.54,308.08,263.50,338.82,373.96,374.39
2024-02-21 22:07:17.333000,L8,,358.92,393.96,396.07,379.07,388.47,370.01,334.98,337.93,356.67,301.55,277.78,264.89,308.99,278.45,347.84,353.41,383.17
