dates,satname,nzd0116-0000,nzd0116-0001,nzd0116-0002
1999-10-22 21:58:28.758000,L7,240.40,177.93,254.41
2000-03-14 21:58:11.336000,L7,,,173.38
2001-03-01 21:55:57.624000,L7,462.10,439.19,255.38
2001-06-05 21:55:16.607000,L7,289.13,252.67,254.49
2001-10-11 21:53:46.024000,L7,210.48,179.46,253.99
2002-01-15 21:54:23.534000,L7,298.93,232.01,254.84
2002-01-31 21:54:26.647000,L7,308.48,185.02,254.56
2002-05-23 21:54:18.991000,L7,195.29,177.34,251.01
2002-08-27 21:53:36.267000,L7,,200.32,250.99
2002-10-14 21:53:19.813000,L7,232.14,185.79,246.68
2003-07-21 21:42:09.884000,L5,259.71,253.39,237.21
2003-08-06 21:42:27.230000,L5,293.51,267.40,251.69
2003-10-25 21:43:40.253000,L5,281.17,256.57,238.95
2003-12-12 21:44:10.398000,L5,373.24,300.38,293.26
2004-02-14 21:44:33.705000,L5,271.05,250.72,233.02
2004-03-01 21:44:38.581000,L5,313.72,285.06,263.87
2004-04-18 21:45:25.586000,L5,287.75,265.92,243.35
2004-05-20 21:46:20.465000,L5,272.74,256.84,236.33
2004-06-05 21:46:48.916000,L5,281.90,267.79,244.78
2004-07-07 21:47:45.207000,L5,284.35,269.35,248.10
2004-07-23 21:48:09.192000,L5,274.93,258.96,236.26
2004-08-08 21:48:26.915000,L5,287.58,265.01,243.73
2004-09-25 21:49:43.196000,L5,290.75,263.38,249.41
2005-01-15 21:51:45.464000,L5,282.08,257.02,239.07
2005-04-21 21:52:46.920000,L5,295.93,270.72,255.40
2005-10-30 21:53:39.558000,L5,328.03,298.47,279.40
2005-11-15 21:54:02.336000,L5,281.45,260.31,247.07
2006-04-08 21:57:12.628000,L5,274.49,256.09,231.47
2006-06-27 21:58:24.681000,L5,258.80,253.03,229.11
2006-07-13 21:58:38.362000,L5,274.77,263.67,240.84
2007-09-18 21:58:42.182000,L5,292.22,265.96,249.26
2008-12-25 21:50:10.387000,L5,276.65,253.78,237.00
2009-12-12 21:56:13.982000,L5,298.58,271.04,260.37
2010-10-28 21:55:27.339000,L5,288.02,264.95,247.59
2010-12-31 21:55:32.560000,L5,303.28,274.82,258.97
2011-02-17 21:55:37.006000,L5,297.48,276.78,250.16
2013-04-11 22:07:51.092000,L8,279.98,253.75,244.78
