dates,satname,nzd0094-0000,nzd0094-0001,nzd0094-0002,nzd0094-0003,nzd0094-0004,nzd0094-0005,nzd0094-0006,nzd0094-0007,nzd0094-0008,nzd0094-0009,nzd0094-0010,nzd0094-0011,nzd0094-0012,nzd0094-0013,nzd0094-0014,nzd0094-0015,nzd0094-0016,nzd0094-0017,nzd0094-0018,nzd0094-0019,nzd0094-0020,nzd0094-0021,nzd0094-0022,nzd0094-0023,nzd0094-0024,nzd0094-0025,nzd0094-0026,nzd0094-0027
2013-12-30 22:13:13.343000,L8,234.10,261.36,344.74,369.66,361.51,378.43,348.73,360.08,361.00,373.37,374.51,382.28,389.60,379.59,377.18,378.61,383.47,377.34,384.81,391.79,284.46,321.64,228.98,,,,,
2014-01-31 22:12:52.806000,L8,,,,,330.66,331.19,313.92,332.83,336.19,335.15,336.66,343.32,366.38,186.06,247.22,342.11,341.36,347.54,383.98,395.27,390.60,367.76,358.91,381.15,256.28,266.07,295.22,353.85
2014-03-20 22:12:13.789000,L8,,,,,,215.54,182.74,256.81,329.35,332.66,337.27,340.98,358.74,338.22,343.42,341.34,341.37,344.69,353.66,358.97,355.46,354.34,357.69,346.70,346.49,344.79,336.36,335.73
2014-04-05 22:11:58.702000,L8,,,,,,203.24,200.67,209.01,331.71,333.43,335.32,340.63,355.56,182.97,246.93,301.99,338.81,345.35,351.44,354.57,354.18,353.20,352.68,345.86,344.53,341.09,333.76,329.74
2014-05-23 22:11:18.694000,L8,341.01,370.45,376.52,373.77,371.61,355.89,334.28,333.32,337.42,338.53,338.00,345.42,355.01,341.49,341.03,342.06,340.52,344.03,351.39,357.54,353.38,355.47,353.70,346.84,344.15,339.15,333.45,331.42
2014-07-26 22:11:43.162000,L8,223.25,262.26,224.23,205.88,269.90,234.46,214.81,261.42,260.70,238.74,330.85,342.38,184.00,192.69,248.04,,325.13,327.49,351.75,334.17,352.58,357.19,351.48,347.52,347.11,339.11,334.70,330.60
2014-08-11 22:11:51.972000,L8,,,,,,,,505.09,442.96,336.10,334.00,343.80,334.57,292.76,341.75,343.34,339.08,346.38,307.08,351.08,354.38,343.88,347.42,345.63,344.64,343.02,338.38,332.93
2014-10-14 22:12:02.705000,L8,219.94,258.87,277.95,296.83,188.49,323.06,327.30,331.99,335.64,339.05,337.20,350.47,324.02,286.82,294.34,294.27,337.01,270.74,295.64,197.56,354.62,354.92,353.75,345.85,373.41,365.94,336.02,368.49
2014-10-30 22:11:58.859000,L8,,257.89,280.98,273.06,180.15,222.80,211.78,331.41,335.93,338.18,336.92,347.19,323.77,284.41,294.06,300.28,272.05,267.28,296.84,204.85,355.16,355.70,353.17,346.54,347.47,342.14,334.17,335.11
2014-12-01 22:12:00.318000,L8,343.42,387.57,387.48,384.25,383.22,377.36,216.79,288.53,409.40,408.00,408.87,406.98,308.80,269.60,450.62,441.63,380.18,419.92,434.37,437.22,419.83,441.54,432.67,421.27,416.53,452.87,407.59,405.80
2015-04-24 22:11:08.401000,L8,225.27,261.71,281.15,221.56,306.68,316.21,336.40,339.45,491.21,511.25,525.14,530.23,313.12,282.49,288.85,168.87,168.52,268.92,292.87,173.78,354.40,354.54,354.48,346.68,344.64,341.27,334.55,331.40
2015-05-10 22:10:52.487000,L8,231.69,265.08,287.07,299.97,311.33,324.41,330.44,333.58,338.39,342.31,342.56,349.38,315.12,215.11,345.71,343.62,342.90,349.55,353.41,358.28,356.20,355.56,355.64,349.87,347.06,341.91,339.95,333.34
2015-06-27 22:11:10.298000,L8,,,,,,308.82,328.55,332.31,337.74,338.97,339.57,351.03,358.53,281.45,336.22,338.25,336.51,,350.67,269.91,361.24,459.53,448.90,430.72,430.80,274.56,338.36,337.19
2015-07-29 22:11:25.856000,L8,232.60,265.12,354.84,385.16,388.77,395.23,388.61,332.93,337.20,340.07,341.28,349.52,357.45,342.11,343.33,343.30,342.91,348.68,352.85,361.32,357.60,358.29,357.47,350.83,349.93,342.77,336.37,333.89
2015-08-14 22:11:31.426000,L8,227.71,262.47,281.76,295.91,276.69,304.22,322.88,293.68,335.28,338.01,339.38,348.75,317.80,283.64,290.40,164.54,169.25,265.40,286.11,196.66,355.98,355.93,355.15,349.71,348.13,342.63,337.27,334.47
2015-12-20 22:11:57.501000,L8,223.91,263.41,285.94,297.77,308.35,222.36,210.38,329.26,336.22,339.18,336.97,345.28,354.93,342.64,340.98,340.79,340.96,345.40,350.99,358.01,353.02,353.31,353.31,346.23,344.44,338.80,333.23,331.80
2016-02-22 22:11:42.580000,L8,,,,,187.25,317.61,324.70,329.57,336.73,338.15,338.65,345.91,182.90,283.95,291.49,169.27,170.24,270.73,293.07,198.93,351.52,351.77,316.23,370.69,390.94,391.65,335.72,331.39
2016-03-09 22:11:40.902000,L8,231.27,266.30,287.30,394.29,390.21,381.56,306.49,290.29,297.87,298.45,340.97,349.58,318.09,214.84,347.22,172.07,169.33,263.44,288.58,361.37,357.19,357.05,359.29,352.44,350.50,345.86,339.19,339.57
2016-03-25 22:11:32.353000,L8,238.63,273.89,291.67,302.83,314.83,329.96,334.38,339.90,354.10,346.60,352.37,363.82,374.40,251.38,344.03,349.18,375.03,383.10,392.37,390.80,396.02,383.89,331.38,272.28,191.20,362.39,444.47,475.10
2016-05-12 22:11:20.683000,L8,225.81,264.28,284.93,298.39,274.52,319.64,324.59,296.22,334.63,337.63,341.68,348.96,324.36,284.53,293.39,295.09,341.65,348.80,352.61,359.51,355.18,356.20,356.42,349.74,347.84,345.10,340.09,333.88
2016-06-13 22:11:30.674000,L8,227.52,263.63,284.77,216.34,305.94,240.22,327.67,332.94,336.05,337.51,338.14,346.41,315.33,284.76,287.94,169.68,167.11,264.80,290.30,197.38,352.89,353.31,352.23,346.14,344.91,341.75,335.28,330.52
2016-06-29 22:11:39.087000,L8,229.04,263.74,284.19,297.70,306.17,268.92,324.57,295.11,334.89,335.93,341.35,347.76,215.37,284.69,281.71,166.69,168.42,223.93,289.95,360.65,355.45,354.89,354.66,347.70,348.31,344.82,334.32,321.95
2016-07-15 22:11:46.335000,L8,231.08,268.24,441.27,445.88,393.25,318.35,330.77,333.03,337.91,339.07,343.20,351.63,321.79,282.92,294.47,289.96,343.71,350.83,355.34,361.90,358.39,357.93,356.76,349.54,352.29,347.47,339.91,337.94
2016-08-16 22:11:53.694000,L8,229.93,235.60,226.43,296.49,306.96,309.61,331.44,334.07,337.68,337.65,339.17,345.90,357.35,340.79,344.97,341.38,342.50,345.05,353.98,357.43,355.22,354.30,355.78,347.06,347.00,342.10,335.50,331.60
2016-11-04 22:12:09.415000,L8,,261.66,283.91,378.29,348.59,367.88,367.88,369.11,377.94,382.84,339.08,346.87,355.67,340.57,344.21,339.47,342.03,344.11,352.18,357.46,354.13,352.97,353.63,346.76,346.23,341.84,334.63,331.14
2016-11-20 22:12:09.409000,L8,220.47,262.19,282.78,298.76,388.56,386.23,375.97,378.91,379.50,392.51,392.58,404.94,419.67,407.87,402.17,164.79,169.10,269.38,292.54,416.43,422.80,413.82,419.77,405.27,398.49,343.15,397.08,386.87
2016-12-22 22:12:03.110000,L8,,,,,179.58,230.30,209.49,327.74,330.96,335.17,224.42,344.80,322.95,280.53,292.54,292.64,268.67,345.61,350.30,354.62,353.34,351.61,352.00,345.11,344.35,341.36,335.55,331.92
2017-06-16 22:11:31.847000,L8,231.32,263.48,284.02,298.84,190.59,226.79,328.24,332.13,336.08,337.00,341.43,348.73,316.62,244.09,288.73,174.80,169.24,269.23,290.36,201.78,355.76,305.48,334.15,305.57,346.58,343.96,337.45,332.68
2017-07-18 22:11:40.412000,L8,235.38,266.81,285.93,302.20,310.69,281.36,207.20,219.39,335.44,336.06,340.98,345.97,356.71,345.77,344.49,302.76,,228.37,348.95,214.16,324.35,347.98,355.60,349.78,334.53,332.84,329.82,399.64
2017-08-03 22:11:47.949000,L8,236.71,431.43,430.03,382.96,414.10,321.54,331.81,338.44,342.29,344.19,341.36,346.22,271.66,271.26,352.15,347.19,346.46,353.05,358.01,365.63,362.15,359.10,358.87,352.95,350.08,346.91,341.70,335.33
2017-08-19 22:11:53.133000,L8,233.59,264.94,423.82,406.93,403.17,361.40,333.32,332.02,335.05,336.71,341.19,349.54,357.09,341.31,343.99,342.67,343.28,348.44,353.99,360.52,358.57,357.59,355.67,348.43,348.79,345.22,337.10,333.19
2018-01-10 22:11:54.118000,L8,395.27,426.17,437.47,207.81,306.31,223.38,321.47,328.09,298.48,336.20,336.16,342.97,352.38,340.56,339.35,339.70,340.06,345.53,350.36,356.63,352.91,353.30,353.65,345.33,344.53,340.40,333.49,331.22
2018-01-26 22:11:45.215000,L8,,424.85,428.37,419.89,191.68,229.24,214.00,328.48,330.96,411.21,418.57,427.69,317.93,243.47,247.09,201.77,202.66,216.78,287.24,201.86,353.90,351.83,315.83,300.52,273.51,264.51,336.69,332.31
2018-04-16 22:11:06.667000,L8,,,,,278.88,229.24,209.03,211.74,228.95,336.48,335.59,341.71,323.57,286.14,289.39,166.40,168.72,266.21,290.07,195.57,356.89,355.90,355.78,349.32,347.77,343.99,338.43,333.83
2018-07-05 22:10:54.795000,L8,232.53,270.04,287.88,303.38,313.47,239.87,326.43,329.92,333.52,335.38,339.15,347.32,319.51,280.71,293.11,246.32,341.78,348.58,352.04,358.96,355.41,354.98,353.23,348.15,347.70,344.86,338.10,335.52
2018-08-06 22:11:10.291000,L8,231.43,271.75,288.70,305.83,315.90,325.44,324.40,332.43,336.49,339.55,344.02,350.91,359.54,345.95,345.59,344.24,343.66,352.05,355.11,362.17,358.69,357.19,355.88,349.76,352.00,347.28,340.42,336.59
2018-09-07 22:11:24.397000,L8,242.09,273.26,292.55,312.03,316.70,326.77,329.95,412.05,420.94,439.75,346.06,354.24,363.01,349.06,347.17,346.96,345.08,353.45,408.44,407.81,411.01,406.60,404.68,397.50,391.97,366.17,429.11,410.88
2018-10-25 22:11:42.546000,L8,,,,,,,,,,,,,,,,,,348.87,341.85,355.14,353.97,350.85,282.95,252.31,354.87,339.08,221.43,262.22
2019-02-14 22:11:33.473000,L8,239.01,273.52,291.58,312.61,379.94,387.91,383.51,383.87,333.36,338.18,338.75,350.19,439.10,346.00,345.14,334.06,347.30,271.20,364.39,358.42,437.64,382.80,368.37,462.85,453.72,479.29,405.13,367.58
2019-03-02 22:11:29.304000,L8,,266.28,286.16,308.04,271.15,231.47,212.88,328.63,333.18,336.21,339.03,343.77,163.38,248.65,247.09,247.72,203.32,220.55,287.58,199.57,352.48,352.64,319.99,302.49,274.20,343.49,338.38,333.03
2019-06-22 22:11:40.996000,L8,281.59,285.29,321.91,324.40,324.69,331.10,333.46,336.45,339.70,342.17,348.11,354.23,362.40,350.55,349.94,348.23,349.62,355.99,359.67,366.57,363.26,361.85,361.74,354.95,357.52,351.90,344.60,344.60
2019-07-08 22:11:44.725000,L8,246.73,277.07,291.08,318.25,317.49,323.36,331.58,333.82,338.06,339.13,343.06,349.23,360.01,280.00,282.93,272.40,345.69,349.43,355.43,420.19,420.98,424.68,418.25,416.16,403.06,416.29,343.88,383.27
2019-07-24 22:11:48.987000,L8,239.39,273.99,290.70,315.49,315.93,324.94,329.86,332.63,336.50,337.77,344.68,349.17,319.57,251.36,289.18,172.24,167.76,198.37,212.09,204.40,358.19,358.42,357.02,350.07,351.12,346.06,338.86,334.33
2019-08-09 22:11:55.358000,L8,237.54,275.77,291.37,315.34,317.30,322.47,326.40,332.55,336.34,339.35,343.28,350.17,358.50,345.50,345.51,342.66,344.13,348.59,352.58,360.78,356.44,356.95,357.09,349.31,350.89,455.52,418.94,417.77
2020-01-16 22:11:59.041000,L8,,267.06,287.37,306.01,186.78,223.34,207.55,205.27,228.58,227.81,196.57,343.57,318.86,241.51,290.88,171.85,171.53,311.61,288.64,198.37,352.02,309.11,316.44,301.03,275.70,261.74,335.55,335.25
2020-02-01 22:11:53.781000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.92
2020-04-21 22:11:21.823000,L8,225.57,273.08,286.88,206.17,275.74,223.29,213.49,330.88,335.40,300.21,342.19,346.72,314.97,282.48,290.34,290.91,250.43,347.15,351.07,355.01,352.61,352.95,353.26,346.09,343.77,341.44,337.03,330.80
2020-05-07 22:11:12.613000,L8,231.76,272.26,289.15,414.44,407.23,234.68,308.77,239.04,235.90,302.25,222.44,339.64,319.12,247.69,289.53,170.83,170.62,198.26,211.30,200.47,354.71,354.80,317.67,299.81,274.10,268.09,340.45,337.87
2020-07-10 22:11:39.723000,L8,,264.71,285.04,304.13,233.75,221.57,210.67,254.76,301.04,337.94,340.84,346.49,357.40,342.88,343.09,180.51,172.32,310.64,292.85,203.23,351.17,351.81,351.12,345.35,343.23,340.86,337.16,331.55
2020-07-26 22:11:44.648000,L8,232.34,273.47,287.05,316.22,315.59,283.46,216.26,262.74,335.82,336.51,342.48,345.35,358.66,341.27,346.63,341.56,344.29,348.18,353.55,357.59,356.12,354.11,356.04,347.22,347.96,343.46,338.68,332.94
2020-08-27 22:11:56.368000,L8,234.37,273.77,289.10,315.49,229.50,321.31,329.70,331.55,303.19,292.56,343.96,349.26,202.16,282.72,293.51,293.72,263.42,267.59,291.25,197.84,357.78,355.05,324.21,303.28,273.81,267.21,339.69,334.55
2020-12-17 22:12:09.375000,L8,,265.14,286.78,387.19,395.84,364.76,392.27,390.56,393.39,394.91,406.74,345.62,318.29,280.68,289.61,168.83,170.37,263.73,286.74,195.53,351.26,351.60,354.35,346.52,344.27,340.31,334.34,334.78
2021-01-18 22:11:57.463000,L8,244.84,276.26,295.41,302.94,300.83,242.49,535.81,330.34,336.97,340.31,343.24,348.61,323.56,287.28,300.94,285.18,270.50,264.25,255.86,249.87,357.51,352.03,349.03,345.40,236.44,348.79,377.79,363.60
2021-02-19 22:11:51.945000,L8,231.41,278.35,290.95,320.08,321.61,329.07,330.30,332.99,336.30,341.11,341.99,347.92,359.23,345.89,345.45,342.77,344.01,347.71,353.63,357.36,354.29,353.37,356.44,348.44,345.72,342.85,343.63,334.33
2021-04-24 22:11:25.382000,L8,,,,,,,165.16,328.13,335.82,338.04,342.02,346.21,356.84,343.73,342.53,341.95,340.34,347.65,350.50,355.21,350.85,351.54,351.86,345.89,342.90,341.25,336.87,331.91
2021-05-26 22:11:31.065000,L8,237.31,275.73,292.17,322.99,324.57,336.43,343.73,341.10,340.98,343.45,350.52,357.76,216.33,282.85,288.78,290.38,349.34,355.22,357.13,364.90,362.39,361.59,359.99,353.51,350.23,349.46,343.23,340.27
2021-06-11 22:11:38.046000,L8,231.99,269.45,287.15,308.58,314.19,233.30,212.83,328.32,301.27,335.98,340.15,346.21,323.32,249.03,252.25,238.58,273.92,279.17,293.60,249.07,352.72,352.33,326.16,305.89,275.99,338.42,334.72,331.96
2021-07-13 22:11:43.513000,L8,221.83,262.90,288.87,309.65,311.89,233.25,211.87,258.61,330.38,309.01,335.88,335.77,353.54,334.98,338.01,336.51,335.46,341.13,339.49,329.33,331.74,349.03,329.30,345.98,329.97,331.08,334.62,334.05
2021-10-17 22:12:14.625000,L8,,,,491.67,444.68,386.54,,,324.20,254.26,286.93,339.75,,176.85,337.27,332.20,335.10,315.79,262.25,242.92,302.90,351.02,360.18,353.15,356.06,345.20,297.01,294.13
2021-11-06 22:12:48.299000,L9,238.65,269.80,290.35,319.73,320.07,302.41,307.67,290.80,336.56,338.78,339.82,349.33,317.89,278.10,289.58,168.35,169.59,200.85,212.42,194.41,357.48,355.48,362.50,353.68,350.91,344.21,343.36,343.95
2021-11-18 22:12:08.776000,L8,,265.20,287.01,316.31,228.17,224.39,306.87,291.76,333.09,334.55,335.54,342.37,194.69,278.91,288.78,290.09,339.46,344.95,349.43,359.18,354.63,351.81,353.25,346.79,345.00,342.89,334.05,334.38
2022-01-13 22:12:02.740000,L9,236.16,273.71,290.68,318.81,320.40,338.04,331.84,331.39,332.89,334.09,338.00,345.66,320.06,280.41,289.62,289.80,343.43,262.28,289.69,197.62,357.45,355.29,357.20,350.17,347.88,345.18,342.82,337.88
2022-01-21 22:11:59.917000,L8,238.76,255.87,283.66,257.26,265.77,258.23,246.33,323.83,284.97,180.20,204.09,234.71,196.14,246.28,248.32,200.59,219.49,218.79,349.86,356.47,352.37,300.52,318.00,300.65,277.06,266.39,336.93,330.84
2022-01-29 22:12:05.530000,L9,236.84,263.35,289.32,303.12,319.30,326.09,255.16,336.96,232.17,236.40,335.27,347.78,283.88,399.55,400.21,391.67,340.34,335.79,343.39,,341.86,357.39,355.98,346.37,340.30,340.69,335.84,334.58
2022-02-14 22:12:01.049000,L9,,268.15,287.06,206.42,189.24,234.17,213.26,208.04,329.60,333.45,335.22,340.12,163.04,245.25,250.25,201.27,216.04,214.22,289.21,204.45,353.76,349.31,320.75,300.53,279.10,266.87,286.90,332.40
2022-02-22 22:11:50.626000,L8,237.90,270.54,288.05,318.60,317.92,330.23,302.79,287.45,295.08,296.74,277.63,340.88,306.87,275.86,287.31,267.62,341.19,345.63,350.72,356.16,352.70,352.03,356.19,392.39,388.79,379.25,338.53,334.58
2022-04-03 22:11:45.362000,L9,236.15,269.73,288.33,317.19,319.99,329.07,332.91,333.79,297.19,297.88,336.57,342.28,355.19,339.98,342.13,337.79,339.65,343.41,350.77,352.09,349.78,350.59,351.49,347.46,344.10,341.17,338.02,335.60
2022-05-05 22:11:31.114000,L9,206.00,190.15,217.27,301.91,322.24,330.07,331.22,333.17,336.50,339.27,345.36,349.54,321.35,283.28,291.46,279.41,344.06,347.71,169.30,,,,,,,,340.01,335.39
