dates,satname,nzd0091-0000,nzd0091-0001,nzd0091-0002,nzd0091-0003,nzd0091-0004,nzd0091-0005,nzd0091-0006,nzd0091-0007,nzd0091-0008
2000-01-17 22:04:35.821000,L7,399.58,383.19,387.21,399.18,419.84,425.98,414.35,406.27,429.12
2000-09-13 22:02:26.190000,L7,239.16,,,191.93,191.25,177.14,,,
2000-10-15 22:01:56.204000,L7,235.47,230.03,,,,,,,
2001-08-15 22:00:38.680000,L7,498.73,506.33,331.04,332.50,312.99,228.95,242.55,248.99,243.10
2001-12-05 22:00:18.987000,L7,222.51,223.72,,,,,,,
2002-01-22 22:00:40.906000,L7,413.79,360.91,392.37,450.19,387.44,409.18,343.15,344.53,344.39
2003-09-14 21:49:18.766000,L5,258.77,257.19,223.66,210.77,208.95,,,,
2003-09-30 21:49:30.432000,L5,308.32,303.02,273.73,273.24,269.66,237.80,260.13,256.90,240.28
2004-07-30 21:54:28.143000,L5,254.96,256.21,221.48,208.93,,,,,
2004-09-16 21:55:41.721000,L5,297.30,287.11,253.20,254.38,255.90,245.53,250.81,,
2004-11-19 21:56:55.269000,L5,283.08,275.69,251.79,255.01,273.40,264.19,261.66,245.59,228.01
2005-02-23 21:58:31.621000,L5,244.34,245.99,208.00,169.26,,,,,
2005-03-11 21:58:44.158000,L5,245.04,249.22,206.97,164.92,,,,,
2005-05-30 21:59:15.499000,L5,254.67,252.73,,,,,,,
2005-07-17 21:59:35.576000,L5,253.66,253.08,221.66,208.44,228.09,206.58,,,
2006-04-15 22:03:30.798000,L5,262.33,257.75,230.26,206.71,236.03,205.16,,,
2006-05-17 22:03:57.969000,L5,249.02,245.20,218.24,,,,,,
2006-07-04 22:04:41.660000,L5,247.73,251.71,228.78,219.40,233.03,,,,
2006-11-25 22:06:19.953000,L5,234.14,235.19,195.16,185.63,193.51,166.61,,,
2007-02-13 22:06:47.368000,L5,272.71,272.32,237.26,205.85,228.19,195.23,,,
2008-10-29 21:55:24.451000,L5,291.97,282.69,255.23,246.32,264.54,246.03,218.76,,
2009-02-02 21:57:22.411000,L5,271.98,269.18,236.28,212.88,,,,,
2011-01-07 22:01:44.406000,L5,279.53,274.87,243.76,223.36,243.12,232.05,234.90,,
2011-03-12 22:01:43.554000,L5,247.38,242.83,214.72,,,,,,
2011-04-13 22:01:34.017000,L5,230.53,227.71,209.18,,,,,,
2013-05-20 22:13:50.559000,L8,252.88,259.11,219.71,229.96,236.89,248.02,240.85,251.82,
2013-06-05 22:13:51.261000,L8,232.66,243.03,,,,,,,
2013-06-21 22:13:43.313000,L8,246.62,256.76,221.14,230.64,237.22,249.19,231.78,250.34,
2013-09-25 22:13:41.239000,L8,319.90,279.20,279.17,272.51,282.31,293.97,277.45,293.49,273.19
2013-10-27 22:13:31.854000,L8,166.21,239.18,214.86,209.00,,,,,
2013-11-12 22:13:32.202000,L8,259.89,250.67,228.93,239.88,247.56,256.30,255.00,254.30,246.21
2013-11-28 22:13:25.971000,L8,262.30,251.87,231.11,242.36,250.57,257.83,260.27,258.94,251.91
2013-12-14 22:13:21.591000,L8,252.05,244.62,219.15,226.65,235.66,245.28,247.13,,
2013-12-30 22:13:13.343000,L8,240.27,239.09,183.18,,,,,,
