dates,satname,nzd0194-0000,nzd0194-0001,nzd0194-0002,nzd0194-0003,nzd0194-0004,nzd0194-0005,nzd0194-0006,nzd0194-0007,nzd0194-0008,nzd0194-0009,nzd0194-0010,nzd0194-0011,nzd0194-0012
1999-08-12 21:52:44.265000,L7,,252.04,200.34,179.18,238.54,272.86,290.62,,316.33,290.55,281.43,280.50,265.70
1999-09-29 21:52:52.243000,L7,439.83,355.98,351.53,352.20,379.39,368.76,378.57,374.71,371.26,381.25,384.14,399.29,400.63
1999-10-15 21:52:49.322000,L7,361.59,272.71,270.42,244.75,258.72,279.71,304.80,237.68,310.47,342.15,300.17,281.28,376.62
1999-12-09 21:58:57.676000,L7,257.44,260.35,199.32,182.58,198.70,,,237.37,287.29,298.83,292.35,271.97,267.40
2000-02-04 21:52:37.377000,L7,340.55,272.95,264.29,238.74,260.02,283.33,301.22,245.82,302.16,358.32,300.21,275.87,271.00
2000-02-20 21:52:29.720000,L7,250.08,243.88,266.57,246.51,235.55,185.82,232.74,232.78,,,,,
2000-03-14 21:58:35.291000,L7,255.94,254.48,221.94,206.41,231.41,265.26,284.80,173.77,,290.38,283.71,271.06,262.06
2000-03-30 21:58:33.541000,L7,320.97,335.85,337.88,325.25,336.24,327.61,335.86,341.25,376.98,394.57,346.91,350.74,343.81
2000-05-17 21:58:07.485000,L7,524.03,390.92,293.88,253.68,379.52,377.55,381.31,395.17,387.55,330.21,303.23,299.92,283.72
2000-05-26 21:51:48.668000,L7,245.30,246.38,185.01,170.48,189.28,240.45,273.49,,,,282.82,214.72,234.21
2000-08-05 21:57:08.715000,L7,,,,,,,,,,,237.24,199.05,235.65
2000-08-14 21:50:56.232000,L7,269.96,292.32,289.86,253.04,355.97,352.59,345.55,325.76,323.97,344.75,299.95,292.46,276.72
2000-09-15 21:50:25.712000,L7,257.56,268.42,243.24,230.21,253.74,273.51,296.76,232.52,283.96,286.83,260.41,282.85,267.10
2000-09-22 21:56:29.431000,L7,263.74,269.84,269.75,238.45,253.71,275.84,298.32,237.16,351.79,348.16,301.25,280.47,235.02
2000-10-17 21:50:01.277000,L7,337.67,272.30,272.39,244.92,257.73,281.34,301.50,254.06,311.70,325.60,301.27,280.26,270.88
2000-11-09 21:56:21.390000,L7,,,,,,,,,,,224.61,236.64,232.60
2000-12-20 21:50:16.996000,L7,252.90,260.01,226.45,211.42,229.12,256.93,,,,,239.10,272.99,263.76
2001-01-05 21:50:16.585000,L7,343.66,277.46,267.09,245.36,378.95,363.33,360.99,358.57,341.69,304.61,303.00,289.36,272.16
2001-01-12 21:56:30.696000,L7,371.05,288.90,,127.60,,,,,,,,,
2001-03-10 21:50:10.732000,L7,269.14,276.79,270.03,249.53,262.26,281.40,344.42,249.73,330.03,340.59,302.25,290.62,272.18
2001-03-26 21:50:01.268000,L7,359.88,367.45,363.84,363.54,399.76,410.30,393.71,384.16,380.26,391.38,399.34,407.61,382.78
2001-06-05 21:55:40.577000,L7,256.52,270.76,223.91,239.22,240.52,268.12,231.74,,187.22,286.39,277.10,271.33,265.68
2001-06-21 21:55:29.297000,L7,259.31,276.04,277.29,271.36,252.90,280.21,298.06,,325.07,329.29,299.00,287.90,272.32
2001-06-30 21:49:12.248000,L7,186.96,257.97,,,,,,,272.36,254.41,279.03,268.78,246.51
2001-09-09 21:54:36.880000,L7,261.12,274.93,271.75,256.32,255.15,280.84,300.26,344.42,320.39,345.60,299.55,299.83,270.34
2001-09-25 21:54:28.694000,L7,259.40,271.39,263.31,249.26,382.07,349.89,378.91,356.36,361.06,362.13,299.73,289.95,269.65
2001-10-11 21:54:09.862000,L7,364.97,273.45,261.96,250.71,253.04,274.86,298.72,238.82,318.42,357.63,302.00,423.40,384.91
2001-11-05 21:48:14.934000,L7,,231.89,198.09,185.06,268.37,266.22,,,,,,,
