dates,satname,nzd0480-0000,nzd0480-0001
2014-07-17 22:20:15.980000,L8,302.96,299.71
2014-08-11 22:14:15.733000,L8,299.47,304.09
2014-08-11 22:14:39.696000,L8,299.05,303.14
2014-08-27 22:14:17.177000,L8,381.17,397.36
2014-09-03 22:20:30.612000,L8,330.34,341.54
2014-09-19 22:20:30.514000,L8,330.39,335.02
2014-09-28 22:14:20.662000,L8,346.23,344.87
2014-09-28 22:14:44.621000,L8,346.10,344.47
2014-10-21 22:20:37.449000,L8,311.85,312.23
2014-11-06 22:20:37.163000,L8,310.94,314.30
2014-11-15 22:14:25.347000,L8,261.88,300.15
2014-11-15 22:14:49.314000,L8,262.85,299.81
2014-12-01 22:14:24.062000,L8,306.52,303.88
2014-12-24 22:20:29.754000,L8,316.21,325.06
2015-01-02 22:14:14.716000,L8,314.69,314.51
2015-01-02 22:14:38.674000,L8,305.46,305.25
2015-01-18 22:14:12.454000,L8,341.62,333.78
2015-02-10 22:20:14.711000,L8,297.31,300.88
2015-02-19 22:14:01.458000,L8,300.70,299.99
2015-02-26 22:20:10.708000,L8,315.87,323.41
2015-03-07 22:13:53.954000,L8,297.62,287.02
2015-03-14 22:19:59.243000,L8,334.34,332.86
2015-04-15 22:19:46.550000,L8,323.58,328.69
2015-04-24 22:13:32.133000,L8,295.94,293.37
2015-05-01 22:19:36.381000,L8,335.08,344.38
2015-06-11 22:13:28.321000,L8,306.85,309.28
2015-06-11 22:13:52.284000,L8,307.39,309.51
2015-06-27 22:13:34.068000,L8,308.74,305.30
2015-06-27 22:13:58.027000,L8,316.29,321.62
2015-07-04 22:19:50.081000,L8,311.54,342.53
2015-07-29 22:13:49.622000,L8,312.56,314.97
2015-07-29 22:14:13.585000,L8,313.03,315.80
2015-08-05 22:20:00.814000,L8,307.55,302.05
2015-08-21 22:20:09.239000,L8,323.30,337.48
2015-10-01 22:14:13.730000,L8,310.99,310.16
2015-10-08 22:20:24.559000,L8,329.12,332.85
2015-10-17 22:14:14.235000,L8,322.98,331.85
2015-10-17 22:14:38.194000,L8,311.38,308.29
2015-10-24 22:20:28.535000,L8,304.77,300.64
2015-11-18 22:14:20.859000,L8,293.06,287.83
2015-11-18 22:14:44.822000,L8,293.02,287.80
2015-12-20 22:14:21.254000,L8,315.15,317.50
2015-12-20 22:14:45.217000,L8,347.92,339.09
2016-01-05 22:14:17.033000,L8,314.32,313.28
2016-01-05 22:14:40.992000,L8,314.72,313.55
2016-01-21 22:14:17.820000,L8,315.67,322.24
2016-02-29 22:20:17.109000,L8,337.05,332.76
2016-03-16 22:20:12.475000,L8,306.99,307.48
2016-04-17 22:19:57.384000,L8,307.35,305.14
2016-04-26 22:13:44.974000,L8,333.57,338.05
2016-04-26 22:14:08.933000,L8,318.74,330.31
2016-05-12 22:13:44.453000,L8,318.93,327.17
2016-05-12 22:14:08.416000,L8,332.72,341.12
2016-06-04 22:20:04.162000,L8,307.77,311.41
2016-06-29 22:14:02.852000,L8,297.14,299.30
2016-06-29 22:14:26.819000,L8,302.94,304.05
2016-07-06 22:20:17.266000,L8,305.19,305.38
2016-08-16 22:14:17.460000,L8,310.90,315.06
2016-08-16 22:14:41.427000,L8,312.76,317.84
2016-09-01 22:14:24.105000,L8,358.98,308.46
2016-09-01 22:14:48.072000,L8,359.14,309.09
2016-09-08 22:20:36.578000,L8,322.02,327.80
2016-12-29 22:20:37.380000,L8,314.85,323.50
2017-01-14 22:20:33.127000,L8,312.59,316.48
2017-02-08 22:14:10.700000,L8,318.97,325.52
2017-02-08 22:14:34.654000,L8,318.33,323.69
2017-02-15 22:20:19.563000,L8,299.38,192.75
2017-02-24 22:14:05.773000,L8,316.59,320.78
2017-04-20 22:19:47.163000,L8,311.22,309.85
2017-05-06 22:19:43.126000,L8,314.73,316.16
2017-05-22 22:19:54.607000,L8,336.23,340.70
2017-06-07 22:20:02.952000,L8,165.00,233.07
2017-08-03 22:14:11.719000,L8,292.86,
2017-08-03 22:14:35.682000,L8,274.59,
2017-10-29 22:20:41.555000,L8,319.91,299.09
2017-11-07 22:14:29.495000,L8,308.66,
2017-11-30 22:20:32.227000,L8,310.82,321.61
2018-01-26 22:14:08.959000,L8,294.22,296.12
2018-02-27 22:14:19.470000,L8,305.35,
2018-03-31 22:13:39.641000,L8,303.05,303.43
2018-04-16 22:13:30.411000,L8,310.79,313.09
2018-04-16 22:13:54.370000,L8,309.37,311.57
2018-05-18 22:13:34.690000,L8,309.59,319.29
2018-07-12 22:19:32.680000,L8,358.28,309.68
2018-07-21 22:13:25.431000,L8,311.48,316.72
2018-07-21 22:13:49.390000,L8,298.22,296.41
2018-09-07 22:13:48.162000,L8,311.27,299.96
2018-09-07 22:14:12.130000,L8,312.48,301.61
2018-09-14 22:20:00.822000,L8,311.63,316.35
2018-11-10 22:14:08.770000,L8,320.54,324.93
2018-11-10 22:14:32.733000,L8,321.32,326.15
2018-12-28 22:14:29.227000,L8,343.03,339.18
2019-01-04 22:20:15.514000,L8,315.74,327.09
2019-01-13 22:14:03.173000,L8,326.01,329.31
2019-01-13 22:14:27.136000,L8,331.18,332.82
2019-02-05 22:20:09.281000,L8,345.26,365.72
2019-02-14 22:13:57.218000,L8,309.27,314.06
2019-02-14 22:14:21.185000,L8,306.02,310.08
2019-02-21 22:20:06.522000,L8,304.97,308.70
2019-03-02 22:13:53.044000,L8,332.25,334.85
2019-03-02 22:14:17.011000,L8,347.74,341.72
2019-05-12 22:19:56.404000,L8,302.16,301.41
2019-05-28 22:20:05.638000,L8,307.28,307.73
2019-06-06 22:13:59.042000,L8,310.41,317.46
2019-06-22 22:14:04.757000,L8,301.90,301.30
2019-06-22 22:14:28.716000,L8,303.06,302.86
2019-06-29 22:20:17.440000,L8,300.00,295.98
2019-07-15 22:20:20.288000,L8,299.66,299.47
2019-07-24 22:14:12.757000,L8,298.66,265.79
2019-09-01 22:20:35.671000,L8,247.23,286.63
2019-09-26 22:14:56.917000,L8,293.21,295.72
2019-10-03 22:20:45.371000,L8,316.00,324.15
2019-11-13 22:14:33.870000,L8,316.84,323.58
2019-11-13 22:14:57.837000,L8,316.11,323.30
2019-11-29 22:14:55.870000,L8,292.93,273.00
2019-12-22 22:20:39.535000,L8,312.38,320.09
2020-01-16 22:14:22.794000,L8,307.52,309.38
2020-01-23 22:20:31.626000,L8,300.48,306.70
2020-02-08 22:20:26.619000,L8,301.10,308.37
2020-03-04 22:14:08.808000,L8,314.86,320.54
2020-03-04 22:14:32.767000,L8,311.53,314.82
2020-03-11 22:20:16.572000,L8,302.15,384.37
2020-05-30 22:19:52.640000,L8,314.52,315.65
2020-06-08 22:13:47.789000,L8,308.41,335.81
2020-06-08 22:14:11.756000,L8,311.70,348.27
2020-07-10 22:14:27.456000,L8,,292.52
2020-07-17 22:20:16.691000,L8,312.60,312.12
2020-07-26 22:14:08.414000,L8,301.26,302.05
2020-09-19 22:20:39.727000,L8,308.33,310.67
2020-09-28 22:14:31.097000,L8,320.89,326.27
2020-10-14 22:14:32.849000,L8,316.58,320.57
2020-10-14 22:14:56.808000,L8,318.16,324.10
2020-10-21 22:20:43.598000,L8,326.18,331.75
2020-10-30 22:14:31.894000,L8,316.88,321.07
2021-03-30 22:20:10.323000,L8,300.45,300.75
2021-04-08 22:13:56.635000,L8,300.94,267.00
2021-05-01 22:19:55.531000,L8,319.56,324.39
2021-05-17 22:20:00.423000,L8,334.78,338.18
2021-06-02 22:20:09.005000,L8,306.28,227.46
2021-06-11 22:14:01.803000,L8,311.13,303.26
2021-06-11 22:14:25.766000,L8,310.64,306.05
2021-07-13 22:14:07.279000,L8,232.08,
2021-07-13 22:14:31.246000,L8,294.88,221.45
2021-08-05 22:20:29.025000,L8,312.80,307.96
2021-08-14 22:14:21.424000,L8,285.87,218.46
2021-08-14 22:14:45.391000,L8,234.79,211.46
2021-08-30 22:14:25.984000,L8,321.26,329.25
2021-08-30 22:14:49.951000,L8,323.07,336.06
2021-09-06 22:20:38.920000,L8,312.51,315.25
2021-09-15 22:14:29.885000,L8,312.88,312.20
2021-09-22 22:20:41.428000,L8,311.23,314.02
2021-11-06 22:15:11.708000,L9,311.22,314.76
2021-11-18 22:14:32.533000,L8,318.87,328.27
2021-11-18 22:14:56.496000,L8,318.85,328.84
2021-12-12 22:14:55.412000,L9,341.58,331.61
2021-12-20 22:14:31.987000,L8,305.20,307.25
2021-12-20 22:14:55.954000,L8,314.62,315.76
2022-01-04 22:20:39.854000,L9,312.48,314.83
2022-01-12 22:20:37.257000,L8,330.01,335.52
2022-01-13 22:14:26.510000,L9,317.67,323.36
2022-01-13 22:14:50.477000,L9,317.88,323.82
2022-01-20 22:20:39.315000,L9,312.66,315.71
2022-01-28 22:20:31.729000,L8,320.68,331.13
2022-02-06 22:14:44.088000,L8,307.59,312.90
2022-02-13 22:20:28.536000,L8,309.89,312.03
2022-03-02 22:14:13.766000,L9,310.48,313.87
2022-03-02 22:14:37.725000,L9,310.83,314.17
2022-03-17 22:20:17.747000,L8,309.81,311.42
2022-03-25 22:20:20.497000,L9,298.43,296.77
2022-04-02 22:20:07.536000,L8,311.26,312.32
2022-04-10 22:20:17.071000,L9,308.11,306.44
2022-04-27 22:13:58.302000,L8,318.75,328.51
2022-05-04 22:20:13.750000,L8,388.71,491.11
2022-05-05 22:13:54.871000,L9,303.92,304.88
2022-05-05 22:14:18.830000,L9,303.65,305.10
2022-05-12 22:20:00.934000,L9,302.77,305.09
2022-05-20 22:20:20.204000,L8,321.67,330.84
2022-05-21 22:14:07.318000,L9,309.53,306.56
2022-06-05 22:20:27.376000,L8,320.44,332.73
2022-06-21 22:20:36.686000,L8,308.45,300.35
2022-06-22 22:14:26.439000,L9,300.73,289.38
2022-06-30 22:14:27.385000,L8,311.20,313.23
2022-06-30 22:14:51.348000,L8,311.48,314.80
2022-07-15 22:20:12.412000,L9,299.69,218.23
2022-07-23 22:20:43.638000,L8,255.24,
2022-08-08 22:20:52.917000,L8,300.01,224.65
2022-08-09 22:14:22.241000,L9,308.39,302.35
2022-08-09 22:14:46.212000,L9,305.04,297.20
2022-08-25 22:14:50.743000,L9,313.53,318.78
2022-09-10 22:14:51.402000,L9,263.15,286.04
2022-10-19 22:20:50.787000,L9,299.84,300.87
2022-11-21 22:14:44.924000,L8,301.28,306.83
2023-01-07 22:20:50.493000,L9,307.67,311.41
2023-01-08 22:14:36.179000,L8,311.29,314.73
2023-01-08 22:15:00.142000,L8,311.91,315.40
2023-02-16 22:20:37.721000,L8,227.19,
2023-02-17 22:14:37.295000,L9,312.51,318.70
2023-02-17 22:15:01.258000,L9,318.53,328.10
2023-02-24 22:20:39.496000,L9,311.29,315.17
2023-02-25 22:14:16.003000,L8,311.24,313.43
2023-02-25 22:14:39.957000,L8,371.84,346.86
2023-03-05 22:14:25.172000,L9,311.80,314.52
2023-03-05 22:14:49.135000,L9,318.49,349.72
2023-03-13 22:14:10.896000,L8,313.11,316.33
2023-04-14 22:14:09.763000,L8,331.47,330.67
2023-04-21 22:19:54.366000,L8,311.85,307.65
2023-04-22 22:14:02.920000,L9,317.49,323.84
2023-04-29 22:20:07.951000,L9,314.16,313.60
2023-05-15 22:19:59.806000,L9,341.06,340.56
2023-05-23 22:19:41.662000,L8,316.95,314.38
2023-05-24 22:13:40.953000,L9,326.28,335.09
2023-05-24 22:14:04.912000,L9,319.47,324.01
2023-06-01 22:13:31.049000,L8,321.39,336.81
2023-06-01 22:13:55.021000,L8,322.28,338.69
2023-06-09 22:13:36.654000,L9,308.76,302.18
2023-06-09 22:14:00.612000,L9,309.03,302.34
2023-06-17 22:13:40.818000,L8,314.34,317.80
2023-07-03 22:13:51.195000,L8,312.50,318.46
2023-07-03 22:14:15.167000,L8,316.88,332.14
2023-07-10 22:20:05.230000,L8,308.03,302.04
2023-07-27 22:13:50.729000,L9,305.56,304.66
2023-07-27 22:14:14.688000,L9,304.22,302.07
2023-08-12 22:13:59.156000,L9,312.64,323.21
2023-08-12 22:14:23.119000,L9,306.72,308.97
2023-08-20 22:14:11.307000,L8,314.41,321.51
2023-08-27 22:20:23.635000,L8,318.51,328.27
2023-09-12 22:20:25.936000,L8,318.08,321.12
2023-09-29 22:14:14.607000,L9,349.93,364.50
2023-09-29 22:14:38.579000,L9,348.53,363.21
2023-10-15 22:14:26.851000,L9,319.36,330.75
2023-11-15 22:20:35.567000,L8,314.47,321.95
2023-11-24 22:14:27.756000,L8,312.47,314.76
2023-11-24 22:14:51.719000,L8,343.18,338.85
2023-12-09 22:20:38.456000,L9,299.96,301.48
2023-12-10 22:14:21.153000,L8,342.61,336.66
2023-12-10 22:14:45.117000,L8,341.37,335.88
2023-12-18 22:14:32.867000,L9,313.36,314.12
2024-01-19 22:14:28.085000,L9,316.49,324.37
2024-01-26 22:20:38.184000,L9,315.30,322.53
2024-01-27 22:14:37.376000,L8,229.08,
2024-02-04 22:14:31.487000,L9,303.37,306.49
2024-02-04 22:14:55.450000,L9,310.97,316.29
2024-02-12 22:14:17.978000,L8,308.85,313.70
2024-02-12 22:14:41.937000,L8,311.74,322.44
2024-02-19 22:20:27.343000,L8,297.34,297.45
2024-02-20 22:14:19.830000,L9,307.04,309.47
2024-03-06 22:20:15.177000,L8,301.01,300.49
2024-03-07 22:14:23.817000,L9,312.16,319.23
2024-03-07 22:14:47.781000,L9,313.03,321.28
2024-03-22 22:20:06.355000,L8,310.38,316.29
2024-04-24 22:14:13.960000,L9,308.22,325.80
2024-05-01 22:19:59.525000,L9,261.51,304.42
2024-05-10 22:13:48.524000,L9,309.32,349.22
2024-06-02 22:19:45.605000,L9,307.80,309.95
2024-06-03 22:13:17.413000,L8,312.54,316.90
2024-06-03 22:13:41.381000,L8,306.76,306.41
2024-06-10 22:19:28.362000,L8,312.06,309.40
2024-06-11 22:13:30.022000,L9,304.95,307.73
2024-06-11 22:13:53.980000,L9,315.11,324.77
2024-06-19 22:13:25.055000,L8,304.97,300.09
2024-06-19 22:13:49.014000,L8,314.12,314.70
2024-07-05 22:13:33.155000,L8,313.28,317.89
2024-07-05 22:13:57.118000,L8,314.28,320.97
2024-07-13 22:13:38.302000,L9,,299.18
2024-07-13 22:14:02.265000,L9,325.74,329.86
2024-08-13 22:20:02.451000,L8,306.37,302.64
2024-08-29 22:20:09.703000,L8,347.14,338.53
2024-08-30 22:14:23.037000,L9,342.63,337.57
2024-09-07 22:14:06.843000,L8,329.05,334.64
2024-09-07 22:14:30.806000,L8,330.41,334.84
2024-09-15 22:14:02.877000,L9,318.36,320.75
2024-09-22 22:20:08.881000,L9,323.38,329.26
2024-09-23 22:14:06.459000,L8,324.58,330.33
2024-09-23 22:14:30.418000,L8,343.33,336.48
2024-10-09 22:14:09.304000,L8,309.78,310.16
2024-10-09 22:14:33.271000,L8,327.53,339.96
2024-10-16 22:20:27.477000,L8,208.24,312.09
2024-10-17 22:14:18.028000,L9,304.76,304.66
2024-11-02 22:14:17.535000,L9,312.17,313.50
2024-11-02 22:14:41.503000,L9,314.00,315.05
2024-11-17 22:20:26.561000,L8,306.39,306.29
2024-12-04 22:14:24.237000,L9,328.28,334.71
2024-12-04 22:14:48.196000,L9,345.20,343.78
2024-12-27 22:20:33.745000,L9,313.46,314.23
2025-01-05 22:14:18.819000,L9,325.65,331.93
2025-01-05 22:14:42.782000,L9,314.17,311.63
2025-01-12 22:20:33.279000,L9,308.73,308.89
2025-01-21 22:14:25.000000,L9,321.54,329.85
2025-01-21 22:14:48.959000,L9,315.84,320.53
2025-03-01 22:20:27.163000,L9,311.68,317.57
2025-04-03 22:13:52.056000,L8,318.30,316.71
2025-04-03 22:14:16.015000,L8,313.65,309.56
2025-04-10 22:19:58.565000,L8,313.03,315.60
2025-05-04 22:20:05.371000,L9,306.23,305.07
