dates,satname,nzd0074-0000,nzd0074-0001,nzd0074-0002,nzd0074-0003,nzd0074-0004,nzd0074-0005,nzd0074-0006,nzd0074-0007,nzd0074-0008,nzd0074-0009,nzd0074-0010,nzd0074-0011,nzd0074-0012,nzd0074-0013
2013-11-12 22:13:08.247000,L8,220.19,227.86,237.96,247.58,249.11,252.21,255.04,257.08,265.64,276.22,286.21,304.33,307.92,314.16
2013-11-12 22:13:32.202000,L8,219.91,227.46,237.53,246.94,249.10,251.48,254.42,256.57,265.25,276.28,285.87,304.24,307.89,314.01
2013-11-28 22:13:02.012000,L8,224.48,256.42,246.77,267.69,255.97,320.41,259.12,256.97,270.16,281.33,296.23,307.20,308.89,318.34
2013-11-28 22:13:25.971000,L8,220.85,233.10,239.26,253.46,252.35,266.10,254.75,253.30,266.52,277.57,290.16,303.83,304.80,313.10
2013-12-14 22:12:57.636000,L8,221.39,228.81,239.38,249.41,250.01,253.59,256.46,257.03,264.72,277.99,284.72,304.28,305.37,313.26
2013-12-14 22:13:21.591000,L8,221.90,229.69,240.48,250.54,250.75,254.74,257.17,257.75,266.33,278.68,285.76,304.88,306.31,314.17
2013-12-30 22:12:49.393000,L8,,,187.52,212.42,207.45,214.78,223.08,239.90,236.16,231.31,254.02,,,
2013-12-30 22:13:13.343000,L8,221.10,224.62,233.78,245.89,249.97,250.70,255.23,258.48,265.16,283.07,294.83,255.68,312.01,291.73
2014-01-15 22:12:33.689000,L8,222.69,229.90,240.54,249.71,250.66,254.33,256.68,260.42,265.48,277.86,284.63,303.55,307.54,314.05
2014-01-31 22:12:28.855000,L8,262.79,268.13,278.22,289.43,288.47,289.38,297.95,311.20,309.07,316.05,330.76,348.82,337.71,338.02
2014-01-31 22:12:52.806000,L8,220.31,228.50,238.47,251.15,251.68,256.21,259.14,264.26,268.93,281.67,288.32,308.57,309.72,313.52
2014-02-16 22:12:38.819000,L8,,,183.20,202.66,196.14,202.37,209.23,218.02,232.95,247.79,256.42,257.70,264.77,282.18
2014-03-04 22:11:59.077000,L8,255.48,258.32,272.45,275.79,281.04,277.94,283.93,295.35,289.48,300.83,306.60,329.18,324.27,331.37
2014-03-20 22:11:49.843000,L8,212.60,222.41,234.57,240.98,243.09,249.15,254.90,262.77,262.12,277.87,288.44,314.32,336.60,336.74
2014-03-20 22:12:13.789000,L8,213.02,222.53,234.88,241.18,243.57,249.81,255.05,263.21,261.99,277.07,288.10,313.93,337.15,334.78
2014-04-05 22:11:34.747000,L8,261.03,265.27,277.90,285.22,292.54,290.14,293.97,300.92,304.71,310.62,322.18,335.23,332.71,339.56
2014-04-05 22:11:58.702000,L8,261.62,266.06,278.16,285.85,293.12,290.62,294.32,301.17,305.12,310.89,322.48,335.32,332.71,339.61
2014-04-21 22:11:18.224000,L8,216.62,224.03,234.32,247.78,251.85,249.33,263.88,249.67,,,286.91,300.07,300.30,306.44
2014-04-21 22:11:42.175000,L8,218.69,226.23,236.75,250.69,256.20,251.67,282.12,265.80,,,295.80,303.74,302.94,308.35
2014-05-23 22:11:18.694000,L8,223.10,228.20,239.07,249.55,249.54,252.45,254.10,258.88,268.53,278.87,285.99,305.73,306.12,310.94
2014-07-26 22:11:19.207000,L8,225.64,231.61,244.31,254.92,253.92,256.48,257.99,265.75,268.71,280.67,286.78,304.21,303.72,310.32
2014-07-26 22:11:43.162000,L8,224.72,231.03,241.94,252.59,253.44,255.81,257.66,265.08,267.59,279.99,286.17,304.00,303.79,310.32
2014-08-11 22:11:51.972000,L8,229.77,231.19,240.94,251.26,252.80,256.11,256.10,262.42,268.17,278.34,289.63,302.99,307.10,313.77
2014-10-14 22:11:38.746000,L8,224.49,230.42,250.29,254.19,253.68,256.77,257.40,264.00,269.83,279.69,289.29,303.32,307.86,311.75
2014-10-14 22:12:02.705000,L8,266.04,290.10,297.81,299.90,306.09,296.81,300.08,309.96,308.88,311.42,318.33,334.37,335.08,339.68
2014-10-30 22:11:34.905000,L8,391.35,266.93,264.11,260.73,266.03,270.31,271.81,284.70,280.87,294.89,301.84,322.81,320.37,327.48
2014-10-30 22:11:58.859000,L8,390.89,266.75,264.27,260.46,266.05,270.50,271.94,285.18,280.97,295.15,302.31,323.02,320.62,327.82
2014-12-01 22:11:36.363000,L8,219.53,225.51,237.18,246.65,248.45,249.99,252.88,258.30,266.40,276.56,284.82,303.72,308.76,312.21
2014-12-01 22:12:00.318000,L8,218.63,224.35,235.63,245.45,247.81,249.11,252.06,257.41,265.60,275.82,284.06,303.48,308.40,312.26
2015-01-02 22:11:27.004000,L8,223.90,230.84,243.12,251.20,251.91,256.55,257.51,262.41,271.41,279.88,284.50,303.75,306.41,313.05
2015-01-02 22:11:50.958000,L8,222.22,228.64,240.34,249.24,250.15,254.62,254.50,259.73,268.91,277.84,280.92,301.34,304.54,311.54
2015-01-18 22:11:24.746000,L8,222.42,230.98,242.54,250.48,252.03,255.55,256.29,261.20,269.15,280.53,288.82,306.08,310.94,313.02
2015-01-18 22:11:48.696000,L8,222.60,231.31,242.33,250.55,251.77,255.45,256.44,261.40,269.23,280.50,289.38,306.24,311.18,313.05
2015-02-19 22:11:13.759000,L8,,,,,,,,,216.28,233.74,253.06,275.93,292.33,305.26
2015-03-07 22:11:06.255000,L8,226.31,231.87,241.36,252.57,251.15,255.81,257.43,264.24,267.90,282.25,286.75,306.67,304.81,312.18
2015-03-07 22:11:30.209000,L8,287.84,281.40,298.13,292.92,293.12,293.01,298.85,312.69,307.27,316.03,321.00,336.14,334.40,336.49
2015-04-24 22:10:44.446000,L8,222.79,226.65,237.83,248.00,249.30,251.82,252.64,259.23,263.67,275.67,282.76,300.25,304.77,309.78
2015-04-24 22:11:08.401000,L8,223.20,226.82,238.04,248.17,249.47,252.18,252.96,259.82,263.99,276.11,283.38,300.89,305.30,310.11
2015-05-10 22:10:28.533000,L8,224.51,229.63,239.61,250.46,251.24,254.18,254.82,263.63,267.17,280.38,285.36,304.25,304.90,312.43
2015-05-10 22:10:52.487000,L8,224.45,229.42,239.39,250.02,250.77,253.68,254.26,263.46,267.05,279.82,285.33,304.64,305.26,312.59
2015-06-11 22:10:40.593000,L8,348.63,379.14,426.53,303.66,316.68,318.72,309.99,317.09,319.99,326.90,296.26,348.50,337.19,346.67
2015-06-27 22:10:46.339000,L8,225.17,230.06,240.70,250.19,251.83,254.75,255.43,261.51,264.94,276.84,284.84,302.33,303.26,311.13
2015-06-27 22:11:10.298000,L8,223.64,229.07,239.89,249.48,250.76,254.37,254.61,260.68,264.12,276.28,284.42,301.94,302.92,310.91
2015-07-29 22:11:01.897000,L8,224.40,230.48,242.36,252.68,251.32,255.37,257.00,263.42,270.50,281.06,290.44,306.43,307.83,310.64
2015-07-29 22:11:25.856000,L8,224.38,230.45,242.77,252.58,251.39,255.30,256.99,263.53,270.90,281.31,290.66,307.12,308.16,311.07
2015-08-14 22:11:31.426000,L8,,208.47,234.95,252.39,240.04,189.98,,,271.53,219.49,239.11,314.83,305.87,310.97
2015-12-20 22:11:33.546000,L8,221.69,228.45,238.68,248.40,250.05,251.81,254.19,259.79,267.59,277.08,285.48,303.83,307.26,311.99
2015-12-20 22:11:57.501000,L8,222.38,228.96,239.54,249.31,250.45,252.41,254.88,260.63,268.18,277.86,286.14,304.57,308.18,312.47
2016-02-22 22:11:18.630000,L8,223.99,227.76,237.92,249.12,250.01,253.95,254.44,261.50,268.01,279.23,286.77,305.74,308.31,313.72
2016-02-22 22:11:42.580000,L8,222.31,225.85,236.27,246.96,248.64,252.25,252.49,259.42,264.62,277.22,284.87,303.63,306.55,312.81
2016-03-09 22:11:16.948000,L8,267.76,267.91,278.72,289.33,294.26,293.69,300.53,308.63,311.93,312.08,325.03,336.46,334.56,338.49
2016-03-09 22:11:40.902000,L8,225.03,230.84,239.81,252.72,252.82,256.43,257.05,265.48,269.70,281.17,287.21,306.22,308.98,314.16
2016-03-25 22:11:08.402000,L8,214.84,221.76,230.83,242.96,242.88,245.97,247.97,253.56,259.42,271.06,280.10,297.35,298.61,306.81
2016-03-25 22:11:32.353000,L8,214.46,221.46,230.49,242.75,242.75,245.67,247.68,253.39,259.25,270.90,279.88,297.09,298.36,306.56
2016-04-10 22:11:01.721000,L8,,,199.67,204.50,209.46,213.16,216.84,,,,,274.91,290.97,298.95
2016-04-26 22:11:21.230000,L8,221.76,226.88,235.96,249.41,245.52,251.06,250.69,258.27,266.01,280.71,286.65,304.31,300.14,308.55
2016-05-12 22:10:56.720000,L8,229.81,234.08,243.91,253.94,254.40,258.81,257.55,265.18,271.58,280.94,289.18,304.35,306.15,310.97
2016-05-12 22:11:20.683000,L8,206.08,190.39,209.09,218.99,217.14,232.11,226.23,239.60,242.91,263.28,270.48,286.45,290.43,295.73
2016-06-13 22:11:06.720000,L8,,,,,,,,,209.07,237.16,250.23,268.10,283.86,290.08
2016-06-13 22:11:30.674000,L8,,,,,,,,,207.06,235.43,248.91,267.22,283.70,289.92
2016-06-29 22:11:15.136000,L8,181.56,187.41,198.70,211.75,209.65,222.79,225.62,237.38,236.19,,,,,
2016-06-29 22:11:39.087000,L8,185.12,192.76,214.04,215.86,218.40,232.79,229.19,240.92,241.58,235.71,,,,
2016-07-15 22:11:22.376000,L8,221.34,227.54,238.52,249.44,249.57,252.84,254.45,255.57,262.70,247.13,243.25,,,
2016-07-15 22:11:46.335000,L8,221.02,227.01,237.89,248.95,249.02,252.46,253.82,255.01,262.66,243.25,243.28,,,
2016-08-16 22:11:29.744000,L8,222.63,228.26,237.24,247.53,248.01,252.21,253.22,259.58,266.39,277.30,286.22,301.78,303.28,310.76
2016-08-16 22:11:53.694000,L8,222.82,228.50,237.33,247.68,248.35,252.48,253.35,260.02,267.55,277.89,286.93,302.73,304.44,311.33
2016-10-19 22:11:45.519000,L8,249.72,250.21,268.32,275.02,273.53,280.94,283.41,287.68,297.96,302.91,308.98,324.16,323.41,329.17
2016-11-04 22:11:45.464000,L8,215.29,222.12,234.66,257.69,259.25,,252.91,257.06,263.44,273.36,283.88,300.15,301.60,308.65
2016-11-04 22:12:09.415000,L8,213.67,221.08,232.44,246.57,240.29,,244.76,251.47,262.17,271.90,282.36,297.81,299.30,306.73
2016-11-20 22:12:09.409000,L8,225.92,231.72,246.30,254.72,254.26,259.62,260.24,267.10,274.14,281.91,292.49,307.17,312.21,316.04
2017-07-02 22:11:12.012000,L8,,,180.60,206.13,199.07,208.95,213.43,,,,,,,
2017-07-18 22:11:40.412000,L8,224.89,231.10,241.42,251.55,250.78,254.88,254.02,272.37,265.41,277.09,289.65,306.77,307.48,312.32
2017-08-19 22:11:29.174000,L8,225.76,230.76,243.40,251.73,251.83,255.84,257.69,265.68,272.08,280.66,288.21,305.61,303.65,312.45
2017-08-19 22:11:53.133000,L8,224.80,229.84,239.42,249.99,251.11,253.94,257.51,263.95,271.63,280.37,287.53,305.92,304.18,313.49
2017-09-04 22:11:31.619000,L8,227.49,230.32,239.40,256.78,273.12,264.87,260.28,267.07,271.01,281.75,292.59,306.52,305.44,310.13
2017-09-04 22:11:55.578000,L8,226.54,229.64,238.69,255.35,269.00,263.35,259.14,265.37,270.66,281.27,291.90,306.15,305.28,309.97
2018-01-10 22:11:30.163000,L8,222.70,230.05,241.06,252.57,252.83,256.78,257.52,262.34,270.16,280.58,288.25,306.50,312.04,321.23
2018-01-10 22:11:54.118000,L8,222.51,229.53,240.91,252.23,252.59,256.55,257.06,262.09,269.91,280.34,287.55,306.36,311.85,321.12
2018-01-26 22:11:21.264000,L8,221.63,227.45,239.07,249.67,248.92,252.92,254.42,257.82,268.28,278.78,285.52,305.64,310.61,318.06
2018-01-26 22:11:45.215000,L8,221.60,227.34,239.31,249.66,249.07,253.06,254.39,257.88,268.18,278.75,285.47,305.51,310.50,317.92
2018-03-31 22:10:51.947000,L8,259.26,278.36,283.13,289.31,293.09,298.02,303.52,430.66,462.23,326.50,331.38,358.02,347.43,410.77
2018-03-31 22:11:15.901000,L8,222.19,231.68,239.12,249.11,256.14,257.95,263.17,269.71,281.47,283.47,293.42,310.78,321.83,339.15
2018-04-16 22:10:42.721000,L8,267.69,272.55,287.48,302.58,474.13,444.51,297.72,298.37,309.45,437.60,520.92,565.27,554.01,345.42
2018-04-16 22:11:06.667000,L8,267.04,271.52,285.43,301.42,473.48,439.31,296.88,297.01,309.00,436.04,519.66,563.92,552.44,342.97
2018-05-18 22:10:23.040000,L8,260.22,267.34,278.16,285.35,286.90,285.75,290.95,298.60,298.50,305.74,314.72,330.97,332.94,334.23
2018-07-05 22:10:30.841000,L8,260.80,253.73,262.20,256.38,270.02,269.23,271.72,278.06,281.97,285.66,295.41,307.74,310.02,309.53
2018-07-05 22:10:54.795000,L8,258.42,253.54,262.14,255.71,270.73,268.72,271.73,277.02,282.12,285.96,295.42,308.38,310.65,309.92
2018-08-06 22:10:46.333000,L8,224.56,230.42,240.26,251.86,252.80,255.68,257.04,263.65,270.90,279.15,288.47,305.86,307.67,311.58
2018-08-06 22:11:10.291000,L8,224.55,230.58,240.65,252.16,252.99,255.93,257.41,263.66,271.05,279.41,289.07,306.15,308.32,311.78
2018-09-07 22:11:00.442000,L8,221.87,228.07,237.63,247.98,249.44,252.39,253.94,260.42,269.03,279.50,286.76,305.58,305.82,311.14
2018-09-07 22:11:24.397000,L8,221.87,228.06,237.14,247.21,249.72,252.40,254.24,261.01,269.18,279.75,287.05,306.26,307.02,311.85
2018-10-09 22:11:13.339000,L8,,,211.52,245.49,248.27,250.74,252.94,257.48,265.09,275.32,285.76,300.83,301.44,307.52
2019-02-14 22:11:09.519000,L8,225.06,231.61,246.53,252.84,251.77,255.61,258.00,261.50,269.63,279.55,289.54,307.11,311.03,314.34
2019-02-14 22:11:33.473000,L8,225.45,231.76,246.60,253.52,252.16,256.12,258.21,261.79,269.92,279.95,290.40,307.45,311.41,314.39
2019-03-02 22:11:05.349000,L8,223.36,228.72,239.81,251.08,251.59,254.95,255.79,262.06,270.26,281.10,288.42,307.08,310.09,313.17
2019-03-02 22:11:29.304000,L8,223.51,228.82,239.92,251.05,251.71,254.99,255.97,262.27,270.20,281.16,288.54,307.10,310.18,313.15
2019-05-21 22:11:27.314000,L8,281.37,283.80,290.70,303.80,298.27,295.08,301.22,316.84,311.28,321.61,319.40,341.72,339.15,343.05
2019-06-22 22:11:17.033000,L8,277.29,277.39,293.03,299.42,299.29,299.70,300.58,312.46,311.50,321.90,327.09,340.93,339.45,339.23
2019-06-22 22:11:40.996000,L8,277.20,277.10,292.82,298.63,298.80,298.90,300.25,312.12,311.44,321.88,327.00,340.79,339.86,339.20
2019-07-08 22:11:20.766000,L8,234.53,233.77,246.62,256.05,254.08,259.96,259.61,267.90,271.41,280.46,288.91,305.75,307.23,311.51
2019-07-08 22:11:44.725000,L8,231.42,232.24,241.94,253.63,252.60,258.31,258.14,265.81,270.68,279.52,288.50,304.94,306.64,311.09
2019-07-24 22:11:25.033000,L8,230.80,232.66,239.87,252.83,252.82,255.98,256.22,264.43,270.48,281.62,287.43,306.95,307.95,312.51
2019-07-24 22:11:48.987000,L8,225.54,230.29,237.61,250.08,249.63,253.71,252.79,260.94,268.09,279.25,285.96,305.04,306.27,311.78
2019-08-09 22:11:31.395000,L8,,,206.22,216.25,221.68,237.62,223.16,242.21,254.74,262.13,274.64,289.30,295.80,301.45
2019-08-09 22:11:55.358000,L8,225.86,229.86,240.02,250.61,252.49,255.45,259.00,264.65,271.74,280.65,291.09,305.75,308.63,311.99
2019-09-10 22:11:39.873000,L8,193.70,182.83,193.63,215.60,227.87,235.36,231.00,244.22,256.49,263.95,275.93,276.36,289.22,297.49
2019-09-26 22:11:45.238000,L8,221.37,227.12,237.11,249.75,249.64,253.13,256.44,258.68,269.66,277.76,290.76,305.94,308.80,313.82
2019-11-29 22:11:44.191000,L8,262.72,268.48,421.19,421.01,510.03,504.84,286.36,292.20,294.43,308.76,308.72,329.15,324.52,331.46
2019-12-31 22:11:38.231000,L8,229.94,234.08,248.46,256.59,255.49,259.51,264.47,265.05,273.46,277.46,287.67,306.42,311.40,312.91
2020-01-16 22:11:35.087000,L8,240.26,252.07,252.66,261.65,261.72,265.24,271.07,278.74,279.91,289.07,293.77,306.19,311.52,313.30
2020-01-16 22:11:59.041000,L8,280.22,281.82,303.69,306.07,299.30,299.63,303.32,313.69,311.08,321.44,325.19,349.92,337.89,357.36
2020-02-01 22:11:29.826000,L8,230.98,234.56,245.20,254.20,254.04,256.71,261.14,265.63,272.64,280.25,290.47,305.36,308.44,310.61
2020-02-01 22:11:53.781000,L8,231.17,234.39,245.53,254.03,253.97,256.59,260.85,265.30,272.57,280.12,290.40,305.22,308.47,310.52
2020-02-17 22:11:26.315000,L8,241.87,244.27,251.40,257.52,260.34,259.34,485.36,426.46,284.49,299.53,297.00,313.49,401.83,319.31
2020-04-21 22:10:57.868000,L8,224.45,231.69,240.38,250.12,250.66,255.20,255.33,261.15,270.78,280.11,288.65,305.74,308.71,310.96
2020-04-21 22:11:21.823000,L8,223.50,231.15,239.43,249.39,249.58,254.63,254.25,260.10,270.09,278.45,287.96,304.88,308.06,310.44
2020-05-07 22:11:12.613000,L8,229.98,233.64,241.68,254.08,252.07,257.22,258.20,265.16,270.35,282.72,287.95,307.07,307.09,312.56
2020-06-08 22:11:00.065000,L8,270.30,274.90,286.54,295.81,295.73,293.98,295.97,306.60,302.45,313.54,312.50,334.02,334.35,334.47
2020-06-08 22:11:24.028000,L8,269.90,274.63,286.29,295.35,295.47,293.37,295.80,306.79,301.97,313.35,312.66,334.28,334.67,334.82
2020-06-24 22:11:08.920000,L8,207.98,197.56,208.63,214.40,212.01,223.46,226.11,235.29,245.65,257.09,269.67,286.87,289.78,295.22
2020-07-10 22:11:15.773000,L8,276.69,279.58,293.49,303.76,297.81,301.08,303.02,313.74,313.13,319.90,326.49,343.94,335.96,346.00
