dates,satname,nzd0266-0000,nzd0266-0001,nzd0266-0002,nzd0266-0003,nzd0266-0004,nzd0266-0005,nzd0266-0006,nzd0266-0007,nzd0266-0008,nzd0266-0009,nzd0266-0010,nzd0266-0011,nzd0266-0012,nzd0266-0013,nzd0266-0014,nzd0266-0015,nzd0266-0016,nzd0266-0017,nzd0266-0018,nzd0266-0019,nzd0266-0020,nzd0266-0021,nzd0266-0022,nzd0266-0023,nzd0266-0024,nzd0266-0025,nzd0266-0026,nzd0266-0027,nzd0266-0028,nzd0266-0029,nzd0266-0030
2005-09-12 21:54:34.182000,L5,224.63,280.40,253.56,261.54,282.86,282.17,,,,,247.40,271.69,264.14,227.77,274.99,261.70,267.42,267.56,285.47,287.69,282.80,288.73,305.28,284.32,,,,,,,
2005-09-28 21:54:32.218000,L5,197.63,282.67,271.29,280.87,287.55,296.85,272.33,287.09,282.55,276.87,309.00,279.37,262.65,219.96,272.97,268.82,275.10,272.80,284.16,288.45,283.04,294.22,298.24,291.42,290.14,277.18,289.73,279.19,271.82,278.31,211.83
2005-10-30 21:54:27.218000,L5,313.33,315.83,310.70,302.16,315.08,318.73,312.60,311.93,312.72,333.99,344.06,323.87,311.73,296.01,336.78,295.51,306.37,300.78,312.19,311.94,310.45,255.71,,,207.95,331.74,338.26,326.42,308.37,294.18,314.12
2006-02-03 21:56:42.865000,L5,340.75,342.98,332.83,340.80,347.21,353.97,375.15,382.29,384.39,380.06,368.73,397.73,376.74,401.44,394.36,396.70,411.09,389.67,412.18,372.48,374.91,389.56,412.58,380.11,414.72,358.29,405.80,378.41,358.50,355.67,365.13
2006-06-27 21:59:12.342000,L5,265.09,307.04,290.45,305.47,315.83,334.02,305.75,315.66,311.57,308.05,334.02,328.94,298.91,280.96,300.46,307.08,300.53,305.44,309.51,320.89,303.73,318.63,330.36,324.87,327.38,310.33,330.47,317.55,,,
2009-11-26 21:56:52.561000,L5,325.56,320.39,318.34,324.49,359.93,358.48,340.93,347.22,342.31,350.04,346.01,307.50,295.40,289.82,310.07,306.69,315.30,315.45,340.51,334.45,304.39,288.45,310.26,321.34,331.95,337.86,341.45,330.81,327.51,330.27,343.58
2009-12-12 21:57:01.642000,L5,,,,204.76,288.41,309.29,289.07,292.23,297.43,292.82,308.65,286.20,270.96,242.60,281.45,277.47,288.69,279.80,294.85,303.73,296.63,300.57,306.75,302.71,307.69,299.51,305.45,275.87,237.99,268.19,307.36
2010-01-13 21:57:13.219000,L5,315.04,321.22,317.36,320.17,322.82,333.96,319.73,321.71,326.01,332.33,340.13,322.24,309.74,304.99,319.78,313.46,316.80,309.58,324.79,331.64,324.49,329.14,331.65,338.64,338.49,338.00,341.20,327.84,337.05,326.45,336.30
2010-01-29 21:57:17.114000,L5,312.39,312.85,319.99,321.78,327.51,329.07,321.09,320.50,321.41,322.10,327.75,311.48,299.50,281.99,302.41,300.58,310.94,312.23,323.89,327.32,328.82,327.68,326.05,329.92,330.22,326.10,326.42,317.43,325.97,330.02,332.25
2010-12-31 21:56:20.363000,L5,309.11,303.32,303.32,317.45,330.92,320.58,318.89,323.62,320.24,319.37,,,,,,305.66,314.87,308.08,313.89,316.82,303.40,311.78,307.25,307.36,319.64,315.18,237.00,,,,
2011-01-16 21:56:21.862000,L5,370.00,353.07,362.06,363.91,352.88,353.09,338.24,361.60,369.98,360.84,365.24,400.98,369.83,361.86,374.28,359.72,360.52,348.63,379.05,361.48,352.77,359.20,368.37,368.65,360.58,357.84,360.52,357.06,353.99,346.60,362.44
2013-04-27 22:08:11.520000,L8,,197.68,214.83,206.38,216.67,234.06,,,,,303.75,280.75,,,257.07,265.03,302.14,273.30,304.64,325.66,306.33,338.38,334.31,331.24,330.44,323.64,325.85,328.56,323.18,329.05,328.76
2013-05-13 22:08:23.242000,L8,,209.84,248.37,273.44,273.21,299.94,242.26,281.01,266.37,,316.17,286.73,252.02,185.74,274.08,261.22,279.57,252.16,278.78,285.50,239.82,300.61,,287.02,292.19,,,,,,
2013-05-29 22:08:29.376000,L8,,,,,,,,,,,253.26,292.47,253.06,242.65,286.25,284.15,288.97,283.52,295.90,308.43,297.15,310.58,313.90,311.74,297.25,274.38,298.25,282.12,276.44,,
2013-08-17 22:08:27.088000,L8,,244.30,268.92,285.89,272.52,299.79,241.23,281.50,270.26,268.98,301.87,284.39,258.99,231.29,279.53,259.70,278.03,266.04,278.43,288.25,265.41,296.47,244.89,297.64,284.11,272.68,293.55,278.54,268.41,,
2013-09-02 22:08:28.553000,L8,,296.41,283.43,290.02,287.28,301.93,266.25,281.73,273.30,265.46,310.66,285.42,251.67,209.21,268.33,256.96,281.19,266.61,280.62,299.56,284.86,298.28,300.54,299.52,288.78,289.21,303.21,278.51,276.82,271.64,
2013-11-21 22:08:01.711000,L8,394.98,338.15,336.79,337.82,338.36,347.88,347.79,354.09,362.08,373.39,378.80,381.82,375.93,377.87,364.42,379.30,375.38,379.04,381.34,438.91,364.76,356.45,360.45,344.10,348.60,347.51,351.41,345.93,345.65,345.71,349.42
2014-01-24 22:07:33.459000,L8,320.22,329.49,329.44,329.55,336.47,348.20,319.14,335.98,336.65,331.64,357.69,335.63,387.62,409.08,413.45,411.73,428.94,430.43,416.86,433.87,425.61,331.01,336.12,341.31,346.35,318.20,313.28,315.64,333.07,332.45,386.76
2014-02-25 22:07:08.406000,L8,247.03,254.87,263.11,291.11,292.36,306.66,282.58,298.70,287.73,284.72,308.02,291.77,268.52,233.36,271.91,246.31,283.81,273.01,297.00,305.79,293.04,307.63,308.77,307.71,311.12,295.89,306.89,290.16,299.94,300.50,308.70
2014-04-30 22:06:10.487000,L8,,239.33,247.37,280.32,277.83,313.33,277.65,293.59,269.11,247.17,338.00,311.89,250.24,238.21,285.71,262.75,277.37,260.75,281.49,292.71,268.33,289.61,,298.66,290.29,275.08,202.51,274.34,,,
2014-06-01 22:06:02.776000,L8,,264.69,261.27,282.14,284.96,311.21,282.74,294.05,277.05,,331.12,306.60,250.96,252.82,274.97,263.57,284.35,253.34,278.65,280.06,238.20,299.80,,290.63,294.77,194.72,296.97,274.27,,,
2014-07-03 22:06:14.073000,L8,320.58,361.72,362.71,364.34,359.61,333.84,303.56,320.87,321.81,313.02,342.22,336.61,299.46,283.06,334.30,348.93,354.37,369.24,308.61,320.89,311.05,319.55,320.54,328.01,366.73,341.89,326.06,322.76,312.45,,
2014-08-20 22:06:30.681000,L8,,262.34,246.90,273.37,270.58,303.09,281.44,292.32,277.19,273.17,314.50,291.06,266.26,240.64,266.29,261.79,279.73,268.53,278.88,295.39,277.56,297.91,303.00,298.21,281.25,266.74,293.83,289.77,290.60,,
2015-01-27 22:06:23.288000,L8,332.12,324.37,319.62,322.48,335.99,343.55,316.13,330.97,328.51,326.12,359.27,324.52,392.88,396.89,397.18,400.29,395.73,310.41,342.35,338.17,325.14,330.61,337.27,337.34,349.22,336.44,341.04,334.52,333.70,330.93,350.60
2015-02-12 22:06:15.200000,L8,331.70,323.47,315.80,327.34,328.23,337.61,337.10,330.33,326.52,328.63,365.99,331.99,307.85,383.32,396.82,400.16,411.05,407.51,409.23,335.49,327.23,331.46,339.84,339.02,373.56,418.59,402.90,418.98,326.70,330.45,337.84
2015-02-28 22:06:12.396000,L8,441.38,355.33,495.26,348.74,397.85,401.79,418.85,416.37,440.38,460.01,425.89,432.22,384.68,412.26,412.69,436.23,444.74,430.67,507.35,415.64,411.69,401.75,417.42,398.85,412.44,421.30,529.63,482.96,484.23,439.78,426.19
2015-04-01 22:05:49.742000,L8,,240.19,236.03,284.89,269.93,304.20,285.98,305.40,330.32,349.57,342.59,296.65,268.50,203.49,286.53,275.78,285.57,267.03,295.91,304.07,294.17,308.30,311.01,311.88,336.14,290.21,310.18,290.58,305.51,290.20,311.71
2015-06-04 22:05:36.569000,L8,,266.72,258.56,287.58,310.66,310.84,262.68,269.17,270.69,270.47,338.07,289.10,258.70,239.85,261.44,259.26,274.75,250.89,266.02,278.84,,,,,281.36,262.62,289.85,285.47,,,
2015-07-22 22:06:01.523000,L8,,208.34,239.11,266.70,266.46,292.90,244.11,,,,305.43,287.29,242.07,237.89,251.44,253.74,267.21,244.76,256.72,,,,,,,,275.85,255.81,,,
2015-09-24 22:06:25.709000,L8,341.23,341.07,343.96,334.14,358.74,340.69,322.58,338.31,342.82,351.77,349.91,324.01,316.88,324.97,325.78,343.34,373.05,340.18,389.30,380.12,360.53,355.10,362.98,353.93,374.43,346.07,351.22,356.43,339.04,356.16,341.64
2015-11-11 22:06:32.057000,L8,,,,,,,,317.54,330.24,342.78,339.36,309.33,308.54,310.75,322.36,321.14,327.08,365.80,335.42,343.50,346.59,348.98,357.43,359.75,346.33,329.75,338.71,335.75,328.80,338.42,332.58
2015-12-13 22:06:33.519000,L8,214.03,263.57,255.49,274.39,259.73,291.96,254.57,270.27,264.71,266.98,275.20,270.99,251.23,192.46,265.27,258.03,268.18,266.88,278.98,292.55,284.76,295.64,289.80,295.83,291.99,285.23,299.01,285.36,279.53,284.83,293.34
2015-12-29 22:06:33.122000,L8,324.84,332.17,331.71,335.41,337.19,356.43,347.69,354.06,347.51,350.34,358.79,357.40,315.54,337.88,339.09,369.81,371.92,368.32,375.40,344.99,334.93,364.01,351.14,339.24,344.96,337.17,349.53,354.77,335.91,356.91,355.32
2016-01-30 22:06:29.534000,L8,,,,,,,,237.66,312.58,310.41,318.37,303.06,291.46,263.05,299.67,296.71,302.91,295.82,310.05,322.00,312.48,321.01,319.69,326.39,328.72,315.10,326.72,315.04,312.62,190.71,
2016-03-18 22:06:13.953000,L8,,,342.66,364.09,382.15,388.08,392.59,390.32,383.80,435.38,454.65,482.53,446.73,469.53,452.60,447.44,425.81,431.86,434.60,467.72,395.33,448.79,403.73,485.80,480.47,382.66,,,,520.66,529.07
2016-06-06 22:06:07.051000,L8,,277.76,270.04,272.61,274.73,307.66,251.38,283.73,271.31,,306.76,303.59,262.35,250.88,262.00,261.67,277.93,256.98,275.11,289.18,254.21,298.25,,288.69,301.61,269.29,295.82,286.90,,,
2016-08-09 22:06:27.877000,L8,317.08,317.65,311.55,318.25,319.02,337.17,309.19,327.90,324.08,320.28,348.09,326.28,305.20,282.48,307.79,302.68,304.82,306.46,310.40,326.00,316.46,331.29,325.31,329.56,398.18,313.88,334.30,324.79,319.57,320.03,415.44
2016-09-10 22:06:39.443000,L8,,282.67,271.68,285.64,279.79,305.32,263.88,288.78,278.49,277.76,309.30,287.89,267.22,191.99,266.78,265.45,279.51,262.80,275.03,291.98,278.33,301.46,301.70,300.17,302.65,277.70,304.85,289.41,291.14,278.59,
2016-10-12 22:06:45.172000,L8,343.74,334.24,347.49,340.50,360.58,357.49,368.12,374.37,344.46,340.82,345.89,342.71,328.27,367.14,365.22,326.82,339.05,336.58,339.50,365.32,367.96,341.78,364.29,353.78,347.66,343.54,340.00,367.85,340.82,366.40,347.96
2016-12-15 22:06:42.070000,L8,243.41,297.12,291.89,303.14,303.91,313.19,283.54,297.71,297.18,286.81,323.40,292.93,264.98,228.81,284.61,276.10,284.84,274.49,283.54,299.33,289.95,303.58,297.73,309.94,303.38,301.21,314.32,298.55,283.58,297.33,294.77
2017-01-16 22:06:35.035000,L8,247.45,275.56,258.96,282.49,269.10,304.02,280.66,293.86,294.62,288.35,313.39,293.07,272.62,239.47,286.84,281.10,287.46,278.12,295.05,303.15,293.18,306.74,303.43,308.13,303.35,296.28,307.47,290.88,297.22,292.19,308.55
2017-04-06 22:05:57.916000,L8,,280.71,272.70,284.23,286.75,307.10,277.46,292.13,282.51,278.64,312.70,290.68,268.76,240.76,285.84,267.41,279.25,264.17,281.93,296.98,275.81,300.09,299.27,300.06,296.15,279.68,302.33,278.51,280.72,,
2017-04-22 22:05:48.327000,L8,,283.78,271.92,288.13,289.60,307.15,277.95,291.48,283.60,274.71,312.77,295.37,262.62,243.89,283.78,270.91,279.37,260.78,281.96,291.79,266.09,296.92,296.71,298.26,295.22,276.40,296.60,278.48,191.63,,
2017-05-08 22:05:47.247000,L8,318.99,321.24,310.25,338.67,329.19,330.75,334.67,335.57,333.75,328.41,341.69,328.61,316.77,295.21,323.90,332.15,300.69,297.70,344.20,346.24,310.00,317.40,322.10,327.23,350.94,307.17,328.83,318.06,316.29,320.25,321.71
2017-05-24 22:05:58.366000,L8,,295.34,292.50,302.44,310.77,315.64,286.98,304.34,290.43,280.19,325.93,310.66,263.70,252.24,264.42,257.90,279.90,275.96,280.03,300.74,276.14,299.07,303.56,259.40,287.76,281.99,294.98,284.49,,,
2017-06-25 22:06:11.601000,L8,307.52,308.89,325.81,323.46,347.34,337.64,308.98,340.09,330.62,349.11,349.05,323.02,320.53,298.76,312.06,296.06,300.11,314.12,319.92,331.59,319.39,316.60,332.51,342.13,352.28,338.85,334.14,331.71,317.50,330.55,338.33
2017-07-27 22:06:22.045000,L8,,220.04,242.33,258.38,266.69,285.06,250.92,,,,,,,,246.25,245.38,252.35,239.44,,,,,,,,266.98,291.86,254.94,,,
2017-11-16 22:06:40.336000,L8,436.78,326.12,383.10,335.25,348.18,350.41,342.31,341.03,344.43,347.42,355.37,333.13,336.63,336.57,344.50,351.40,378.37,364.29,379.94,370.74,352.38,345.12,350.60,399.03,352.49,354.65,412.87,364.40,346.54,345.63,344.37
2017-12-02 22:06:34.857000,L8,337.95,335.24,334.29,340.58,344.53,352.63,341.48,352.63,349.66,352.05,361.92,332.42,320.36,325.68,322.06,336.90,338.18,336.82,336.34,354.50,344.77,346.00,349.43,402.49,349.80,348.71,353.17,342.13,341.16,341.43,355.30
2018-03-08 22:06:03.851000,L8,332.10,340.48,324.18,337.82,328.77,341.00,377.30,372.18,372.94,388.68,388.34,394.66,394.56,393.00,400.03,397.54,377.33,413.63,406.77,342.31,329.99,338.84,338.33,340.73,350.79,333.51,393.81,347.30,334.60,334.95,337.11
2018-04-25 22:05:38.857000,L8,,260.22,262.53,273.37,276.60,303.26,260.16,,,,,,,,274.61,260.62,273.42,260.15,273.51,287.39,261.49,289.26,283.16,290.47,293.89,265.15,298.02,265.66,,,
2018-05-27 22:05:16.737000,L8,330.81,316.25,310.95,326.26,342.05,337.91,312.25,297.56,327.06,322.53,336.58,327.35,285.90,255.63,261.52,258.22,268.99,252.39,,,,,,,,,,237.79,274.50,230.56,227.98
2018-06-28 22:05:28.220000,L8,,208.16,252.94,260.93,265.85,303.97,236.39,,,,,,,,240.21,247.50,260.81,237.06,,,,,,,,,,,,,
2018-08-31 22:05:59.236000,L8,,273.73,262.55,277.97,286.05,304.96,271.36,283.71,280.97,272.19,314.80,287.52,254.78,191.14,266.80,260.44,276.57,260.72,274.77,285.65,281.69,297.23,298.15,300.94,294.46,288.80,306.55,287.71,284.30,279.58,
2018-10-18 22:06:17.672000,L8,315.95,323.14,318.00,327.62,338.30,343.30,330.68,332.53,336.43,333.91,363.34,325.49,304.18,292.87,314.21,311.47,314.46,314.57,341.56,331.61,327.05,329.46,335.27,338.15,342.33,340.55,340.14,353.60,328.19,331.00,338.16
2018-11-19 22:06:22.186000,L8,329.07,328.81,322.02,320.30,336.57,354.98,360.43,368.44,349.73,328.65,356.74,359.56,348.41,341.52,359.96,369.07,373.19,317.65,319.32,361.70,364.18,365.92,358.51,341.45,355.30,341.66,348.81,356.18,328.23,353.47,342.60
2018-12-21 22:06:18.644000,L8,240.79,287.73,280.49,294.52,291.56,317.60,274.08,298.06,296.70,285.43,306.33,287.56,267.43,238.59,275.19,274.38,281.54,268.29,285.84,304.23,293.69,318.65,295.37,315.58,306.45,300.86,312.59,284.28,299.25,282.72,323.56
2019-02-07 22:06:11.622000,L8,466.21,388.87,424.00,397.46,462.83,385.15,347.39,349.16,362.37,362.04,363.06,374.95,354.44,358.98,370.98,372.21,375.20,375.25,389.19,455.81,396.41,450.06,434.91,463.09,360.66,355.33,421.98,390.62,419.87,379.18,349.31
2019-02-23 22:06:08.536000,L8,301.98,330.83,318.38,332.62,322.59,336.09,332.02,339.58,342.83,353.70,360.00,361.10,365.11,343.95,358.66,281.50,296.05,300.48,298.75,320.71,359.79,322.29,197.88,323.93,305.34,343.65,347.37,291.94,,,300.65
2019-03-27 22:05:59.546000,L8,,226.59,216.97,268.17,198.77,214.34,,,,,,,,191.10,285.67,262.44,280.55,263.26,280.16,279.99,,,,,,,293.12,275.37,286.04,,
2019-04-12 22:05:54.693000,L8,,228.76,237.45,281.12,272.55,251.35,,278.77,233.25,,,,,184.15,280.48,265.71,278.74,266.34,283.41,295.18,276.89,293.79,296.47,296.06,294.15,277.74,298.83,267.50,,,
2019-07-01 22:06:20.459000,L8,,217.83,248.94,260.57,268.88,302.95,209.31,274.76,267.98,,,,,,258.90,249.54,272.98,247.02,252.19,,237.87,281.60,,,,,,,,,
2019-08-18 22:06:35.194000,L8,,285.48,276.26,288.69,287.33,316.15,281.36,294.27,279.03,277.68,324.28,300.92,276.05,244.66,282.42,266.68,282.84,275.02,282.73,301.29,278.66,303.91,310.40,294.32,298.24,279.70,302.91,297.26,285.27,279.80,
2019-09-19 22:06:44.224000,L8,,288.15,281.68,290.34,290.68,310.90,274.92,292.17,266.97,280.75,312.29,289.25,269.55,236.37,286.51,266.46,283.82,274.00,284.58,299.49,287.27,302.01,301.05,300.30,297.83,291.49,306.71,289.49,262.31,,
2019-10-05 22:06:48.280000,L8,262.48,300.27,289.33,300.35,296.57,315.10,283.50,303.90,294.35,293.37,324.04,292.86,280.12,241.65,277.41,259.35,277.15,269.03,276.59,274.83,263.02,295.51,308.38,300.28,,,,,265.01,307.24,312.16
2019-10-21 22:06:49.847000,L8,312.55,328.49,320.02,332.12,326.87,332.95,304.78,316.36,327.44,336.61,345.24,310.49,291.83,268.56,191.61,314.36,,,,,,,,,,,313.00,296.73,330.46,307.66,273.96
2019-11-06 22:06:48.641000,L8,350.40,330.15,361.65,341.09,349.47,341.30,345.76,345.99,382.68,387.64,369.36,380.68,387.95,393.72,397.02,396.54,402.38,318.66,400.02,376.99,418.36,409.19,405.73,427.23,416.73,339.31,374.08,395.00,347.14,387.02,348.53
2019-11-22 22:06:45.051000,L8,371.87,366.74,356.48,351.81,419.63,429.85,426.13,399.30,442.76,443.59,422.00,429.43,402.12,392.77,409.26,410.13,419.45,410.12,423.17,432.68,430.35,417.41,402.98,372.13,417.03,416.87,396.61,419.21,358.14,381.54,459.51
2019-12-08 22:06:44.689000,L8,,,,242.00,229.72,306.84,273.70,290.97,288.94,282.33,279.48,209.37,231.65,244.21,280.23,255.65,280.27,275.00,263.68,,,,,,,,,,,,
2020-02-10 22:06:28.847000,L8,246.47,243.99,241.21,303.98,266.27,278.97,257.28,267.03,262.06,252.44,290.50,286.57,266.53,195.40,252.87,,,237.22,284.66,332.34,321.64,323.63,329.10,331.27,337.06,306.31,,291.71,294.30,311.62,301.29
2020-03-13 22:06:18.160000,L8,,222.21,216.69,273.81,,,,,,,,291.01,253.77,195.64,264.01,276.78,287.94,263.07,292.60,301.78,295.45,306.77,298.04,309.75,304.06,297.83,312.36,252.32,305.59,,
2020-03-29 22:06:09.106000,L8,,211.30,218.47,284.28,270.00,281.54,281.04,289.97,262.93,221.64,218.36,288.52,266.83,196.15,265.68,279.25,284.11,261.98,291.30,301.84,291.95,306.45,311.13,308.42,309.64,292.02,312.83,296.21,301.20,305.76,310.20
2020-05-16 22:05:51.566000,L8,,,212.18,251.36,283.68,305.44,281.34,302.57,268.71,290.56,264.81,295.01,274.17,254.01,285.44,275.23,291.51,274.98,284.86,299.26,292.24,310.50,309.02,310.03,315.33,291.98,309.56,298.66,291.04,266.63,
2020-07-19 22:06:19.856000,L8,,239.83,257.94,270.37,271.01,313.20,257.77,241.30,267.68,,,,,,204.95,254.79,275.13,258.44,261.98,272.58,247.43,283.35,271.23,,,262.66,290.96,258.05,,,
