dates,satname,nzd0020-0000,nzd0020-0001,nzd0020-0002
2011-01-14 22:07:31.728000,L5,298.91,292.92,336.59
2011-02-15 22:07:34.670000,L5,348.29,326.98,364.08
2011-09-11 22:06:09.236000,L5,348.59,347.52,379.44
2013-04-25 22:19:21.025000,L8,220.20,231.33,300.78
2013-05-11 22:19:31.249000,L8,217.76,226.79,296.94
2013-06-28 22:19:33.252000,L8,239.15,230.66,305.94
2013-07-14 22:19:34.707000,L8,230.05,233.22,303.19
2013-08-31 22:19:38.558000,L8,250.16,235.36,305.78
2013-10-02 22:19:28.820000,L8,222.45,222.71,296.99
2014-01-06 22:18:54.881000,L8,228.18,232.59,294.60
2014-02-07 22:18:33.391000,L8,195.07,222.55,286.15
2014-02-23 22:18:20.398000,L8,261.82,234.76,302.89
2014-03-27 22:17:50.001000,L8,278.11,256.91,354.26
2014-04-12 22:17:37.464000,L8,269.50,242.60,350.03
2014-05-14 22:17:08.923000,L8,228.84,225.67,301.50
2014-05-30 22:17:11.184000,L8,233.87,233.04,303.69
2014-07-01 22:17:22.417000,L8,261.58,240.69,305.10
2014-07-17 22:17:28.260000,L8,203.07,221.16,300.76
2014-09-19 22:17:42.798000,L8,229.85,226.21,297.77
2014-11-06 22:17:49.451000,L8,346.51,351.51,358.32
2015-01-25 22:17:32.812000,L8,263.76,243.84,311.25
2015-03-30 22:17:01.871000,L8,,,169.03
2015-06-02 22:16:44.532000,L8,246.72,232.04,305.94
2015-07-04 22:17:02.361000,L8,227.61,224.18,301.35
2015-07-20 22:17:10.706000,L8,233.08,225.16,302.96
2015-08-05 22:17:13.094000,L8,241.47,232.07,302.16
2015-10-08 22:17:36.852000,L8,199.39,221.99,294.41
2015-10-24 22:17:40.820000,L8,222.05,223.71,293.51
2015-12-11 22:17:42.627000,L8,290.52,243.82,308.80
2015-12-27 22:17:43.409000,L8,272.02,245.22,305.86
2016-01-12 22:17:40.472000,L8,258.53,236.21,303.25
2016-01-28 22:17:39.790000,L8,199.71,220.76,285.40
2016-04-01 22:17:14.685000,L8,227.39,230.60,297.04
2016-07-22 22:17:35.206000,L8,263.73,280.42,313.84
2016-09-24 22:17:49.840000,L8,323.52,285.83,316.94
2016-10-10 22:17:54.274000,L8,237.47,223.75,300.67
2016-10-26 22:17:56.874000,L8,272.52,236.24,310.30
2017-03-03 22:17:25.727000,L8,207.97,224.15,289.27
2017-03-19 22:17:15.956000,L8,243.18,,
2017-04-20 22:16:59.468000,L8,232.13,224.46,303.34
2017-06-07 22:17:15.240000,L8,238.75,225.26,304.29
2017-07-09 22:17:23.906000,L8,239.92,225.76,302.79
2017-08-10 22:17:37.375000,L8,222.98,220.40,300.23
2017-10-29 22:17:53.844000,L8,240.07,224.03,301.64
2017-11-30 22:17:44.511000,L8,219.22,222.14,287.96
2018-02-18 22:17:22.771000,L8,199.15,223.85,233.96
2018-04-07 22:16:59.037000,L8,241.99,229.73,303.84
2018-05-09 22:16:40.331000,L8,241.49,224.44,304.96
2018-06-10 22:16:26.226000,L8,249.65,227.68,312.00
2018-06-26 22:16:36.823000,L8,238.25,224.83,305.60
2018-07-28 22:16:51.607000,L8,,,293.06
2018-11-01 22:17:30.804000,L8,232.07,225.18,298.27
2018-11-17 22:17:31.986000,L8,319.02,256.44,310.51
2018-12-03 22:17:30.217000,L8,232.54,,
2018-12-19 22:17:28.292000,L8,235.91,230.13,295.61
2019-01-04 22:17:27.803000,L8,326.73,256.45,311.38
2019-02-05 22:17:21.574000,L8,222.22,226.28,294.52
2019-03-25 22:17:09.739000,L8,238.52,229.86,299.09
2019-04-26 22:16:59.330000,L8,232.75,228.67,300.63
2019-05-28 22:17:17.913000,L8,225.12,223.94,301.13
2019-06-29 22:17:29.720000,L8,,224.37,302.46
2019-10-03 22:17:57.660000,L8,315.90,262.31,313.05
2019-11-04 22:17:58.697000,L8,236.38,230.59,293.77
2019-11-20 22:17:54.950000,L8,233.27,230.57,294.15
2019-12-06 22:17:54.623000,L8,246.46,235.57,282.11
2019-12-22 22:17:51.823000,L8,195.39,225.18,286.50
2020-02-08 22:17:38.924000,L8,317.72,253.99,308.59
2020-02-24 22:17:35.189000,L8,316.93,243.85,303.76
2020-03-27 22:17:20.128000,L8,,228.88,263.10
2020-04-12 22:17:12.700000,L8,265.39,251.69,302.79
2020-04-28 22:17:04.952000,L8,260.15,253.49,305.52
2020-07-01 22:17:22.957000,L8,255.24,233.94,309.23
2020-08-02 22:17:33.048000,L8,329.62,322.38,327.12
2020-09-03 22:17:46.393000,L8,313.34,254.24,309.45
2020-09-19 22:17:52.015000,L8,317.65,259.92,313.09
2021-01-25 22:17:44.203000,L8,315.75,252.22,309.87
2021-04-15 22:17:16.883000,L8,,,287.75
2021-05-01 22:17:07.841000,L8,218.49,233.84,300.79
2021-05-17 22:17:12.707000,L8,248.95,227.90,
2021-06-18 22:17:27.030000,L8,240.08,235.18,303.10
2021-07-04 22:17:29.944000,L8,240.13,230.20,294.72
2021-10-24 22:18:01.850000,L8,240.51,230.42,229.88
2021-11-09 22:17:58.951000,L8,292.52,256.90,310.93
2021-11-25 22:17:57.047000,L8,287.45,251.59,306.48
2021-12-19 22:17:52.616000,L9,230.96,238.02,300.04
2022-01-04 22:17:52.138000,L9,230.63,235.53,300.93
2022-01-20 22:17:51.591000,L9,270.49,252.06,311.40
2022-01-28 22:17:44.030000,L8,233.81,235.21,301.02
2022-03-09 22:17:37.608000,L9,,,194.04
2022-04-18 22:17:25.504000,L8,349.95,428.57,461.87
2022-05-04 22:17:26.026000,L8,258.85,252.68,306.55
2022-05-12 22:17:13.223000,L9,,235.35,292.71
2022-06-05 22:17:39.656000,L8,245.35,240.59,287.91
2022-06-21 22:17:48.970000,L8,249.50,239.72,308.65
2022-07-31 22:17:39.593000,L9,265.80,239.37,310.92
2022-08-08 22:18:05.196000,L8,237.77,226.73,257.41
2022-10-19 22:18:03.080000,L9,352.23,317.44,342.20
2022-11-04 22:18:00.514000,L9,232.98,231.57,272.02
2022-12-22 22:17:59.519000,L9,237.58,238.41,289.25
2023-01-31 22:17:58.841000,L8,305.36,255.29,308.07
2023-02-08 22:18:06.517000,L9,232.74,,
2023-02-16 22:17:50.035000,L8,294.22,259.47,353.69
2023-03-04 22:17:37.574000,L8,495.28,476.79,486.65
2023-03-28 22:17:33.498000,L9,299.63,259.70,314.99
2023-04-13 22:17:27.047000,L9,440.14,323.28,341.48
2023-05-15 22:17:12.111000,L9,268.76,249.12,308.30
2023-05-23 22:16:53.942000,L8,232.41,235.13,294.94
2023-05-31 22:17:04.101000,L9,372.04,379.65,374.25
2023-06-08 22:17:00.359000,L8,327.55,361.51,387.99
2023-06-24 22:17:06.399000,L8,206.57,230.34,212.21
2023-07-02 22:17:05.775000,L9,252.66,239.77,307.94
2023-07-10 22:17:17.518000,L8,270.51,244.82,311.16
2023-07-26 22:17:23.328000,L8,241.29,229.31,
2023-08-03 22:17:19.817000,L9,329.38,364.87,435.85
2023-09-12 22:17:38.225000,L8,302.44,259.88,315.19
2023-09-20 22:17:40.026000,L9,314.92,263.50,316.96
2023-10-14 22:17:45.774000,L8,332.46,310.65,322.26
2023-10-22 22:17:50.479000,L9,316.10,259.84,309.93
2023-11-15 22:17:47.856000,L8,291.00,255.23,336.22
2024-01-10 22:17:52.010000,L9,295.19,258.21,315.18
2024-02-03 22:17:41.059000,L8,230.13,238.51,298.99
2024-02-11 22:17:53.113000,L9,295.40,259.00,329.66
2024-02-19 22:17:39.652000,L8,325.85,256.20,339.21
2024-02-27 22:17:43.972000,L9,224.46,238.62,300.96
2024-03-30 22:17:36.478000,L9,293.63,254.28,311.73
2024-04-15 22:17:28.257000,L9,246.33,242.46,300.13
2024-04-23 22:17:03.194000,L8,249.74,241.81,303.00
2024-05-09 22:16:51.826000,L8,242.36,240.98,301.61
2024-05-17 22:17:03.987000,L9,249.14,247.71,305.94
2024-06-26 22:16:52.651000,L8,256.65,247.97,314.01
2024-07-12 22:17:00.992000,L8,255.98,249.32,309.83
2024-08-21 22:17:19.711000,L9,256.60,242.60,305.21
2024-11-17 22:17:38.841000,L8,192.31,228.38,255.25
2024-12-03 22:17:45.212000,L8,240.96,240.89,295.27
2025-01-12 22:17:45.559000,L9,307.73,307.91,316.46
2025-01-28 22:17:42.532000,L9,233.79,250.45,306.56
2025-02-05 22:17:39.822000,L8,229.14,235.64,258.93
2025-02-13 22:17:46.901000,L9,308.76,259.65,314.16
2025-03-01 22:17:39.455000,L9,,233.51,
2025-03-09 22:17:26.663000,L8,305.79,308.39,312.53
2025-03-25 22:17:16.100000,L8,,238.94,298.93
2025-05-04 22:17:17.676000,L9,237.78,244.60,304.46
