dates,satname,nzd0462-0000,nzd0462-0001,nzd0462-0002,nzd0462-0003,nzd0462-0004,nzd0462-0005,nzd0462-0006,nzd0462-0007,nzd0462-0008,nzd0462-0009,nzd0462-0010,nzd0462-0011,nzd0462-0012,nzd0462-0013,nzd0462-0014,nzd0462-0015,nzd0462-0016,nzd0462-0017,nzd0462-0018,nzd0462-0019,nzd0462-0020,nzd0462-0021,nzd0462-0022,nzd0462-0023,nzd0462-0024,nzd0462-0025,nzd0462-0026,nzd0462-0027,nzd0462-0028,nzd0462-0029,nzd0462-0030,nzd0462-0031,nzd0462-0032,nzd0462-0033,nzd0462-0034,nzd0462-0035,nzd0462-0036,nzd0462-0037,nzd0462-0038,nzd0462-0039,nzd0462-0040,nzd0462-0041,nzd0462-0042,nzd0462-0043,nzd0462-0044,nzd0462-0045,nzd0462-0046,nzd0462-0047,nzd0462-0048,nzd0462-0049,nzd0462-0050,nzd0462-0051,nzd0462-0052,nzd0462-0053,nzd0462-0054,nzd0462-0055,nzd0462-0056,nzd0462-0060,nzd0462-0061,nzd0462-0062,nzd0462-0063,nzd0462-0064,nzd0462-0065,nzd0462-0066,nzd0462-0067,nzd0462-0068,nzd0462-0069,nzd0462-0070,nzd0462-0071,nzd0462-0072,nzd0462-0073,nzd0462-0074,nzd0462-0075,nzd0462-0076,nzd0462-0077,nzd0462-0078,nzd0462-0079,nzd0462-0080,nzd0462-0081,nzd0462-0082,nzd0462-0083,nzd0462-0084,nzd0462-0085,nzd0462-0086,nzd0462-0087,nzd0462-0088,nzd0462-0089,nzd0462-0090,nzd0462-0091,nzd0462-0092,nzd0462-0093,nzd0462-0094,nzd0462-0095,nzd0462-0096,nzd0462-0057,nzd0462-0058,nzd0462-0059
2003-11-17 21:52:33.290000,L5,,,,,,,,,,,,,,,,,,,319.32,324.50,316.25,318.34,,,,,,,,,,,,315.74,323.07,324.94,333.56,340.91,314.94,302.96,330.02,339.83,366.56,367.77,357.23,357.52,339.17,332.89,342.22,314.49,277.05,329.71,347.25,353.69,368.85,369.65,374.15,379.29,363.81,359.12,360.97,358.52,349.00,324.45,349.04,368.77,363.40,366.92,358.15,352.08,360.37,363.59,369.15,340.20,328.56,348.37,357.93,363.48,377.03,368.20,367.57,366.11,390.28,387.42,392.42,393.39,384.71,377.42,372.63,354.02,352.97,352.06,335.35,340.11,365.38,378.26,381.33
2003-12-03 21:52:43.369000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.55,185.28,191.77,247.93,276.69,339.04,331.45,305.11,306.64,330.05,335.49,354.39,353.88,362.23,361.92,359.14,357.74,366.85,328.20,300.73,340.97,351.07,358.56,354.69,363.27,365.42,384.97,388.77,381.78,386.07,379.98,373.21,337.90,356.95,355.76,349.69,356.53,349.84,345.37,362.29,361.71,369.82,342.56,339.27,369.31,381.47,387.14,401.17,391.07,379.38,379.12,375.05,369.63,375.42,378.97,372.58,376.69,372.32,370.57,371.88,371.10,351.30,358.45,361.12,374.85,387.93
2004-02-05 21:53:05.047000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.18,312.98,315.36,326.40,316.85,294.82,304.36,325.73,329.66,356.47,361.43,357.95,358.63,352.88,353.30,361.41,312.80,289.09,321.17,335.46,348.22,354.20,355.29,358.56,364.12,366.01,366.13,367.23,347.55,330.60,293.87,333.22,335.13,325.90,343.85,337.42,344.14,351.02,351.29,348.92,,,153.23,158.57,,,,,,,,134.19,187.60,212.72,240.13,354.70,331.10,,,,,358.77,362.22,364.52
2004-05-27 21:55:06.972000,L5,,,,,,,,,,,,,,,,,,,337.90,329.83,334.75,333.24,,,,,,,,,,160.92,176.23,197.81,337.19,339.56,344.65,336.50,319.14,324.86,340.05,353.42,377.74,368.84,357.26,358.03,352.66,355.87,358.02,352.72,336.42,350.42,361.50,365.23,368.45,368.93,374.88,375.69,384.12,372.92,380.40,369.87,360.97,331.65,356.48,360.27,355.94,361.32,353.84,353.47,360.69,368.02,357.02,,337.60,374.55,366.76,369.97,,,343.15,372.04,366.53,367.18,,161.42,209.08,197.26,335.81,,,,,,382.34,378.49,383.04
2004-07-14 21:56:31.050000,L5,,,,,,,314.90,284.41,271.46,,,,,,,,,237.06,337.79,339.47,339.12,320.55,325.11,,,,,,,,160.37,173.28,180.52,214.99,350.60,345.78,349.41,346.77,327.43,326.26,351.73,366.60,385.35,372.79,367.58,366.74,366.30,368.13,373.77,302.32,280.74,356.84,369.75,388.04,373.13,384.91,375.76,383.24,378.50,382.65,377.29,376.58,375.16,355.35,382.31,371.47,381.37,370.70,372.09,368.14,381.36,377.94,377.66,355.41,366.21,389.47,395.66,402.31,406.06,387.57,386.91,395.98,396.25,391.29,394.21,268.25,275.14,306.44,374.01,377.38,381.90,387.30,369.23,376.76,375.28,383.28,390.69
2004-07-30 21:56:51.838000,L5,,,,,,,295.00,269.20,268.71,,,,,,,,,,328.94,323.63,330.27,314.50,,,,,,,,,151.03,162.23,173.73,187.93,333.03,335.15,341.67,328.06,317.94,311.42,344.48,355.93,376.96,367.89,361.09,358.63,349.67,357.75,361.98,293.18,277.51,341.10,353.87,361.63,355.35,358.90,353.53,359.90,366.82,365.55,370.56,355.01,363.68,330.89,358.19,348.95,349.20,358.95,357.40,359.39,368.03,367.82,366.96,341.00,339.68,372.21,361.23,375.10,,342.43,370.47,384.62,376.90,353.38,129.30,191.55,211.60,198.80,345.65,352.13,357.56,370.81,355.17,366.87,368.98,362.65,367.60
2004-08-15 21:57:13.549000,L5,,,,,,,,,,,,,,,,,,,332.56,285.25,324.49,320.13,,,,,,,,,,,,,329.55,337.14,339.13,333.79,312.50,316.38,338.00,352.22,371.02,366.81,357.49,356.15,348.86,353.35,359.99,293.57,265.95,195.31,352.65,359.06,280.96,353.61,284.95,356.79,363.74,371.70,366.49,360.13,357.41,272.96,346.56,348.47,347.44,355.42,355.80,349.42,364.80,366.12,366.01,326.47,337.49,361.14,370.76,381.82,,,,,,,129.91,183.17,209.96,205.60,354.95,345.32,356.79,363.95,347.24,247.75,354.69,370.51,365.38
2004-10-18 21:58:47.729000,L5,,,,,,,312.09,295.09,267.47,275.07,,,,,,,,232.27,344.80,345.76,341.16,346.10,338.23,331.75,,,,,,,161.70,167.69,184.38,201.12,345.96,350.97,350.11,344.25,319.06,309.66,327.76,342.49,364.94,365.10,355.02,350.75,345.13,350.51,371.90,335.28,293.67,357.02,370.05,377.58,375.64,367.50,369.96,377.04,377.23,385.52,384.21,376.88,372.66,367.80,369.25,365.72,353.54,354.58,348.37,344.35,357.68,360.13,361.42,340.39,331.91,362.32,378.72,382.68,394.09,387.90,390.13,392.07,390.56,381.64,381.61,384.42,373.83,363.74,360.59,358.93,366.76,370.49,350.96,357.37,369.03,375.84,377.25
2005-03-11 22:01:07.710000,L5,,,,,,,331.01,306.24,282.76,284.53,294.01,296.64,,,,,,237.95,349.78,348.20,339.87,344.13,276.97,344.08,343.19,,291.11,335.73,345.75,296.66,157.60,175.78,187.74,328.07,355.27,356.43,361.06,351.32,330.65,334.03,350.77,354.15,379.42,379.04,371.60,369.69,363.86,370.35,375.51,335.40,303.73,359.29,381.10,380.95,381.49,382.95,383.30,386.94,387.33,383.90,386.71,376.90,373.93,364.59,379.52,377.56,364.91,366.87,363.62,359.48,373.39,372.41,369.74,343.19,339.66,471.23,383.03,388.92,411.07,389.59,388.58,398.45,394.51,388.92,390.29,390.60,382.07,378.66,372.20,368.81,373.12,374.75,356.72,372.33,389.83,384.93,390.23
2005-03-27 22:01:15.171000,L5,,,,,,,327.68,298.31,258.08,,,,,,,,,,339.18,345.18,336.76,334.54,330.69,290.32,327.49,,,,,,169.17,175.58,185.77,195.65,340.40,344.62,345.03,330.96,315.03,316.51,339.79,344.73,370.36,368.71,358.90,367.33,368.29,374.34,376.67,336.71,308.00,352.09,375.26,365.08,364.04,366.12,366.92,369.13,372.07,377.82,373.77,356.62,358.91,315.33,344.71,351.24,336.55,344.07,329.12,330.12,350.18,362.37,371.01,333.88,339.27,370.06,379.83,379.80,389.86,377.56,290.62,375.99,372.10,367.71,366.11,181.60,202.98,346.87,360.91,306.42,289.36,293.54,290.26,362.20,360.17,362.26,360.54
2005-05-30 22:01:39.338000,L5,,,,,,,,,,,,,,,,,,,337.02,339.68,274.51,334.44,,,,,,,,,,,,,333.96,336.16,344.08,334.09,326.11,325.59,346.70,366.88,376.18,369.73,361.73,358.87,346.40,356.29,360.35,297.80,274.87,348.70,359.24,364.63,362.86,365.88,373.54,379.72,370.33,376.09,368.86,361.36,363.57,351.18,356.44,361.76,361.96,364.84,369.95,366.07,376.38,378.75,375.56,352.60,350.04,371.72,375.34,384.75,381.88,377.20,382.56,388.63,380.71,373.98,365.17,377.76,363.42,360.58,354.67,366.85,370.92,376.17,358.42,358.04,367.29,380.74,369.72
2005-07-01 22:01:50.102000,L5,,,,,,,318.53,289.44,284.39,269.22,,,,,,,,,348.03,341.43,339.98,343.26,331.93,,,,,,,,,,,194.66,332.08,346.59,332.11,309.04,320.21,329.30,346.26,361.89,377.73,372.59,361.30,359.71,352.91,359.04,360.39,294.10,279.01,349.20,370.21,366.65,376.91,367.76,380.02,374.61,382.82,372.73,381.74,365.52,363.34,351.09,351.79,362.86,361.60,365.13,358.35,361.13,368.36,377.18,377.53,341.48,278.03,375.14,376.35,388.72,369.21,363.00,375.97,386.93,380.10,377.81,374.79,375.97,365.57,352.46,361.68,360.22,364.46,377.09,355.35,364.47,372.99,377.91,380.55
2005-10-05 22:02:17.195000,L5,,,,,,,263.38,286.81,275.48,271.69,,,,,,,,232.84,331.80,338.90,336.58,338.58,282.90,324.19,,,,,,340.48,311.90,343.46,333.97,295.38,326.50,339.87,336.69,333.15,318.17,317.51,332.58,345.79,370.24,369.08,362.28,357.48,355.67,353.97,354.97,326.16,289.35,348.22,359.80,367.52,366.99,370.13,382.50,379.04,385.79,379.59,375.26,370.17,368.50,353.56,355.48,360.33,355.88,364.63,356.93,351.15,361.61,360.51,364.94,336.13,333.59,360.32,373.22,368.89,380.64,374.37,372.95,378.29,377.07,373.26,384.25,387.45,376.03,367.75,365.89,365.25,361.75,351.02,336.85,346.81,378.85,378.90,383.20
2005-11-06 22:02:22.875000,L5,,,,,,,,,,,,,,,,,,,268.57,340.92,333.77,341.00,319.46,,,,,,,,,,,,344.59,338.39,334.09,328.05,307.97,308.46,329.80,333.40,352.15,354.85,345.00,362.59,358.45,361.16,368.89,337.40,304.13,353.59,352.02,358.38,359.34,361.56,364.07,386.48,390.33,385.67,385.86,378.92,378.10,337.49,351.67,352.48,347.34,351.59,344.61,341.42,351.34,360.74,374.79,343.83,337.28,368.39,386.50,390.13,402.46,394.31,394.37,377.64,373.74,375.36,373.50,378.42,364.24,365.24,375.25,371.57,375.15,371.55,352.63,357.84,364.03,365.01,379.67
2006-02-10 22:04:39.000000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.77,324.98,322.69,325.22,296.75,293.33,322.53,328.54,350.59,345.69,335.40,325.89,330.17,332.67,340.73,304.78,279.00,328.91,338.35,223.22,350.65,357.55,360.68,357.55,357.53,346.48,355.73,350.23,347.60,305.49,341.27,343.56,342.00,346.19,331.86,331.41,337.40,339.01,344.80,,,146.45,158.96,,,,,,,,,177.91,199.48,195.69,346.02,329.24,342.28,340.20,322.28,330.76,355.64,353.70,358.70
2006-02-26 22:04:59.098000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.49,337.11,340.74,332.01,310.19,300.43,325.55,340.22,354.85,348.91,341.11,331.40,333.54,332.96,346.20,318.32,292.95,343.23,351.71,363.25,364.45,368.14,356.54,362.40,360.44,356.62,368.66,362.10,361.78,333.61,358.36,356.56,350.62,345.67,336.76,335.94,343.74,346.85,351.04,317.80,311.33,335.47,347.12,355.84,281.19,322.59,356.22,376.49,362.07,354.59,335.43,347.05,344.52,317.20,347.14,199.09,261.95,286.97,334.76,345.93,359.18,358.53,361.09
2006-05-17 22:06:21.807000,L5,,,,,,,316.22,299.31,286.28,272.27,,,,,,,,,329.37,336.85,339.23,343.50,343.03,301.40,,325.18,337.38,338.04,350.68,357.22,342.69,344.08,347.22,356.22,348.42,357.02,350.93,349.05,337.74,329.24,346.61,359.48,372.66,372.34,362.00,359.28,350.25,360.66,357.09,312.26,279.20,343.37,352.68,365.55,366.22,375.24,376.34,383.94,374.44,380.15,382.29,365.42,370.74,357.14,361.50,366.51,363.72,370.03,366.09,361.58,372.95,374.38,367.43,349.89,345.56,375.93,380.62,381.34,391.88,383.37,385.50,387.62,386.30,383.63,380.89,383.65,376.45,368.31,361.87,371.98,380.36,376.12,356.78,360.09,376.03,384.10,378.79
2006-08-21 22:07:43.467000,L5,,,,,,,322.41,286.62,272.36,,,,,,,,,,334.35,322.43,331.25,338.56,337.71,321.65,333.94,,,333.18,360.62,353.57,350.94,346.44,297.15,341.73,345.83,350.18,350.09,346.63,321.52,323.61,341.54,354.48,389.67,378.77,369.40,370.48,365.36,366.82,367.31,312.03,275.55,349.22,350.55,368.28,366.02,364.50,378.13,380.88,386.27,382.13,379.77,364.31,372.44,376.62,374.72,386.65,388.37,404.89,404.24,407.43,394.05,388.85,383.13,360.23,348.02,381.96,380.86,385.70,372.72,363.79,372.06,381.33,377.96,319.84,376.08,386.63,376.24,354.03,369.20,363.51,370.42,377.01,351.82,357.02,378.77,375.28,385.65
2006-10-08 22:08:17.083000,L5,,,,,,,335.05,299.16,292.97,278.65,,,,,,,,,330.32,329.02,337.46,353.06,345.92,338.75,330.44,321.59,323.82,335.48,346.03,339.28,336.30,352.10,357.04,361.13,357.89,362.23,359.33,353.51,326.13,319.88,346.05,344.34,373.19,361.62,354.20,353.35,350.91,354.31,367.02,335.89,300.16,358.49,365.92,380.28,376.79,367.82,370.98,365.74,367.42,386.08,384.21,377.61,381.33,368.09,377.26,372.28,355.93,357.04,350.52,349.29,358.11,359.65,362.37,335.14,337.67,463.10,380.60,383.30,402.53,386.60,387.11,392.84,392.11,378.71,380.37,382.61,370.36,362.27,359.71,356.80,366.86,368.83,349.30,358.67,369.15,367.63,370.19
2007-02-13 22:09:11.063000,L5,,,,,,,336.44,297.65,292.24,284.55,287.57,284.44,,,,,217.43,258.10,153.69,223.41,275.91,258.38,272.10,288.42,271.97,270.58,270.91,295.40,290.34,283.33,284.00,297.74,294.57,360.38,352.65,353.21,353.26,347.53,325.23,325.27,336.01,348.29,367.48,366.57,367.30,370.50,359.63,367.18,371.25,338.78,305.53,356.98,358.66,372.58,368.84,375.72,381.96,383.09,381.13,379.47,386.06,388.10,370.98,362.96,370.43,368.24,362.78,361.70,356.32,357.30,366.49,372.45,370.18,340.91,344.22,368.01,380.22,379.53,386.30,373.07,367.63,380.29,377.36,381.13,369.85,376.78,374.95,364.83,366.62,364.48,370.51,368.00,348.03,360.08,377.76,405.49,387.88
2008-02-16 22:04:45.714000,L5,,,,,,,316.77,278.65,273.09,,,,,,,,,,,,324.32,345.02,339.19,,,,,,330.88,331.43,334.00,332.20,340.25,,336.66,346.08,348.81,340.55,317.19,315.06,329.81,337.28,365.92,366.60,361.11,348.32,343.78,345.97,352.26,311.03,274.76,340.87,355.40,367.20,362.86,369.33,365.42,356.02,358.60,356.96,364.60,353.13,350.85,329.33,358.85,356.34,350.76,355.74,351.19,347.94,357.65,352.47,353.07,325.54,322.30,343.73,357.21,361.68,366.00,354.29,359.63,324.79,331.64,357.41,157.39,204.46,215.53,218.14,350.13,347.44,343.79,345.68,334.97,342.88,369.67,365.97,357.10
2008-10-29 21:57:48.288000,L5,,,,,,,222.82,278.61,235.37,,,,,,,,,,,330.98,338.16,341.87,333.87,322.38,,317.20,321.73,321.38,331.52,341.52,335.24,340.26,350.41,337.91,343.51,339.92,343.16,336.50,309.31,319.06,331.61,336.15,364.54,357.17,350.98,358.21,354.58,360.30,363.63,327.93,303.38,353.39,347.05,358.79,362.59,359.64,360.19,362.76,368.74,362.99,374.59,356.45,364.73,340.78,350.09,349.83,345.21,350.35,348.42,344.29,354.66,368.76,370.43,341.49,333.96,370.23,382.14,384.13,402.52,389.97,386.27,379.29,375.81,374.71,373.64,379.12,365.32,365.91,368.62,364.86,366.55,365.12,348.19,355.99,354.88,349.43,364.18
2008-11-14 21:57:28.308000,L5,,,,,,,318.95,276.69,261.17,,,,,,,,,,,339.77,337.18,348.96,340.17,,,330.83,324.05,331.59,340.21,337.48,339.21,345.89,349.62,345.06,344.89,352.45,354.37,344.42,316.52,318.31,335.43,338.77,366.73,364.62,357.60,351.24,349.61,354.29,365.03,331.09,300.81,350.72,360.80,371.03,366.82,364.22,370.55,358.51,365.59,364.65,364.60,358.89,356.84,350.97,360.62,357.91,350.21,360.84,352.92,348.34,360.43,361.27,364.54,336.67,332.65,483.94,376.60,380.99,426.92,385.18,380.76,387.00,379.79,379.04,378.98,381.83,368.52,365.35,359.64,367.15,371.44,369.54,352.30,360.35,365.77,363.08,364.55
2009-01-01 21:58:55.309000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.53,337.29,340.47,331.33,307.68,290.30,323.55,333.50,357.60,360.90,340.41,327.20,327.48,327.78,340.81,305.95,281.87,338.20,341.05,351.57,354.17,353.39,355.96,342.73,341.88,337.92,342.89,331.22,333.82,320.06,348.37,345.76,338.29,348.09,339.68,333.58,338.74,335.90,342.79,,,150.41,160.96,,,,,,,,138.95,192.11,203.51,226.21,343.46,348.87,350.38,351.29,334.71,338.97,351.70,339.95,342.74
2010-12-22 22:04:05.307000,L5,,,,,,,337.35,302.47,290.47,306.63,307.17,,,,,,162.51,225.63,205.27,252.08,261.80,259.96,278.71,299.78,303.25,285.73,288.25,297.94,301.14,277.38,161.88,272.10,285.97,358.03,359.35,358.34,358.62,358.56,334.86,332.14,348.47,360.11,383.70,379.37,374.32,371.26,359.81,355.47,369.16,347.44,327.34,348.72,359.22,368.58,378.46,378.69,381.56,383.15,372.67,373.64,370.85,367.93,368.14,354.73,364.72,373.57,370.58,371.37,370.20,362.26,368.82,369.04,369.06,339.38,339.57,483.88,374.38,376.55,388.79,381.52,373.80,384.89,396.08,388.76,393.08,391.55,383.86,373.52,370.71,362.11,364.74,367.07,351.45,363.58,383.32,380.65,384.42
2011-01-07 22:04:08.243000,L5,,,,,,,,,,,,,,,,,,,318.06,332.05,334.27,303.95,332.36,,,,,,,329.44,325.13,333.64,340.42,326.52,335.00,337.91,345.46,336.67,308.35,304.34,329.19,339.60,366.56,360.93,346.64,340.84,341.58,341.56,355.18,315.62,290.69,338.00,341.70,353.59,357.92,361.83,358.96,348.51,355.17,347.33,352.43,343.94,345.07,334.01,351.63,348.22,338.45,343.81,343.85,341.23,343.55,336.66,345.28,,,152.73,164.32,,,,,,,,148.34,193.56,205.46,211.24,345.94,333.78,,341.00,332.51,253.10,361.52,349.26,352.14
2011-01-23 22:04:08.795000,L5,,,,,,,,,,,,,,,,,,,313.50,333.62,341.19,342.64,338.77,,,,,,,338.80,336.13,339.30,308.94,340.84,345.92,338.54,346.48,339.06,315.25,310.61,329.99,338.15,364.88,362.71,347.16,337.97,333.90,339.40,349.86,304.62,279.08,337.25,343.75,356.64,354.82,359.82,357.05,353.86,356.58,352.97,354.42,349.66,352.62,344.45,355.89,351.75,346.24,349.58,344.58,339.20,342.20,340.78,339.58,,,143.02,152.98,,,,,,,,139.74,183.41,203.46,203.76,346.32,331.30,,,,,362.05,350.30,353.22
