dates,satname,nzd0428-0000,nzd0428-0001,nzd0428-0002,nzd0428-0003,nzd0428-0004,nzd0428-0005,nzd0428-0006,nzd0428-0007,nzd0428-0008,nzd0428-0009,nzd0428-0010,nzd0428-0011,nzd0428-0012,nzd0428-0013,nzd0428-0014,nzd0428-0015,nzd0428-0016,nzd0428-0017,nzd0428-0018,nzd0428-0019,nzd0428-0020,nzd0428-0021,nzd0428-0022,nzd0428-0023,nzd0428-0024,nzd0428-0025,nzd0428-0026,nzd0428-0027,nzd0428-0028,nzd0428-0029,nzd0428-0030
2015-09-06 22:19:50.737000,L8,312.05,291.21,295.66,288.99,283.74,284.88,272.78,286.88,269.14,280.49,290.97,296.26,326.30,313.68,284.80,336.75,276.74,269.10,267.22,325.32,320.44,281.33,255.19,232.70,197.15,194.03,192.05,185.00,328.20,317.84,
2015-10-08 22:20:00.596000,L8,306.24,317.41,327.52,297.64,308.51,302.77,308.41,325.93,256.55,279.50,290.67,293.78,342.11,324.43,281.21,303.36,303.90,310.43,302.90,306.08,258.94,256.10,267.63,202.34,181.15,189.15,191.38,182.62,,294.24,292.74
2015-12-27 22:20:07.153000,L8,298.33,287.77,297.81,289.63,285.21,279.83,269.04,280.37,261.46,284.68,291.00,296.15,293.78,285.60,286.85,282.40,283.25,274.26,275.06,271.74,266.19,265.46,264.01,201.75,182.30,192.48,191.06,183.27,,,
2016-02-13 22:19:56.477000,L8,299.53,284.09,292.83,288.65,280.17,280.28,271.88,283.39,256.60,283.87,289.54,296.63,291.93,294.89,282.35,284.30,278.52,275.83,272.74,275.49,266.15,265.84,263.75,207.58,181.25,191.00,190.91,185.09,,,
2016-02-29 22:19:53.146000,L8,303.72,289.41,297.90,289.72,332.10,316.78,350.80,351.65,260.86,283.83,292.46,342.60,300.88,311.84,309.10,308.97,318.16,315.78,319.31,270.46,263.61,263.46,261.91,236.03,180.77,190.46,191.76,184.49,,,
2016-03-16 22:19:48.512000,L8,309.78,284.11,293.18,289.20,284.89,279.06,267.72,275.85,262.13,281.59,291.10,296.12,295.69,291.48,314.70,287.76,280.46,276.35,275.11,278.32,263.70,263.13,260.85,234.23,184.42,190.57,188.88,183.61,,,
2016-04-17 22:19:33.425000,L8,307.22,293.37,300.26,295.27,293.88,297.81,268.97,279.88,270.87,281.39,330.65,306.19,304.59,299.24,301.67,291.21,305.59,304.31,286.04,278.20,274.94,278.18,260.97,241.73,192.57,190.98,187.17,183.46,,,
2016-07-06 22:19:53.295000,L8,288.32,271.16,261.62,256.55,247.83,240.05,226.82,243.24,,245.23,258.71,252.55,254.89,251.08,244.41,237.50,232.67,231.45,230.07,226.53,222.36,224.79,221.88,,,,,,,,
2016-09-08 22:20:12.615000,L8,300.39,286.24,288.98,282.17,273.33,280.52,255.02,271.56,261.71,279.68,288.27,293.60,318.46,282.67,274.33,275.13,266.68,262.09,257.86,255.74,249.64,254.52,253.04,210.15,184.52,189.91,191.30,184.65,313.09,325.60,314.24
2017-01-14 22:20:09.164000,L8,318.22,297.79,308.65,312.37,306.89,316.35,334.10,274.68,274.89,283.29,332.30,321.11,311.66,292.11,280.91,319.91,288.36,315.60,315.76,292.12,298.39,284.15,267.28,277.30,219.36,198.51,197.31,191.25,162.20,,
2017-02-15 22:19:55.596000,L8,305.75,281.88,288.08,284.44,272.37,268.86,258.04,269.57,256.56,281.61,290.68,297.15,289.60,281.03,276.26,279.55,279.99,273.27,313.33,296.65,308.13,262.44,262.16,205.46,182.49,191.71,191.48,185.34,,,
2017-04-20 22:19:23.200000,L8,311.12,289.54,289.07,283.64,279.55,274.63,255.62,268.88,261.83,277.75,288.35,293.58,290.38,282.08,277.88,279.25,273.06,281.94,272.94,293.42,259.13,263.69,261.83,233.97,183.36,189.78,191.40,186.66,,,
2017-06-07 22:19:38.989000,L8,284.45,260.19,,,,,,,,,,,,247.99,237.76,235.12,225.85,227.25,225.26,219.15,214.53,209.84,210.20,,,,,,,,
2017-11-30 22:20:08.264000,L8,301.08,277.59,281.22,278.98,273.35,268.20,260.05,271.52,267.49,282.41,294.04,299.23,295.52,290.28,284.35,285.38,277.76,275.88,273.92,270.68,263.18,263.77,259.40,209.51,195.61,194.52,192.96,186.79,,,
2018-03-06 22:19:38.520000,L8,293.18,267.20,269.96,263.71,254.69,251.28,252.49,267.49,260.29,279.80,289.89,289.43,294.72,279.55,277.84,276.99,271.37,296.99,308.19,264.37,260.12,261.09,261.04,215.01,187.09,191.62,195.19,189.05,,,
2018-06-26 22:19:00.588000,L8,276.39,229.61,,,,218.12,220.24,230.05,,,,,,228.02,235.83,231.71,216.07,211.39,217.35,212.74,204.24,206.94,194.18,,,,,,,,
2018-08-29 22:19:32.027000,L8,305.93,281.14,277.31,290.55,297.55,306.25,248.93,264.43,265.65,277.12,288.74,290.16,286.82,281.31,275.22,271.58,262.57,266.13,284.95,262.81,256.77,259.22,255.41,232.09,195.02,194.70,195.14,193.01,,,
2018-11-01 22:19:54.556000,L8,296.15,270.38,272.09,268.49,259.29,254.67,265.26,266.83,262.06,282.02,290.52,296.07,291.19,280.83,277.03,274.11,267.52,270.65,268.67,266.84,260.10,261.74,259.98,213.94,190.73,193.07,196.83,190.55,165.32,,
2018-12-03 22:19:53.961000,L8,319.19,275.47,279.43,274.32,263.63,260.39,248.81,268.76,267.28,281.32,293.10,299.92,295.62,310.94,278.19,275.13,270.03,268.96,267.64,264.79,261.25,261.82,284.55,241.20,194.99,192.62,195.94,191.36,165.64,288.18,295.25
2019-02-05 22:19:45.318000,L8,298.46,282.54,275.75,281.89,264.01,255.82,249.60,284.04,315.03,280.31,289.30,292.29,291.71,280.95,276.30,274.61,269.37,270.29,274.71,265.13,288.67,286.56,268.26,211.12,187.48,191.03,194.67,189.22,,,
2019-05-12 22:19:32.441000,L8,322.79,291.80,283.93,273.97,271.01,272.63,256.32,301.41,270.73,283.78,294.44,302.06,295.39,287.91,280.64,276.18,309.78,316.57,295.76,309.43,290.79,287.53,287.86,286.46,220.37,195.59,195.56,194.40,,,
2019-07-31 22:20:02.646000,L8,311.31,284.17,280.24,286.38,268.39,273.68,255.19,285.77,281.09,296.45,294.76,311.74,302.74,295.45,287.81,288.26,276.13,288.63,284.84,274.21,259.86,258.59,259.51,237.06,190.48,191.21,191.86,186.04,,,
2019-09-01 22:20:11.708000,L8,284.44,261.99,264.04,255.25,242.74,228.17,234.42,241.07,,,,,,,,,,,,,,,,,,,,,,,
2019-09-17 22:20:17.064000,L8,299.05,277.50,274.60,266.98,262.03,252.02,251.08,257.88,335.43,322.25,310.48,314.38,321.02,279.84,278.17,273.34,295.10,270.36,281.55,257.99,254.41,293.41,283.86,217.32,193.00,195.94,196.01,189.34,,,
2019-12-22 22:20:15.572000,L8,300.85,288.60,276.16,269.08,263.94,291.18,308.11,304.02,301.89,281.79,320.62,312.11,317.85,312.52,289.04,317.98,315.65,310.41,284.86,282.16,288.20,290.83,258.30,208.03,188.89,197.28,196.65,189.77,,,
2020-01-23 22:20:07.663000,L8,299.32,282.03,278.59,270.94,264.63,258.48,252.95,266.07,265.88,281.51,311.01,299.94,303.20,291.67,295.29,282.03,273.99,274.88,288.48,268.85,263.95,277.03,261.53,231.55,197.33,196.51,197.56,193.67,,,
2020-02-08 22:20:02.656000,L8,,229.94,263.18,265.07,258.84,251.40,245.15,258.53,253.38,281.15,291.68,315.20,304.41,283.73,274.77,282.01,266.63,281.69,265.78,262.38,255.20,258.08,263.40,210.71,184.15,189.13,190.38,181.92,,,
2020-02-24 22:19:58.916000,L8,300.53,278.63,277.32,270.07,266.58,260.57,249.34,271.35,264.66,282.55,299.47,317.22,301.50,314.74,283.03,278.35,293.88,270.89,271.96,265.41,261.12,264.35,271.07,231.27,204.59,195.53,197.59,190.26,,,
2020-03-11 22:19:52.609000,L8,301.96,277.79,276.86,269.78,264.46,257.78,249.27,264.74,261.35,280.81,292.89,297.76,298.26,310.52,280.97,298.22,275.57,287.72,283.33,266.65,262.68,274.35,278.15,228.23,192.63,193.79,195.54,189.67,,,
2020-03-27 22:19:43.868000,L8,307.16,280.09,276.45,268.27,262.94,256.85,247.43,261.37,258.88,282.75,295.00,313.65,307.56,316.93,301.46,312.39,306.02,310.25,297.36,290.33,273.29,279.64,269.30,286.38,177.60,181.47,189.76,191.78,,,
2020-04-28 22:19:28.688000,L8,319.09,289.70,286.17,274.43,274.46,269.35,250.27,274.81,269.27,284.57,298.11,304.32,301.81,321.34,302.99,304.06,316.32,327.19,273.61,268.79,308.07,265.98,264.96,257.01,232.57,216.16,198.63,201.03,169.32,,
2020-05-30 22:19:28.682000,L8,274.25,233.41,,,,,,,,249.98,257.77,259.94,254.30,248.57,243.14,239.65,232.53,233.83,231.29,230.15,224.61,227.79,220.25,,,,,,,,
2020-06-15 22:19:38.739000,L8,322.36,300.56,318.56,315.62,313.18,280.74,256.08,308.14,268.81,310.93,311.91,313.01,304.27,315.89,303.90,316.34,303.64,274.48,267.64,270.11,263.53,265.69,266.52,246.46,217.46,207.70,194.54,193.88,,,
2020-07-01 22:19:46.705000,L8,280.09,245.50,,,242.14,227.07,220.75,241.21,,,,,256.10,249.11,246.94,239.49,234.03,231.82,230.55,228.89,224.95,228.28,219.89,,,,,,,,
2020-07-17 22:19:52.728000,L8,278.17,238.38,,,237.68,228.68,223.58,241.90,209.71,249.51,256.91,260.94,255.25,252.57,248.35,239.32,234.26,235.39,231.86,230.05,225.66,226.04,220.60,,,,,,,,
2020-09-19 22:20:15.764000,L8,272.96,254.70,248.32,,,,,246.41,218.46,258.08,268.72,268.05,268.92,262.05,255.09,252.61,247.39,249.42,245.09,242.76,236.32,240.03,234.84,,,,,,,,
2020-10-21 22:20:19.635000,L8,297.57,278.48,277.75,270.36,264.65,258.07,255.64,272.90,262.70,282.08,291.90,294.77,290.83,288.34,278.37,277.13,274.47,273.56,269.29,266.88,263.30,265.54,262.30,234.84,201.41,197.36,197.85,195.22,,,
2021-01-25 22:20:07.939000,L8,293.67,278.00,275.94,270.94,264.61,258.04,253.72,264.18,261.40,278.18,295.69,297.10,298.53,285.96,278.82,277.00,273.60,270.29,269.11,266.81,261.91,262.18,259.36,229.72,201.70,200.14,195.98,193.02,159.58,,
2021-03-30 22:19:46.369000,L8,301.94,282.56,278.74,272.37,269.43,262.39,264.95,283.54,265.61,281.53,294.01,294.23,291.96,285.29,281.13,279.10,275.34,271.56,270.22,267.19,266.63,263.41,263.24,239.15,214.78,206.49,197.11,199.78,178.61,,
2021-05-17 22:19:36.460000,L8,313.11,291.38,288.41,281.23,277.30,274.22,255.00,287.33,271.50,282.98,293.42,345.08,350.46,292.89,286.44,281.58,277.98,276.01,274.21,267.78,266.73,265.34,262.52,248.50,223.31,212.32,198.10,202.46,208.40,,
2021-09-22 22:20:17.465000,L8,306.81,311.64,326.38,326.35,327.92,339.00,351.00,347.60,333.04,356.68,340.02,360.55,335.15,328.40,313.57,299.20,317.27,317.85,308.93,313.88,318.11,286.58,311.55,283.53,274.08,273.76,273.78,216.19,215.28,,
2021-10-08 22:20:23.573000,L8,310.16,288.07,331.10,274.18,267.92,265.18,270.98,274.74,270.05,283.92,341.57,345.88,335.77,333.41,331.39,320.94,312.47,303.10,296.24,289.79,265.69,294.65,291.29,241.56,220.60,218.86,199.39,209.52,210.99,,
2021-12-11 22:20:20.735000,L8,292.81,275.29,274.80,269.11,264.75,258.90,255.32,267.47,265.25,282.30,294.92,295.41,292.60,287.32,283.14,279.60,276.60,272.60,272.09,267.20,263.89,263.67,261.20,237.31,205.09,200.90,196.61,196.34,208.86,,
2022-01-12 22:20:13.302000,L8,295.95,277.98,278.09,271.06,266.27,261.02,255.55,293.39,269.82,283.44,296.77,298.54,295.16,289.80,288.19,281.07,278.65,273.84,270.60,269.66,304.12,265.49,264.21,243.31,215.38,208.60,198.40,201.35,216.98,,
2022-01-20 22:20:15.352000,L9,300.77,275.72,275.91,269.47,264.75,259.03,250.72,281.04,267.68,282.86,294.29,296.27,292.97,290.36,281.22,281.82,273.80,272.54,268.72,268.64,262.34,264.61,263.54,235.53,215.10,203.71,195.89,198.56,211.58,,
2022-01-28 22:20:07.765000,L8,298.61,280.66,280.32,273.42,268.86,261.00,252.71,293.24,271.14,285.78,296.11,298.98,297.66,289.28,287.52,284.64,277.63,275.45,272.08,270.21,268.09,266.55,267.98,246.25,219.03,214.40,198.98,206.74,220.68,,
2022-02-13 22:20:04.573000,L8,318.78,339.41,347.10,358.09,339.37,335.66,348.09,344.21,355.81,369.38,365.45,389.62,369.34,401.48,364.47,348.54,380.25,335.01,360.15,360.32,351.54,317.58,310.62,317.89,327.38,362.99,388.58,405.85,532.03,472.87,542.56
2022-03-01 22:20:00.590000,L8,296.46,280.75,278.83,270.79,265.83,257.84,247.94,279.78,260.66,280.39,293.19,298.17,292.71,288.50,280.18,285.20,274.35,271.97,268.34,265.77,263.26,262.76,260.67,237.63,203.27,196.90,188.46,195.62,,,
2022-03-09 22:20:01.331000,L9,296.32,278.96,277.55,270.53,263.95,258.29,255.13,286.55,259.20,279.82,291.96,296.32,292.52,288.71,279.74,281.39,273.61,270.73,267.74,265.44,261.76,262.46,260.43,235.63,204.09,196.28,189.90,196.45,,,
2022-03-17 22:19:53.789000,L8,298.69,280.26,279.66,273.14,268.81,261.64,248.98,289.97,266.30,281.84,294.08,296.11,297.02,287.06,283.52,280.08,275.76,271.77,270.16,266.86,263.18,263.63,262.13,240.81,215.29,197.88,192.90,198.06,161.85,,
2022-03-25 22:19:56.534000,L9,302.27,281.28,279.56,273.19,269.70,263.74,261.27,281.60,266.43,284.03,296.65,298.45,296.71,291.63,285.81,282.82,280.56,272.66,270.99,267.90,267.39,265.43,265.11,246.37,218.16,209.15,192.84,199.65,161.53,,
2022-04-02 22:19:43.573000,L8,302.97,301.38,278.14,272.56,267.86,263.51,253.60,283.32,264.01,283.27,295.99,308.96,298.54,296.21,280.17,292.84,275.63,272.24,269.75,306.99,294.05,302.97,263.20,243.62,217.19,200.81,192.85,199.93,164.09,,
2022-04-26 22:19:44.760000,L9,305.97,283.23,281.91,275.04,270.47,265.02,277.54,286.20,267.80,278.64,292.10,294.93,292.13,287.34,280.05,278.07,273.04,270.54,267.11,264.57,261.55,261.21,259.15,240.94,216.20,197.66,188.41,193.76,,,
2022-05-28 22:19:30.499000,L9,,,,,240.44,231.72,225.03,243.49,,,,,253.15,252.35,244.87,234.96,228.07,217.87,227.22,219.22,213.31,206.47,210.68,,,,,,,,
2022-06-21 22:20:12.723000,L8,,,,,240.81,234.70,222.75,235.12,224.37,,,,,244.09,238.04,229.82,214.36,207.74,217.19,211.31,207.09,206.95,208.02,,,,,,,,
2022-07-15 22:19:48.449000,L9,317.45,298.46,298.10,287.86,277.49,272.49,252.22,276.75,266.02,282.04,296.48,299.75,296.12,293.63,283.01,283.50,275.67,275.50,269.27,268.22,264.43,265.39,260.53,249.40,222.26,215.06,194.43,202.58,209.55,,
2022-09-09 22:20:35.372000,L8,302.82,282.96,284.36,277.08,266.18,261.24,254.64,272.44,266.83,285.11,295.71,297.78,296.56,292.68,284.12,283.82,275.19,275.05,268.73,264.67,260.96,263.04,260.37,237.26,210.54,206.04,192.49,197.04,,,
2022-11-04 22:20:24.254000,L9,326.13,316.71,333.15,336.78,296.09,333.38,348.90,275.59,269.93,288.17,298.76,306.50,352.76,340.22,355.23,343.43,351.00,316.48,330.25,328.15,328.58,343.45,271.87,257.15,227.90,223.85,195.90,201.55,,,
2022-12-22 22:20:23.268000,L9,293.58,279.43,278.77,270.45,264.52,258.84,266.62,296.10,282.31,287.65,298.50,304.29,300.17,294.60,290.86,283.85,283.81,276.56,274.07,271.48,268.17,267.17,267.29,246.26,221.82,216.54,197.27,196.05,,,
2022-12-30 22:20:24.536000,L8,296.94,278.88,280.46,273.36,264.37,259.71,276.13,288.95,284.92,287.33,298.54,303.36,299.19,298.85,288.13,286.52,278.57,277.05,272.60,276.15,268.12,267.79,267.25,249.41,224.18,221.87,195.50,199.39,,,
