dates,satname,nzd0489-0000,nzd0489-0001,nzd0489-0002,nzd0489-0003,nzd0489-0004,nzd0489-0005,nzd0489-0006,nzd0489-0007,nzd0489-0008,nzd0489-0009,nzd0489-0010,nzd0489-0011,nzd0489-0012,nzd0489-0013,nzd0489-0014,nzd0489-0015,nzd0489-0016,nzd0489-0017,nzd0489-0018,nzd0489-0019,nzd0489-0020,nzd0489-0021,nzd0489-0022,nzd0489-0023,nzd0489-0024,nzd0489-0025,nzd0489-0026,nzd0489-0027,nzd0489-0028,nzd0489-0029,nzd0489-0030,nzd0489-0031,nzd0489-0032,nzd0489-0033,nzd0489-0034,nzd0489-0035,nzd0489-0036,nzd0489-0037,nzd0489-0038,nzd0489-0039,nzd0489-0040,nzd0489-0041,nzd0489-0042,nzd0489-0043,nzd0489-0044,nzd0489-0045,nzd0489-0046,nzd0489-0047,nzd0489-0048,nzd0489-0049,nzd0489-0050,nzd0489-0051,nzd0489-0052,nzd0489-0053,nzd0489-0054,nzd0489-0055,nzd0489-0056,nzd0489-0057,nzd0489-0058,nzd0489-0059,nzd0489-0060,nzd0489-0061,nzd0489-0062,nzd0489-0063,nzd0489-0064,nzd0489-0065,nzd0489-0066,nzd0489-0067,nzd0489-0068,nzd0489-0069,nzd0489-0070,nzd0489-0071,nzd0489-0072,nzd0489-0073,nzd0489-0074,nzd0489-0075,nzd0489-0076,nzd0489-0077,nzd0489-0078,nzd0489-0079,nzd0489-0080,nzd0489-0081,nzd0489-0082,nzd0489-0083,nzd0489-0084,nzd0489-0085,nzd0489-0086
2014-09-03 22:20:30.612000,L8,,,,,309.67,316.30,322.40,316.62,313.27,312.65,327.84,321.86,298.51,283.09,230.11,267.21,364.69,342.95,457.39,396.12,331.80,327.28,335.36,320.72,317.67,323.94,304.83,308.94,303.79,204.13,322.35,288.50,170.59,,,477.92,367.96,395.47,324.45,305.78,303.38,295.96,303.60,319.25,286.65,279.64,271.87,222.89,240.40,221.69,236.45,154.45,227.59,323.52,328.11,336.77,334.41,331.22,316.70,,419.43,355.23,338.03,327.99,337.25,340.69,336.23,334.88,318.78,313.10,310.37,318.91,184.83,347.39,337.52,323.69,333.25,320.46,320.41,326.94,329.34,323.78,325.89,326.59,332.44,331.63,311.88
2014-09-03 22:20:54.579000,L8,,,,,,,,,313.71,312.95,328.37,322.67,299.35,283.92,233.84,268.06,170.47,446.08,457.91,396.86,332.57,328.23,337.21,321.23,318.45,324.22,305.06,309.34,304.24,204.81,323.21,287.40,171.05,,,478.18,410.52,396.62,326.91,307.01,304.67,296.97,304.58,319.69,287.40,302.13,273.18,250.37,247.52,222.78,238.22,157.75,225.02,325.16,329.41,337.33,334.79,331.95,317.60,,420.05,359.53,338.67,328.50,337.58,341.09,337.50,335.40,319.50,313.90,311.21,320.24,185.41,352.49,338.49,326.27,334.69,321.18,321.01,327.31,329.74,324.40,326.39,327.14,332.94,332.03,312.86
2014-09-19 22:20:30.514000,L8,442.47,301.10,319.04,186.45,342.75,353.79,351.27,340.35,331.92,332.93,339.69,328.30,326.08,332.78,337.35,320.26,326.93,345.19,344.29,342.98,337.30,338.98,341.90,335.16,334.20,333.63,317.14,325.58,335.60,338.90,347.36,333.49,334.06,475.05,464.49,452.84,463.19,463.26,302.80,309.17,322.31,320.82,326.67,343.56,369.61,334.79,333.65,349.85,340.65,340.48,325.75,306.78,332.81,349.04,352.09,353.22,341.83,348.55,355.77,381.67,378.48,366.75,356.68,358.87,372.24,358.58,356.23,369.29,354.23,361.86,355.36,355.17,357.07,366.82,350.28,344.58,344.96,351.40,352.23,348.10,350.70,355.00,353.30,342.41,354.96,350.46,342.41
2014-09-19 22:20:54.477000,L8,,,,348.38,341.59,352.63,350.47,338.85,330.16,331.39,338.22,327.29,321.18,292.15,261.33,319.00,325.39,343.16,342.43,341.24,336.03,337.63,340.87,334.56,333.59,332.95,316.26,324.66,333.52,337.62,346.19,332.10,329.71,474.27,463.42,452.07,319.48,313.84,302.02,303.51,318.82,319.53,325.17,342.39,369.01,332.53,331.60,348.47,338.62,339.32,323.68,303.45,331.50,347.83,350.55,351.81,340.89,347.22,345.14,380.81,377.25,365.23,355.19,357.00,370.92,355.40,354.10,368.49,350.08,359.65,337.46,352.73,354.81,365.50,348.52,343.30,343.69,349.86,351.01,346.45,349.34,352.46,351.64,341.03,353.40,348.70,340.50
2014-09-28 22:14:44.621000,L8,,,266.71,313.91,321.81,336.98,330.86,321.13,315.43,315.69,319.27,313.93,292.75,274.98,249.88,301.73,309.67,324.89,328.46,327.01,325.29,324.39,330.57,323.95,324.38,322.47,306.76,313.24,308.27,313.61,321.49,305.35,287.11,305.80,313.64,308.41,308.08,284.30,295.65,287.66,299.90,300.96,307.44,323.25,307.32,316.01,299.97,309.93,305.88,300.99,283.27,166.65,279.45,320.21,324.77,333.42,333.48,331.75,328.82,329.94,326.16,329.39,333.46,331.49,336.91,336.93,334.68,329.77,328.49,323.20,320.72,328.39,323.49,322.82,318.00,326.93,325.26,330.06,337.04,331.33,333.52,330.06,331.64,331.99,334.20,336.16,317.80
2014-10-21 22:20:37.449000,L8,,,,,322.65,336.16,331.84,322.78,317.23,318.29,322.54,316.13,296.61,280.43,258.18,309.97,316.70,328.78,331.91,333.96,329.96,329.82,334.66,333.38,332.49,328.32,311.03,316.75,313.53,330.52,329.02,312.14,293.01,343.30,339.30,341.63,322.90,296.67,291.62,346.17,305.86,309.65,166.56,192.83,190.82,229.85,214.73,203.47,319.45,,,,,403.85,363.03,339.27,154.77,332.81,332.91,410.03,,,,,,242.88,295.87,396.06,366.31,310.37,331.57,344.86,335.45,343.95,328.02,344.08,334.13,308.69,329.34,,,,,,185.94,294.14,301.78
2014-11-06 22:20:37.163000,L8,401.00,251.41,295.71,321.12,330.50,345.35,336.82,327.19,319.66,324.98,326.70,318.34,299.19,285.67,260.35,310.16,317.22,329.05,333.39,333.46,328.70,330.12,335.22,335.72,331.04,323.61,309.43,315.03,316.57,321.62,329.68,310.52,294.52,317.67,317.11,321.94,305.69,295.64,295.98,291.49,300.25,312.63,309.64,332.23,317.13,323.22,300.42,315.25,308.81,305.15,286.28,240.84,286.60,324.48,327.76,336.00,335.10,334.94,333.04,338.34,328.94,334.08,335.99,337.46,339.41,340.84,338.56,333.92,332.63,331.19,331.41,338.64,328.33,335.51,330.84,331.21,331.06,331.94,332.43,335.54,339.50,331.81,335.93,337.61,345.78,338.32,329.50
2014-11-06 22:21:01.126000,L8,,,,,,,336.52,326.89,319.32,323.63,326.02,318.01,299.07,285.37,260.40,309.46,316.79,328.64,332.36,331.99,328.19,329.09,334.88,334.80,329.78,321.88,308.06,314.68,316.17,321.32,328.93,310.06,294.29,315.55,316.34,321.63,302.82,293.14,294.22,289.23,298.94,310.46,308.07,330.67,448.82,477.53,300.45,314.26,308.69,304.46,285.45,240.43,283.22,324.03,325.15,335.06,333.38,333.66,331.59,337.51,327.35,333.61,334.79,336.27,338.68,340.15,338.16,332.91,332.01,330.11,330.19,337.21,326.61,332.35,328.96,328.74,329.31,330.13,330.62,334.11,338.60,331.02,335.08,336.69,344.77,337.82,327.48
2014-11-15 22:14:49.314000,L8,309.36,239.26,211.89,304.29,316.64,334.74,329.44,317.82,311.00,319.80,326.43,315.81,297.87,280.81,252.22,262.94,294.92,292.68,316.85,318.22,315.02,314.91,338.32,320.85,320.58,320.08,304.41,313.35,311.14,317.99,324.13,308.61,285.47,299.67,310.27,302.24,299.52,285.64,288.40,287.51,296.73,297.70,303.74,322.96,296.27,269.28,213.64,169.10,,491.13,464.37,180.38,303.89,321.90,319.76,330.09,334.12,332.27,330.47,317.37,334.78,280.68,265.17,299.62,379.76,381.29,311.73,258.46,316.63,378.20,325.75,324.08,321.92,322.39,321.42,322.15,316.99,320.00,319.47,325.99,325.93,325.99,329.31,325.54,328.31,324.69,307.34
2014-11-22 22:20:33.645000,L8,410.16,352.48,365.35,373.06,369.70,379.65,376.94,372.70,374.59,374.49,369.68,370.19,363.96,366.83,369.27,359.45,362.30,368.42,370.47,363.26,366.79,367.89,364.04,357.68,360.41,356.72,355.12,332.17,351.87,358.63,366.13,345.23,352.24,354.90,354.37,350.14,347.67,352.83,301.83,296.93,340.31,333.15,375.53,408.15,440.75,483.36,339.54,368.01,360.58,355.37,343.17,331.59,360.50,380.88,382.54,380.08,370.88,367.45,341.28,381.88,388.33,383.73,382.25,379.02,388.15,377.78,381.34,377.56,365.20,371.00,365.65,370.34,373.79,372.89,363.62,345.03,346.96,365.41,361.88,363.61,354.86,356.38,357.70,348.85,365.30,356.88,353.56
2014-12-24 22:20:29.754000,L8,377.65,352.07,363.49,371.59,368.39,380.98,328.93,318.97,314.52,317.55,320.56,362.21,365.05,369.00,365.65,370.69,316.40,328.88,331.09,331.53,369.83,369.28,373.38,364.37,357.36,320.34,308.22,311.16,349.67,348.55,326.57,312.30,284.13,302.47,285.49,298.07,295.68,284.16,288.55,286.75,294.20,300.35,302.80,326.49,306.36,316.26,296.17,310.57,306.08,303.31,286.42,251.90,288.01,316.09,323.63,333.82,333.94,331.42,334.66,337.05,333.24,330.47,335.19,333.60,336.72,334.49,336.51,334.40,329.67,326.87,320.41,328.74,325.31,328.43,326.65,328.98,327.76,329.07,329.13,333.59,335.02,325.85,330.46,330.99,334.03,336.67,421.52
2015-01-02 22:14:38.674000,L8,362.49,247.29,295.40,315.18,318.09,330.96,326.94,319.52,314.68,314.68,317.65,312.87,292.69,274.99,235.26,307.87,314.51,325.20,324.31,325.31,324.97,323.01,324.92,318.43,316.19,316.64,303.40,311.79,310.42,319.00,326.05,308.75,284.60,296.67,308.57,298.28,297.02,282.33,288.59,282.56,292.26,297.65,302.14,325.19,305.88,314.28,298.34,307.81,304.78,300.38,283.58,227.15,279.60,312.82,319.91,330.72,331.14,330.67,330.45,333.13,326.73,323.03,327.67,327.01,333.29,334.02,332.50,330.88,325.62,326.62,321.93,328.30,326.07,326.03,325.45,328.41,327.87,349.79,364.80,330.34,336.36,329.07,334.47,333.71,335.26,358.69,316.65
2015-02-10 22:20:38.674000,L8,350.98,245.14,243.91,313.30,319.14,334.98,327.31,319.53,314.62,313.16,316.63,311.16,293.42,272.56,239.76,304.92,310.81,320.32,321.70,324.81,324.73,322.50,324.05,315.96,316.19,317.05,301.96,311.66,310.49,318.37,327.22,307.73,284.80,295.77,304.51,290.00,293.21,283.56,288.99,279.03,289.89,295.10,297.90,317.64,302.56,312.86,295.51,307.64,303.02,300.61,280.42,204.65,270.98,312.18,315.92,326.35,325.13,326.89,326.16,331.63,320.13,326.10,326.72,327.31,331.05,333.43,331.40,329.13,321.49,321.76,321.92,327.09,320.73,325.67,320.98,326.30,324.55,325.50,324.47,330.37,335.62,325.73,331.51,331.79,332.87,334.71,319.91
2015-02-26 22:20:10.708000,L8,488.66,518.67,476.90,483.48,444.54,458.54,446.75,466.81,505.24,460.59,468.36,509.67,506.12,499.11,351.57,509.45,505.74,484.14,342.31,503.67,462.05,423.25,460.05,449.30,472.44,445.69,439.72,334.64,336.45,342.93,339.09,426.06,446.92,461.86,451.00,436.58,465.88,472.85,516.37,448.24,446.58,311.52,315.87,334.14,331.59,456.59,463.39,489.84,495.00,347.98,342.18,506.04,494.35,498.85,457.31,347.84,357.17,355.15,368.28,379.65,377.88,372.18,364.95,371.13,374.82,369.22,365.95,364.79,365.47,360.57,362.50,374.12,370.29,373.94,370.33,360.35,355.01,351.42,351.75,352.58,361.22,372.15,372.62,363.00,375.11,362.94,356.69
2015-03-14 22:19:59.243000,L8,384.64,361.80,369.48,370.69,376.93,380.38,378.30,370.38,373.86,371.86,364.25,358.33,359.23,347.68,342.72,350.93,352.47,358.84,361.61,394.01,355.28,350.07,347.70,336.95,341.18,335.63,319.96,328.20,338.96,350.04,381.74,323.87,448.40,400.51,387.25,357.08,327.52,324.22,312.28,298.70,316.80,318.09,324.78,333.91,334.74,346.34,340.79,358.55,351.66,346.34,336.39,325.18,334.51,352.70,351.59,357.58,347.37,358.55,364.04,376.60,379.81,368.66,494.00,475.90,504.92,518.58,377.12,372.60,360.31,355.09,357.34,365.01,363.70,371.15,358.09,358.80,356.91,361.49,353.25,354.39,358.60,377.10,374.51,363.98,366.44,367.67,358.05
2015-03-14 22:20:23.206000,L8,356.64,358.66,366.59,368.12,372.08,377.26,374.18,366.99,371.02,368.72,358.82,355.07,353.43,344.64,335.39,346.67,349.16,352.26,356.78,353.02,349.44,345.22,343.94,334.05,338.04,331.86,315.60,324.65,335.42,342.37,340.56,321.01,326.41,336.28,327.45,312.33,321.19,316.19,302.74,295.79,311.69,313.40,320.17,331.73,331.05,342.92,337.12,354.65,348.86,343.66,331.80,322.56,331.98,349.46,344.21,353.05,344.52,354.66,348.26,373.59,377.48,365.01,345.37,358.09,366.31,373.87,372.64,370.51,339.13,350.89,335.40,362.41,357.38,368.77,353.82,351.94,353.62,355.45,350.09,349.79,355.52,374.16,371.96,361.44,363.72,364.26,355.20
2015-04-15 22:19:46.550000,L8,361.56,341.13,365.24,362.50,360.29,364.53,360.08,361.38,369.07,364.48,364.33,358.82,353.67,349.46,350.63,350.16,343.28,344.22,343.52,352.95,345.97,350.25,349.73,348.43,339.86,347.24,330.81,334.79,335.07,338.51,351.14,338.62,345.21,340.07,319.97,314.62,325.24,324.50,314.48,311.06,318.12,319.45,327.05,332.01,335.55,341.12,324.39,346.67,338.77,337.06,325.00,309.85,321.24,347.16,342.61,366.00,366.05,370.73,380.74,379.34,377.64,374.26,371.38,367.16,370.09,368.05,359.29,365.26,348.38,360.91,366.26,368.49,366.72,372.55,374.05,377.99,362.24,369.27,369.48,364.89,375.47,371.48,382.63,373.33,366.16,353.87,353.89
2015-04-15 22:20:10.505000,L8,,,359.25,358.33,356.95,361.85,357.44,358.55,362.86,358.66,358.22,349.50,347.02,340.14,342.39,341.67,334.20,340.34,340.83,350.10,342.89,344.33,344.63,342.00,337.56,345.49,328.31,332.29,331.26,336.21,348.42,335.24,342.23,337.56,317.52,312.36,322.78,321.13,311.03,307.02,314.21,317.49,323.97,329.73,331.54,337.74,320.64,341.49,334.80,331.88,319.06,272.57,290.95,340.87,338.46,360.63,362.17,363.29,378.77,371.17,371.57,370.12,366.45,362.19,364.60,361.06,354.19,357.75,344.49,350.40,361.96,344.73,359.83,365.23,365.67,367.82,353.49,361.58,363.45,360.91,370.16,365.06,378.19,368.87,362.16,349.51,351.33
2015-05-01 22:19:36.381000,L8,367.96,377.75,373.59,375.11,377.74,386.32,384.97,375.67,376.87,376.34,378.63,379.24,373.00,384.67,376.65,518.29,488.02,499.64,495.27,515.71,358.57,349.20,349.16,363.80,342.69,336.72,321.26,352.07,352.66,354.27,357.74,338.49,345.06,347.92,351.40,369.90,330.72,342.16,309.59,301.80,310.15,332.90,364.10,375.21,445.51,377.74,367.55,388.35,367.95,366.02,350.28,345.32,355.37,367.44,372.67,387.98,377.22,374.18,388.04,385.29,389.52,386.58,389.49,390.10,344.82,343.01,340.50,372.99,385.31,384.97,393.25,395.15,386.04,386.95,387.02,383.14,379.16,374.78,378.72,376.41,363.99,386.79,391.41,392.45,388.16,387.86,377.96
2015-05-01 22:20:00.344000,L8,,,,375.43,377.61,386.38,385.18,375.93,377.25,376.52,379.00,379.58,373.79,385.23,377.25,517.57,487.13,499.10,494.69,485.65,358.77,349.41,349.36,364.61,342.87,336.60,321.10,352.47,352.79,354.55,357.28,338.58,345.13,348.22,351.43,369.47,330.90,342.44,310.30,301.65,310.51,333.07,363.78,375.49,505.05,494.59,367.62,388.60,367.92,365.98,350.83,345.80,355.36,367.28,374.40,388.46,377.89,374.54,388.19,385.55,389.75,386.53,389.61,390.39,345.13,343.42,341.24,375.49,385.57,385.09,393.34,394.46,385.70,386.89,387.12,383.24,379.44,374.93,378.56,376.42,364.18,387.21,391.85,393.31,388.24,387.62,377.84
2015-06-11 22:13:52.284000,L8,159.57,264.22,174.46,205.30,331.73,343.79,339.21,329.85,330.51,333.37,331.49,325.76,317.81,324.37,300.43,324.40,330.56,341.30,335.27,376.75,335.36,396.35,394.31,337.12,336.40,331.78,313.11,320.30,323.89,334.66,379.09,373.30,378.60,377.36,379.83,373.06,341.05,364.73,344.72,366.33,371.58,361.54,318.43,329.59,333.34,328.37,308.85,323.28,322.91,317.10,302.99,294.72,306.67,330.93,335.06,346.91,342.64,346.57,345.23,347.39,346.06,343.78,346.16,349.63,353.71,343.72,353.19,347.58,341.63,339.59,338.69,340.98,348.27,353.13,351.74,351.37,345.95,344.50,351.56,352.88,344.64,351.47,352.65,347.79,351.61,352.40,341.20
2015-06-27 22:13:58.027000,L8,157.32,438.41,444.40,444.26,493.60,476.50,339.56,446.45,488.36,445.87,391.36,400.74,415.04,413.90,447.18,489.75,405.10,434.92,429.36,400.47,339.90,342.11,348.73,345.50,337.40,335.95,371.84,353.81,384.06,370.53,340.00,349.08,357.69,359.58,344.33,339.32,330.20,322.28,313.85,296.69,313.43,319.77,323.29,334.35,336.84,335.65,310.61,349.99,337.91,257.08,240.11,221.74,238.51,218.68,351.14,363.08,347.56,354.84,356.11,350.84,365.50,353.27,361.28,372.23,367.88,364.64,357.14,352.97,350.90,345.40,343.02,355.87,360.60,371.42,358.45,365.37,353.82,360.01,359.35,364.32,360.07,359.43,364.14,354.20,353.08,355.78,381.16
2015-07-04 22:19:50.081000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.15,299.69,314.24,351.66,358.51,363.69,337.48,333.65,314.44,385.63,284.10,309.54,309.17,272.70,220.29,263.91,346.86,343.37,337.24,334.49,337.75,340.81,341.20,343.75,341.01,343.50,345.26,364.08,349.50,342.97,335.93,334.36,338.78,366.18,333.91,333.88,329.26,334.45,336.96,340.37,341.21,338.88,341.17,330.76,347.21,364.45,351.23,351.25,328.32
2015-07-29 22:14:13.585000,L8,270.39,241.76,289.18,222.24,323.79,336.31,330.05,323.05,319.10,317.26,324.37,316.88,299.91,280.92,242.49,308.78,317.71,326.43,326.92,328.76,333.70,330.32,332.33,329.77,330.34,329.76,308.71,313.49,316.14,320.30,328.27,308.56,284.57,308.90,315.23,310.75,312.13,299.71,295.76,285.98,297.84,298.52,303.40,324.35,307.96,316.33,299.53,309.05,306.89,302.71,286.22,165.63,198.50,145.45,324.40,335.70,330.11,329.45,331.71,334.06,330.49,328.54,336.78,332.28,335.71,335.84,335.23,333.54,329.78,328.61,324.34,333.37,323.94,327.43,326.58,334.95,337.99,370.69,365.32,333.34,339.33,330.41,335.76,342.74,343.31,345.96,332.55
2015-08-05 22:20:00.814000,L8,308.24,245.10,283.47,318.09,335.15,348.84,344.23,333.52,330.07,330.13,328.61,325.39,310.77,295.83,281.50,309.26,320.07,334.35,337.57,333.33,338.11,331.84,331.42,323.15,328.67,331.13,312.74,318.21,319.96,333.15,333.52,313.57,291.17,312.81,320.35,314.09,318.79,305.66,303.95,296.92,306.05,304.35,316.43,327.60,329.17,325.56,314.51,323.57,318.91,314.96,300.91,259.91,286.62,333.40,337.71,344.23,337.85,338.06,343.26,339.56,327.80,334.08,345.69,342.58,345.43,341.86,342.76,340.33,336.59,331.94,332.93,339.20,334.24,338.38,336.37,340.95,339.85,352.05,339.46,344.12,344.74,345.66,344.52,342.63,345.61,344.11,330.25
2015-08-21 22:20:09.239000,L8,,,,,,366.91,372.50,362.56,360.56,364.17,358.89,342.44,353.42,358.31,500.06,477.73,509.57,512.15,479.68,354.96,357.82,349.67,341.45,337.87,386.33,400.92,424.65,414.25,423.00,426.55,392.01,419.16,416.19,348.57,330.87,330.33,342.76,362.21,359.61,340.47,372.25,386.35,418.45,406.95,335.99,339.16,316.57,361.03,352.21,348.80,344.34,474.18,480.31,472.28,359.29,363.38,366.68,352.00,383.82,383.12,364.02,370.13,377.53,366.90,374.29,345.67,376.47,372.43,355.30,363.63,345.80,351.24,356.94,367.79,356.26,353.84,351.91,370.75,367.25,367.20,376.21,371.65,358.49,360.61,360.77,368.87,365.68
2015-08-21 22:20:33.210000,L8,,,,,,,,,,316.82,322.98,316.83,297.38,280.63,244.84,307.37,314.76,327.11,329.02,326.40,347.55,339.15,333.35,330.42,328.38,326.43,309.32,396.34,415.45,419.45,426.54,411.14,409.96,339.25,315.91,318.07,336.78,318.37,297.23,287.88,296.65,299.34,303.88,323.35,306.62,316.02,300.45,310.75,305.00,301.95,286.85,248.43,280.66,320.76,323.38,338.40,329.72,330.57,329.52,334.99,330.88,328.94,331.28,340.84,335.29,333.08,338.59,331.71,331.80,324.80,321.31,330.45,324.90,327.74,325.53,328.79,332.04,364.57,343.86,332.62,343.15,329.77,340.88,341.90,345.22,347.27,331.42
2015-10-08 22:20:24.559000,L8,,,,393.05,387.73,393.63,386.89,408.41,402.99,387.69,377.24,370.44,373.48,376.40,373.62,410.11,408.96,391.42,406.71,416.12,497.42,488.72,448.07,427.33,428.18,448.05,409.84,392.20,471.66,504.06,466.81,448.48,509.22,475.72,461.85,358.23,369.49,367.20,349.79,344.53,415.66,341.55,368.08,360.00,366.62,360.21,350.76,380.97,375.19,377.51,361.34,348.69,348.78,364.69,369.65,378.16,381.46,384.34,402.63,412.09,420.68,386.15,391.16,385.77,394.92,394.93,391.97,382.82,378.79,373.41,378.23,379.98,372.40,373.21,381.72,382.67,375.06,403.48,410.69,378.50,392.42,394.83,379.98,374.27,378.11,381.16,369.60
2015-10-08 22:20:48.527000,L8,,,,,,,,408.18,403.31,388.65,377.17,370.16,373.39,376.28,373.52,410.13,409.24,392.15,405.45,416.11,494.74,486.94,447.35,426.45,426.48,447.26,409.05,391.27,422.60,418.00,466.07,447.23,509.20,474.79,461.92,358.31,369.30,367.01,349.57,344.49,415.69,341.69,372.53,359.92,366.61,360.41,350.74,380.96,375.16,377.61,361.22,348.71,348.54,364.49,369.55,378.11,381.60,384.47,403.07,413.40,420.76,386.09,391.29,385.89,395.98,395.68,392.14,383.05,378.70,373.47,378.36,380.40,372.31,373.13,382.08,382.86,375.06,403.73,410.63,379.17,392.28,395.08,380.13,374.09,378.07,381.00,369.85
2015-10-17 22:14:38.194000,L8,357.35,250.80,266.08,311.39,319.12,335.77,329.01,320.81,314.18,317.48,319.07,312.56,293.26,278.36,249.48,300.89,309.55,322.34,323.81,324.27,325.38,323.67,326.79,325.78,325.30,321.81,307.65,312.06,304.52,307.02,318.55,300.38,283.18,303.89,308.30,303.94,305.49,289.45,291.43,283.50,298.94,296.61,301.37,316.56,302.66,314.17,298.95,310.04,303.06,298.40,282.54,250.62,281.28,322.07,328.03,333.54,330.43,328.91,325.89,329.86,201.53,245.32,329.32,331.73,332.59,331.85,333.68,327.71,325.88,322.39,325.71,329.70,324.87,327.54,321.02,328.09,327.84,367.96,337.55,332.65,334.73,330.91,330.88,334.95,338.68,339.10,324.94
2015-11-09 22:20:29.987000,L8,,,269.11,312.20,317.78,331.38,327.60,320.21,315.66,318.43,320.24,313.85,294.81,277.84,261.00,305.19,312.44,322.14,324.05,326.44,327.15,328.36,329.49,324.48,324.28,320.32,304.62,310.89,306.45,314.12,319.27,304.49,285.40,304.74,308.35,303.39,305.45,292.41,294.04,286.59,298.79,301.69,304.99,318.96,307.14,310.74,299.50,310.52,303.24,294.86,282.14,249.71,266.16,305.35,308.04,317.14,324.80,325.37,329.13,331.33,330.63,329.79,330.41,330.04,338.72,333.54,336.46,329.11,330.32,328.46,326.49,330.58,321.32,327.44,319.31,327.59,323.33,327.35,329.18,330.59,331.34,328.45,330.39,334.67,342.42,343.04,324.11
2015-11-18 22:14:44.822000,L8,351.00,343.64,356.10,361.97,354.88,362.60,366.24,360.24,354.95,357.05,365.31,360.61,355.34,349.86,352.90,354.78,343.07,354.53,365.82,355.46,365.85,360.94,360.40,344.98,339.17,340.97,324.41,330.58,340.44,350.07,353.08,329.33,336.25,336.08,335.26,323.71,334.06,332.22,317.31,310.87,315.76,482.11,498.20,521.12,498.13,331.49,330.94,355.68,352.19,350.53,339.74,324.05,336.53,349.25,357.69,367.93,360.24,364.11,375.23,378.80,375.77,368.75,368.69,369.26,369.28,374.74,365.31,370.20,364.82,357.89,345.13,349.03,348.32,350.70,348.24,340.78,342.36,353.00,351.91,356.74,352.57,353.18,352.10,341.63,366.61,360.98,367.29
2016-01-05 22:14:40.992000,L8,363.68,365.65,292.52,316.05,319.05,328.68,327.51,319.87,313.79,315.97,317.58,310.14,291.06,275.78,237.21,307.06,310.30,319.80,322.19,324.03,323.77,319.90,323.26,319.06,317.65,316.10,301.15,309.65,305.29,312.79,320.88,306.05,286.82,301.67,306.73,299.85,301.81,281.19,288.84,281.50,305.03,294.40,298.51,312.58,303.14,312.21,295.07,306.55,301.84,299.12,282.53,242.67,284.29,314.60,320.21,327.01,326.69,326.10,326.72,331.93,323.36,327.22,327.50,332.96,328.44,329.40,331.24,326.58,324.93,318.01,321.39,327.60,322.88,323.80,318.01,325.81,324.98,332.13,327.35,330.76,328.56,327.16,330.06,335.58,338.47,337.75,320.81
2016-02-29 22:20:17.109000,L8,320.05,232.56,,311.63,317.33,326.74,322.86,318.81,310.91,313.43,316.74,311.51,293.53,276.73,240.88,306.35,312.03,320.68,321.38,323.80,326.63,322.40,324.93,317.04,320.29,318.37,300.63,311.22,307.85,319.69,345.88,363.90,365.50,334.11,334.07,297.87,326.04,340.69,311.06,,,,240.33,233.63,293.67,322.26,301.93,312.01,307.97,345.99,284.66,259.19,340.02,355.86,,,,,300.08,304.04,330.02,324.43,325.59,328.88,325.81,328.48,332.03,325.37,321.25,314.35,315.45,319.50,319.40,320.06,307.82,318.58,315.15,304.98,266.72,290.60,293.50,321.40,325.54,329.78,333.95,334.06,314.14
2016-03-16 22:20:12.475000,L8,351.36,362.20,365.66,374.42,373.76,380.87,388.40,380.91,375.50,374.06,367.16,362.76,358.34,355.46,355.06,357.15,325.31,358.97,355.53,347.50,349.87,347.08,344.99,335.98,331.72,324.69,310.21,315.19,328.60,331.14,336.99,322.77,326.28,326.27,325.02,315.15,321.13,322.10,302.37,296.62,298.61,306.36,308.90,327.00,316.68,337.31,338.66,499.91,498.03,495.85,496.23,478.56,476.52,448.33,345.16,348.13,344.36,337.43,363.05,340.66,367.04,363.75,359.02,340.08,347.76,347.93,343.81,341.88,340.67,336.96,343.57,343.26,342.21,340.05,337.45,342.48,342.01,343.68,343.61,345.87,343.97,342.28,346.04,343.01,348.24,348.57,337.13
2016-03-16 22:20:36.438000,L8,406.14,436.67,435.86,437.57,439.42,450.13,442.03,424.30,416.00,396.82,420.15,411.33,382.55,,,,489.45,512.22,463.84,501.70,507.13,498.60,493.55,473.33,465.68,465.49,457.41,449.15,491.10,468.85,470.75,460.68,461.65,456.57,466.53,459.58,468.88,449.21,405.67,390.63,431.79,368.80,377.73,435.40,447.10,505.07,434.36,518.91,513.80,508.06,512.79,489.26,497.08,469.07,428.35,440.82,457.79,479.49,462.86,515.92,513.73,,,,487.41,455.83,500.11,479.65,454.97,459.85,467.49,432.55,431.25,430.64,434.05,437.53,419.29,409.91,420.24,421.53,439.66,443.04,453.53,478.23,469.14,426.41,414.38
2016-04-17 22:19:57.384000,L8,352.45,254.19,293.89,320.24,324.57,335.95,332.85,323.09,319.88,318.11,322.74,317.03,304.69,285.93,272.21,310.78,318.07,326.98,329.35,330.23,333.37,330.20,332.57,331.74,512.22,518.82,493.70,490.94,508.68,507.09,490.65,508.89,297.03,304.75,316.33,303.97,306.51,291.89,296.94,287.73,299.16,299.04,303.18,323.15,307.92,315.65,299.78,311.15,307.95,304.69,288.98,253.07,287.98,322.68,322.38,337.47,332.07,334.94,329.58,335.08,327.23,331.47,330.80,334.23,332.48,330.78,336.80,330.31,328.35,322.68,319.94,328.16,328.42,327.87,326.86,328.62,330.82,330.17,339.31,332.26,338.59,329.15,334.55,336.16,343.95,344.07,317.82
