dates,satname,nzd0526-0000,nzd0526-0001,nzd0526-0002,nzd0526-0003,nzd0526-0004,nzd0526-0005,nzd0526-0006,nzd0526-0007,nzd0526-0008,nzd0526-0009,nzd0526-0010,nzd0526-0011,nzd0526-0012,nzd0526-0013,nzd0526-0014,nzd0526-0015,nzd0526-0016
2004-07-21 22:03:15.748000,L5,,,248.94,289.88,303.54,322.00,321.61,307.94,285.40,285.76,294.90,280.69,270.73,287.04,,,
2004-07-30 21:57:15.668000,L5,349.71,347.27,350.51,336.16,341.13,353.95,348.85,345.83,333.80,329.88,334.99,323.25,328.97,345.35,344.93,349.06,356.00
2004-10-18 21:59:11.702000,L5,361.72,352.96,344.90,345.32,348.81,353.67,352.97,347.28,328.66,332.10,332.11,338.26,335.11,342.97,340.11,330.89,332.65
2005-01-13 22:06:52.927000,L5,397.76,388.34,375.42,376.36,380.81,388.01,384.92,379.54,388.11,369.72,372.59,365.00,355.18,374.87,353.24,351.91,354.61
2005-01-22 22:00:50.292000,L5,368.71,357.39,350.39,352.01,349.60,359.63,356.66,348.87,340.26,338.94,339.59,347.77,344.61,353.65,347.48,343.55,343.75
2005-02-14 22:07:21.106000,L5,377.63,382.69,374.15,371.67,377.07,382.82,378.46,370.42,364.22,357.36,361.93,367.19,363.36,386.41,354.89,342.89,343.12
2005-03-11 22:01:31.683000,L5,,,,,,,288.65,277.40,287.82,290.31,289.19,291.02,292.37,297.10,297.25,294.54,291.23
2005-04-12 22:01:42.862000,L5,311.87,294.01,297.66,306.64,314.62,314.58,309.18,299.96,289.26,287.02,285.84,280.92,288.77,284.93,283.42,278.67,269.81
2005-06-15 22:02:10.206000,L5,,,255.05,305.78,298.02,182.69,229.02,251.65,275.00,278.89,276.87,265.05,278.67,294.85,289.22,280.30,288.08
2005-06-22 22:08:22.866000,L5,359.87,350.38,347.28,348.60,351.52,346.98,349.63,335.71,323.69,320.73,319.66,330.44,321.44,340.43,333.13,319.70,333.81
2005-08-09 22:08:46.932000,L5,358.08,344.98,342.20,346.34,348.56,348.62,347.91,337.91,325.06,331.93,330.07,331.62,320.36,345.01,338.88,328.68,336.78
2005-08-25 22:08:52.862000,L5,353.73,344.52,345.87,346.01,347.04,351.90,350.04,340.61,325.57,322.90,319.94,327.43,323.84,338.16,324.58,320.18,320.04
2005-09-10 22:08:55.708000,L5,366.08,354.04,347.76,349.87,354.23,363.39,361.67,351.64,339.01,336.46,337.21,341.68,341.24,352.30,348.74,339.68,337.15
2005-11-06 22:02:46.848000,L5,360.03,346.61,339.41,337.66,343.76,346.25,342.71,335.73,324.59,320.45,319.78,332.93,334.34,344.08,340.14,331.63,333.85
2005-11-13 22:09:08.414000,L5,331.65,317.47,311.09,310.52,315.46,326.02,322.58,313.07,298.39,285.56,145.73,,,,312.55,303.91,304.13
2006-02-01 22:11:01.629000,L5,365.58,360.82,355.05,356.10,356.04,356.81,356.84,351.96,342.39,335.30,332.34,341.73,345.10,355.90,352.68,345.80,342.06
2006-02-17 22:11:22.491000,L5,373.95,362.79,358.34,356.02,356.64,360.93,358.30,354.10,348.77,340.37,339.77,348.05,348.12,353.24,348.21,342.83,346.10
2006-04-15 22:06:18.610000,L5,369.69,343.30,340.05,343.26,348.28,352.04,354.31,334.66,320.91,322.03,320.35,324.33,316.59,329.14,329.15,325.71,322.47
2006-04-22 22:12:36.093000,L5,381.01,365.71,370.41,360.38,359.54,362.15,356.00,353.31,343.19,341.71,341.72,340.25,351.36,361.33,350.40,383.46,362.61
2006-06-25 22:13:31.961000,L5,318.83,305.33,296.38,304.40,307.05,311.24,308.90,299.74,273.50,276.68,290.88,263.05,261.61,299.67,284.33,290.43,291.47
2006-07-27 22:13:58.731000,L5,369.17,352.99,352.62,347.09,353.14,358.17,360.33,343.67,332.79,331.04,324.08,327.00,322.35,342.49,335.43,332.48,333.91
2006-08-05 22:07:55.109000,L5,376.11,376.15,372.16,361.98,359.99,388.69,366.13,362.28,364.48,343.65,349.23,349.72,347.05,367.19,358.92,346.72,348.87
2006-08-28 22:14:23.601000,L5,361.86,346.84,335.53,332.82,339.89,345.24,345.13,344.20,337.13,335.12,334.38,340.43,335.23,350.23,347.94,336.36,342.24
2006-09-13 22:14:35.259000,L5,357.25,344.41,335.17,344.65,347.69,356.97,351.43,345.04,332.04,326.23,328.66,334.43,329.63,341.62,337.91,315.26,318.28
2006-10-08 22:08:40.914000,L5,377.53,364.52,356.20,353.71,357.48,363.29,361.92,354.03,348.80,336.09,336.41,341.63,339.14,355.78,353.29,356.99,348.67
2006-10-31 22:15:04.884000,L5,366.79,353.09,349.02,353.29,348.26,345.28,339.75,336.23,324.31,318.89,315.28,325.32,326.58,332.32,331.16,333.16,343.19
2006-11-25 22:09:07.763000,L5,344.74,335.94,322.65,137.62,169.26,218.21,256.64,320.18,327.83,322.22,319.31,327.48,325.69,334.84,323.79,313.42,313.19
2007-09-09 22:07:45.163000,L5,349.33,336.38,322.52,149.76,183.55,322.53,326.60,323.54,309.71,305.06,306.98,310.35,306.78,161.71,249.71,312.13,310.09
2008-11-14 21:57:52.281000,L5,343.11,340.55,339.95,343.17,343.24,350.19,346.20,341.03,328.87,321.24,321.57,331.54,327.29,330.64,327.28,320.37,320.86
2008-12-23 22:05:16.170000,L5,371.08,369.26,365.11,363.47,366.15,366.65,373.15,366.09,362.10,353.64,352.86,366.19,375.88,391.72,364.93,364.86,365.97
2009-01-17 21:59:44.398000,L5,373.52,364.36,361.29,363.55,364.90,368.56,366.23,364.54,363.08,348.76,349.37,350.82,354.73,369.24,356.49,350.69,357.30
2010-02-05 22:05:29.575000,L5,374.44,366.17,362.13,370.28,372.11,369.36,367.84,363.15,354.77,346.15,342.03,347.34,354.15,356.27,356.02,343.83,343.55
2010-10-26 22:10:38.745000,L5,379.42,374.48,369.25,364.79,377.33,382.31,377.82,368.71,360.84,334.57,336.76,346.94,355.09,362.42,352.76,344.44,341.74
2010-11-27 22:10:35.713000,L5,285.55,300.73,304.45,297.39,296.17,307.26,296.60,304.22,295.82,292.26,277.89,273.11,265.27,197.35,272.06,260.38,203.08
2010-12-22 22:04:29.137000,L5,355.02,347.85,346.61,346.32,349.70,355.60,348.47,344.45,329.46,329.31,324.88,332.17,332.20,343.42,338.85,330.82,330.56
2011-02-08 22:04:35.159000,L5,366.24,359.76,361.00,355.71,363.23,363.67,363.55,363.57,360.49,351.75,353.15,358.53,357.81,367.25,359.39,354.94,353.18
2013-05-11 22:22:42.945000,L8,341.39,320.23,323.14,325.07,327.51,326.35,328.38,318.94,302.04,297.33,298.59,302.60,302.77,313.63,304.19,299.92,304.20
2013-06-05 22:16:38.960000,L8,338.86,323.98,322.47,329.56,329.13,330.25,329.29,322.09,304.82,299.23,302.06,303.48,304.03,313.79,308.50,301.74,301.87
2013-06-28 22:22:44.910000,L8,335.88,317.31,322.85,337.92,334.78,331.86,330.02,326.23,322.36,318.33,301.66,327.37,334.57,341.51,311.45,306.60,309.42
2013-07-07 22:16:35.929000,L8,341.79,328.38,329.91,334.50,331.78,332.38,335.38,326.02,309.05,305.66,304.07,308.70,304.10,314.33,309.04,306.02,303.18
2013-07-23 22:16:34.633000,L8,387.70,324.38,323.43,330.68,329.77,328.74,332.15,322.06,303.22,298.12,298.93,306.20,302.64,313.87,305.92,298.43,303.30
2013-09-25 22:16:28.938000,L8,333.46,316.60,321.80,324.28,317.00,327.45,320.53,309.22,294.79,289.39,294.28,298.88,292.50,307.08,300.61,294.59,296.61
2013-10-02 22:22:40.460000,L8,334.97,319.39,321.31,322.79,317.72,325.73,323.20,309.70,296.91,290.11,292.14,297.77,291.82,308.06,300.65,295.67,296.01
2013-10-11 22:16:29.291000,L8,331.82,327.23,321.55,319.76,319.97,328.36,322.73,309.71,292.55,288.38,291.42,298.22,294.67,308.23,301.31,292.75,294.86
2013-11-03 22:22:32.045000,L8,,,,,,,,,273.64,274.99,275.72,285.19,280.63,290.91,287.60,279.12,281.05
2013-11-12 22:16:19.914000,L8,333.19,314.90,318.92,314.21,313.07,320.13,314.96,308.40,295.05,290.69,292.37,299.54,295.52,305.05,302.09,295.73,296.66
2013-11-19 22:22:25.407000,L8,329.03,313.75,313.45,315.05,313.95,321.54,314.52,308.74,294.75,290.60,290.25,298.23,294.87,306.20,301.74,294.44,296.95
2013-12-30 22:16:01.055000,L8,375.29,369.26,339.04,340.71,339.21,,499.25,474.27,465.23,397.73,387.95,385.85,339.24,346.28,337.05,346.89,490.33
2014-02-23 22:21:32.043000,L8,333.52,315.88,313.59,319.23,316.50,318.84,315.99,309.69,295.50,291.07,290.90,297.58,294.60,307.32,301.58,293.16,296.19
2014-03-11 22:21:19.920000,L8,330.07,313.15,311.93,314.38,314.15,318.56,316.73,308.96,294.76,291.94,292.97,297.83,294.95,311.00,302.78,293.71,298.67
2014-03-20 22:15:01.497000,L8,328.85,312.88,310.76,315.35,314.53,316.14,315.68,306.81,293.02,288.48,289.58,298.16,293.16,305.63,300.50,291.26,296.81
2014-04-21 22:14:29.865000,L8,338.38,318.13,321.89,327.01,324.24,330.79,324.24,311.41,297.34,292.47,295.54,300.98,299.06,310.63,301.69,295.17,298.26
2014-05-30 22:20:22.872000,L8,340.65,332.46,325.60,331.27,331.86,328.36,328.25,318.80,300.63,295.90,298.28,300.55,302.61,305.25,301.42,296.91,296.64
2014-07-17 22:20:39.943000,L8,344.06,327.90,328.26,334.27,333.47,330.95,332.26,323.60,304.54,300.55,298.64,302.44,303.42,314.28,307.05,301.32,342.42
2014-08-02 22:20:46.799000,L8,344.46,443.52,440.99,460.43,471.76,444.43,331.16,320.07,301.83,298.13,299.04,302.67,300.83,313.92,304.27,297.72,346.64
2014-08-11 22:14:39.696000,L8,334.45,315.84,322.16,319.12,322.76,320.83,324.42,311.89,297.62,292.45,295.36,300.63,298.27,308.49,301.79,295.38,301.16
2014-08-18 22:20:51.886000,L8,328.65,320.76,325.65,326.18,323.48,326.05,325.84,312.01,297.37,290.95,295.59,301.75,297.51,311.95,301.93,294.47,312.95
2014-09-19 22:20:54.477000,L8,336.24,318.88,315.83,323.08,322.30,325.18,321.60,311.52,294.63,290.03,293.45,298.84,292.15,308.94,299.09,290.62,298.27
2014-09-28 22:14:44.621000,L8,329.11,312.54,316.46,319.13,317.52,319.63,317.87,307.34,292.77,286.87,288.82,296.15,288.91,304.00,299.14,289.39,296.82
2015-01-02 22:14:38.674000,L8,327.95,314.35,308.35,311.21,310.15,316.60,311.42,305.89,294.66,291.57,289.46,299.08,297.37,308.52,303.18,294.13,296.08
2015-03-14 22:20:23.206000,L8,337.65,334.39,338.52,341.37,341.50,357.58,354.12,350.08,342.86,338.19,328.31,341.52,348.41,345.15,340.41,339.37,345.62
2015-04-15 22:20:10.505000,L8,334.01,317.04,323.24,338.33,333.89,328.92,325.78,314.89,301.58,299.87,298.74,302.80,299.65,314.92,307.70,299.64,309.26
2015-05-01 22:20:00.344000,L8,340.01,316.42,333.03,326.72,325.96,324.98,328.11,314.53,299.01,291.47,296.70,302.47,300.68,311.44,306.37,296.71,306.84
2015-06-27 22:13:58.027000,L8,427.66,419.04,409.70,412.30,414.39,417.23,426.72,439.26,448.19,424.44,424.25,457.02,442.16,426.80,412.56,438.84,413.37
2015-07-04 22:20:14.053000,L8,342.05,324.87,330.55,335.53,335.32,333.00,331.74,323.29,306.15,301.66,300.25,305.15,302.74,312.44,310.04,302.81,307.28
2015-07-29 22:14:13.585000,L8,345.40,327.09,337.38,337.85,336.91,331.76,330.57,319.32,303.61,299.16,297.43,304.10,302.00,311.72,308.43,299.17,327.87
2015-08-21 22:20:33.210000,L8,341.68,320.11,331.03,329.37,326.30,325.46,326.36,311.39,296.70,291.34,294.14,301.25,298.68,306.88,302.16,294.59,303.36
2015-10-08 22:20:48.527000,L8,314.23,297.39,292.85,298.98,297.57,297.19,,,,,,,,,,275.35,275.17
2015-10-17 22:14:38.194000,L8,315.53,300.10,290.53,296.69,286.20,281.43,226.79,298.32,285.47,237.16,193.28,218.60,179.92,273.02,285.84,262.61,280.26
2015-10-24 22:20:52.499000,L8,338.05,318.76,314.92,320.63,317.42,319.44,313.12,305.18,290.15,286.04,284.52,296.10,293.18,306.91,304.47,295.33,298.09
2015-11-18 22:14:44.822000,L8,327.75,315.96,315.15,315.29,314.22,322.36,315.59,309.29,296.50,292.92,293.22,299.57,299.00,308.41,302.67,293.38,299.14
2015-12-20 22:14:45.217000,L8,321.64,311.05,308.39,312.18,312.09,316.85,313.03,307.41,294.84,290.99,289.52,298.07,296.32,306.39,302.78,293.20,292.99
2016-01-05 22:14:40.992000,L8,321.64,310.56,307.94,309.69,310.07,316.14,311.87,307.83,296.91,294.25,292.42,298.20,298.51,309.56,303.29,295.95,297.51
2016-02-22 22:14:30.292000,L8,303.59,295.07,270.13,285.26,286.12,288.83,292.05,288.81,276.63,272.12,271.75,282.72,279.41,286.34,285.60,273.60,272.74
2016-03-16 22:20:36.438000,L8,329.23,315.02,311.51,317.18,316.86,320.49,317.49,309.38,294.83,291.62,292.05,299.17,294.58,306.45,302.23,293.73,298.47
2016-04-26 22:14:08.933000,L8,380.81,348.14,321.72,324.10,325.68,327.21,380.38,374.59,367.50,360.27,350.27,304.12,300.69,313.34,313.28,298.03,323.09
2016-05-03 22:20:25.006000,L8,,,,,,,143.86,236.80,247.55,273.73,281.44,,,,255.12,255.52,267.36
2016-05-12 22:14:08.416000,L8,342.71,324.67,324.40,334.92,329.85,328.34,329.47,321.54,303.21,297.81,299.27,308.93,304.70,315.26,311.86,302.31,315.32
2016-06-04 22:20:28.125000,L8,340.76,324.35,327.54,465.10,471.86,473.12,479.58,323.92,302.68,300.20,299.34,304.15,304.28,315.38,313.02,305.77,303.46
2016-07-06 22:20:41.229000,L8,340.16,327.03,326.00,332.71,332.33,332.08,331.30,323.38,304.11,301.14,300.37,303.74,304.78,314.72,310.03,302.41,303.26
2016-08-16 22:14:41.427000,L8,334.51,316.79,319.76,323.41,318.24,319.78,320.76,309.61,295.58,289.66,293.90,298.72,296.89,308.62,301.56,292.35,299.23
2016-09-01 22:14:48.072000,L8,331.38,315.13,317.69,322.53,320.20,326.36,323.20,311.93,295.63,290.82,292.83,298.57,296.37,309.33,302.68,296.21,300.83
2016-09-08 22:21:00.541000,L8,291.11,301.39,264.09,296.07,270.85,,,284.88,273.92,266.99,265.59,249.93,274.41,271.91,260.07,206.71,268.56
2016-12-29 22:21:01.343000,L8,,,,289.98,285.42,284.37,284.84,289.95,278.31,272.02,,,,,,,
2017-01-23 22:14:43.048000,L8,325.57,313.39,308.02,311.44,310.73,315.59,312.58,307.42,295.65,290.54,289.46,296.62,295.12,307.57,300.23,289.42,293.59
2017-01-30 22:20:50.623000,L8,329.58,312.98,309.36,313.20,312.58,316.30,313.39,308.60,295.99,292.80,291.77,298.05,296.31,306.93,301.52,292.97,295.05
2017-02-08 22:14:34.654000,L8,327.59,312.10,309.39,314.39,313.40,315.99,313.65,307.45,294.55,289.81,289.09,296.48,295.64,303.74,301.04,292.52,294.67
2017-02-15 22:20:43.526000,L8,327.23,311.49,309.05,312.04,312.10,316.15,312.92,306.43,296.04,290.21,292.54,297.46,296.58,305.97,301.25,293.13,295.93
2017-04-04 22:20:20.280000,L8,342.33,333.97,345.87,344.00,335.99,331.71,329.03,313.97,301.87,299.53,298.58,303.38,300.92,321.34,312.67,302.64,330.85
2017-04-20 22:20:11.117000,L8,339.99,320.58,327.41,325.80,324.78,327.63,327.74,312.60,300.38,295.81,294.60,301.48,301.36,313.37,306.57,295.61,306.58
2017-05-06 22:20:07.089000,L8,337.83,324.90,323.30,325.95,324.93,329.03,327.85,313.92,301.42,296.01,298.04,303.57,300.99,314.53,306.82,298.45,308.70
2017-06-07 22:20:26.915000,L8,321.69,306.37,302.58,310.16,308.28,309.29,305.02,271.00,281.73,205.12,,,,,,,
2017-07-02 22:14:23.696000,L8,456.09,439.14,446.26,335.60,334.46,337.21,337.60,326.51,311.54,309.49,411.82,416.26,432.64,431.78,425.77,426.63,413.53
2017-07-09 22:20:35.589000,L8,313.18,300.31,258.40,292.24,151.98,220.73,248.49,279.42,275.58,156.49,282.19,274.36,270.24,295.89,294.30,283.21,273.63
2017-08-03 22:14:35.682000,L8,337.29,321.32,322.59,323.79,326.66,328.73,328.18,316.28,300.47,297.81,297.29,302.31,303.50,312.43,303.72,299.88,303.26
2017-09-27 22:21:00.343000,L8,330.14,320.62,314.49,314.61,316.62,327.63,320.44,310.74,296.03,293.14,294.92,300.29,295.96,309.82,302.70,296.33,299.28
2017-10-29 22:21:05.518000,L8,332.64,315.11,311.88,314.00,313.68,321.40,317.69,309.27,294.69,293.62,295.75,299.82,298.61,307.30,302.76,296.21,296.94
2017-11-30 22:20:56.190000,L8,325.15,313.59,312.60,313.65,313.41,320.68,316.81,311.23,298.21,297.16,296.85,302.71,301.02,310.96,304.84,298.18,299.16
2017-12-25 22:14:47.702000,L8,321.95,310.01,296.98,204.77,304.51,314.52,309.75,306.49,301.47,300.47,299.41,303.98,300.93,,,,
2018-01-01 22:20:56.342000,L8,321.87,311.58,307.67,310.45,309.79,318.76,313.76,309.65,299.76,298.28,295.91,302.27,300.26,310.79,306.34,296.81,297.94
2018-02-11 22:14:26.201000,L8,328.79,314.15,311.30,314.70,314.42,321.76,315.90,310.51,299.69,295.90,296.92,301.87,300.44,309.71,303.33,296.48,297.58
2018-02-27 22:14:19.470000,L8,326.95,311.55,307.85,314.23,312.67,315.83,313.76,306.48,295.97,289.23,292.13,297.25,295.62,306.38,299.55,289.92,293.94
2018-03-06 22:20:26.446000,L8,332.46,312.85,309.61,315.03,314.65,316.19,315.12,307.77,294.83,289.51,292.65,297.40,296.77,303.77,299.69,290.71,294.47
2018-04-16 22:13:54.370000,L8,330.78,316.20,315.28,319.22,317.56,320.47,319.59,310.15,299.80,292.85,295.40,300.37,298.96,309.41,302.92,294.97,304.29
2018-07-12 22:19:56.652000,L8,340.37,327.01,325.73,333.83,332.05,330.34,330.61,323.28,303.30,297.83,298.78,302.83,303.10,314.36,306.94,300.17,303.60
2018-07-21 22:13:49.390000,L8,336.98,323.54,322.85,329.10,327.12,322.63,329.90,315.53,301.33,295.63,297.00,301.21,302.39,309.93,302.80,297.72,300.87
2018-08-29 22:20:19.957000,L8,340.14,325.48,327.16,331.39,325.55,330.63,327.76,312.19,298.74,288.01,288.75,298.72,296.93,311.71,303.08,293.12,299.04
2018-09-07 22:14:12.130000,L8,339.16,319.30,314.69,319.24,316.74,324.52,319.99,311.20,298.68,289.38,290.69,298.25,296.65,309.55,301.00,293.81,298.19
2018-09-30 22:20:31.646000,L8,335.73,316.93,313.33,315.11,314.40,322.35,318.93,309.37,298.62,290.32,292.33,299.66,297.61,310.80,302.62,293.91,297.86
2018-11-10 22:14:32.733000,L8,330.39,314.80,310.13,312.15,311.50,319.09,316.39,309.55,299.90,291.21,291.13,300.63,299.77,309.55,303.43,296.82,298.48
2018-12-28 22:14:29.227000,L8,330.02,315.09,309.32,311.87,311.13,319.36,316.30,309.62,301.62,297.15,296.75,300.28,300.59,311.79,303.84,298.22,299.14
2019-02-05 22:20:33.244000,L8,330.71,316.46,313.54,315.20,314.71,323.83,320.53,312.09,304.08,299.49,299.58,302.42,302.09,314.04,308.19,298.52,300.98
2019-02-14 22:14:21.185000,L8,327.32,313.71,310.82,314.23,312.67,318.82,317.45,309.97,301.51,298.37,296.27,300.75,300.58,310.43,304.82,297.97,298.25
2019-02-21 22:20:30.485000,L8,326.77,313.74,309.89,314.08,313.43,318.80,318.04,309.50,300.47,296.89,295.37,299.65,300.07,310.35,304.24,296.16,297.80
2019-03-02 22:14:17.011000,L8,325.83,312.49,309.28,313.32,312.73,317.85,316.88,308.52,299.26,293.06,292.84,300.57,298.38,309.91,303.72,295.75,297.17
2019-05-28 22:20:29.609000,L8,332.88,317.11,317.94,325.78,326.35,326.56,325.74,318.87,300.95,297.03,297.45,300.71,303.19,312.38,306.26,298.17,298.30
2019-07-24 22:14:36.716000,L8,,,,178.06,189.88,167.17,165.47,197.69,180.61,,,,,,,255.49,263.04
2019-09-26 22:14:56.917000,L8,325.88,312.64,314.76,317.89,317.44,325.80,324.90,312.34,300.75,294.58,296.73,468.72,443.91,458.06,447.38,297.13,301.20
2019-11-13 22:14:57.837000,L8,329.20,317.30,314.97,316.92,315.60,326.92,324.01,315.09,303.94,299.17,298.43,302.66,304.36,312.12,308.66,301.00,305.95
2019-11-29 22:14:55.870000,L8,394.54,383.57,385.03,386.06,389.39,390.12,378.99,388.81,375.97,359.87,442.56,473.58,474.74,476.35,456.53,457.61,444.94
2020-03-04 22:14:32.767000,L8,327.65,314.69,312.25,315.52,315.13,319.84,318.86,312.31,302.31,296.71,296.74,302.39,302.05,311.83,305.95,297.84,298.66
2020-04-12 22:20:24.358000,L8,334.99,316.80,319.71,325.36,323.74,327.67,326.45,314.22,304.14,299.32,298.31,302.62,301.79,315.21,307.70,300.76,307.76
2020-05-14 22:20:12.530000,L8,335.89,319.54,323.16,328.02,327.90,328.07,328.75,319.75,303.82,299.39,299.46,306.63,305.05,315.36,306.02,300.22,305.00
2020-05-30 22:20:16.612000,L8,335.95,323.68,321.61,329.23,329.08,327.91,329.18,319.48,304.89,299.25,298.99,303.75,305.56,313.28,306.66,301.05,300.47
2020-06-08 22:14:11.756000,L8,336.76,322.98,320.48,326.08,327.19,333.53,332.82,321.92,307.02,301.52,300.74,309.88,305.68,314.91,310.08,302.15,307.75
2020-07-10 22:14:27.456000,L8,337.20,322.01,318.24,325.37,325.40,326.62,328.50,319.29,303.30,297.89,298.01,303.33,303.32,311.86,305.64,297.29,305.22
2020-07-17 22:20:40.662000,L8,336.40,320.06,319.68,325.88,325.71,325.82,329.02,318.47,301.87,296.78,298.50,301.78,303.56,313.27,303.40,296.22,304.71
2020-07-26 22:14:32.385000,L8,333.39,316.20,315.87,321.49,320.80,320.26,324.45,313.60,300.75,295.52,296.28,300.52,300.89,311.13,301.41,294.81,299.92
