dates,satname,nzd0099-0000,nzd0099-0001,nzd0099-0002,nzd0099-0003,nzd0099-0004
1999-08-26 22:04:44.971000,L7,325.70,305.08,308.89,312.05,311.55
1999-09-27 22:04:48.949000,L7,331.91,307.44,308.84,318.28,313.73
1999-11-14 22:04:42.286000,L7,339.35,314.49,304.10,319.94,315.02
2000-01-01 22:04:37.439000,L7,332.92,304.46,299.08,313.16,312.53
2000-01-17 22:04:35.821000,L7,411.32,301.04,294.82,310.70,246.86
2000-05-24 22:03:46.662000,L7,319.30,195.61,218.95,305.35,302.44
2000-07-11 22:03:17.779000,L7,311.73,294.98,228.56,302.14,
2000-08-12 22:02:54.094000,L7,414.00,383.21,506.84,509.41,515.43
2000-10-15 22:01:56.204000,L7,347.90,324.73,312.38,321.96,322.37
2001-01-03 22:02:12.432000,L7,332.81,299.65,297.21,317.97,312.68
2001-03-24 22:01:59.719000,L7,318.39,292.06,170.31,,
2001-06-12 22:01:24.980000,L7,423.04,399.01,383.31,406.62,380.07
2001-08-15 22:00:38.680000,L7,328.76,303.11,308.30,317.59,310.60
2001-12-05 22:00:18.987000,L7,504.97,428.70,418.66,392.28,386.56
2001-12-21 22:00:29.925000,L7,330.27,302.57,292.52,310.09,243.42
2002-01-06 22:00:31.992000,L7,326.55,292.52,190.84,282.89,
2002-01-22 22:00:40.906000,L7,334.74,301.64,299.22,317.95,313.85
2002-03-27 22:00:37.575000,L7,326.85,298.02,300.41,314.26,308.87
2002-06-15 22:00:19.658000,L7,324.54,313.59,310.59,322.09,319.34
2002-08-02 22:00:01.321000,L7,316.44,206.29,295.24,305.65,303.84
2002-08-18 21:59:57.690000,L7,219.30,257.06,,,
2002-12-24 22:00:09.147000,L7,,,175.26,290.15,295.35
2003-03-30 22:00:31.029000,L7,403.67,390.61,392.66,392.87,512.12
2003-09-14 21:49:18.766000,L5,317.44,304.87,275.37,296.64,297.13
2003-09-30 21:49:30.432000,L5,330.24,315.68,297.57,310.87,308.47
2003-12-03 21:50:19.675000,L5,419.33,354.16,341.77,353.57,344.58
2004-07-30 21:54:28.143000,L5,254.42,248.93,270.24,296.25,291.42
2004-11-03 21:56:42.977000,L5,318.77,295.01,275.49,300.94,300.24
2005-02-07 21:58:15.209000,L5,303.47,278.13,263.64,291.67,286.37
2005-02-23 21:58:31.621000,L5,314.44,296.71,267.69,293.43,296.02
2005-03-11 21:58:44.158000,L5,327.55,305.94,269.29,296.57,296.96
2005-04-12 21:58:55.193000,L5,335.13,304.12,275.12,305.56,305.80
2005-07-17 21:59:35.576000,L5,326.26,296.80,276.62,298.06,299.19
2005-09-19 21:59:56.928000,L5,341.40,316.25,295.93,314.61,311.99
2005-11-22 22:00:23.113000,L5,392.49,355.07,354.80,358.15,358.04
2006-05-17 22:03:57.969000,L5,316.01,289.50,266.17,285.59,291.17
2006-08-21 22:05:19.629000,L5,315.93,298.75,256.47,292.88,297.63
2006-11-25 22:06:19.953000,L5,264.61,252.31,299.35,317.84,342.14
2006-12-11 22:06:28.205000,L5,313.64,320.35,327.68,346.54,506.62
2007-02-13 22:06:47.368000,L5,261.48,274.03,246.34,277.57,204.81
