dates,satname,nzd0149-0000,nzd0149-0001,nzd0149-0002,nzd0149-0003,nzd0149-0004,nzd0149-0005
1999-08-26 22:04:44.971000,L7,355.23,348.28,344.60,343.87,326.09,331.06
1999-09-27 22:04:48.949000,L7,395.89,410.50,424.44,384.05,375.90,381.39
1999-11-14 22:04:42.286000,L7,389.45,399.43,380.33,388.93,387.58,384.99
1999-12-09 21:58:33.708000,L7,374.54,377.16,366.73,358.07,358.85,355.30
1999-12-09 21:58:57.676000,L7,395.39,408.74,376.76,389.63,374.84,384.93
1999-12-25 21:58:52.197000,L7,394.63,411.71,377.77,374.70,375.98,413.13
2000-02-11 21:58:22.025000,L7,393.11,398.48,381.54,384.46,378.72,382.04
2000-03-30 21:58:09.573000,L7,373.37,374.88,373.79,366.10,368.96,367.14
2000-03-30 21:58:33.541000,L7,375.20,374.49,374.46,367.52,369.56,368.96
2000-05-24 22:03:46.662000,L7,394.16,395.24,387.71,408.09,417.52,407.83
2000-07-11 22:03:17.779000,L7,375.44,371.09,368.98,370.94,380.19,378.18
2000-07-20 21:56:59.837000,L7,340.52,327.48,331.61,332.46,319.49,328.49
2000-09-06 21:56:22.949000,L7,394.46,396.40,379.78,395.38,543.60,
2000-10-15 22:01:56.204000,L7,393.39,403.18,428.58,412.26,420.73,405.77
2000-12-11 21:56:00.959000,L7,386.14,382.12,371.61,366.12,368.33,367.92
2001-01-03 22:02:12.432000,L7,394.74,397.46,387.68,388.75,395.30,389.43
2001-01-12 21:56:06.772000,L7,359.06,363.08,361.66,351.50,346.24,350.21
2001-01-12 21:56:30.696000,L7,356.52,357.50,356.99,349.33,341.52,345.03
2001-02-04 22:02:14.384000,L7,,,,303.82,304.42,307.89
2001-02-13 21:56:03.778000,L7,390.88,404.55,378.26,390.21,397.42,382.56
2001-03-01 21:55:57.624000,L7,357.74,297.76,321.39,327.24,327.83,341.58
2001-03-01 21:56:21.596000,L7,359.13,306.23,324.72,330.47,330.98,344.41
