dates,satname,nzd0089-0000,nzd0089-0001,nzd0089-0002,nzd0089-0003,nzd0089-0004
1999-09-27 22:04:48.949000,L7,282.64,270.27,297.10,328.41,309.78
1999-11-14 22:04:42.286000,L7,278.03,274.60,297.91,298.91,296.28
2000-01-01 22:04:37.439000,L7,,,,286.38,288.64
2000-01-17 22:04:35.821000,L7,376.29,355.30,343.58,351.39,347.83
2000-08-12 22:02:54.094000,L7,263.93,279.20,304.74,320.61,303.31
2000-09-13 22:02:26.190000,L7,,268.24,282.26,221.42,270.86
2000-10-15 22:01:56.204000,L7,282.22,273.57,312.79,324.69,306.85
2001-01-03 22:02:12.432000,L7,,,,,278.56
2001-02-04 22:02:14.384000,L7,207.31,253.35,227.93,247.12,215.87
2001-03-24 22:01:59.719000,L7,,261.27,234.96,285.64,299.26
2001-08-15 22:00:38.680000,L7,289.10,266.61,295.79,270.51,306.93
2001-10-02 22:00:04.650000,L7,,263.63,280.89,283.40,303.59
2001-12-05 22:00:18.987000,L7,254.04,263.21,278.93,287.20,292.48
2002-01-22 22:00:40.906000,L7,283.60,266.04,291.65,303.34,300.51
2002-04-28 22:00:38.357000,L7,,,,248.67,288.57
2002-07-01 22:00:15.186000,L7,,269.57,277.70,262.68,286.34
2002-07-17 22:00:08.747000,L7,,263.62,188.87,246.20,
2002-08-02 22:00:01.321000,L7,537.61,533.44,488.47,515.50,421.29
2002-08-18 21:59:57.690000,L7,286.74,273.26,313.81,349.90,338.48
2002-11-06 21:59:41.879000,L7,251.43,277.85,215.21,281.70,295.35
2003-09-14 21:49:18.766000,L5,188.20,252.08,269.26,281.78,287.73
2004-07-30 21:54:28.143000,L5,200.13,246.17,260.33,285.12,284.26
2004-11-03 21:56:42.977000,L5,219.39,246.56,252.33,271.25,285.19
2004-11-19 21:56:55.269000,L5,209.18,236.85,263.58,268.53,278.39
2005-02-23 21:58:31.621000,L5,,,233.77,258.79,261.68
2005-03-11 21:58:44.158000,L5,,,,264.70,265.44
2005-04-12 21:58:55.193000,L5,312.55,312.02,318.07,326.86,321.70
2005-05-30 21:59:15.499000,L5,282.90,301.81,321.19,317.04,319.14
2005-07-17 21:59:35.576000,L5,,,224.80,191.92,270.97
2006-04-15 22:03:30.798000,L5,,,,215.50,270.41
2006-05-17 22:03:57.969000,L5,217.85,225.97,251.82,277.43,280.76
2006-11-25 22:06:19.953000,L5,,,,261.06,262.50
2006-12-11 22:06:28.205000,L5,232.64,228.91,261.54,296.91,322.23
2007-02-13 22:06:47.368000,L5,,,,289.54,307.75
2008-02-16 22:02:22.163000,L5,,226.46,258.22,283.07,286.35
2008-10-29 21:55:24.451000,L5,360.28,355.03,353.79,345.87,330.53
2011-01-07 22:01:44.406000,L5,,,,210.93,264.87
2011-03-12 22:01:43.554000,L5,373.82,353.53,349.88,349.58,335.00
2011-09-04 22:00:27.603000,L5,285.95,297.37,302.49,323.21,318.70
2013-05-20 22:13:50.559000,L8,228.18,262.36,252.80,286.10,296.11
2013-06-05 22:13:51.261000,L8,,,,,255.86
2013-06-21 22:13:43.313000,L8,247.85,268.38,259.74,295.16,301.15
2013-07-07 22:13:48.209000,L8,,,,,267.81
2013-09-09 22:13:49.699000,L8,224.98,263.21,247.02,,254.41
2013-09-25 22:13:41.239000,L8,,,,,276.43
2013-10-11 22:13:41.596000,L8,250.46,270.48,270.08,292.31,276.04
2013-10-27 22:13:31.854000,L8,270.20,288.15,299.20,314.85,310.75
2013-11-12 22:13:32.202000,L8,300.70,283.44,285.30,312.34,316.86
2013-11-28 22:13:25.971000,L8,248.48,259.10,262.95,292.91,299.01
2013-12-14 22:13:21.591000,L8,,,242.71,278.15,273.11
2013-12-30 22:13:13.343000,L8,258.66,269.37,273.17,221.53,296.92
2014-01-31 22:12:52.806000,L8,,,246.57,275.36,289.20
2014-02-16 22:12:38.819000,L8,,,242.32,271.37,282.95
2014-04-05 22:11:58.702000,L8,,,244.11,275.05,288.93
2014-05-23 22:11:18.694000,L8,,257.20,242.92,289.73,297.90
2014-08-11 22:11:51.972000,L8,,,,,286.60
2014-10-14 22:12:02.705000,L8,239.08,264.00,259.85,292.38,299.45
2014-10-30 22:11:58.859000,L8,274.22,292.99,300.15,314.92,308.37
2014-12-01 22:12:00.318000,L8,252.56,264.12,268.12,296.30,299.16
2015-03-07 22:11:30.209000,L8,243.89,248.09,250.52,289.32,298.46
2015-05-10 22:10:52.487000,L8,219.72,250.90,251.10,283.50,298.34
2015-06-27 22:11:10.298000,L8,199.40,261.01,246.03,289.83,296.00
2015-07-29 22:11:25.856000,L8,184.87,260.10,242.48,283.06,294.57
2015-08-14 22:11:31.426000,L8,,,,,289.25
2015-12-20 22:11:57.501000,L8,268.81,277.90,297.90,320.43,313.53
2016-02-22 22:11:42.580000,L8,,,247.01,284.34,290.45
2016-03-25 22:11:32.353000,L8,,,232.51,278.00,284.48
2016-04-26 22:11:21.230000,L8,,247.94,246.88,288.53,295.37
2016-05-12 22:11:20.683000,L8,242.51,254.23,249.14,292.95,298.01
2016-06-13 22:11:30.674000,L8,,235.10,234.14,253.50,292.79
2016-06-29 22:11:39.087000,L8,,,,,282.15
2016-07-15 22:11:46.335000,L8,184.39,249.74,249.96,284.97,295.73
2016-08-16 22:11:53.694000,L8,,,,273.47,290.44
2016-11-04 22:12:09.415000,L8,,,,,251.09
2016-11-20 22:12:09.409000,L8,,244.29,244.33,284.66,292.73
2016-12-22 22:12:03.110000,L8,,230.41,244.10,276.22,294.60
2017-07-18 22:11:40.412000,L8,260.15,272.88,281.58,312.22,312.35
2017-08-19 22:11:53.133000,L8,,,,279.53,293.10
2017-09-04 22:11:55.578000,L8,314.30,330.59,336.95,346.44,338.93
2018-01-10 22:11:54.118000,L8,,231.67,238.29,274.06,287.48
2018-07-05 22:10:54.795000,L8,209.43,254.44,248.58,291.81,300.63
2018-08-06 22:11:10.291000,L8,,,,209.51,293.48
2018-09-07 22:11:24.397000,L8,,241.09,248.92,286.56,294.91
2019-02-14 22:11:33.473000,L8,258.35,262.14,266.47,302.40,305.13
2019-03-02 22:11:29.304000,L8,,232.17,245.98,281.11,291.24
2019-05-21 22:11:27.314000,L8,,255.20,256.24,293.70,298.84
2019-06-22 22:11:40.996000,L8,,254.77,255.00,275.05,298.49
2019-07-08 22:11:44.725000,L8,237.39,260.77,254.18,288.18,299.57
2019-07-24 22:11:48.987000,L8,,,,208.83,293.44
2019-08-09 22:11:55.358000,L8,,,,208.91,288.82
2020-02-01 22:11:53.781000,L8,286.57,283.23,278.58,312.55,310.83
2020-05-07 22:11:12.613000,L8,243.55,265.37,249.13,291.64,297.10
2020-07-10 22:11:39.723000,L8,230.61,262.35,253.28,290.71,299.66
2020-07-26 22:11:44.648000,L8,242.28,267.59,262.07,292.77,302.28
2020-08-27 22:11:56.368000,L8,225.30,264.33,260.92,287.09,298.95
2020-12-17 22:12:09.375000,L8,244.05,253.76,257.15,296.75,300.65
2021-01-18 22:11:57.463000,L8,221.40,248.05,249.08,287.59,295.74
2021-02-03 22:11:56.237000,L8,,,,263.18,294.80
2021-02-19 22:11:51.945000,L8,232.51,256.45,252.55,288.20,297.65
2021-04-24 22:11:25.382000,L8,,239.40,241.37,278.51,262.86
2021-05-26 22:11:31.065000,L8,182.62,236.61,253.88,288.23,301.29
2021-06-11 22:11:38.046000,L8,,,232.82,272.93,295.28
2021-07-13 22:11:43.513000,L8,,238.48,251.30,286.14,300.43
2021-11-06 22:12:48.299000,L9,207.36,256.71,261.42,286.94,300.07
2021-11-18 22:12:08.776000,L8,264.39,289.03,295.89,312.86,308.11
2022-01-13 22:12:02.740000,L9,,,,176.81,290.22
2022-01-29 22:12:05.530000,L9,,,,179.11,295.61
2022-02-14 22:12:01.049000,L9,,,,187.60,297.20
2022-02-22 22:11:50.626000,L8,219.39,262.43,239.75,,288.55
2022-05-05 22:11:31.114000,L9,,,,,298.32
2022-05-21 22:11:19.594000,L9,228.34,261.55,242.59,293.14,298.62
2022-06-14 22:11:59.156000,L8,,,,288.05,298.05
2022-07-08 22:11:39.226000,L9,,,,252.95,299.44
2022-07-16 22:12:03.012000,L8,,,,295.55,301.29
2022-08-09 22:11:58.475000,L9,,,,287.75,300.10
2023-02-09 22:12:09.040000,L8,254.40,261.88,268.56,297.61,303.47
2023-03-05 22:12:01.427000,L9,,,,189.27,296.00
2023-03-13 22:11:47.152000,L8,251.48,261.71,260.43,295.97,299.63
2023-03-21 22:11:55.188000,L9,248.60,260.44,229.95,298.52,301.23
2023-03-29 22:11:37.049000,L8,294.42,294.92,307.62,330.67,327.15
2023-05-16 22:11:04.371000,L8,,,,286.19,298.33
2023-05-24 22:11:17.213000,L9,242.65,257.58,228.08,291.78,304.22
2023-06-09 22:11:12.914000,L9,,,,183.69,299.69
2023-06-17 22:11:17.056000,L8,,,,175.63,296.72
2023-07-11 22:11:24.365000,L9,223.38,241.32,226.20,191.37,299.37
2023-07-27 22:11:26.959000,L9,238.22,253.68,246.64,288.18,298.78
2023-08-28 22:11:44.258000,L9,274.93,283.94,291.38,333.54,321.96
2023-09-05 22:11:46.771000,L8,,,,,289.49
2023-11-24 22:12:03.999000,L8,,235.09,225.33,190.38,292.64
2024-01-03 22:12:03.955000,L9,381.44,298.16,320.19,327.71,326.62
2024-02-04 22:12:07.739000,L9,240.98,249.09,237.61,291.34,297.25
2024-02-12 22:11:54.234000,L8,,,,185.25,289.72
2024-02-28 22:11:48.270000,L8,221.88,263.74,267.12,306.89,288.50
2024-03-23 22:11:55.610000,L9,,,,179.59,293.85
2024-04-16 22:11:19.307000,L8,,,,176.49,197.39
2024-05-02 22:11:08.519000,L8,,,,189.19,299.15
2024-05-10 22:11:24.784000,L9,,257.93,222.31,184.09,297.56
2024-05-18 22:10:55.940000,L8,234.55,249.28,213.37,185.52,295.62
2024-05-26 22:11:12.218000,L9,235.50,257.50,232.65,182.73,296.15
2024-06-11 22:11:06.286000,L9,,,,185.73,193.21
2024-06-27 22:10:53.037000,L9,,421.96,336.11,488.01,391.11
2024-08-06 22:11:21.454000,L8,,,,285.36,296.71
2024-08-22 22:11:34.534000,L8,,,,,285.18
2024-12-04 22:12:00.480000,L9,487.61,554.55,275.91,332.16,314.52
2024-12-28 22:11:50.695000,L8,,247.67,225.65,205.70,296.51
2025-01-13 22:11:54.516000,L8,239.61,249.82,229.59,209.59,299.29
2025-01-29 22:11:52.495000,L8,557.77,500.91,452.60,431.30,319.37
2025-02-06 22:11:55.429000,L9,244.11,252.44,230.35,287.23,296.72
2025-03-10 22:11:52.276000,L9,249.38,253.85,241.39,290.19,298.86
2025-04-27 22:11:32.816000,L9,,,,,282.16
