dates,satname,nzd0247-0000,nzd0247-0001,nzd0247-0002,nzd0247-0003,nzd0247-0004,nzd0247-0005,nzd0247-0006,nzd0247-0007,nzd0247-0008,nzd0247-0009,nzd0247-0010,nzd0247-0011,nzd0247-0012,nzd0247-0013,nzd0247-0014,nzd0247-0015,nzd0247-0016,nzd0247-0017,nzd0247-0018,nzd0247-0019,nzd0247-0020,nzd0247-0021,nzd0247-0022,nzd0247-0023,nzd0247-0024,nzd0247-0025,nzd0247-0026,nzd0247-0027,nzd0247-0028,nzd0247-0029,nzd0247-0030,nzd0247-0031,nzd0247-0032,nzd0247-0033,nzd0247-0034,nzd0247-0035,nzd0247-0036,nzd0247-0037,nzd0247-0038,nzd0247-0039,nzd0247-0040,nzd0247-0041,nzd0247-0042,nzd0247-0043,nzd0247-0044,nzd0247-0045
2004-07-25 21:36:14.167000,L5,281.46,317.29,319.04,316.22,263.67,298.31,322.42,321.05,303.24,340.24,345.59,275.70,251.38,220.96,,,300.21,324.68,262.46,331.82,322.74,267.67,335.79,328.15,298.05,319.57,313.39,307.07,317.00,323.50,243.53,280.94,325.55,320.58,335.22,324.57,324.37,318.39,308.02,319.64,323.11,335.10,344.90,334.79,331.84,334.98
2004-07-25 21:36:37.854000,L5,,,375.50,369.01,369.22,371.25,380.22,390.84,388.81,394.14,398.57,390.30,399.02,394.31,389.80,353.05,377.60,389.41,396.93,408.28,406.74,403.17,396.26,385.42,377.33,369.26,372.02,360.97,373.22,399.99,372.18,390.73,382.74,385.54,398.68,385.73,378.91,381.40,375.05,374.52,376.99,386.29,390.03,392.34,382.66,375.12
2004-08-10 21:36:32.804000,L5,466.64,435.54,437.76,458.96,436.02,421.77,429.25,454.50,430.75,458.24,472.85,493.99,515.95,471.09,450.34,438.92,436.44,439.99,515.44,480.47,436.15,444.33,442.40,463.28,441.23,454.69,519.85,517.65,503.72,470.83,489.06,456.53,470.09,487.42,483.65,463.26,444.46,423.47,438.50,439.62,450.48,475.06,488.27,499.17,507.26,496.92
2004-08-26 21:36:59.731000,L5,,,,,,,,,,,,,229.88,192.18,183.76,231.49,232.39,313.47,,337.39,300.98,244.53,317.52,320.48,285.45,323.72,318.78,315.68,313.74,328.13,311.17,321.71,331.32,327.76,334.85,331.05,326.90,327.70,328.93,333.75,340.67,351.98,352.40,342.23,340.09,345.23
2004-09-11 21:37:49.351000,L5,,,,,,,,,,,383.80,383.72,382.51,379.71,375.46,344.56,356.81,371.56,377.47,392.98,396.93,384.56,376.69,369.29,352.81,353.86,350.51,343.88,349.51,360.44,350.93,357.28,366.18,356.74,373.41,353.57,355.44,356.41,395.84,374.40,365.30,366.21,377.66,371.01,369.59,373.96
2004-10-13 21:38:32.826000,L5,,,,,,,,,,,,,,,,,,,,,,386.73,383.54,364.82,353.72,356.45,343.16,342.81,349.78,352.49,346.71,349.78,372.04,363.62,371.70,349.51,352.42,348.72,348.36,344.80,347.88,357.82,368.72,367.43,358.43,364.76
2004-11-14 21:38:42.981000,L5,361.52,338.24,330.21,319.80,304.90,277.39,182.31,290.67,274.39,217.21,276.19,236.23,206.80,,,,,,,,,,187.99,239.65,301.74,318.00,313.67,330.51,324.33,316.40,310.93,306.53,311.90,292.94,309.72,307.65,306.82,315.44,313.59,321.86,298.02,333.03,319.60,322.34,324.70,323.60
2005-02-18 21:40:18.476000,L5,395.01,363.55,361.48,367.08,372.70,388.15,397.83,399.79,397.62,394.87,391.69,385.88,373.06,370.42,365.49,335.40,346.58,376.37,389.71,406.44,395.06,385.53,393.75,379.07,355.65,371.04,395.98,448.78,449.27,370.47,369.57,374.44,380.48,380.11,386.34,365.87,377.23,353.78,363.63,362.27,367.05,372.08,381.58,375.82,376.17,375.22
2005-02-18 21:40:42.163000,L5,,,,,,,,354.11,340.96,347.45,315.93,310.14,239.34,188.96,,,160.79,326.04,320.12,347.83,308.88,282.78,349.18,339.54,307.80,323.53,317.00,317.91,324.28,325.18,324.09,331.77,335.60,328.38,337.54,319.12,324.19,307.39,317.64,321.35,320.84,332.64,337.83,338.21,341.40,334.75
2005-03-22 21:40:41.327000,L5,397.10,369.73,361.90,363.37,363.22,366.11,368.64,378.72,378.59,386.94,383.77,376.53,368.65,373.80,369.35,350.77,341.04,375.77,388.12,394.36,390.27,388.23,377.84,371.53,351.18,353.38,342.56,348.45,349.52,355.90,352.06,359.93,373.29,356.68,374.29,352.79,359.07,363.52,353.57,366.81,367.58,375.69,375.80,374.51,374.52,371.42
2005-05-09 21:40:56.205000,L5,438.27,412.31,408.61,409.88,394.83,420.01,413.68,415.90,437.57,435.47,438.46,439.54,452.41,457.11,451.70,440.50,452.61,444.91,437.29,430.93,439.57,440.18,438.33,442.19,469.89,473.57,470.39,442.39,453.03,447.32,445.03,447.23,439.47,441.76,452.13,437.56,443.82,458.46,447.90,453.18,463.18,479.50,464.90,491.47,448.15,474.68
2005-05-09 21:41:19.893000,L5,,,,,,,,,,,,,,,,,448.86,439.40,434.80,426.79,434.67,436.30,436.37,439.49,464.94,471.61,467.83,439.40,451.13,441.68,443.10,446.10,435.79,438.87,449.07,434.74,439.76,454.35,443.26,449.60,456.58,476.01,458.44,483.92,443.11,470.72
2005-05-25 21:41:28.038000,L5,,,,,,,,,,,,,,,378.29,347.16,364.15,389.19,394.40,400.35,401.85,394.91,387.92,380.04,371.57,354.05,359.09,356.95,373.25,375.98,376.22,380.91,379.49,372.11,388.12,366.95,375.57,364.40,367.06,364.74,369.42,371.89,390.45,389.60,377.98,376.08
2005-06-10 21:41:12.271000,L5,,,320.12,312.90,298.28,229.67,313.90,318.60,322.83,352.19,344.21,332.46,,,,232.32,263.08,324.29,264.49,312.22,295.31,272.07,178.56,323.69,299.85,316.13,301.67,218.97,308.60,321.81,309.81,316.65,328.20,321.72,335.22,320.33,317.98,318.92,312.31,315.24,315.67,332.90,339.06,343.14,335.50,329.91
2005-06-10 21:41:36.102000,L5,,,,,,,,,,,,,,,,334.08,350.53,380.25,373.14,391.04,396.28,391.25,383.91,371.53,356.36,352.87,344.05,346.25,354.56,361.67,362.64,359.94,368.13,364.26,376.44,360.49,361.12,357.29,358.91,358.82,364.22,370.44,381.32,381.51,374.97,371.95
2005-06-26 21:41:16.724000,L5,,,332.05,329.46,309.06,302.36,322.47,334.50,309.03,342.72,342.65,324.03,240.21,225.40,,,299.85,318.77,296.76,309.63,309.01,278.46,326.65,323.78,284.37,307.00,301.18,289.22,307.98,328.56,308.74,292.75,325.96,317.15,332.49,317.72,313.47,322.66,322.23,328.53,326.42,346.91,353.00,352.39,339.74,337.99
2005-06-26 21:41:40.412000,L5,,,,,,,,382.15,375.30,387.94,382.32,384.18,387.69,388.06,378.27,344.04,366.02,375.22,381.07,387.46,390.22,382.25,379.15,377.90,365.25,355.45,346.11,360.85,360.59,373.45,371.41,368.47,371.95,368.88,376.42,355.24,360.01,359.87,363.41,367.47,373.50,382.60,390.95,387.53,377.05,377.78
2005-07-12 21:41:23.560000,L5,,,321.01,295.15,296.69,312.78,236.79,312.11,311.95,337.55,335.09,323.06,223.58,202.32,,,,304.07,,312.25,304.81,275.59,333.76,328.58,272.37,302.22,214.77,219.77,293.91,317.62,274.43,290.68,314.63,317.17,336.28,322.57,318.37,310.34,312.13,314.89,315.81,337.30,342.98,342.90,337.09,340.12
2005-07-12 21:41:47.390000,L5,,,,,,,,,,,,,,,,,,,,310.01,301.13,270.98,326.51,326.67,269.79,300.14,293.64,272.64,281.16,315.57,264.46,282.75,311.72,315.49,334.95,321.40,316.16,309.20,309.87,313.25,313.73,336.13,341.80,341.87,335.89,338.20
2005-07-28 21:41:34.002000,L5,301.56,314.39,325.53,300.69,318.12,324.02,339.54,339.10,331.84,349.82,355.61,323.49,327.76,320.89,,,,311.67,294.43,321.36,326.88,284.32,333.78,324.90,269.78,304.70,295.37,275.47,296.47,316.85,302.37,305.17,329.81,324.29,340.14,326.61,314.21,309.80,315.51,318.56,321.58,332.61,343.25,346.83,343.46,341.98
2005-07-28 21:41:57.832000,L5,,,,,,,,,,,,,,,,,,313.95,295.31,199.60,327.28,287.87,335.44,325.38,270.80,304.48,296.30,276.12,297.92,318.56,305.05,306.06,329.93,325.39,341.38,327.28,312.00,309.77,315.71,318.34,321.91,333.23,343.43,348.70,344.33,343.17
2005-08-29 21:41:46.875000,L5,394.62,374.29,380.09,384.30,380.29,387.89,382.80,396.25,389.15,386.62,392.91,379.96,380.87,377.97,375.59,357.79,388.99,388.55,400.97,401.79,402.75,402.27,385.31,372.36,362.36,372.19,364.38,342.72,376.75,406.84,379.48,384.31,388.19,387.38,390.03,380.73,383.57,365.38,374.48,366.39,372.37,401.64,416.91,401.44,395.91,390.06
2005-08-29 21:42:10.705000,L5,,,,,,,,,,,394.54,380.82,383.90,382.02,378.69,360.20,391.56,393.04,403.79,404.41,404.06,404.69,386.86,373.83,365.48,379.62,368.42,351.41,382.29,408.83,380.13,386.77,391.31,389.56,396.37,388.23,388.89,412.50,378.00,367.40,377.24,404.91,420.23,406.21,397.04,392.00
2005-09-14 21:41:48.852000,L5,440.16,409.87,408.02,407.11,417.96,416.84,434.44,442.62,443.23,446.95,430.76,437.21,448.92,463.68,473.49,460.95,452.65,468.36,478.00,463.03,473.59,439.81,444.91,418.17,443.40,431.35,439.76,441.85,449.03,445.14,442.11,489.19,,,,,524.22,496.54,473.85,448.23,415.56,428.05,436.06,443.57,443.75,464.29
2006-01-20 21:43:37.291000,L5,386.94,359.12,354.47,351.74,350.10,363.26,365.69,381.39,374.99,386.24,388.03,385.58,370.48,366.75,360.02,335.79,352.96,367.49,378.26,388.22,389.92,379.11,379.45,368.12,344.32,340.88,338.15,345.91,351.95,357.87,355.31,361.54,367.80,357.39,376.28,350.51,357.10,344.91,345.25,352.66,357.08,365.58,372.38,369.62,370.78,373.90
2006-01-20 21:44:01.121000,L5,,,,,,,,,,,,,,,,,,,,391.40,392.50,381.76,383.56,373.36,349.19,342.14,345.04,350.45,357.68,359.76,359.16,367.78,372.39,362.80,381.16,355.12,362.54,348.77,350.13,355.69,361.33,368.65,375.99,373.29,373.29,376.08
2006-02-21 21:44:44.561000,L5,,,,,,,,,,,,,,,,,,373.43,380.82,384.44,379.19,384.37,369.84,366.73,353.31,346.93,348.70,347.90,354.47,371.04,364.85,371.82,376.87,367.13,372.61,353.78,349.12,350.87,358.82,356.62,362.91,367.25,386.04,383.99,374.11,371.14
2006-04-10 21:45:17.175000,L5,385.47,367.15,361.39,360.47,360.42,362.52,366.65,377.83,378.31,382.91,383.78,380.30,375.32,374.41,365.76,338.83,355.49,370.89,379.96,387.73,392.33,387.34,383.18,366.56,358.23,354.85,345.08,347.38,351.51,361.06,351.03,359.63,366.82,361.19,371.70,353.95,358.91,351.44,355.46,355.25,356.76,365.57,376.96,376.96,371.54,368.78
2006-04-10 21:45:40.863000,L5,,,,,,,,,,382.01,383.00,379.82,375.14,374.41,365.76,338.84,355.49,370.01,380.33,387.20,391.32,386.33,381.89,366.55,358.23,354.87,345.08,347.19,350.07,361.06,350.34,358.74,366.21,359.82,370.93,353.95,358.91,351.49,355.17,354.42,355.78,365.01,377.22,376.65,370.21,367.63
2006-04-26 21:45:56.580000,L5,,,,,,,,,,,,,,,,222.14,197.55,306.31,275.81,332.21,260.22,193.58,270.61,314.24,302.65,314.40,310.01,303.67,319.36,328.35,309.64,312.94,331.27,313.46,320.48,309.60,314.77,314.07,318.16,324.37,318.89,331.95,335.23,336.40,335.10,335.28
2006-05-12 21:46:09.770000,L5,,,,,,,394.31,412.28,408.06,415.66,413.96,413.45,428.50,443.81,422.77,409.28,409.40,417.47,414.36,417.02,409.63,406.01,397.02,395.73,407.27,409.75,413.92,422.67,415.76,410.17,405.52,410.15,416.46,417.18,419.04,425.08,414.06,408.16,408.78,408.83,415.51,428.78,435.76,424.29,407.08,406.84
2006-06-13 21:46:13.914000,L5,295.31,310.71,323.56,322.55,252.35,329.49,334.84,344.59,348.84,357.99,358.12,345.66,354.22,354.85,,274.41,229.43,325.42,285.51,351.73,348.08,291.48,339.26,335.11,319.42,331.39,316.23,308.97,326.09,337.81,319.57,323.69,340.18,329.78,341.90,326.95,331.76,328.68,325.01,331.35,333.17,345.50,351.36,349.35,348.35,349.71
2006-06-13 21:46:37.602000,L5,,,,,,278.45,323.62,329.07,256.89,349.64,345.41,331.98,337.20,346.87,,,183.15,298.75,260.60,326.28,316.08,265.24,324.82,328.22,300.68,323.53,306.47,292.60,320.14,327.59,309.58,309.62,332.02,319.60,332.66,318.69,325.18,319.83,315.62,321.12,321.38,337.60,340.94,339.75,339.84,341.89
2006-06-29 21:46:28.892000,L5,,,312.06,326.13,261.58,331.04,337.28,350.49,341.39,350.12,341.61,323.72,231.26,,,252.52,209.25,324.25,290.21,350.55,339.61,303.29,339.01,332.55,310.90,319.32,310.77,313.81,325.13,330.75,319.45,326.56,341.67,325.78,337.23,321.22,314.00,317.57,317.88,322.60,281.73,319.04,,,291.00,330.92
2006-06-29 21:46:52.580000,L5,,,,,,,,,,,,,,,,250.17,199.53,330.74,294.66,351.05,343.29,309.46,341.66,336.88,312.59,323.18,312.71,315.50,327.18,334.17,323.39,326.11,343.95,327.82,339.17,321.02,315.04,319.02,320.59,322.76,280.85,321.72,,,,
2006-09-01 21:47:19.401000,L5,424.74,413.79,408.88,413.15,416.29,408.11,422.75,435.60,417.36,436.80,449.00,477.37,468.21,478.20,455.90,465.61,454.76,463.87,454.00,443.94,450.65,423.30,430.08,419.68,433.72,439.53,437.06,424.24,440.95,428.47,427.76,430.63,441.87,437.72,463.21,459.50,453.36,426.47,491.69,488.28,430.73,443.55,439.77,457.35,428.86,448.33
2006-09-01 21:47:43.231000,L5,,,,,,,,,,,,,,377.28,371.63,352.13,359.16,376.46,370.58,384.37,387.83,370.01,371.59,350.20,353.12,355.89,346.39,345.02,357.68,361.58,357.27,358.07,366.84,361.02,368.57,346.57,347.52,354.36,357.39,361.45,363.63,374.17,380.73,380.25,366.76,366.19
2006-09-17 21:47:31.164000,L5,392.75,374.89,372.45,371.48,362.91,361.26,358.48,373.26,370.20,382.20,378.52,383.77,384.99,374.82,373.63,343.67,365.21,378.04,372.39,385.57,387.20,369.90,371.93,351.12,355.83,359.83,350.76,351.69,359.42,364.60,350.35,356.15,366.33,354.00,361.07,343.03,346.72,353.75,357.86,364.19,365.41,375.43,382.46,384.48,368.47,368.57
2006-09-17 21:47:54.852000,L5,,,,,,,,,,,,,,372.69,371.59,342.96,362.45,375.00,367.69,382.33,384.23,367.34,368.68,348.24,353.52,357.00,348.43,349.44,357.57,361.91,346.19,351.90,363.10,351.48,358.78,339.99,343.34,350.78,355.37,360.42,362.41,372.34,380.26,381.04,364.43,367.10
2006-12-06 21:48:41.029000,L5,379.29,349.43,336.64,337.06,340.21,347.67,351.82,363.91,359.10,371.14,380.01,370.17,370.96,366.24,363.63,358.03,361.70,355.98,365.12,373.24,376.59,370.04,371.81,359.17,373.20,353.58,351.75,350.70,361.85,353.03,356.09,352.68,365.76,364.20,368.57,356.36,354.89,349.44,367.16,374.69,367.24,359.63,367.69,364.55,354.99,349.12
2007-01-07 21:48:55.368000,L5,403.05,387.00,361.57,359.57,359.52,364.66,369.01,377.94,378.63,391.74,395.83,397.39,404.66,398.48,379.80,341.70,375.94,383.96,391.06,401.89,392.67,390.03,387.92,390.81,379.43,384.43,387.02,383.36,394.75,385.33,375.72,376.02,376.80,384.01,384.56,377.36,371.04,373.15,378.72,390.98,396.17,397.11,399.72,395.38,390.05,389.83
2007-02-08 21:48:38.839000,L5,360.95,338.24,339.43,338.81,336.43,329.92,334.92,354.21,343.04,348.89,355.66,349.69,348.44,346.06,330.19,304.92,332.66,343.97,304.71,360.77,330.96,329.67,332.12,324.58,317.55,323.23,318.59,324.77,330.91,339.99,329.48,334.53,339.51,331.61,321.03,305.81,311.37,312.04,320.16,327.79,323.52,343.83,349.03,350.82,345.60,342.73
2007-02-08 21:49:02.527000,L5,,,,,,,,,,,,,,,,,,396.49,401.37,407.07,400.49,391.78,384.62,376.30,375.12,368.64,363.82,360.14,385.54,392.58,377.98,380.35,379.81,382.00,388.76,369.43,372.43,365.57,368.28,364.22,366.70,382.08,395.98,397.67,386.59,386.01
2011-01-02 21:43:35.332000,L5,394.17,371.61,370.44,365.23,365.74,364.88,365.01,373.59,364.08,374.66,372.87,355.58,365.36,364.97,363.05,337.88,363.83,374.53,386.38,387.69,386.07,373.19,365.54,355.95,340.65,345.18,342.61,355.01,360.02,373.62,358.49,363.85,367.95,356.09,358.23,336.65,347.53,347.80,346.09,353.06,359.06,369.97,386.10,386.31,376.86,376.10
2011-01-02 21:43:59.020000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.55,351.64,356.67,360.22,348.51,344.48,326.35,335.96,341.38,338.23,345.66,352.18,363.90,377.00,379.44,372.36,371.91
2011-03-07 21:43:36.874000,L5,420.45,402.26,397.32,396.11,419.61,427.41,425.52,475.01,481.16,448.67,448.00,491.04,512.66,490.69,466.96,437.03,448.53,468.29,451.19,450.05,440.49,424.01,447.52,433.32,432.54,459.89,421.07,434.63,462.26,481.79,424.79,409.80,423.70,434.30,432.47,429.11,414.67,395.42,476.17,411.34,414.63,414.05,430.84,418.12,438.85,413.71
2011-03-07 21:44:00.562000,L5,,,,,,,,,,,,,,,,,,,431.87,426.05,414.58,406.33,403.68,399.60,404.38,389.51,389.57,395.59,408.14,407.53,389.02,392.20,400.49,399.14,395.99,388.43,376.71,372.39,375.97,379.10,380.44,386.32,399.17,396.25,386.46,386.70
2013-04-29 21:55:51.104000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.97,342.37,350.48,338.40,355.06,344.11,351.73,348.08,344.57,335.51,333.98,341.98,348.25,345.34,354.50,369.35,365.52,360.52,362.90
2013-05-31 21:55:43.729000,L8,,,304.89,305.05,249.38,317.43,307.93,334.54,329.21,341.61,335.59,322.52,307.50,334.65,,,299.78,327.88,242.87,359.23,338.39,343.08,334.23,321.93,270.50,318.17,314.78,318.24,322.07,333.26,318.49,334.29,323.87,328.54,327.36,327.05,315.67,317.59,323.81,328.33,329.35,340.00,353.99,349.94,348.38,350.84
2013-05-31 21:56:07.688000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.61,359.12,373.20,374.97,378.32,375.75
2013-07-18 21:56:02.364000,L8,,,,,243.10,316.67,274.99,326.69,305.20,333.71,333.43,205.44,,,,,,,248.93,340.59,274.22,343.50,342.40,322.47,267.28,317.36,306.09,315.31,319.37,334.00,317.58,341.15,326.04,334.64,333.13,321.74,319.50,304.98,324.82,327.89,329.69,340.73,356.73,351.59,348.85,354.55
2013-08-19 21:55:42.209000,L8,344.20,316.68,318.19,306.42,311.27,320.50,321.68,333.56,331.17,343.77,344.26,320.95,328.72,334.96,327.64,,260.37,325.77,269.23,344.49,306.27,341.87,339.52,314.27,267.01,315.42,310.38,314.12,323.18,330.68,311.75,333.64,325.59,321.77,316.82,314.93,305.47,312.40,315.81,321.07,321.29,,341.80,171.02,262.14,
2013-08-19 21:56:06.167000,L8,336.91,309.94,314.23,255.91,249.57,312.39,315.32,322.29,153.13,236.51,218.18,312.95,206.16,,,,,298.61,,327.20,273.09,284.71,333.69,302.45,262.17,310.24,303.83,284.84,251.79,323.28,299.66,324.37,321.54,316.72,307.93,307.35,253.04,305.05,306.39,,,,,,,
2013-09-04 21:55:42.619000,L8,,,,,,322.46,327.03,338.05,342.99,341.95,331.96,270.46,271.70,,,,309.19,292.99,,359.93,349.99,283.32,341.86,322.26,277.44,319.50,320.49,322.83,328.59,332.62,324.56,339.23,330.76,332.22,334.82,327.82,319.22,317.80,325.23,329.79,331.09,338.09,353.92,350.60,347.88,353.82
2013-10-06 21:55:33.702000,L8,,,,,,,,,,,,,,,,,461.49,531.45,498.73,469.50,401.74,395.67,386.20,402.40,391.42,389.02,396.66,397.90,389.89,395.94,384.28,384.49,387.58,391.96,391.67,396.39,382.49,366.06,366.63,370.68,378.08,394.04,406.65,408.89,384.78,382.56
2013-10-06 21:55:57.648000,L8,,,,,,,,,,,,,,,,,461.38,531.10,499.01,469.70,401.79,395.60,386.17,402.92,391.40,388.96,395.51,397.91,389.77,395.76,384.81,384.29,387.42,391.53,391.48,396.08,382.21,366.01,366.47,370.30,377.86,393.92,406.42,408.74,384.70,382.19
2013-12-09 21:55:16.438000,L8,395.16,336.09,337.13,331.59,333.94,333.28,335.50,348.74,346.61,359.23,359.62,346.44,368.63,348.38,354.21,320.44,346.74,358.02,361.48,372.42,362.86,360.05,357.14,333.46,332.19,330.83,336.67,338.84,344.39,350.38,337.15,349.01,343.81,341.68,344.48,338.02,331.46,329.40,334.64,336.06,339.22,349.59,359.78,359.34,359.16,359.63
2014-01-10 21:54:55.235000,L8,371.43,352.08,351.58,357.33,336.29,334.93,338.32,353.58,349.48,361.41,363.15,345.68,367.64,352.84,362.75,320.02,348.77,359.38,359.25,375.48,362.96,361.18,358.15,335.08,332.55,334.69,339.69,340.75,345.70,353.83,337.77,352.26,354.38,406.09,362.87,343.15,333.71,332.03,338.89,343.01,351.72,354.18,364.60,363.16,359.56,362.45
2014-01-10 21:55:19.190000,L8,370.89,340.69,351.33,357.18,335.74,334.39,337.84,352.91,349.10,360.93,362.62,344.82,366.81,352.80,361.55,318.31,348.74,359.06,358.73,375.43,362.69,361.00,357.90,335.04,332.39,334.58,339.52,340.65,345.57,353.83,337.68,352.46,355.07,406.81,362.90,343.40,333.72,332.05,339.08,343.20,351.89,354.56,364.97,363.18,359.67,362.31
2014-02-11 21:54:32.873000,L8,375.96,357.59,358.44,356.14,358.67,357.75,342.42,357.49,350.05,363.78,361.10,349.27,369.51,356.95,349.81,306.53,347.78,359.33,361.31,391.40,367.36,363.65,355.88,331.13,323.16,337.32,338.38,340.78,343.86,351.55,336.87,350.81,343.62,346.26,345.26,339.87,330.71,328.01,337.34,339.39,341.51,350.82,362.83,360.80,356.66,361.81
2014-02-11 21:54:56.823000,L8,374.72,356.56,356.28,355.44,357.32,355.25,340.78,355.02,349.65,362.64,360.11,348.42,367.67,356.82,349.65,304.46,348.22,359.06,360.84,389.69,367.42,363.36,355.82,331.01,322.93,337.50,338.06,340.76,343.63,351.57,337.47,351.28,343.47,346.67,345.34,340.73,331.19,328.24,337.81,339.92,342.41,351.03,363.25,361.19,357.24,362.30
2014-03-15 21:54:10.286000,L8,378.77,358.53,359.15,364.59,365.96,370.37,374.20,391.28,384.74,397.98,402.12,407.61,372.50,378.24,430.53,362.69,393.61,411.04,407.56,413.67,398.12,407.49,399.71,400.50,407.85,393.55,386.22,410.73,411.01,397.90,400.80,409.30,402.82,407.66,397.13,392.16,389.57,381.33,389.93,394.19,410.73,394.15,397.84,393.51,394.59,392.64
2014-03-15 21:54:34.241000,L8,171.93,227.47,233.16,321.97,317.90,318.73,313.60,318.02,327.20,348.43,344.50,322.51,208.22,208.94,,,323.23,313.56,283.93,290.62,,,210.37,306.89,278.25,295.44,321.77,326.01,326.49,337.76,322.93,311.44,326.65,325.83,320.37,319.30,319.81,316.19,326.35,328.52,331.29,341.29,354.31,352.52,348.48,349.96
2014-03-31 21:53:53.631000,L8,358.82,348.11,341.90,345.97,346.81,352.65,343.44,352.70,375.89,360.52,365.20,348.82,348.89,350.90,349.58,311.16,353.46,361.25,361.16,386.14,375.76,364.78,362.24,343.61,335.26,333.49,345.56,317.56,,285.87,293.60,532.46,468.05,390.04,319.89,346.46,333.79,331.17,341.14,,310.60,260.11,,,318.75,365.37
2014-05-02 21:53:22.380000,L8,,,,,,,,,,284.39,274.71,269.42,197.61,,,,,,,,,,225.19,293.51,266.31,255.03,300.71,299.16,320.02,221.38,289.31,242.26,283.39,237.96,317.82,314.41,304.71,311.00,315.51,321.82,325.55,337.79,344.81,336.45,320.36,329.49
2014-05-02 21:53:46.331000,L8,,,,,204.55,262.65,263.28,262.35,242.86,323.87,331.10,277.96,206.37,,,,,,,316.62,246.50,237.09,232.01,304.00,270.37,310.23,309.08,315.41,322.37,333.19,299.28,292.91,297.34,322.54,322.28,319.21,310.94,314.08,320.89,326.80,328.05,340.32,349.92,340.74,343.60,343.72
2014-05-18 21:53:11.680000,L8,236.46,,310.04,218.78,249.24,316.69,280.79,331.83,329.08,340.17,337.16,307.45,212.07,,,,307.93,328.25,,325.94,258.37,239.30,331.46,303.49,271.21,309.09,293.25,317.27,322.01,333.96,300.76,296.87,305.08,326.06,324.80,321.34,312.90,316.38,323.02,327.58,329.33,340.07,352.22,346.69,347.54,339.12
2014-05-18 21:53:35.635000,L8,341.63,277.28,314.96,313.73,313.39,321.49,320.24,338.63,335.56,345.66,341.19,321.25,329.32,333.08,,243.80,327.38,340.36,245.11,354.63,340.54,345.16,339.73,316.02,279.08,314.01,307.12,323.20,325.22,337.37,318.35,334.85,326.11,334.42,331.39,327.24,317.84,320.11,328.62,331.41,333.49,344.18,355.17,350.64,351.47,355.14
2014-06-19 21:53:23.387000,L8,201.63,,312.54,252.36,310.72,319.70,317.53,332.19,330.31,341.41,334.92,322.52,228.17,,,,308.42,218.44,,339.12,268.73,286.12,331.15,310.73,278.35,314.51,298.35,324.07,327.80,337.10,314.06,333.48,322.32,333.26,329.16,325.15,319.42,323.55,326.59,329.96,332.94,343.81,356.76,349.85,351.25,354.81
2014-06-19 21:53:47.342000,L8,,,,,281.02,283.56,271.77,266.47,322.14,336.97,308.57,286.72,216.90,,,,,,,193.60,262.24,246.77,325.40,297.90,273.71,309.34,277.60,284.66,280.33,333.99,297.95,299.48,302.82,325.84,321.15,318.91,315.05,320.42,321.39,325.77,329.38,341.00,354.27,346.47,347.47,350.51
2014-07-05 21:53:29.728000,L8,,193.21,311.70,299.10,310.97,319.88,304.04,333.55,331.53,341.01,335.41,316.60,239.65,,,,303.77,324.96,248.07,343.21,340.64,323.99,335.52,312.26,279.70,312.79,301.90,324.42,327.58,337.06,316.87,337.25,323.63,332.51,329.73,325.18,317.52,320.29,328.14,330.59,330.74,342.88,354.29,348.26,348.47,353.73
2014-07-05 21:53:53.692000,L8,,193.19,311.82,301.18,310.75,319.85,308.51,333.64,331.53,340.92,335.06,316.45,240.30,,,,303.94,325.20,248.41,343.01,340.62,341.68,335.56,312.40,280.04,312.99,301.90,324.75,327.78,337.21,317.04,337.51,323.67,332.80,329.81,325.62,317.80,320.55,328.45,330.88,331.15,343.28,354.77,348.48,348.98,354.20
2014-07-21 21:53:33.067000,L8,235.44,,311.78,293.92,292.24,318.29,284.86,323.05,325.81,338.46,333.37,322.60,224.61,,,,268.29,299.87,,317.78,267.89,283.03,332.83,309.66,272.15,311.07,292.25,283.85,277.94,334.84,308.61,328.96,320.56,327.31,324.88,320.88,314.99,321.10,324.62,325.32,329.34,341.13,353.28,347.83,343.22,347.81
2014-07-21 21:53:57.022000,L8,,,310.53,262.83,290.73,316.97,284.04,321.63,324.45,337.76,333.35,321.90,216.27,,,,,297.48,,314.70,267.09,271.64,331.70,308.71,271.09,310.04,290.59,316.49,324.37,334.13,305.30,325.31,319.12,324.71,323.74,319.15,314.01,320.16,322.97,323.73,328.23,340.09,352.51,346.84,342.09,346.46
2014-08-06 21:53:41.801000,L8,340.57,287.12,311.98,264.51,297.41,312.66,283.82,320.30,323.41,338.88,335.24,320.17,211.44,,,,,296.26,,322.08,272.19,285.94,331.57,306.54,272.94,306.20,291.67,308.42,324.44,332.62,293.21,320.06,317.13,321.51,321.93,314.81,313.29,318.16,320.34,322.74,324.79,336.68,351.10,344.57,335.50,328.96
