dates,satname,nzd0512-0000,nzd0512-0001,nzd0512-0002,nzd0512-0003,nzd0512-0004,nzd0512-0005,nzd0512-0006,nzd0512-0007,nzd0512-0008,nzd0512-0009,nzd0512-0010,nzd0512-0011,nzd0512-0012,nzd0512-0013,nzd0512-0014,nzd0512-0015,nzd0512-0016,nzd0512-0017,nzd0512-0018,nzd0512-0019,nzd0512-0020,nzd0512-0021,nzd0512-0022,nzd0512-0023,nzd0512-0024,nzd0512-0025,nzd0512-0026,nzd0512-0027,nzd0512-0028,nzd0512-0029,nzd0512-0030,nzd0512-0031,nzd0512-0032,nzd0512-0033,nzd0512-0034,nzd0512-0035,nzd0512-0036,nzd0512-0037,nzd0512-0038,nzd0512-0039,nzd0512-0040,nzd0512-0041,nzd0512-0042,nzd0512-0043,nzd0512-0044,nzd0512-0045,nzd0512-0046,nzd0512-0047
2003-08-29 21:51:49.928000,L5,299.16,289.62,285.77,291.12,283.37,281.95,290.62,286.55,294.17,286.53,286.31,291.19,288.86,293.77,289.70,295.22,300.38,301.38,298.15,299.28,280.12,270.63,309.75,315.97,325.86,329.92,338.90,332.48,329.36,330.81,329.43,329.97,323.68,329.42,328.63,325.74,327.29,328.00,330.43,327.56,320.56,314.74,323.66,329.82,335.37,319.62,317.76,299.51
2003-10-07 21:58:35.519000,L5,280.77,272.52,276.71,273.92,263.85,269.66,272.23,270.41,275.97,266.55,273.41,274.23,277.72,278.36,275.87,276.56,280.22,288.81,285.22,284.08,261.20,251.06,296.35,298.06,310.08,308.94,202.74,206.82,220.77,,208.28,218.81,313.51,318.49,322.68,316.80,314.61,318.76,317.70,316.39,310.50,309.08,312.62,313.27,313.74,293.28,284.46,233.36
2003-11-17 21:52:57.120000,L5,275.10,277.62,285.07,279.00,278.53,276.49,279.19,283.02,281.04,277.67,282.52,281.96,282.65,286.21,280.47,282.94,285.20,292.90,288.03,288.32,261.50,250.63,300.74,300.21,304.73,295.00,180.12,192.54,190.19,,,,302.54,315.41,312.78,314.95,311.08,317.19,314.52,315.61,308.02,310.69,312.73,322.42,319.66,298.66,,243.68
2003-12-26 21:59:30.091000,L5,309.20,302.85,298.05,297.77,293.55,291.01,291.29,300.80,295.54,300.35,298.96,296.57,303.33,302.10,302.05,303.82,303.95,308.21,303.85,308.00,290.51,265.93,315.20,321.75,330.13,330.20,330.27,325.99,325.33,331.68,329.91,324.87,328.42,325.56,323.29,328.95,323.25,328.96,328.74,307.25,,,,,,,,
2004-01-27 21:59:38.149000,L5,263.02,273.91,283.09,276.44,279.74,276.05,280.58,281.99,279.28,278.28,279.01,282.47,283.30,285.01,283.23,283.17,287.47,292.52,288.61,286.11,271.18,245.67,299.03,304.04,315.49,308.11,309.96,312.13,311.23,310.01,313.99,307.19,304.17,313.01,306.94,312.38,310.17,319.67,319.42,316.97,155.40,197.00,249.69,145.84,318.92,274.95,,244.00
2004-03-31 21:59:59.745000,L5,279.13,273.00,279.33,275.87,266.11,271.33,278.84,276.77,282.29,277.82,277.43,279.50,278.58,282.28,277.26,280.51,284.79,292.29,288.23,284.86,262.87,250.14,298.38,303.99,315.70,317.96,320.84,319.84,320.39,313.39,316.56,318.00,310.15,318.46,317.63,316.86,317.89,319.84,320.48,319.45,309.80,310.41,308.90,317.06,311.21,289.34,,
2004-04-25 21:54:35.260000,L5,274.58,269.35,265.43,263.02,250.73,260.85,262.89,264.37,263.04,258.16,263.61,268.27,267.72,270.05,265.08,254.55,261.59,288.51,280.37,280.68,253.62,247.13,288.32,297.65,309.89,313.69,316.64,316.50,313.30,197.98,159.77,169.99,231.20,314.95,314.96,313.91,310.94,315.77,315.65,312.31,305.95,296.92,301.66,293.41,,,,
2004-05-18 22:01:26.569000,L5,277.63,277.81,265.06,266.88,258.36,254.43,257.44,263.66,258.85,257.32,255.28,262.59,266.68,261.84,255.71,260.67,267.06,285.86,279.59,268.51,256.68,249.46,291.11,297.25,303.95,317.62,325.87,321.79,321.24,201.79,166.77,169.79,239.80,323.11,322.90,319.91,316.85,319.96,320.61,312.77,304.22,303.03,310.09,304.06,,,,
2004-06-12 21:55:59.429000,L5,281.53,274.25,272.64,265.44,258.74,258.15,251.93,255.04,261.60,256.24,259.71,256.26,259.70,256.10,256.77,257.50,262.09,281.10,283.71,270.64,257.76,252.02,291.63,303.35,303.91,318.11,324.31,324.44,326.95,320.75,317.80,325.73,305.37,319.51,323.20,319.78,317.00,315.16,317.87,313.03,303.42,298.67,304.89,294.00,303.16,294.58,,
2004-07-30 21:57:15.668000,L5,273.35,269.37,265.97,257.77,252.69,253.79,252.88,257.68,254.71,253.61,252.63,260.38,258.44,262.80,257.01,256.78,261.64,281.92,277.90,276.14,249.10,246.67,291.54,299.23,305.52,314.52,319.66,317.53,159.58,212.94,167.88,177.15,254.73,319.97,314.18,315.24,315.79,317.80,315.94,313.24,223.46,297.87,306.99,,,,,
2004-10-18 21:59:11.702000,L5,275.38,263.65,270.90,265.40,260.89,264.55,265.14,273.58,271.60,264.88,271.10,266.90,271.22,274.27,270.41,270.91,274.03,282.73,282.17,276.80,250.55,244.11,284.91,302.03,296.75,313.95,315.86,315.61,312.82,211.83,163.80,174.09,218.21,316.24,318.50,315.00,314.50,318.31,316.97,313.44,304.25,302.68,300.37,,,,,
2004-11-10 22:05:47.634000,L5,276.00,270.66,281.87,278.98,273.75,278.56,282.63,287.63,283.24,276.47,280.94,281.76,283.09,284.87,279.74,281.51,290.36,293.36,290.09,286.68,267.64,250.16,302.67,305.55,314.22,320.03,306.70,313.64,309.41,311.19,314.44,307.00,312.45,317.50,315.30,315.08,313.72,319.40,318.74,317.00,306.03,305.22,303.42,304.62,,,,
2005-01-13 22:06:52.927000,L5,274.18,272.68,268.30,271.84,262.25,268.49,268.50,275.48,272.12,270.97,273.13,268.80,274.46,275.62,274.93,271.54,273.24,286.47,281.83,278.32,261.96,236.95,283.47,295.70,305.27,312.16,308.03,310.40,310.30,215.99,167.53,173.81,203.25,318.78,314.17,314.95,317.67,320.81,320.53,317.67,310.14,310.22,310.80,,,,,
2005-01-22 22:00:50.292000,L5,266.51,266.84,264.43,265.34,254.42,257.46,264.41,264.12,264.38,258.17,254.95,263.32,267.58,268.80,269.35,267.37,268.51,282.72,273.93,271.26,245.37,234.92,275.94,154.83,189.73,147.88,153.51,139.88,304.56,307.84,311.98,303.89,307.72,314.00,312.35,310.89,171.30,318.69,313.06,206.63,303.97,249.46,301.90,,,,,
2005-02-14 22:07:21.106000,L5,277.76,277.19,271.12,277.20,269.74,273.25,275.45,278.67,276.82,272.67,278.60,276.75,277.73,282.50,276.33,276.38,281.49,291.57,290.04,282.96,274.56,245.97,293.84,303.51,307.45,310.61,312.77,311.90,311.43,313.36,316.00,312.65,314.33,321.03,316.94,316.42,318.74,322.31,323.53,319.32,310.62,312.16,312.24,310.76,218.85,,,
2005-03-11 22:01:31.683000,L5,279.88,272.45,277.83,272.83,268.30,271.62,277.66,276.93,276.84,270.07,280.40,275.58,279.57,279.87,277.02,277.61,281.94,291.87,286.85,284.70,269.81,245.15,295.10,302.28,311.81,311.50,309.33,308.87,310.04,211.58,165.60,169.25,226.91,322.36,321.04,317.06,316.92,321.95,320.25,317.71,219.90,310.58,309.26,305.28,,,,230.89
2005-06-15 22:02:10.206000,L5,279.25,275.54,268.98,265.76,257.25,259.57,253.95,270.57,259.07,256.59,257.34,260.17,259.83,257.33,256.64,258.45,266.47,278.11,277.78,279.53,258.45,249.64,294.15,300.76,308.63,315.45,317.98,319.15,319.60,325.03,323.23,324.82,312.34,320.04,321.74,320.41,315.68,321.25,317.11,197.87,,,255.91,305.65,305.63,288.84,,
2005-06-22 22:08:22.866000,L5,277.32,275.31,271.66,271.81,251.46,261.89,259.77,258.89,264.18,256.86,264.36,256.76,261.97,262.41,260.64,259.20,263.83,277.38,281.15,282.26,258.66,250.70,297.45,303.83,313.70,315.86,142.60,146.18,173.36,210.01,163.91,167.10,238.72,324.36,326.59,324.76,321.24,318.82,322.53,312.38,308.99,301.69,309.93,312.22,316.79,303.83,,
2005-08-09 22:08:46.932000,L5,277.46,276.31,273.96,272.28,258.21,263.44,269.46,261.74,275.25,257.99,275.08,274.50,270.34,267.61,266.31,265.21,276.41,291.72,282.21,286.30,266.70,247.00,293.98,304.22,307.96,310.41,317.52,316.99,315.65,312.45,315.32,313.05,313.12,317.17,318.06,321.94,323.50,323.60,326.17,319.26,310.02,309.65,313.32,,,,,
2005-08-25 22:08:52.862000,L5,275.38,272.23,267.28,272.03,256.35,263.36,264.23,266.68,272.15,257.15,266.73,270.22,271.06,271.34,267.16,269.30,278.99,292.17,285.47,283.85,259.69,248.01,294.82,301.92,309.66,313.98,318.45,316.95,317.10,316.70,317.14,315.17,315.03,321.14,321.57,317.93,318.36,322.10,319.63,313.78,307.34,307.64,304.99,293.54,,,,
2005-09-10 22:08:55.708000,L5,281.33,278.83,276.07,279.63,269.74,274.81,271.82,276.67,281.73,269.11,280.52,276.11,277.61,281.49,272.84,277.74,287.69,292.47,290.95,286.69,274.84,250.94,295.34,305.05,310.74,313.10,320.36,316.24,314.87,317.25,316.85,317.96,313.57,322.97,322.33,319.79,321.20,324.17,323.68,318.81,310.61,311.62,312.03,298.06,,,,
2005-10-05 22:02:41.026000,L5,275.38,265.25,271.18,265.22,262.22,268.19,271.29,268.04,274.06,261.23,274.17,274.66,272.10,279.10,269.12,275.63,283.09,289.77,284.96,278.35,243.36,237.55,231.24,295.43,302.20,303.63,279.74,298.19,309.03,312.89,312.60,307.16,310.52,314.24,316.08,143.77,152.88,165.31,223.40,309.04,302.12,298.32,297.76,,,,,
2005-11-06 22:02:46.848000,L5,261.86,255.93,274.63,261.56,262.74,251.48,250.81,270.57,268.29,266.30,271.40,269.30,275.23,274.73,275.72,272.93,272.70,280.09,279.54,272.35,266.36,239.21,283.91,298.50,300.07,303.49,293.94,311.22,310.51,315.46,314.57,304.11,315.29,316.62,317.16,315.91,168.68,323.84,321.65,316.48,312.62,314.17,309.73,,,,,
2005-11-13 22:09:08.414000,L5,274.81,270.22,285.55,278.86,279.97,281.97,283.12,284.41,283.74,282.29,282.58,286.47,285.76,286.68,282.78,283.76,293.98,294.16,291.32,291.44,279.06,248.36,297.23,304.58,311.33,309.58,303.68,310.11,308.94,312.91,313.77,306.12,310.71,315.85,314.38,313.96,312.41,319.92,319.90,317.37,147.92,315.15,318.29,311.83,314.12,288.01,,242.40
2006-02-17 22:11:22.491000,L5,281.55,282.21,280.57,285.70,275.10,283.54,279.43,278.99,279.28,275.59,280.73,275.23,281.76,285.44,281.37,282.77,283.79,292.03,289.09,287.07,276.78,250.99,300.23,306.75,313.56,311.88,303.86,311.14,311.83,213.19,168.90,168.29,224.75,318.18,320.23,317.83,321.95,326.25,325.17,311.72,306.46,,,,,,,
2006-02-26 22:05:22.928000,L5,278.26,268.64,283.78,281.57,278.43,283.81,278.75,282.12,285.78,278.22,285.92,281.16,283.98,285.69,282.58,285.20,281.91,292.15,289.61,284.39,276.75,249.90,295.06,304.99,311.14,309.36,305.82,308.10,308.43,215.46,169.85,170.65,238.35,315.13,315.07,150.27,320.71,325.21,324.07,175.48,316.72,316.82,319.85,314.96,310.50,258.52,,234.88
2006-03-14 22:05:42.635000,L5,272.10,276.21,275.38,275.75,268.16,270.71,275.98,274.12,277.13,271.24,274.97,276.18,277.19,281.96,277.45,279.85,280.09,289.44,284.01,282.76,267.09,242.61,292.00,299.87,307.90,302.49,285.99,305.05,307.98,311.20,310.94,306.70,302.30,311.64,309.39,312.62,309.85,320.15,320.16,315.97,311.15,311.54,312.65,310.35,201.86,,,225.21
2006-04-15 22:06:18.610000,L5,271.04,270.78,266.23,267.46,252.03,261.57,268.65,254.68,271.29,265.93,257.47,266.25,269.75,270.55,273.40,266.18,271.88,285.43,283.18,280.98,262.00,245.47,291.33,299.46,308.74,309.18,306.95,311.62,311.99,313.01,312.85,309.49,305.96,314.19,313.55,312.39,310.11,316.50,315.13,309.38,305.72,303.61,306.05,305.90,,,,
2006-07-27 22:13:58.731000,L5,277.61,267.61,273.07,262.01,255.52,259.61,263.69,258.67,260.45,255.23,264.64,253.95,266.02,262.13,260.62,264.75,263.04,281.34,288.01,273.70,259.92,251.63,291.65,299.44,310.42,310.72,311.78,315.48,314.91,317.99,317.30,315.24,314.84,321.29,320.16,319.24,315.71,319.70,320.41,315.41,307.26,303.72,311.52,312.03,,,,
2006-08-05 22:07:55.109000,L5,274.18,263.64,266.93,256.32,252.87,250.11,250.89,260.25,253.04,254.93,253.30,254.33,258.01,256.01,261.47,260.11,260.76,274.96,284.89,269.56,252.52,247.67,284.69,296.02,297.47,308.51,304.54,311.39,312.24,311.00,311.07,305.34,304.77,312.63,314.37,315.09,311.34,313.47,309.74,305.47,300.68,290.56,,,,,,
2006-08-28 22:14:23.601000,L5,270.97,269.42,272.69,265.64,256.78,263.89,267.01,262.70,270.82,260.08,266.05,253.68,257.63,256.04,268.05,273.70,276.31,283.16,285.37,277.94,254.11,252.75,285.13,294.06,305.47,304.23,305.37,310.13,171.03,208.79,166.89,170.64,240.95,311.16,311.05,313.53,310.07,312.52,316.94,315.10,312.42,310.14,314.35,310.09,314.46,292.42,,
2006-09-13 22:14:35.259000,L5,278.90,276.61,272.23,274.44,264.40,269.86,263.75,272.43,265.83,269.44,267.02,253.18,250.84,246.66,265.05,271.90,279.29,279.22,285.45,278.79,270.94,246.46,283.54,296.00,304.49,308.21,304.93,312.25,311.47,208.31,164.78,166.06,227.76,317.21,320.19,317.74,318.60,321.44,320.07,315.80,308.16,236.03,251.52,314.51,308.08,297.69,,
2006-10-08 22:08:40.914000,L5,281.00,281.39,277.25,281.00,270.56,279.04,279.56,279.40,278.35,270.78,272.35,253.43,250.72,245.61,275.22,276.26,281.12,285.37,288.04,282.37,274.66,245.64,293.81,298.47,305.82,310.28,305.90,312.89,312.09,314.45,314.44,310.39,315.64,321.82,321.03,317.16,320.00,321.89,321.16,317.15,313.79,314.47,320.19,257.05,315.90,163.49,,
2006-10-31 22:15:04.884000,L5,279.99,259.81,276.14,273.96,272.42,282.90,280.22,282.08,276.89,279.18,272.73,256.17,247.76,276.88,279.56,280.70,288.80,289.64,288.19,285.92,264.49,247.48,302.06,307.56,297.45,269.86,282.47,310.82,318.46,318.11,310.75,300.44,303.25,312.92,311.21,310.70,309.43,314.96,314.21,312.00,308.64,307.44,310.22,307.17,304.01,283.22,,229.36
2007-01-03 22:15:37.058000,L5,272.76,273.26,269.38,275.92,262.96,273.41,270.34,275.61,273.85,271.95,273.77,253.24,245.00,249.81,277.90,278.86,279.41,289.51,283.82,283.14,260.36,243.20,299.16,301.09,304.59,301.04,282.49,308.19,312.02,314.46,312.92,304.81,313.75,316.64,312.25,311.83,304.87,311.56,312.10,307.34,167.49,219.70,246.02,165.92,285.53,276.38,,224.16
2008-11-14 21:57:52.281000,L5,282.32,282.22,281.98,285.52,281.31,283.29,287.32,287.94,284.18,278.66,281.17,255.20,267.96,287.03,285.19,279.31,275.19,293.85,292.48,291.86,284.01,253.42,302.88,303.45,309.90,308.88,294.98,291.99,303.82,303.79,307.31,294.75,302.94,312.83,307.15,301.64,295.63,300.67,221.69,159.94,206.72,163.44,234.93,138.75,314.93,284.18,,232.52
2008-12-23 22:05:16.170000,L5,278.93,282.62,287.24,286.27,281.98,284.89,286.71,289.93,286.31,282.25,283.38,257.80,270.06,285.94,283.50,283.32,288.26,292.97,290.33,287.91,281.70,251.80,298.88,303.03,313.59,297.05,293.79,290.57,293.61,297.46,295.81,289.36,,281.11,280.09,,,,,267.99,290.57,301.23,306.38,310.30,314.84,271.18,,240.09
2009-01-17 21:59:44.398000,L5,285.27,285.32,287.04,285.85,282.64,284.88,285.35,286.74,285.77,285.65,278.76,261.60,276.87,285.24,282.43,285.93,287.81,292.98,289.12,287.82,273.47,249.79,298.57,300.23,305.45,301.87,297.52,293.52,294.73,211.21,162.59,162.09,224.60,309.26,300.88,298.68,289.04,298.39,220.53,169.15,208.39,167.78,238.79,142.51,315.42,,,238.67
2010-02-05 22:05:29.575000,L5,278.98,275.57,278.05,283.49,274.86,281.61,280.26,281.25,280.05,278.30,279.33,281.85,285.62,283.34,278.33,278.77,274.70,276.40,287.26,282.44,272.94,242.07,291.37,296.81,297.15,298.06,289.95,285.86,294.14,297.79,291.15,277.61,273.86,306.84,303.75,293.61,288.42,297.34,299.59,292.41,302.80,308.59,317.51,317.02,317.29,,,
2010-10-26 22:10:38.745000,L5,287.41,275.82,278.97,286.90,274.85,282.96,282.79,283.44,285.05,276.65,284.87,287.68,289.76,285.36,277.77,280.62,284.22,282.62,290.70,290.26,277.52,252.61,295.77,302.25,309.61,312.59,304.06,302.34,308.68,311.16,299.41,290.84,298.35,314.35,312.18,307.12,302.60,310.41,301.04,294.33,302.02,309.42,311.09,311.64,,,,165.32
2010-11-27 22:10:35.713000,L5,285.80,274.49,276.03,281.34,272.40,279.08,280.37,279.88,280.80,275.49,282.37,280.87,284.61,281.94,278.53,278.11,276.26,271.97,283.11,284.91,279.99,242.34,295.51,301.77,302.36,307.41,295.36,296.33,302.03,300.54,171.05,277.87,295.91,311.61,305.08,305.69,297.52,309.71,300.00,304.66,302.06,306.20,307.63,307.75,313.50,,,
2010-12-22 22:04:29.137000,L5,279.38,276.46,285.33,286.75,281.89,285.25,285.65,283.40,287.01,282.55,290.10,285.74,287.07,288.11,281.99,286.12,278.68,286.55,286.28,287.57,279.57,249.42,285.40,298.92,300.58,299.04,291.51,290.05,295.23,296.43,293.59,277.17,284.66,307.62,300.38,143.21,153.48,171.53,229.42,178.23,215.86,214.44,249.56,147.43,303.36,,,231.02
2011-02-08 22:04:35.159000,L5,299.94,294.92,294.72,296.77,293.20,293.27,293.29,298.74,293.87,296.79,295.15,292.12,293.88,296.86,296.22,296.37,295.42,294.82,297.63,298.30,295.01,274.33,311.48,306.85,256.26,,,,,,,,,,,,,,,,,,,,,,,
2011-03-12 22:04:31.079000,L5,276.45,272.99,273.37,272.55,263.45,268.93,272.26,271.90,269.01,265.82,273.66,265.74,269.90,271.32,271.03,273.47,272.87,276.36,275.15,280.99,258.91,246.08,276.45,291.48,292.62,299.70,297.09,292.43,299.39,300.96,300.31,281.58,283.07,307.97,303.53,302.08,292.75,303.07,300.52,295.90,301.82,306.64,304.32,,,,,
2013-05-11 22:22:42.945000,L8,278.00,284.10,280.20,281.24,268.62,275.45,271.79,270.47,266.46,272.04,272.15,272.78,270.69,269.10,267.22,274.32,280.33,278.46,285.87,290.40,286.58,252.23,290.73,292.29,305.57,307.50,310.20,306.36,307.37,309.19,301.44,289.53,300.99,307.84,303.04,300.01,299.51,305.39,309.43,300.98,307.79,308.54,313.04,315.04,320.39,273.31,,
2013-06-05 22:16:38.960000,L8,301.98,291.50,288.97,298.99,284.06,300.41,300.01,302.54,291.45,285.55,290.90,280.18,282.28,274.47,287.30,289.70,290.53,293.18,299.90,300.62,293.04,290.08,307.46,302.29,317.74,317.07,318.19,319.39,318.97,316.18,315.82,317.27,319.31,319.22,315.32,312.03,309.93,313.56,319.74,318.44,315.91,309.05,317.79,321.35,334.91,328.66,318.29,329.74
2013-06-28 22:22:44.910000,L8,295.51,284.90,279.31,276.71,269.92,273.08,273.23,268.78,270.92,267.74,271.68,269.26,269.10,268.94,263.18,264.61,270.95,278.42,287.53,289.19,277.82,271.14,293.79,293.08,308.64,311.64,312.49,312.55,313.68,313.93,309.19,311.31,307.53,313.28,308.51,303.56,303.25,309.81,316.44,309.54,307.48,174.68,316.48,318.52,326.57,281.73,,236.31
2013-07-23 22:16:34.633000,L8,306.51,296.54,292.79,298.27,297.64,303.29,300.70,299.17,294.46,297.35,294.41,287.72,497.56,472.50,456.34,462.86,291.71,294.58,301.41,307.23,300.70,297.38,307.49,305.53,316.90,318.97,321.00,321.13,323.05,318.32,317.67,318.75,318.22,320.67,316.12,313.73,310.41,312.33,321.80,318.16,317.09,315.70,322.96,325.39,334.26,332.19,334.69,343.21
