dates,satname,nzd0210-0000,nzd0210-0001,nzd0210-0002,nzd0210-0003,nzd0210-0004,nzd0210-0005,nzd0210-0006,nzd0210-0007,nzd0210-0008,nzd0210-0009,nzd0210-0010,nzd0210-0011,nzd0210-0012,nzd0210-0013,nzd0210-0014,nzd0210-0015,nzd0210-0016,nzd0210-0017,nzd0210-0018,nzd0210-0019,nzd0210-0020
1999-09-22 21:46:36.849000,L7,405.49,385.16,399.43,374.14,286.11,424.57,418.00,262.35,235.75,206.76,235.72,365.53,279.06,356.71,361.84,356.05,344.81,338.51,375.88,355.10,347.43
2000-04-01 21:46:10.627000,L7,325.53,280.62,309.43,294.79,276.05,347.79,296.98,250.12,225.02,,,,,,269.56,269.11,271.94,231.26,298.25,294.34,292.01
2000-05-03 21:45:55.224000,L7,329.73,272.27,309.00,304.31,285.12,326.91,304.87,261.37,243.22,209.62,227.78,258.31,275.70,207.65,277.60,289.92,269.46,258.61,251.96,225.19,224.00
2000-05-19 21:45:43.918000,L7,,,289.12,239.29,236.19,219.79,,,,,,,,,,,,,,,
2000-08-07 21:44:45.034000,L7,330.60,285.03,305.40,320.03,291.99,341.95,301.96,331.99,232.16,212.75,241.28,265.45,290.86,214.17,278.80,295.43,283.72,305.83,305.38,331.06,337.79
2000-09-24 21:44:07.338000,L7,437.07,473.00,441.34,453.77,414.45,347.79,330.44,338.37,266.89,218.67,243.62,330.92,294.66,243.81,283.03,292.19,367.64,354.25,345.41,339.80,342.60
2001-04-04 21:43:43.008000,L7,329.64,284.71,348.84,303.63,281.40,329.33,306.49,264.00,233.99,,225.01,263.87,260.70,,278.05,174.11,246.62,231.87,287.29,301.85,293.32
2001-04-20 21:43:46.702000,L7,333.55,323.30,387.92,305.16,281.43,478.55,487.56,440.95,457.80,207.82,235.24,263.38,284.85,205.17,275.43,289.98,271.33,263.25,293.07,307.35,342.31
2001-07-25 21:42:54.824000,L7,,,265.44,296.03,236.54,327.15,,,,,,,,,,,,,,,
2001-08-26 21:42:25.671000,L7,317.41,301.13,312.16,305.09,291.24,338.28,300.36,242.86,236.08,207.40,239.06,264.98,217.81,177.89,269.49,276.10,268.62,262.76,288.06,291.25,311.45
2001-09-11 21:42:14.303000,L7,219.58,278.14,280.59,292.54,249.95,225.66,,,,,,,,,178.48,268.24,266.72,268.19,244.82,250.33,
2001-09-27 21:42:05.338000,L7,397.77,314.56,306.54,309.93,284.55,340.11,306.14,323.28,234.61,388.33,387.31,407.73,279.20,217.29,284.10,298.02,348.48,322.56,349.67,305.22,356.07
2001-10-13 21:41:51.963000,L7,257.71,403.05,397.66,313.73,281.74,340.24,309.55,259.53,232.72,205.10,232.93,273.17,290.84,223.38,280.01,290.83,276.22,377.46,378.92,353.46,366.64
