dates,satname,nzd0127-0000,nzd0127-0001,nzd0127-0002,nzd0127-0003,nzd0127-0004
1999-08-26 22:04:44.971000,L7,382.38,323.37,293.45,311.23,333.91
1999-09-27 22:04:48.949000,L7,311.24,320.06,280.29,307.48,305.99
1999-10-22 21:58:28.758000,L7,399.56,377.68,296.49,364.73,359.90
1999-11-14 22:04:42.286000,L7,321.98,329.66,291.92,308.57,324.74
2000-01-01 22:04:37.439000,L7,524.60,455.17,432.47,425.05,419.68
2000-02-18 22:04:29.218000,L7,264.30,318.43,273.63,303.44,328.01
2000-03-14 21:58:11.336000,L7,307.65,319.25,287.01,304.83,325.97
2000-03-30 21:58:09.573000,L7,313.14,321.65,306.68,309.44,333.75
2000-04-15 21:57:55.957000,L7,314.02,321.79,283.87,305.34,325.29
2000-07-20 21:56:59.837000,L7,299.94,304.96,248.87,279.47,294.18
2000-08-12 22:02:54.094000,L7,320.78,326.27,303.11,316.82,328.26
2000-09-06 21:56:22.949000,L7,410.80,399.85,373.57,374.39,402.71
2000-09-13 22:02:26.190000,L7,316.49,331.01,287.31,307.47,305.02
2000-09-22 21:56:05.544000,L7,416.39,411.56,393.35,336.59,373.36
2000-10-15 22:01:56.204000,L7,320.92,314.90,273.87,294.21,305.00
2001-01-03 22:02:12.432000,L7,367.29,367.56,364.85,357.23,359.59
2001-01-12 21:56:06.772000,L7,321.59,325.38,282.78,306.76,313.33
2001-02-13 21:56:03.778000,L7,226.47,327.61,269.18,306.68,323.77
2001-03-24 22:01:59.719000,L7,320.81,331.94,300.48,309.39,327.95
2001-05-20 21:55:29.073000,L7,316.97,314.47,236.58,306.19,242.78
2001-06-05 21:55:16.607000,L7,313.22,323.73,281.13,308.44,313.54
2001-09-09 21:54:12.928000,L7,307.71,316.40,290.84,307.51,312.88
2001-09-25 21:54:04.740000,L7,365.77,329.37,278.13,306.94,324.79
2001-10-02 22:00:04.650000,L7,307.67,311.52,270.59,292.12,303.04
2001-10-11 21:53:46.024000,L7,359.15,330.96,301.52,312.19,330.80
2001-11-03 22:00:10.954000,L7,454.03,404.25,388.73,389.81,376.90
2001-12-05 22:00:18.987000,L7,498.51,380.35,433.65,397.79,378.90
2001-12-30 21:54:13.275000,L7,312.56,307.18,,,
2002-01-06 22:00:31.992000,L7,340.83,335.17,295.21,312.93,333.51
2002-01-15 21:54:23.534000,L7,551.99,458.77,476.17,551.73,469.14
2002-01-22 22:00:40.906000,L7,319.41,317.05,289.06,307.53,326.31
2002-01-31 21:54:26.647000,L7,328.36,313.96,275.85,292.75,307.15
2002-03-27 22:00:37.575000,L7,309.13,312.01,276.02,295.56,323.92
2002-04-12 22:00:37.812000,L7,307.90,319.07,276.66,300.46,320.06
2002-05-23 21:54:18.991000,L7,301.35,313.40,222.54,291.50,286.32
2002-06-15 22:00:19.658000,L7,,,,206.87,206.02
2002-06-24 21:54:04.370000,L7,511.68,406.55,395.68,392.49,400.06
2002-07-01 22:00:15.186000,L7,302.63,302.86,232.50,271.56,291.03
2002-07-17 22:00:08.747000,L7,309.67,318.27,282.27,268.88,283.70
2002-08-11 21:53:48.595000,L7,370.72,344.15,324.84,320.33,325.10
2002-08-18 21:59:57.690000,L7,379.79,346.12,296.64,316.38,390.32
2002-08-27 21:53:36.267000,L7,379.39,345.19,320.76,315.24,334.35
2002-10-14 21:53:19.813000,L7,310.71,308.14,256.14,292.14,
2002-10-21 21:59:36.443000,L7,340.37,324.34,312.18,309.51,293.00
2002-12-01 21:53:52.985000,L7,537.32,428.23,460.14,488.71,537.49
2002-12-24 22:00:09.147000,L7,318.15,325.38,255.20,256.71,314.53
2003-01-18 21:54:06.301000,L7,320.15,314.78,309.72,307.18,325.25
2003-01-25 22:00:18.779000,L7,502.69,462.48,464.08,445.65,422.02
2003-03-23 21:54:16.760000,L7,306.78,327.42,275.46,301.87,317.75
2003-03-30 22:00:31.029000,L7,310.85,320.54,278.56,302.43,318.01
2003-04-24 21:54:22.477000,L7,,,,442.96,485.64
2003-05-10 21:54:22.508000,L7,309.14,325.46,281.88,302.41,323.68
2003-05-26 21:54:19.958000,L7,303.03,303.33,234.56,246.75,198.93
2003-07-21 21:42:09.884000,L5,315.93,292.55,247.33,255.93,279.24
2003-08-06 21:42:27.230000,L5,302.60,290.05,241.55,255.06,270.49
2003-08-13 21:48:45.123000,L5,302.53,286.24,241.08,254.39,273.95
2003-09-07 21:43:00.591000,L5,344.19,278.03,207.33,235.62,
2003-09-14 21:49:18.766000,L5,293.69,279.69,227.23,251.01,
2003-10-25 21:43:40.253000,L5,292.85,265.36,225.78,253.22,279.64
2003-11-17 21:50:09.452000,L5,308.52,270.06,199.96,239.51,267.95
2003-12-03 21:50:19.675000,L5,319.80,277.48,201.87,242.67,
2003-12-12 21:44:10.398000,L5,393.45,342.82,330.74,324.65,330.85
2004-02-21 21:50:47.082000,L5,354.88,310.99,278.69,285.62,311.45
2004-04-02 21:44:54.996000,L5,,,,242.40,283.33
2004-04-18 21:45:25.586000,L5,330.39,293.26,245.95,256.09,290.01
2004-05-04 21:45:52.076000,L5,441.51,351.13,348.43,337.05,344.54
2004-05-20 21:46:20.465000,L5,,,,225.11,259.67
2004-07-07 21:47:45.207000,L5,289.78,284.53,223.42,249.09,282.01
2004-07-23 21:48:09.192000,L5,524.32,359.09,353.12,342.83,346.12
2004-07-30 21:54:28.143000,L5,,,,244.47,273.08
2004-09-16 21:55:41.721000,L5,354.94,311.01,284.69,283.67,307.73
2004-09-25 21:49:43.196000,L5,352.64,308.76,285.12,286.77,310.63
2004-10-18 21:56:23.891000,L5,367.70,329.14,317.98,312.21,326.93
2004-11-03 21:56:42.977000,L5,359.37,326.47,321.20,314.43,330.42
2004-11-19 21:56:55.269000,L5,272.41,255.94,226.46,257.53,289.57
2005-01-15 21:51:45.464000,L5,296.43,279.43,209.85,239.45,276.20
2005-02-16 21:52:13.954000,L5,300.77,284.60,215.40,241.00,273.81
2005-02-23 21:58:31.621000,L5,277.72,265.92,194.89,238.14,267.63
2005-03-11 21:58:44.158000,L5,370.32,336.12,323.96,317.10,334.48
2005-03-20 21:52:38.190000,L5,359.75,305.98,266.74,276.44,303.09
2005-03-27 21:58:51.619000,L5,297.16,278.37,226.04,248.60,280.47
2005-04-12 21:58:55.193000,L5,336.97,297.31,278.61,286.20,310.58
2005-04-21 21:52:46.920000,L5,371.51,317.62,284.01,289.49,312.25
2005-06-08 21:53:09.034000,L5,283.75,286.09,235.56,252.45,286.30
2005-07-17 21:59:35.576000,L5,308.76,285.51,239.72,261.32,285.88
2005-07-26 21:53:30.504000,L5,288.01,278.39,226.95,251.41,285.99
2005-11-22 22:00:23.113000,L5,393.92,345.56,331.91,326.76,331.99
2006-02-03 21:55:55.062000,L5,378.59,339.80,333.41,327.64,329.35
2006-02-19 21:56:15.936000,L5,380.93,343.72,328.74,322.03,330.88
2006-04-08 21:57:12.628000,L5,359.97,312.86,283.23,288.91,317.71
2006-05-17 22:03:57.969000,L5,273.70,271.46,211.38,245.19,276.31
2006-06-02 22:04:12.415000,L5,,,,240.64,277.91
2006-06-27 21:58:24.681000,L5,,,,240.28,279.51
2006-07-13 21:58:38.362000,L5,,,,237.34,277.92
2006-08-21 22:05:19.629000,L5,363.41,317.19,298.74,300.31,318.70
2006-12-11 22:06:52.177000,L5,278.91,206.81,221.56,261.41,278.00
2007-02-13 22:06:47.368000,L5,370.30,317.32,278.96,285.15,315.83
2007-09-18 21:58:42.182000,L5,335.14,299.50,247.52,263.29,291.96
2008-02-16 22:02:22.163000,L5,358.58,310.39,278.95,292.23,318.36
2008-12-25 21:50:10.387000,L5,354.40,309.15,277.46,281.72,316.22
2009-02-02 21:57:22.411000,L5,381.25,336.05,310.87,314.46,336.38
2009-12-12 21:56:13.982000,L5,299.30,277.33,222.18,246.25,279.43
2010-01-13 21:56:25.416000,L5,297.94,273.31,225.29,247.22,280.28
2010-02-21 22:02:44.773000,L5,348.68,308.48,272.85,285.14,315.93
2010-10-28 21:55:27.339000,L5,383.60,340.92,326.58,320.12,332.07
2010-12-31 21:55:32.560000,L5,360.83,313.12,270.30,283.42,308.80
2011-01-07 22:01:44.406000,L5,294.19,282.37,221.29,237.62,271.36
2011-02-17 21:55:37.006000,L5,295.68,284.99,233.07,252.59,283.98
2011-03-12 22:01:43.554000,L5,291.37,273.55,221.63,236.59,209.32
2011-03-28 22:01:38.376000,L5,385.35,349.97,337.76,334.43,339.47
