dates,satname,nzd0088-0000,nzd0088-0001,nzd0088-0002,nzd0088-0003
2024-06-11 22:11:06.286000,L9,314.27,269.34,310.50,310.39
2024-08-06 22:11:21.454000,L8,177.53,260.02,297.92,300.16
2024-08-22 22:11:34.534000,L8,312.04,272.12,304.60,305.67
2024-09-07 22:11:43.073000,L8,338.77,306.75,322.86,322.22
2024-12-04 22:12:00.480000,L9,286.22,258.06,290.05,291.06
2024-12-28 22:11:50.695000,L8,325.51,290.42,315.44,314.31
2025-01-13 22:11:54.516000,L8,291.14,250.51,283.71,296.71
2025-01-21 22:12:01.239000,L9,221.25,214.10,257.60,297.68
2025-01-29 22:11:52.495000,L8,311.17,277.10,303.14,304.03
2025-02-06 22:11:55.429000,L9,350.84,339.07,333.28,333.14
2025-03-10 22:11:52.276000,L9,518.89,354.12,360.84,372.44
2025-03-26 22:11:41.456000,L9,298.70,,269.85,289.23
