dates,satname,nzd0241-0000,nzd0241-0001,nzd0241-0002,nzd0241-0003,nzd0241-0004,nzd0241-0005,nzd0241-0006,nzd0241-0007,nzd0241-0008,nzd0241-0009,nzd0241-0010,nzd0241-0011,nzd0241-0012,nzd0241-0013,nzd0241-0014,nzd0241-0015,nzd0241-0016,nzd0241-0017,nzd0241-0018,nzd0241-0019,nzd0241-0020,nzd0241-0021,nzd0241-0022,nzd0241-0023,nzd0241-0024,nzd0241-0025,nzd0241-0026,nzd0241-0027,nzd0241-0028,nzd0241-0029,nzd0241-0030,nzd0241-0031,nzd0241-0032,nzd0241-0033,nzd0241-0034,nzd0241-0035,nzd0241-0036,nzd0241-0037,nzd0241-0038,nzd0241-0039,nzd0241-0040,nzd0241-0041,nzd0241-0042,nzd0241-0043,nzd0241-0044
2004-03-17 21:45:08.368000,L5,,,,,,,,,,,,,,,,,,,,,280.02,241.48,228.41,231.71,198.85,169.19,193.03,247.60,200.55,212.16,256.90,250.43,235.69,224.07,278.07,273.63,,,239.29,295.24,311.72,307.50,304.74,307.54,298.63
2004-04-18 21:45:49.558000,L5,,,,,,,,,,,,,,,,,,,,,264.28,224.64,219.08,232.63,206.14,166.55,189.59,249.55,197.64,189.94,249.50,240.69,229.30,223.25,270.42,271.49,,,213.46,306.72,303.44,306.40,305.52,295.10,279.37
2004-05-04 21:46:16.049000,L5,,,,,,,,,,,,,,,,,,,,,261.48,237.05,227.01,233.26,247.30,181.79,188.98,240.89,192.12,214.01,258.89,244.46,234.86,230.64,268.29,251.20,,,,,,,,,
2004-07-23 21:48:33.165000,L5,,,,,,,,,,,,,,,,,,,,,258.60,234.64,220.46,235.08,214.07,191.81,185.31,246.91,195.19,199.24,257.40,246.32,240.24,228.11,282.81,258.18,,,,290.59,299.59,298.04,305.48,,
2004-08-24 21:49:18.016000,L5,,,,,,,,,,,,,,,,,,,,,275.73,256.21,280.59,257.03,280.86,215.11,197.59,260.80,202.14,199.95,271.33,258.73,232.25,251.40,283.01,297.92,,299.19,253.87,306.82,311.77,308.11,308.28,305.55,289.57
2004-09-25 21:50:07.312000,L5,,,,,,,,,,,,,,,,335.04,373.85,381.96,395.44,374.00,397.74,381.65,420.34,412.55,411.37,412.78,414.69,384.93,395.18,380.49,371.52,374.42,357.30,351.93,359.71,359.24,357.08,340.61,351.47,362.56,348.86,343.01,354.92,341.14,341.80
2004-10-27 21:50:47.740000,L5,,,,,,,,,,,,,,,,,,,,204.99,289.68,268.78,259.59,259.08,275.81,189.02,195.42,249.62,202.99,207.26,262.69,265.10,260.04,255.86,300.59,308.33,,308.56,308.65,325.74,316.96,314.67,317.93,306.04,304.79
2005-02-16 21:52:37.927000,L5,,,,,,,,,,,,,,,,,,,,,288.56,236.52,233.99,231.13,211.75,168.91,188.47,239.48,205.74,212.52,268.36,258.62,240.77,233.02,282.88,274.06,,,220.09,298.46,308.72,307.34,314.32,313.13,306.53
2005-03-04 21:52:52.217000,L5,,,,,,,,,,,,,,,,,,,,,272.31,244.18,235.40,243.50,213.61,168.22,194.40,247.42,194.69,208.43,249.06,247.57,226.67,223.44,266.77,285.13,,,219.70,311.58,313.74,312.04,309.47,307.19,292.66
2005-04-21 21:53:10.893000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.98,244.64,234.90,193.30,196.44,248.66,,,,,249.55,301.00,321.27,321.36,315.17,327.44
2005-06-08 21:53:33.007000,L5,,,,,,,,,,,,,,,,,,229.45,290.04,337.72,370.93,378.48,415.09,399.94,382.99,387.08,383.97,377.14,380.37,370.28,367.30,358.76,355.83,354.62,351.23,346.37,344.84,337.54,354.95,331.05,326.01,329.13,344.96,290.68,
2006-02-03 21:56:19.035000,L5,,,,,,,,,,,,,,,,,,,,,276.70,246.12,227.01,231.96,216.33,167.31,196.14,242.08,196.53,211.82,258.02,253.08,231.93,232.47,274.25,282.61,,,230.24,298.84,309.26,310.16,310.27,314.31,305.94
2006-02-19 21:56:39.909000,L5,,,,,,,,,,,,,,,,,,,,,271.52,244.99,223.50,232.14,270.95,170.57,199.38,251.06,194.58,207.79,256.91,250.59,235.51,223.72,270.01,294.42,,,241.23,308.88,317.53,317.60,311.79,307.50,298.68
2006-06-27 21:58:48.654000,L5,,,,,,,,,,,,,,,,,,,,,262.88,245.17,231.12,230.60,213.96,196.74,189.19,250.70,196.03,196.95,256.64,247.65,237.39,222.86,276.09,282.69,,,,289.27,302.91,308.90,308.02,,
2006-07-13 21:59:02.335000,L5,,,,,,,,,,,,,,,,,,,,,281.76,250.32,246.70,242.37,243.16,222.45,192.38,258.26,197.30,213.04,262.25,256.04,240.37,224.64,277.43,289.29,,,,285.92,310.76,310.03,310.62,255.03,
2008-12-25 21:50:34.359000,L5,,,,,,,,,,,,,,,,,,,232.78,244.61,281.69,280.42,257.51,249.52,285.66,186.21,211.04,257.79,213.59,223.62,270.91,275.04,264.58,246.20,277.76,303.25,,297.62,281.78,321.11,320.59,326.26,319.73,321.13,312.54
2009-11-26 21:56:28.873000,L5,,,,,,,,,,,,,,,,,,,227.79,244.94,295.94,293.87,278.97,266.46,298.81,235.73,210.70,260.84,214.21,221.90,270.77,275.03,277.67,259.99,294.79,316.53,,319.36,324.27,331.27,325.28,326.50,325.49,322.06,310.77
2009-12-12 21:56:37.955000,L5,,,,,,,,,,,,,,,,,187.68,264.64,299.67,329.85,343.54,352.97,359.06,371.16,376.72,374.59,373.88,364.46,348.84,347.34,340.39,331.09,314.38,310.41,321.97,335.71,345.97,343.40,339.54,344.08,336.68,339.84,334.09,330.57,327.35
2010-01-13 21:56:49.389000,L5,,,,,,,,,,,,,,,,,,,234.66,235.55,298.20,278.87,289.85,263.24,289.39,223.98,204.42,258.28,211.65,218.95,265.71,265.59,281.28,248.90,289.16,306.69,,300.66,292.13,314.86,320.15,316.48,307.49,309.65,314.45
2010-01-29 21:56:53.427000,L5,,,,,,,,,,,,,,,,,,,246.58,247.07,294.93,291.35,290.97,266.41,300.28,231.22,216.46,265.28,215.11,222.12,274.57,279.24,277.93,257.68,282.90,309.17,,318.27,309.10,324.91,319.28,323.00,314.35,308.58,308.02
2010-10-28 21:55:51.312000,L5,,,,,,,,,,,,,,,,,,,241.60,300.78,315.56,334.16,357.14,343.25,362.73,370.20,349.36,344.60,222.54,230.84,288.67,300.08,301.25,296.90,320.60,331.97,331.25,328.04,343.46,340.20,339.68,334.69,335.76,333.39,390.07
2010-12-31 21:55:56.533000,L5,,,,,,,,,,,,,,,,,,,236.93,240.54,296.80,279.66,276.65,268.84,294.87,192.11,208.63,260.66,207.79,221.81,267.78,268.56,277.74,245.30,281.53,309.35,,311.97,308.51,315.15,316.52,318.54,312.20,311.69,305.67
2011-01-16 21:55:58.174000,L5,,,,,,,,,,,,,,,,,,,236.36,239.77,286.99,273.08,274.12,259.12,288.06,221.99,204.58,252.83,205.17,215.57,266.99,269.87,269.27,237.54,283.30,307.01,,300.84,297.20,315.98,317.20,318.03,309.65,315.05,311.12
2011-02-17 21:56:00.979000,L5,,,,,,,,,,,,,,,,,,,252.20,281.33,281.26,282.94,295.43,260.88,281.99,210.37,240.42,253.91,217.36,262.88,266.89,281.36,265.25,279.98,292.33,312.72,,315.00,317.79,323.29,327.80,323.23,318.49,329.43,309.00
2013-04-11 22:08:15.067000,L8,,,,,,,,,,,,425.79,384.05,415.58,410.54,415.86,409.17,396.63,201.04,248.58,308.08,308.49,291.39,257.23,296.32,412.30,406.14,251.01,211.91,217.32,267.34,260.31,269.52,209.60,261.78,276.77,,303.32,309.93,320.38,319.33,317.21,364.34,350.22,369.18
2013-09-02 22:08:04.598000,L8,,,,,,,526.98,510.08,489.35,476.62,460.27,451.86,427.52,421.55,412.89,417.36,419.26,416.18,325.66,338.67,383.34,342.94,346.41,346.67,348.52,340.19,329.13,409.35,407.82,415.83,410.66,326.91,362.53,324.91,344.58,331.88,385.92,325.26,369.86,357.27,358.08,380.84,391.33,381.24,380.37
2013-11-05 22:07:46.855000,L8,,,,,,,,,,,415.31,398.61,381.34,364.40,371.23,370.68,365.76,320.21,336.46,384.42,385.99,429.08,419.24,397.07,380.23,368.12,363.80,371.12,375.48,383.40,375.90,372.42,351.43,352.19,362.72,358.79,375.48,368.11,378.69,398.12,398.65,387.64,382.11,381.96,354.20
2013-11-21 22:07:37.752000,L8,,,,,,,,506.99,491.15,474.53,404.93,436.56,340.28,402.89,203.12,360.62,349.48,384.85,391.11,401.38,434.44,398.08,347.94,350.22,405.83,381.17,333.32,347.36,348.10,354.03,335.41,341.87,331.30,321.15,332.60,336.26,343.99,349.97,335.77,392.86,375.23,356.74,361.74,404.87,417.69
2013-11-21 22:08:01.711000,L8,,,,,,,,507.26,491.45,474.83,406.37,438.02,419.48,402.46,391.60,361.36,349.56,384.74,391.38,402.26,434.97,396.69,388.18,371.28,406.11,382.48,335.20,349.02,350.04,355.13,336.03,343.87,336.69,323.62,336.33,337.49,345.13,350.31,336.39,,,,,,
2014-01-24 22:07:09.509000,L8,,,,,,,,503.90,497.85,486.05,476.97,457.25,430.78,,,241.32,295.39,315.45,320.32,334.65,363.87,353.55,374.85,346.62,369.63,364.88,333.43,347.65,341.56,351.97,359.57,349.09,325.46,323.91,324.79,334.02,330.19,342.66,431.34,481.96,494.95,491.94,524.47,513.92,510.20
2014-01-24 22:07:33.459000,L8,,,,,,,,,,,,,,,,,,218.04,256.51,295.99,321.46,326.43,321.95,322.71,320.37,276.82,224.81,290.00,229.51,245.51,323.10,315.60,306.30,285.09,315.17,319.21,306.98,,,,,,,,
2014-02-09 22:06:57.254000,L8,,,,,,480.74,474.28,473.77,473.86,467.57,448.84,395.48,429.84,423.91,415.99,415.61,422.31,429.03,448.79,458.80,477.66,482.51,476.29,495.50,492.85,457.31,488.15,351.21,336.00,353.13,355.89,348.30,321.91,402.54,416.58,420.13,430.13,457.45,475.62,468.92,476.52,426.73,427.55,487.50,486.38
2014-02-25 22:06:44.447000,L8,,,,517.27,494.72,466.45,464.21,464.83,463.25,444.64,434.67,430.09,188.45,209.52,235.46,257.20,295.02,291.82,397.85,243.82,291.57,225.67,186.08,263.91,253.65,385.83,,,321.84,346.73,334.02,333.01,406.17,433.92,404.54,422.47,320.44,324.62,497.61,506.59,481.53,491.63,336.69,458.44,461.02
2014-02-25 22:07:08.406000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.63,227.06,258.40,255.36,267.60,220.78,272.12,295.21,,,,,,,,,
2014-03-29 22:06:15.961000,L8,423.78,452.27,464.94,457.92,453.08,437.26,428.53,390.59,428.11,430.96,427.07,410.55,342.71,384.57,357.86,369.03,368.49,370.72,369.35,366.64,383.91,411.70,418.27,417.28,415.51,332.00,419.02,399.76,368.86,378.11,377.36,375.80,367.03,339.51,358.22,385.85,390.17,378.79,395.17,390.08,382.70,381.05,385.46,371.47,372.48
2014-04-30 22:05:46.536000,L8,431.68,443.37,479.91,441.61,426.50,387.36,418.54,419.06,418.11,412.06,415.16,410.71,395.67,364.35,,,360.37,364.90,359.73,339.24,382.83,378.94,386.87,387.70,381.51,389.11,365.59,361.99,368.86,376.57,393.63,391.33,370.34,352.27,364.89,380.56,321.02,356.98,358.19,349.77,345.67,390.18,390.99,409.36,418.43
2014-06-17 22:05:44.904000,L8,,,,,,,,,,,,,,,,,,,235.60,262.78,302.20,304.35,299.49,262.66,307.46,253.82,213.91,264.33,211.05,230.97,268.57,247.09,288.59,220.85,,,,,,,,,,,200.20
2014-07-03 22:05:50.119000,L8,,,,,450.72,435.20,423.31,428.39,421.30,454.49,467.29,463.26,460.23,452.46,386.49,409.99,394.94,387.30,398.85,396.66,383.22,422.95,425.71,347.33,348.91,338.46,330.09,359.22,382.25,374.90,381.26,356.75,332.19,301.61,323.27,323.34,321.67,320.58,337.21,333.88,335.90,347.43,393.25,362.81,405.25
2014-08-20 22:06:06.726000,L8,,,,,,,,,,,402.66,403.85,388.64,388.07,,221.84,415.46,410.85,400.86,368.10,314.71,421.92,449.28,436.85,438.28,421.24,358.07,374.81,421.62,414.55,538.71,529.56,516.99,381.06,408.67,410.43,397.72,428.48,408.29,415.57,410.62,392.86,369.15,334.29,322.36
2014-11-08 22:06:16.124000,L8,301.70,367.27,377.14,,,334.59,336.98,342.07,346.66,,,,371.49,380.78,382.44,389.46,390.92,377.16,348.54,358.72,376.16,374.74,390.85,391.45,389.42,380.16,367.60,376.66,371.65,382.89,387.18,376.00,371.01,373.53,391.95,377.02,372.48,366.56,380.19,384.52,397.41,390.56,389.87,369.64,356.32
2015-02-12 22:05:51.250000,L8,,,,,,,,,,,,,191.28,206.09,537.03,539.14,550.33,538.29,542.45,546.32,540.43,555.19,552.93,343.16,509.30,508.18,527.19,514.90,534.84,531.36,520.90,515.85,316.80,339.98,327.75,528.28,507.35,504.88,497.55,518.68,519.40,336.59,516.36,471.01,458.75
2015-02-12 22:06:15.200000,L8,,,,,,,,,,,,,190.82,205.45,536.80,539.64,550.52,537.93,520.26,547.08,540.27,555.65,552.39,342.38,509.50,508.53,479.38,514.09,535.05,530.06,520.78,515.79,316.34,323.36,326.38,341.00,348.99,344.59,346.45,342.89,519.11,,,,
2015-02-28 22:05:48.437000,L8,,,,,,,,,,,,,195.89,217.00,245.60,264.27,355.26,341.73,344.02,353.41,367.73,337.14,346.49,369.35,372.13,361.18,491.11,489.74,497.67,489.16,359.76,353.03,336.85,302.89,324.08,330.59,350.82,348.22,349.29,349.05,345.28,340.74,336.27,332.30,322.10
2015-04-01 22:05:25.791000,L8,,,,,,,,,,,,,470.37,472.84,466.26,462.85,424.80,441.50,334.07,344.16,349.23,442.58,471.22,478.96,482.06,476.28,454.53,391.11,313.75,318.66,332.08,325.64,314.34,376.33,380.58,343.08,387.33,368.47,365.60,539.44,534.73,380.63,371.40,370.58,383.27
2015-04-01 22:05:49.742000,L8,,,,,,,,,,,,,,,,,,,278.05,256.01,298.90,296.15,304.33,271.17,306.90,264.71,218.19,268.18,215.26,236.49,274.56,267.97,274.22,276.92,282.09,302.42,,261.40,316.91,323.63,321.37,316.34,,,
2015-05-19 22:05:04.672000,L8,,,,,,,,,,,,,,,,,,,215.34,214.59,306.57,295.94,287.70,222.70,304.83,264.44,228.41,287.09,216.74,239.35,287.03,260.51,229.49,213.45,284.44,288.52,276.12,359.58,357.69,357.23,348.23,355.77,361.39,341.17,345.55
2015-06-04 22:05:12.611000,L8,,,,,,,,,,,,,,,,,,,,208.90,268.33,180.83,226.42,219.28,215.65,,186.50,236.55,198.79,203.64,245.84,239.51,250.46,209.01,262.43,279.03,,,205.33,331.47,334.77,299.24,,,
2015-07-22 22:05:37.569000,L8,,,,,,,,,,,556.29,536.43,509.54,517.31,,504.97,506.87,512.68,552.91,549.29,553.35,546.29,548.62,334.77,322.55,315.30,298.35,363.24,366.69,358.03,362.05,316.86,311.21,482.78,480.78,467.64,454.36,353.66,346.06,328.64,532.69,518.81,494.95,510.77,461.35
2015-09-24 22:06:01.750000,L8,,,,,,,,,539.18,501.68,520.76,488.05,475.89,499.78,550.16,201.34,214.73,270.70,298.35,494.12,519.94,520.82,517.62,510.07,322.63,545.07,538.66,538.34,545.73,541.82,324.36,314.85,306.65,294.81,315.33,318.27,312.09,324.92,337.09,427.88,421.77,433.85,427.07,426.59,323.98
2015-10-26 22:06:07.756000,L8,,,,,,,,323.21,400.76,405.60,462.57,490.16,502.16,484.75,,203.86,213.64,400.81,428.58,423.88,425.13,435.44,395.63,414.30,437.80,426.06,422.18,400.02,408.51,411.36,417.93,397.01,371.60,351.43,356.82,352.81,351.21,355.67,363.85,528.23,509.72,546.88,360.81,364.75,370.81
2015-12-29 22:06:09.164000,L8,,,,,,,,540.22,518.42,533.67,514.76,513.19,514.99,476.35,473.12,504.68,523.55,304.29,312.78,536.09,551.50,557.79,367.42,350.87,354.53,327.55,488.69,481.87,466.32,454.77,458.35,470.56,465.64,444.64,333.46,337.93,346.59,342.54,346.88,350.01,410.61,406.10,415.06,413.64,418.24
2016-03-18 22:06:13.953000,L8,,,,,,,407.95,390.62,376.85,376.56,,,212.28,236.08,262.35,486.62,481.77,484.81,490.36,349.24,352.13,401.28,384.66,377.29,372.63,372.00,388.06,373.18,371.89,365.01,365.97,357.48,325.50,305.89,351.23,339.18,339.55,,,,,,,,
2016-09-10 22:06:15.488000,L8,,,,,,,,,,,,,,,,,207.87,254.18,269.85,273.92,308.75,309.01,303.24,328.19,318.08,279.68,245.27,300.19,302.38,318.21,329.14,317.70,315.68,299.57,316.38,318.07,351.12,326.00,341.08,340.56,340.12,341.75,338.38,335.05,324.48
2016-10-12 22:06:21.213000,L8,,,,,,,,,,,,451.76,432.65,421.78,391.35,,209.75,273.96,274.27,287.74,311.83,308.29,314.93,330.32,323.17,307.98,255.37,300.21,303.32,502.20,500.64,449.95,423.33,423.64,483.14,495.41,499.52,326.70,335.77,339.28,390.89,396.19,366.92,361.77,372.44
2016-10-28 22:06:23.178000,L8,412.40,416.46,408.90,409.56,,,,,,,,,,,,,213.92,293.76,298.15,297.56,311.98,313.86,316.86,335.14,323.70,315.10,277.45,306.56,309.28,320.27,327.09,319.56,310.70,306.20,317.27,322.31,322.19,325.27,350.54,351.18,373.31,383.22,382.11,365.45,359.02
2017-03-05 22:05:50.977000,L8,,,,,,,,,,,,437.86,435.77,423.72,439.65,441.86,341.41,313.25,308.90,297.82,317.67,328.34,332.15,334.65,321.99,340.73,375.43,353.97,309.34,318.01,327.81,516.29,469.54,510.73,547.70,525.95,367.08,358.33,382.15,462.69,465.06,466.23,473.45,501.32,535.10
2017-05-24 22:05:34.407000,L8,,,,,,,,,,,,,368.68,210.76,235.92,263.46,284.14,296.03,297.70,300.72,302.97,320.09,316.84,348.87,330.23,312.67,294.23,305.35,409.40,416.90,404.82,412.88,416.08,368.30,382.63,365.97,379.60,389.49,390.89,397.19,395.48,401.08,412.87,402.09,402.86
2017-06-25 22:05:47.638000,L8,,,,,,,,,,,,,,,,,,,,225.57,263.47,261.42,239.94,251.29,221.79,,193.10,246.54,202.63,215.96,251.36,243.04,262.93,218.21,270.31,282.25,365.94,,286.73,262.13,310.95,305.85,301.72,,
2017-08-12 22:06:04.307000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.04
2017-11-16 22:06:16.377000,L8,,,,,,,,,,,,,199.63,219.75,232.04,274.22,297.21,303.97,311.01,302.40,316.24,320.33,302.08,338.17,334.14,327.44,279.30,306.10,305.56,319.67,328.99,324.28,315.91,304.42,317.08,320.18,315.69,325.46,343.05,347.74,338.99,334.50,340.86,333.96,329.51
2017-12-02 22:06:10.894000,L8,,,,,,,,,,,,,210.53,236.89,256.35,281.87,307.91,332.17,319.42,316.84,322.04,328.90,336.41,344.72,343.86,337.38,316.86,319.85,318.53,321.71,334.83,346.19,337.15,336.81,321.96,321.64,317.59,332.94,346.98,343.13,336.46,350.99,353.18,332.86,328.06
2017-12-02 22:06:34.857000,L8,,,,,,,,,,,,,213.18,237.99,258.26,283.00,309.11,328.22,320.59,317.78,322.80,328.58,339.85,345.64,345.19,337.49,317.88,320.56,319.90,322.32,336.16,340.22,338.00,335.91,322.55,323.41,318.53,,,,,,,,
2018-01-19 22:06:02.658000,L8,,,,,,,,,,,,,,,270.07,288.01,304.24,310.04,318.56,318.62,324.97,328.77,348.54,357.64,317.68,327.52,323.25,318.63,325.82,326.08,333.83,325.43,316.51,305.23,319.80,328.28,347.40,351.88,384.73,398.43,409.32,400.18,396.81,396.55,368.10
2018-03-08 22:05:39.901000,L8,,,,,,,,,,,,,,,232.09,274.77,269.31,297.07,301.08,288.57,305.98,308.54,314.55,330.19,326.71,308.85,280.38,300.74,308.04,316.43,315.83,502.45,500.29,492.93,488.79,311.00,310.01,316.47,317.66,328.42,328.45,329.33,326.42,326.81,317.16
2018-03-08 22:06:03.851000,L8,,,,,,,,,,,,180.05,479.97,482.82,349.58,367.68,357.09,348.69,358.65,373.30,386.62,383.47,396.29,383.87,386.11,387.99,378.59,372.65,371.40,356.12,351.81,337.68,505.04,498.40,495.14,498.00,357.03,358.09,359.16,357.94,359.12,359.72,360.44,352.04,
2018-04-25 22:05:14.903000,L8,,,,,,,,,,,,,,,,,,,,,351.36,371.89,362.88,401.20,318.49,327.06,209.50,302.72,307.56,250.62,313.58,309.40,302.20,472.88,476.63,509.63,518.19,473.45,314.61,326.92,327.35,325.05,322.13,312.64,311.44
2018-06-28 22:05:04.262000,L8,,,,,,271.72,297.73,302.66,286.20,328.06,322.05,335.55,362.38,360.29,357.39,242.17,272.90,385.98,401.11,417.16,437.80,453.33,464.43,456.66,455.31,461.39,428.28,439.52,403.37,444.84,431.00,408.84,336.95,332.55,343.60,361.52,370.80,353.85,362.79,349.15,382.02,375.80,378.21,351.08,382.39
2018-08-31 22:05:35.273000,L8,,,,,,,,,,,,,,,,216.99,253.93,281.23,290.84,278.88,305.03,313.03,298.72,324.90,321.96,310.27,255.51,304.04,307.18,451.91,453.44,454.04,444.39,432.10,431.40,314.64,314.69,322.78,338.24,340.97,418.58,385.18,422.55,414.87,413.91
2018-09-16 22:05:39.825000,L8,,,,,,,,,,,,,,,,,,,,,,291.48,265.14,260.15,240.89,253.13,221.61,276.75,513.10,500.23,480.82,278.58,296.07,280.65,303.54,306.42,241.57,311.67,322.62,334.68,334.14,331.48,328.82,327.94,319.28
2018-10-02 22:05:47.245000,L8,,,,,,,,,,,,,,,,,245.43,380.87,401.90,403.05,407.51,412.40,420.10,414.66,410.22,407.84,396.17,398.59,393.61,386.56,380.87,339.83,509.28,345.36,352.68,359.31,357.77,363.15,357.73,351.98,345.57,345.42,349.57,336.99,325.80
2018-10-18 22:05:53.709000,L8,,,,,,,,,,,,,,,219.68,244.17,266.56,287.45,289.04,283.47,308.72,303.66,304.77,337.03,329.97,318.27,253.29,307.01,303.62,317.41,322.25,316.63,308.62,298.89,312.80,326.14,318.15,322.66,330.99,340.23,338.43,348.73,340.80,333.20,324.16
2018-11-03 22:05:57.421000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.08,205.62,206.26,205.87,262.16,282.92,,,,,,,,,
2018-12-05 22:05:56.093000,L8,,,,,,,,,,,,,,,,,,,237.19,296.05,303.88,311.05,293.07,336.23,323.82,319.48,223.45,271.52,191.83,225.15,,,,,,,352.62,304.55,239.83,350.24,368.13,381.98,380.93,370.69,369.32
2018-12-21 22:06:18.644000,L8,,,,,,,245.43,244.24,237.83,243.22,,183.54,216.65,245.84,270.34,289.66,313.17,324.77,332.67,431.39,422.48,426.56,453.22,366.59,359.38,352.67,336.29,343.19,341.38,420.69,408.63,408.90,402.26,387.62,388.68,375.18,372.60,338.29,,,,,,,
2019-01-22 22:05:50.255000,L8,,,,,194.79,218.42,228.50,249.90,,,,279.42,301.96,337.69,318.26,283.00,305.17,320.38,318.54,319.57,329.45,414.65,428.58,439.04,434.13,419.69,402.14,406.67,406.49,396.43,390.72,416.97,395.98,389.42,382.66,392.71,374.98,367.52,361.95,373.29,377.44,366.29,390.02,379.04,365.64
2019-01-22 22:06:14.214000,L8,,,,,200.93,222.14,232.39,248.37,237.33,228.43,243.86,281.71,306.24,340.69,261.51,282.67,305.64,321.09,317.08,318.90,328.16,329.58,430.41,439.76,436.79,421.42,406.08,409.02,404.64,441.45,438.02,382.53,401.80,389.92,384.45,392.91,377.47,367.91,363.37,374.02,378.58,,,,
