dates,satname,nzd0531-0000,nzd0531-0001,nzd0531-0002,nzd0531-0003,nzd0531-0004,nzd0531-0005,nzd0531-0006,nzd0531-0007,nzd0531-0008,nzd0531-0009,nzd0531-0010,nzd0531-0011,nzd0531-0012,nzd0531-0013,nzd0531-0014,nzd0531-0015,nzd0531-0016,nzd0531-0017,nzd0531-0018,nzd0531-0019,nzd0531-0020,nzd0531-0021,nzd0531-0022,nzd0531-0023,nzd0531-0024,nzd0531-0025,nzd0531-0026,nzd0531-0027,nzd0531-0028,nzd0531-0029,nzd0531-0031,nzd0531-0032,nzd0531-0034,nzd0531-0035,nzd0531-0036,nzd0531-0037,nzd0531-0038,nzd0531-0039,nzd0531-0040,nzd0531-0041,nzd0531-0042,nzd0531-0043,nzd0531-0044,nzd0531-0045,nzd0531-0046,nzd0531-0047,nzd0531-0048,nzd0531-0049,nzd0531-0050,nzd0531-0051,nzd0531-0052,nzd0531-0030,nzd0531-0033
2003-02-01 22:09:21.746000,L7,491.94,499.00,498.75,480.77,472.44,455.36,460.15,446.95,502.14,499.46,487.87,477.92,501.16,504.18,502.53,503.56,497.99,506.42,484.24,476.03,480.91,509.39,497.89,489.30,491.81,424.34,432.13,427.80,434.59,433.36,426.91,418.59,420.44,420.37,420.33,416.97,414.77,413.83,377.46,415.81,415.53,418.83,421.83,425.94,423.18,425.78,403.15,396.27,376.67,367.84,365.29,420.05,429.11
2003-03-21 22:09:27.545000,L7,,,481.28,483.21,440.73,441.56,438.40,438.62,435.64,468.66,474.63,459.47,432.61,493.32,501.28,444.30,477.87,467.47,498.39,458.38,468.58,499.51,487.02,474.59,478.96,476.09,481.72,471.29,481.26,479.94,418.62,421.50,423.30,421.31,413.86,424.48,389.81,427.36,427.77,383.63,418.45,426.79,431.34,430.83,442.70,433.49,410.82,389.82,383.02,380.79,354.17,415.62,419.08
2003-08-13 21:51:32.649000,L5,354.52,371.04,373.92,354.51,358.24,183.61,364.80,363.76,347.09,327.54,326.36,228.36,241.73,264.94,292.83,308.74,304.50,300.45,293.01,,,343.05,276.10,256.61,354.65,361.14,332.94,,272.20,385.85,342.32,343.46,395.34,406.48,408.76,420.83,414.19,414.38,414.72,378.19,349.66,325.77,324.67,327.62,288.51,321.73,318.91,270.46,317.09,306.03,308.23,393.49,357.63
2003-08-29 21:51:49.928000,L5,361.81,160.16,370.31,350.84,351.75,346.76,353.74,352.71,331.34,313.65,306.48,231.44,239.22,256.10,269.86,295.93,299.85,305.24,298.60,251.64,341.24,359.99,,,335.18,356.83,325.56,303.81,326.23,365.92,347.91,372.57,364.44,397.77,421.46,454.01,417.61,423.18,427.01,400.36,354.25,406.50,433.95,446.44,,,,,,,,363.40,354.71
2003-10-07 21:58:35.519000,L5,372.65,358.60,365.21,359.15,194.51,349.20,340.65,328.01,320.16,313.94,309.58,231.48,246.35,272.13,293.23,309.97,305.13,308.78,301.06,,151.04,353.76,332.32,264.60,344.35,350.93,342.25,,279.89,351.31,334.10,348.39,383.14,403.62,407.58,405.15,406.93,411.32,409.65,363.36,345.20,326.36,327.11,321.55,304.80,328.14,308.82,304.91,311.97,311.79,302.30,368.05,346.24
2003-11-17 21:52:57.120000,L5,,323.42,320.93,320.59,324.15,317.30,313.84,297.29,286.11,280.15,261.79,226.64,237.88,265.15,275.10,238.98,,,,,,,,,,,,,254.09,266.11,243.49,,,,,,308.01,190.89,374.25,332.49,317.13,298.59,293.98,283.25,275.20,302.88,277.07,261.25,287.80,280.70,274.11,302.75,
2003-12-26 21:59:30.091000,L5,298.18,210.27,346.22,347.15,226.90,325.51,321.66,308.63,302.20,302.10,295.97,239.13,250.31,271.54,296.66,302.79,300.72,304.35,299.76,,,,267.68,155.84,326.58,340.90,337.81,215.55,290.33,327.33,337.18,346.15,371.56,404.92,406.48,400.14,389.55,397.76,394.93,350.64,332.17,314.12,307.97,307.00,301.12,327.11,302.14,298.71,311.34,316.30,293.04,361.81,351.69
2004-01-20 21:53:24.777000,L5,332.70,340.35,344.21,342.48,341.17,334.24,329.66,317.67,315.95,311.47,304.37,248.80,262.01,273.45,289.61,295.99,294.53,302.36,296.63,140.76,264.13,353.06,295.09,262.11,346.23,351.00,343.59,233.83,301.50,325.02,324.46,332.18,361.21,395.11,400.97,399.62,405.76,402.42,404.85,362.80,342.30,322.85,317.32,302.07,300.28,317.07,298.80,298.44,309.86,314.94,305.24,346.83,341.63
2004-03-31 21:59:59.745000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.63,295.43,331.61,343.23,347.57,341.08,361.87,358.04,347.50,337.99,325.19,311.45,303.63,287.32,289.20,308.20,291.57,258.84,281.51,286.95,275.23,260.09,323.09
2004-05-02 22:00:57.398000,L5,365.46,350.70,352.51,346.29,343.79,338.56,325.85,307.98,296.15,297.64,290.17,220.75,241.29,252.51,265.23,277.46,286.58,286.54,283.21,,,,229.55,196.77,221.58,,,,,,,,,,,,,,,,,,,225.66,180.56,148.56,168.28,,270.87,269.74,270.43,,
2004-05-18 22:01:26.569000,L5,,315.01,319.70,320.05,327.04,322.86,206.53,182.81,175.91,187.67,204.07,210.88,,,237.70,268.63,267.76,266.55,268.33,,,,,,297.24,305.14,,,,231.46,278.58,225.84,313.10,338.29,354.69,321.11,319.51,312.95,337.66,314.21,307.10,256.85,259.72,253.60,228.99,274.44,148.84,153.91,151.04,201.83,177.12,261.75,308.00
2004-07-30 21:57:15.668000,L5,,325.91,333.19,332.82,329.42,326.72,318.72,304.86,285.59,280.34,,,,,,,267.74,268.42,251.81,,,,,,,,,,,262.40,235.72,216.43,303.85,370.32,365.12,378.51,280.29,282.49,354.80,330.47,315.07,294.96,247.80,259.86,268.87,295.57,267.14,,248.85,254.76,262.11,247.01,201.32
2005-01-13 22:06:52.927000,L5,305.04,220.18,352.90,353.17,351.53,338.66,335.10,328.14,310.58,305.11,298.79,230.17,245.09,263.03,280.76,287.75,291.46,305.95,302.63,,,,270.16,160.21,338.29,330.56,322.48,197.58,287.19,306.05,312.96,313.29,367.90,361.93,399.41,406.59,410.76,409.26,392.97,344.12,336.98,318.44,313.55,297.71,295.51,323.46,306.18,306.57,314.28,317.64,309.82,329.42,346.08
2005-02-14 22:07:21.106000,L5,357.06,198.20,354.45,351.07,351.15,338.42,331.31,327.00,323.08,319.93,299.05,235.74,250.80,266.21,285.87,290.50,290.88,295.71,290.74,,,,265.81,155.66,344.88,348.52,337.03,230.20,294.66,314.44,317.95,311.56,358.15,364.78,396.80,400.67,404.94,407.80,400.88,364.64,331.92,320.33,313.85,308.71,290.15,311.50,293.44,308.18,318.80,319.27,310.28,337.45,331.76
2005-06-22 22:08:22.866000,L5,,,313.14,305.97,245.70,308.77,205.75,189.45,177.52,199.44,212.36,211.33,186.96,,,,,,,,,,,,308.12,328.25,,,,243.18,238.06,207.46,298.38,305.42,323.74,354.91,314.25,275.24,357.16,326.33,327.62,282.99,264.93,221.71,244.51,286.45,203.43,,275.75,273.05,282.27,314.39,294.75
2005-08-09 22:08:46.932000,L5,,314.82,321.86,310.67,302.60,308.17,201.97,193.22,192.29,198.28,210.19,218.76,228.73,243.36,256.36,263.64,269.22,274.93,256.97,,,,,,295.70,327.71,,,229.61,245.72,299.81,297.95,306.18,302.83,316.74,351.24,200.88,219.24,351.84,340.36,321.60,287.48,291.47,261.37,248.52,283.95,276.57,181.13,195.37,261.70,273.48,267.00,302.73
2005-08-25 22:08:52.862000,L5,,334.57,340.12,330.48,331.50,335.31,327.46,326.49,318.79,290.04,278.94,224.72,251.24,258.08,270.66,287.78,287.58,287.77,289.00,262.50,285.94,329.86,262.50,210.49,330.38,336.06,309.07,,254.23,263.28,316.50,319.27,338.21,337.83,352.51,388.86,391.63,397.31,391.14,362.50,350.04,338.97,390.72,340.59,232.45,157.32,195.82,253.74,285.97,349.40,385.54,329.78,322.95
2005-09-10 22:08:55.708000,L5,368.08,345.80,356.02,350.00,348.09,342.16,337.10,326.05,323.33,312.41,307.53,239.12,251.48,267.87,278.21,298.10,299.34,302.26,158.19,,,,,,348.93,355.61,268.45,184.03,274.86,316.41,330.02,338.62,355.66,352.35,376.09,397.22,405.37,403.34,395.72,368.40,363.12,340.35,327.32,338.52,330.11,326.70,317.59,307.01,311.10,311.59,320.79,351.86,345.96
2005-11-06 22:02:46.848000,L5,344.29,337.39,344.41,336.22,325.95,326.69,331.89,317.50,315.51,304.50,293.97,246.82,264.03,287.00,293.11,298.73,295.77,303.53,290.68,,,347.62,257.46,,350.16,351.04,335.55,223.58,308.39,327.12,313.16,315.91,336.21,329.23,354.02,383.90,398.99,406.02,384.94,360.25,355.42,338.76,331.72,334.14,321.97,316.41,306.49,300.99,309.65,308.39,312.92,344.47,325.62
2005-11-13 22:09:08.414000,L5,350.48,339.35,346.56,339.18,331.48,326.17,326.61,316.23,320.90,308.84,306.65,253.91,272.17,286.71,302.46,309.90,306.32,302.00,294.64,,221.11,347.55,321.43,285.60,335.31,349.41,341.15,232.60,315.81,331.35,322.37,326.25,327.72,329.27,347.77,380.01,384.59,383.81,379.32,358.79,353.20,333.35,335.96,339.02,333.06,328.96,302.28,302.53,310.72,312.44,306.88,348.37,325.64
2006-02-17 22:11:22.491000,L5,349.11,337.16,342.70,339.68,337.78,332.35,327.53,321.73,317.56,306.81,308.72,244.80,258.15,273.02,295.76,298.95,299.54,304.44,301.34,261.48,245.25,351.11,316.93,284.34,338.09,343.87,333.17,228.43,302.68,324.42,315.91,318.62,342.59,343.14,342.87,387.08,391.69,387.79,369.62,350.76,341.00,322.27,315.50,321.08,307.75,317.86,308.92,298.83,309.92,310.46,307.90,342.47,331.52
2006-03-14 22:05:42.635000,L5,,,,,,,,,,,,,,,249.38,262.09,251.65,185.35,,,,,,,260.06,317.64,314.05,,,,,,310.44,309.08,307.08,328.68,340.70,321.82,302.98,212.00,,,,,,,,,,,,,
2006-04-22 22:12:36.093000,L5,362.34,350.25,362.77,345.73,341.58,335.14,330.96,323.85,319.56,309.37,313.84,235.64,247.81,270.47,295.54,303.45,302.64,306.74,296.93,,,,,139.86,333.71,345.77,331.38,206.27,292.91,321.57,326.58,328.23,374.99,349.55,352.80,388.33,385.03,391.23,369.81,354.86,347.56,324.41,332.89,339.65,333.90,333.85,321.02,318.55,326.34,312.68,309.22,349.13,340.07
2006-07-27 22:13:58.731000,L5,,316.80,298.72,291.16,301.80,296.67,206.50,192.86,189.30,199.73,221.00,198.17,206.00,220.17,219.93,257.97,198.96,272.24,253.02,,,,,,,,,,,238.17,238.14,254.44,307.45,299.87,292.14,282.26,275.66,296.33,310.29,306.96,279.33,250.52,280.18,226.37,252.10,287.84,241.35,,261.01,271.49,286.33,251.62,298.26
2006-08-05 22:07:55.109000,L5,,320.36,305.45,302.85,303.38,300.92,286.12,279.08,272.24,191.64,207.87,214.60,209.93,188.73,242.91,266.02,266.84,270.45,253.56,,,,,,,,,,226.21,239.14,286.88,300.16,299.48,241.37,292.77,304.18,299.90,299.03,308.02,302.24,267.27,255.66,274.58,249.81,270.44,285.39,274.25,206.38,254.00,224.84,278.66,252.66,299.08
2006-08-28 22:14:23.601000,L5,344.85,336.04,322.20,313.67,330.35,325.18,320.12,308.01,302.02,287.47,290.94,235.17,254.04,268.50,275.19,294.15,292.67,292.73,272.47,,,,,,353.19,351.77,286.88,,286.52,326.53,322.63,319.66,343.72,327.73,326.20,351.00,401.75,366.55,355.61,354.93,352.19,341.54,338.58,329.92,317.99,317.46,297.72,306.06,306.61,308.60,333.00,332.38,329.24
2006-09-13 22:14:35.259000,L5,348.03,351.26,331.79,326.20,329.80,322.48,316.24,307.74,299.03,276.31,233.16,226.53,238.49,257.55,267.33,291.79,293.04,289.75,273.96,,,,,,350.34,347.93,313.09,,267.76,295.66,313.46,322.38,342.30,346.71,338.31,367.06,385.52,348.47,344.09,348.21,325.09,321.13,316.21,321.23,311.17,317.44,297.03,314.77,334.69,328.11,332.18,335.64,320.42
2006-10-08 22:08:40.914000,L5,343.07,207.92,317.65,315.03,314.98,312.50,299.60,292.85,293.94,278.38,289.56,241.71,261.39,271.05,293.36,300.51,296.45,301.60,289.72,145.18,216.58,340.87,279.53,250.44,336.27,342.53,329.45,197.19,296.50,320.77,321.88,319.71,327.34,317.41,320.61,318.13,318.38,318.24,331.11,353.77,327.74,481.90,482.61,445.90,445.02,452.64,441.98,372.52,410.82,313.45,309.37,339.72,323.79
2006-11-25 22:09:07.763000,L5,,,,,,,,,,,,,,,270.47,290.64,290.32,306.61,298.99,,,347.86,251.72,138.97,312.81,320.20,311.41,174.47,279.89,299.86,304.54,321.15,329.55,327.49,317.20,312.13,308.01,303.46,306.21,320.99,323.79,311.92,305.67,312.46,301.86,328.52,300.52,268.53,303.90,322.39,318.38,315.85,326.96
2007-09-09 22:07:45.163000,L5,364.39,335.47,331.41,203.24,321.18,314.28,319.57,306.17,294.24,286.80,284.19,230.79,252.74,259.28,256.33,276.63,273.81,274.93,270.88,,,,264.10,245.96,263.83,282.62,149.44,,264.98,257.45,262.86,256.88,269.41,269.37,257.25,260.59,247.54,253.96,273.69,298.39,284.69,281.52,285.43,290.86,271.63,313.32,284.87,214.60,280.20,297.87,317.52,271.85,282.76
2008-11-14 21:57:52.281000,L5,,287.86,283.91,274.84,,,222.39,216.81,204.82,210.90,215.41,228.02,231.84,215.41,212.52,241.55,250.73,258.54,251.85,,,285.09,267.13,170.83,263.67,273.98,152.35,206.22,244.80,219.62,216.40,213.64,167.69,147.93,,225.65,154.60,203.74,138.10,203.42,218.73,223.45,218.30,208.96,207.26,149.03,,,,,,229.81,220.05
2008-12-23 22:05:16.170000,L5,,,,,,,206.32,208.33,200.03,212.13,219.99,228.14,234.16,222.03,217.80,240.81,246.32,239.25,234.99,,,,251.21,228.57,252.52,275.50,159.80,218.21,241.41,220.46,214.02,210.85,130.91,,,,,,,,,,,,,,,,,,,224.72,209.99
2009-01-17 21:59:44.398000,L5,,310.07,294.57,289.14,261.77,,224.84,260.76,243.29,223.42,230.87,240.89,252.75,246.09,246.05,262.38,266.68,271.54,264.61,,,,,142.80,277.31,288.83,162.68,222.21,270.19,250.30,253.87,249.45,262.64,248.41,246.93,242.23,243.81,244.05,256.15,248.82,258.14,257.16,211.32,179.27,168.46,213.29,242.00,187.48,209.94,182.47,231.27,254.92,268.09
2010-02-05 22:05:29.575000,L5,,295.86,283.52,279.19,225.53,,213.56,260.91,253.99,230.54,233.30,241.27,250.88,246.18,245.60,259.94,268.40,272.74,264.82,,,,260.03,144.56,274.41,286.44,163.42,193.72,263.51,258.26,261.79,255.05,271.22,254.57,254.62,247.30,250.96,252.69,256.23,258.36,264.20,267.33,274.00,268.56,280.80,274.62,268.57,234.95,224.64,200.37,215.20,270.38,270.41
2010-10-26 22:10:38.745000,L5,287.20,291.59,280.61,281.49,209.94,235.44,219.84,242.97,234.48,211.28,213.53,222.80,222.57,222.41,222.69,249.39,266.33,270.18,252.48,,275.72,289.50,277.78,237.35,263.62,267.97,,192.36,243.51,242.37,251.63,257.68,260.29,258.51,256.11,253.70,241.06,246.08,252.27,255.33,255.85,252.86,253.44,273.58,282.27,283.57,268.21,247.08,236.19,216.83,237.65,246.63,272.16
2010-12-22 22:04:29.137000,L5,,299.09,283.61,279.55,271.01,248.26,239.00,266.72,255.91,238.33,236.68,247.01,256.50,247.96,248.35,260.78,274.20,277.75,268.09,,,295.93,270.01,236.68,278.85,288.88,161.14,212.44,267.66,263.98,254.66,259.53,269.00,256.61,260.72,252.09,260.48,256.32,266.37,263.31,278.38,278.74,276.88,274.19,281.55,279.58,266.17,226.63,226.44,204.23,216.55,268.22,275.74
2011-02-08 22:04:35.159000,L5,,,,,,,,,,,191.96,219.63,224.29,188.26,191.79,211.84,226.35,217.49,,,,,,,,,,194.43,200.78,161.96,229.34,240.47,243.10,207.16,230.34,182.70,245.26,164.34,,,,,,,,,182.04,232.86,223.56,194.33,179.71,185.02,248.06
2011-03-12 22:04:31.079000,L5,,296.65,282.82,280.41,222.15,,234.00,265.56,258.26,231.09,233.43,240.84,245.97,243.74,239.02,252.17,261.67,268.32,262.78,,,,272.00,170.57,279.78,280.62,157.67,203.42,260.57,256.57,251.92,248.71,258.08,240.02,251.19,244.76,253.47,259.54,265.10,279.20,275.02,271.48,270.15,275.51,275.22,276.09,266.29,242.46,232.49,207.45,225.40,260.29,263.50
2013-05-11 22:22:42.945000,L8,,,,,,,157.19,185.50,182.34,183.63,199.32,206.22,,,,,,,,,,,,,,,,,,203.46,196.58,217.53,,,,,,,,,,,,,146.50,164.36,149.25,189.85,,,,218.45,
2013-07-07 22:16:35.929000,L8,,,,,,,182.23,178.69,173.28,176.57,189.46,202.41,191.65,145.28,141.10,172.20,156.03,224.45,221.66,,,,,,,,,,,209.94,221.09,221.75,,,,,,,,,,,,,,,,,,,,225.76,226.57
2013-08-31 22:22:50.245000,L8,,,,,,,206.38,238.93,202.29,209.49,209.55,219.34,218.41,248.68,,,,,,,,,,,,,,,,,230.58,205.99,183.38,,,,,,,,,,,,,,,,,,,,224.00
2013-09-25 22:16:28.938000,L8,,,,,,,208.05,227.50,371.49,373.94,369.44,418.13,393.17,216.36,202.92,212.67,212.32,222.39,231.90,,,,,,,,,,227.61,217.05,226.71,226.03,202.89,194.65,193.40,380.58,379.13,369.64,378.44,196.68,188.71,181.35,390.43,403.08,405.27,402.28,413.94,410.53,399.88,399.82,393.99,228.72,227.44
2013-10-02 22:22:40.460000,L8,,,,,,,208.48,240.94,242.62,232.53,213.12,218.77,216.36,222.19,206.49,219.12,218.21,233.18,158.67,,418.08,437.40,440.58,431.98,432.77,252.39,143.21,179.32,231.25,218.77,228.12,225.39,204.09,197.29,193.91,187.14,187.41,185.66,189.70,197.98,184.16,181.50,177.01,199.44,202.43,183.74,206.90,336.69,325.91,349.03,363.11,228.92,231.21
2013-10-18 22:22:37.411000,L8,,,,,,,200.53,213.86,215.03,196.33,208.77,215.78,210.58,205.31,193.94,203.07,208.19,223.41,226.59,,,,,,,,,,225.15,212.74,387.37,375.69,325.00,306.08,292.31,286.10,273.06,227.31,,,,,,,,,,,,,,514.50,360.47
