dates,satname,nzd0550-0000,nzd0550-0001,nzd0550-0002,nzd0550-0003,nzd0550-0004,nzd0550-0005,nzd0550-0006,nzd0550-0007,nzd0550-0008,nzd0550-0009,nzd0550-0010,nzd0550-0011,nzd0550-0012,nzd0550-0013,nzd0550-0014,nzd0550-0015
1999-08-08 22:19:52.507000,L7,,,290.54,325.63,322.48,263.17,267.69,257.52,249.80,233.19,216.03,,173.73,227.75,258.31,279.23
1999-10-27 22:19:51.122000,L7,178.40,353.80,390.54,311.12,279.85,448.62,340.59,281.57,272.95,261.30,251.05,234.13,232.22,240.06,250.68,324.77
1999-11-05 22:13:40.966000,L7,311.38,297.25,287.67,291.79,289.88,275.98,273.51,273.69,266.63,259.96,258.00,250.41,244.22,255.94,275.90,281.16
1999-12-07 22:13:41.663000,L7,249.05,211.15,290.68,284.81,275.19,220.32,229.66,231.45,193.55,200.66,245.16,240.52,224.25,240.77,259.70,271.13
1999-12-30 22:19:45.690000,L7,379.51,375.91,375.38,318.24,302.48,287.81,282.03,272.50,261.60,252.36,323.64,312.08,304.03,283.71,305.94,319.52
2000-04-20 22:19:15.385000,L7,324.65,302.94,296.55,330.44,319.08,277.58,265.77,253.26,243.31,228.90,214.73,242.21,225.96,243.41,284.38,277.01
2000-05-31 22:12:42.435000,L7,281.16,256.38,253.44,279.81,295.70,232.89,242.82,248.33,234.99,231.42,200.82,235.27,221.45,249.63,264.10,297.11
2000-06-07 22:18:48.627000,L7,303.92,278.46,262.35,231.14,183.41,243.99,253.18,245.81,227.29,198.32,175.73,,160.35,222.64,225.30,267.93
2000-06-16 22:12:38.425000,L7,271.16,238.11,241.14,212.69,153.07,196.38,243.30,250.99,228.07,222.88,184.43,154.04,184.18,241.97,263.58,284.12
2000-09-04 22:11:34.434000,L7,298.16,281.70,276.07,293.70,286.55,268.19,273.72,265.30,252.08,240.49,236.76,248.11,242.90,257.12,278.16,295.35
2000-09-20 22:11:14.930000,L7,304.28,287.58,284.13,305.80,298.24,272.27,274.96,271.69,264.82,254.82,250.11,244.84,242.37,257.77,277.34,305.32
2000-09-27 22:17:24.534000,L7,339.16,317.48,317.84,314.29,309.56,281.49,278.08,262.15,255.84,245.37,243.29,238.03,236.46,248.95,260.32,282.41
2001-02-11 22:11:12.788000,L7,292.76,276.04,262.90,282.45,276.12,262.22,255.44,251.75,239.27,236.30,226.44,220.27,235.26,254.08,274.42,290.08
2001-02-27 22:11:06.137000,L7,363.30,337.03,338.83,333.45,335.02,328.03,317.72,298.78,298.46,291.80,287.80,274.94,272.25,279.47,329.86,355.27
2001-03-06 22:17:18.578000,L7,394.54,363.49,375.59,343.04,325.41,304.56,382.22,373.51,374.46,374.92,364.14,351.35,343.15,360.67,362.88,414.32
2001-03-22 22:17:09.568000,L7,335.67,359.38,338.94,319.39,309.11,290.00,286.01,286.89,260.85,264.72,259.32,240.27,234.69,242.62,260.12,316.95
2001-04-07 22:17:01.469000,L7,254.51,288.11,297.23,320.32,307.98,276.04,266.45,254.88,243.32,234.34,217.61,227.79,215.56,242.02,263.79,281.58
2001-04-16 22:10:54.636000,L7,295.62,275.60,267.06,319.51,329.45,270.34,254.45,251.90,247.59,238.53,232.76,234.95,231.19,259.08,281.95,300.24
2001-07-05 22:10:09.496000,L7,255.05,228.33,220.03,193.21,,165.50,209.30,237.07,227.58,224.54,187.73,211.43,162.49,234.60,257.82,295.64
2001-11-26 22:09:21.320000,L7,355.93,305.51,295.98,297.53,284.13,273.46,273.07,271.82,261.82,262.41,252.68,244.65,238.97,257.84,335.64,344.40
2002-02-14 22:09:41.178000,L7,335.67,308.46,295.66,357.92,358.08,382.43,396.66,349.61,262.10,263.01,253.39,247.07,241.96,356.21,369.97,368.29
2002-05-21 22:09:53.053000,L7,278.05,263.17,248.79,233.12,158.84,217.25,239.63,230.29,224.01,227.28,,,,,,
2002-07-31 22:15:11.713000,L7,321.31,293.72,289.48,321.30,319.03,266.21,275.01,258.55,246.46,231.27,216.39,213.78,213.91,233.57,256.35,279.94
2002-10-03 22:14:41.164000,L7,411.70,397.40,332.41,318.65,308.92,297.86,282.05,280.55,273.68,260.37,251.80,239.79,237.17,244.39,254.29,298.48
2003-01-07 22:15:16.778000,L7,312.57,285.07,330.75,320.56,160.22,250.08,238.54,283.21,310.31,327.49,315.07,305.05,273.68,300.38,310.61,321.27
2003-02-24 22:15:37.262000,L7,339.10,323.44,326.99,317.19,300.00,292.88,279.83,288.54,253.90,254.96,242.67,231.71,228.37,240.41,258.60,279.92
2003-03-21 22:09:27.545000,L7,304.93,373.57,370.93,367.67,366.81,355.89,350.91,324.99,311.16,313.66,318.36,300.32,318.16,330.37,328.81,348.49
2003-04-13 22:15:43.669000,L7,438.87,421.97,364.22,362.15,320.21,279.07,275.55,262.70,253.64,243.74,232.68,245.45,240.98,258.34,273.45,230.12
2003-05-15 22:15:40.676000,L7,314.41,288.12,276.10,297.66,299.41,255.39,256.67,249.08,243.61,219.80,205.99,203.49,220.00,232.56,255.07,270.45
2003-08-11 22:03:51.447000,L5,,,,,,304.01,293.51,283.39,274.30,264.23,245.83,268.62,258.89,277.72,294.73,332.32
2003-10-07 21:58:35.519000,L5,329.54,314.42,312.80,309.64,304.89,299.66,288.96,285.13,278.24,275.56,272.97,262.42,264.17,285.57,305.89,335.24
2003-12-26 21:59:30.091000,L5,327.96,317.16,317.96,309.86,308.11,300.45,297.89,292.51,285.18,283.68,274.76,267.90,268.53,283.29,306.86,329.88
2004-01-27 21:59:38.149000,L5,358.86,359.25,358.92,347.74,347.93,344.35,337.57,326.68,321.48,313.20,308.95,315.12,306.63,317.12,333.05,429.80
2004-03-31 21:59:59.745000,L5,,,,,163.20,201.79,234.27,231.05,232.02,220.60,209.90,171.71,216.97,243.98,260.76,288.75
2004-04-23 22:06:53.682000,L5,312.73,284.22,229.45,163.83,179.07,225.13,238.28,246.04,236.09,221.25,200.46,,,,,
2004-05-02 22:00:57.398000,L5,312.80,296.81,299.29,309.76,307.69,291.27,278.94,274.87,271.22,261.82,251.00,253.04,259.44,274.66,301.47,329.55
2004-05-09 22:07:21.512000,L5,324.48,298.35,280.62,197.32,232.67,261.49,270.10,258.33,241.32,223.77,,,,,,
2004-05-18 22:01:26.569000,L5,322.83,305.37,360.83,365.75,351.39,352.93,291.35,285.83,284.75,334.96,335.60,320.76,323.08,330.43,351.23,419.36
2004-06-10 22:08:17.839000,L5,,,,139.34,187.00,209.05,235.47,229.58,142.75,,,,,,,
2004-08-29 22:10:22.051000,L5,353.40,334.40,335.64,329.59,306.00,284.77,285.44,269.01,,,228.57,226.32,230.49,246.70,266.66,309.60
2004-11-01 22:11:49.961000,L5,379.93,368.45,362.13,354.27,341.98,336.01,318.33,312.82,300.37,294.17,279.99,,,,,
2005-01-13 22:06:52.927000,L5,331.01,320.15,317.27,314.29,307.54,304.77,295.73,292.26,287.29,280.72,280.63,267.33,268.45,291.15,309.47,343.14
2005-02-14 22:07:21.106000,L5,360.28,353.65,357.26,350.59,353.25,351.96,337.30,333.79,332.13,328.66,319.46,310.86,309.65,326.23,337.19,442.62
2005-05-12 22:14:14.883000,L5,363.41,341.99,355.84,348.62,337.60,298.57,284.86,275.20,272.89,267.42,246.96,254.28,248.78,269.34,286.10,325.73
2005-05-28 22:14:23.742000,L5,356.66,340.28,341.65,340.74,336.68,298.62,293.92,286.64,275.69,261.47,245.13,245.65,245.56,266.69,274.76,310.49
2005-06-13 22:14:31.246000,L5,270.81,263.12,,150.90,174.86,202.13,240.52,227.29,222.87,,,,,,,
2005-07-15 22:14:43.392000,L5,326.78,302.16,279.39,264.24,246.08,261.73,267.16,260.68,242.99,230.83,216.64,,219.47,240.96,251.90,284.91
2005-08-09 22:08:46.932000,L5,302.18,281.11,280.54,293.77,283.25,257.89,156.04,255.95,254.44,242.51,227.75,241.01,244.17,262.83,289.94,349.12
2005-09-10 22:08:55.708000,L5,350.17,351.40,354.39,357.64,348.18,350.85,344.76,344.52,345.81,333.00,322.99,318.93,317.74,322.49,334.38,427.19
2005-11-13 22:09:08.414000,L5,349.49,350.10,346.94,339.33,343.74,342.01,340.06,328.07,331.02,342.95,324.19,319.97,322.97,329.06,325.91,392.85
2006-01-23 22:16:59.639000,L5,401.37,393.38,383.06,372.47,362.78,352.91,338.50,333.41,330.05,320.26,307.91,292.36,280.77,289.32,306.32,408.84
2006-02-08 22:17:21.928000,L5,425.52,412.44,402.26,389.78,382.13,374.94,358.75,355.30,341.03,348.76,325.32,321.36,311.62,329.41,319.78,403.68
2006-02-17 22:11:22.491000,L5,383.36,379.20,381.90,379.78,375.99,365.77,364.31,357.58,355.56,349.92,341.15,331.45,324.87,338.72,362.39,442.22
2006-03-12 22:18:01.902000,L5,378.25,365.69,360.58,357.57,345.61,339.81,328.47,312.72,304.01,293.37,291.60,278.81,273.63,281.43,284.71,342.27
2006-04-13 22:18:38.042000,L5,384.19,377.38,372.34,367.52,359.79,350.26,320.45,315.59,299.54,302.44,291.38,281.03,284.22,289.64,304.78,389.13
2006-04-22 22:12:36.093000,L5,363.96,359.48,347.20,340.68,339.37,341.02,331.80,326.72,315.65,320.15,315.70,313.60,318.52,319.41,335.99,377.74
2006-04-29 22:18:53.476000,L5,363.94,342.40,354.26,345.52,335.44,311.68,300.04,287.02,279.59,259.60,254.73,252.74,253.67,268.45,282.35,349.63
2006-05-31 22:19:19.777000,L5,308.12,287.89,260.87,218.33,210.57,262.38,261.17,248.21,235.73,223.96,,,188.01,213.54,229.13,271.36
2006-07-27 22:13:58.731000,L5,307.33,287.80,296.11,313.97,308.24,268.25,271.60,271.94,264.33,254.32,244.52,243.22,267.85,278.54,304.47,368.13
2006-08-03 22:20:15.113000,L5,338.82,316.57,300.77,310.62,282.77,256.94,254.96,,,,,,,213.47,256.72,284.46
2006-08-28 22:14:23.601000,L5,324.36,320.03,319.50,319.39,310.56,299.64,281.22,272.39,266.09,258.01,280.68,271.17,277.87,282.68,309.42,371.43
2006-09-20 22:20:51.034000,L5,444.03,430.63,426.45,425.49,416.26,403.10,399.75,385.71,371.75,366.73,354.44,340.77,328.89,393.54,342.99,395.22
2006-12-09 22:21:36.590000,L5,,,,,346.10,338.94,334.76,328.24,316.46,308.21,297.63,280.40,281.11,284.61,300.54,337.21
2007-02-04 22:15:45.266000,L5,319.06,306.96,298.54,296.87,291.65,294.10,276.84,278.12,277.84,270.88,270.57,260.97,263.33,280.54,302.03,378.81
2008-10-27 22:10:37.958000,L5,395.06,390.62,383.45,375.70,374.74,363.31,347.46,338.74,329.98,317.90,308.35,295.52,293.56,294.37,307.09,339.76
2009-01-31 22:12:28.607000,L5,390.87,389.95,371.03,358.86,354.40,341.05,325.79,318.35,307.89,300.13,283.40,278.90,267.87,282.51,291.02,332.05
