dates,satname,nzd0282-0000,nzd0282-0001,nzd0282-0002,nzd0282-0003,nzd0282-0004,nzd0282-0005,nzd0282-0006,nzd0282-0007,nzd0282-0008,nzd0282-0009,nzd0282-0010,nzd0282-0011,nzd0282-0012,nzd0282-0013,nzd0282-0014,nzd0282-0015,nzd0282-0016,nzd0282-0017,nzd0282-0018,nzd0282-0019,nzd0282-0020,nzd0282-0021,nzd0282-0022,nzd0282-0023,nzd0282-0024,nzd0282-0025,nzd0282-0026,nzd0282-0027,nzd0282-0028,nzd0282-0029,nzd0282-0030,nzd0282-0031,nzd0282-0032,nzd0282-0033,nzd0282-0034,nzd0282-0035,nzd0282-0036,nzd0282-0037,nzd0282-0038,nzd0282-0039,nzd0282-0040,nzd0282-0041,nzd0282-0042,nzd0282-0043,nzd0282-0044,nzd0282-0045,nzd0282-0046,nzd0282-0047,nzd0282-0048,nzd0282-0049,nzd0282-0050,nzd0282-0051,nzd0282-0052,nzd0282-0053,nzd0282-0054,nzd0282-0055,nzd0282-0056,nzd0282-0057,nzd0282-0058,nzd0282-0059,nzd0282-0060,nzd0282-0061,nzd0282-0062,nzd0282-0063,nzd0282-0064,nzd0282-0065,nzd0282-0066,nzd0282-0067,nzd0282-0068,nzd0282-0069,nzd0282-0070,nzd0282-0071,nzd0282-0072,nzd0282-0073,nzd0282-0074,nzd0282-0075,nzd0282-0076,nzd0282-0077,nzd0282-0078,nzd0282-0081,nzd0282-0082,nzd0282-0083,nzd0282-0086,nzd0282-0087,nzd0282-0088,nzd0282-0089,nzd0282-0090,nzd0282-0091,nzd0282-0094,nzd0282-0095,nzd0282-0096,nzd0282-0097,nzd0282-0098,nzd0282-0099,nzd0282-0100,nzd0282-0101,nzd0282-0102,nzd0282-0103,nzd0282-0104,nzd0282-0105,nzd0282-0106,nzd0282-0107,nzd0282-0108,nzd0282-0109,nzd0282-0110,nzd0282-0111,nzd0282-0112,nzd0282-0113,nzd0282-0114,nzd0282-0115,nzd0282-0116,nzd0282-0117,nzd0282-0118,nzd0282-0119,nzd0282-0120,nzd0282-0121,nzd0282-0122,nzd0282-0123,nzd0282-0124,nzd0282-0125,nzd0282-0126,nzd0282-0127,nzd0282-0128,nzd0282-0129,nzd0282-0130,nzd0282-0131,nzd0282-0132,nzd0282-0133,nzd0282-0134,nzd0282-0135,nzd0282-0136,nzd0282-0137,nzd0282-0138,nzd0282-0139,nzd0282-0140,nzd0282-0141,nzd0282-0142,nzd0282-0143,nzd0282-0144,nzd0282-0145,nzd0282-0146,nzd0282-0147,nzd0282-0148,nzd0282-0149,nzd0282-0150,nzd0282-0151,nzd0282-0152,nzd0282-0153,nzd0282-0154,nzd0282-0155,nzd0282-0156,nzd0282-0157,nzd0282-0158,nzd0282-0159,nzd0282-0160,nzd0282-0161,nzd0282-0162,nzd0282-0163,nzd0282-0164,nzd0282-0165,nzd0282-0166,nzd0282-0167,nzd0282-0085,nzd0282-0092,nzd0282-0093,nzd0282-0079,nzd0282-0080,nzd0282-0084
2013-07-18 21:56:02.364000,L8,335.97,331.38,340.11,297.78,292.09,268.44,262.77,271.12,296.82,299.08,296.14,267.10,257.41,260.12,305.75,306.56,301.99,314.93,345.48,342.15,337.20,260.34,335.99,338.27,321.05,302.58,282.23,287.90,310.00,327.21,327.03,326.93,328.18,320.29,296.00,295.56,287.39,294.99,245.83,316.67,327.79,319.34,338.38,332.18,326.04,335.68,335.56,318.98,321.56,340.25,327.05,312.82,310.96,316.92,323.44,317.69,317.93,310.98,311.74,316.51,312.42,307.94,320.78,319.01,326.27,315.09,331.30,321.37,331.65,276.90,319.66,241.35,,,,,,,,,,,337.64,334.99,338.78,,,,,,,191.59,331.86,337.32,342.11,336.46,330.58,344.49,340.95,337.80,331.12,332.55,332.97,317.52,289.90,330.56,338.36,339.35,328.17,320.41,333.63,330.31,344.29,339.56,344.02,352.25,355.24,358.88,357.64,352.30,349.88,343.84,345.90,345.17,342.35,348.51,338.08,333.97,340.01,364.80,372.82,336.58,343.73,335.80,335.79,335.74,331.89,326.17,321.47,324.96,318.44,320.81,324.26,313.34,316.88,324.07,329.28,336.43,331.57,330.90,337.56,333.58,330.35,328.82,323.20,326.13,330.31,338.36,335.29,337.38,338.67,334.30,,,,,,
2013-07-25 22:02:13.906000,L8,424.10,427.51,428.77,431.85,429.04,427.77,330.55,329.31,413.32,322.50,419.56,368.97,428.47,433.89,432.41,421.90,430.98,425.04,423.60,421.95,426.85,420.29,418.70,429.22,342.98,314.74,359.24,370.37,366.88,414.19,405.70,419.35,417.26,404.69,403.84,413.72,411.04,409.76,410.24,407.17,406.07,411.07,415.50,428.67,423.89,429.60,419.28,416.10,418.27,410.52,422.85,413.64,402.92,415.35,406.18,402.77,405.15,399.21,408.49,399.19,409.47,401.28,394.57,402.68,397.09,410.22,400.50,399.68,399.35,399.11,390.47,400.34,406.10,398.67,404.26,404.15,414.39,237.48,415.95,520.94,322.52,248.46,385.79,250.31,363.19,358.27,357.97,399.97,408.94,404.25,418.23,409.97,200.84,406.88,389.71,403.85,396.13,395.36,389.33,393.47,404.03,393.16,371.39,383.27,384.77,389.13,390.78,385.31,387.77,386.36,378.07,377.93,383.98,382.85,390.15,409.35,411.35,411.25,414.23,407.19,397.66,399.68,396.63,386.25,382.91,384.87,381.95,365.81,369.43,345.79,365.75,368.34,382.67,384.69,328.39,321.97,324.22,327.10,334.50,353.53,346.03,347.38,358.40,353.56,367.18,376.15,383.45,381.76,347.01,373.54,387.35,389.46,383.82,348.25,358.85,381.13,376.21,376.49,380.34,391.14,388.37,383.75,396.09,389.72,393.04,405.19,409.24,370.94
2013-08-19 21:56:06.167000,L8,,268.86,305.54,288.06,278.69,242.08,244.64,284.06,300.48,309.91,280.24,248.17,278.83,273.34,308.43,305.56,306.62,313.81,147.35,,,,,323.80,313.43,286.80,277.56,285.00,303.02,322.78,315.47,308.59,320.87,311.90,312.27,294.85,284.61,291.83,290.59,293.87,283.13,277.70,252.64,265.72,279.81,272.64,257.04,266.76,265.63,275.72,263.23,,,,,,,,,177.21,246.61,266.49,258.05,274.59,272.95,261.35,244.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.33,180.85,230.91,240.93,249.87,265.14,265.12,267.64,278.73,271.27,272.97,280.11,276.82,279.31,267.27,159.85,,,,358.55,358.68,359.70,342.07,277.42,294.93,267.98,244.46,,322.16,,,223.59,188.82,266.36,321.21,323.95,324.00,323.95,327.24,260.52,,,,,,,301.78,212.71,171.87,261.29,249.62,320.58,319.56,333.38,171.50,,,,,218.52,291.91,296.50,324.41,306.81,327.48,335.20,324.73,325.81,,,,,,
2013-08-26 22:02:18.205000,L8,,,,,,,,,,,,,,,,,,,,,418.07,411.82,415.31,327.81,319.43,304.31,286.13,296.92,307.94,323.74,322.42,317.49,327.46,396.95,390.81,383.14,390.70,371.84,291.19,319.31,292.77,288.59,255.19,274.04,288.09,280.61,274.03,281.01,274.83,287.00,277.33,288.75,285.70,287.69,281.69,297.81,310.31,280.81,284.22,277.76,268.65,280.51,280.29,282.79,296.23,292.76,295.20,283.38,276.09,266.99,275.02,234.11,,,,,,,,,,,,,,,,,,,,,,,205.31,222.56,235.07,249.99,265.92,274.58,280.21,280.16,282.92,280.96,281.60,286.89,282.62,282.39,278.25,279.15,285.74,286.43,294.25,324.13,313.98,323.63,336.61,332.34,335.95,309.54,322.58,285.08,327.06,303.06,270.65,323.28,300.72,316.81,319.43,316.24,315.63,317.06,317.14,293.64,280.51,309.10,303.23,297.82,297.38,298.24,300.79,307.66,300.03,301.45,305.19,312.68,297.03,300.47,305.93,325.77,278.45,325.48,320.42,316.33,312.32,309.87,311.82,318.93,320.52,326.21,326.05,318.58,,,,,,
2013-10-06 21:55:57.648000,L8,,,,,,413.30,393.21,408.00,394.97,409.56,422.24,413.42,407.72,418.57,428.31,433.63,429.30,428.83,414.23,414.94,417.00,413.65,406.30,413.72,412.96,405.04,411.71,395.39,397.46,400.41,405.96,395.30,406.69,407.07,398.40,401.27,397.23,400.11,383.40,380.79,398.31,400.45,401.54,415.93,413.86,417.52,404.66,399.94,395.51,165.35,176.54,186.48,192.01,188.23,193.64,182.78,390.47,389.56,386.06,348.95,347.08,348.78,390.73,405.18,392.32,392.14,399.00,401.33,402.07,405.69,399.43,416.96,402.31,387.95,406.65,407.17,403.87,408.11,421.28,406.97,331.00,,353.58,370.02,367.54,386.41,385.45,385.03,356.08,402.42,398.45,365.23,411.32,409.24,419.30,410.60,421.00,396.10,404.44,362.49,356.09,399.51,396.27,360.74,350.37,372.28,391.23,366.50,358.41,350.22,381.84,391.29,390.87,401.83,376.76,403.74,415.30,412.26,373.30,385.78,406.31,403.74,399.52,395.75,372.64,365.29,369.17,360.15,372.56,377.30,345.89,382.18,382.04,351.68,355.46,338.85,335.07,333.58,332.52,329.10,366.68,371.97,379.84,367.69,373.80,381.59,346.62,342.42,381.15,384.51,342.74,347.99,345.98,344.50,370.41,383.02,376.64,345.81,385.36,348.90,347.95,347.24,371.27,354.04,352.09,431.38,433.87,313.67
2013-10-29 22:01:58.276000,L8,323.03,391.23,399.94,409.51,389.01,339.70,340.82,351.00,500.33,458.10,359.22,338.30,431.48,453.71,473.71,365.84,496.81,481.43,440.66,218.25,406.41,,,325.34,335.37,331.95,335.12,323.83,331.98,334.10,333.52,391.69,387.38,429.32,393.86,414.18,426.51,434.75,331.90,335.07,289.14,291.80,287.05,273.73,285.15,278.83,269.31,279.50,272.60,171.03,185.21,197.19,197.92,196.15,198.97,195.79,194.11,191.24,180.72,168.51,160.45,284.08,281.16,287.15,307.38,302.14,166.90,317.34,291.81,267.92,282.59,239.34,,,,,,,,,,,,,,,,,,,,,,,226.69,232.97,242.84,249.93,272.48,282.65,297.44,316.49,338.02,314.80,342.71,292.86,285.33,283.96,280.60,279.99,293.30,295.41,291.61,274.56,290.73,304.43,318.05,348.79,348.19,352.23,346.51,351.44,345.71,428.72,447.83,399.23,336.89,323.72,327.22,325.42,326.76,323.01,294.69,327.52,291.07,495.73,,390.70,287.16,,,,,,,,,,,,,,,,,,,405.06,326.01,228.47,275.49,354.34,,,,,,
2013-11-14 22:01:57.437000,L8,304.80,287.08,342.88,341.34,329.78,340.57,297.28,326.63,294.43,287.96,291.57,334.83,,186.85,249.08,336.73,188.37,334.95,319.47,252.79,,,,,230.00,300.89,335.66,,,,,,,,,,328.59,341.00,320.68,300.84,159.17,218.69,274.68,266.14,259.81,260.86,252.42,262.23,262.62,271.09,298.57,208.80,,257.14,267.68,257.64,260.71,,,,185.74,236.11,250.17,255.17,219.17,274.80,313.12,303.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.52,274.54,253.67,256.32,320.21,318.38,298.24,318.40,299.14,310.80,316.66,296.80,330.80,322.32,312.53,321.81,320.32,314.50,315.34,312.71,310.74,317.07,323.60,318.14,326.00,320.63,296.29,320.51,325.13,285.43,337.41,324.94,326.58,325.03,325.32,322.57,340.90,341.99,340.73,337.72,329.80,,,,,,
2013-12-16 22:01:45.949000,L8,,,,,,345.06,346.21,346.83,347.29,345.32,348.33,351.52,355.58,354.98,354.16,359.39,355.54,352.43,348.34,285.70,302.07,318.86,217.99,343.91,342.64,338.57,335.02,338.85,332.95,335.70,338.33,338.23,335.26,341.16,336.08,335.69,334.51,332.47,335.15,325.74,288.05,292.32,294.00,271.53,284.09,279.91,267.42,279.72,272.45,288.13,311.86,300.29,320.81,306.79,285.14,321.81,320.44,318.19,308.91,325.00,319.07,312.73,312.62,298.98,315.12,385.60,,,319.75,285.64,236.91,159.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.25,490.96,518.66,476.16,497.51,407.24,,,,,,,,,,,,,,,,,,,,,,,,,,,532.57,213.90,251.86,320.75,,,,,,,,,,,,381.79,194.86,,,,,,
2014-01-17 22:01:23.941000,L8,209.41,241.71,240.96,238.73,195.06,190.13,302.81,322.69,228.74,172.28,163.25,159.98,329.84,327.63,335.07,336.20,339.85,334.27,332.51,276.37,293.88,318.40,177.75,327.40,325.00,317.95,321.28,313.89,315.69,320.77,326.34,319.72,324.71,323.99,325.71,322.73,322.49,315.60,,212.03,284.90,286.29,288.13,268.52,226.37,161.58,,,176.05,280.10,276.50,221.14,267.40,,,,,,,,,278.71,282.15,283.63,155.74,272.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.16,236.74,245.20,250.93,276.39,274.04,280.18,285.21,290.70,286.04,281.97,286.67,283.52,280.23,277.68,275.71,287.03,290.01,298.05,276.79,313.64,320.48,328.05,347.75,342.02,343.23,332.50,322.50,323.49,330.35,331.34,328.71,317.82,315.91,320.72,327.47,321.86,325.28,284.20,324.88,302.08,303.87,315.54,305.29,309.67,303.79,303.00,312.53,318.29,318.97,303.66,312.60,313.56,312.64,318.95,317.05,322.33,323.31,312.69,318.77,317.17,328.57,331.84,332.06,328.58,339.49,331.31,332.16,,,,,,
2014-02-11 21:54:56.823000,L8,337.20,342.52,333.78,336.41,335.10,330.89,331.69,342.75,345.50,344.62,341.90,335.40,347.87,353.91,352.45,351.96,353.05,352.79,352.31,282.63,297.05,264.08,,210.65,345.20,309.60,334.80,340.51,330.19,337.14,339.24,333.81,336.81,341.81,328.72,322.55,325.96,330.10,332.45,336.32,283.27,282.92,281.23,267.86,279.54,274.13,260.30,270.42,267.27,275.67,322.17,264.63,272.40,274.76,277.65,321.42,315.25,325.89,311.50,329.20,316.77,272.01,289.28,322.40,328.62,322.60,328.45,339.70,315.57,209.40,249.37,236.84,220.19,,,,,,,,,,,,,,,,,,,,341.68,345.07,229.71,234.06,246.41,247.27,273.70,274.52,278.99,281.30,287.06,285.15,281.55,285.48,281.30,280.39,276.32,276.45,286.35,287.43,292.82,295.84,309.07,332.75,353.06,353.88,339.47,352.29,349.63,353.98,344.93,348.84,342.16,330.63,319.66,327.01,321.71,333.73,331.61,327.13,279.56,285.68,291.15,279.06,325.01,319.35,317.05,318.90,315.93,308.16,318.49,308.75,308.84,313.79,319.61,328.91,334.04,338.77,282.90,343.81,330.42,334.14,331.20,333.05,340.56,341.41,352.61,333.15,324.39,315.99,,,,,,
2014-02-27 21:54:44.238000,L8,355.37,345.76,356.61,355.19,356.40,345.45,350.26,358.53,355.63,355.21,355.32,359.27,362.80,358.81,355.75,359.50,358.83,360.75,350.28,353.44,354.67,349.24,350.76,358.48,356.95,354.15,353.18,349.08,343.84,343.16,329.19,338.02,342.77,354.69,338.55,335.78,337.05,334.16,346.02,337.24,340.26,336.94,337.70,357.87,354.79,352.19,351.69,345.03,329.72,305.42,267.42,311.05,329.93,359.63,408.53,420.80,204.86,421.00,406.24,331.99,297.05,321.39,315.17,282.16,293.40,331.99,332.16,333.96,303.97,307.46,281.94,242.94,230.90,,,,,,,,,,,,,,,,,,,,,,234.12,248.42,246.96,250.03,281.58,277.16,283.64,284.87,289.42,284.93,284.17,290.38,288.23,284.65,282.03,278.94,287.44,294.34,297.88,307.22,320.48,326.19,352.73,349.60,345.21,343.85,343.55,303.79,339.77,343.36,331.43,329.68,330.24,333.40,330.75,327.72,330.65,327.42,291.98,285.09,291.82,267.59,314.34,284.01,309.56,291.15,291.70,292.66,289.70,294.78,305.36,292.75,288.62,312.31,315.21,331.41,289.02,302.67,316.06,329.78,333.59,334.61,335.29,341.87,347.24,342.48,337.62,336.29,,,,,,
2014-03-06 22:00:49.280000,L8,448.30,497.16,502.04,505.27,423.22,431.45,432.86,434.14,444.31,472.86,435.08,444.51,442.19,451.73,444.59,449.84,445.94,452.30,534.17,525.91,432.81,431.38,446.61,431.59,425.31,,,,516.55,502.49,422.70,432.48,432.75,426.25,443.31,419.22,409.30,421.54,434.55,456.28,420.53,501.59,518.56,522.72,,,532.53,417.78,477.09,480.54,492.65,496.09,422.72,420.44,421.39,421.77,466.60,414.96,410.66,437.50,488.34,400.27,407.23,411.67,453.19,463.21,448.58,444.02,432.72,446.26,436.54,450.28,183.18,233.26,232.16,216.31,215.43,240.60,237.98,227.38,187.56,242.15,256.67,252.28,251.37,274.00,266.05,262.63,246.80,254.12,260.37,212.11,197.53,210.21,423.72,420.49,425.28,421.15,436.88,426.89,456.47,460.27,451.50,475.98,415.38,449.28,427.14,436.91,429.17,420.29,415.52,425.67,420.28,415.32,422.63,434.90,439.18,437.96,434.41,451.21,513.44,436.69,457.27,472.04,449.14,451.62,408.78,410.38,410.82,397.89,414.46,397.95,401.32,411.96,403.49,409.14,391.38,380.28,380.59,386.04,389.52,381.04,384.63,370.20,377.94,393.53,389.70,392.27,392.22,390.74,391.09,382.00,387.14,394.90,394.77,419.81,424.37,402.70,400.63,395.08,387.01,388.30,249.51,264.43,254.39,226.49,213.67,236.62
2014-03-15 21:54:34.241000,L8,325.92,340.17,338.24,328.35,324.47,326.39,320.85,320.18,321.92,308.29,308.07,312.46,342.39,333.11,332.93,346.75,323.28,456.88,352.07,340.89,332.75,305.08,186.82,340.90,325.06,286.14,300.75,307.33,303.99,300.92,271.42,420.59,291.15,412.00,333.85,333.36,336.97,330.31,320.35,305.94,405.89,426.72,381.09,346.76,,,,,,,,,,,,,,217.56,286.71,,353.06,457.27,424.50,329.25,325.05,305.72,316.72,316.50,273.56,257.35,282.30,228.95,,,,,,,,,,,,,,,,,,,,,,,333.88,270.61,247.23,251.67,271.85,264.31,262.78,283.61,290.76,286.11,284.08,287.57,283.08,282.58,277.60,278.08,290.04,290.95,296.75,295.37,309.99,337.43,337.28,341.14,358.82,359.12,343.79,301.56,345.38,324.75,311.62,337.58,311.34,304.96,316.20,313.79,303.78,323.65,297.17,312.72,297.29,284.76,313.53,314.03,310.57,322.58,322.02,314.33,450.77,,392.47,516.08,365.11,485.17,391.22,429.17,341.53,332.70,332.34,328.26,323.21,331.43,331.78,336.63,328.58,329.70,334.83,298.19,,,,,,
2014-05-02 21:53:46.331000,L8,408.34,407.48,418.81,404.42,407.59,399.02,394.62,403.88,411.41,407.69,409.80,399.08,412.27,418.50,417.64,415.56,411.86,412.82,413.86,401.36,411.29,408.23,404.47,410.12,361.37,358.67,358.71,350.81,355.63,407.44,403.11,393.13,388.47,397.01,395.69,389.25,384.32,314.30,386.66,399.30,385.29,368.45,398.12,392.48,400.90,395.72,391.18,397.87,396.62,404.30,394.91,403.23,387.15,383.86,390.50,376.37,376.40,379.18,373.85,373.27,384.15,380.79,372.89,383.35,384.05,378.65,394.56,385.63,351.87,348.57,384.11,395.15,392.88,395.10,407.18,225.20,381.70,409.96,412.28,332.09,,340.31,375.43,375.25,371.34,367.55,351.20,354.90,351.10,352.96,399.26,407.04,393.57,400.66,399.16,398.20,386.65,381.18,354.56,349.52,347.23,381.37,384.72,353.22,353.18,354.55,348.39,351.61,381.35,376.99,379.32,383.18,376.36,354.59,378.94,370.71,363.75,360.91,351.30,353.72,350.08,357.01,355.98,350.18,348.51,381.92,372.27,332.86,338.40,364.22,368.02,371.82,345.63,334.96,329.31,332.94,329.14,322.24,320.50,348.80,357.27,319.57,327.58,326.06,323.51,341.23,357.24,366.09,373.99,382.23,372.03,346.13,350.70,357.68,337.42,340.61,338.78,350.59,343.08,346.52,348.84,340.48,371.10,355.72,350.01,235.43,365.88,375.24
2014-05-09 21:59:51.499000,L8,323.74,317.64,337.56,407.10,410.51,364.26,266.73,274.08,298.34,301.59,293.22,267.18,261.38,269.20,402.19,412.46,420.29,416.29,408.92,,,,,333.35,320.28,304.98,278.83,289.72,320.89,329.91,324.69,319.14,323.91,317.69,296.55,299.63,287.96,292.51,283.58,317.43,300.46,315.25,251.20,273.17,291.07,282.63,277.53,284.79,284.91,175.58,192.60,195.27,198.32,197.57,199.06,194.55,189.95,189.19,178.04,163.88,147.55,296.20,320.66,307.80,317.21,306.55,316.38,308.35,283.96,264.42,266.38,236.16,,,,,,,,,,,,,,,,,,,,,,,224.68,228.94,242.98,252.50,282.95,282.26,281.32,285.47,292.54,290.67,285.87,291.55,285.10,285.81,281.54,279.38,292.99,294.46,299.13,292.46,311.03,324.50,329.76,328.62,338.35,308.76,249.36,338.60,281.75,273.78,255.51,274.58,275.58,284.65,319.95,319.90,317.43,320.33,324.41,324.40,272.25,271.42,267.29,275.78,312.74,306.91,304.72,316.09,283.85,276.43,281.64,311.52,267.63,335.33,337.39,332.81,283.53,322.30,298.40,257.20,325.84,321.16,328.08,330.06,316.22,324.14,333.33,314.61,,,,,,
2014-05-18 21:53:35.635000,L8,,,,,,,,,,,,,,,,,,,,,,,399.66,371.57,334.17,180.08,198.93,,,300.17,247.97,206.05,,,,,,,,,,,,,,311.62,339.39,313.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.38,221.86,240.11,238.99,241.55,251.78,250.13,248.71,217.60,224.20,224.58,242.13,245.12,256.16,265.46,244.05,283.06,298.94,310.31,322.48,328.59,304.43,249.45,247.79,277.67,259.23,247.11,270.54,269.84,278.54,318.37,311.22,310.08,314.37,297.21,269.22,265.25,261.33,258.65,273.39,219.67,300.72,294.81,282.28,281.67,268.26,265.74,285.09,265.58,266.79,289.80,321.10,271.61,264.48,256.85,252.57,309.82,288.14,244.07,225.42,250.54,323.56,318.46,315.06,,,,,,
2014-05-25 21:59:46.755000,L8,,,,,,,,,,,,,,,,,,519.84,501.54,432.33,417.63,416.20,429.56,414.78,373.01,364.93,381.01,340.85,507.22,423.32,528.67,402.39,414.32,402.84,405.27,502.52,463.92,399.57,489.73,504.39,421.78,440.26,494.31,449.17,533.24,413.52,416.92,520.69,436.17,499.73,401.05,411.15,399.81,409.39,399.28,390.52,406.85,394.24,396.52,468.93,459.79,396.79,393.39,450.40,409.59,409.14,453.93,475.01,460.11,435.96,412.05,446.41,439.00,428.33,439.20,422.44,421.63,423.31,416.79,402.77,409.61,506.91,514.78,492.28,494.51,455.19,455.83,469.35,397.80,467.90,456.95,473.53,484.46,420.84,478.91,414.00,423.30,408.11,487.32,492.93,479.84,480.01,495.42,485.24,488.39,498.93,404.66,482.27,444.34,460.20,509.14,453.24,418.71,453.37,413.85,408.23,488.17,489.75,469.91,492.57,444.05,406.75,514.78,394.65,400.80,389.78,445.86,480.01,382.32,384.72,451.16,470.66,483.78,392.44,348.32,433.69,402.63,376.44,371.52,362.16,370.19,479.80,439.81,372.53,367.70,371.56,378.77,377.31,434.51,387.26,399.35,429.09,413.45,394.47,409.93,432.03,392.41,412.96,400.44,399.13,405.57,386.55,455.87,467.39,525.03,422.97,413.31,341.75
2014-06-19 21:53:47.342000,L8,425.41,454.80,469.26,465.70,423.35,347.72,392.76,401.09,384.94,342.90,325.47,329.50,323.98,331.34,340.25,424.03,414.78,426.16,432.46,423.11,419.95,416.73,439.04,420.44,414.33,371.88,362.13,358.28,366.52,352.79,400.85,389.30,393.20,339.54,393.77,324.17,315.56,313.58,322.22,394.46,389.67,385.79,401.44,398.97,415.63,468.72,,,,,480.74,494.69,400.99,390.19,402.22,399.19,383.53,394.17,390.30,388.68,384.72,382.13,391.69,400.68,393.22,398.90,396.18,398.51,403.18,414.00,408.94,407.40,406.33,404.84,412.19,424.89,419.13,432.76,425.07,414.51,415.87,467.65,256.66,247.56,254.10,269.55,264.22,266.09,253.53,258.72,261.04,211.73,200.02,214.33,408.06,407.65,402.25,409.13,413.79,401.49,399.05,396.15,398.50,395.53,401.67,400.25,398.66,389.85,389.60,391.88,387.51,385.75,386.65,391.54,404.81,402.27,406.24,401.65,396.07,390.94,359.51,384.55,392.03,366.36,334.72,364.29,345.54,373.93,379.92,383.76,372.78,378.90,337.33,330.94,323.20,320.70,317.70,320.48,316.87,355.78,358.95,344.30,356.32,363.08,364.82,373.53,368.87,371.70,378.53,377.34,373.51,334.35,346.42,363.25,318.95,341.85,352.24,370.01,340.64,342.06,343.04,371.47,419.92,258.92,258.24,427.03,419.29,454.46
2014-07-05 21:53:53.692000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.77,220.57,238.55,266.55,267.44,271.35,276.52,285.13,282.99,281.53,283.79,281.88,284.08,280.10,279.88,316.69,318.46,330.79,324.77,326.31,326.59,321.48,333.98,336.92,341.13,309.96,268.56,334.05,292.17,268.27,284.39,280.97,285.76,322.60,314.26,316.22,327.40,299.13,276.12,274.33,267.99,285.08,276.20,262.67,303.28,304.90,298.54,301.17,294.44,304.35,293.74,298.85,282.33,324.28,321.95,330.32,323.59,319.15,282.76,309.12,299.14,286.45,330.98,331.33,322.91,318.94,314.54,,,,,,
2014-07-21 21:53:57.022000,L8,332.52,327.12,334.11,307.53,293.89,261.89,264.34,273.83,298.99,303.82,294.77,266.42,256.04,255.94,308.53,302.00,298.25,323.49,321.89,341.86,330.02,269.29,333.04,331.55,322.59,304.23,272.93,285.46,310.21,328.93,322.29,316.20,324.54,318.33,283.18,295.11,284.72,288.05,223.02,319.98,312.01,317.73,333.41,326.37,322.09,323.33,319.25,321.06,312.99,310.53,315.37,315.54,332.72,313.51,316.41,322.95,319.76,314.41,311.34,312.59,319.25,312.34,315.52,321.97,326.03,320.28,328.52,316.33,331.27,270.70,283.01,241.79,,,,,,,351.61,,,,,,,,,,,,,331.98,343.33,346.80,254.26,343.14,,,,,,,,,,,,,,,207.78,230.94,236.16,222.23,223.82,173.08,280.60,303.10,338.32,308.56,250.54,259.73,283.16,269.11,254.19,275.36,275.35,324.74,325.16,318.10,322.21,325.06,326.37,272.78,270.66,268.09,265.95,274.34,320.58,308.06,304.71,316.21,303.43,308.02,310.06,315.15,323.98,324.43,329.44,328.91,329.61,326.83,324.57,326.22,323.85,317.71,318.11,327.38,331.08,335.09,343.10,344.28,,,,339.60,352.72,
2014-08-06 21:54:05.764000,L8,285.74,317.06,326.60,297.99,286.93,261.46,255.87,267.24,291.32,293.64,290.70,262.95,248.98,257.31,300.60,297.66,295.39,308.98,313.34,,,,,334.82,317.20,294.88,272.90,282.87,309.48,324.80,321.65,315.14,325.71,315.06,288.94,289.05,286.88,289.78,272.91,315.96,289.36,285.63,247.32,269.17,283.92,276.98,267.07,276.58,153.34,178.73,195.02,197.67,201.69,201.86,201.31,199.99,193.95,191.03,181.24,164.76,151.67,304.61,297.77,308.31,324.71,311.84,328.76,313.52,279.72,266.35,250.83,234.41,,,,,,,,,,,,,,,,,,,,,,,214.43,223.35,238.63,251.92,279.02,277.10,279.71,283.80,290.20,289.13,283.74,287.19,282.14,281.31,277.00,276.63,283.64,283.19,293.98,296.73,305.54,338.76,342.81,324.52,336.54,305.85,249.51,253.53,283.71,268.97,251.75,273.48,273.40,280.26,318.70,323.73,321.61,314.94,294.67,268.87,259.69,263.94,253.95,269.63,314.36,295.96,299.90,307.28,254.62,269.97,275.98,284.74,264.27,285.42,303.94,327.63,329.94,327.89,323.42,316.08,316.78,320.53,327.59,324.37,327.88,326.00,298.74,320.47,,,,,,
