dates,satname,nzd0281-0000,nzd0281-0001,nzd0281-0002,nzd0281-0003,nzd0281-0004,nzd0281-0005,nzd0281-0006,nzd0281-0007,nzd0281-0008,nzd0281-0009,nzd0281-0010,nzd0281-0011,nzd0281-0012,nzd0281-0013,nzd0281-0014,nzd0281-0015,nzd0281-0016,nzd0281-0017,nzd0281-0018,nzd0281-0019,nzd0281-0020,nzd0281-0021,nzd0281-0022,nzd0281-0023,nzd0281-0024,nzd0281-0025,nzd0281-0026,nzd0281-0027,nzd0281-0028,nzd0281-0029,nzd0281-0030,nzd0281-0031,nzd0281-0032,nzd0281-0033,nzd0281-0034,nzd0281-0035,nzd0281-0036,nzd0281-0037,nzd0281-0038,nzd0281-0039,nzd0281-0040,nzd0281-0041,nzd0281-0042,nzd0281-0043,nzd0281-0044,nzd0281-0045,nzd0281-0046,nzd0281-0047,nzd0281-0049,nzd0281-0050,nzd0281-0051,nzd0281-0052,nzd0281-0053,nzd0281-0054,nzd0281-0055,nzd0281-0056,nzd0281-0057,nzd0281-0058,nzd0281-0059,nzd0281-0060,nzd0281-0061,nzd0281-0062,nzd0281-0063,nzd0281-0064,nzd0281-0065,nzd0281-0066,nzd0281-0067,nzd0281-0068,nzd0281-0069,nzd0281-0070,nzd0281-0071,nzd0281-0072,nzd0281-0073,nzd0281-0074,nzd0281-0075,nzd0281-0076,nzd0281-0077,nzd0281-0078,nzd0281-0079,nzd0281-0080,nzd0281-0081,nzd0281-0082,nzd0281-0083,nzd0281-0084,nzd0281-0085,nzd0281-0086,nzd0281-0087,nzd0281-0088,nzd0281-0089,nzd0281-0090,nzd0281-0091,nzd0281-0092,nzd0281-0093,nzd0281-0094,nzd0281-0095,nzd0281-0096,nzd0281-0097,nzd0281-0098,nzd0281-0099,nzd0281-0100,nzd0281-0101,nzd0281-0102,nzd0281-0103,nzd0281-0104,nzd0281-0105,nzd0281-0106,nzd0281-0107,nzd0281-0108,nzd0281-0109,nzd0281-0110,nzd0281-0111,nzd0281-0112,nzd0281-0113,nzd0281-0114,nzd0281-0115,nzd0281-0116,nzd0281-0117,nzd0281-0118,nzd0281-0119,nzd0281-0120,nzd0281-0121,nzd0281-0122,nzd0281-0123,nzd0281-0124,nzd0281-0125,nzd0281-0126,nzd0281-0127,nzd0281-0128,nzd0281-0129,nzd0281-0130,nzd0281-0131,nzd0281-0132,nzd0281-0133,nzd0281-0134,nzd0281-0135,nzd0281-0136,nzd0281-0137,nzd0281-0138,nzd0281-0139,nzd0281-0140,nzd0281-0141,nzd0281-0142,nzd0281-0143,nzd0281-0144,nzd0281-0145,nzd0281-0146,nzd0281-0147,nzd0281-0148,nzd0281-0149,nzd0281-0150,nzd0281-0151,nzd0281-0152,nzd0281-0153,nzd0281-0154,nzd0281-0155,nzd0281-0156,nzd0281-0157,nzd0281-0158,nzd0281-0159,nzd0281-0160,nzd0281-0161,nzd0281-0162,nzd0281-0163,nzd0281-0164,nzd0281-0165,nzd0281-0166,nzd0281-0167,nzd0281-0168,nzd0281-0048
2004-10-13 21:38:32.826000,L5,332.80,321.22,322.13,324.99,322.05,325.22,321.02,324.86,325.71,320.70,318.55,321.37,329.92,334.80,330.87,333.78,329.46,329.34,324.53,321.11,334.45,333.99,341.47,338.69,341.90,342.30,344.61,326.95,320.62,321.11,311.81,291.90,298.92,293.05,297.34,289.23,289.66,290.09,278.17,190.67,154.42,251.50,235.35,166.68,200.65,185.72,187.05,,,,,187.36,185.57,169.65,169.32,173.76,182.15,185.40,190.83,189.63,194.33,197.96,211.80,223.84,244.04,247.57,251.75,249.73,276.73,279.57,277.86,278.42,292.13,292.85,302.95,301.32,298.76,311.63,309.87,305.22,307.74,309.74,306.84,304.29,305.14,303.83,305.38,307.05,298.95,296.24,298.06,251.35,244.29,270.07,249.45,219.41,224.80,287.11,289.03,314.81,300.47,288.45,253.55,233.63,320.94,268.09,298.18,311.74,319.50,322.35,312.06,315.97,306.43,303.93,294.00,314.80,320.38,334.19,273.48,272.51,255.11,258.23,261.48,257.88,255.51,244.29,227.54,216.75,219.86,226.76,240.51,231.86,243.57,244.02,259.91,191.04,253.00,263.99,262.50,259.40,251.55,230.59,258.13,254.33,260.14,271.56,273.24,268.99,270.80,283.29,298.56,311.59,308.03,299.86,297.91,290.35,292.46,299.92,290.52,304.47,304.47,313.49,332.35,325.51,338.78,344.05,339.40,349.86,
2005-02-18 21:40:42.163000,L5,329.57,324.47,325.05,324.94,321.38,321.45,322.51,316.84,320.31,319.59,313.08,321.70,334.96,335.33,323.41,305.25,294.13,287.25,273.65,209.59,317.34,306.14,298.71,327.42,329.90,346.52,346.01,338.44,332.44,331.52,328.63,300.51,299.97,287.46,272.88,290.50,295.51,298.99,293.17,267.84,271.15,258.61,244.35,190.06,207.31,183.31,178.42,,,,,188.12,186.53,176.64,173.74,177.56,190.00,192.98,195.38,200.70,203.24,197.60,213.60,230.94,244.26,251.55,254.80,254.52,283.25,294.19,288.69,282.28,296.17,295.08,303.58,307.65,306.93,317.35,315.07,317.84,311.38,312.67,306.54,310.54,306.28,314.01,307.28,309.47,309.23,307.47,306.12,258.92,254.49,281.18,257.66,243.48,230.14,297.73,310.66,319.60,306.33,325.70,319.52,312.42,320.61,273.85,294.29,316.63,320.33,324.74,316.97,318.77,318.90,312.04,306.84,330.90,335.44,335.68,293.00,289.61,261.80,270.86,276.76,256.19,251.94,258.90,270.12,259.41,234.98,232.89,241.11,236.36,250.31,251.37,264.14,228.12,264.52,267.39,263.85,259.21,251.52,234.33,260.36,256.16,261.49,270.06,267.56,269.19,274.19,287.95,302.19,309.87,313.40,305.20,304.28,299.50,296.31,302.47,297.42,304.34,304.61,310.07,328.46,326.52,335.94,344.19,337.50,349.47,
2005-05-09 21:41:19.893000,L5,255.10,179.40,283.01,241.51,283.18,288.10,289.89,310.36,319.65,321.59,328.24,321.38,331.85,337.02,338.51,335.16,332.38,340.13,338.22,331.03,347.99,347.35,354.48,353.94,342.22,349.50,348.48,343.41,346.45,334.11,250.67,226.69,321.38,303.46,318.83,312.31,302.74,302.02,293.81,267.05,215.94,261.34,249.66,,,,,,,,,188.08,178.25,173.60,169.72,176.05,187.00,195.69,193.57,197.26,204.05,206.62,213.95,223.85,245.91,243.99,251.55,250.86,275.91,287.03,286.07,279.02,294.40,294.50,300.43,303.04,303.16,315.03,309.54,316.64,312.24,311.66,307.09,304.80,302.33,303.67,303.90,303.50,305.00,302.26,302.26,252.18,257.21,278.09,254.92,238.52,230.89,303.42,303.17,316.22,307.35,326.21,321.51,315.60,320.71,278.31,299.31,313.07,316.96,316.35,317.23,317.89,316.12,318.83,308.91,328.74,335.95,332.42,319.04,284.38,266.35,271.80,269.74,255.30,248.12,253.37,270.08,256.87,229.79,228.41,242.56,235.17,241.55,247.88,264.56,181.08,257.46,265.55,270.06,257.43,248.68,236.31,263.38,258.94,255.33,271.28,266.78,268.25,270.49,284.83,298.44,311.94,312.20,312.22,299.47,295.35,298.76,301.17,296.20,305.06,304.83,312.34,328.04,325.66,333.73,339.39,331.16,348.34,
2005-05-25 21:41:28.038000,L5,230.51,180.31,231.13,226.96,273.12,282.73,284.59,299.64,315.65,310.97,305.96,314.52,325.60,330.09,327.10,330.07,322.13,338.87,325.49,328.74,336.08,342.02,349.73,345.14,338.44,348.35,338.44,322.16,318.87,239.09,250.02,226.06,204.03,,,,302.92,298.53,279.22,261.88,214.20,254.68,228.98,167.66,198.88,191.61,189.45,,,,,188.07,184.74,171.90,166.06,174.60,182.92,186.49,191.90,197.35,198.96,197.85,206.72,220.33,237.69,239.09,234.85,230.32,270.81,283.28,276.73,276.74,293.35,296.53,297.42,299.82,303.52,304.10,304.79,310.14,306.78,307.31,306.94,305.90,303.03,297.50,297.55,297.98,303.43,302.50,294.65,247.97,256.40,265.02,247.55,234.65,225.87,294.63,299.37,315.18,300.32,323.10,316.28,314.43,313.29,273.45,295.24,313.64,315.26,311.20,310.70,318.69,314.33,302.74,312.18,326.67,323.13,337.59,273.08,280.73,255.89,266.04,268.46,253.74,245.27,246.17,269.24,232.04,226.91,227.20,235.59,236.03,239.86,245.13,261.05,192.84,259.16,252.45,259.64,260.09,246.81,232.39,251.16,245.73,256.53,261.89,263.98,263.50,260.17,278.48,290.58,307.85,307.08,302.89,296.68,291.83,305.59,270.25,277.26,297.23,297.75,303.61,322.19,321.21,329.85,335.41,333.09,339.43,
2005-06-10 21:41:36.102000,L5,235.02,169.11,230.10,222.97,266.76,281.23,277.64,307.94,319.92,315.96,308.33,325.42,324.32,335.84,330.87,328.48,336.46,340.30,329.23,336.57,342.82,343.12,348.36,350.87,345.36,337.38,337.42,329.90,309.74,,,,,,,,,,295.09,274.80,255.92,263.57,245.06,,,,,,,,,173.45,177.82,172.58,171.90,173.24,188.78,191.70,196.42,192.82,201.06,200.11,223.34,226.67,253.90,246.09,241.94,242.06,282.52,282.50,274.48,282.30,291.44,292.32,294.40,298.29,298.70,306.24,308.25,308.15,305.97,301.81,298.86,305.24,303.23,304.89,303.93,306.88,307.29,295.59,299.25,249.31,246.47,268.04,258.38,252.05,228.12,285.38,294.00,315.03,304.86,322.16,314.79,307.79,320.31,276.59,294.40,309.65,315.78,314.13,318.62,315.42,319.41,309.20,308.85,322.99,323.07,324.28,313.47,291.07,267.35,260.92,267.68,253.77,244.14,236.20,256.79,233.64,229.00,227.98,240.78,234.41,237.53,244.40,261.75,185.77,255.51,250.53,267.44,257.84,251.79,231.68,260.26,251.75,254.96,276.76,264.71,268.56,270.57,282.27,294.49,313.01,309.43,298.74,296.97,292.66,295.83,304.81,288.98,297.69,304.64,306.05,322.95,324.53,330.31,339.70,332.48,348.86,
2005-06-26 21:41:40.412000,L5,270.02,282.71,253.45,268.64,276.02,285.07,274.44,300.65,319.42,309.11,306.08,320.29,326.98,338.71,330.57,327.11,324.76,334.71,331.00,330.60,337.69,341.89,341.41,354.38,341.41,338.41,341.65,347.61,312.95,260.15,244.97,225.61,177.81,,,,,,,,261.39,262.24,225.33,,,,,,,,,183.73,180.93,172.03,176.83,175.91,187.53,192.35,195.10,196.46,197.94,197.36,216.12,224.23,235.44,240.20,248.74,243.02,275.91,280.39,273.13,287.24,288.56,288.50,299.07,290.92,296.48,303.22,302.94,306.70,305.48,308.32,302.00,302.83,304.61,301.95,308.39,304.75,297.51,296.92,296.81,257.92,248.62,264.78,247.17,220.48,240.59,296.86,297.39,316.39,310.29,319.10,312.25,300.95,309.86,269.38,299.80,312.45,309.39,310.79,317.36,316.72,315.53,307.31,289.22,321.00,323.43,313.50,270.06,283.54,258.44,265.20,252.64,252.92,239.47,241.94,257.12,211.33,234.69,226.77,245.53,230.99,235.85,237.89,271.21,181.15,238.60,241.13,269.46,256.02,247.22,233.94,251.85,241.69,249.63,266.09,265.69,269.10,261.62,284.57,290.01,305.07,303.63,296.52,295.81,297.43,294.21,288.55,291.13,305.69,297.32,303.98,317.44,320.47,326.86,334.55,329.09,335.90,
2005-07-12 21:41:47.390000,L5,251.00,267.73,268.71,255.54,291.37,283.16,283.81,307.43,315.92,305.30,306.58,322.28,327.99,327.71,334.74,331.42,332.53,336.26,326.47,342.11,348.19,343.00,353.25,355.40,350.64,349.22,344.56,336.49,333.11,335.50,248.12,234.71,205.09,155.47,,,,,288.66,278.04,280.43,261.63,253.65,,,,,,,,,185.77,191.85,171.63,172.86,182.60,189.92,197.23,192.23,199.71,207.11,204.94,217.74,234.71,240.31,248.63,243.22,255.49,272.91,287.77,268.44,294.53,288.50,294.56,307.14,301.94,302.70,304.53,304.65,310.99,305.34,305.50,310.70,306.41,300.79,307.28,298.81,305.03,300.55,301.75,302.24,260.59,257.32,289.43,257.49,250.12,234.41,283.05,301.75,318.61,301.94,316.85,308.44,309.85,317.33,280.45,305.98,310.50,325.96,320.61,315.82,321.41,316.22,321.65,312.19,326.35,326.89,333.85,293.62,287.76,271.73,269.90,271.18,261.93,249.88,252.67,263.37,252.25,229.37,239.92,241.70,249.98,239.52,241.28,245.21,177.99,252.01,246.96,257.12,276.98,251.50,242.16,259.78,264.13,256.77,272.22,265.20,265.37,271.60,286.14,289.71,308.00,302.29,312.99,297.61,300.78,292.98,305.59,291.33,312.42,303.89,320.16,320.08,329.11,336.14,333.42,328.73,343.11,
2005-08-29 21:42:10.705000,L5,320.35,331.62,315.75,299.91,324.81,311.53,327.05,325.34,326.65,320.50,322.57,348.81,342.54,349.75,343.43,342.94,347.26,349.77,348.42,349.66,360.53,357.85,373.08,374.14,373.09,363.10,371.28,376.97,374.63,351.47,355.83,336.24,320.44,343.25,330.23,339.38,326.85,332.37,311.59,292.18,287.04,284.91,256.11,244.48,226.04,252.45,232.87,201.28,,,,201.04,199.16,180.90,188.57,179.18,194.32,201.60,199.97,201.33,213.46,210.37,228.85,232.36,272.44,258.59,264.97,271.19,289.57,296.23,297.00,297.14,300.51,308.62,311.25,309.56,313.92,318.81,316.86,315.46,319.51,320.29,323.68,321.11,323.07,317.84,320.39,314.14,316.06,320.09,320.08,302.03,278.05,286.73,268.30,275.64,277.43,314.20,328.35,330.40,325.79,334.98,331.86,328.89,337.12,295.74,314.54,324.09,329.71,327.20,337.58,329.38,329.79,322.26,324.62,338.48,340.20,341.31,329.98,312.62,327.69,278.03,283.89,288.23,275.45,303.93,324.63,280.48,241.15,251.10,259.37,247.98,258.56,254.72,270.74,211.87,263.36,259.33,268.00,263.56,255.81,255.26,321.75,269.00,267.97,274.73,308.77,281.84,284.24,299.48,306.03,319.38,319.95,309.64,312.98,311.08,321.04,315.47,310.16,326.57,329.82,325.28,335.98,335.78,345.52,350.49,357.35,359.37,
2006-01-20 21:44:01.121000,L5,319.36,321.05,315.62,321.10,320.64,327.64,327.50,318.40,316.59,311.91,306.36,317.35,320.49,328.72,325.82,329.00,324.99,332.66,331.45,329.47,336.22,339.93,346.04,349.02,350.57,343.79,337.48,333.98,316.17,331.42,314.84,301.34,296.66,254.92,236.45,230.38,297.09,298.79,278.36,184.71,259.93,258.57,244.95,175.07,194.55,170.01,161.92,,,,,191.26,189.08,178.48,168.64,177.94,184.47,188.73,192.00,197.13,196.34,198.99,216.13,227.54,240.18,235.56,219.97,187.28,284.15,284.70,234.88,188.42,207.78,280.59,308.83,300.23,289.58,296.47,276.74,308.63,302.45,305.54,314.38,306.40,290.35,299.15,301.19,304.60,307.59,304.29,303.06,251.20,256.16,275.97,262.16,246.34,235.57,294.64,313.48,320.12,309.13,320.29,317.86,316.03,318.98,281.62,306.26,320.37,320.91,320.52,317.71,325.05,319.06,320.39,318.18,333.51,328.34,335.93,300.02,286.43,261.70,268.47,272.35,266.55,251.86,256.25,270.79,238.18,233.08,236.24,242.39,245.10,249.86,258.63,265.21,200.96,253.60,266.71,268.16,268.85,253.03,243.53,261.60,258.21,268.14,273.95,272.20,268.69,269.67,288.15,300.89,308.01,310.54,309.26,302.53,301.83,299.92,298.35,299.09,308.37,311.57,312.53,329.33,323.80,332.97,339.53,335.32,345.29,
2006-02-21 21:44:44.561000,L5,321.36,320.31,317.67,317.24,321.02,319.21,324.78,310.07,317.23,316.29,305.48,319.27,325.02,324.39,330.52,324.78,322.26,336.11,330.87,319.13,344.89,339.83,343.18,344.61,345.09,346.62,335.61,324.79,321.57,330.77,308.42,297.43,300.28,290.67,298.38,290.74,298.75,297.90,286.19,175.90,266.96,253.99,230.63,180.03,202.57,177.35,167.90,,,,,192.28,185.61,174.66,166.24,174.53,183.48,190.31,188.69,192.24,193.67,193.17,208.24,226.58,236.22,242.45,246.38,249.50,275.72,287.14,277.24,277.79,290.79,294.94,299.38,303.64,299.88,308.58,309.05,310.95,308.67,312.31,306.82,308.24,300.23,303.56,305.84,307.44,306.85,305.92,301.86,251.67,253.20,277.86,256.77,230.84,226.17,292.21,300.19,312.25,303.17,314.02,314.58,310.06,320.55,269.12,295.91,315.70,319.04,317.99,318.56,321.66,315.94,317.84,306.22,326.00,325.44,328.72,287.54,280.39,261.34,262.55,270.23,260.75,252.38,255.46,267.31,254.23,234.90,231.43,238.68,237.45,247.66,251.24,266.97,189.65,260.61,255.69,262.00,265.22,251.29,240.80,258.75,254.59,260.88,271.65,270.21,264.41,274.85,287.45,297.77,314.21,313.93,311.93,300.34,300.52,295.07,291.93,294.10,302.74,303.98,308.98,328.77,326.13,337.14,341.62,332.23,346.10,
2006-03-09 21:45:04.554000,L5,332.83,334.65,326.57,325.46,327.87,325.97,332.85,328.07,329.31,328.18,339.32,338.12,344.39,352.45,355.00,351.38,363.95,357.92,364.02,363.39,366.61,366.10,370.81,374.18,378.88,370.85,376.31,383.61,377.58,380.57,380.72,349.30,363.37,353.75,358.28,353.86,350.00,344.71,332.08,315.30,293.84,294.44,281.53,232.93,222.95,212.56,209.22,191.62,,,,315.11,294.75,309.32,303.44,306.28,295.16,304.35,299.65,315.72,294.66,289.42,295.71,297.79,297.91,307.66,309.91,315.69,308.56,309.92,312.81,309.68,315.75,321.82,317.41,325.11,319.00,326.36,331.91,329.93,333.97,333.54,330.73,324.08,335.48,337.11,333.15,326.36,325.68,323.99,325.88,325.48,329.28,326.78,323.47,318.72,322.50,327.91,327.37,330.20,326.58,340.47,331.39,326.87,332.91,329.61,336.55,335.33,336.86,341.02,343.57,342.11,344.94,352.06,353.59,354.22,360.27,358.41,348.04,360.72,359.98,372.64,364.79,354.13,341.28,343.19,347.28,346.96,350.23,345.56,347.41,355.22,367.90,364.46,363.97,353.61,350.10,342.42,323.90,315.61,278.77,322.29,302.71,313.56,316.95,325.67,318.70,326.89,312.72,319.01,321.56,319.52,322.62,323.48,327.45,324.32,326.35,327.19,319.06,328.45,333.21,339.76,347.89,349.24,350.82,356.45,358.19,360.05,
2006-04-10 21:45:40.863000,L5,292.89,296.72,271.59,219.26,253.11,242.72,206.70,222.46,,,,,,,,,,,,,,,185.48,264.93,278.56,286.63,300.34,279.39,,,,,,,,,,,,,,,,,,,,,,,,176.65,174.59,161.74,156.52,165.34,173.58,178.09,178.57,182.76,179.92,180.21,196.43,214.00,226.97,231.34,228.62,202.51,258.11,270.09,254.03,255.60,272.72,274.93,288.55,291.93,288.74,290.01,299.31,296.83,294.43,292.06,299.54,296.24,292.98,291.89,292.42,295.11,289.58,295.56,222.18,237.24,231.17,257.45,245.75,240.42,226.65,244.23,258.45,,,,,,,269.67,280.05,301.33,301.91,301.53,283.63,298.04,283.60,255.08,246.06,240.70,237.43,295.96,242.65,256.29,222.75,243.50,260.09,252.49,244.32,236.65,251.34,218.64,216.73,221.52,225.94,226.48,225.06,235.02,239.16,179.17,273.86,287.34,298.55,297.68,298.09,314.28,273.35,254.53,249.10,260.47,258.21,252.75,256.53,274.36,281.27,308.80,303.86,299.74,292.36,290.25,,,,,,,,,334.96,384.13,353.79,190.70,
2006-04-26 21:45:56.580000,L5,268.82,237.84,286.69,243.06,305.15,290.10,291.00,313.61,318.85,310.03,307.83,321.78,326.91,327.59,326.34,330.37,326.42,338.28,326.69,325.39,339.46,347.68,354.17,353.37,344.10,339.85,339.95,333.52,317.00,292.10,274.48,232.53,293.50,194.99,246.01,253.35,230.73,298.94,282.39,259.47,260.76,259.55,240.22,179.18,200.61,188.81,181.07,,,,,187.55,193.52,169.37,168.59,173.99,182.53,188.74,192.65,192.69,197.05,197.55,213.73,226.62,240.29,241.67,244.02,246.12,279.33,281.71,278.93,280.37,293.21,293.61,301.74,303.92,301.21,306.55,307.52,306.48,307.33,314.36,312.37,311.89,307.13,310.28,306.66,302.42,298.63,303.76,300.70,255.33,249.32,270.38,252.66,248.10,231.77,297.30,298.82,322.11,313.29,320.09,318.21,316.50,321.66,274.34,299.64,317.17,318.26,320.05,314.22,314.88,323.88,312.13,310.76,329.73,332.25,334.41,313.70,284.52,270.07,269.56,278.07,261.34,247.16,248.91,266.78,254.83,231.39,228.40,240.49,231.74,255.04,256.39,263.58,191.20,250.85,262.37,258.04,260.95,248.67,238.92,257.55,253.62,256.11,268.67,268.61,267.84,266.96,281.54,294.63,315.23,313.82,307.86,305.61,297.97,302.14,304.79,295.71,304.34,307.46,315.64,325.55,323.02,337.85,338.66,334.37,343.25,
2006-06-13 21:46:37.602000,L5,232.48,168.01,224.13,221.55,281.09,278.14,281.97,305.05,314.98,313.52,306.25,319.30,323.52,326.40,332.57,328.67,326.18,331.94,332.23,338.39,344.85,339.97,355.48,353.35,342.74,352.72,333.74,331.72,333.95,244.66,250.85,220.32,192.77,,,,,,,272.37,280.92,261.07,254.47,,,,,,,,,192.09,185.71,171.34,166.90,176.04,183.37,185.59,188.15,199.12,206.44,211.30,216.30,234.52,237.26,255.75,247.40,250.53,277.23,286.24,277.00,286.29,283.13,291.39,299.76,302.76,296.01,302.41,302.41,305.39,303.33,308.92,303.04,304.88,300.13,302.20,300.73,305.26,309.06,310.07,299.40,255.36,259.70,281.37,250.29,252.26,228.49,304.22,316.60,318.01,309.55,314.84,314.90,306.02,315.85,299.28,299.97,316.94,314.83,315.77,312.25,318.47,318.84,316.16,316.23,330.32,325.32,329.75,299.52,292.69,262.03,270.98,263.64,255.31,248.94,244.09,260.02,194.94,222.60,225.25,230.99,227.91,203.09,229.26,244.49,181.18,245.74,241.83,249.11,264.30,249.81,235.42,251.10,250.07,253.29,265.19,268.91,263.27,267.45,280.62,293.77,307.32,307.02,305.32,297.52,299.62,301.75,301.77,289.44,310.47,301.64,312.61,329.20,322.22,332.80,339.65,337.56,350.54,
2006-07-31 21:47:18.646000,L5,246.36,187.08,273.61,232.44,273.28,282.84,284.61,308.44,314.58,312.64,304.93,305.24,308.28,336.04,327.08,327.14,318.99,333.26,318.50,314.66,335.10,332.39,341.30,346.07,339.83,339.04,330.38,326.59,307.94,248.01,244.02,212.38,181.24,284.61,302.95,236.22,290.55,290.13,272.05,,251.31,252.33,243.14,176.69,209.49,189.39,183.06,204.44,,,,181.30,178.99,178.74,176.97,169.75,179.79,181.46,188.08,182.57,194.27,194.57,211.53,223.93,244.96,239.90,241.51,240.63,280.17,276.52,265.03,273.32,281.77,284.35,296.54,297.42,294.67,303.86,307.01,307.97,304.07,306.27,304.71,306.98,299.13,301.48,300.75,299.73,300.40,294.67,300.42,249.32,246.04,265.02,244.33,214.66,222.55,273.64,294.83,165.38,167.34,287.86,265.71,220.92,309.75,263.31,289.74,310.34,314.37,309.80,313.10,311.00,307.50,303.14,303.68,317.00,311.37,310.64,274.30,280.22,254.58,254.31,257.33,253.54,247.35,225.66,227.95,177.95,208.90,224.53,227.46,223.58,171.03,187.11,222.81,181.23,249.28,251.53,255.25,248.41,241.27,227.39,253.65,247.61,249.89,268.42,271.66,264.50,263.32,285.12,289.52,292.50,304.34,294.80,295.06,293.12,296.97,293.14,286.41,306.02,305.21,303.64,323.49,324.67,337.32,344.55,333.81,346.58,
2006-09-01 21:47:43.231000,L5,311.05,310.16,308.12,258.70,313.48,300.92,313.11,314.29,319.21,301.82,297.09,308.18,319.07,330.42,344.62,327.02,319.79,335.87,330.30,329.65,345.86,338.60,349.19,344.92,336.75,343.66,335.62,326.78,327.37,326.69,301.56,284.56,306.50,290.19,299.18,297.71,307.30,291.78,196.29,158.46,,254.70,233.59,169.72,187.08,161.14,,,,,,187.75,182.91,172.94,178.16,175.19,185.34,191.34,191.79,193.26,193.05,197.13,210.74,229.52,240.78,240.52,242.76,250.98,277.19,289.84,287.16,280.38,290.25,293.29,299.08,302.87,301.53,304.89,306.44,308.07,305.66,308.36,303.68,305.51,296.09,304.55,299.49,305.81,297.40,297.76,299.46,255.65,253.12,268.01,250.63,231.03,220.00,281.64,296.21,171.09,235.08,290.44,273.79,223.78,321.90,265.68,301.50,309.58,314.42,320.98,314.33,319.41,317.33,311.04,290.90,322.97,322.00,330.13,277.54,286.63,260.15,262.71,264.78,256.50,250.80,236.79,238.32,186.01,216.14,225.06,231.99,222.64,198.31,217.99,239.25,184.47,250.07,255.80,261.11,253.05,246.15,235.71,257.12,253.72,255.48,286.80,286.49,274.23,266.38,282.13,291.82,305.95,308.64,292.93,303.85,292.87,297.85,303.00,293.63,305.65,304.01,308.09,326.27,327.53,338.09,346.68,337.35,347.74,
2006-12-06 21:48:41.029000,L5,346.18,330.41,330.19,325.06,325.28,329.96,332.39,332.89,327.70,332.00,334.90,326.71,341.61,348.16,358.29,343.17,350.38,342.62,346.53,346.37,349.76,356.80,361.70,358.57,361.43,359.54,386.00,370.42,357.93,362.01,365.22,359.31,343.97,344.20,338.86,339.20,321.73,320.15,306.36,254.60,223.37,229.78,159.76,260.00,,,,,,,,161.60,184.85,180.65,175.58,170.57,178.05,188.33,187.12,193.88,204.65,207.47,205.56,226.68,241.92,258.01,273.03,278.83,288.65,300.36,295.29,300.22,295.56,299.28,300.39,304.64,305.58,314.15,315.78,315.07,311.69,314.85,309.30,310.25,306.78,307.10,308.98,307.23,311.86,311.39,307.66,301.50,276.03,313.10,306.57,303.37,260.49,302.36,304.68,314.52,314.14,305.03,319.82,316.22,316.34,312.07,307.81,317.15,319.62,319.89,322.96,325.12,324.21,322.26,318.92,328.70,324.84,324.07,319.45,299.53,288.61,264.93,316.25,262.62,253.67,242.49,247.99,282.97,212.49,257.80,262.07,259.80,249.04,240.54,244.20,242.21,208.46,246.75,249.90,250.77,247.00,236.25,244.58,271.84,267.38,276.30,278.12,286.98,279.80,293.21,293.87,310.08,304.45,311.95,300.13,302.80,304.65,299.02,306.82,304.80,310.37,314.60,319.04,324.75,323.61,337.53,351.31,342.81,
2007-01-07 21:48:55.368000,L5,286.49,271.52,268.73,273.10,275.30,280.76,271.50,266.65,265.57,262.35,263.97,267.27,279.64,280.50,286.42,283.97,279.04,286.14,278.11,272.97,297.53,291.35,300.23,298.05,300.98,288.97,298.18,281.35,281.01,265.28,267.76,240.91,238.06,241.38,241.23,253.99,237.37,243.86,228.26,209.03,213.47,206.74,187.86,,,,,,,,,,,,,,,,,,,,163.19,180.96,196.58,198.99,201.66,206.95,231.62,238.52,229.60,239.69,241.69,244.90,250.91,256.06,252.86,262.00,264.08,256.93,261.06,259.31,260.92,260.05,257.98,261.92,258.78,257.08,255.63,254.85,250.79,209.25,208.42,230.17,209.11,202.01,186.19,242.34,254.48,269.67,262.81,282.33,276.19,259.63,271.39,223.64,252.16,270.58,274.73,265.51,264.72,268.45,261.74,259.77,255.08,266.96,280.32,271.99,241.35,231.79,213.64,211.63,225.87,214.73,213.87,199.72,209.88,178.44,177.40,184.83,186.80,191.64,194.61,199.25,210.69,,217.74,230.51,271.33,248.42,232.40,213.46,212.94,210.80,212.10,227.74,223.19,224.35,220.31,238.90,249.16,268.56,265.76,261.41,256.04,260.89,255.77,274.07,269.25,267.93,265.47,265.20,284.26,281.02,291.68,296.41,293.40,302.95,
2007-02-08 21:49:02.527000,L5,323.53,322.07,317.85,269.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.31,168.22,173.09,184.43,186.19,179.67,191.14,214.59,235.01,242.28,240.05,235.11,266.61,277.42,273.75,275.24,291.85,293.56,299.00,304.25,296.51,298.06,303.82,300.56,300.73,302.58,301.47,300.86,281.76,292.18,298.79,296.62,292.36,292.27,286.56,247.29,249.67,265.92,249.19,237.32,223.19,282.35,284.63,310.20,300.19,,304.87,306.73,312.75,265.98,287.80,307.60,313.79,315.83,308.60,310.85,307.05,307.48,298.54,317.81,326.17,327.09,271.57,274.79,250.18,260.35,263.12,256.76,247.78,244.93,259.30,244.71,224.63,223.73,232.03,232.02,240.10,246.58,259.71,182.11,249.72,254.14,251.67,249.14,241.14,229.49,251.42,250.35,253.73,262.33,258.99,259.68,257.41,273.94,285.54,305.00,306.43,294.09,294.58,293.49,284.99,298.71,289.14,302.33,300.07,306.51,318.61,317.65,331.33,334.78,331.01,339.56,
