dates,satname,nzd0342-0000,nzd0342-0001,nzd0342-0002,nzd0342-0003,nzd0342-0004,nzd0342-0005,nzd0342-0006,nzd0342-0007,nzd0342-0008,nzd0342-0009
2000-08-05 21:58:20.584000,L7,353.46,330.92,306.04,302.53,293.09,,,,267.71,282.49
2000-08-14 21:52:08.182000,L7,368.48,318.60,303.71,296.14,292.20,252.01,,263.36,288.33,322.90
2000-10-24 21:57:29.684000,L7,355.78,298.66,304.54,302.00,297.79,253.75,308.00,294.88,309.46,307.69
2000-11-18 21:51:22.819000,L7,342.49,297.22,283.92,282.58,287.92,262.10,,270.35,290.66,314.64
2000-11-25 21:57:10.965000,L7,337.88,287.23,294.45,290.80,282.43,269.64,316.99,310.24,290.92,334.68
2000-11-25 21:57:34.931000,L7,325.52,268.58,299.72,289.98,215.86,236.97,302.60,187.36,304.10,313.87
2000-12-04 21:51:22.024000,L7,340.13,286.96,291.08,299.21,284.00,265.55,320.91,332.96,336.96,347.21
2000-12-20 21:51:28.881000,L7,325.14,278.40,296.45,290.52,,,,303.47,276.63,324.53
2001-01-05 21:51:28.457000,L7,359.88,298.35,300.71,294.60,280.90,268.37,319.51,309.49,281.73,341.29
2001-02-06 21:51:26.449000,L7,360.58,268.25,279.47,299.71,279.46,268.91,286.75,195.26,278.58,340.11
2001-03-17 21:57:04.487000,L7,337.56,269.72,294.87,304.94,273.52,273.27,327.64,328.16,317.05,321.17
2001-04-02 21:56:54.678000,L7,369.65,293.35,297.72,290.31,226.99,,,309.08,282.99,342.62
2001-04-02 21:57:18.479000,L7,358.11,263.11,294.98,215.60,,,,235.38,267.89,266.12
2001-04-27 21:51:07.792000,L7,372.53,329.95,301.80,298.68,289.27,270.39,290.65,315.91,314.98,337.83
2001-05-13 21:50:57.045000,L7,525.52,313.53,293.55,235.25,287.03,307.23,533.37,506.08,237.54,342.49
2001-05-20 21:56:40.935000,L7,300.00,299.37,297.26,292.32,288.46,251.24,,,243.34,316.53
2001-05-29 21:50:49.329000,L7,363.83,335.83,293.86,294.74,290.59,,,,239.42,301.74
2001-07-07 21:56:12.103000,L7,360.98,328.29,302.53,301.06,291.23,,,,281.87,302.77
2001-07-07 21:56:36.067000,L7,359.59,309.59,299.88,291.86,,,,,263.24,240.87
2001-08-08 21:56:12.984000,L7,362.43,318.11,306.99,309.76,266.47,246.80,,241.27,302.60,275.43
2001-09-18 21:49:29.215000,L7,338.17,289.71,274.33,282.30,278.63,260.02,,294.35,293.31,246.07
2001-09-25 21:55:16.606000,L7,332.98,295.58,297.81,302.81,286.48,293.45,,311.96,318.69,320.47
2001-09-25 21:55:40.572000,L7,332.89,271.73,302.92,308.86,257.88,254.83,,300.84,317.54,310.44
2001-10-11 21:54:57.784000,L7,346.37,231.11,,,,,,,,
2001-12-30 21:55:25.157000,L7,350.05,291.25,299.91,288.96,277.95,269.11,313.07,309.60,289.01,326.98
2001-12-30 21:55:49.115000,L7,347.05,,,,189.54,182.05,314.91,260.01,303.69,310.81
2002-01-15 21:55:35.405000,L7,333.99,296.84,297.96,301.16,283.17,267.36,,294.85,290.49,313.99
2002-01-15 21:55:59.365000,L7,332.16,293.80,303.36,282.50,,,,259.23,265.93,292.41
2002-02-16 21:55:42.088000,L7,382.27,359.47,335.28,384.26,434.83,542.78,530.20,532.01,289.78,327.49
2002-02-16 21:56:06.046000,L7,328.12,300.28,313.43,224.54,,,179.71,,423.19,450.70
2002-03-04 21:55:45.898000,L7,315.97,284.98,259.16,269.63,,,,300.97,283.12,173.93
2002-03-04 21:56:09.860000,L7,328.26,290.91,298.44,265.55,,,292.17,253.14,171.38,323.01
2002-05-07 21:55:39.775000,L7,357.60,299.52,300.65,301.42,291.82,302.12,,179.29,289.97,256.14
2002-05-07 21:56:03.729000,L7,293.95,291.40,299.91,288.62,280.36,,,248.18,273.69,289.86
2002-08-20 21:49:10.402000,L7,365.63,312.68,287.39,295.20,,,,,290.40,299.92
2002-08-27 21:54:48.137000,L7,348.74,302.34,288.21,288.10,288.46,,,,,
2002-09-12 21:54:43.623000,L7,347.53,294.44,286.94,287.00,279.85,237.31,,278.26,291.74,341.28
2002-09-12 21:55:07.575000,L7,,,294.64,288.94,,,,250.08,194.80,316.99
2002-10-14 21:54:31.916000,L7,,512.75,456.59,323.18,349.61,349.14,362.49,367.96,366.49,359.22
2002-10-14 21:54:55.882000,L7,464.83,464.59,346.14,314.12,343.72,339.89,345.94,320.24,333.12,332.47
2002-10-23 21:48:51.087000,L7,280.18,277.86,272.51,283.21,235.01,,,298.69,281.22,318.22
2002-10-30 21:54:37.512000,L7,349.23,295.35,292.88,295.37,275.61,272.44,318.45,305.88,290.39,340.34
2002-10-30 21:55:01.471000,L7,350.44,289.22,300.96,296.75,249.19,245.42,249.19,282.06,313.19,322.29
2002-12-01 21:55:04.846000,L7,364.61,289.31,295.37,299.80,269.06,298.86,334.33,320.27,335.70,346.10
2002-12-26 21:49:23.939000,L7,349.31,294.99,297.07,297.90,283.62,271.45,314.48,302.78,288.87,337.45
2003-01-02 21:55:10.157000,L7,330.86,280.61,289.02,288.16,272.30,259.95,,300.08,283.61,312.20
2003-01-02 21:55:34.113000,L7,321.41,278.75,294.82,293.74,243.26,242.46,292.14,289.03,261.59,305.89
2003-01-27 21:49:33.029000,L7,343.57,283.48,279.89,290.48,276.64,258.69,,267.42,277.94,233.23
2003-02-12 21:49:43.898000,L7,372.12,307.41,302.54,311.78,284.72,307.61,326.88,323.34,331.84,341.78
2003-02-19 21:55:30.495000,L7,360.68,336.64,300.55,306.85,287.40,359.15,271.13,327.69,284.36,340.03
2003-02-19 21:55:54.479000,L7,357.04,299.80,277.57,285.87,267.82,249.34,299.04,299.30,252.87,302.22
2003-03-16 21:49:46.061000,L7,357.04,282.06,291.09,294.48,277.35,263.32,314.16,305.06,279.67,321.93
2003-03-23 21:55:28.617000,L7,373.00,306.85,304.06,305.76,284.93,301.41,338.91,336.74,302.20,340.98
2003-03-23 21:55:52.571000,L7,359.18,300.99,301.65,299.92,267.06,245.71,330.22,317.23,316.67,190.83
2003-04-08 21:55:35.486000,L7,345.70,287.42,293.70,292.78,273.80,,,194.71,275.35,341.60
2003-04-08 21:55:59.443000,L7,324.57,264.68,295.78,291.67,,,,246.04,315.53,175.56
2003-05-03 21:49:49.056000,L7,,,212.32,206.91,,,,,275.41,303.04
2003-07-21 21:43:21.660000,L5,314.88,252.06,265.71,267.99,,,,,296.58,302.76
2003-07-21 21:43:45.776000,L5,329.88,270.50,292.82,292.02,,,,,,
2003-10-18 21:39:00.182000,L5,304.78,251.08,273.19,276.75,,,,226.87,304.87,315.61
2003-12-21 21:39:43.071000,L5,310.13,250.95,250.90,,,,310.98,313.83,181.62,328.14
2004-02-23 21:40:02.028000,L5,308.95,264.84,278.66,279.18,,173.92,300.11,299.52,312.85,319.71
2004-04-02 21:46:06.772000,L5,316.02,268.68,273.98,275.18,,,300.86,303.00,316.66,323.96
2004-04-02 21:46:30.745000,L5,322.83,269.02,291.05,290.11,,,302.79,302.54,307.55,315.76
2004-04-18 21:46:37.219000,L5,307.67,249.61,273.34,270.54,,,,281.20,305.80,321.29
2004-04-18 21:47:01.335000,L5,320.11,271.67,299.71,286.38,,,194.38,289.95,303.49,312.17
2004-08-08 21:49:38.691000,L5,313.94,258.98,268.92,269.30,,,,,301.18,308.12
2004-09-18 21:44:58.764000,L5,317.08,272.45,280.33,277.39,240.96,199.63,301.43,305.07,316.44,323.72
2004-09-25 21:51:19.231000,L5,351.21,339.30,337.84,335.00,344.62,344.12,359.49,334.33,331.97,343.35
2004-10-20 21:45:40.625000,L5,312.47,265.60,281.40,280.73,,184.82,308.59,301.78,308.92,317.21
2004-12-07 21:46:35.869000,L5,314.44,258.55,283.89,284.92,,,291.68,306.05,312.39,320.27
2005-01-15 21:52:57.240000,L5,312.79,259.67,278.28,271.77,244.35,,295.87,298.84,307.37,332.42
2005-01-15 21:53:21.356000,L5,314.99,273.47,289.79,284.33,,,259.14,296.50,302.00,321.95
2005-02-09 21:47:31.401000,L5,178.67,270.67,268.91,276.84,285.42,,313.19,320.57,332.25,335.25
2005-03-13 21:47:59.531000,L5,319.48,257.50,278.15,279.16,281.16,,297.21,302.95,310.56,321.37
2005-04-05 21:53:54.943000,L5,313.90,251.65,270.97,272.43,,,219.71,296.16,309.70,322.90
2005-04-05 21:54:19.058000,L5,329.22,277.51,294.20,293.32,,194.50,301.79,298.94,310.08,315.10
2005-04-21 21:53:58.696000,L5,315.69,254.53,278.57,278.89,,,,293.80,305.80,316.49
2005-04-21 21:54:22.812000,L5,320.39,265.52,295.54,291.03,,,283.97,292.74,304.37,303.20
2005-05-23 21:54:12.461000,L5,326.96,278.50,280.00,277.89,267.04,,,207.19,309.02,314.42
2005-05-23 21:54:36.577000,L5,334.77,282.77,297.44,293.84,,,,284.79,306.22,302.47
2005-06-01 21:48:30.637000,L5,326.04,276.21,276.88,279.31,278.87,,,256.26,307.05,312.05
2005-06-08 21:54:20.810000,L5,322.34,270.74,281.09,274.37,,,,,301.61,310.02
2005-06-08 21:54:44.925000,L5,332.38,277.64,298.73,291.64,,,,271.52,301.26,304.63
2005-08-27 21:54:55.892000,L5,316.10,273.17,274.72,272.82,,,,299.18,319.53,326.57
2005-08-27 21:55:20.007000,L5,323.81,285.89,294.12,291.47,274.13,,288.79,303.10,317.50,318.30
2005-09-28 21:54:56.334000,L5,314.32,271.19,262.92,270.54,,233.88,310.41,314.15,325.02,328.43
2005-09-28 21:55:20.450000,L5,323.72,268.27,269.67,281.98,266.80,235.38,314.25,312.24,318.58,318.51
2005-10-07 21:49:06.876000,L5,303.51,250.25,260.75,267.06,,,,,,
2005-10-30 21:54:51.334000,L5,296.31,266.00,260.03,263.86,252.88,238.42,318.97,323.81,327.03,333.42
2005-10-30 21:55:15.307000,L5,311.11,273.37,280.70,297.31,291.29,248.57,322.09,323.40,323.14,323.22
2005-11-08 21:49:16.532000,L5,309.19,262.76,273.30,274.78,271.98,,306.11,310.19,320.99,325.75
2006-01-27 21:51:10.462000,L5,315.13,260.56,274.61,276.66,226.79,,311.10,315.88,315.00,328.59
2006-02-03 21:57:06.838000,L5,315.15,245.64,275.55,277.93,248.36,,300.79,307.40,311.14,324.93
2006-02-28 21:51:52.186000,L5,319.02,267.45,281.19,281.14,258.08,206.72,,,305.63,328.15
2006-06-04 21:53:28.422000,L5,336.40,306.26,294.85,289.11,309.77,304.48,303.63,302.31,310.42,322.06
2006-06-27 21:59:36.315000,L5,315.80,242.65,266.25,266.79,,,,,,
2006-06-27 22:00:00.431000,L5,320.06,245.69,286.90,282.93,,,,,,
2006-07-22 21:54:10.491000,L5,325.41,275.74,282.02,277.93,,,,268.04,309.00,311.84
2006-09-15 22:00:39.157000,L5,314.27,264.12,284.36,284.49,267.01,,304.82,300.08,308.96,314.27
2006-09-15 22:01:03.273000,L5,316.72,271.57,297.27,295.66,250.55,,301.40,296.62,301.07,301.75
2006-10-10 21:55:08.811000,L5,316.25,274.84,283.89,284.56,249.72,,305.77,311.24,315.89,322.12
2006-11-02 22:01:08.627000,L5,309.14,257.40,279.39,282.26,,,297.19,302.38,310.76,315.95
2006-11-02 22:01:32.743000,L5,319.28,277.62,301.72,299.79,,,308.01,304.06,308.03,308.72
2006-11-27 21:55:35.233000,L5,310.87,251.46,279.67,281.66,244.87,,301.84,302.77,310.53,316.80
2006-12-29 21:55:50.726000,L5,313.86,273.31,293.06,297.00,311.79,,317.12,325.90,330.14,334.22
2007-01-21 22:01:45.476000,L5,318.71,265.10,274.19,278.21,267.73,,292.72,300.57,319.19,328.59
2007-01-21 22:02:09.591000,L5,332.86,284.74,297.73,296.34,248.30,,299.42,302.28,315.16,318.81
2007-01-30 21:56:00.553000,L5,315.95,262.91,272.01,274.28,231.75,,299.07,300.23,319.45,327.81
2007-02-06 22:02:11.997000,L5,449.29,323.31,322.22,306.52,317.20,305.82,327.23,322.50,323.04,320.32
2008-02-25 21:57:13.056000,L5,315.11,247.88,278.83,280.58,,,,202.21,315.18,326.77
2008-02-25 21:57:37.029000,L5,325.72,294.32,305.72,305.29,312.64,232.15,313.89,313.05,311.22,324.56
2008-12-09 21:51:18.382000,L5,320.49,282.17,295.44,289.23,298.13,,,306.36,313.14,313.30
2008-12-25 21:51:22.162000,L5,318.84,266.59,275.41,277.05,220.58,,314.56,319.70,324.88,331.42
2008-12-25 21:51:46.135000,L5,319.78,273.07,291.78,281.95,,,309.17,314.83,315.92,321.74
2010-01-13 21:57:37.192000,L5,317.34,262.63,283.94,284.36,281.53,,306.14,307.15,311.46,325.04
2010-01-29 21:57:41.230000,L5,313.68,265.36,276.99,277.41,,,,307.55,315.65,327.01
2010-01-29 21:58:05.346000,L5,318.55,272.42,293.28,288.06,,,,308.03,309.52,316.22
2010-10-12 21:56:49.113000,L5,317.61,274.54,276.97,277.02,,,,306.75,197.70,325.95
2010-10-12 21:57:13.086000,L5,329.26,287.15,299.44,294.30,289.31,,303.85,181.23,315.80,170.30
2011-01-09 21:50:58.806000,L5,314.22,273.14,283.11,284.51,287.07,170.37,304.63,307.54,316.52,326.30
2011-02-17 21:56:48.782000,L5,311.89,262.26,272.75,274.18,,,,210.46,312.85,325.56
2011-02-17 21:57:12.898000,L5,322.81,278.53,294.39,294.27,292.99,,306.81,312.47,313.81,322.73
2011-09-13 21:55:21.722000,L5,325.28,283.47,279.67,276.57,284.27,168.31,308.83,304.26,317.27,325.50
2011-09-13 21:55:45.838000,L5,323.49,284.94,289.93,284.26,,,,299.88,310.08,213.56
2013-04-27 22:08:35.483000,L8,341.09,314.47,310.00,305.28,246.94,,,324.48,329.49,337.58
2013-05-29 22:08:53.334000,L8,335.07,273.36,302.01,228.50,,,,,324.54,338.47
2013-05-29 22:09:17.297000,L8,339.33,311.60,307.69,305.27,,,,303.57,318.92,314.33
2013-06-30 22:08:48.035000,L8,343.61,313.94,309.80,305.81,284.47,,,301.28,330.08,339.73
2013-06-30 22:09:11.994000,L8,324.26,248.92,296.31,292.21,,,,,,
2013-07-25 22:03:01.828000,L8,345.87,315.79,310.45,304.43,303.63,,,325.82,330.64,339.19
2013-10-29 22:02:46.185000,L8,,,,541.97,345.82,310.68,548.35,488.94,434.67,
2013-11-14 22:02:45.355000,L8,452.08,339.55,324.56,324.12,333.89,314.40,344.26,341.21,341.86,348.21
2013-12-07 22:08:50.709000,L8,326.38,274.83,303.89,306.03,,,318.22,314.62,318.90,317.18
2014-02-02 22:02:05.518000,L8,327.10,281.12,305.05,304.77,235.42,,,237.51,326.93,334.40
2014-02-18 22:01:51.922000,L8,326.06,288.57,305.06,304.93,228.27,,,326.67,329.93,336.30
2014-03-06 22:01:37.193000,L8,325.51,275.67,305.83,304.70,247.85,,,330.06,332.34,338.77
2014-03-13 22:07:45.256000,L8,325.38,270.78,303.62,303.72,,,315.52,313.64,318.31,316.21
2014-04-30 22:06:34.437000,L8,351.21,251.71,,,,,,,,
2014-04-30 22:06:58.400000,L8,344.03,218.45,,,,,,,,
2014-05-16 22:06:21.708000,L8,332.60,298.64,301.27,300.98,,,,249.64,317.17,318.18
2014-05-16 22:06:45.666000,L8,329.47,265.71,301.04,253.70,,,,299.57,308.69,306.84
2014-05-25 22:00:34.672000,L8,342.16,308.66,308.31,302.78,241.84,,,255.54,319.55,339.34
2014-06-01 22:06:26.739000,L8,342.99,313.94,309.41,304.75,242.03,,,308.08,320.48,339.01
2014-06-01 22:06:50.694000,L8,339.89,299.97,305.27,302.34,,,,297.98,205.74,308.32
2014-07-03 22:06:38.032000,L8,356.73,319.31,312.27,306.31,317.91,,,312.80,331.94,341.51
2014-07-03 22:07:01.995000,L8,362.93,315.87,310.94,304.25,,,,213.39,317.25,313.95
2014-08-04 22:06:50.418000,L8,335.75,302.39,302.94,302.01,,,,323.73,332.12,343.33
2014-08-04 22:07:14.381000,L8,331.77,263.08,300.55,299.45,,,,306.17,316.79,313.23
2014-08-13 22:01:06.684000,L8,338.71,312.07,308.98,306.43,216.52,,,325.50,333.00,342.51
2014-08-20 22:06:54.640000,L8,325.50,264.60,299.80,299.77,,,,,,
2014-09-14 22:01:11.669000,L8,331.19,309.10,307.28,306.41,320.02,,321.01,325.27,333.00,336.89
2014-09-30 22:01:12.529000,L8,324.93,276.75,303.91,303.70,,,,325.44,330.99,336.52
2014-11-08 22:07:04.045000,L8,323.35,292.97,304.44,305.81,243.81,,,238.60,259.19,333.90
2014-11-08 22:07:28.004000,L8,318.86,265.29,299.01,301.51,,,316.55,309.62,210.60,313.20
2014-11-17 22:01:14.600000,L8,319.81,266.22,298.06,298.77,,,,323.04,264.03,337.22
2015-01-11 22:06:52.786000,L8,,,,,,162.78,332.53,326.88,326.18,325.73
2015-01-11 22:07:16.745000,L8,266.03,,,,,,285.57,310.49,308.41,269.39
2015-01-27 22:06:47.246000,L8,327.77,309.06,309.36,309.51,321.48,,331.82,331.46,330.28,337.41
2015-01-27 22:07:11.201000,L8,329.28,309.89,308.54,309.07,319.71,298.07,320.99,317.88,320.88,320.16
2015-02-12 22:06:39.159000,L8,327.27,282.69,305.93,305.68,246.86,,,296.24,331.49,336.34
2015-02-12 22:07:03.113000,L8,326.56,302.55,305.82,305.61,317.68,,320.95,318.45,317.92,314.98
2015-03-09 22:00:42.428000,L8,334.39,311.83,307.69,305.88,,,,327.64,314.71,330.58
2015-05-28 22:00:07.580000,L8,346.07,317.68,312.46,308.29,278.69,,,305.72,322.22,340.65
2015-06-13 22:00:19.815000,L8,331.68,274.38,298.42,,,,,,,
2015-06-20 22:06:08.884000,L8,327.59,290.22,,,,,,,,279.08
2015-06-20 22:06:32.847000,L8,341.09,309.69,306.99,305.34,,,306.14,300.66,316.36,311.32
2015-06-29 22:00:26.396000,L8,330.49,262.47,295.52,,,,,,,
2015-08-16 22:00:46.699000,L8,334.95,309.43,304.56,302.26,252.26,,,322.60,257.82,336.21
2015-09-24 22:06:49.672000,L8,327.94,306.36,307.90,306.13,249.97,,,327.93,331.90,204.46
2015-09-24 22:07:13.635000,L8,320.74,266.97,299.31,253.03,,,,310.97,315.60,311.66
2015-10-10 22:06:50.850000,L8,322.76,278.61,303.03,304.06,,,,324.30,327.55,202.41
2015-10-10 22:07:14.813000,L8,318.73,265.05,298.37,300.30,,,303.81,309.01,311.68,312.64
2015-10-19 22:01:05.887000,L8,330.76,308.18,306.49,307.14,319.67,,333.91,328.99,334.08,341.49
2015-11-27 22:06:59.201000,L8,325.26,274.66,306.49,306.58,,,,330.53,332.85,336.83
2015-11-27 22:07:23.156000,L8,322.62,267.05,300.94,302.68,,,,220.84,318.40,316.82
2015-12-06 22:01:10.909000,L8,,,,,,,,,319.95,330.67
2015-12-13 22:06:57.477000,L8,326.02,296.76,307.98,309.79,318.55,301.36,240.05,331.23,331.03,337.40
2015-12-13 22:07:21.432000,L8,329.49,315.44,311.58,312.87,323.34,299.05,324.20,320.27,321.73,321.20
2015-12-29 22:06:57.073000,L8,329.99,312.53,310.29,307.46,319.41,262.21,333.21,329.81,332.37,337.68
2015-12-29 22:07:21.036000,L8,326.57,310.32,304.91,305.64,316.33,299.46,319.79,316.62,319.04,217.37
2016-01-30 22:06:53.492000,L8,322.68,276.11,305.11,305.88,319.30,,330.10,328.34,331.86,334.40
2016-03-02 22:06:43.439000,L8,333.13,299.97,308.46,306.19,318.64,,330.77,240.79,334.31,337.95
2016-03-02 22:07:07.398000,L8,342.09,317.59,310.31,309.18,317.85,245.96,322.14,317.73,324.09,322.23
2016-03-18 22:06:37.904000,L8,332.61,307.98,308.15,305.76,314.03,299.63,205.10,237.08,255.79,185.63
2016-03-18 22:07:01.867000,L8,331.43,305.35,305.31,303.92,312.94,,317.58,314.92,317.35,316.66
2016-03-27 22:00:45.116000,L8,334.51,311.06,308.47,306.03,320.03,,208.03,234.98,207.57,333.73
2016-04-19 22:06:22.901000,L8,332.73,306.05,306.43,304.39,317.34,,331.15,325.22,258.71,188.99
2016-04-19 22:06:46.856000,L8,328.47,299.04,303.22,302.56,,,314.92,187.47,315.09,312.06
2016-05-05 22:06:50.290000,L8,,,,,,,,248.20,310.74,274.14
2016-05-21 22:06:26.340000,L8,333.79,275.35,300.94,301.05,,,,,319.01,338.61
2016-06-06 22:06:31.014000,L8,332.86,296.90,302.61,,,,,,289.63,287.52
2016-06-06 22:06:54.973000,L8,332.19,177.22,299.18,294.24,,,,,308.82,307.39
2016-06-15 22:00:44.975000,L8,329.39,245.43,,,,,,,316.61,276.61
2016-07-01 22:00:54.396000,L8,348.82,316.13,309.16,305.96,318.17,,,255.81,325.30,340.50
2016-07-17 22:01:01.204000,L8,378.29,324.18,315.35,315.96,,261.60,239.36,324.35,323.09,338.23
2016-07-24 22:06:49.856000,L8,324.31,262.98,295.01,,,,,,295.60,298.13
2016-07-24 22:07:13.819000,L8,334.62,268.14,302.68,302.02,,,,294.83,318.33,311.20
2016-08-09 22:06:51.832000,L8,333.21,308.39,303.93,301.33,,,,326.15,259.00,342.95
2016-08-09 22:07:15.795000,L8,333.50,286.80,304.47,301.73,,,317.75,310.37,318.28,314.21
2016-10-12 22:07:09.122000,L8,321.92,275.61,301.17,301.33,,,,315.76,322.30,331.90
2016-10-12 22:07:33.085000,L8,318.24,263.47,296.03,294.79,,,,307.57,314.86,313.07
2016-11-22 22:01:23.648000,L8,324.86,275.32,303.82,302.73,,,,326.19,322.17,325.70
2016-12-15 22:07:06.028000,L8,329.94,296.33,309.92,307.61,254.88,169.53,239.31,332.66,332.54,339.92
2016-12-15 22:07:29.991000,L8,324.26,270.53,305.51,303.23,,,318.98,314.86,319.25,320.13
2017-01-09 22:01:14.158000,L8,332.01,305.30,309.77,305.66,306.84,,,315.08,329.07,339.34
2017-01-16 22:07:22.953000,L8,367.22,333.03,342.69,323.66,334.37,312.18,332.67,329.39,327.01,330.06
2017-01-25 22:01:08.707000,L8,327.78,283.91,310.20,307.41,251.11,,320.15,331.97,260.80,340.57
2017-02-10 22:01:00.454000,L8,321.69,272.40,301.99,301.93,,,,323.27,325.61,331.98
2017-02-26 22:00:55.430000,L8,325.49,294.35,303.25,303.64,248.51,,,289.36,327.43,336.28
2017-04-06 22:06:21.875000,L8,323.97,279.18,303.85,302.42,,,,325.53,330.30,334.13
2017-04-06 22:06:45.830000,L8,322.62,272.90,302.97,300.36,,,,308.84,317.13,235.49
2017-04-15 22:00:30.050000,L8,344.04,322.60,314.79,311.83,321.36,,331.22,328.03,333.08,338.60
2017-05-08 22:06:11.201000,L8,333.57,306.13,305.15,302.65,,,,313.87,331.21,305.94
2017-05-08 22:06:35.164000,L8,336.36,313.53,309.63,310.06,,,287.77,308.75,319.11,312.13
2017-05-24 22:06:22.329000,L8,319.00,240.37,,,,,,,,
2017-05-24 22:06:46.292000,L8,320.43,236.75,,,,,,,,
2017-06-09 22:06:54.260000,L8,330.50,299.31,302.88,301.25,,,,,,
2017-06-18 22:00:46.718000,L8,349.87,323.44,314.90,310.83,322.41,,,254.95,331.70,339.04
2017-07-04 22:00:50.541000,L8,341.01,314.79,309.93,304.75,315.57,,,,320.02,337.93
2017-09-06 22:01:09.877000,L8,319.01,267.30,293.26,,,,,,330.17,332.04
2017-09-22 22:01:13.818000,L8,326.54,308.84,302.65,304.71,253.72,,,311.14,325.95,334.66
2017-10-15 22:07:07.600000,L8,326.94,277.06,302.04,301.87,,,,322.91,330.07,332.25
2017-10-24 22:01:21.408000,L8,330.88,301.88,306.54,306.60,273.92,174.80,238.26,258.16,203.70,337.18
2017-11-16 22:07:04.291000,L8,333.65,308.96,308.50,307.99,320.30,,332.82,330.30,331.09,336.70
2017-11-16 22:07:28.249000,L8,325.83,275.56,304.13,304.93,,,,312.79,186.92,316.86
2017-12-11 22:01:12.448000,L8,328.60,290.20,305.22,305.21,246.75,,,259.67,331.25,337.91
2018-01-28 22:00:58.125000,L8,329.53,310.18,309.45,308.94,304.79,,333.23,328.72,190.20,175.74
2018-02-04 22:06:41.601000,L8,333.11,308.48,308.53,307.68,320.33,,,331.03,200.53,338.77
2018-02-20 22:07:00.077000,L8,,,,,,,,311.55,322.09,323.04
2018-03-17 22:00:35.960000,L8,328.29,298.90,305.18,303.30,244.76,,,242.91,258.48,333.90
2018-03-24 22:06:20.137000,L8,330.78,304.58,305.72,306.86,244.85,,,328.49,330.82,334.20
2018-03-24 22:06:44.096000,L8,323.87,272.47,299.93,252.89,,,,259.57,317.48,311.94
2018-04-18 22:00:19.528000,L8,331.52,308.48,308.94,305.25,247.65,,,324.98,335.53,339.57
2018-04-25 22:06:02.812000,L8,329.03,284.92,304.42,303.23,,,,311.62,258.10,337.45
2018-04-25 22:06:26.771000,L8,324.20,269.96,302.76,300.68,,,,307.87,318.44,313.83
2018-06-21 22:00:01.138000,L8,334.97,295.41,298.60,,,,,,,
2018-06-28 22:05:52.179000,L8,329.21,273.31,258.20,293.88,,,,,,
2018-06-28 22:06:16.147000,L8,333.19,298.07,302.48,301.02,,,,,,
2018-08-08 22:00:25.669000,L8,322.20,,316.19,310.19,311.83,,,271.29,334.38,340.02
2018-08-24 22:00:33.638000,L8,335.79,309.70,307.45,306.74,255.68,,,324.63,332.08,337.03
2018-08-31 22:06:23.199000,L8,310.56,265.20,301.58,301.16,,,,,,
