dates,satname,nzd0437-0000,nzd0437-0001,nzd0437-0002,nzd0437-0003,nzd0437-0004,nzd0437-0005,nzd0437-0006,nzd0437-0007,nzd0437-0008,nzd0437-0009,nzd0437-0010,nzd0437-0012,nzd0437-0013,nzd0437-0014,nzd0437-0015,nzd0437-0016,nzd0437-0017,nzd0437-0018,nzd0437-0019,nzd0437-0020,nzd0437-0021,nzd0437-0022,nzd0437-0023,nzd0437-0024,nzd0437-0025,nzd0437-0026,nzd0437-0027,nzd0437-0028,nzd0437-0029,nzd0437-0030,nzd0437-0031,nzd0437-0032,nzd0437-0033,nzd0437-0034,nzd0437-0035,nzd0437-0036,nzd0437-0037,nzd0437-0038,nzd0437-0039,nzd0437-0041,nzd0437-0042,nzd0437-0043,nzd0437-0044,nzd0437-0049,nzd0437-0050,nzd0437-0051,nzd0437-0052,nzd0437-0053,nzd0437-0054,nzd0437-0055,nzd0437-0102,nzd0437-0103,nzd0437-0104,nzd0437-0105,nzd0437-0112,nzd0437-0113,nzd0437-0114,nzd0437-0115,nzd0437-0116,nzd0437-0129,nzd0437-0130,nzd0437-0131,nzd0437-0132,nzd0437-0133,nzd0437-0134,nzd0437-0135,nzd0437-0179,nzd0437-0180,nzd0437-0181,nzd0437-0182,nzd0437-0188,nzd0437-0189,nzd0437-0190,nzd0437-0191,nzd0437-0192,nzd0437-0193,nzd0437-0194,nzd0437-0195,nzd0437-0196,nzd0437-0198,nzd0437-0199,nzd0437-0200,nzd0437-0201,nzd0437-0202,nzd0437-0203,nzd0437-0204,nzd0437-0205,nzd0437-0206,nzd0437-0207,nzd0437-0255,nzd0437-0256,nzd0437-0257,nzd0437-0258,nzd0437-0261,nzd0437-0056,nzd0437-0057,nzd0437-0058,nzd0437-0059,nzd0437-0060,nzd0437-0061,nzd0437-0062,nzd0437-0063,nzd0437-0064,nzd0437-0065,nzd0437-0066,nzd0437-0067,nzd0437-0068,nzd0437-0069,nzd0437-0070,nzd0437-0071,nzd0437-0072,nzd0437-0073,nzd0437-0074,nzd0437-0075,nzd0437-0079,nzd0437-0080,nzd0437-0081,nzd0437-0082,nzd0437-0083,nzd0437-0084,nzd0437-0085,nzd0437-0086,nzd0437-0087,nzd0437-0088,nzd0437-0089,nzd0437-0090,nzd0437-0091,nzd0437-0092,nzd0437-0093,nzd0437-0094,nzd0437-0095,nzd0437-0096,nzd0437-0097,nzd0437-0098,nzd0437-0099,nzd0437-0100,nzd0437-0101,nzd0437-0106,nzd0437-0108,nzd0437-0109,nzd0437-0110,nzd0437-0111,nzd0437-0117,nzd0437-0118,nzd0437-0119,nzd0437-0120,nzd0437-0121,nzd0437-0122,nzd0437-0123,nzd0437-0124,nzd0437-0125,nzd0437-0126,nzd0437-0127,nzd0437-0128,nzd0437-0136,nzd0437-0137,nzd0437-0138,nzd0437-0139,nzd0437-0140,nzd0437-0141,nzd0437-0142,nzd0437-0143,nzd0437-0144,nzd0437-0145,nzd0437-0146,nzd0437-0147,nzd0437-0148,nzd0437-0149,nzd0437-0150,nzd0437-0151,nzd0437-0152,nzd0437-0153,nzd0437-0154,nzd0437-0155,nzd0437-0156,nzd0437-0157,nzd0437-0158,nzd0437-0159,nzd0437-0160,nzd0437-0161,nzd0437-0163,nzd0437-0164,nzd0437-0165,nzd0437-0166,nzd0437-0167,nzd0437-0168,nzd0437-0169,nzd0437-0170,nzd0437-0171,nzd0437-0172,nzd0437-0173,nzd0437-0174,nzd0437-0175,nzd0437-0176,nzd0437-0184,nzd0437-0185,nzd0437-0186,nzd0437-0187,nzd0437-0197,nzd0437-0208,nzd0437-0209,nzd0437-0210,nzd0437-0211,nzd0437-0212,nzd0437-0213,nzd0437-0214,nzd0437-0215,nzd0437-0216,nzd0437-0217,nzd0437-0218,nzd0437-0219,nzd0437-0220,nzd0437-0221,nzd0437-0222,nzd0437-0223,nzd0437-0224,nzd0437-0225,nzd0437-0226,nzd0437-0227,nzd0437-0228,nzd0437-0229,nzd0437-0231,nzd0437-0232,nzd0437-0233,nzd0437-0234,nzd0437-0235,nzd0437-0236,nzd0437-0237,nzd0437-0238,nzd0437-0239,nzd0437-0240,nzd0437-0241,nzd0437-0242,nzd0437-0243,nzd0437-0244,nzd0437-0245,nzd0437-0246,nzd0437-0247,nzd0437-0248,nzd0437-0249,nzd0437-0250,nzd0437-0251,nzd0437-0252,nzd0437-0253,nzd0437-0254,nzd0437-0259,nzd0437-0260,nzd0437-0011,nzd0437-0107,nzd0437-0162,nzd0437-0177,nzd0437-0178,nzd0437-0183,nzd0437-0230,nzd0437-0048,nzd0437-0076,nzd0437-0077,nzd0437-0078,nzd0437-0040,nzd0437-0045,nzd0437-0046,nzd0437-0047
2006-11-02 22:01:56.430000,L5,,330.77,502.16,279.73,262.71,256.00,259.01,273.37,284.80,301.80,288.61,319.47,421.71,442.68,449.17,457.25,467.81,500.79,517.18,,,,,,,,,520.08,453.21,485.62,507.09,471.89,463.14,453.68,434.15,438.47,514.10,525.76,476.22,501.31,508.02,257.70,269.19,438.12,430.64,273.06,,,,,,,,,189.33,316.50,198.78,158.51,,,,,,,,,423.31,260.67,235.09,,,,,,,,,,,,,,,,,,,,,310.37,269.57,239.49,200.91,186.13,,,,,,,,,,,,,,,,,,,,,509.59,481.63,,,,,,,,,,,,,,,,,,,,,,,,,,154.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.24,315.52,384.15,405.16,403.33,409.07,383.85,355.25,319.41,322.32,290.54,305.37,333.90,311.98,295.11,220.02,250.39,257.47,283.55,203.18,291.89,304.90,300.02,291.31,242.11,188.42,182.85,311.19,,,,,527.11,264.13,493.00,,,341.32,467.20,273.36,254.61,514.77
2006-12-11 22:08:27.926000,L5,,,477.46,331.80,295.88,360.82,290.05,309.43,313.39,313.76,307.96,379.13,438.38,452.49,471.81,510.37,504.31,,,,,,,,,,,,,,,,,,,,,,,,,228.24,253.99,,,,370.23,286.26,324.17,229.33,,,,,322.83,340.86,297.87,197.74,351.93,275.81,308.70,377.23,400.13,522.80,276.88,283.03,,,,,383.21,378.35,369.19,307.85,236.29,404.02,351.87,310.68,313.03,348.09,336.95,510.29,405.93,261.37,250.64,241.99,201.45,179.20,277.27,455.29,352.18,248.16,214.97,199.45,197.78,189.07,,,,,,,,,,,,,,,,367.83,326.53,254.37,314.33,395.73,468.43,332.89,481.60,,,,,,,,,,,,,,,,,,,,,,,,353.73,326.04,,,,,,,,,,,270.48,245.74,220.75,214.93,211.85,188.47,260.56,279.62,267.05,353.16,172.80,523.88,302.17,302.56,287.51,,,,,,421.38,399.88,406.79,207.61,289.23,466.77,,,,,,,,,,,,454.24,259.18,265.61,207.01,354.11,497.71,335.19,335.59,227.66,276.39,293.52,329.65,415.90,403.68,421.40,476.67,412.25,409.16,408.42,386.65,398.68,320.76,415.02,357.11,393.84,397.95,526.63,419.27,492.56,381.38,,,,,503.07,526.62,441.28,525.03,353.60,311.53,320.63,467.96,492.91,413.94,443.15,401.99,398.71,414.82,,502.81,457.66,452.89,458.71,497.13,201.17,196.48,324.23,,291.41,,,,454.22,,272.17,289.97,267.82,,261.95,233.79,
2007-01-21 22:02:33.422000,L5,,352.67,514.63,269.94,252.18,254.34,269.45,275.04,289.91,295.91,292.14,307.38,301.82,373.14,346.31,421.40,441.17,451.22,458.66,468.09,468.93,469.11,425.56,407.01,453.41,476.92,365.71,376.63,366.42,458.93,468.00,450.64,432.41,434.29,410.73,417.20,479.04,495.93,435.72,447.37,448.97,389.32,387.58,418.40,278.00,,,,,,,,,,,,,,,,,,,,,,496.14,261.83,232.31,,,,,,,,,,,,,,,,,,,,,318.81,274.35,249.37,203.61,174.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.49,346.22,389.83,409.87,418.99,407.04,390.56,369.94,349.87,324.38,304.11,310.50,333.12,314.07,299.56,311.11,320.97,345.61,343.82,335.24,349.01,340.64,351.13,338.37,343.45,186.69,176.83,303.04,,,,,526.93,283.68,455.48,,,,445.75,475.45,496.58,487.25
2008-02-16 22:04:21.599000,L5,,,481.38,324.48,282.55,290.18,277.71,298.06,373.62,406.61,458.91,419.18,444.97,471.52,519.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.65,505.87,486.96,472.63,,,,,,,254.16,431.06,387.84,358.37,400.23,193.92,315.01,376.13,465.35,540.93,281.20,279.58,,,,,389.41,387.65,379.42,313.94,257.67,242.44,444.40,311.94,406.59,432.94,225.52,282.23,275.29,253.44,228.27,245.55,199.49,204.69,275.92,337.99,297.45,260.57,475.85,205.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.07,435.62,354.36,355.91,174.36,187.08,240.14,,,,,,,,258.27,233.60,223.37,238.67,285.66,204.28,245.92,310.85,273.81,354.88,171.15,525.46,523.22,456.59,156.25,,,,,,417.21,238.68,280.37,216.50,,,,,,,,,,,,,,,,,,,,194.56,335.50,242.34,239.72,275.44,177.98,278.82,408.27,512.10,459.64,281.08,267.13,265.11,245.55,249.66,264.50,269.56,295.31,389.10,407.65,505.57,507.75,492.53,517.57,,,,,,,,537.26,444.48,330.15,327.45,352.20,330.32,321.69,347.73,359.29,378.94,257.78,271.90,270.86,279.61,272.51,263.32,214.98,494.80,211.97,472.95,,,,,,528.99,,,,,,,,
2008-10-29 21:57:24.173000,L5,,331.75,499.35,290.71,267.24,263.81,267.37,281.74,289.53,295.29,278.02,306.85,379.97,403.10,365.36,440.08,463.04,505.63,,,,491.36,450.40,426.07,478.34,496.55,485.23,415.89,428.27,486.64,500.30,479.62,462.01,452.52,440.27,447.50,508.69,494.01,448.27,463.52,473.23,412.84,409.43,476.38,440.34,231.33,,,,,,,,,491.01,451.83,453.56,440.17,370.86,,,,,,,,424.96,242.60,203.46,,,,,,,,,,,,,,,,,,,,,297.18,256.99,224.01,185.59,171.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.82,510.42,339.88,296.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.88,468.42,,,,,,,,,,,,,,,,,,,,,,,,,182.32,346.34,396.83,416.99,419.45,422.89,407.04,375.94,353.62,339.76,293.97,307.62,323.99,304.99,295.84,306.10,322.43,349.19,358.89,358.18,366.06,365.72,370.65,357.89,350.23,171.62,168.75,293.89,,,,,512.59,296.31,511.87,,,,452.54,515.58,265.19,517.95
2008-12-25 21:52:09.965000,L5,,311.80,501.82,281.84,262.47,259.43,263.31,273.96,279.94,282.37,273.72,300.18,298.87,389.06,361.64,427.22,447.51,478.13,478.31,485.90,469.51,473.32,425.66,405.85,444.41,476.53,383.25,386.08,371.52,467.53,473.73,460.27,438.48,434.88,403.61,379.61,459.07,461.08,412.76,160.52,237.29,291.67,303.18,412.27,411.33,,,,,,,,,,177.31,340.36,190.09,355.36,317.96,,,,,,,,427.97,243.64,210.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.19,516.86,513.77,438.49,,,,,,,,,,,,,,,,,,,,,,,,514.16,492.20,,,,,,,,,,,,,,497.08,329.41,371.86,,506.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.08,,,,,518.39,,431.19,,,,430.58,306.38,295.67,224.22
2009-01-01 21:58:31.193000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.41,462.12,469.32,,,196.59,197.83,176.64,172.92,491.72,460.25,411.80,379.63,346.60,,305.98,363.65,187.54,246.24,348.51,457.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.10,221.73,202.13,,377.63,379.48,428.66,449.47,322.96,315.29,,,,,,,,,,,453.11,482.13,216.91,236.86,222.62,173.54,237.99,279.13,255.96,238.65,171.18,,,,,,,,,,,,,,,,254.61,474.87,423.14,393.39,396.00,371.40,223.05,,527.23,432.64,532.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.17,,,,,,,,,,,,,
2010-01-29 21:58:29.033000,L5,,331.84,493.00,272.33,255.51,252.61,251.64,265.02,277.87,288.83,270.46,292.50,303.60,363.09,350.40,421.66,442.57,451.01,464.13,466.52,465.08,464.46,425.85,405.66,441.45,387.54,380.60,376.06,371.91,462.67,475.04,454.86,437.73,427.44,406.32,377.49,464.30,450.88,408.77,173.04,243.65,293.46,302.25,409.09,409.22,,,,,,,,,,,,,,,,,,,,,,429.80,251.44,218.14,,,,,,,,,,,,,,,,,,,,,306.14,266.91,232.93,190.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.23,336.30,379.26,405.82,407.97,407.97,392.65,371.88,194.99,297.04,,,,,,,,,,,,,,349.31,331.09,176.52,,287.84,,,,,,260.19,429.72,,,,424.59,308.09,297.30,241.40
2010-02-21 22:04:44.494000,L5,,,464.30,314.72,256.49,258.12,260.59,279.11,293.73,312.47,297.26,361.61,429.89,460.98,456.57,477.55,485.45,,,,,,,,,,,,,,,490.63,464.15,457.38,436.96,442.39,512.22,513.75,476.40,494.59,505.37,438.02,425.08,480.98,434.33,219.87,,,,,494.37,516.17,520.01,,244.20,348.73,324.59,339.68,353.52,187.09,307.52,375.28,192.21,250.89,282.57,273.32,,,,,411.88,465.67,489.27,333.87,287.41,479.10,,,,354.04,325.26,458.80,358.41,268.58,255.36,518.81,388.94,211.60,279.76,322.11,288.88,265.95,234.58,208.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.58,323.61,404.86,383.14,386.23,402.87,456.87,,407.30,434.83,432.93,168.50,372.89,,,,,,,,,,,,277.08,238.09,421.84,429.14,473.75,454.98,436.91,335.40,281.95,375.14,254.51,353.86,347.09,459.80,279.91,369.07,409.85,268.17,433.32,378.11,463.51,441.28,431.25,457.41,403.70,483.64,,,,,,,,,,,,,271.10,288.28,230.94,365.45,335.97,344.51,323.82,381.85,489.68,443.60,459.50,482.46,499.45,347.64,292.80,442.63,474.00,481.35,292.61,327.96,319.46,466.68,375.08,453.61,487.84,321.18,397.00,470.09,326.83,,,,,420.19,489.22,437.87,421.30,367.23,305.35,320.61,350.10,408.65,268.62,275.92,298.70,318.69,305.75,313.25,312.48,206.88,305.69,276.06,344.55,209.07,208.20,322.32,,381.96,296.38,311.07,,354.36,507.38,,,,479.27,524.62,523.18,521.39
2010-10-19 22:03:43.463000,L5,,,,449.82,308.98,280.89,266.71,281.17,295.17,303.07,302.49,349.96,405.74,425.67,406.53,443.81,456.40,497.50,512.56,,,,,,,,,,450.14,476.65,501.27,484.55,459.43,456.16,469.42,457.01,506.01,519.88,481.21,504.26,479.12,409.25,403.85,452.73,436.40,269.06,,,,,,,,,226.91,299.16,285.65,165.90,,,,,,,,,,,,,154.66,387.22,382.79,331.61,352.06,389.17,412.38,320.55,355.61,348.55,316.96,332.44,344.82,303.29,321.47,332.81,352.30,395.03,340.47,318.46,281.14,252.25,210.41,180.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.17,184.15,349.03,251.61,,,,,,,,254.35,211.50,219.53,236.05,355.91,188.73,,,328.07,382.72,364.29,,350.35,375.72,319.58,,,,,,,,,,,,,,349.98,361.35,408.30,427.24,415.18,392.50,381.04,400.17,407.47,408.05,395.52,371.95,353.60,340.98,331.81,325.03,338.20,319.90,307.98,318.28,327.95,350.25,347.47,349.14,356.82,364.66,369.27,355.16,344.56,194.75,177.78,311.50,392.09,227.33,303.92,330.88,,372.84,504.99,,,,484.31,513.48,523.60,518.87
2010-12-22 22:03:41.192000,L5,,,433.51,318.01,268.03,273.63,268.80,284.56,298.57,386.68,302.48,389.98,429.87,462.96,466.21,510.50,495.30,,,,,,,,,,,,,,,510.48,475.58,475.32,472.68,484.40,516.87,521.96,510.22,,,231.17,257.16,,,,,,,,,,,,303.88,338.09,318.94,176.99,242.31,,162.71,362.07,459.28,521.26,394.98,451.79,,,,,490.40,469.48,492.01,501.71,495.02,,,,,,,,,,,281.54,431.43,270.12,,309.36,272.62,256.41,219.32,198.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.07,334.52,431.05,412.75,512.93,,,,261.48,218.70,,153.01,259.98,,,,,,,,,,,,457.30,510.09,,,,,,,,,,,,482.00,369.23,496.38,346.41,342.50,513.34,406.86,478.21,446.47,448.40,477.68,466.78,488.52,,,,,,,,,,,,,415.69,467.13,422.64,176.83,387.97,345.76,,,337.96,368.69,275.47,,,,,318.34,,,,,,,,,,,,,,,,,,411.49,401.85,373.22,354.15,338.00,304.45,317.14,350.50,332.73,321.47,326.42,343.89,371.63,364.06,363.11,361.33,277.52,261.36,253.88,205.10,200.97,196.66,433.29,388.48,435.62,407.38,508.54,315.05,,,,,,501.85,248.59,162.90,
2011-09-13 21:56:09.668000,L5,,,405.42,507.13,337.94,346.57,286.56,328.46,398.05,437.26,462.88,509.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.78,500.53,518.52,524.52,208.69,195.80,202.11,258.23,284.90,282.80,273.14,,326.52,390.72,483.42,524.81,520.10,283.49,,,,,312.72,271.90,390.50,351.12,236.92,233.96,235.63,224.31,242.38,215.23,192.19,,,398.71,371.62,384.73,396.99,,256.88,,354.89,475.25,499.91,204.57,301.18,251.39,258.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.06,319.61,402.48,372.33,377.06,391.97,454.52,335.31,431.39,178.05,428.44,,509.13,359.65,,,,,,,,,,,269.02,220.58,214.95,232.09,222.39,198.72,266.71,286.18,288.01,317.43,182.88,384.06,382.29,417.67,,,,,,,,,,447.94,210.83,,,,,,,,,,,,,,268.95,260.90,,325.29,324.80,380.26,184.09,237.05,186.40,183.14,177.51,256.93,257.17,243.30,253.41,267.30,260.28,267.49,261.87,264.05,277.05,267.13,391.65,394.32,430.76,402.81,236.66,210.26,,,,,,,,,,436.31,404.70,500.92,493.24,509.11,478.83,503.81,,,,,,,,,,347.68,420.31,493.86,412.34,,,,,,,,,,,,,
2013-05-29 22:09:41.256000,L8,,,300.88,532.38,357.75,341.01,269.86,332.43,392.72,462.99,480.80,490.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.46,490.07,428.91,287.86,500.58,282.30,268.07,251.43,271.21,198.57,295.50,229.07,270.43,362.09,265.00,333.31,422.36,271.11,245.98,389.54,367.91,,,,,151.04,372.46,380.98,305.24,241.33,513.58,221.28,534.23,212.39,213.75,193.42,,,,,,,,,360.96,422.23,495.89,422.51,206.22,351.88,354.06,260.54,286.54,396.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.73,,,341.93,302.87,307.48,297.21,411.68,418.86,407.41,384.13,,187.12,273.38,,,,,,,,,,,498.92,212.25,220.04,219.18,481.25,196.59,262.06,277.32,263.50,220.10,497.45,416.08,508.76,,,,,,,,,,,,,,168.44,160.88,,,,,,,,,,420.08,295.08,202.64,320.61,276.05,354.36,406.55,238.04,,,,187.44,269.00,237.46,245.49,272.17,236.59,248.21,284.54,233.59,389.02,443.69,249.42,391.66,380.76,386.82,384.76,270.25,202.55,439.14,,,,,,,,412.16,474.87,410.63,489.67,512.00,525.10,500.02,509.57,,449.86,418.68,,,,,446.90,401.43,523.13,516.68,520.56,422.21,511.53,,,,,,,,,,,,
2013-07-07 22:15:47.998000,L8,,,444.08,534.93,360.39,343.64,271.47,334.53,396.87,460.96,481.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.38,325.97,272.63,460.25,284.60,268.76,254.50,274.88,206.03,293.51,221.75,522.54,506.71,267.94,336.23,417.02,266.75,251.43,391.26,442.94,,,,,388.76,346.59,376.60,322.48,234.39,197.60,222.09,217.82,215.67,210.95,191.54,,,,,,,,,363.40,423.50,248.14,351.00,199.70,258.88,220.17,318.42,526.82,394.00,,,,,,514.21,529.14,,,,,,,,,,,,,,,,,,,,,,,,,509.22,,,326.89,306.07,309.10,299.84,390.48,417.47,406.08,376.11,,468.10,,,,363.61,378.20,,,,,,,489.76,210.41,218.02,235.94,483.80,403.41,290.88,274.48,261.58,524.06,433.77,,510.97,269.89,,,,,,,,,,,,,171.06,171.73,,,,,,,,,,439.63,296.87,239.85,,,364.63,393.68,242.46,,,,187.99,266.22,240.64,392.92,440.60,238.14,246.14,391.65,394.93,458.80,254.48,255.56,392.46,383.62,383.53,384.40,295.96,197.47,435.93,,438.00,491.54,505.42,518.47,,,510.30,484.47,410.23,490.57,406.26,522.17,469.68,498.85,524.67,452.51,421.08,451.86,482.87,465.34,507.94,,403.74,514.52,193.00,523.87,417.52,511.98,,,,381.87,,,,,,,,
2013-07-23 22:15:46.703000,L8,,,437.64,530.11,356.03,362.68,277.65,352.06,401.92,464.30,481.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.97,328.19,324.68,445.89,290.99,265.40,260.49,276.77,201.67,294.69,231.55,528.03,490.59,417.25,375.07,473.69,265.72,230.21,261.77,265.46,,,,,289.49,351.16,372.00,309.61,230.75,197.35,221.74,222.67,219.99,210.38,190.90,,,,,,,,,337.07,405.36,511.37,339.24,202.76,366.62,382.52,259.27,288.31,382.11,486.88,409.11,501.70,293.35,503.49,519.39,530.47,,,,,,,,,,,,,,,,,,,,,,,,,512.39,481.99,,351.40,320.41,310.72,306.25,474.96,207.25,408.53,383.66,,495.53,281.42,,,362.40,366.69,334.00,442.08,,,,426.97,182.49,212.99,217.47,215.92,217.89,198.07,289.34,271.43,263.96,221.50,160.32,426.68,504.74,,,,,,,,,,,,,,227.90,159.15,,,,,,,,,,435.86,296.35,201.77,,,,171.81,231.88,,,,185.88,245.54,237.15,247.01,252.48,229.43,244.76,276.31,232.41,239.93,252.87,249.99,302.48,275.97,268.97,285.51,294.44,317.93,,,,,,,,,413.43,474.37,327.85,494.37,506.39,517.56,480.74,,,,,,,,,,,517.89,518.98,523.10,426.96,,,,,,,,,,,,,
2013-09-02 22:09:40.433000,L8,,,461.42,322.58,260.78,289.05,259.25,285.73,321.69,309.31,306.24,312.01,329.97,378.18,388.21,415.48,454.65,466.96,432.27,436.89,443.48,444.82,406.56,406.18,446.11,452.93,435.32,379.19,418.82,467.95,484.57,456.94,461.17,429.92,431.76,448.39,495.71,488.80,445.50,451.96,449.49,394.55,414.03,451.61,407.15,,,,,,,,,,,,,223.28,310.42,,,,,,,,521.23,238.87,204.51,157.73,,,,,,,,,,,,,,,,,,,,280.55,241.17,217.85,184.32,169.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.30,,,,243.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.22,338.78,379.05,405.38,410.83,406.54,386.48,349.44,318.73,320.47,306.92,320.94,325.15,304.33,311.93,318.18,331.32,349.24,338.29,344.71,357.04,347.48,347.30,334.90,319.63,169.28,156.51,296.19,400.90,,,,,331.97,479.90,,,,431.92,495.18,515.42,484.98
2013-09-25 22:15:41.016000,L8,,,458.76,537.75,262.17,301.37,260.27,286.95,358.59,413.92,435.16,521.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.41,418.64,293.23,301.10,,,,,,,,,,,,,,,,,,,,,527.29,,,391.60,408.43,362.63,423.94,375.26,,,,,,,,,,,,287.20,246.72,218.88,187.23,179.11,281.23,209.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.07,351.16,,,,,,,,,,,,,,,,394.83,423.57,245.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.75,453.79,521.35,361.25,324.73,328.26,353.17,374.96,386.22,429.72,329.12,460.88,465.61,370.88,,,426.02,512.87,355.08,341.39,319.22,177.03,175.21,490.67,,,524.29,210.98,,,,,,,,,,
2013-10-11 22:15:41.373000,L8,,,422.51,516.64,328.49,401.61,452.65,475.07,472.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.86,212.79,186.72,215.11,,,210.49,249.57,337.95,301.30,383.03,477.49,200.74,251.95,390.98,445.52,,,,,313.87,346.59,378.19,288.27,235.80,359.62,229.74,318.97,525.76,383.63,374.09,376.92,376.36,360.48,,,,,,354.40,419.71,471.68,353.60,188.29,,,282.37,,,,,169.18,463.82,455.55,364.45,478.23,,,221.24,168.91,339.76,200.03,,,,,,,,,,,,,,,,,,,,,,,,267.69,435.09,377.00,420.48,374.75,381.71,,397.76,,,,,185.14,237.83,224.50,216.84,229.25,240.45,419.60,517.99,510.43,214.29,402.41,480.62,190.81,254.37,290.92,301.09,518.32,432.53,,505.10,,,,,,,,,250.61,264.91,404.89,200.30,,,,,,,,,,,,,445.31,352.66,225.42,,,169.29,172.14,519.55,,500.16,465.30,185.66,255.72,399.49,389.99,455.66,255.32,382.53,384.95,347.53,523.73,436.01,356.53,418.62,380.58,391.01,513.10,508.59,470.00,539.44,,,,,,,,413.72,443.03,516.60,483.51,485.31,522.82,481.76,,,,,,,,,,,512.49,514.17,,411.19,,,,,,,,,,,,,
2013-12-14 22:15:21.385000,L8,,351.97,453.75,280.73,260.47,261.97,265.00,270.28,307.64,292.05,287.21,308.76,331.14,348.16,483.18,,,,,,,493.35,526.12,405.37,443.12,377.71,447.32,439.95,469.94,,,479.57,468.44,418.53,425.55,427.04,472.79,471.05,440.33,301.06,282.26,267.76,289.09,419.26,,,,,,,192.64,414.62,387.99,293.13,,,,,,,,,,,,,411.73,222.40,237.94,534.08,,,,,513.50,472.41,310.56,360.59,436.33,473.87,426.57,487.88,480.75,481.18,480.76,426.43,331.84,,,395.66,435.51,388.63,294.47,256.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.12,317.10,264.86,257.71,261.75,339.25,302.34,,394.24,,,,,,,,,,,,,,,,,472.43,485.32,438.62,511.75,,,,,399.21,372.90,440.45,531.59,,,,,,,,,,,,160.71,264.27,199.34,228.75,339.11,170.91,,,,,,,,,,,476.96,,,,480.06,495.51,,,,,,,,,,,,,,502.73,324.06,437.06,459.47,,,,,,,,,,,,,513.87,496.68,416.84,398.82,439.68,503.79,501.71,457.71,432.04,383.09,348.59,402.36,322.26,279.18,298.17,284.45,,,,,,467.84,,,,293.61,286.13,276.30,150.70
