dates,satname,nzd0118-0000,nzd0118-0001,nzd0118-0002,nzd0118-0003,nzd0118-0004,nzd0118-0005,nzd0118-0006
1999-10-22 21:58:28.758000,L7,290.29,255.65,288.36,300.23,297.41,315.13,332.25
1999-12-09 21:58:33.708000,L7,297.20,283.22,306.44,311.05,301.65,317.10,305.53
2000-02-27 21:58:16.566000,L7,292.12,273.57,302.94,300.92,301.69,318.59,340.19
2000-03-14 21:58:11.336000,L7,,,,,,305.42,280.62
2000-09-22 21:56:05.544000,L7,,,,,,449.43,395.61
2001-01-12 21:56:06.772000,L7,,245.64,249.34,231.19,257.07,312.24,292.01
2001-06-05 21:55:16.607000,L7,273.27,274.07,273.36,306.78,289.60,245.52,
2001-10-11 21:53:46.024000,L7,290.51,290.75,275.55,296.29,300.50,313.23,318.49
2002-01-31 21:54:26.647000,L7,,252.09,251.16,242.62,295.94,312.89,303.19
2002-03-20 21:54:24.081000,L7,296.89,295.16,287.31,284.40,302.26,317.29,332.33
2002-04-05 21:54:25.270000,L7,299.02,305.79,376.90,375.59,364.93,374.16,332.27
2002-05-07 21:54:27.907000,L7,376.17,366.97,359.11,,549.86,388.66,457.27
2002-05-23 21:54:18.991000,L7,254.80,243.18,248.17,247.59,290.80,309.76,317.08
2002-06-24 21:54:04.370000,L7,270.52,247.03,245.32,254.59,286.66,,
2002-08-27 21:53:36.267000,L7,282.85,265.72,261.35,243.03,294.38,313.15,274.76
2002-12-01 21:53:52.985000,L7,,231.82,228.28,238.37,,311.67,283.42
2003-05-10 21:54:22.508000,L7,284.16,239.02,239.94,256.49,300.76,312.43,283.40
2003-05-26 21:54:19.958000,L7,270.40,241.09,236.73,243.56,,,
2003-07-21 21:42:09.884000,L5,222.82,217.30,228.83,270.05,246.70,192.86,
2003-08-06 21:42:27.230000,L5,239.09,217.97,246.59,273.89,260.20,271.20,296.80
2003-08-22 21:42:44.232000,L5,,240.81,278.18,297.50,278.48,291.86,299.40
2003-10-25 21:43:40.253000,L5,287.55,307.23,315.86,309.14,298.26,313.65,326.28
2004-02-14 21:44:33.705000,L5,304.82,329.44,358.39,330.77,315.70,331.24,341.71
2004-04-02 21:44:54.996000,L5,202.81,213.97,219.91,249.23,214.63,181.63,
2004-04-18 21:45:25.586000,L5,208.48,212.77,215.00,251.65,231.78,185.38,297.07
2004-05-04 21:45:52.076000,L5,225.23,223.34,234.62,259.94,246.51,,
2004-05-20 21:46:20.465000,L5,192.66,211.97,208.53,239.78,232.48,178.01,
2004-07-07 21:47:45.207000,L5,237.96,222.10,240.52,269.22,237.95,192.77,
2004-07-23 21:48:09.192000,L5,197.70,206.85,218.58,260.88,232.60,170.55,
2004-08-08 21:48:26.915000,L5,240.51,216.03,233.72,256.57,230.08,189.95,
2004-08-24 21:48:54.043000,L5,296.06,310.49,314.79,307.64,297.37,319.13,328.53
2004-09-09 21:49:19.975000,L5,300.59,316.93,325.54,310.92,307.17,324.56,342.24
2004-09-25 21:49:43.196000,L5,262.66,248.71,286.49,289.04,272.24,294.65,309.72
2005-01-15 21:51:45.464000,L5,252.34,239.11,256.59,286.47,279.03,302.46,323.03
2005-04-21 21:52:46.920000,L5,213.82,217.63,228.83,262.09,250.09,186.23,296.04
2005-07-26 21:53:30.504000,L5,256.35,284.28,282.23,277.26,265.54,280.68,302.74
2005-10-30 21:53:39.558000,L5,306.67,324.40,320.72,310.30,307.40,324.09,325.05
2005-11-15 21:54:02.336000,L5,319.84,334.75,335.79,330.93,323.13,337.91,349.58
2006-04-08 21:57:12.628000,L5,289.56,305.76,314.25,306.33,294.86,314.52,325.70
2006-06-27 21:58:24.681000,L5,248.67,212.74,228.83,268.57,243.71,187.53,
2007-01-05 22:00:28.480000,L5,293.72,310.79,314.06,310.22,302.12,321.62,334.53
2007-09-18 21:58:42.182000,L5,290.88,312.22,312.79,307.25,293.68,313.07,328.09
2008-12-25 21:50:10.387000,L5,283.82,311.05,314.60,306.98,298.74,314.86,335.04
2009-02-11 21:51:25.536000,L5,208.61,218.73,220.53,224.57,238.55,262.53,293.88
2010-01-13 21:56:25.416000,L5,276.42,292.95,304.89,303.31,292.03,309.15,324.36
2010-02-14 21:56:32.865000,L5,281.04,297.73,312.78,306.78,292.48,309.24,324.89
2010-10-28 21:55:27.339000,L5,227.08,234.30,247.53,269.63,261.49,280.99,296.53
2010-12-31 21:55:32.560000,L5,292.74,317.99,320.91,315.62,301.88,322.12,340.83
2011-02-17 21:55:37.006000,L5,313.20,339.85,343.00,326.11,324.95,341.73,353.28
2013-04-11 22:07:51.092000,L8,307.92,322.55,326.80,322.92,317.57,323.76,335.59
2013-06-30 22:07:36.163000,L8,,223.76,237.99,286.38,285.49,309.53,274.48
2013-07-16 22:07:36.609000,L8,286.13,272.63,269.30,287.73,289.48,314.29,325.74
2013-09-02 22:07:40.639000,L8,216.44,240.55,247.11,282.77,285.53,307.71,320.72
2013-10-20 22:07:26.886000,L8,212.69,234.76,242.60,269.43,263.32,307.58,295.09
2013-11-05 22:07:22.900000,L8,228.21,241.26,253.94,286.33,279.76,310.01,325.20
2013-12-07 22:07:14.870000,L8,300.47,315.09,320.21,307.46,300.52,323.10,337.73
2014-01-24 22:06:45.554000,L8,312.59,329.60,329.58,319.01,321.02,329.50,341.98
2014-02-09 22:06:33.299000,L8,307.59,320.16,327.55,318.37,317.32,327.76,339.38
2014-02-25 22:06:20.497000,L8,333.78,371.21,373.67,318.25,315.16,328.47,339.23
2014-03-29 22:05:52.007000,L8,212.91,233.97,235.15,266.37,278.10,307.11,320.85
2014-04-30 22:05:22.578000,L8,213.02,233.83,237.59,264.62,274.55,306.48,316.17
2014-05-16 22:05:09.831000,L8,214.84,233.41,242.57,283.25,279.58,309.24,322.40
2014-08-04 22:05:38.545000,L8,,236.10,243.66,273.60,282.68,306.14,276.16
2014-08-20 22:05:42.763000,L8,279.02,242.78,252.74,284.87,284.61,310.82,315.97
2014-10-07 22:05:49.968000,L8,300.94,319.14,323.61,314.43,316.15,325.94,342.40
2014-11-08 22:05:52.173000,L8,302.24,318.56,323.02,314.41,312.22,325.13,338.06
2015-02-28 22:05:24.487000,L8,308.56,319.74,326.13,317.70,308.45,324.77,338.50
2015-03-16 22:05:13.611000,L8,286.96,245.71,265.41,295.74,290.06,313.28,327.06
2015-04-01 22:05:01.841000,L8,213.78,234.90,239.91,268.67,236.28,303.50,280.28
2015-05-03 22:04:48.802000,L8,215.41,230.01,241.76,237.82,251.39,294.58,270.69
2015-06-04 22:04:48.656000,L8,,216.81,237.25,247.88,237.01,175.76,
2015-06-20 22:04:57.007000,L8,217.69,232.59,243.26,275.45,273.99,183.48,276.57
2015-07-06 22:05:06.214000,L8,273.15,235.84,247.63,281.44,277.10,185.25,272.76
2015-07-22 22:05:13.606000,L8,184.39,229.59,237.37,263.85,272.61,,
