dates,satname,nzd0557-0000,nzd0557-0001,nzd0557-0002,nzd0557-0003,nzd0557-0004,nzd0557-0005,nzd0557-0006,nzd0557-0007,nzd0557-0008,nzd0557-0009,nzd0557-0010,nzd0557-0011,nzd0557-0012,nzd0557-0013,nzd0557-0014,nzd0557-0015,nzd0557-0016,nzd0557-0017,nzd0557-0018,nzd0557-0019,nzd0557-0020,nzd0557-0021,nzd0557-0022,nzd0557-0023,nzd0557-0024,nzd0557-0025,nzd0557-0026,nzd0557-0027,nzd0557-0028,nzd0557-0029,nzd0557-0030,nzd0557-0031,nzd0557-0032,nzd0557-0033,nzd0557-0034,nzd0557-0035,nzd0557-0036,nzd0557-0037,nzd0557-0038,nzd0557-0039,nzd0557-0040,nzd0557-0041,nzd0557-0045,nzd0557-0046,nzd0557-0047,nzd0557-0048,nzd0557-0049,nzd0557-0042,nzd0557-0043,nzd0557-0044
2017-04-20 22:20:11.117000,L8,365.05,343.96,339.44,331.00,334.47,331.22,330.92,279.32,327.14,326.47,320.72,303.88,315.84,316.04,308.72,315.44,310.75,454.57,468.33,503.99,455.16,499.36,462.49,270.09,278.63,274.41,257.04,262.66,292.41,275.32,266.68,253.16,244.60,240.61,244.92,237.95,219.24,186.04,149.87,355.79,353.91,300.22,213.41,230.48,238.73,218.67,228.24,196.01,197.69,207.38
2017-05-06 22:20:07.089000,L8,302.52,263.20,269.72,258.71,249.22,233.53,230.57,201.35,199.59,194.20,185.93,208.40,174.78,177.13,175.39,189.00,206.22,204.49,187.80,179.63,187.82,143.24,139.43,172.40,178.96,185.79,176.96,210.41,210.09,206.42,,,,,,,,,,,,,,,,,,,,
2017-06-23 22:20:32.508000,L8,284.26,265.75,263.33,261.64,254.29,243.38,242.80,239.89,236.30,231.76,237.77,235.40,232.31,221.70,187.33,196.85,206.40,214.12,227.08,183.84,197.19,158.80,145.57,199.32,189.11,202.69,192.41,216.56,218.96,212.38,193.63,184.85,183.71,179.50,174.22,179.72,,,,,,,164.58,181.11,183.65,162.90,185.53,,,149.74
2017-06-23 22:20:56.475000,L8,229.95,214.16,257.13,262.08,254.42,243.76,245.32,240.39,241.33,231.46,238.88,237.23,187.44,187.51,185.62,196.36,207.53,214.54,225.28,184.35,198.27,158.83,,174.24,188.46,198.64,186.80,217.74,220.17,211.69,191.58,182.31,183.95,179.39,174.31,179.48,,,,,,,,,,,,,,
2017-09-27 22:21:00.343000,L8,318.40,304.94,292.63,282.97,273.64,265.82,260.91,252.59,246.70,245.72,250.26,248.85,248.66,249.45,248.35,255.78,262.22,256.16,244.61,236.93,226.09,221.72,221.99,222.50,225.92,229.85,235.72,233.52,232.32,225.23,209.21,199.51,196.34,194.14,192.60,196.48,169.98,165.78,,,142.05,152.11,179.55,192.45,204.67,194.65,212.09,163.54,159.36,170.44
2017-09-27 22:21:24.311000,L8,319.82,306.23,293.82,284.51,274.89,267.22,262.09,253.98,248.25,247.17,251.36,250.32,250.13,251.30,249.55,257.09,263.60,257.32,245.74,238.13,227.51,223.54,223.23,223.98,227.23,231.09,237.33,235.43,233.84,226.97,210.64,200.56,197.35,195.19,193.56,197.89,170.92,167.71,,,142.53,152.56,179.75,192.68,204.65,194.31,211.53,163.62,159.95,170.83
2017-10-13 22:21:28.735000,L8,316.80,304.42,293.12,281.96,273.44,264.25,258.44,251.83,246.77,246.20,249.44,248.39,248.23,248.74,248.34,254.82,262.08,254.91,245.28,236.09,225.99,221.55,219.51,222.21,224.93,229.87,237.64,234.28,233.26,224.83,209.46,199.22,197.36,196.09,193.99,195.22,189.76,,,,,,,,,,,,,
2017-10-29 22:21:05.518000,L8,316.54,305.20,293.45,284.00,272.80,262.21,258.58,251.08,247.15,246.18,250.86,246.27,250.64,248.41,248.26,254.21,262.24,253.86,244.61,236.30,225.90,219.29,220.17,222.35,224.31,229.79,237.49,232.02,231.54,225.14,207.98,197.85,196.09,193.42,194.30,192.64,168.57,149.79,,,135.41,150.56,177.66,191.96,203.96,192.76,206.80,162.46,159.25,165.97
2017-11-30 22:20:56.190000,L8,,,,,,,,,,202.58,237.00,228.94,236.91,232.01,230.08,240.03,248.69,243.36,235.27,226.79,213.44,202.26,212.61,215.47,219.02,223.33,227.73,228.85,227.87,220.59,205.77,193.56,190.97,188.98,185.99,184.98,156.84,,,,,141.62,161.30,182.61,195.08,185.74,195.03,151.48,151.80,152.04
2018-01-01 22:20:56.342000,L8,316.36,304.02,292.68,283.29,269.95,261.03,257.73,250.99,248.50,246.99,252.00,251.31,250.96,252.59,252.34,256.57,263.42,255.78,247.00,241.65,227.54,222.97,221.33,228.67,230.64,232.86,238.96,239.29,238.98,233.84,218.72,207.30,203.85,202.73,202.18,204.09,169.96,148.49,,,143.02,154.20,174.40,190.34,207.81,198.51,215.57,161.08,176.86,167.35
2018-01-01 22:21:20.309000,L8,314.88,301.86,289.34,279.54,268.50,259.63,254.70,249.21,247.12,245.67,250.67,248.55,249.34,249.59,250.41,254.65,261.66,253.73,245.00,239.28,225.78,220.90,220.33,225.82,228.90,231.75,237.31,237.02,237.67,231.35,217.33,204.74,202.72,200.75,199.89,200.80,165.68,147.17,,,141.62,153.19,173.84,190.07,207.40,198.65,216.14,160.48,174.81,166.35
2018-07-12 22:19:56.652000,L8,323.11,315.93,300.33,293.54,281.11,277.10,269.99,265.46,252.49,255.76,256.23,255.05,253.39,260.91,257.58,260.12,266.34,262.11,253.47,244.07,237.34,233.27,233.21,231.91,231.90,234.16,242.94,242.05,237.73,230.54,217.73,210.16,208.06,209.69,202.71,223.85,192.66,168.43,,,153.60,165.88,211.42,225.37,234.73,215.31,265.48,186.18,190.46,199.89
2018-07-12 22:20:20.619000,L8,327.48,320.01,306.33,299.01,284.97,280.66,274.09,269.97,256.88,258.38,260.96,258.04,258.25,267.02,262.41,265.67,270.71,267.50,256.75,247.94,241.33,237.13,237.87,236.45,235.99,238.36,247.19,245.15,239.18,235.05,219.92,213.60,228.13,231.43,208.62,228.01,198.32,172.87,,,156.08,172.44,211.39,225.85,234.45,212.05,264.44,188.42,192.83,200.89
2018-08-29 22:20:19.957000,L8,340.62,345.04,354.05,319.09,308.49,304.87,284.34,264.92,252.88,253.93,255.03,261.03,257.15,264.86,278.40,275.07,273.07,260.56,252.66,247.96,237.87,236.19,243.29,252.25,313.48,347.60,359.47,361.20,364.87,348.69,328.56,288.49,298.94,286.09,257.99,212.87,186.12,165.04,,,147.26,156.10,191.10,192.04,214.48,206.13,257.05,163.18,166.11,171.45
2018-09-30 22:20:31.646000,L8,159.51,281.04,278.95,270.07,257.48,250.04,239.62,229.42,204.21,190.87,,195.79,174.20,133.78,198.18,219.92,220.48,223.24,219.12,214.95,193.98,,,175.57,193.84,205.40,199.13,216.66,217.33,207.81,174.86,,,,,,,,,,,,,,,,,,,
2019-02-21 22:20:30.485000,L8,324.78,317.94,304.16,297.01,285.43,276.96,274.74,312.66,318.72,270.86,262.92,258.24,258.00,260.25,264.95,274.23,282.91,278.05,304.61,294.98,303.53,293.17,256.85,236.92,233.68,241.57,245.03,254.79,250.30,248.15,225.07,222.95,227.52,216.71,232.22,215.60,227.14,174.68,,,149.18,402.84,351.22,246.65,249.45,209.86,217.60,453.10,424.47,381.89
2019-02-21 22:20:54.448000,L8,322.70,316.44,301.34,294.72,284.46,275.49,272.34,309.83,317.41,269.40,260.93,256.54,254.30,258.76,263.04,272.73,280.39,275.86,302.49,292.51,301.18,288.90,254.83,234.81,231.66,239.68,243.11,253.14,247.80,245.37,220.27,220.54,225.16,215.50,229.83,214.07,226.21,173.57,,,148.22,402.86,349.16,246.96,248.28,211.65,217.71,453.37,423.06,379.35
2019-12-22 22:21:03.498000,L8,296.79,284.49,272.37,240.72,165.80,,,,207.62,230.00,227.77,229.18,225.09,217.89,204.44,225.31,239.59,230.83,220.80,213.48,195.44,168.63,174.26,200.18,197.96,205.11,213.01,218.09,220.24,210.44,196.22,186.82,186.09,184.91,182.19,175.83,,,,,,,,,,,,,,
2020-01-23 22:20:55.593000,L8,400.23,389.53,368.78,360.63,349.36,345.71,344.03,344.84,340.24,330.45,329.28,333.10,335.17,339.38,349.88,358.44,349.86,338.15,323.06,310.47,291.67,294.29,299.36,296.54,299.31,300.57,302.93,308.44,327.70,301.44,288.12,292.73,274.83,278.68,278.03,261.09,234.66,197.26,133.61,148.94,182.42,188.51,219.00,234.97,244.15,227.49,226.43,196.86,198.18,203.94
2020-05-30 22:20:16.612000,L8,311.73,289.56,283.16,273.03,270.11,246.18,237.43,248.91,242.89,231.34,189.90,204.27,212.32,179.75,179.42,191.16,209.78,214.71,219.39,184.39,202.37,148.63,144.17,172.97,188.73,200.07,179.99,219.85,220.19,213.75,199.24,191.03,185.68,182.67,176.96,177.54,,,,,,,,,179.02,173.18,187.07,,,
2020-05-30 22:20:40.575000,L8,261.24,239.66,235.88,272.31,269.67,245.05,238.10,249.17,206.08,195.73,189.95,201.65,178.75,179.14,176.79,189.82,210.77,213.17,215.84,184.23,202.20,144.73,141.62,169.24,187.39,193.20,178.05,219.95,220.09,214.71,198.38,190.90,186.16,182.61,177.25,177.94,,,,,,,,,175.16,170.81,178.31,,,
2020-06-15 22:20:50.632000,L8,299.52,221.18,209.58,204.86,189.37,229.95,233.04,201.73,195.22,190.17,183.99,197.84,178.83,177.66,173.05,190.04,206.69,211.66,210.09,180.63,190.20,,,166.24,180.61,184.10,172.00,203.13,,,,,,,,,,,,,,,,,,,,,,
2020-08-02 22:20:44.744000,L8,307.81,290.02,279.37,267.73,264.46,239.01,226.37,188.87,150.27,,,,,,,184.29,200.32,215.05,214.78,185.10,198.83,139.94,144.76,177.07,191.00,194.08,182.45,211.47,173.48,,,,,,,,,,,,,,,,,,,,,
2020-09-19 22:21:03.690000,L8,320.55,304.10,291.75,283.60,283.95,270.84,261.94,257.74,258.52,252.49,254.16,251.78,254.52,253.87,258.00,256.15,260.42,249.46,241.48,232.90,225.93,219.26,227.26,226.41,228.44,232.61,239.24,245.19,238.09,230.77,217.15,260.49,208.54,164.26,294.15,207.00,305.84,164.70,,,148.33,157.81,212.04,213.47,220.01,203.81,279.97,177.49,172.92,190.30
2020-11-22 22:21:06.915000,L8,399.96,486.29,466.90,330.43,324.06,331.55,342.72,333.52,334.65,320.31,319.95,312.36,313.84,316.85,316.26,342.45,315.38,308.20,299.78,295.94,283.78,378.18,407.32,352.35,378.58,396.08,375.07,299.20,301.47,284.07,261.67,244.24,242.54,242.61,250.13,235.86,217.44,202.90,181.49,192.23,196.42,201.40,217.99,236.19,233.80,218.00,339.23,203.33,204.21,209.47
2020-11-22 22:21:30.887000,L8,381.32,360.10,323.13,310.99,302.47,274.10,270.94,269.52,305.07,311.54,285.35,297.10,298.86,298.68,271.15,274.93,302.34,287.13,287.04,281.55,269.70,261.10,257.08,262.42,272.45,277.63,279.28,249.74,281.43,272.70,250.75,234.47,229.79,229.33,235.04,226.94,202.98,182.53,142.96,146.59,162.95,179.46,207.20,226.45,225.69,209.80,226.47,186.73,194.99,199.96
2021-06-18 22:20:38.709000,L8,308.44,290.12,282.69,274.80,260.79,234.49,246.74,209.57,241.72,232.42,231.66,235.19,210.20,181.30,192.45,188.98,204.56,207.54,186.46,177.30,190.55,,,163.63,180.02,175.17,167.86,212.52,215.44,208.35,171.66,,,,,,,,,,,,159.10,174.91,181.81,172.14,196.91,,,142.84
2021-08-05 22:21:16.968000,L8,308.47,295.87,284.77,279.01,263.66,244.12,247.07,228.88,238.82,231.88,187.59,200.57,180.17,181.41,174.58,187.40,208.57,214.63,187.21,182.74,189.13,139.24,,165.26,177.07,177.92,168.26,213.50,219.78,208.28,180.83,179.16,182.71,176.25,171.75,,,,,,,,160.20,173.52,179.56,163.61,189.46,,,143.87
2021-09-22 22:21:05.391000,L8,318.56,308.50,296.22,288.44,278.24,267.69,263.35,254.84,251.37,250.97,254.81,252.14,251.23,251.08,249.98,255.55,262.41,257.24,247.95,238.09,228.08,222.25,222.39,225.44,227.42,227.44,233.60,238.06,236.73,224.32,211.09,200.96,196.88,191.54,191.83,196.90,175.58,153.46,,,143.59,154.93,186.94,210.22,206.72,200.81,224.38,169.04,165.97,181.43
2021-12-11 22:21:08.661000,L8,350.92,336.39,331.72,322.34,438.49,403.21,488.68,472.76,314.90,304.40,308.84,313.78,323.18,429.94,501.54,509.14,318.20,316.74,304.99,289.76,278.67,286.08,275.22,279.79,279.13,281.14,285.55,309.48,302.86,292.88,279.99,268.22,257.76,249.22,246.42,249.96,228.78,213.25,206.05,204.96,202.41,205.42,219.30,233.24,239.65,223.64,230.27,207.22,202.28,211.58
2022-01-28 22:20:55.692000,L8,385.56,378.88,356.67,346.11,338.40,340.10,340.46,332.61,312.94,305.38,313.05,315.30,319.50,326.94,325.42,323.03,329.14,333.00,323.74,308.24,283.22,276.56,278.59,282.77,286.92,297.89,301.45,310.75,307.94,292.89,275.36,264.89,254.30,253.47,253.77,257.42,502.41,488.09,304.95,421.58,380.57,418.66,223.29,230.41,239.64,215.01,220.14,458.84,470.82,421.34
2022-02-13 22:21:16.458000,L8,316.85,304.16,295.31,283.94,275.78,266.29,263.03,255.55,250.57,252.70,253.02,252.31,251.81,252.57,252.30,257.57,265.55,260.60,250.40,240.96,230.79,222.13,223.49,228.91,231.93,233.00,239.41,241.51,239.20,229.85,216.73,206.72,201.11,202.68,197.89,210.17,173.05,156.79,,,141.12,152.55,179.96,191.03,202.96,194.17,207.51,160.52,166.28,172.46
2022-03-01 22:20:48.516000,L8,315.87,305.79,295.17,285.37,276.30,267.72,263.45,255.81,250.32,252.67,252.34,252.12,251.02,252.12,251.64,257.38,264.03,259.62,248.97,240.07,229.91,222.08,223.16,226.29,230.22,229.92,236.12,240.60,237.06,227.31,215.94,206.76,201.20,201.16,197.93,201.27,172.07,155.98,,,141.14,154.18,178.76,192.02,205.08,196.83,210.14,161.67,163.70,168.64
2022-03-09 22:20:49.257000,L9,324.85,315.09,304.72,301.75,288.17,283.93,274.64,267.17,265.16,260.93,262.15,260.57,263.83,263.36,267.58,279.26,281.72,270.83,261.79,253.58,235.53,229.25,230.62,236.69,240.83,235.78,240.79,242.99,244.31,237.10,231.55,218.44,205.58,208.55,221.63,223.17,197.74,162.12,,,150.72,158.19,195.11,205.14,212.37,199.65,215.49,174.91,184.99,187.17
2022-03-17 22:20:41.710000,L8,318.90,307.62,296.71,287.44,278.67,270.39,265.28,257.81,252.85,254.98,256.43,254.73,254.03,255.71,256.44,260.90,266.35,261.96,252.19,242.51,233.45,226.74,225.99,232.28,234.69,234.22,239.43,242.45,239.23,230.63,217.15,209.11,210.61,213.89,217.47,220.67,183.21,161.81,,,146.19,158.38,183.08,196.04,217.04,204.23,213.31,168.94,177.28,180.32
2022-04-10 22:20:41.030000,L9,316.54,307.41,296.84,287.24,278.44,270.20,265.62,257.63,252.08,254.25,253.25,254.20,251.92,255.65,253.62,259.60,265.32,261.76,249.78,239.78,230.63,223.84,225.14,228.71,229.03,229.31,237.82,241.27,237.59,228.30,215.10,207.38,201.75,202.10,206.85,211.13,175.44,170.39,,,143.61,152.67,175.50,189.71,203.34,199.53,212.22,161.58,176.82,165.73
2022-04-10 22:21:04.997000,L9,377.10,362.99,358.10,352.42,352.46,353.90,344.46,331.44,307.16,310.34,324.42,327.82,329.13,332.01,338.26,338.40,329.33,324.01,304.29,294.66,281.98,278.34,274.30,272.58,483.56,503.37,500.19,469.02,503.37,427.94,473.93,448.18,406.91,235.74,234.36,234.78,219.02,192.36,132.25,153.54,184.37,190.14,202.03,220.43,229.93,212.02,222.73,187.77,189.30,191.06
2022-05-04 22:21:01.681000,L8,310.82,298.18,288.53,280.89,273.17,237.29,237.94,249.12,241.67,208.71,193.70,196.65,169.14,185.68,196.59,195.59,246.96,224.82,230.32,226.92,206.83,176.37,167.66,209.17,195.28,217.67,223.23,222.95,224.57,216.19,202.49,194.56,191.44,185.77,182.75,,,,,,,,154.45,166.87,179.40,174.14,187.63,,,
2022-05-28 22:20:18.438000,L9,308.78,286.15,276.51,268.96,253.65,231.35,235.52,204.05,201.10,194.46,191.36,204.40,176.82,179.51,191.75,188.62,211.48,210.98,212.73,208.65,191.79,151.42,144.78,172.30,186.75,195.26,182.16,207.16,214.28,209.37,189.90,179.28,176.37,,,,,,,,,,158.58,165.48,181.59,173.38,,,,145.51
2022-06-05 22:20:51.340000,L8,329.46,323.50,314.54,306.86,291.11,285.36,280.45,272.99,262.33,315.04,317.40,319.76,314.34,269.70,272.14,315.48,321.21,321.27,308.00,291.93,292.06,249.82,284.13,277.34,419.18,427.02,428.45,448.32,439.14,422.53,407.28,387.54,236.97,236.01,238.59,239.82,225.54,177.35,207.77,159.54,199.73,204.53,211.01,228.78,233.84,216.07,238.15,202.06,199.49,204.61
2022-07-23 22:21:07.605000,L8,285.49,284.52,268.56,259.83,246.46,225.45,232.59,,,,182.03,185.02,161.27,173.08,135.40,190.88,206.70,213.42,216.90,217.27,201.78,169.87,161.15,187.39,196.21,206.14,194.72,218.79,224.69,215.89,201.87,192.49,185.63,181.84,179.55,178.99,156.58,,,,,,,,178.67,165.34,190.16,,,
2022-07-31 22:20:51.284000,L9,312.00,315.96,307.96,284.82,268.63,267.60,268.13,270.08,253.87,255.50,255.39,255.69,262.47,255.87,248.20,253.43,265.90,269.20,278.87,246.58,295.90,229.44,234.89,229.59,225.09,311.74,288.50,301.52,312.71,276.95,228.28,270.18,241.08,246.75,197.99,203.45,197.77,164.18,,,156.97,155.45,179.81,187.10,204.41,204.20,221.04,161.54,155.33,170.44
2022-08-08 22:21:16.880000,L8,305.48,287.22,279.35,266.83,260.07,239.51,233.26,201.99,199.07,195.28,194.16,199.13,179.58,182.95,182.23,191.25,212.54,210.84,209.50,188.96,193.21,153.58,147.58,169.03,181.58,188.69,177.89,207.85,210.89,199.27,,,,,,,,,,,,,,,,,,,,
2022-08-24 22:21:19.767000,L8,321.74,321.14,301.14,293.25,283.98,277.15,270.21,263.02,253.73,255.09,254.42,257.29,257.39,262.26,262.97,265.07,266.99,263.85,256.37,457.93,436.01,424.56,417.81,236.75,234.82,232.89,242.01,244.00,243.93,232.38,254.29,251.40,241.90,230.00,231.58,228.28,194.59,174.93,203.10,141.66,196.47,208.28,217.90,225.73,230.58,210.31,223.04,210.08,212.39,210.48
2022-09-09 22:21:23.307000,L8,316.68,308.58,299.10,289.74,280.49,269.79,266.10,257.10,251.51,251.76,252.93,252.16,252.79,252.89,251.48,255.62,262.55,257.81,244.72,236.70,228.60,225.18,223.60,225.29,226.65,227.25,232.80,237.87,237.69,227.58,215.89,203.64,197.63,192.47,190.53,195.29,182.39,158.91,,,145.54,154.30,192.17,202.48,208.56,196.87,223.50,172.86,172.73,181.70
2022-12-06 22:21:13.854000,L9,384.21,366.27,353.99,342.81,337.02,326.75,313.25,311.41,306.58,308.64,305.22,289.07,301.21,299.80,313.43,336.34,345.87,336.43,307.93,303.40,296.18,284.30,289.37,298.13,297.99,290.57,294.13,322.38,312.28,279.46,260.21,262.49,264.39,266.64,267.30,262.91,258.83,415.27,393.59,384.19,354.97,237.96,252.22,273.08,276.37,251.44,261.44,237.45,236.95,239.47
2022-12-06 22:21:37.817000,L9,382.95,365.39,353.09,341.96,335.83,325.97,312.40,310.08,305.73,307.28,304.47,287.86,300.15,298.69,312.53,335.19,345.78,335.86,307.22,302.65,294.93,283.28,288.60,296.74,297.27,290.05,292.75,321.47,311.40,278.69,259.48,261.96,263.77,266.30,267.00,262.08,258.19,414.27,391.41,383.46,355.61,237.64,252.25,273.35,276.37,251.80,262.38,236.60,237.04,239.85
2022-12-14 22:21:16.750000,L8,315.73,307.19,297.26,287.01,277.80,267.25,263.54,254.32,250.90,251.05,252.20,252.72,251.91,250.92,250.97,256.14,263.16,257.42,247.88,239.33,229.02,222.34,222.12,225.05,229.52,229.68,233.28,240.55,241.32,227.24,216.59,204.36,200.33,200.88,200.71,202.08,171.11,146.17,,,143.99,153.52,175.69,189.80,206.15,195.60,206.73,164.54,165.68,167.35
2022-12-30 22:21:36.430000,L8,354.91,334.30,326.11,321.20,310.25,307.28,299.26,417.81,512.58,290.73,294.93,290.30,300.17,305.25,299.02,305.16,308.00,305.17,295.92,282.43,272.57,277.25,274.18,276.45,279.28,278.05,283.74,294.15,296.66,262.87,251.59,248.84,254.85,250.12,249.80,243.39,227.19,210.37,189.03,181.44,198.76,208.00,219.03,231.53,242.77,225.52,225.07,209.75,207.20,211.70
2023-01-07 22:21:14.460000,L9,315.52,305.40,296.48,288.22,278.70,269.87,263.77,255.57,250.25,251.57,251.48,253.21,251.06,251.75,250.09,257.32,262.30,258.49,247.81,239.44,229.40,220.23,221.51,225.12,227.58,229.64,231.99,240.39,238.65,228.03,216.62,205.28,200.70,197.68,196.15,194.31,165.63,140.20,,,134.68,149.69,166.47,181.21,201.74,191.94,206.20,156.86,157.87,159.13
2023-01-07 22:21:38.419000,L9,313.79,303.22,294.13,285.65,275.19,266.51,260.46,252.90,247.87,248.10,250.02,250.14,249.24,248.42,248.37,254.62,260.39,255.40,244.97,235.93,227.14,218.73,219.48,222.11,225.30,227.42,230.64,238.28,236.91,227.14,215.05,203.56,199.97,195.76,194.79,191.71,164.92,138.97,,,136.06,149.80,167.25,182.03,203.86,194.02,208.28,157.34,157.93,161.59
2023-01-15 22:21:05.646000,L8,313.59,302.60,293.83,283.82,276.42,271.35,273.03,301.34,289.75,287.45,364.72,455.45,341.62,274.83,249.12,254.95,261.98,258.90,246.92,238.50,229.63,220.48,218.79,219.21,220.55,218.23,225.13,227.96,228.08,222.80,205.03,193.69,195.95,192.21,194.67,188.68,155.85,,,,,141.91,164.84,181.91,201.31,191.75,203.47,154.38,158.31,158.80
2023-02-24 22:21:03.459000,L9,314.38,306.54,296.94,287.69,281.01,271.18,266.19,257.85,252.45,253.18,253.11,254.38,252.60,254.11,251.68,257.07,263.88,258.92,248.17,240.13,229.97,222.63,224.44,228.86,228.37,230.90,235.44,240.81,237.35,227.99,214.86,205.39,200.74,202.15,199.87,211.87,172.90,147.65,,,144.38,150.81,173.64,190.66,204.74,198.08,216.53,162.29,168.66,167.45
2023-03-12 22:20:56.415000,L9,315.39,306.51,297.33,292.46,282.34,273.76,268.96,319.69,,,,,,298.85,275.83,260.47,266.24,260.75,251.25,242.04,233.62,227.63,227.52,233.39,230.52,230.01,237.50,254.36,262.13,325.62,,,,,367.65,355.10,171.82,147.23,,,147.71,155.89,183.09,193.90,205.59,214.10,247.53,163.46,173.73,169.45
2023-04-13 22:20:38.700000,L9,,,,,,250.73,255.72,248.90,243.40,238.22,244.69,243.78,245.90,240.97,199.63,218.59,242.64,221.23,207.13,226.84,214.88,203.92,214.41,219.44,216.98,220.55,229.99,232.21,230.73,220.69,207.50,196.46,191.54,191.15,189.79,188.66,162.33,,,,,140.62,164.85,173.78,191.71,180.88,,152.94,153.41,152.75
2023-05-15 22:20:23.769000,L9,318.98,305.26,295.95,287.47,278.34,272.38,269.14,248.40,247.07,247.63,252.05,253.64,250.62,256.36,256.43,263.59,267.70,265.78,255.40,246.69,237.94,231.94,234.68,239.12,239.08,240.32,236.68,229.72,251.89,187.90,279.49,215.85,162.45,334.41,245.18,382.73,431.10,332.35,,144.51,142.96,154.83,184.55,191.84,196.74,193.95,207.38,169.47,179.17,171.97
2023-05-23 22:20:05.625000,L8,318.11,306.69,295.49,288.05,278.00,271.50,265.44,259.46,249.25,251.01,250.27,251.38,252.38,253.62,252.68,259.64,264.86,260.91,250.81,239.68,231.25,226.77,227.62,225.87,228.08,228.00,234.14,240.41,239.77,232.25,221.81,229.08,263.50,166.68,205.17,211.40,194.43,184.88,,,191.11,208.35,202.82,198.89,,,,209.66,175.92,185.23
2023-05-31 22:20:15.755000,L9,327.02,324.74,301.27,292.24,282.86,277.08,272.79,265.38,257.85,261.73,271.07,259.21,258.04,260.65,264.82,273.50,275.59,269.22,281.91,252.04,243.77,243.55,248.80,244.67,246.14,234.03,269.83,253.73,270.58,264.15,224.21,220.41,233.04,219.76,226.73,215.68,196.00,186.90,140.97,161.82,176.14,180.56,201.49,219.82,235.58,216.01,221.69,187.73,187.04,189.92
2023-06-08 22:20:12.046000,L8,306.36,292.73,274.61,270.94,257.21,248.84,252.63,242.84,235.08,234.77,238.37,235.02,214.30,212.38,221.86,238.46,251.72,246.16,234.50,221.67,206.27,182.93,186.39,204.26,199.25,197.09,197.10,219.11,218.83,191.50,,,,,,,,,,,,,,,,,,,,
2023-06-16 22:20:06.681000,L9,228.41,208.48,200.18,179.55,176.17,232.27,229.42,199.94,199.66,195.38,198.61,206.65,182.61,182.69,184.35,190.46,215.50,212.32,203.73,194.26,192.95,156.13,140.61,169.93,183.41,194.82,183.64,204.30,130.56,181.51,,,,,,,,,,,,,,,,,,,,
2023-06-16 22:20:30.657000,L9,316.72,306.20,292.70,284.04,275.81,268.75,263.26,258.34,245.66,247.73,246.73,248.08,245.41,250.04,242.44,252.55,258.91,254.73,246.26,232.77,217.16,209.16,223.27,221.98,221.18,222.41,228.65,234.13,229.99,220.43,206.97,194.76,189.63,185.92,182.42,179.75,150.82,,,,,,,,,,,,,
2023-06-24 22:20:18.087000,L8,298.58,273.23,267.51,262.59,252.46,238.70,234.28,203.48,228.56,219.08,225.66,215.73,186.84,182.76,192.53,194.57,236.42,221.83,213.41,205.47,195.88,172.31,149.70,174.89,188.54,200.14,190.79,209.83,212.02,205.75,,,,,,,,,,,,,,,,,,,,
2023-08-27 22:20:47.606000,L8,291.03,279.58,241.31,253.98,221.98,230.37,223.21,201.31,203.98,204.85,207.43,213.86,194.87,196.87,197.78,210.01,230.78,228.51,214.07,205.56,198.24,177.65,157.76,179.87,189.60,201.28,190.46,205.55,132.96,,,,,,,,,,,,,,,,,,,,,
2023-09-12 22:20:49.904000,L8,303.04,288.35,276.15,267.81,254.59,243.62,235.81,203.45,169.55,192.34,195.80,191.31,,,,185.14,228.04,208.82,209.17,206.68,197.72,178.31,163.81,192.07,192.41,206.59,198.98,213.76,214.97,189.09,,,,,,,,,,,,,,,,,,,,
2023-10-06 22:21:18.866000,L9,351.61,340.51,323.11,311.16,303.77,288.32,290.83,269.14,280.58,282.73,254.23,256.76,275.38,265.14,293.60,274.37,301.57,302.13,291.40,282.64,257.93,242.25,246.56,255.78,264.86,269.43,247.60,245.48,259.63,243.56,226.14,221.79,204.82,203.39,218.34,216.53,197.16,190.29,142.79,156.38,165.50,176.71,194.96,212.83,224.86,205.30,216.71,194.15,190.85,191.52
2023-10-22 22:21:02.157000,L9,356.26,341.90,336.23,328.49,332.61,325.91,322.99,314.04,301.57,304.42,294.09,286.70,291.39,294.47,301.13,313.97,311.15,282.45,285.59,274.44,260.11,251.54,251.09,257.09,264.00,273.97,276.66,275.61,267.59,255.15,234.75,228.42,222.56,218.99,221.67,226.64,204.26,184.49,152.35,151.32,169.69,180.30,198.18,214.15,219.89,207.03,224.38,185.69,186.80,190.25
2023-10-22 22:21:26.129000,L9,358.09,343.54,337.02,329.58,333.15,326.55,324.46,315.56,302.73,307.43,294.43,287.33,293.07,296.44,303.65,314.68,312.65,301.67,286.96,275.91,261.52,252.89,254.04,259.14,266.14,275.97,278.51,278.57,268.83,256.81,235.05,230.44,227.14,222.25,224.45,229.43,207.23,186.90,155.05,153.39,173.04,182.90,201.49,216.79,223.30,209.68,225.96,188.55,190.17,192.71
2023-11-07 22:21:21.805000,L9,319.58,308.84,299.80,291.34,282.36,271.70,265.45,257.65,252.09,252.14,253.25,253.68,252.17,254.86,253.95,262.65,267.12,263.49,254.04,231.55,222.19,214.41,218.87,221.57,222.70,234.18,243.33,248.15,244.98,226.06,210.02,199.10,196.90,202.18,206.60,205.45,181.84,160.78,,,148.82,157.19,182.15,195.99,212.25,201.06,212.43,172.19,176.81,176.57
