dates,satname,nzd0435-0000,nzd0435-0001,nzd0435-0002,nzd0435-0003,nzd0435-0004,nzd0435-0005,nzd0435-0006,nzd0435-0007,nzd0435-0008,nzd0435-0009,nzd0435-0010,nzd0435-0011,nzd0435-0012,nzd0435-0013
2010-01-27 22:10:50.221000,L5,,,,249.69,277.64,283.10,260.49,259.19,252.01,253.98,253.29,168.26,,
2011-01-21 22:16:06.266000,L5,,,,280.24,299.48,305.84,295.87,306.19,300.15,294.72,292.99,286.73,245.26,311.02
2011-02-15 22:09:58.365000,L5,,,,,262.84,273.39,258.53,260.82,255.10,254.00,250.21,165.31,,
2013-05-02 22:27:58.439000,L8,,,,,270.27,290.93,274.70,278.27,160.31,,,,,
2013-05-11 22:21:55.010000,L8,,,,,274.50,292.73,279.22,276.25,160.92,,,,,
2013-09-16 22:21:57.385000,L8,,,,,268.69,294.00,274.40,267.86,244.05,277.13,272.85,244.69,,
2013-09-23 22:28:04.083000,L8,,,,,268.41,293.12,271.42,269.53,253.81,277.32,267.37,181.04,,
2013-10-18 22:21:49.490000,L8,,,,,263.46,294.48,278.19,267.94,266.00,277.94,261.09,185.40,,228.77
2013-12-21 22:21:27.090000,L8,305.73,271.77,229.09,293.43,307.04,367.74,355.68,357.74,323.72,337.18,339.97,350.78,351.90,327.40
2014-02-07 22:20:57.101000,L8,,,,,277.27,303.68,282.26,287.06,275.97,279.48,275.35,269.72,,
2014-03-02 22:26:45.220000,L8,,,,,267.25,296.47,273.01,281.59,257.65,274.68,267.25,261.12,,
2014-05-14 22:19:32.642000,L8,,,,,267.31,292.43,277.98,273.52,160.52,,,,,
2014-09-19 22:20:06.551000,L8,,,,,245.64,287.60,263.98,230.14,236.45,256.04,200.66,164.00,,
2014-10-12 22:26:23.515000,L8,,,,,245.26,267.15,256.99,257.30,267.98,269.64,265.74,170.85,,
2014-10-21 22:20:13.482000,L8,245.24,198.20,228.46,337.27,334.96,345.94,335.02,336.40,322.48,335.22,287.87,282.64,245.12,321.34
2014-11-06 22:20:13.200000,L8,,,,,,,,,,,,,204.57,306.91
2014-12-24 22:20:05.791000,L8,,,,,252.22,278.79,262.09,261.71,261.70,276.71,265.74,258.12,,
2014-12-31 22:26:11.523000,L8,,,,,245.26,277.54,255.46,259.04,211.54,,,,,230.59
2015-02-10 22:19:50.748000,L8,,,,,259.79,285.33,268.76,268.08,267.45,271.86,270.43,236.11,,
2015-02-17 22:25:59.091000,L8,,,,,258.30,285.31,264.97,265.95,249.92,271.07,268.56,259.31,,
2015-02-26 22:19:46.745000,L8,,,,,257.57,283.29,264.51,264.08,252.41,269.67,268.17,182.39,,
2015-03-14 22:19:35.284000,L8,,,,,252.80,277.33,254.68,259.31,194.17,,,,,
2015-04-15 22:19:22.587000,L8,,,,,254.03,227.45,264.69,262.53,168.30,,,,,
2015-05-01 22:19:12.426000,L8,,,,,244.44,276.51,257.58,250.71,,,,,,
2015-09-06 22:19:50.737000,L8,,,,,253.93,280.27,260.85,259.91,179.33,,,,,
2015-09-13 22:26:05.653000,L8,,,,,,,257.32,254.53,186.58,260.17,248.87,177.59,,
2016-01-03 22:26:15.584000,L8,,,,,258.00,285.86,269.29,275.13,267.33,271.04,267.85,256.63,,237.64
2016-02-13 22:19:56.477000,L8,,,,,261.78,238.00,272.79,275.32,261.17,272.85,268.39,256.28,,
2016-02-20 22:26:03.799000,L8,,,,,259.43,284.65,189.92,273.04,242.11,261.84,266.30,184.57,,
2016-02-29 22:19:53.146000,L8,,,,,265.18,289.20,277.08,275.90,266.56,274.54,268.15,258.96,,228.82
2016-03-07 22:26:02.901000,L8,,,,,186.72,286.61,267.29,274.25,241.72,268.70,262.86,254.90,,
2016-03-16 22:19:48.512000,L8,,,,,270.55,297.23,280.68,283.26,266.31,279.34,273.28,267.40,200.44,223.60
2016-04-17 22:19:33.425000,L8,,,,,176.81,285.47,267.21,268.22,164.49,,,,,
2016-04-24 22:25:40.542000,L8,,,,,256.73,286.68,269.92,272.08,167.38,,,,,
2016-09-08 22:20:12.615000,L8,,,,,249.92,281.69,264.87,259.72,191.80,276.15,253.95,181.92,,
2016-11-18 22:26:30.748000,L8,,,,,258.57,284.21,270.41,261.92,257.36,272.70,264.96,253.78,,
2016-12-04 22:26:29.548000,L8,,,223.08,289.50,297.23,315.23,297.64,290.93,293.59,285.91,264.32,275.66,229.65,308.82
2017-02-15 22:19:55.596000,L8,,,,,259.75,283.09,267.46,257.93,253.19,271.49,265.91,259.57,,
2017-09-18 22:26:19.014000,L8,,,,,,,255.12,228.95,236.77,275.14,251.96,178.06,,
2017-11-05 22:26:27.533000,L8,,,,,,,252.80,223.92,242.99,275.23,279.36,271.37,,
2017-11-30 22:20:08.264000,L8,,,,,261.22,281.64,271.28,245.31,257.62,276.82,266.40,260.00,202.14,260.32
2018-02-02 22:19:51.630000,L8,410.58,373.14,380.43,378.15,398.73,386.35,401.39,385.12,426.61,426.58,451.06,514.71,476.56,376.05
2018-02-25 22:25:54.146000,L8,,,,,256.88,273.99,262.44,239.05,250.83,261.91,260.36,238.38,,
2018-03-06 22:19:38.520000,L8,,,,,259.18,280.31,264.09,244.34,250.31,269.23,259.84,228.48,,
2018-05-16 22:25:09.912000,L8,,,,,263.59,276.85,270.84,246.94,299.12,286.58,273.52,259.63,,
2018-10-07 22:25:57.862000,L8,,,,,254.42,273.06,264.79,240.35,257.89,276.49,268.82,248.70,192.35,243.45
2018-12-26 22:26:02.982000,L8,,,,,,,251.00,241.11,250.14,257.66,254.23,182.67,,
2019-01-11 22:26:01.243000,L8,,,,,259.23,277.56,265.44,258.90,259.68,276.16,267.73,262.61,210.09,257.26
2019-02-05 22:19:45.318000,L8,,,,,260.40,277.78,266.23,260.46,265.20,276.09,266.33,264.46,211.83,254.47
2019-02-28 22:25:51.358000,L8,,,,,,,258.33,251.20,247.36,271.24,262.29,257.46,,
2019-09-01 22:20:11.708000,L8,,,,,,,257.50,240.45,192.31,277.29,250.76,254.59,,
2019-09-08 22:26:24.429000,L8,,,,,,,192.53,237.93,208.79,275.91,253.69,252.44,,
2019-09-17 22:20:17.064000,L8,,,,,,,255.63,233.79,219.85,275.17,250.58,244.01,,
2019-11-11 22:26:31.992000,L8,,,,,,,254.72,234.33,249.01,274.50,254.65,255.06,,
2019-12-22 22:20:15.572000,L8,348.17,340.38,324.19,320.50,321.39,332.48,343.46,317.26,327.14,314.73,312.40,295.39,301.18,321.55
2020-02-24 22:19:58.916000,L8,,,,,,,259.65,245.83,235.32,274.89,256.47,254.40,,
2020-03-11 22:19:52.609000,L8,,,,,,,260.54,248.17,225.46,274.72,253.83,252.99,,
2020-10-21 22:20:19.635000,L8,,,,,,,256.28,247.97,239.62,267.48,245.38,178.02,,
2021-02-17 22:26:14.043000,L8,,,,,270.81,234.55,260.41,257.42,253.20,279.83,255.54,258.39,210.91,254.14
2021-03-30 22:19:46.369000,L8,,,,,,,165.30,229.33,190.30,274.87,242.19,188.41,,
2021-09-29 22:26:31.350000,L8,,,,,,,217.57,225.00,240.36,274.99,242.74,183.88,,
2021-10-08 22:20:23.573000,L8,,,,,,,216.27,219.94,236.42,288.72,238.27,181.28,,
2021-10-31 22:26:35.918000,L8,,,,,,,214.26,222.82,246.22,270.43,240.32,181.16,,248.02
2021-11-21 22:22:10.853000,L9,,,,,254.36,206.96,222.84,232.99,250.19,286.76,246.93,194.59,198.66,309.86
2021-12-11 22:20:20.735000,L8,,285.57,252.95,283.67,324.66,336.76,334.42,333.68,334.33,300.17,314.02,292.61,321.71,330.57
2022-01-11 22:26:24.727000,L9,,,,,262.36,208.81,252.90,250.32,260.06,282.98,251.50,214.65,216.28,282.36
2022-01-12 22:20:13.302000,L8,,,,,,,201.83,231.97,240.71,276.11,242.85,194.22,,
2022-01-19 22:26:22.128000,L8,,,,,162.12,178.60,188.72,225.59,237.99,271.02,240.15,186.55,,239.34
2022-01-20 22:20:15.352000,L9,,,,,,,188.06,226.37,238.54,271.27,235.81,183.82,,
2022-01-27 22:26:26.928000,L9,,,,,,,196.18,224.19,238.08,272.28,238.12,183.57,,
2022-01-28 22:20:07.765000,L8,,,,274.99,284.13,288.47,276.40,270.67,276.04,291.60,267.98,266.14,225.80,299.36
2022-02-13 22:20:04.573000,L8,,,,,,,198.33,227.01,238.08,271.04,236.20,190.20,,
2022-02-20 22:26:12.023000,L8,,,,268.35,287.65,290.14,259.22,270.99,274.34,290.88,267.83,263.09,221.57,318.56
2022-03-01 22:20:00.590000,L8,,,,,,,167.97,228.00,222.05,270.16,238.15,189.69,,
2022-03-09 22:20:01.331000,L9,,,,,,,166.87,224.09,217.43,271.97,240.75,192.20,,
2022-03-16 22:26:11.067000,L9,,,,,,,180.19,230.98,226.02,272.94,243.45,196.47,,
2022-03-17 22:19:53.789000,L8,,,,,,,,234.12,223.29,277.46,242.85,207.31,,
2022-03-24 22:25:59.048000,L8,,,,,,,,228.43,202.79,268.88,240.25,194.61,,
2022-03-25 22:19:56.534000,L9,,,,,,,171.30,230.84,201.36,276.50,242.49,196.49,,
2022-04-01 22:26:07.074000,L9,,,,,,,,229.59,196.82,271.79,239.27,209.84,,
2022-04-02 22:19:43.573000,L8,,,,,,,,222.32,192.32,275.44,238.45,198.19,,
2022-09-08 22:26:23.531000,L9,,,,,,,164.08,229.41,196.34,274.87,238.81,198.50,,
2022-09-09 22:20:35.372000,L8,,,,,,,196.61,220.20,196.44,275.15,236.39,197.25,,
2022-10-02 22:26:47.853000,L8,,,,,,,207.99,227.34,238.54,279.01,227.05,166.81,,
2022-10-10 22:26:34.391000,L9,,,,,,,,217.24,236.18,271.80,229.98,176.66,,
2022-10-18 22:26:43.860000,L8,,,,,203.33,166.32,222.94,242.92,251.40,276.51,245.09,190.46,178.48,252.08
2022-12-21 22:26:33.383000,L8,,,,,221.78,205.23,226.23,258.76,253.20,272.78,248.56,192.32,204.81,270.80
2022-12-22 22:20:23.268000,L9,,,,,,,206.23,252.29,241.09,269.36,242.75,184.79,,
2022-12-30 22:20:24.536000,L8,,,,,,,215.35,250.59,239.80,270.56,242.77,185.11,,
2023-01-07 22:20:26.525000,L9,,,229.95,231.27,259.67,293.83,289.62,284.26,280.69,292.32,269.97,264.62,252.87,305.12
2023-01-15 22:20:17.720000,L8,,,,,220.49,255.25,208.17,258.64,250.72,272.61,248.44,192.64,,
2023-01-23 22:20:20.544000,L9,,,,,214.12,213.93,209.02,257.71,246.83,277.30,247.54,199.55,201.91,254.31
2023-02-08 22:20:30.253000,L9,,,,,231.78,259.29,220.45,261.00,252.46,290.87,250.06,228.60,205.45,311.50
2023-02-15 22:26:37.292000,L9,,,,,248.34,279.19,255.50,273.48,269.39,290.89,262.06,256.80,220.33,312.47
2023-02-16 22:20:13.766000,L8,,,,,,,198.51,252.60,240.70,264.49,242.67,195.57,,
2023-02-23 22:26:14.985000,L8,,,,,164.80,174.04,191.14,252.78,239.23,272.06,244.47,188.76,,
2023-02-24 22:20:15.533000,L9,,,,,213.64,188.67,199.03,258.36,244.53,275.95,247.18,199.92,201.06,243.89
2023-03-03 22:26:24.521000,L9,,,,,,173.87,178.70,251.23,238.13,267.94,243.54,201.54,,
2023-03-12 22:20:08.489000,L9,,,,,,,171.07,242.42,208.25,268.81,241.39,189.17,,
2023-03-27 22:25:59.465000,L8,,,,,,,,243.80,192.12,264.02,231.05,181.88,,
2023-03-28 22:19:57.226000,L9,,,,,,,177.92,254.81,200.68,273.22,243.25,191.68,,
2023-04-13 22:19:50.783000,L9,,,,,240.78,266.85,201.91,262.79,196.51,277.27,249.91,245.48,202.24,
2023-09-03 22:26:09.141000,L8,,,,,230.27,266.26,220.62,255.52,225.27,282.49,246.12,242.30,203.09,
2023-10-06 22:20:06.973000,L9,,,,,,,196.56,215.94,230.68,281.08,222.95,178.99,,
2023-10-29 22:26:21.224000,L9,,,,,,,177.80,214.83,237.10,266.13,221.56,172.71,,
2023-10-30 22:20:12.688000,L8,,,,,,159.93,189.61,218.71,238.48,274.53,233.55,179.78,,
2023-11-06 22:26:20.628000,L8,,,,,,,198.00,222.12,243.60,272.98,237.54,176.48,,
2023-11-23 22:20:17.141000,L9,,,,,201.59,187.39,216.76,239.27,248.59,278.15,244.50,198.35,203.38,255.36
2023-11-30 22:26:28.621000,L9,,,,,,170.96,193.46,224.95,242.96,264.05,237.09,176.10,,
2023-12-09 22:20:14.489000,L9,,,,206.39,248.15,288.54,254.80,268.30,265.23,292.88,258.46,260.92,221.35,311.57
2023-12-17 22:20:12.171000,L8,,251.08,231.77,214.73,259.46,300.40,290.30,281.08,291.39,308.78,269.96,276.03,250.77,306.95
2024-01-26 22:20:14.221000,L9,,,,,,,214.74,236.93,240.31,269.24,244.53,198.40,,
2024-02-02 22:26:28.722000,L9,,,,,186.19,180.20,201.85,230.45,233.16,260.19,238.90,182.50,187.77,231.87
2024-02-10 22:26:16.362000,L8,,,,,203.46,184.19,214.03,240.32,244.28,280.63,244.18,209.60,201.36,253.24
2024-02-19 22:20:03.384000,L8,,,,,202.12,190.63,201.61,237.19,238.80,279.10,242.20,237.58,200.97,295.84
2024-03-21 22:26:18.428000,L9,,,,,,,175.49,212.42,193.59,274.12,237.10,195.47,,
2024-09-22 22:19:44.923000,L9,,,,,,,,195.93,182.23,253.53,201.51,169.71,,
2024-12-18 22:26:19.938000,L9,,,,,160.74,186.98,201.26,235.38,247.55,275.84,241.10,186.26,,
2024-12-26 22:26:13.117000,L8,,,,,182.66,204.97,204.46,236.76,239.90,271.73,240.38,191.50,173.84,252.97
2024-12-27 22:20:09.787000,L9,,,,,186.01,191.84,205.42,239.20,238.86,272.45,242.02,195.61,200.87,254.62
2025-01-03 22:26:15.249000,L9,,,,,,,200.81,234.44,241.63,257.16,237.73,178.81,,
2025-01-04 22:20:02.767000,L8,,,,,,,202.27,245.34,243.95,275.59,242.74,237.30,202.08,253.23
2025-01-12 22:20:09.312000,L9,,,,,172.05,185.25,200.66,240.19,239.21,275.02,241.89,198.79,,
2025-01-19 22:26:22.997000,L9,,,,,175.09,189.81,201.34,239.58,239.21,273.97,240.43,195.60,,
2025-01-20 22:20:01.302000,L8,,,,,181.02,202.66,205.19,241.31,242.11,275.01,241.35,236.15,,
2025-01-27 22:26:12.664000,L8,,,,,176.77,180.44,201.12,234.53,239.14,265.85,237.69,200.08,,
2025-02-13 22:20:10.653000,L9,,,,,183.89,186.91,203.27,243.77,240.21,277.80,242.34,246.82,203.57,243.20
2025-02-21 22:19:55.138000,L8,,,,,,182.66,197.46,238.37,236.82,270.90,237.54,188.66,,
2025-03-08 22:26:14.458000,L9,,,,,,174.96,188.97,240.88,235.56,273.73,241.59,239.81,,
2025-03-24 22:26:03.112000,L9,,,,,,,196.84,238.40,192.12,267.92,236.42,188.10,,
2025-03-25 22:19:39.831000,L8,,,,,,175.61,197.03,243.00,197.98,272.37,239.67,243.00,200.98,
2025-04-09 22:26:02.899000,L9,,,,,209.21,249.66,198.99,250.45,195.64,279.51,245.59,253.94,203.92,
