dates,satname,nzd0077-0000,nzd0077-0001,nzd0077-0002,nzd0077-0003,nzd0077-0004,nzd0077-0005,nzd0077-0006,nzd0077-0007,nzd0077-0008
1999-08-26 22:04:44.971000,L7,371.24,396.08,391.25,385.18,373.22,371.90,381.10,335.50,365.23
1999-09-27 22:04:48.949000,L7,320.17,336.03,334.31,337.60,345.32,341.08,325.57,277.52,290.07
1999-11-14 22:04:42.286000,L7,311.41,277.29,288.55,289.73,287.52,284.82,285.30,284.15,289.73
2000-01-01 22:04:37.439000,L7,363.88,371.53,359.30,366.83,285.65,285.57,285.57,284.25,290.13
2000-01-17 22:04:35.821000,L7,324.18,277.45,284.14,277.62,286.53,285.45,283.93,270.35,290.28
2000-05-24 22:03:46.662000,L7,312.26,203.29,288.13,289.59,292.40,292.29,290.51,281.23,299.81
2000-08-12 22:02:54.094000,L7,311.88,212.01,288.03,290.10,291.40,284.82,287.98,256.05,251.64
2000-09-13 22:02:26.190000,L7,309.51,274.47,256.89,252.48,189.82,286.54,269.32,274.59,296.83
2000-10-15 22:01:56.204000,L7,316.63,243.36,255.91,212.58,296.26,297.98,289.52,288.34,298.32
2001-01-03 22:02:12.432000,L7,290.68,275.03,286.49,278.26,286.63,282.67,282.59,273.42,245.69
2001-06-12 22:01:24.980000,L7,314.64,207.87,286.71,248.91,246.06,256.53,272.19,268.45,286.89
2001-08-15 22:00:38.680000,L7,,,285.56,243.39,228.40,251.11,285.88,210.16,285.55
2001-10-02 22:00:04.650000,L7,316.96,273.84,283.43,272.38,202.90,219.00,273.05,278.84,287.69
2001-12-05 22:00:18.987000,L7,,,,,165.23,209.26,224.75,208.53,241.25
2001-12-21 22:00:29.925000,L7,296.41,274.78,285.12,273.36,194.91,215.78,255.03,284.01,291.58
2002-01-06 22:00:31.992000,L7,330.45,245.79,258.14,184.97,313.75,305.00,304.75,295.21,309.74
2002-01-22 22:00:40.906000,L7,336.87,355.70,365.03,371.70,359.51,359.72,285.12,284.57,295.06
2002-02-23 22:00:43.620000,L7,309.47,273.49,284.65,271.32,270.50,330.03,,,
2002-03-27 22:00:37.575000,L7,,,,,165.66,206.60,222.30,194.30,226.27
2002-06-15 22:00:19.658000,L7,,,286.50,272.42,285.21,277.16,280.18,207.44,296.90
2002-07-01 22:00:15.186000,L7,318.77,208.60,290.33,289.05,293.01,295.09,289.01,277.52,302.16
2002-07-17 22:00:08.747000,L7,312.77,210.22,243.69,234.59,244.32,246.03,270.61,199.23,287.96
2002-08-02 22:00:01.321000,L7,385.18,373.47,498.69,477.59,458.41,550.23,506.99,337.57,336.73
2002-08-18 21:59:57.690000,L7,,,282.82,279.45,279.91,267.64,274.33,267.18,285.52
2002-09-19 21:59:35.083000,L7,398.11,272.64,194.49,182.48,199.18,213.53,216.33,212.80,189.36
2003-07-28 21:48:28.960000,L5,360.78,333.31,329.33,335.61,339.63,339.12,332.27,339.28,337.44
2003-09-14 21:49:18.766000,L5,370.07,359.09,360.74,355.81,348.73,354.17,343.86,352.28,348.22
2003-12-03 21:50:19.675000,L5,293.92,327.23,329.16,292.48,332.96,335.18,308.43,306.54,309.32
2004-02-21 21:50:47.082000,L5,,,,,296.11,289.93,256.75,260.84,279.01
2004-06-12 21:53:11.618000,L5,,,298.73,300.77,303.30,304.36,297.21,269.77,249.56
2004-07-30 21:54:28.143000,L5,344.42,315.49,323.66,322.11,330.05,330.05,324.94,314.73,317.28
2004-09-16 21:55:41.721000,L5,364.34,358.11,352.46,356.52,365.42,360.34,357.16,356.56,348.43
2004-11-03 21:56:42.977000,L5,163.83,274.00,270.45,270.83,298.57,296.16,273.92,,
2004-11-19 21:56:55.269000,L5,346.76,308.46,308.38,311.16,315.00,317.22,314.27,326.37,325.85
2005-02-23 21:58:31.621000,L5,357.32,345.74,338.78,336.31,343.71,342.19,338.07,339.81,336.70
2005-03-11 21:58:44.158000,L5,359.88,352.59,346.47,344.91,358.81,347.00,351.65,360.88,351.02
2005-03-27 21:58:51.619000,L5,346.57,327.73,309.46,291.02,291.88,302.26,304.12,305.61,325.33
2005-04-12 21:58:55.193000,L5,354.33,337.18,335.79,335.75,340.76,342.51,333.83,340.86,338.29
2005-05-30 21:59:15.499000,L5,329.27,313.44,315.44,319.12,327.77,324.89,319.77,312.73,326.15
2005-07-17 21:59:35.576000,L5,352.25,306.00,328.53,319.75,319.31,322.66,319.23,309.48,313.98
2005-11-22 22:00:23.113000,L5,349.71,324.91,,,219.94,319.64,315.84,308.72,317.82
2006-04-15 22:03:30.798000,L5,346.49,324.73,329.12,328.11,327.81,328.34,325.73,319.34,321.29
2006-05-17 22:03:57.969000,L5,339.91,318.63,328.60,328.44,332.64,333.75,330.98,322.53,326.26
2006-07-04 22:04:41.660000,L5,317.65,240.74,300.35,305.92,309.47,311.59,307.49,293.43,294.00
2006-11-25 22:06:19.953000,L5,294.64,283.50,277.24,293.22,298.98,295.14,294.23,297.41,297.76
2006-12-11 22:06:28.205000,L5,203.93,204.26,184.99,187.78,191.83,192.84,191.93,208.31,221.20
2007-02-13 22:06:47.368000,L5,,,274.94,289.41,301.01,298.42,298.49,263.77,
2008-02-16 22:02:22.163000,L5,346.47,319.00,320.11,321.18,324.38,330.86,323.41,318.79,323.93
2009-01-01 21:56:31.615000,L5,361.06,346.91,338.26,345.46,344.13,348.36,346.35,352.88,348.31
2009-02-02 21:57:22.411000,L5,345.81,329.86,323.86,323.91,322.46,330.50,321.04,317.46,322.16
2011-01-07 22:01:44.406000,L5,282.47,287.48,291.35,294.33,298.87,298.29,297.11,273.96,297.84
2011-03-12 22:01:43.554000,L5,361.45,350.68,356.74,358.74,359.34,363.34,357.36,368.27,350.88
2011-04-13 22:01:34.017000,L5,,,280.82,274.76,188.69,,,,
2011-09-04 22:00:27.603000,L5,340.08,318.90,317.37,283.00,325.24,303.10,329.73,324.05,332.59
2013-05-20 22:13:50.559000,L8,321.23,275.89,300.15,308.65,310.49,315.36,314.75,303.43,315.23
2013-06-05 22:13:51.261000,L8,322.06,276.92,295.36,298.06,305.58,305.00,304.26,299.24,309.93
2013-06-21 22:13:43.313000,L8,322.23,268.08,296.27,299.78,305.22,303.89,305.97,297.36,309.01
2013-07-07 22:13:24.262000,L8,,260.43,297.70,300.51,298.68,303.42,301.82,289.58,304.59
2013-07-07 22:13:48.209000,L8,232.01,371.12,349.56,317.97,455.91,312.57,305.43,292.00,305.96
2013-08-08 22:13:49.700000,L8,,,278.84,281.79,288.34,287.59,288.09,210.93,293.92
2013-09-09 22:13:25.749000,L8,322.65,285.52,320.58,326.96,356.90,326.15,315.21,299.36,308.55
2013-09-09 22:13:49.699000,L8,317.62,285.07,312.47,319.20,349.68,317.56,311.00,296.51,308.15
2013-09-25 22:13:17.289000,L8,325.67,354.98,368.80,343.30,345.08,336.28,328.36,347.05,331.39
2013-09-25 22:13:41.239000,L8,326.02,356.53,369.58,344.59,344.67,337.56,329.25,348.06,332.14
2013-10-27 22:13:07.896000,L8,290.20,279.41,290.17,293.88,297.55,299.90,297.07,288.73,305.73
2013-10-27 22:13:31.854000,L8,291.16,279.21,290.47,293.61,297.53,299.74,296.98,287.36,305.35
2013-11-12 22:13:08.247000,L8,321.95,288.36,296.82,298.55,298.64,302.18,297.79,289.52,305.99
2013-11-12 22:13:32.202000,L8,319.07,285.76,295.13,296.27,297.48,299.08,296.36,285.04,304.55
2013-11-28 22:13:02.012000,L8,311.71,284.63,294.20,294.91,297.55,301.17,298.29,287.32,306.18
2013-11-28 22:13:25.971000,L8,313.81,284.30,294.36,294.05,297.64,300.97,297.72,284.31,305.70
2013-12-14 22:12:57.636000,L8,316.32,286.01,295.77,298.91,305.75,308.00,304.17,296.82,308.91
2013-12-14 22:13:21.591000,L8,312.97,283.93,293.85,296.54,301.23,304.14,297.61,292.13,306.76
2013-12-30 22:12:49.393000,L8,290.63,273.13,279.90,281.59,291.12,285.47,282.72,213.79,
2013-12-30 22:13:13.343000,L8,288.95,272.17,276.95,278.90,290.06,284.89,281.13,212.88,
2014-01-15 22:12:33.689000,L8,318.15,285.57,294.52,297.47,301.53,305.94,303.27,298.72,315.65
2014-01-31 22:12:28.855000,L8,397.83,379.10,339.12,340.42,339.50,344.80,351.96,432.83,359.24
2014-01-31 22:12:52.806000,L8,398.21,380.45,339.69,340.57,339.79,346.30,353.95,433.36,360.53
2014-02-16 22:12:38.819000,L8,285.74,261.16,272.68,275.89,277.58,281.77,278.53,203.84,172.89
2014-03-04 22:11:59.077000,L8,,,253.79,272.48,282.92,286.52,285.58,235.70,289.99
2014-03-20 22:11:49.843000,L8,,215.85,178.73,258.44,251.61,263.99,273.53,237.08,263.07
2014-03-20 22:12:13.789000,L8,296.47,260.50,270.35,275.15,276.79,286.02,284.26,249.64,285.27
2014-04-05 22:11:34.747000,L8,322.08,324.95,322.74,332.88,323.66,328.90,321.75,342.76,343.27
2014-04-05 22:11:58.702000,L8,321.08,323.28,321.70,331.75,322.44,327.66,320.23,338.02,324.07
2014-04-21 22:11:18.224000,L8,319.37,278.37,293.91,296.08,297.74,302.40,294.06,286.63,299.53
2014-04-21 22:11:42.175000,L8,324.25,283.22,303.07,315.54,308.32,311.11,303.60,304.10,304.13
2014-05-23 22:11:18.694000,L8,320.98,266.10,292.21,294.64,298.29,305.51,301.26,291.39,306.90
2014-07-26 22:11:19.207000,L8,322.44,274.25,297.28,296.21,305.55,310.40,314.84,310.76,314.96
2014-07-26 22:11:43.162000,L8,325.06,271.65,295.64,294.72,302.80,308.66,312.91,306.80,310.18
2014-08-11 22:11:51.972000,L8,357.46,362.66,361.00,362.07,351.14,358.08,343.85,371.89,354.46
2014-10-14 22:11:38.746000,L8,317.89,291.47,299.46,304.70,314.85,312.22,309.52,299.48,308.28
2014-10-14 22:12:02.705000,L8,315.85,290.81,298.76,303.89,314.15,311.96,309.18,299.28,308.45
2014-10-30 22:11:34.905000,L8,196.74,272.27,274.73,275.10,265.48,,288.19,241.22,270.58
2014-10-30 22:11:58.859000,L8,336.73,286.52,296.77,302.78,317.14,314.91,306.59,308.13,308.22
2014-12-01 22:11:36.363000,L8,309.26,290.40,293.56,295.73,300.97,307.49,302.35,296.85,306.71
2014-12-01 22:12:00.318000,L8,313.09,289.52,292.69,294.39,300.01,307.37,301.14,293.98,305.58
2015-01-02 22:11:27.004000,L8,,253.04,269.44,272.80,281.22,283.06,278.86,234.53,282.96
2015-01-02 22:11:50.958000,L8,185.65,267.07,275.77,277.66,286.96,286.95,284.40,248.36,289.16
