dates,satname,nzd0299-0000,nzd0299-0001,nzd0299-0002,nzd0299-0003,nzd0299-0004,nzd0299-0005,nzd0299-0006,nzd0299-0007,nzd0299-0008,nzd0299-0009,nzd0299-0010,nzd0299-0011,nzd0299-0012,nzd0299-0013,nzd0299-0014,nzd0299-0015,nzd0299-0016,nzd0299-0017,nzd0299-0018,nzd0299-0019,nzd0299-0020,nzd0299-0021
2002-02-16 21:55:42.088000,L7,295.92,302.32,298.87,231.25,299.75,282.50,246.69,239.21,248.47,210.47,228.74,222.67,288.41,286.20,302.20,287.98,297.35,292.48,300.20,314.22,320.05,337.50
2002-03-04 21:55:45.898000,L7,393.82,397.07,397.63,387.73,376.32,384.07,369.82,389.54,399.70,408.88,371.06,362.01,361.13,356.90,375.80,375.51,383.58,480.42,477.89,483.69,495.98,415.40
2002-09-12 21:54:43.623000,L7,294.11,318.59,303.97,309.41,324.02,277.64,308.10,340.92,326.64,347.14,,,,,,,,,,,,343.29
2002-10-14 21:54:31.916000,L7,370.90,374.92,379.33,374.04,369.45,367.22,366.73,383.09,358.27,361.52,365.16,361.12,356.26,351.88,349.64,365.12,482.48,402.03,,448.18,467.15,518.97
2003-01-02 21:55:10.157000,L7,392.38,389.96,399.32,379.32,375.51,371.69,372.03,381.42,390.09,363.92,365.49,359.54,361.50,356.75,363.99,368.19,366.74,371.24,365.66,372.75,395.37,399.82
2003-03-07 21:55:34.413000,L7,355.25,323.78,335.59,302.13,340.06,344.78,336.04,341.40,334.37,339.25,338.92,335.53,339.77,300.18,288.90,291.30,299.53,288.71,349.65,319.37,326.28,338.79
2003-03-23 21:55:28.617000,L7,335.34,194.70,295.86,364.08,358.76,362.65,358.91,355.09,360.63,341.30,351.68,358.57,355.54,306.71,309.86,307.60,310.58,349.17,376.22,345.83,324.19,
2003-07-21 21:43:21.660000,L5,,,,,346.28,351.62,373.27,360.47,362.83,379.96,392.25,400.09,376.41,361.32,352.95,340.79,379.31,359.04,348.51,331.43,355.40,362.09
2004-04-18 21:46:37.219000,L5,332.99,303.36,295.05,261.98,266.27,273.79,328.02,336.62,328.71,338.65,253.16,268.65,275.99,298.15,289.47,288.30,286.59,286.37,307.09,319.02,324.36,341.62
2004-05-20 21:47:32.241000,L5,396.07,372.28,386.18,376.15,392.74,388.97,384.73,387.82,405.07,388.62,380.89,392.65,396.42,396.62,389.96,394.60,420.43,417.45,411.49,416.92,411.78,412.71
2004-07-23 21:49:20.968000,L5,280.12,285.56,269.67,225.35,249.43,254.62,243.76,232.11,226.57,233.72,217.86,253.19,254.61,284.61,279.18,255.59,260.94,260.72,208.84,293.74,296.97,305.31
2004-08-08 21:49:38.691000,L5,385.78,365.54,360.16,441.75,451.89,379.51,362.64,444.62,528.29,363.43,356.06,334.93,341.06,391.23,345.04,327.74,344.20,351.20,368.20,347.66,358.09,375.40
2004-09-25 21:50:55.115000,L5,385.42,380.86,371.69,375.99,368.95,373.28,369.88,364.76,361.99,360.01,356.52,355.44,359.41,343.71,352.85,371.31,367.19,366.56,375.00,365.98,369.44,382.62
2005-01-15 21:52:57.240000,L5,384.68,388.13,373.80,375.39,366.38,369.16,365.77,362.25,375.47,370.63,352.32,361.33,357.67,357.77,361.18,357.72,370.17,368.52,382.10,375.54,382.62,392.90
2005-01-31 21:53:09.442000,L5,360.19,348.55,308.95,317.41,193.01,328.93,325.16,325.89,341.04,346.95,345.94,338.80,347.68,329.57,271.70,330.79,330.36,184.72,,,,
2005-03-04 21:53:40.021000,L5,455.65,389.52,375.78,372.82,388.24,374.89,373.13,363.14,364.17,365.85,363.80,364.61,366.56,366.31,360.02,379.12,380.53,377.93,388.42,384.26,383.55,390.22
2005-04-05 21:53:54.943000,L5,297.70,295.89,280.19,248.92,261.65,261.44,316.53,320.63,325.87,286.86,292.56,254.45,254.46,281.19,276.93,276.00,275.01,242.43,302.16,308.48,311.35,332.46
2005-04-21 21:53:58.696000,L5,294.01,295.11,287.61,247.16,252.47,260.13,247.08,235.17,228.26,249.11,245.56,259.93,261.88,288.20,284.77,276.16,284.76,271.99,303.18,317.02,316.42,339.75
2005-05-23 21:54:12.461000,L5,,190.00,197.98,205.21,199.25,231.61,227.41,210.74,192.74,225.18,214.30,216.18,,,154.83,272.31,282.44,275.86,238.77,315.40,316.52,337.97
2005-06-08 21:54:20.810000,L5,327.48,313.28,310.01,282.13,286.59,288.54,270.10,268.65,274.21,279.80,279.05,290.77,295.66,307.24,309.88,309.16,309.44,309.87,348.79,335.94,336.11,351.98
2005-08-27 21:54:55.892000,L5,333.10,310.39,296.83,262.72,275.72,275.98,330.72,298.05,311.70,327.74,251.22,270.20,277.99,299.94,290.58,292.16,297.71,292.14,337.13,323.03,330.18,348.84
2005-09-12 21:54:58.298000,L5,381.99,380.40,377.73,370.69,370.72,366.45,367.30,360.53,360.81,369.33,354.04,364.11,349.82,331.42,331.06,366.63,365.12,343.32,376.37,362.71,362.37,374.41
2005-09-28 21:54:56.334000,L5,396.82,395.94,380.35,384.13,382.00,379.23,378.20,372.22,370.65,375.70,367.18,374.83,373.88,376.48,374.55,382.58,380.23,376.79,389.13,382.23,383.77,392.49
2005-10-30 21:54:51.334000,L5,449.31,452.05,438.35,384.55,377.20,378.06,391.24,406.43,381.13,363.15,378.12,364.88,370.12,371.40,381.67,396.32,386.70,373.20,380.39,378.66,385.13,397.90
2006-02-03 21:57:06.838000,L5,386.28,377.43,401.65,377.77,373.46,368.10,370.58,362.26,360.84,359.76,358.51,362.35,360.30,364.89,363.89,360.85,370.34,372.78,379.84,376.73,380.96,396.28
2006-06-27 21:59:36.315000,L5,309.20,316.49,317.27,351.00,356.90,291.67,281.13,316.06,278.02,356.52,285.55,294.28,301.09,309.39,322.90,300.24,309.03,320.79,331.12,369.50,348.04,367.55
2006-12-13 21:55:19.357000,L5,395.91,393.77,386.39,387.49,381.10,379.48,376.38,369.43,371.42,369.52,371.53,366.10,364.61,368.07,371.12,365.26,370.07,375.43,382.57,396.42,397.17,411.51
2007-01-21 22:01:45.476000,L5,364.84,360.00,357.92,346.31,326.62,,,327.03,332.89,329.78,339.20,342.00,335.86,339.39,331.62,342.38,341.09,301.35,290.25,177.87,301.01,359.06
2008-12-25 21:51:22.162000,L5,361.02,350.13,351.06,345.13,339.09,340.65,334.99,335.13,339.00,337.21,338.09,333.37,333.22,332.39,327.87,336.68,333.70,175.34,204.55,300.66,169.82,285.97
2009-12-12 21:57:25.758000,L5,393.80,379.84,378.55,370.78,370.75,371.03,369.79,371.32,368.31,366.60,370.29,368.63,369.67,365.96,364.65,370.62,374.79,377.48,381.96,381.61,390.47,398.49
2010-01-29 21:57:41.230000,L5,402.64,389.56,399.25,395.39,395.80,398.34,392.53,377.62,384.31,375.48,379.26,372.10,372.07,380.11,401.88,400.61,387.49,385.40,386.29,392.12,403.26,414.46
2010-10-12 21:56:49.113000,L5,203.74,297.90,273.62,200.02,235.34,185.35,,,,,,,,,,,,,,328.89,335.19,356.21
2011-02-17 21:56:48.782000,L5,449.76,437.02,429.09,417.64,431.97,436.95,454.50,426.69,436.79,429.14,438.96,452.59,454.62,452.75,445.21,436.80,422.24,429.82,427.59,426.85,441.19,449.31
2013-04-27 22:08:35.483000,L8,284.77,299.83,296.58,279.88,269.34,274.27,259.69,236.44,223.12,222.12,205.47,259.16,237.37,289.24,263.13,214.76,,229.52,238.78,248.27,302.85,330.44
2013-05-13 22:08:47.205000,L8,385.06,374.29,325.51,372.70,370.85,367.29,355.53,360.15,360.79,365.74,357.02,340.75,300.00,316.72,315.49,309.74,312.62,318.33,330.62,332.43,341.12,361.36
2013-05-29 22:08:53.334000,L8,279.70,286.12,253.68,,,,,,,,,,,,,,,,,,,
2013-06-30 22:08:48.035000,L8,303.04,313.16,316.08,294.44,361.14,351.47,293.43,318.39,346.87,279.25,274.36,274.21,292.64,303.70,309.29,305.10,305.09,305.53,315.67,327.88,332.74,353.82
2013-08-17 22:08:51.042000,L8,403.87,391.52,380.57,381.13,372.91,371.21,367.02,382.88,376.27,372.92,369.44,364.20,378.90,387.93,400.15,401.50,331.81,322.90,388.65,373.35,349.46,368.73
2013-09-02 22:08:52.512000,L8,398.50,389.84,385.23,379.40,376.22,372.94,366.86,372.99,368.04,370.35,366.28,370.56,383.30,393.57,390.53,394.83,392.04,332.42,427.38,449.89,393.99,367.59
2013-11-21 22:08:25.669000,L8,430.75,441.55,438.48,425.00,407.07,404.20,399.42,389.44,403.54,399.39,424.41,417.82,418.78,415.24,424.97,407.28,420.17,417.88,388.03,417.05,399.62,423.14
2014-01-24 22:07:57.409000,L8,353.60,344.09,343.55,342.15,335.22,342.52,334.58,333.49,341.89,339.56,336.80,336.30,335.40,323.20,315.39,328.88,340.23,334.38,347.77,342.01,346.11,343.05
2014-02-25 22:07:32.361000,L8,390.46,393.43,390.18,395.34,388.85,371.45,375.67,379.31,379.28,381.99,369.54,374.08,384.52,398.03,404.08,402.28,397.87,488.49,496.45,491.24,484.84,425.35
2014-04-30 22:06:34.437000,L8,369.90,359.44,355.88,354.70,356.19,354.31,349.32,345.09,350.09,348.50,343.54,342.59,300.71,317.86,313.77,310.29,309.66,511.16,359.46,335.26,346.03,358.32
2014-05-16 22:06:21.708000,L8,369.21,361.10,323.08,350.77,358.21,353.01,347.54,345.87,349.56,357.46,351.48,302.46,303.36,315.08,314.82,310.18,309.46,320.47,360.49,332.44,341.47,359.29
2014-06-01 22:06:26.739000,L8,308.97,324.52,319.28,343.68,370.20,362.15,368.21,358.38,362.60,359.27,361.53,283.99,297.49,308.15,313.33,307.55,312.86,310.87,326.80,332.53,338.12,361.26
2014-06-17 22:06:32.826000,L8,336.38,329.03,323.53,333.68,362.21,357.43,354.43,350.92,351.13,345.55,281.54,289.53,304.09,315.73,319.17,311.88,314.43,318.47,325.59,335.36,341.39,356.84
2014-08-04 22:06:50.418000,L8,376.36,324.93,319.45,351.09,368.95,363.61,360.46,356.85,354.31,366.43,348.34,285.17,295.18,313.10,310.18,305.30,305.32,314.22,326.35,332.22,341.05,358.86
2014-08-20 22:06:54.640000,L8,384.69,392.43,370.61,372.63,516.45,526.60,524.41,536.16,517.43,367.19,363.82,365.00,332.12,319.63,318.44,314.11,320.95,318.81,355.90,351.17,344.03,364.47
2014-11-08 22:07:04.045000,L8,399.65,403.73,391.10,399.96,380.85,367.20,368.44,406.68,398.69,371.77,393.46,394.98,363.81,379.76,374.72,373.14,374.11,384.58,372.92,376.20,388.40,411.11
2014-12-26 22:06:54.981000,L8,387.57,387.32,397.55,375.97,369.54,367.43,368.58,379.28,373.95,373.28,373.91,362.39,359.39,374.07,374.04,371.39,367.44,375.88,360.59,370.61,373.01,374.95
2015-01-27 22:06:47.246000,L8,453.54,514.63,534.47,530.32,525.25,515.86,516.24,505.19,501.13,500.27,504.30,490.68,501.54,490.82,479.22,489.70,488.16,488.98,505.10,509.74,,
2015-02-12 22:06:39.159000,L8,367.58,370.45,355.83,279.66,319.61,320.98,320.20,352.00,350.50,346.24,355.39,352.47,350.83,351.23,355.18,357.03,357.37,357.82,363.75,371.65,372.18,367.97
2015-06-20 22:06:08.884000,L8,369.64,351.86,350.08,346.01,354.76,347.07,352.59,346.68,345.30,342.08,324.26,327.44,333.32,326.00,329.45,327.96,324.97,335.23,383.50,339.73,379.11,380.27
2015-08-07 22:06:28.150000,L8,374.06,359.30,353.77,352.58,366.43,357.82,359.50,355.91,360.27,350.22,359.28,353.83,337.43,333.30,338.02,342.28,338.71,341.37,353.59,341.35,351.98,365.37
2015-08-23 22:06:36.490000,L8,372.47,366.20,374.38,369.99,367.69,361.02,359.39,357.57,355.07,354.04,361.82,359.69,360.40,317.56,315.52,309.79,315.52,310.44,352.70,330.41,339.88,362.02
2015-09-24 22:06:49.672000,L8,274.47,283.61,284.63,245.90,254.59,257.88,227.26,220.45,206.30,204.90,200.21,212.79,,,,,,,,,,
2015-10-10 22:06:50.850000,L8,355.76,317.27,326.63,264.07,258.31,271.88,272.09,309.09,321.28,325.97,333.05,308.12,286.70,305.15,313.04,325.15,311.84,302.95,316.52,315.74,324.93,343.31
2015-12-13 22:06:57.477000,L8,370.90,359.42,369.87,368.54,365.82,361.80,355.62,367.11,357.73,361.52,354.98,361.09,354.12,352.12,353.11,349.27,351.55,349.92,322.29,338.64,345.98,310.66
2016-01-14 22:06:54.937000,L8,356.27,351.50,350.30,344.65,342.18,339.09,341.36,337.87,333.00,340.30,349.39,345.63,340.12,344.37,334.84,340.19,341.23,344.79,347.16,347.24,355.19,348.32
2016-01-30 22:06:53.492000,L8,349.39,338.79,339.62,341.76,333.18,340.62,332.01,217.04,201.35,196.64,188.46,173.37,247.05,247.90,264.52,215.40,327.75,334.93,341.51,328.66,327.54,337.28
2016-03-02 22:06:43.439000,L8,404.58,381.35,380.79,375.84,372.03,368.10,364.08,360.24,369.15,361.67,367.51,363.08,367.33,362.79,387.17,368.45,369.60,368.69,377.20,380.16,373.88,368.72
2016-03-18 22:06:37.904000,L8,458.40,456.76,456.97,397.09,379.86,373.77,387.22,384.46,383.26,382.68,396.10,415.06,388.29,415.73,422.22,398.89,388.66,382.14,387.01,410.05,403.65,408.39
2016-04-19 22:06:22.901000,L8,302.08,302.09,308.65,275.97,324.85,329.82,263.69,261.65,258.62,274.60,320.91,256.74,178.48,,304.27,302.02,234.49,293.12,231.03,195.24,311.11,313.58
2016-06-06 22:06:31.014000,L8,313.77,324.94,318.62,344.51,363.34,354.94,353.53,353.35,358.15,349.79,334.90,289.51,297.32,308.90,315.07,310.72,313.18,311.87,360.25,333.22,341.37,361.65
2016-07-08 22:06:44.674000,L8,264.61,299.32,299.15,272.88,269.55,275.23,264.73,256.81,256.03,289.64,278.86,279.45,298.50,314.51,305.98,296.32,298.05,295.56,296.84,312.07,318.15,347.35
2016-08-09 22:06:51.832000,L8,376.54,380.01,361.29,378.20,402.78,372.37,377.00,385.27,378.97,380.01,373.52,374.20,299.72,317.91,315.08,314.10,321.02,313.38,406.83,437.92,488.25,364.06
2016-09-10 22:07:03.402000,L8,377.92,375.76,366.29,370.49,367.51,365.57,361.33,360.35,353.95,363.15,362.93,359.37,356.35,348.96,318.50,362.06,358.37,355.62,365.62,332.12,339.59,360.83
2016-10-12 22:07:09.122000,L8,384.82,380.02,378.76,378.39,372.18,374.91,368.36,373.44,377.32,371.36,366.73,360.82,360.72,365.48,376.19,376.10,375.16,381.77,375.12,391.41,380.45,371.12
2016-12-15 22:07:06.028000,L8,159.64,339.75,334.41,250.91,232.21,184.21,319.52,321.31,325.82,325.74,318.68,323.52,335.43,309.44,287.08,276.22,262.14,253.00,315.68,178.75,166.86,197.29
2017-04-06 22:06:21.875000,L8,351.02,335.20,319.66,340.71,345.10,339.07,335.80,339.79,335.72,337.52,335.88,339.56,318.33,311.51,312.84,264.58,296.83,,,,,
2017-04-22 22:06:12.286000,L8,395.19,397.47,388.11,381.24,373.65,377.43,366.79,369.39,385.01,379.19,382.14,396.43,397.52,379.03,387.87,321.60,327.93,336.34,375.23,368.20,344.36,363.48
2017-05-08 22:06:11.201000,L8,370.79,361.16,364.63,358.90,363.11,357.47,352.81,354.58,363.09,358.07,361.36,362.77,311.74,318.99,319.73,310.92,324.00,321.68,350.89,343.49,340.86,360.90
2017-05-24 22:06:22.329000,L8,249.24,259.36,289.56,253.58,249.94,266.41,243.41,232.02,232.27,240.74,238.51,255.73,256.74,284.63,283.71,276.95,281.07,269.02,231.57,307.37,312.31,331.13
2017-06-25 22:06:35.560000,L8,304.00,312.89,310.77,309.42,277.65,280.75,294.62,260.58,262.21,276.02,275.17,274.53,291.30,301.55,308.19,303.69,309.79,304.42,312.22,328.76,332.14,353.59
2017-10-15 22:07:07.600000,L8,384.53,376.85,370.95,367.53,370.52,370.63,374.67,375.48,378.46,376.44,373.46,374.80,365.64,375.94,379.13,377.54,381.76,370.56,376.21,373.00,368.14,479.60
2018-02-20 22:06:36.123000,L8,,355.51,335.92,342.60,334.45,346.44,346.29,337.49,323.85,338.78,340.16,192.51,333.96,342.34,,,,,,,,
2018-03-24 22:06:20.137000,L8,345.42,327.55,263.34,268.72,273.66,325.67,307.64,325.43,309.91,328.36,327.15,318.11,296.86,290.52,304.22,297.83,301.43,301.80,311.83,313.38,318.12,338.99
2018-04-25 22:06:02.812000,L8,330.75,,,,,,,181.63,252.33,255.45,266.14,284.56,303.60,306.60,308.65,305.03,302.64,304.51,316.85,318.22,326.01,349.18
2018-06-28 22:05:52.179000,L8,268.51,281.10,269.20,220.01,194.58,199.67,172.15,,,207.03,219.71,243.46,244.15,279.01,250.75,,,,,308.51,305.25,332.10
2018-08-31 22:06:23.199000,L8,389.42,380.12,382.80,380.81,375.46,371.73,365.43,380.53,383.34,381.81,374.64,376.69,378.02,382.94,404.62,394.94,390.19,401.01,387.86,380.01,398.18,366.93
2018-10-02 22:06:35.159000,L8,380.90,379.04,364.76,374.29,368.05,364.56,361.38,362.59,358.54,367.71,364.47,365.28,365.54,360.10,372.59,369.95,373.06,374.13,366.81,371.85,374.34,368.37
2018-10-18 22:06:41.631000,L8,384.65,380.82,372.74,372.86,367.55,367.14,364.50,363.00,356.66,369.91,367.01,368.27,362.45,367.11,371.75,369.62,369.83,368.65,371.39,372.23,373.71,380.93
2018-12-21 22:06:42.603000,L8,353.93,345.37,344.63,342.04,331.26,344.39,330.98,336.50,326.31,337.41,333.69,331.34,337.59,322.73,331.74,322.48,341.07,319.34,323.44,326.45,321.66,332.58
2019-01-22 22:06:38.169000,L8,307.91,323.14,310.44,335.02,326.98,345.16,321.91,326.40,322.98,329.30,332.33,324.89,316.75,322.01,296.36,315.08,305.56,289.89,313.64,317.16,317.75,327.86
2019-02-07 22:06:35.585000,L8,370.96,361.45,381.41,363.04,314.69,361.17,347.97,351.67,351.80,351.33,358.81,357.22,355.39,362.66,354.55,361.31,359.34,355.92,361.16,272.33,385.35,
2019-03-27 22:06:23.509000,L8,382.55,371.94,373.49,365.70,370.23,364.27,362.98,356.47,355.34,358.19,362.84,362.01,359.15,365.76,356.41,359.87,360.46,350.08,354.24,348.32,338.52,351.66
2019-04-12 22:06:18.648000,L8,,,,,208.58,268.09,265.20,262.40,302.77,328.65,299.64,271.74,292.97,302.27,302.34,300.73,296.94,298.79,312.18,316.92,322.08,338.27
2019-06-15 22:06:39.812000,L8,339.16,354.27,325.20,346.63,345.50,329.34,346.15,348.01,311.43,334.26,345.23,286.67,294.42,308.89,313.52,315.15,330.10,313.35,321.96,327.61,337.54,359.71
2019-07-01 22:06:44.414000,L8,369.53,368.92,358.95,360.97,373.19,377.66,362.86,366.42,363.05,359.39,362.92,356.33,363.93,349.52,364.11,360.17,358.91,367.04,373.52,389.34,380.10,395.78
2019-08-18 22:06:59.153000,L8,371.09,370.41,363.88,361.29,366.71,364.44,362.04,370.65,389.79,375.21,369.19,388.60,377.50,391.03,318.87,318.16,321.24,384.66,379.75,373.98,343.17,363.30
2019-09-19 22:07:08.182000,L8,403.68,399.96,392.44,422.18,433.67,427.64,415.38,432.97,438.67,449.17,428.38,369.73,384.43,392.97,384.86,433.07,403.13,391.60,377.41,376.25,381.64,370.18
2019-10-05 22:07:12.239000,L8,378.68,380.94,368.16,370.97,366.28,365.94,360.30,361.00,358.67,363.45,367.10,362.96,364.69,370.41,377.22,370.80,370.56,365.39,363.55,367.94,354.08,364.97
2019-10-21 22:07:13.798000,L8,,,,,397.56,402.02,342.72,421.59,407.19,445.88,339.94,386.35,434.15,353.47,369.97,365.12,364.43,361.95,364.40,355.22,354.25,360.95
2020-03-13 22:06:42.111000,L8,343.76,316.60,309.87,309.54,323.04,330.53,314.99,324.06,314.55,320.26,331.79,327.81,301.23,307.19,298.34,295.51,300.70,296.40,315.96,313.42,317.94,328.85
2020-03-29 22:06:33.069000,L8,398.03,394.34,387.44,378.79,378.29,373.69,366.94,379.60,385.28,379.91,409.83,377.53,374.68,375.41,377.75,373.00,373.40,378.12,371.45,367.34,339.36,360.95
2020-05-16 22:06:15.529000,L8,358.41,328.76,321.03,346.56,384.03,381.15,368.85,372.11,381.71,378.09,389.87,389.54,305.06,316.92,320.23,332.69,315.37,314.64,337.44,335.54,343.53,362.29
2020-10-07 22:07:09.706000,L8,391.56,386.40,382.20,378.74,377.63,375.12,386.26,386.55,382.15,383.23,397.97,408.61,384.13,381.17,379.20,376.79,385.61,385.58,383.21,375.88,379.37,378.63
2021-01-11 22:07:02.161000,L8,354.15,343.99,348.02,341.08,341.48,331.73,332.44,325.97,322.82,326.88,326.23,331.10,318.29,299.18,321.86,327.92,328.39,328.89,343.11,323.50,319.40,331.46
2021-02-12 22:06:55.266000,L8,353.65,338.24,338.15,335.56,332.79,329.62,326.39,325.52,320.44,329.59,329.65,330.13,316.46,305.36,306.51,308.81,322.00,305.68,344.64,319.47,317.42,332.27
2021-03-16 22:06:39.830000,L8,386.32,381.33,379.20,381.58,372.91,371.56,370.03,372.58,371.80,373.78,368.07,473.53,443.32,449.42,373.37,395.63,396.67,380.81,378.12,378.39,381.47,392.62
2021-05-03 22:06:20.673000,L8,,,367.25,370.02,364.48,376.71,360.18,341.42,352.97,353.69,357.94,344.95,315.20,316.96,321.59,336.27,391.66,342.62,363.71,343.04,367.46,364.97
2021-05-19 22:06:28.157000,L8,356.66,333.72,325.61,354.15,370.06,365.88,362.10,362.59,355.55,364.42,366.06,305.72,299.90,316.06,316.85,315.03,319.93,321.82,349.12,334.27,344.67,365.71
2021-08-23 22:07:01.159000,L8,417.54,411.30,403.23,408.21,402.59,402.62,403.79,410.33,404.49,410.52,411.07,409.43,413.68,410.89,406.83,394.21,401.57,411.61,417.85,410.72,400.47,372.92
2021-09-24 22:07:08.765000,L8,352.71,326.54,315.58,301.72,325.15,274.53,269.07,255.77,252.15,274.07,272.03,284.04,291.39,302.75,306.92,321.64,302.26,299.95,317.76,318.55,321.49,338.03
2021-12-21 22:07:07.162000,L9,355.02,347.04,344.24,339.99,332.28,335.31,334.33,322.32,312.41,316.04,167.30,217.09,,,,228.48,340.45,338.40,343.05,341.38,325.62,346.44
2022-01-06 22:07:05.874000,L9,403.61,406.77,394.75,399.41,383.07,530.81,473.45,488.84,521.48,471.02,513.57,542.99,505.60,402.05,392.09,396.89,402.84,396.73,511.79,518.68,482.75,408.01
2022-01-14 22:07:03.358000,L8,394.28,391.22,384.12,383.33,376.17,379.72,372.06,377.69,375.96,368.48,372.50,376.84,382.63,379.21,382.89,384.66,381.99,384.80,384.24,378.90,382.48,387.19
2022-01-30 22:06:58.274000,L8,458.86,426.55,424.96,435.63,432.17,428.08,438.65,430.68,411.08,407.15,418.16,421.08,426.61,427.22,436.62,421.99,424.50,423.20,425.76,493.32,488.04,479.19
2022-02-23 22:06:56.000000,L9,394.02,388.16,384.81,378.66,377.68,372.43,380.04,371.28,372.71,373.52,373.19,385.03,372.43,379.10,373.56,375.14,371.42,377.11,372.22,384.34,380.96,380.93
2022-04-28 22:06:34.971000,L9,376.55,374.50,365.65,373.19,370.02,377.13,366.77,366.12,364.59,368.70,362.35,361.10,314.36,321.28,327.67,318.46,325.12,325.79,366.99,369.55,343.04,361.89
2022-05-06 22:06:41.610000,L8,379.60,348.49,330.71,366.01,380.30,369.94,368.28,359.09,401.53,375.08,379.70,375.38,316.86,321.74,319.54,311.42,319.58,323.26,392.94,398.48,345.04,360.00
2022-05-30 22:06:21.452000,L9,346.61,328.33,326.61,340.36,356.55,342.24,353.27,339.57,336.43,341.13,337.45,298.31,300.21,311.43,315.28,315.87,315.86,312.13,337.00,332.69,338.67,360.87
2022-06-07 22:06:55.460000,L8,344.11,329.54,334.57,342.51,384.11,351.70,363.40,357.89,366.95,362.45,355.61,302.06,300.31,314.48,317.35,319.06,318.84,313.79,327.71,333.03,341.22,362.97
2022-07-01 22:06:42.355000,L9,308.92,324.19,316.70,341.95,357.69,355.42,354.90,350.80,346.72,352.30,336.95,287.31,295.25,315.06,313.28,310.34,306.77,312.26,325.58,328.74,338.40,358.02
2022-08-10 22:07:20.170000,L8,367.10,354.56,350.87,351.55,370.00,373.10,371.56,365.46,363.77,372.06,366.63,367.50,369.59,321.52,318.86,325.85,319.83,334.18,363.79,332.72,343.37,367.79
2022-09-03 22:07:03.978000,L9,384.02,374.08,373.78,373.34,371.63,368.86,365.76,359.02,364.84,367.34,365.01,363.15,360.37,373.53,349.10,365.65,360.74,327.13,366.41,353.88,343.73,364.16
2022-10-05 22:07:10.729000,L9,,,252.87,320.87,340.74,322.86,293.21,312.48,327.61,331.95,331.98,333.36,311.52,326.40,324.14,308.73,316.16,307.00,330.81,307.82,285.15,
2022-10-13 22:07:19.482000,L8,480.71,473.90,478.96,388.68,465.44,491.88,499.08,410.29,448.43,498.28,491.88,493.47,505.79,500.89,486.06,374.76,380.53,374.53,376.13,378.83,379.68,383.44
