dates,satname,nzd0394-0000,nzd0394-0001,nzd0394-0002,nzd0394-0003,nzd0394-0004,nzd0394-0005,nzd0394-0006
1999-09-04 22:00:09.953000,L7,,,289.10,259.38,264.52,292.06,305.45
1999-09-04 22:00:33.926000,L7,,,,,258.26,284.10,299.78
1999-10-22 22:00:04.598000,L7,353.63,340.79,348.00,342.82,335.71,347.14,350.04
1999-10-22 22:00:28.631000,L7,350.04,334.18,335.62,322.04,328.58,341.71,344.36
1999-12-09 22:00:09.551000,L7,290.13,278.86,261.77,217.11,,225.39,238.86
1999-12-09 22:00:33.510000,L7,272.97,275.36,261.53,,,221.48,
1999-12-25 22:00:04.067000,L7,308.98,279.53,262.07,213.01,,,
2000-01-26 22:00:02.226000,L7,298.56,278.19,262.74,217.56,,223.09,237.38
2000-01-26 22:00:26.187000,L7,294.74,275.73,260.92,,,,
2000-02-11 21:59:57.866000,L7,301.31,280.94,265.17,222.48,206.45,232.96,291.55
2000-02-11 22:00:21.827000,L7,268.15,232.42,211.79,,,,
2000-02-27 21:59:52.393000,L7,325.41,328.19,324.21,317.50,283.68,308.81,329.67
2000-02-27 22:00:16.353000,L7,327.57,331.10,324.65,318.54,284.31,310.98,329.46
2000-03-30 21:59:45.397000,L7,,,,,,242.92,269.75
2000-03-30 22:00:09.363000,L7,,,,,,244.38,277.27
2000-04-15 21:59:31.785000,L7,278.24,293.48,315.55,311.93,328.13,319.32,327.45
2000-04-15 21:59:55.745000,L7,,,,,207.36,250.03,288.18
2000-05-01 21:59:30.586000,L7,,,265.05,275.23,283.00,299.54,315.05
2000-05-01 21:59:54.563000,L7,234.95,,322.12,330.64,329.22,316.11,337.81
2000-06-18 21:59:27.736000,L7,,,,,279.93,297.78,320.26
2000-08-05 21:58:20.584000,L7,,,,,,244.12,275.96
2000-08-05 21:58:44.520000,L7,,,,,,249.46,275.41
2000-09-06 21:57:58.861000,L7,266.11,191.34,273.05,226.96,277.42,297.61,294.24
2000-09-06 21:58:22.821000,L7,261.20,185.41,270.61,225.18,275.23,295.17,289.84
2000-10-08 21:58:00.300000,L7,337.82,342.85,341.18,329.56,330.94,345.68,344.91
2000-10-24 21:57:29.684000,L7,373.45,358.28,388.91,401.16,399.75,405.71,412.94
2000-11-25 21:57:34.931000,L7,400.28,400.50,401.52,411.22,383.04,408.68,467.51
2000-11-25 21:57:58.896000,L7,403.02,396.99,398.62,417.75,381.22,403.91,467.94
2000-12-11 21:57:36.803000,L7,279.24,262.20,222.37,,,,
2000-12-11 21:58:00.763000,L7,292.03,271.07,259.97,212.84,,,
2001-02-13 21:57:39.607000,L7,272.98,254.77,262.09,,,,
2001-02-13 21:58:03.568000,L7,299.94,285.27,263.96,,,,
2001-05-20 21:57:04.892000,L7,,,,,,301.95,298.17
