dates,satname,nzd0345-0000,nzd0345-0001,nzd0345-0002,nzd0345-0003,nzd0345-0004,nzd0345-0005,nzd0345-0006,nzd0345-0007,nzd0345-0008,nzd0345-0009,nzd0345-0010,nzd0345-0011,nzd0345-0012,nzd0345-0013,nzd0345-0014,nzd0345-0015,nzd0345-0016,nzd0345-0017,nzd0345-0018,nzd0345-0019,nzd0345-0020,nzd0345-0021,nzd0345-0022,nzd0345-0023,nzd0345-0024,nzd0345-0025,nzd0345-0026,nzd0345-0027,nzd0345-0028,nzd0345-0029,nzd0345-0030,nzd0345-0031,nzd0345-0032,nzd0345-0033,nzd0345-0034,nzd0345-0035,nzd0345-0036,nzd0345-0037,nzd0345-0038,nzd0345-0039,nzd0345-0040,nzd0345-0041,nzd0345-0042,nzd0345-0043,nzd0345-0044,nzd0345-0045,nzd0345-0046,nzd0345-0047,nzd0345-0048,nzd0345-0049,nzd0345-0050,nzd0345-0051,nzd0345-0052,nzd0345-0053,nzd0345-0054,nzd0345-0055,nzd0345-0056,nzd0345-0057,nzd0345-0058,nzd0345-0059,nzd0345-0060,nzd0345-0061,nzd0345-0062,nzd0345-0063,nzd0345-0064,nzd0345-0065,nzd0345-0066,nzd0345-0067,nzd0345-0068,nzd0345-0069,nzd0345-0070,nzd0345-0071,nzd0345-0072,nzd0345-0073,nzd0345-0074,nzd0345-0075,nzd0345-0076,nzd0345-0077,nzd0345-0078,nzd0345-0079,nzd0345-0080,nzd0345-0081,nzd0345-0082,nzd0345-0083,nzd0345-0084,nzd0345-0085,nzd0345-0086,nzd0345-0087,nzd0345-0088,nzd0345-0089,nzd0345-0090,nzd0345-0091,nzd0345-0092,nzd0345-0093,nzd0345-0094,nzd0345-0095,nzd0345-0096,nzd0345-0097,nzd0345-0098,nzd0345-0099,nzd0345-0100,nzd0345-0101,nzd0345-0102,nzd0345-0103,nzd0345-0104,nzd0345-0105,nzd0345-0106,nzd0345-0107,nzd0345-0108,nzd0345-0109,nzd0345-0110,nzd0345-0111,nzd0345-0112,nzd0345-0113,nzd0345-0114,nzd0345-0115,nzd0345-0116,nzd0345-0117,nzd0345-0118,nzd0345-0119,nzd0345-0120,nzd0345-0121,nzd0345-0122,nzd0345-0123,nzd0345-0124,nzd0345-0125,nzd0345-0126,nzd0345-0127,nzd0345-0128,nzd0345-0129,nzd0345-0130,nzd0345-0131,nzd0345-0132,nzd0345-0133,nzd0345-0134,nzd0345-0135,nzd0345-0136,nzd0345-0137,nzd0345-0138,nzd0345-0139,nzd0345-0140,nzd0345-0141,nzd0345-0142,nzd0345-0143,nzd0345-0144,nzd0345-0145,nzd0345-0146,nzd0345-0147,nzd0345-0148,nzd0345-0149,nzd0345-0150,nzd0345-0151,nzd0345-0152,nzd0345-0153,nzd0345-0154,nzd0345-0155,nzd0345-0156,nzd0345-0157,nzd0345-0158,nzd0345-0159,nzd0345-0160,nzd0345-0161,nzd0345-0162,nzd0345-0163,nzd0345-0164,nzd0345-0165,nzd0345-0166,nzd0345-0167,nzd0345-0168,nzd0345-0169,nzd0345-0170,nzd0345-0171,nzd0345-0172,nzd0345-0173,nzd0345-0174,nzd0345-0175,nzd0345-0176,nzd0345-0177,nzd0345-0178,nzd0345-0179,nzd0345-0180,nzd0345-0181,nzd0345-0182,nzd0345-0183,nzd0345-0184,nzd0345-0185,nzd0345-0186,nzd0345-0187,nzd0345-0188,nzd0345-0189,nzd0345-0190,nzd0345-0191,nzd0345-0192,nzd0345-0193,nzd0345-0194,nzd0345-0195,nzd0345-0196,nzd0345-0197,nzd0345-0198,nzd0345-0199,nzd0345-0200,nzd0345-0201,nzd0345-0202,nzd0345-0203,nzd0345-0204,nzd0345-0205,nzd0345-0206,nzd0345-0207,nzd0345-0208,nzd0345-0209,nzd0345-0210,nzd0345-0211,nzd0345-0212,nzd0345-0213,nzd0345-0214,nzd0345-0215,nzd0345-0216,nzd0345-0217,nzd0345-0218,nzd0345-0219,nzd0345-0220,nzd0345-0221,nzd0345-0222,nzd0345-0223,nzd0345-0224,nzd0345-0225,nzd0345-0226,nzd0345-0227,nzd0345-0228,nzd0345-0229,nzd0345-0230,nzd0345-0240,nzd0345-0241,nzd0345-0231,nzd0345-0232,nzd0345-0233,nzd0345-0234,nzd0345-0235,nzd0345-0236,nzd0345-0237,nzd0345-0238,nzd0345-0239,nzd0345-0242
1999-08-17 22:12:02.089000,L7,268.62,277.12,261.72,271.78,280.32,458.63,452.40,206.24,200.47,187.09,169.98,172.88,185.07,183.23,369.97,375.10,391.51,415.05,416.49,404.12,374.22,323.58,344.28,269.66,246.61,239.69,239.28,185.27,452.14,432.99,419.61,410.00,422.82,402.23,392.51,407.87,493.43,204.04,217.43,233.91,510.44,530.46,545.79,190.13,216.48,239.49,260.40,246.58,209.98,257.32,253.74,259.93,258.97,283.81,275.56,272.99,282.32,278.89,269.10,234.33,251.20,265.59,225.56,297.61,283.31,301.35,301.66,312.80,254.42,278.08,258.49,280.10,264.56,249.27,253.78,267.00,289.80,300.46,252.33,260.48,265.44,339.15,351.56,361.66,346.81,300.69,303.16,302.59,383.37,390.72,404.36,389.07,298.36,300.90,299.02,299.95,282.68,261.77,257.04,250.81,265.38,269.47,263.97,263.08,246.76,283.14,291.88,287.74,332.67,319.79,328.80,335.20,290.97,290.58,279.70,264.57,263.83,283.13,300.24,319.44,343.27,329.40,362.05,337.29,326.05,293.27,306.95,300.04,311.58,328.85,309.45,294.56,273.05,309.56,246.43,246.29,244.05,241.06,264.84,203.73,254.18,258.91,476.52,477.08,440.16,277.15,274.94,272.88,249.33,266.21,187.30,289.43,357.73,246.92,300.92,226.73,231.59,184.68,187.91,204.20,217.76,253.51,242.08,341.75,311.77,379.79,207.75,208.39,388.18,269.51,275.19,236.69,226.71,241.44,229.37,235.04,229.16,233.95,232.92,216.32,226.33,231.08,246.24,257.82,262.49,260.02,262.08,279.42,270.73,254.69,240.60,213.20,195.68,236.12,224.99,255.17,245.47,206.58,185.62,275.22,282.24,251.32,215.99,174.45,274.71,283.76,286.41,282.24,242.66,277.44,249.86,206.29,380.79,419.99,441.94,486.84,485.81,513.20,217.85,193.50,186.16,451.49,303.08,305.54,233.73,266.64,252.13,233.04,175.70,257.73,259.63,333.09,420.30,,,,,,,,,,
1999-08-26 22:06:20.800000,L7,,,,,,,,,,,,,,,,,,360.48,360.64,328.40,234.73,217.09,188.55,203.02,447.32,434.55,434.15,396.49,400.92,362.27,252.11,386.64,519.56,318.84,255.65,484.93,446.16,548.53,524.73,477.56,451.95,,,,419.72,293.69,462.72,537.69,436.94,425.02,325.12,184.23,463.15,389.78,464.88,408.79,259.42,259.22,315.11,317.40,304.07,237.15,285.51,267.07,232.57,217.78,417.40,464.94,485.31,403.56,467.47,521.24,434.95,522.25,544.77,411.18,378.56,267.87,299.04,363.90,329.90,486.45,,,511.93,526.33,395.38,,,419.85,454.45,430.01,483.97,,,,529.05,,,198.48,188.98,201.76,192.63,217.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-13 22:06:24.714000,L7,299.05,393.08,341.03,347.87,476.38,475.48,457.77,466.29,395.93,387.56,469.77,446.59,474.56,475.51,408.97,377.06,490.50,498.59,446.42,429.36,430.65,,383.99,384.39,408.64,375.27,,,387.82,401.45,354.59,328.27,371.47,,,,,203.51,218.82,202.33,217.13,,,267.07,244.40,255.48,242.99,,,,,,254.00,279.94,275.66,281.04,285.34,,,229.53,253.58,261.50,235.94,261.00,,255.82,257.03,263.36,,,282.31,308.80,279.15,281.48,219.23,288.64,314.88,294.46,225.99,223.98,220.47,479.38,317.22,300.84,282.65,292.25,326.81,318.10,335.79,323.82,342.09,298.95,292.93,277.41,273.69,270.81,272.22,306.67,301.82,313.26,306.30,308.27,,,,,,,,,,,,,,,,,457.17,465.51,,473.57,256.44,255.37,255.61,257.41,256.17,276.27,262.61,203.28,455.73,452.29,,,,473.51,439.78,238.59,229.58,229.30,408.92,435.13,364.32,,,,,,,,416.89,415.17,416.56,211.52,226.06,,,,,199.01,197.55,216.85,,,,,,,,,,,,,,,,416.02,418.08,431.75,197.09,198.20,210.45,210.80,407.93,392.82,377.75,378.57,,,,,,228.18,209.64,218.15,,,,,,,470.39,312.17,198.59,206.65,189.14,166.98,,,,,,,,,,,284.60,284.78,249.69,,,,,,,,,,,,,,,,,,,,,,
1999-11-21 22:12:00.068000,L7,291.80,262.83,297.89,210.08,173.41,,267.30,235.85,223.26,221.61,304.05,248.52,223.49,193.28,166.27,,,244.74,189.70,179.09,190.35,186.59,179.03,194.88,270.18,293.66,282.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.08,202.82,221.13,224.86,233.08,216.80,199.16,192.42,190.26,204.94,240.88,215.30,219.33,234.28,236.73,232.46,220.01,254.27,267.13,230.13,257.87,293.66,313.55,241.51,251.58,254.56,281.26,208.92,222.73,309.29,291.55,218.51,247.48,245.78,331.25,315.80,341.11,292.21,244.86,218.49,232.28,,,193.91,198.72,198.20,201.64,183.24,201.41,193.51,216.27,200.27,215.43,251.34,220.41,202.69,208.34,183.21,191.84,182.78,192.57,215.78,205.48,285.79,239.25,246.84,238.55,250.05,246.17,255.53,262.75,257.00,243.98,214.97,212.43,261.52,279.70,248.63,238.89,235.06,237.30,222.50,217.64,218.65,205.04,232.54,229.65,206.62,209.64,208.99,205.11,235.78,234.12,211.02,201.63,210.48,243.30,243.63,204.00,202.46,259.60,225.73,209.89,194.39,205.38,206.89,210.03,197.71,180.25,180.69,213.49,324.98,238.19,206.93,184.89,200.49,270.09,185.47,185.84,185.23,190.07,190.81,217.26,262.81,185.26,194.82,191.18,198.85,209.11,198.90,201.74,207.65,193.00,198.47,200.46,203.45,198.45,191.22,196.78,207.87,235.75,199.46,223.55,214.99,192.93,201.84,218.45,230.23,190.22,225.50,213.51,226.12,205.19,190.55,191.49,207.75,199.37,201.51,204.13,202.64,197.38,194.10,193.96,186.13,184.01,184.47,207.08,210.19,207.91,197.65,205.02,196.75,209.45,195.27,186.00,191.09,241.20,,,234.46,247.90,232.77,199.71,206.62,185.20,,,,
1999-12-07 22:12:05.865000,L7,463.10,425.66,476.59,404.46,410.49,409.92,405.26,423.31,404.51,360.54,422.65,430.77,437.17,390.52,293.97,283.21,359.09,517.44,532.96,408.35,238.74,254.65,175.65,262.88,321.54,321.25,232.12,192.20,194.94,181.11,,179.71,313.67,211.92,252.19,237.57,185.98,183.26,182.84,219.27,280.92,231.35,246.76,304.50,314.66,257.38,275.55,275.21,248.25,244.48,182.64,216.41,228.06,248.64,263.91,309.21,,,272.97,266.78,232.93,276.61,402.30,405.01,411.19,424.29,393.23,284.77,234.10,467.88,482.37,475.84,498.98,217.43,287.51,181.89,213.63,218.19,233.69,281.41,307.63,294.11,231.11,376.14,406.14,280.28,213.03,209.11,387.98,362.80,365.49,215.75,209.82,337.61,197.55,216.58,241.32,,252.66,216.12,319.38,296.61,287.69,258.86,255.93,272.49,300.92,327.90,265.23,320.82,322.36,340.86,367.52,350.42,355.31,163.83,186.27,186.21,181.26,185.24,185.81,184.08,187.71,187.00,186.23,188.52,179.96,335.35,350.22,365.13,341.11,350.13,368.92,334.91,347.02,353.35,338.84,339.60,363.80,352.71,373.79,352.45,297.45,418.20,431.47,244.57,342.67,,174.62,240.46,248.79,293.99,340.52,213.74,237.85,327.88,331.90,341.55,326.42,269.76,247.60,269.00,296.17,297.67,301.25,266.51,273.26,348.04,364.57,176.63,292.65,424.02,344.29,386.23,300.03,276.85,257.69,258.29,248.07,309.26,215.91,231.88,228.43,303.40,385.26,332.76,296.55,270.15,271.65,263.35,367.95,392.18,170.15,294.59,289.78,286.97,172.37,378.83,291.29,294.12,217.86,235.22,248.74,230.72,207.02,260.64,256.37,308.86,306.96,250.40,226.30,209.43,289.38,302.44,260.21,317.78,323.92,181.25,240.81,302.98,286.78,206.80,225.97,216.89,269.70,287.37,293.76,239.30,330.39,266.65,238.56,241.80,304.26,192.77,163.27,211.08,213.16,198.53,161.71,207.92,244.01,309.69,265.35
1999-12-16 22:06:21.817000,L7,506.72,512.04,510.96,531.41,309.86,333.09,365.45,363.76,506.04,446.87,405.79,,,,,,,,,,,,,,270.37,254.21,238.95,449.24,442.74,426.30,435.85,431.54,435.72,296.36,272.07,289.15,228.26,266.80,275.37,289.43,299.56,302.05,290.15,282.59,304.76,302.04,307.98,303.27,289.94,292.26,260.10,245.69,422.06,267.33,286.65,290.37,295.79,305.42,,,,273.67,269.16,267.07,263.84,288.89,275.26,477.16,474.79,191.91,183.98,188.67,332.05,329.47,314.57,310.26,319.94,280.60,343.10,345.43,396.73,377.71,382.21,388.08,384.16,242.35,245.80,420.12,413.43,397.08,369.92,339.13,274.68,308.10,297.48,312.31,298.99,330.34,232.31,315.26,325.93,312.91,303.07,309.72,306.26,327.38,331.58,339.29,333.81,330.04,334.83,191.56,335.43,308.25,311.50,337.31,342.90,356.62,356.13,351.89,374.26,358.57,351.75,353.43,361.74,364.80,335.88,341.92,330.86,343.29,322.32,348.13,287.54,327.58,334.92,325.21,315.57,269.16,306.21,277.46,312.85,311.15,263.53,305.46,296.87,455.82,444.29,457.15,447.24,417.48,408.36,238.84,269.89,259.86,244.82,240.37,295.98,295.69,308.76,246.83,263.36,259.41,275.32,322.40,293.49,280.69,282.36,224.80,227.03,301.40,275.85,,305.58,220.72,304.71,222.04,268.69,286.93,293.60,287.16,286.50,268.21,,338.44,303.24,295.67,,287.42,260.85,262.82,244.26,267.30,291.83,239.88,219.93,210.93,205.34,200.05,232.98,175.64,365.03,355.82,356.09,367.41,360.34,232.10,205.20,212.45,237.46,201.50,196.53,181.96,,,368.47,333.41,368.15,297.95,296.79,346.33,364.61,376.51,282.87,280.98,293.71,290.06,342.73,330.38,325.05,321.52,313.69,187.82,298.34,268.11,,,,,,,310.49,372.06,276.94
2000-01-17 22:06:11.705000,L7,,,453.16,438.63,487.51,481.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.05,503.35,466.01,509.39,494.80,521.44,520.59,,,215.74,226.30,234.91,235.43,261.00,237.07,250.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.44,468.16,475.66,342.98,319.84,292.16,325.12,264.80,472.91,260.36,529.72,469.42,237.67,243.53,255.03,262.50,256.13,,502.21,497.93,432.37,,,,183.51,,306.33,292.61,,507.54,342.32,397.20,,,,,,,,,,,,,,,,,,459.93,206.20,239.47,229.64,404.65,448.68,247.49,205.99,382.30,308.37,508.03,441.82,333.95,316.86,259.15,380.92,220.41,,,215.46,359.14,331.27,295.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-18 22:06:05.064000,L7,217.07,209.60,272.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.35,257.25,197.97,232.63,241.69,200.17,202.27,195.35,200.95,215.79,217.05,208.35,264.10,225.17,286.32,250.02,277.13,264.60,253.80,255.77,239.96,238.05,233.81,238.12,219.91,252.11,223.86,202.95,238.97,236.45,241.88,188.01,186.86,191.71,198.27,204.84,206.56,194.78,228.25,,253.60,177.77,221.70,220.93,219.15,208.80,214.85,218.71,230.10,236.76,237.89,232.79,222.74,243.71,264.19,271.95,253.40,276.90,238.19,247.09,231.86,252.87,231.88,234.44,231.18,211.39,221.18,213.33,205.86,202.57,205.52,249.30,424.27,421.21,511.16,553.34,,,,,,,,,,,,,,357.66,368.59,489.18,221.25,203.25,227.56,237.04,246.01,177.27,184.17,183.84,274.31,183.69,181.29,,180.30,232.88,281.99,421.99,432.38,327.63,206.07,186.58,,,,,176.18,196.71,184.95,238.11,220.04,220.06,201.63,202.78,187.57,272.33,248.76,181.62,181.81,180.84,185.92,183.42,,,,,,,,,,,,,,,,,,,,205.01,220.95,189.59,179.56,182.84,187.12,205.74,178.03,205.23,250.25,198.29,196.90,207.11,206.27,188.00,196.68,,,177.30,184.85,179.60,186.11,217.64,195.06,223.28,224.34,203.53,
2000-02-25 22:11:49.490000,L7,372.80,383.98,365.76,385.94,411.62,397.40,245.83,,,315.74,311.65,317.73,325.71,523.22,468.34,449.71,497.70,472.75,476.67,456.92,457.42,395.92,413.33,471.24,423.50,308.79,330.55,312.16,240.19,209.39,224.29,268.32,239.75,242.11,249.80,242.64,242.20,277.66,293.35,298.45,324.65,316.77,331.81,347.35,369.25,363.07,357.58,372.55,361.57,383.88,361.46,388.31,390.97,401.04,375.93,350.94,334.64,337.72,350.22,339.18,309.80,374.92,308.70,316.71,320.95,336.86,301.78,358.01,359.06,347.29,363.85,345.74,354.19,390.93,401.20,397.02,393.31,398.28,414.55,405.06,404.49,421.75,400.03,438.70,438.12,403.56,398.57,353.41,360.63,402.69,408.60,405.00,399.90,419.92,403.27,398.54,395.35,378.92,398.29,405.55,409.18,388.55,471.09,436.64,535.77,528.70,393.51,383.88,408.88,443.49,421.76,411.57,410.99,382.58,371.77,373.97,373.66,414.40,422.51,426.84,437.00,409.13,375.20,365.16,376.57,407.99,391.71,390.90,406.63,389.97,370.12,355.39,286.32,263.08,249.04,230.58,365.02,382.45,381.86,352.07,376.20,386.14,389.76,361.35,361.60,374.27,323.61,316.88,342.59,334.15,369.62,362.50,377.92,351.33,322.61,341.10,321.55,329.29,348.79,215.81,233.69,215.83,224.95,194.11,229.67,222.01,222.81,222.96,231.68,287.86,331.16,348.88,348.16,288.82,324.38,326.04,329.09,227.41,250.25,288.49,241.98,255.70,231.15,254.03,240.10,229.17,235.83,245.28,240.96,235.30,434.79,323.03,314.63,322.11,248.29,318.81,286.20,265.29,260.66,262.86,259.50,252.33,239.36,250.74,256.93,272.86,263.67,255.41,307.34,296.97,327.41,323.26,315.88,225.89,244.00,308.72,308.73,316.42,392.07,379.42,289.51,293.22,263.26,186.62,282.15,318.43,208.87,214.36,253.05,255.23,247.15,264.91,,235.01,214.09,213.72,233.83,224.92,215.58,237.81,309.33,220.37,
2000-02-25 22:12:13.451000,L7,,,,,496.07,539.93,466.11,480.37,258.49,238.16,190.16,,,,375.09,434.70,434.82,389.77,420.23,,353.31,398.13,380.47,353.27,345.27,,,172.70,186.28,206.49,221.05,232.11,,,246.71,239.83,235.21,261.95,263.14,261.22,292.42,279.49,287.61,321.30,332.99,341.54,333.90,327.64,340.50,,,366.22,361.39,357.52,354.08,347.24,337.21,333.95,228.67,226.44,,,,,,,,,,,,,,318.49,359.70,368.87,354.88,365.92,188.85,177.53,168.16,178.27,181.64,183.79,188.74,197.78,188.06,185.05,357.77,366.66,364.54,360.06,,370.41,370.96,358.00,,359.07,188.39,207.46,207.03,217.60,224.85,232.64,356.53,345.52,358.88,351.67,193.45,211.02,210.39,210.51,230.97,227.41,354.39,334.54,331.57,355.59,191.55,177.02,181.81,367.56,372.75,183.59,243.17,218.80,322.20,353.88,357.81,225.23,206.45,212.44,209.40,332.74,322.87,323.53,203.27,203.20,219.17,210.71,205.04,223.68,225.36,211.98,,197.43,201.63,202.76,207.21,214.58,204.14,214.05,196.69,199.70,,262.30,296.33,290.49,289.58,303.84,308.53,308.51,307.89,282.03,294.24,281.27,305.58,287.42,287.61,286.34,282.07,310.52,302.52,252.68,287.44,300.23,296.43,295.15,,,,315.68,313.82,326.48,277.79,275.11,297.03,303.17,298.23,293.07,298.68,292.61,290.76,244.10,251.51,256.00,265.21,256.62,225.83,251.17,248.06,,,,235.92,234.03,243.72,200.87,201.02,207.38,256.42,219.75,218.12,225.90,,,238.30,227.48,247.50,290.12,234.36,220.70,212.29,182.16,177.67,206.87,205.36,209.73,,,,,,,,,,,,,,,
