dates,satname,nzd0359-0000,nzd0359-0001,nzd0359-0002,nzd0359-0003,nzd0359-0004,nzd0359-0005,nzd0359-0006,nzd0359-0007,nzd0359-0008,nzd0359-0009,nzd0359-0010,nzd0359-0011,nzd0359-0012,nzd0359-0013,nzd0359-0014,nzd0359-0015,nzd0359-0016,nzd0359-0017,nzd0359-0018,nzd0359-0019,nzd0359-0020,nzd0359-0021,nzd0359-0022,nzd0359-0023,nzd0359-0024,nzd0359-0025,nzd0359-0026,nzd0359-0030,nzd0359-0031,nzd0359-0032,nzd0359-0033,nzd0359-0034,nzd0359-0035,nzd0359-0036,nzd0359-0037,nzd0359-0038,nzd0359-0039,nzd0359-0040,nzd0359-0041,nzd0359-0042,nzd0359-0043,nzd0359-0044,nzd0359-0045,nzd0359-0046,nzd0359-0047,nzd0359-0048,nzd0359-0049,nzd0359-0050,nzd0359-0051,nzd0359-0052,nzd0359-0053,nzd0359-0054,nzd0359-0055,nzd0359-0056,nzd0359-0057,nzd0359-0058,nzd0359-0059,nzd0359-0060,nzd0359-0061,nzd0359-0062,nzd0359-0063,nzd0359-0064,nzd0359-0065,nzd0359-0066,nzd0359-0067,nzd0359-0068,nzd0359-0069,nzd0359-0070,nzd0359-0071,nzd0359-0072,nzd0359-0073,nzd0359-0074,nzd0359-0075,nzd0359-0076,nzd0359-0077,nzd0359-0078,nzd0359-0079,nzd0359-0080,nzd0359-0081,nzd0359-0082,nzd0359-0083,nzd0359-0084,nzd0359-0085,nzd0359-0086,nzd0359-0087,nzd0359-0088,nzd0359-0089,nzd0359-0090,nzd0359-0091,nzd0359-0092,nzd0359-0093,nzd0359-0094,nzd0359-0095,nzd0359-0096,nzd0359-0097,nzd0359-0098,nzd0359-0099,nzd0359-0100,nzd0359-0101,nzd0359-0102,nzd0359-0103,nzd0359-0104,nzd0359-0105,nzd0359-0106,nzd0359-0107,nzd0359-0108,nzd0359-0109,nzd0359-0110,nzd0359-0111,nzd0359-0113,nzd0359-0114,nzd0359-0115,nzd0359-0116,nzd0359-0117,nzd0359-0118,nzd0359-0119,nzd0359-0120,nzd0359-0121,nzd0359-0122,nzd0359-0123,nzd0359-0124,nzd0359-0129,nzd0359-0130,nzd0359-0131,nzd0359-0132,nzd0359-0149,nzd0359-0150,nzd0359-0151,nzd0359-0152,nzd0359-0153,nzd0359-0154,nzd0359-0155,nzd0359-0156,nzd0359-0157,nzd0359-0158,nzd0359-0159,nzd0359-0160,nzd0359-0161,nzd0359-0162,nzd0359-0163,nzd0359-0164,nzd0359-0165,nzd0359-0027,nzd0359-0029,nzd0359-0112,nzd0359-0125,nzd0359-0126,nzd0359-0127,nzd0359-0128,nzd0359-0133,nzd0359-0134,nzd0359-0135,nzd0359-0136,nzd0359-0137,nzd0359-0138,nzd0359-0139,nzd0359-0140,nzd0359-0141,nzd0359-0142,nzd0359-0143,nzd0359-0144,nzd0359-0145,nzd0359-0146,nzd0359-0147,nzd0359-0148,nzd0359-0166,nzd0359-0167,nzd0359-0168,nzd0359-0169,nzd0359-0028
2004-11-10 22:04:35.857000,L5,204.06,211.78,216.77,212.57,222.53,219.46,233.39,209.41,202.07,209.24,205.04,184.26,178.99,184.28,184.51,189.99,192.12,191.22,204.79,213.52,211.95,219.46,219.92,234.10,229.34,232.54,221.95,248.25,232.04,227.04,235.59,222.53,218.37,208.91,205.90,210.08,216.26,195.84,203.59,203.78,204.77,203.34,212.92,211.74,216.13,232.19,217.16,220.87,212.79,211.28,216.05,193.45,206.18,197.27,193.66,184.31,186.50,179.76,193.98,203.67,209.57,213.27,203.75,217.37,212.17,200.11,204.62,211.06,215.07,219.00,216.69,229.75,238.39,236.65,251.38,246.63,254.18,254.63,233.43,227.84,222.63,233.69,229.44,221.75,202.67,205.65,224.89,222.81,205.25,187.83,197.65,197.91,200.36,193.77,196.73,208.07,190.95,175.67,176.10,177.15,194.24,180.05,174.46,181.36,185.63,175.77,170.53,,,,,,,,,,,,,,,,,,,,,,177.04,178.77,182.45,182.39,211.98,200.49,210.45,209.21,223.61,248.70,211.55,193.45,183.92,183.53,182.04,237.63,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-29 22:05:53.825000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.14,227.69,234.35,224.49,214.60,207.51,197.04,213.19,201.78,236.30,227.48,211.27,218.64,234.60,233.20,232.40,240.01,256.55,275.95,328.98,312.49,277.88,300.86,302.88,287.67,223.90,214.01,214.77,208.92,226.64,214.17,241.58,191.00,191.99,188.34,195.92,203.69,226.62,213.64,228.80,230.99,236.03,236.53,246.36,253.76,219.31,225.86,246.92,242.23,236.23,242.94,241.88,240.57,249.58,251.33,246.44,233.07,216.65,215.01,204.55,211.30,197.01,201.85,193.12,206.00,199.43,217.99,211.20,210.27,206.10,199.78,201.19,191.01,174.29,,,,,,,,,,,,,,,,,,,,,,,,,173.13,180.69,187.89,201.49,195.10,195.13,189.90,173.31,172.87,174.44,180.58,175.55,174.90,168.54,176.96,172.56,,,202.22,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-23 22:00:07.370000,L5,215.71,221.67,214.46,218.17,223.85,218.35,219.61,201.59,200.33,215.12,205.92,202.48,200.57,200.29,199.42,198.16,190.84,192.67,186.02,207.74,207.75,211.31,212.40,220.52,226.88,233.21,238.76,235.30,239.92,233.80,248.17,239.23,245.89,208.06,211.07,209.59,220.92,237.32,222.20,211.96,222.11,228.14,216.62,214.96,204.31,205.33,199.28,205.18,196.18,202.46,199.58,206.76,210.14,201.26,206.59,207.04,219.90,204.13,185.95,197.32,196.71,198.75,200.49,205.10,230.03,216.45,224.05,230.28,239.58,237.25,233.40,237.19,231.56,235.68,246.19,238.61,246.83,251.04,243.00,235.79,242.11,238.11,233.16,225.18,201.93,204.58,209.22,223.42,198.91,187.56,190.83,199.40,201.77,201.30,204.32,214.15,221.98,195.52,178.29,179.74,179.28,177.66,170.58,173.80,182.84,175.82,188.13,,,,,,,,,,,,,,,,,,,184.10,221.65,190.41,193.72,186.13,190.23,188.15,193.50,194.10,208.52,200.58,224.92,231.56,226.71,207.21,209.59,209.78,194.40,244.92,,,,,,,,,,,,,,,,,,,,170.25,176.07,191.61,,,,
2005-03-02 22:06:24.060000,L5,268.03,266.24,251.81,235.41,244.70,238.64,232.76,225.22,212.47,223.04,228.77,242.52,236.84,243.78,235.02,227.45,237.81,247.59,233.93,248.04,251.59,263.19,266.45,280.49,292.01,307.06,308.88,265.39,252.91,246.36,238.16,228.78,231.29,228.65,214.73,223.26,221.03,238.03,237.77,243.87,245.39,253.38,258.62,248.51,222.08,219.34,204.83,207.87,206.61,210.81,211.16,221.31,217.11,214.71,216.55,209.26,213.12,211.12,198.59,202.81,222.33,222.71,207.99,210.71,226.94,239.10,245.88,247.07,241.65,253.99,258.06,257.25,235.46,254.76,244.33,261.02,254.73,289.68,263.30,275.17,254.39,276.21,274.31,253.18,233.59,230.19,230.45,244.78,217.45,219.85,206.67,229.78,226.95,245.08,222.28,225.91,223.56,224.06,221.28,215.18,202.27,208.68,213.21,197.67,204.26,214.46,213.01,215.81,208.82,211.43,210.26,200.85,193.87,178.96,196.44,215.21,177.81,178.40,183.57,210.61,208.63,180.49,179.64,193.53,192.12,211.64,224.52,242.24,251.10,244.62,252.30,227.47,214.69,238.18,249.40,256.59,257.54,251.38,249.96,250.50,232.49,218.42,274.87,318.59,213.20,214.43,201.80,212.13,196.38,183.40,179.84,183.63,190.65,189.40,193.94,199.51,207.51,198.59,205.01,203.00,202.15,187.76,191.39,177.67,198.47,206.02,222.46,253.32,239.98,
2005-03-11 22:00:19.764000,L5,197.55,201.33,199.66,203.21,205.90,197.84,186.06,188.86,183.96,185.91,186.68,175.70,176.51,183.14,186.41,183.77,187.34,184.87,186.64,187.34,189.96,201.66,203.30,209.23,209.77,218.72,206.81,215.71,219.31,214.89,210.61,193.67,198.68,188.53,188.40,187.19,188.95,185.22,192.23,203.63,199.95,206.58,203.47,200.22,194.56,188.55,181.01,190.24,181.85,186.69,182.10,188.21,191.53,179.42,190.31,181.43,180.52,180.96,182.23,180.14,180.16,185.03,191.13,190.82,189.48,201.51,202.37,213.08,211.33,220.65,224.39,230.10,217.18,219.07,225.52,228.38,230.30,229.35,228.54,226.13,220.21,222.15,219.13,210.81,197.41,196.25,201.97,199.77,181.62,171.72,175.89,179.21,176.15,181.68,185.73,191.03,184.72,177.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.38,177.63,179.07,175.96,178.74,186.37,193.00,195.57,192.85,193.75,191.25,192.95,186.60,172.40,,197.41,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-18 22:06:34.540000,L5,257.50,227.45,204.84,206.16,219.86,230.81,248.48,241.35,224.46,466.17,404.53,429.07,327.08,409.64,404.87,253.12,232.47,281.61,229.95,242.29,283.54,264.65,258.57,272.35,281.62,276.81,248.66,230.66,229.11,223.56,215.64,222.27,215.35,217.86,215.05,209.13,219.69,212.66,213.65,207.26,210.47,212.56,211.96,201.19,207.45,218.20,209.71,209.70,213.37,207.34,209.53,207.45,195.26,197.97,202.31,203.21,202.92,192.85,211.40,234.66,205.47,210.41,239.06,241.47,246.48,232.32,253.68,228.14,250.93,265.51,252.05,265.01,257.76,256.18,241.75,249.15,253.28,254.28,238.89,224.35,216.85,217.23,217.35,208.24,195.72,189.82,198.12,218.58,198.64,188.27,197.69,197.69,203.28,212.48,260.18,213.56,197.76,191.32,176.29,169.73,178.72,188.02,185.03,184.35,174.56,177.05,180.04,172.22,,,,,,195.94,175.94,295.80,292.11,,,,,220.65,308.96,366.11,306.26,,,170.84,180.28,182.52,183.30,188.20,194.61,198.92,206.37,207.28,215.80,218.46,219.32,206.91,187.64,176.74,234.90,225.61,,,,,165.25,180.83,,,,,,,,,,,,,,,,168.87,,,,196.44
2005-04-12 22:00:30.943000,L5,213.08,212.80,214.11,211.85,214.73,213.13,214.79,205.41,197.54,198.64,201.07,193.95,190.69,193.18,191.92,190.62,193.40,197.39,199.98,198.70,208.93,217.64,220.67,222.09,235.20,241.22,235.53,231.62,227.51,229.69,217.34,210.83,203.19,199.57,197.26,200.54,200.49,199.54,207.32,207.59,211.83,214.93,221.05,211.73,212.20,201.75,197.81,202.27,197.71,197.17,193.41,201.40,198.83,196.48,199.15,186.76,187.46,183.26,192.27,188.41,192.15,190.09,199.19,197.71,205.64,206.39,215.99,217.81,219.43,229.83,228.68,236.79,229.24,232.46,229.03,234.33,238.98,241.16,238.04,231.73,227.40,232.01,229.24,220.50,206.12,202.00,208.52,219.54,203.15,185.01,188.67,192.42,191.25,193.20,202.43,200.32,192.44,183.35,187.03,178.86,171.78,169.02,,,,,,,,,,,,,,,,,,,,,,,,,172.68,179.94,181.71,180.26,183.73,184.07,190.26,204.60,208.29,207.34,203.88,204.62,199.51,199.16,201.28,185.90,205.87,212.45,,,,,,,,,,,,,,,,,,,,,,170.42,,,,
2005-05-05 22:06:49.678000,L5,199.33,202.42,197.20,201.11,202.84,203.94,196.55,190.85,189.50,187.20,190.35,177.97,174.80,180.68,182.79,186.87,182.93,188.89,182.44,190.49,192.88,202.00,203.06,209.98,218.49,222.55,214.12,215.31,214.45,215.14,213.45,199.06,192.09,185.30,185.29,187.11,191.67,193.94,197.52,210.82,204.05,210.32,202.78,200.72,197.65,194.06,191.42,192.41,193.36,183.82,187.74,186.45,185.39,176.63,188.37,177.85,171.37,175.06,179.29,181.63,176.19,186.64,192.38,191.82,190.98,197.57,206.05,206.37,213.54,218.24,225.78,225.64,222.42,224.24,225.53,228.31,231.67,230.93,224.97,228.69,218.21,224.77,218.60,210.10,195.23,190.02,197.86,209.45,190.03,179.31,185.10,186.98,183.94,191.76,190.75,197.12,182.69,171.72,175.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.89,183.75,187.72,189.49,193.31,193.64,192.83,194.44,190.50,176.46,179.12,196.55,,,,,,,,,,,,,,,,,,,,,,170.17,,,,
2005-06-15 22:00:58.430000,L5,249.85,248.24,251.51,255.12,261.96,261.69,253.21,259.14,251.36,243.05,245.91,287.47,253.02,245.34,247.72,244.51,255.57,242.46,233.82,267.56,289.79,284.14,291.23,292.36,287.47,293.82,301.48,271.58,273.12,270.75,251.10,245.57,244.81,240.70,232.84,236.05,256.93,241.02,272.70,258.53,249.70,245.55,256.06,246.70,257.42,248.81,248.22,236.03,232.62,224.46,222.60,232.00,219.77,227.26,226.02,217.52,213.81,206.49,218.88,215.37,221.59,223.03,230.01,232.24,243.74,246.43,246.33,274.63,256.27,268.25,285.75,282.19,279.98,274.49,278.03,265.65,264.28,288.10,297.24,262.82,245.06,249.06,266.01,253.39,239.16,239.02,235.89,257.76,232.70,222.27,220.48,246.11,233.82,216.52,212.90,225.48,226.37,215.85,248.26,214.29,229.86,204.66,209.76,216.41,198.60,180.92,203.84,195.20,203.73,220.89,219.76,211.46,204.38,196.75,179.59,200.21,192.07,193.43,206.01,196.51,180.31,,,,,217.45,206.19,221.98,224.50,226.37,252.47,238.78,279.87,274.24,272.96,269.72,267.91,294.29,268.58,272.79,277.55,260.61,287.66,264.17,205.36,192.22,212.59,223.74,182.83,165.92,181.23,184.05,183.32,197.15,203.68,197.22,191.21,202.78,211.61,201.10,198.35,191.23,185.70,205.14,206.19,259.85,249.66,232.78,221.27,219.12
2005-09-10 22:07:43.789000,L5,244.00,239.58,232.79,231.02,220.98,216.82,235.21,213.30,211.97,214.01,219.41,210.39,206.94,219.63,219.42,213.66,221.90,243.54,218.63,234.91,224.12,248.49,255.84,258.71,254.24,269.75,290.76,248.83,242.90,249.79,233.28,218.15,213.81,202.07,209.01,210.53,221.75,214.99,231.96,239.64,262.13,256.03,244.98,236.32,212.77,215.05,219.01,207.65,209.06,205.79,199.69,209.49,207.95,206.72,207.82,204.29,207.47,212.55,203.20,210.42,209.58,203.39,213.18,223.59,222.30,228.90,234.81,234.89,243.29,248.39,248.67,250.70,230.85,246.29,242.84,244.96,246.97,254.34,258.04,258.66,256.75,251.73,253.67,235.68,225.31,217.25,208.54,236.49,218.26,194.84,205.67,212.58,205.90,214.21,211.98,220.06,212.21,218.64,197.80,197.21,182.84,186.32,,,,,,,,,,,,,,,,,,180.08,176.16,,,,,192.73,210.97,216.47,221.13,214.37,220.87,209.24,207.09,219.94,212.87,233.09,262.72,266.57,282.13,265.85,260.95,256.14,263.95,254.13,,188.07,212.55,173.43,181.99,,,,,186.95,186.01,180.35,184.78,197.00,186.23,,,,,172.55,190.79,234.19,229.10,241.88,204.08,303.30
2005-09-19 22:01:32.820000,L5,196.19,196.23,196.14,199.91,203.59,199.21,185.59,188.81,182.48,185.70,183.95,179.92,174.67,181.52,184.95,188.44,190.19,191.69,190.74,192.05,193.58,194.70,206.91,208.34,208.32,206.93,198.47,214.64,213.61,210.10,206.27,199.49,188.79,183.91,185.41,185.81,186.16,186.10,192.42,201.55,200.87,206.75,207.07,201.30,200.80,196.01,183.48,187.42,180.87,185.96,183.28,184.25,180.11,183.64,188.41,179.70,173.73,179.34,176.97,177.83,181.95,179.87,188.15,186.24,194.13,195.02,201.33,206.94,211.08,221.09,218.84,229.77,218.28,219.15,225.05,228.22,232.95,228.07,227.78,217.68,219.14,219.18,219.26,207.53,196.84,189.78,203.41,199.68,182.55,173.40,177.14,179.87,179.84,179.20,186.07,193.20,183.60,174.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.27,176.33,174.84,184.98,180.42,188.51,184.21,192.33,176.27,,,,,,,,199.28,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-05 22:01:29.249000,L5,198.27,202.08,200.72,205.48,203.48,200.61,191.79,189.20,182.91,190.39,191.30,187.14,176.36,183.86,188.11,190.67,191.97,194.91,194.68,194.27,200.34,207.12,204.08,202.71,205.97,221.04,211.83,220.12,224.60,211.40,211.21,202.82,199.93,189.60,187.39,189.85,189.25,186.89,195.27,197.88,199.80,197.87,207.87,206.65,206.26,200.98,197.67,196.86,185.84,187.25,184.15,188.61,189.48,186.88,190.31,186.75,188.83,178.55,182.70,183.43,190.86,178.83,189.45,189.80,195.61,189.78,199.36,202.34,213.10,227.12,227.85,230.85,226.21,228.96,222.20,225.69,228.84,227.72,225.36,218.29,215.40,222.43,221.53,210.70,200.74,191.48,205.25,207.32,193.20,175.71,182.08,184.47,182.96,182.38,187.33,191.13,185.11,177.11,173.87,170.72,,,,,,,,,,,,,,,,,,,,,,,,,,,183.01,190.74,193.78,234.22,234.76,200.41,182.77,190.97,189.10,181.99,190.68,190.64,183.37,193.32,187.47,178.14,,196.21,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-13 22:07:56.638000,L5,207.78,210.35,204.73,196.44,199.50,190.97,187.42,182.15,180.06,178.69,197.85,191.03,189.09,195.53,196.07,202.18,197.09,183.27,182.69,181.16,188.53,196.03,202.15,201.94,212.06,231.46,219.43,228.36,232.88,213.75,204.65,197.98,191.28,189.10,186.84,192.07,198.37,201.89,206.15,207.15,215.13,216.85,219.47,200.34,192.85,195.17,184.47,191.09,185.32,189.99,200.18,206.23,202.70,201.31,199.64,191.55,192.99,169.68,,175.61,175.39,182.74,182.66,189.85,209.45,216.03,222.81,224.84,224.27,239.45,232.67,217.03,221.65,219.57,223.71,227.48,232.22,243.38,242.08,237.09,234.73,241.36,228.77,223.96,215.17,181.21,198.73,199.51,184.71,176.30,183.31,185.15,195.83,199.92,201.74,203.95,198.32,190.39,189.36,,,,,,,,,,,,,,,,,,,182.66,186.05,182.54,204.80,335.91,314.04,319.93,298.87,279.04,268.99,227.04,217.55,201.02,208.29,177.94,178.59,181.81,192.13,194.56,198.56,196.16,209.70,206.79,202.64,189.64,,217.24,,200.50,212.73,247.98,299.80,286.85,197.09,184.93,,,171.51,179.93,182.75,187.57,175.68,193.07,186.13,186.30,237.08,251.41,264.20,181.65,,,,
2005-11-22 22:01:58.720000,L5,275.13,260.99,250.31,246.56,233.08,235.30,239.89,223.22,219.57,217.92,226.62,228.11,236.27,258.01,265.31,249.81,246.34,246.30,236.64,249.22,248.32,247.58,261.95,266.49,273.12,275.03,295.07,287.38,283.84,279.63,262.81,252.03,237.93,223.52,230.25,233.17,247.62,258.59,262.67,255.49,256.27,258.49,257.31,250.47,232.62,233.34,237.59,223.67,215.58,216.86,227.97,240.98,245.64,238.94,252.18,230.73,256.57,229.86,216.20,222.31,216.39,223.16,215.53,225.21,241.81,275.30,263.68,294.84,271.82,262.27,267.28,264.40,260.93,262.29,269.22,264.81,267.75,298.49,278.09,281.32,275.99,278.89,275.48,266.61,251.84,240.92,232.38,270.20,236.24,244.81,258.43,243.69,229.23,228.94,370.31,377.49,367.43,383.35,239.65,234.56,198.93,211.32,211.55,201.29,195.87,204.13,209.12,212.68,211.62,205.87,215.45,215.57,206.37,207.44,192.43,188.01,428.54,173.58,182.86,206.68,210.02,195.34,189.72,186.80,191.35,226.88,234.09,236.16,242.74,237.26,237.15,233.73,225.97,230.55,229.08,235.63,241.47,259.61,272.77,280.36,273.90,256.10,259.22,288.93,211.38,212.20,198.97,202.26,196.65,193.01,195.19,214.15,223.05,229.26,220.38,213.21,209.79,205.24,195.18,192.67,190.51,190.54,193.26,202.40,213.49,253.61,256.07,290.91,274.72,317.17
2006-01-25 22:03:29.142000,L5,209.24,212.24,210.58,217.65,216.03,208.62,198.30,187.64,186.03,187.66,188.97,183.45,186.43,190.75,200.36,198.96,198.62,201.02,201.83,206.26,207.12,202.85,210.89,212.87,222.29,220.57,217.29,235.01,230.61,228.74,232.66,213.95,200.74,194.03,195.77,196.12,195.52,194.26,201.61,206.68,210.91,216.19,213.69,210.40,208.42,204.62,193.18,192.37,186.19,188.31,184.27,190.87,192.34,200.17,200.20,191.54,191.28,192.22,191.85,199.31,184.16,187.97,189.23,197.87,195.43,201.03,215.39,218.20,231.36,231.21,241.10,240.87,238.19,229.04,226.55,237.70,234.65,235.61,228.00,229.33,226.11,234.70,225.75,219.47,198.86,201.79,207.64,213.25,185.98,178.02,182.74,189.12,182.69,189.35,188.43,196.87,192.16,186.94,182.54,177.04,173.57,,,,,,,,,,,,,,,,,,,,,,,,,,172.61,183.06,188.97,190.54,200.29,195.73,202.90,190.58,193.45,199.71,205.61,207.16,209.89,217.00,209.20,201.16,,221.14,,,,,,,,,,,,,,,,,,,,,,192.37,174.78,,,
2006-02-17 22:10:10.858000,L5,246.18,246.59,235.03,242.31,258.30,269.15,276.52,249.30,248.69,248.82,243.78,229.51,239.68,247.31,229.47,235.41,245.28,229.93,234.63,234.52,227.54,231.93,233.98,238.12,249.98,253.11,347.51,297.92,269.59,263.16,263.13,274.83,385.44,263.79,265.38,291.70,297.38,308.61,293.33,305.39,275.72,255.26,309.32,270.92,282.97,314.31,234.32,237.94,225.09,223.30,260.84,246.01,244.59,228.73,215.15,224.61,235.04,233.78,242.16,227.27,236.34,239.66,255.54,245.11,270.32,252.97,243.69,251.11,272.96,278.08,295.87,294.56,301.74,309.21,315.92,299.97,324.14,313.23,279.89,325.88,271.77,292.98,294.25,307.00,276.32,253.84,231.73,252.43,236.62,240.63,225.12,223.12,239.69,235.60,245.50,257.95,215.03,264.48,195.26,189.34,190.39,263.59,263.97,258.02,198.82,184.06,185.39,205.43,201.59,202.52,189.39,189.63,264.10,283.51,198.35,221.60,251.55,207.56,194.43,185.29,189.17,191.35,186.85,184.84,189.09,194.11,214.24,219.32,216.70,225.32,234.39,224.52,239.76,232.56,255.45,262.82,266.82,264.78,282.70,280.15,263.39,246.00,347.44,325.78,235.79,186.86,202.39,213.42,197.88,192.74,188.71,195.95,193.31,207.36,207.44,202.05,212.54,214.39,201.89,207.67,196.66,194.86,202.10,199.86,201.65,240.98,234.80,221.12,237.29,331.96
2006-06-25 22:12:20.185000,L5,216.92,229.16,229.46,225.04,226.12,212.22,213.98,209.66,196.32,202.68,208.05,209.37,221.19,210.42,213.60,210.31,211.35,209.31,219.58,216.32,198.21,210.39,224.19,223.09,234.00,226.99,237.19,263.31,245.63,243.73,239.16,224.73,209.79,209.59,212.88,202.84,205.55,213.84,213.26,218.55,217.66,219.13,221.22,239.20,224.74,206.39,203.41,198.20,193.64,198.91,203.55,197.76,206.57,198.67,204.51,192.58,198.09,221.72,209.61,205.38,205.77,212.20,199.43,206.78,206.21,202.56,227.18,230.70,229.66,241.78,244.07,248.73,242.94,232.68,234.63,243.53,237.72,240.77,233.23,231.23,231.32,236.16,235.27,232.56,214.97,216.65,215.96,231.33,212.26,192.02,214.53,210.02,200.36,193.96,207.00,208.76,202.42,196.57,183.20,189.02,180.79,,,,,,,,,,,,,,,,,,,,,,,,,174.43,191.53,176.64,194.17,187.21,192.20,200.25,201.03,201.05,201.68,215.59,206.58,223.20,218.96,208.69,209.90,206.01,199.92,247.30,,,,,,,,,,,,,,,,,,,,,,200.65,173.45,,,
2006-08-21 22:06:55.521000,L5,,,,,,,,,,177.55,179.24,180.66,174.76,183.58,183.31,189.82,185.98,170.44,,,182.00,192.11,194.07,194.48,209.72,212.59,212.87,219.74,214.80,205.12,197.45,192.70,184.76,183.61,178.56,187.09,196.35,188.11,197.36,198.00,203.12,206.33,199.36,191.30,188.39,185.91,178.59,185.03,174.09,188.14,184.68,191.42,189.86,186.59,185.35,175.52,,,,,,,170.48,184.63,187.19,198.63,194.55,212.08,207.73,220.09,211.93,210.04,205.24,203.98,213.74,218.54,226.48,234.21,226.36,226.89,223.79,219.45,219.08,211.79,192.66,178.45,188.40,194.14,181.66,,177.20,185.21,188.61,191.30,192.81,193.91,190.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.71,176.61,183.85,187.09,198.08,198.26,196.40,189.15,183.40,171.71,,187.08,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-28 22:13:11.682000,L5,197.55,207.56,206.44,204.43,212.57,189.86,223.27,207.19,199.56,204.70,203.52,199.08,199.32,187.71,183.66,184.35,188.24,190.14,185.79,193.33,203.05,223.76,226.70,240.39,252.06,249.46,273.47,225.33,236.61,227.85,230.10,211.85,216.33,209.16,216.92,206.50,209.79,210.52,223.63,204.97,199.36,211.67,208.34,207.06,201.33,200.94,214.92,209.11,207.09,207.01,202.85,204.87,202.44,185.62,188.86,175.31,174.90,173.99,,176.03,200.71,202.35,205.57,212.73,215.74,219.46,224.52,210.96,208.77,232.55,225.12,226.19,222.17,236.22,248.56,253.39,251.61,258.80,250.43,247.07,220.83,223.46,221.71,219.66,197.89,194.95,198.84,214.03,208.23,202.75,208.11,209.92,205.36,207.21,211.77,194.93,203.85,182.96,180.01,,,174.86,182.59,179.71,186.30,177.61,183.92,183.55,,,,,,,,,,,,,,,,,,223.97,207.80,212.29,182.25,182.59,185.71,186.92,193.05,208.19,220.03,223.56,240.89,246.17,240.84,212.49,191.81,170.62,254.51,194.02,,,,,,,,,,,,,,,,,,,184.36,217.09,191.11,,,,,
2006-09-13 22:13:23.482000,L5,246.72,237.64,225.25,228.29,222.66,204.25,189.31,191.56,187.46,185.99,183.80,182.33,183.66,198.93,199.82,203.55,200.19,200.22,202.94,202.25,210.45,204.50,211.75,216.06,227.78,234.51,249.65,293.64,244.68,235.38,233.05,227.13,208.65,190.83,191.68,191.92,197.50,197.70,209.04,209.76,219.40,219.55,223.50,217.77,218.77,214.11,191.08,192.01,189.54,189.40,188.46,193.60,191.83,204.17,200.49,196.54,183.60,190.43,191.93,200.01,180.61,183.70,186.62,191.77,191.72,199.42,207.14,222.42,231.70,234.06,236.48,239.04,238.81,233.36,232.06,238.80,240.84,238.87,239.62,230.53,236.57,239.62,245.86,234.47,214.39,209.31,214.36,224.73,197.49,177.68,185.81,187.43,184.19,186.99,198.03,215.20,206.95,204.55,189.79,194.68,185.41,174.80,,,,,,,,,,,,,,,,,,,,,,,,171.71,193.88,216.10,219.77,225.75,210.06,217.97,213.95,219.75,195.97,205.82,194.86,205.85,189.69,196.69,204.76,193.56,244.30,225.38,,,,,,,,,,,,,,,,,,,,,,184.25,164.30,,,
2006-09-22 22:07:18.800000,L5,195.47,182.53,193.40,195.89,205.24,191.42,188.38,192.26,187.77,188.72,190.92,176.15,,,179.10,185.18,177.70,180.25,183.44,190.73,197.39,205.12,214.27,217.06,221.87,224.49,209.57,213.15,217.18,213.41,210.11,203.47,202.23,191.16,192.67,189.59,190.95,180.21,190.63,188.66,191.42,196.18,196.30,192.74,202.14,198.76,199.60,197.11,196.02,193.88,192.43,186.63,186.96,183.23,183.76,173.52,,,,181.76,177.24,188.46,188.39,195.44,193.69,189.52,194.52,200.11,203.05,212.16,214.39,225.63,228.47,231.08,227.23,239.91,234.62,239.79,216.48,217.15,215.81,216.44,216.39,204.67,194.13,193.04,192.64,208.51,191.93,184.14,187.57,194.08,184.64,181.32,185.23,196.43,181.21,174.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.06,174.63,177.71,181.04,180.44,189.73,187.77,191.04,197.85,200.03,199.91,188.13,186.86,180.24,172.79,,185.10,,,,,,,,,,,,,,,,,,,,,,,,,,
