dates,satname,nzd0065-0000,nzd0065-0001,nzd0065-0002,nzd0065-0003,nzd0065-0004,nzd0065-0005,nzd0065-0006,nzd0065-0007,nzd0065-0008,nzd0065-0009,nzd0065-0010,nzd0065-0011,nzd0065-0012,nzd0065-0013,nzd0065-0014,nzd0065-0015,nzd0065-0016,nzd0065-0017,nzd0065-0018,nzd0065-0019,nzd0065-0020,nzd0065-0021,nzd0065-0022,nzd0065-0023,nzd0065-0024,nzd0065-0025,nzd0065-0026
2019-03-25 22:17:33.690000,L8,,,,,,,,,,,,,,222.01,222.49,236.84,244.57,227.52,223.47,238.00,240.48,228.88,235.75,252.40,,,
2019-04-10 22:17:29.163000,L8,,,,,,,,,,,,,,218.33,217.62,208.54,219.42,218.69,201.51,194.39,188.36,223.72,,,,,
2019-11-04 22:17:58.697000,L8,,,,,,,,,,,,,,224.45,226.90,239.43,244.36,231.04,234.09,247.80,246.09,242.09,268.39,241.75,,,192.79
2019-11-04 22:18:22.648000,L8,,,,,,,,,,,,,,225.21,227.74,240.54,245.34,231.49,235.40,248.41,246.74,243.02,272.65,242.97,,,193.76
2019-11-20 22:17:54.950000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,179.15
2019-12-22 22:17:51.823000,L8,,,,,,,,,,,,,,222.25,224.29,234.35,236.49,226.95,227.79,243.12,242.53,243.66,251.41,229.32,,,190.14
2020-01-07 22:17:47.735000,L8,,,,,,,,,,,,,,222.28,224.74,236.55,239.22,228.08,227.15,243.38,237.62,228.96,240.21,210.83,,,
2020-01-07 22:18:11.694000,L8,,,,,,,,,,,,,,222.20,225.05,236.18,239.77,227.97,227.44,244.80,239.34,239.50,241.77,212.12,,,
2020-01-23 22:17:43.927000,L8,,,,,,,,,,,,,,219.66,222.01,235.01,212.57,222.36,223.41,238.46,236.82,233.97,266.60,237.72,179.13,240.52,261.45
2020-01-23 22:18:07.877000,L8,,,,,,,,,,,,,,220.40,222.96,235.94,234.68,222.89,224.17,239.16,237.16,234.64,269.17,239.17,180.79,242.37,262.65
2020-02-08 22:17:38.924000,L8,,,,,,,,,,,,,,218.44,218.13,213.29,238.07,222.22,221.47,240.26,245.26,238.42,259.55,230.86,,,182.62
2020-02-24 22:17:35.189000,L8,,,,,,,,,,,,,,221.02,221.86,233.34,211.98,225.85,222.73,237.01,244.70,236.59,244.68,241.13,,,248.84
2020-02-24 22:17:59.139000,L8,,,,,,,,,,,,,,218.40,219.40,213.32,209.24,223.48,220.15,234.90,241.59,234.31,242.54,231.96,,,181.71
2021-01-09 22:17:48.906000,L8,,,,,,,,,,,,,,227.03,226.75,225.45,240.08,230.19,229.65,244.03,244.40,240.21,242.10,230.87,,,193.31
2021-02-26 22:17:35.944000,L8,,,,,,,,,,,,,,,,,,,,220.30,193.82,230.78,208.47,173.35,,,
2021-02-26 22:17:59.903000,L8,339.26,273.26,382.36,362.00,408.41,344.10,463.42,331.99,433.13,534.62,527.81,,287.65,287.74,276.12,297.82,273.14,278.13,280.95,248.24,244.63,447.86,497.90,541.15,,444.15,511.14
2021-03-14 22:17:26.977000,L8,,,,,,,,,,,,,,222.38,223.57,216.05,212.82,224.32,227.01,237.43,239.72,234.43,239.23,213.21,,,181.05
2021-03-30 22:17:22.624000,L8,,,,,,,,,,,,,,,,,,,,223.69,204.99,210.23,208.69,,,,
2021-03-30 22:17:46.583000,L8,,,,,,,,,,,,,,223.29,223.22,234.16,230.95,225.16,226.00,236.39,242.64,233.34,241.77,240.21,,,184.73
2021-04-15 22:17:16.883000,L8,,,,,,,,,,,,,,,,,,,,220.49,202.49,206.56,207.23,,,,
2021-06-18 22:17:27.030000,L8,,,,,,,,,,,,,,222.10,220.13,209.71,207.71,218.85,211.26,,,,,,,,
2021-06-18 22:17:50.989000,L8,,,,,,,,,,,,,,222.35,220.78,210.69,208.52,218.48,213.48,223.54,233.69,226.57,235.72,189.75,,,
2021-10-24 22:18:01.850000,L8,,,,,,,,,,,,,,227.43,228.10,237.63,236.61,225.74,241.02,241.68,243.15,235.74,243.85,238.20,,,190.00
2021-10-24 22:18:25.800000,L8,,,,,,,,,,,,,,226.22,226.48,236.02,235.19,224.49,239.26,240.53,241.76,234.25,240.49,235.88,,,187.93
2021-11-09 22:17:58.951000,L8,,,,,,,,,,184.06,240.15,226.62,296.60,293.45,239.76,260.09,279.85,277.65,290.83,286.92,268.83,293.51,334.41,256.63,184.72,278.88,301.89
2021-12-19 22:17:52.616000,L9,,,,,,,,,,,,,,221.90,223.93,234.32,211.12,218.49,221.24,233.32,240.89,233.44,238.21,207.19,,,
2022-01-04 22:17:52.138000,L9,,,,,,,,,,,,,,223.92,224.41,239.34,230.33,223.58,227.57,238.52,241.23,235.87,237.99,240.32,,,268.73
2022-01-12 22:17:49.562000,L8,,,,,,,,,,,,,,223.81,221.98,237.04,213.92,227.77,225.46,238.79,241.69,234.71,239.65,245.40,,,185.15
2022-01-12 22:18:13.513000,L8,,,,,,,,,,,,,,221.11,219.50,235.06,212.78,225.04,223.59,237.38,239.59,232.89,237.38,242.12,,,183.32
2022-01-20 22:17:51.591000,L9,,,,,,,,,,,,,,219.34,219.71,231.44,226.65,221.02,225.02,237.28,237.46,227.49,286.77,231.31,,,261.96
2022-02-13 22:17:40.833000,L8,,,,,,,,,,,,,,220.01,220.51,235.16,214.05,222.31,225.89,236.93,240.95,234.12,240.67,211.33,,,278.37
2022-02-13 22:18:04.792000,L8,,,,,,,,,,,,,,219.39,220.29,234.71,214.11,221.63,225.48,236.48,240.13,233.65,240.29,210.13,,,278.41
2022-02-21 22:17:43.336000,L9,,,,,,,,,,,,,,221.34,220.04,225.05,212.24,223.45,224.28,236.70,239.77,231.49,234.81,207.34,,,
2022-05-04 22:17:26.026000,L8,,,,,,,,,,,,,,,192.69,202.80,199.19,215.53,,224.13,207.80,217.94,209.46,,,,
2022-06-13 22:17:36.009000,L9,,,,,,,,,,,,,,,,,,,,220.35,235.33,223.90,236.03,179.55,,,
2022-09-09 22:18:11.619000,L8,,,,,,,,,,,,,,219.44,220.41,218.75,214.02,227.49,234.28,238.07,246.77,232.89,240.80,203.18,,,
2022-09-17 22:17:54.625000,L9,,,,,,,,,,,,,,217.06,220.13,215.59,213.48,226.73,237.53,237.34,244.39,232.13,242.22,207.79,,,182.24
2022-09-17 22:18:18.584000,L9,,,,,,,,,,,,,,224.07,224.61,234.62,235.17,228.61,255.05,239.47,247.25,234.21,263.19,211.16,,279.16,334.46
2022-10-27 22:18:37.715000,L8,,,,,,,,,,,,,,194.41,209.09,208.59,208.70,220.51,219.65,220.63,188.54,232.43,225.94,181.59,,,
2022-11-04 22:18:00.514000,L9,,,,,,,,,,,,,,217.06,221.62,234.77,232.70,227.90,237.29,240.87,247.15,234.02,236.32,207.75,,,193.68
2022-11-04 22:18:24.468000,L9,,,,,,,,,,,,,,216.14,220.36,232.77,231.08,226.70,233.66,240.21,246.01,232.52,235.31,206.96,,,192.22
2022-12-22 22:17:59.519000,L9,,,,,,,,,,,,,,211.18,222.05,232.53,228.78,222.35,229.91,238.03,242.44,231.93,238.67,207.71,,,188.33
2022-12-22 22:18:23.474000,L9,,,,,,,,,,,,,,206.57,221.04,230.78,227.45,221.63,228.89,237.25,241.43,230.98,237.18,206.68,,,186.83
2022-12-30 22:18:24.751000,L8,,,,,,,,,,,,,,207.83,221.15,236.90,222.75,227.83,230.43,241.56,243.02,236.39,238.57,209.33,,,188.46
2023-01-07 22:18:26.727000,L9,,,,,,,,,,,,,,201.68,216.66,215.69,212.07,217.92,224.31,235.63,235.00,229.39,230.41,189.97,,,
2023-01-23 22:18:20.754000,L9,,,,,,,,,,,,,,225.54,228.68,247.53,238.31,257.72,254.78,269.41,243.82,242.39,242.47,236.66,182.32,260.57,286.97
2023-01-31 22:17:58.841000,L8,,,,,,,,,,,,,,227.59,232.29,241.00,251.51,230.05,249.64,239.74,248.92,239.21,259.47,209.19,182.42,294.86,326.36
2023-01-31 22:18:22.795000,L8,,,,,,,,,,,,,,225.41,227.65,239.00,239.00,227.61,245.90,238.46,247.22,237.41,247.59,207.64,,,
2023-02-16 22:17:50.035000,L8,,,,,,,,,,,,,,194.11,207.97,214.91,213.71,225.86,229.13,237.33,237.17,225.45,226.33,199.68,,,186.06
2023-02-16 22:18:13.985000,L8,,,,,,,,,,,,,,193.85,207.31,214.42,213.28,224.72,228.79,236.93,236.71,224.93,225.99,199.10,,,185.36
2023-03-04 22:17:37.574000,L8,,,,,,,,,,,,,,200.69,215.30,235.13,213.47,231.03,231.98,249.43,247.26,234.63,240.69,207.70,,,282.84
2023-03-04 22:18:01.525000,L8,,,,,,,,,,,,,,198.69,213.35,234.51,212.64,230.37,231.29,248.91,246.19,234.20,239.25,207.17,,,281.75
2023-03-28 22:17:57.444000,L9,,,,,,,,,,,,,,201.27,214.90,215.88,212.22,228.02,238.09,242.92,244.01,234.88,241.78,210.29,,,189.37
2023-04-13 22:17:51.001000,L9,,,,,,,,,,,,,,233.86,231.28,239.27,233.62,226.79,242.83,240.40,244.36,236.01,337.95,351.37,,,184.25
2023-09-20 22:17:40.026000,L9,,,,,,,,,,,,,,194.42,220.09,215.36,213.28,226.38,235.34,243.18,242.41,232.78,240.57,205.40,,,183.86
2023-09-20 22:18:03.989000,L9,,,,,,,,,,,,,,194.13,218.97,214.97,212.91,225.44,234.51,242.53,240.96,231.86,239.90,205.35,,,183.30
2023-09-28 22:18:07.047000,L8,,193.15,290.31,294.90,236.26,196.20,,,,,,252.42,272.21,265.15,267.86,261.67,263.12,244.91,267.95,252.53,260.48,269.15,287.07,280.39,176.30,226.96,255.20
2023-10-14 22:17:45.774000,L8,,,,,,,,,,,,,,195.05,226.54,231.65,241.21,230.09,242.11,245.43,248.40,239.69,245.10,189.08,,,260.66
2023-10-14 22:18:09.728000,L8,,,,,,,,,,,,,,193.88,224.69,231.38,239.79,228.42,241.32,243.40,247.51,239.72,244.21,189.91,,,258.11
2023-11-15 22:17:47.856000,L8,,,,,,,,,,,,,,194.33,220.63,238.89,240.35,235.82,251.02,246.01,245.64,240.59,242.88,203.63,,,
2023-11-15 22:18:11.814000,L8,,,,,,,,,,,,,,192.20,216.15,237.18,238.18,233.49,247.66,244.26,243.51,238.33,240.31,191.18,,,
2023-12-01 22:17:46.993000,L8,,,,,,,,,,,,,,192.61,220.97,234.38,232.21,225.31,239.14,239.60,240.41,237.09,321.26,241.64,,,183.15
2023-12-01 22:18:10.947000,L8,,,,,,,,,,,,,,193.87,223.22,235.64,232.84,226.28,240.62,240.29,241.80,237.78,324.78,211.68,,,184.62
2023-12-17 22:17:48.418000,L8,,,,,,,,,,,,,,193.87,204.76,230.85,234.84,213.25,220.47,240.88,238.46,234.23,265.01,225.58,,,
2024-02-03 22:17:41.059000,L8,,,,,,,,,,,,,,181.59,204.39,210.16,210.78,220.89,234.48,236.29,239.31,231.16,267.29,183.25,,,185.16
2024-02-11 22:17:53.113000,L9,,,,,,,,,,,,,,187.01,214.17,216.63,212.62,224.62,221.16,243.91,245.27,226.84,244.64,186.19,,,215.31
2024-02-19 22:17:39.652000,L8,,,,,,,,,,,,,,188.89,209.17,214.81,210.68,223.04,224.86,236.90,239.58,232.32,241.66,209.04,,,182.07
2024-02-19 22:18:03.607000,L8,,,,,,,,,,,,,,189.81,210.08,215.25,211.12,223.42,225.53,237.40,239.90,233.38,242.88,209.95,,,182.53
2024-03-30 22:18:00.432000,L9,,,,,,,,,,,,,,181.90,203.44,210.32,206.65,221.32,223.65,231.08,236.75,223.00,235.61,,,,177.48
2024-04-07 22:17:35.789000,L8,,,,,,,,,,,,,,,181.47,198.50,196.64,212.68,210.98,,,,,,,,
2024-04-23 22:17:03.194000,L8,,,,,,,,,,,,,,,196.04,203.22,204.38,215.37,214.17,224.09,215.60,215.58,210.63,,,,
2024-08-29 22:17:21.978000,L8,,,,,,,,,,,,,,,197.34,202.30,204.23,213.46,212.42,220.95,214.61,210.85,201.24,,,,
2024-11-01 22:17:31.195000,L8,,,,,,,,,,,,,,186.50,218.81,219.27,227.50,224.04,229.29,238.42,240.32,227.94,238.82,,,,246.26
2024-11-25 22:17:51.900000,L9,,,,,,,,,,,,,,184.96,218.32,224.50,230.20,224.57,228.90,238.73,238.34,228.78,236.25,,,,183.27
2024-12-03 22:17:45.212000,L8,,,,,,,,,,,,,,181.90,213.98,216.93,213.94,224.22,225.13,237.33,237.33,228.45,237.69,,,,183.88
2024-12-03 22:18:09.162000,L8,,,,,,,,,,,,,,181.70,213.77,217.21,213.64,224.14,224.82,237.13,237.08,228.52,237.70,,,,183.32
2025-01-12 22:17:45.559000,L9,,,,,,,,,,,,,,,195.31,217.72,212.29,220.75,222.89,223.83,,,,,,,180.80
2025-02-21 22:17:31.397000,L8,,,,,,,,,,,,,,185.82,211.08,222.13,212.79,225.29,224.82,234.78,241.28,233.29,239.94,211.83,,,286.26
2025-02-21 22:17:55.356000,L8,,,,,,,,,,,,,,184.47,209.55,221.80,212.38,223.16,223.32,233.33,239.41,232.41,239.61,244.00,,,182.11
2025-03-01 22:18:03.406000,L9,,,,,,,,,,,,,,,205.59,213.50,208.54,219.68,219.38,231.35,235.68,225.59,240.02,,,,177.04
2025-03-09 22:17:50.622000,L8,,,,,,,,,,,,,,,204.72,211.85,209.30,222.02,219.59,232.70,235.71,227.46,234.14,,,,177.97
2025-03-25 22:17:40.050000,L8,,,,,,,,,,,,,,,203.69,210.49,209.41,220.50,220.40,230.14,236.70,227.67,236.64,,,,173.16
