dates,satname,nzd0164-0000,nzd0164-0001,nzd0164-0002
1999-10-22 21:58:28.758000,L7,238.54,289.49,269.18
1999-12-09 21:58:33.708000,L7,196.09,225.94,200.49
1999-12-09 21:58:57.676000,L7,293.64,351.67,359.76
2000-02-27 21:58:16.566000,L7,384.64,430.56,334.90
2000-03-14 21:58:11.336000,L7,232.20,229.44,263.24
2000-03-14 21:58:35.291000,L7,392.40,391.57,392.41
2000-03-30 21:58:09.573000,L7,,210.23,211.30
2000-03-30 21:58:33.541000,L7,,205.06,272.03
2000-12-27 21:56:05.061000,L7,,178.94,184.35
2001-01-12 21:56:06.772000,L7,186.96,215.95,201.74
2001-01-12 21:56:30.696000,L7,,,266.98
2001-06-05 21:55:16.607000,L7,207.55,,
2001-06-21 21:55:05.323000,L7,199.62,,274.73
2001-10-11 21:53:46.024000,L7,213.91,227.88,214.66
2001-10-11 21:54:09.862000,L7,211.65,226.36,212.77
2002-01-15 21:54:23.534000,L7,356.77,352.93,363.51
2002-01-31 21:54:26.647000,L7,,,270.03
2002-01-31 21:54:50.570000,L7,356.57,358.92,364.76
2002-02-16 21:54:54.191000,L7,,209.67,233.17
2002-08-27 21:53:36.267000,L7,291.75,297.93,282.57
2002-08-27 21:54:00.253000,L7,280.24,,229.99
2002-10-14 21:53:19.813000,L7,,,278.07
2002-10-14 21:53:43.769000,L7,,,273.34
2003-01-18 21:54:06.301000,L7,,,164.51
2003-03-23 21:54:16.760000,L7,230.14,227.40,264.50
2003-03-23 21:54:40.711000,L7,365.98,365.97,371.58
2003-10-25 21:43:40.253000,L5,284.70,251.08,281.45
2003-10-25 21:44:04.226000,L5,287.22,254.23,280.24
2004-03-01 21:45:02.553000,L5,314.35,297.87,307.85
2004-04-18 21:45:25.586000,L5,,,207.22
2004-07-23 21:48:09.192000,L5,278.55,,
2004-09-25 21:49:43.196000,L5,282.63,244.80,263.44
2004-09-25 21:50:07.312000,L5,282.63,244.80,263.44
2004-10-27 21:50:47.740000,L5,283.14,260.70,265.50
2005-01-15 21:51:45.464000,L5,282.87,261.58,241.12
2005-01-15 21:52:09.437000,L5,287.76,266.98,250.30
2005-02-16 21:52:13.954000,L5,284.21,259.79,245.37
2005-04-21 21:52:46.920000,L5,296.65,239.21,270.26
2005-04-21 21:53:10.893000,L5,290.38,,
2005-10-30 21:53:39.558000,L5,286.36,242.88,263.48
2005-10-30 21:54:03.531000,L5,285.64,242.50,263.48
2006-02-19 21:56:15.936000,L5,290.19,227.86,259.09
2006-02-19 21:56:39.909000,L5,290.58,231.53,259.61
2006-07-13 21:59:02.335000,L5,235.12,,
2007-09-18 21:58:42.182000,L5,270.86,,
2008-12-25 21:50:10.387000,L5,293.34,249.38,261.53
2008-12-25 21:50:34.359000,L5,292.75,247.49,259.53
2009-11-26 21:56:28.873000,L5,339.10,328.53,330.77
2010-01-13 21:56:25.416000,L5,342.75,337.59,341.93
2010-01-13 21:56:49.389000,L5,,,222.54
2010-10-28 21:55:27.339000,L5,302.25,291.62,287.18
2010-10-28 21:55:51.312000,L5,282.32,260.82,264.67
2010-11-13 21:55:25.438000,L5,306.66,298.80,300.76
2010-12-31 21:55:32.560000,L5,292.06,259.06,257.92
2010-12-31 21:55:56.533000,L5,292.30,256.76,260.16
