dates,satname,nzd0161-0000,nzd0161-0001,nzd0161-0002,nzd0161-0003,nzd0161-0004,nzd0161-0005,nzd0161-0006,nzd0161-0007,nzd0161-0008,nzd0161-0009,nzd0161-0010,nzd0161-0011,nzd0161-0012,nzd0161-0013,nzd0161-0014,nzd0161-0015,nzd0161-0016,nzd0161-0017,nzd0161-0018,nzd0161-0019,nzd0161-0020,nzd0161-0021,nzd0161-0022,nzd0161-0067,nzd0161-0068,nzd0161-0069,nzd0161-0070,nzd0161-0071,nzd0161-0072,nzd0161-0073,nzd0161-0076,nzd0161-0077,nzd0161-0078,nzd0161-0079,nzd0161-0080,nzd0161-0081,nzd0161-0082,nzd0161-0083,nzd0161-0084,nzd0161-0085,nzd0161-0093,nzd0161-0094,nzd0161-0095,nzd0161-0096,nzd0161-0097,nzd0161-0098,nzd0161-0102,nzd0161-0103,nzd0161-0104,nzd0161-0105,nzd0161-0106,nzd0161-0107,nzd0161-0108,nzd0161-0109,nzd0161-0110,nzd0161-0111,nzd0161-0112,nzd0161-0113,nzd0161-0114,nzd0161-0116,nzd0161-0117,nzd0161-0118,nzd0161-0119,nzd0161-0120,nzd0161-0121,nzd0161-0122,nzd0161-0123,nzd0161-0124,nzd0161-0125,nzd0161-0126,nzd0161-0127,nzd0161-0128,nzd0161-0129,nzd0161-0130,nzd0161-0131,nzd0161-0132,nzd0161-0133,nzd0161-0134,nzd0161-0135,nzd0161-0136,nzd0161-0137,nzd0161-0138,nzd0161-0139,nzd0161-0140,nzd0161-0143,nzd0161-0144,nzd0161-0146,nzd0161-0147,nzd0161-0148,nzd0161-0149,nzd0161-0150,nzd0161-0151,nzd0161-0152,nzd0161-0153,nzd0161-0154,nzd0161-0155,nzd0161-0156,nzd0161-0157,nzd0161-0158,nzd0161-0159,nzd0161-0160,nzd0161-0161,nzd0161-0162,nzd0161-0163,nzd0161-0164,nzd0161-0165,nzd0161-0166,nzd0161-0167,nzd0161-0172,nzd0161-0173,nzd0161-0174,nzd0161-0175,nzd0161-0176,nzd0161-0178,nzd0161-0179,nzd0161-0183,nzd0161-0184,nzd0161-0185,nzd0161-0186,nzd0161-0187,nzd0161-0188,nzd0161-0189,nzd0161-0190,nzd0161-0194,nzd0161-0195,nzd0161-0198,nzd0161-0199,nzd0161-0200,nzd0161-0201,nzd0161-0202,nzd0161-0203,nzd0161-0204,nzd0161-0205,nzd0161-0206,nzd0161-0207,nzd0161-0208,nzd0161-0212,nzd0161-0213,nzd0161-0214,nzd0161-0215,nzd0161-0216,nzd0161-0217,nzd0161-0218,nzd0161-0219,nzd0161-0220,nzd0161-0221,nzd0161-0222,nzd0161-0223,nzd0161-0226,nzd0161-0227,nzd0161-0229,nzd0161-0230,nzd0161-0234,nzd0161-0235,nzd0161-0236,nzd0161-0239,nzd0161-0240,nzd0161-0241,nzd0161-0242,nzd0161-0243,nzd0161-0244,nzd0161-0245,nzd0161-0246,nzd0161-0247,nzd0161-0248,nzd0161-0249,nzd0161-0250,nzd0161-0252,nzd0161-0253,nzd0161-0254,nzd0161-0255,nzd0161-0256,nzd0161-0257,nzd0161-0258,nzd0161-0259,nzd0161-0260,nzd0161-0261,nzd0161-0265,nzd0161-0267,nzd0161-0268,nzd0161-0271,nzd0161-0272,nzd0161-0276,nzd0161-0279,nzd0161-0280,nzd0161-0281,nzd0161-0282,nzd0161-0283,nzd0161-0288,nzd0161-0289,nzd0161-0291,nzd0161-0292,nzd0161-0297,nzd0161-0298,nzd0161-0299,nzd0161-0300,nzd0161-0301,nzd0161-0302,nzd0161-0303,nzd0161-0304,nzd0161-0305,nzd0161-0306,nzd0161-0307,nzd0161-0308,nzd0161-0309,nzd0161-0023,nzd0161-0024,nzd0161-0025,nzd0161-0026,nzd0161-0027,nzd0161-0028,nzd0161-0029,nzd0161-0030,nzd0161-0031,nzd0161-0032,nzd0161-0036,nzd0161-0037,nzd0161-0038,nzd0161-0039,nzd0161-0040,nzd0161-0041,nzd0161-0042,nzd0161-0043,nzd0161-0044,nzd0161-0045,nzd0161-0046,nzd0161-0047,nzd0161-0048,nzd0161-0049,nzd0161-0050,nzd0161-0051,nzd0161-0052,nzd0161-0053,nzd0161-0054,nzd0161-0055,nzd0161-0056,nzd0161-0057,nzd0161-0058,nzd0161-0059,nzd0161-0060,nzd0161-0061,nzd0161-0062,nzd0161-0063,nzd0161-0064,nzd0161-0065,nzd0161-0066,nzd0161-0074,nzd0161-0075,nzd0161-0086,nzd0161-0087,nzd0161-0088,nzd0161-0089,nzd0161-0090,nzd0161-0091,nzd0161-0092,nzd0161-0099,nzd0161-0100,nzd0161-0101,nzd0161-0115,nzd0161-0141,nzd0161-0142,nzd0161-0145,nzd0161-0168,nzd0161-0169,nzd0161-0170,nzd0161-0171,nzd0161-0177,nzd0161-0180,nzd0161-0181,nzd0161-0182,nzd0161-0191,nzd0161-0192,nzd0161-0193,nzd0161-0196,nzd0161-0197,nzd0161-0224,nzd0161-0225,nzd0161-0228,nzd0161-0231,nzd0161-0232,nzd0161-0233,nzd0161-0237,nzd0161-0238,nzd0161-0251,nzd0161-0262,nzd0161-0263,nzd0161-0264,nzd0161-0266,nzd0161-0269,nzd0161-0270,nzd0161-0273,nzd0161-0274,nzd0161-0275,nzd0161-0277,nzd0161-0278,nzd0161-0284,nzd0161-0285,nzd0161-0286,nzd0161-0287,nzd0161-0290,nzd0161-0293,nzd0161-0294,nzd0161-0295,nzd0161-0296,nzd0161-0209,nzd0161-0210,nzd0161-0211,nzd0161-0033,nzd0161-0034,nzd0161-0035
2003-08-06 21:42:51.203000,L5,340.39,363.83,383.17,414.72,436.53,446.27,456.51,462.12,489.92,484.82,493.10,496.36,499.26,497.02,493.56,498.24,499.14,492.08,496.14,493.66,489.63,482.79,464.10,522.63,493.01,419.85,363.20,480.60,490.07,366.44,437.64,537.83,527.22,529.40,538.44,504.62,541.26,511.53,462.26,530.68,531.36,529.06,521.53,492.48,520.87,533.20,514.46,524.37,507.00,522.75,520.95,529.43,523.07,527.13,541.68,528.13,478.84,512.62,526.51,523.81,522.42,499.05,524.82,518.46,512.16,519.35,529.44,526.96,518.54,504.59,518.48,509.69,511.04,508.47,511.80,509.67,512.29,511.65,523.15,511.01,507.28,514.29,499.26,507.43,484.95,481.27,518.51,530.18,531.65,517.31,520.69,521.03,524.39,522.93,529.24,528.21,526.28,527.85,516.62,523.65,524.54,522.22,516.97,517.68,504.60,500.11,512.47,495.95,471.89,504.27,484.08,480.10,506.29,501.98,500.12,475.73,489.81,491.62,479.68,467.82,477.00,462.08,489.64,497.60,496.24,493.95,511.32,504.74,497.09,505.35,518.11,503.35,496.09,500.39,505.47,512.07,520.76,519.87,534.54,517.51,515.42,515.48,496.65,,,,391.59,340.85,510.32,484.87,477.50,,,,,480.81,470.67,457.21,488.31,486.76,484.64,473.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.85,412.18,393.43,343.50,364.44,372.58,407.71,458.89,516.16,548.19,530.75,526.80,513.40,493.78,511.13,527.39,511.37,531.86,530.62,533.34,534.72,537.19,532.09,535.54,534.41,538.57,524.24,508.25,502.73,490.04,521.23,511.51,502.23,484.20,475.23,474.14,490.92,497.92,511.91,512.41,497.01,516.91,489.82,494.05,490.06,530.83,520.53,533.09,526.06,531.53,526.32,509.89,525.51,512.01,518.30,492.47,524.45,522.67,505.37,503.23,466.81,497.76,491.18,503.03,456.93,461.29,478.30,488.65,495.42,491.89,321.54,423.50,481.31,,,,,429.77,,,,,,,,,,,,,,,,,,,,,,521.93,519.05,514.08,554.03,,540.31
2003-08-13 21:48:45.123000,L5,351.83,370.46,385.52,411.46,433.03,443.74,455.87,468.16,484.74,492.06,492.47,494.60,499.82,501.40,495.95,495.18,493.96,493.73,498.49,498.86,493.96,481.99,469.85,521.49,500.11,441.40,368.84,486.99,493.27,380.45,423.78,542.67,532.29,532.77,542.23,508.69,536.47,514.66,470.47,529.15,534.78,532.97,529.25,499.45,528.52,534.66,510.65,519.66,509.99,533.79,525.56,527.69,527.20,530.80,541.03,532.86,488.07,522.43,526.99,525.66,520.44,499.86,523.69,518.35,521.91,528.79,530.57,526.68,525.52,516.84,526.65,526.58,518.41,522.16,523.60,515.54,508.35,503.16,530.25,515.95,519.38,519.30,511.99,517.37,498.78,505.45,522.44,534.02,533.17,519.14,519.25,524.37,528.76,534.29,532.31,534.79,530.84,529.92,528.64,528.27,530.71,525.34,527.52,520.34,511.41,507.37,509.07,511.79,493.26,513.05,501.43,504.16,512.93,509.58,502.71,479.80,494.47,501.54,493.02,476.38,490.82,474.31,500.45,504.83,491.48,498.62,512.41,509.30,507.72,509.71,520.50,517.14,502.78,521.08,516.80,521.11,528.56,515.77,532.95,529.49,521.31,525.45,512.51,528.87,526.95,525.88,434.47,442.39,504.13,505.84,484.74,488.98,470.59,451.52,457.36,490.37,480.32,489.35,491.30,487.49,484.55,478.05,507.08,503.85,515.37,517.18,511.85,509.43,512.70,513.24,512.13,505.32,509.59,501.44,518.11,518.16,499.42,507.20,517.28,,518.06,504.71,,514.72,527.27,520.84,522.14,,517.17,509.96,506.06,503.22,509.25,508.68,513.48,519.17,523.67,528.12,529.69,536.40,533.52,526.85,538.59,,,445.63,422.39,399.86,352.40,373.84,385.02,425.53,464.90,525.98,554.66,538.63,524.22,519.18,494.13,518.01,529.53,517.47,530.56,536.10,539.48,540.99,539.85,540.83,538.20,540.41,542.20,519.29,519.82,497.35,492.57,521.71,516.54,503.69,496.00,470.47,483.58,499.91,509.63,517.30,517.56,507.42,525.46,500.30,498.37,501.31,537.66,521.49,535.70,530.25,538.94,521.22,517.24,527.15,515.82,522.67,508.47,523.85,525.28,514.45,510.65,488.34,505.17,502.78,499.06,475.78,468.65,479.51,490.16,492.72,496.15,450.45,472.64,487.16,497.58,492.47,501.70,448.93,453.53,517.22,498.50,504.99,502.23,480.45,508.60,513.69,517.40,512.22,517.66,506.75,515.09,527.39,524.13,507.54,518.91,507.34,503.99,497.78,505.17,504.28,522.86,528.64,519.49,,,541.76
2003-09-30 21:49:30.432000,L5,,,538.63,409.87,432.56,443.97,452.20,463.56,491.46,496.07,490.48,494.97,497.06,483.19,494.68,491.46,494.40,498.56,503.70,495.92,494.70,482.67,464.20,526.72,490.15,401.25,352.12,460.55,485.82,356.08,407.72,527.71,525.24,529.60,535.25,495.22,536.81,482.25,456.45,547.31,526.39,528.29,524.76,490.41,522.71,535.96,499.58,514.48,492.19,517.14,514.57,517.18,519.82,525.69,540.32,531.18,475.45,515.04,530.46,530.16,518.20,489.39,518.68,513.67,514.25,521.08,523.94,526.05,519.51,504.84,517.39,509.31,489.52,515.20,513.16,502.95,495.02,469.43,524.57,506.98,489.68,510.79,489.86,509.97,471.81,473.61,519.95,533.52,536.41,509.44,514.12,520.89,527.92,519.25,528.39,529.56,526.35,525.43,526.93,512.34,523.99,522.88,518.41,510.51,498.48,481.72,480.49,449.98,454.38,458.60,482.91,459.38,420.91,458.39,476.05,470.98,491.36,496.26,482.11,448.40,465.05,453.69,493.14,498.32,490.95,485.79,512.49,498.93,495.24,501.03,518.43,503.60,492.91,500.64,469.85,504.83,524.98,501.45,524.42,524.81,514.15,508.21,449.65,446.33,511.74,368.58,372.93,296.02,485.64,480.12,447.71,464.42,382.78,400.88,407.47,427.37,429.06,358.53,360.99,420.01,382.77,351.24,454.99,454.98,440.03,434.70,406.19,500.68,508.50,509.23,507.96,498.55,502.20,493.21,511.54,505.02,496.46,372.52,514.80,520.29,513.54,497.39,503.47,407.96,349.24,380.48,429.89,335.24,,,,266.76,495.89,500.78,503.34,507.72,511.90,504.13,530.37,530.52,525.74,512.69,514.39,524.52,491.62,424.77,407.49,380.76,330.00,365.08,372.07,400.65,459.93,513.08,555.41,533.62,528.92,522.65,478.48,513.34,529.23,496.59,530.26,535.36,534.03,531.73,537.52,539.70,537.99,529.93,,523.36,503.14,498.82,485.00,522.94,516.08,501.69,472.35,441.84,463.75,487.63,499.92,518.40,513.70,492.09,507.06,476.57,449.33,490.84,527.36,516.43,525.34,522.92,531.77,516.26,513.95,516.47,509.91,520.86,485.23,521.93,524.29,498.97,498.07,471.59,465.75,476.31,482.57,417.83,419.87,485.80,470.13,491.03,479.71,322.12,411.13,397.40,475.55,451.03,393.83,435.97,409.67,430.29,379.59,324.03,338.08,446.32,501.40,509.64,514.55,511.46,512.47,500.11,505.34,349.54,313.77,323.19,,,448.63,454.46,449.88,474.82,498.12,521.48,517.06,,,540.35
2003-09-30 21:49:54.405000,L5,217.65,224.68,505.26,482.01,528.26,538.66,548.09,447.56,510.05,496.91,400.84,468.60,516.40,350.73,367.50,,483.72,471.49,461.46,,,,418.12,,,,,,,286.21,235.74,211.25,,,,,,,386.77,379.24,516.90,455.02,482.31,454.39,456.63,447.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.44,,539.05,517.92,537.51,555.35,395.83,354.94,199.54,230.76,288.05,213.94,195.33,244.37,401.16,532.36,,,,,,,,518.82,,,,,,,,,172.67,348.60,306.89,283.95,273.59,303.33,,,,254.60,234.77,497.27,234.33,410.77,430.42,446.55,443.83,553.91,422.12,417.01,466.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.86,273.82,241.71
2003-10-25 21:44:04.226000,L5,336.99,367.05,384.77,413.79,438.47,451.72,464.46,477.82,491.89,497.60,497.58,499.23,501.30,498.20,497.75,496.02,497.56,502.15,502.94,498.68,504.39,485.30,481.32,530.65,510.85,451.16,387.83,498.54,500.08,379.97,488.33,540.13,533.08,537.75,542.53,518.76,543.63,529.10,506.61,545.21,531.91,534.60,523.17,518.05,538.71,544.13,531.50,530.15,513.43,526.88,520.91,527.91,530.23,527.02,538.10,530.72,498.08,527.97,536.47,533.24,528.90,506.27,534.97,525.14,520.41,525.50,530.90,529.17,524.63,525.29,526.83,531.28,532.59,533.17,529.81,523.43,527.83,525.58,532.12,524.58,527.49,527.58,512.18,520.27,512.26,524.84,532.58,540.80,541.77,539.81,532.11,542.57,542.72,536.89,535.39,534.97,530.58,526.66,529.42,531.31,543.67,541.29,539.23,532.10,522.56,530.65,521.94,516.12,498.31,508.01,502.98,508.90,517.05,519.85,521.88,487.15,499.53,503.64,498.40,493.86,498.09,477.71,498.54,516.67,509.22,512.25,516.34,509.63,511.72,515.95,527.84,522.69,510.59,,,,,,,533.05,522.67,521.91,511.76,517.78,520.48,518.65,513.54,,,,,,481.84,456.05,485.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.34,433.88,415.15,360.50,378.83,382.77,417.97,482.38,519.68,552.34,540.11,532.74,524.69,513.34,519.94,527.89,516.21,531.95,538.71,536.94,534.81,536.98,534.90,538.31,532.10,537.20,524.98,515.77,519.02,501.17,527.06,519.73,511.79,489.96,480.63,474.35,490.93,502.00,523.53,523.20,509.56,521.82,498.90,523.05,513.10,538.93,527.08,536.36,534.98,534.82,527.21,518.83,531.86,524.61,528.85,514.99,543.09,525.12,514.79,510.55,510.64,519.26,510.66,519.59,482.92,472.62,497.78,508.60,512.27,517.60,,,,507.22,506.60,506.50,471.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.83
2003-11-17 21:50:09.452000,L5,322.16,361.66,374.19,406.18,443.65,458.96,465.34,473.41,498.32,503.99,509.98,506.83,492.67,483.51,487.12,493.78,491.59,492.88,493.65,506.06,506.48,493.81,487.32,538.64,506.80,446.62,383.26,487.79,493.67,364.54,464.73,532.60,528.57,529.17,540.21,513.56,,532.40,471.24,543.31,519.24,521.36,512.18,508.37,536.60,549.63,523.92,538.78,499.81,520.12,516.31,517.75,519.10,522.35,532.06,517.19,490.33,529.55,541.71,539.86,535.63,511.05,541.17,518.24,518.36,519.67,522.05,523.01,513.38,513.33,529.93,534.94,530.41,534.81,532.30,527.10,526.43,513.76,532.42,510.70,513.97,513.32,492.36,509.89,502.86,495.21,534.06,542.50,547.22,541.64,538.87,529.42,534.40,526.83,527.21,530.39,525.05,525.65,527.81,534.45,541.24,540.78,536.81,535.63,531.72,531.47,532.44,502.85,454.97,511.43,504.12,521.81,524.06,520.20,516.41,472.68,491.24,496.08,483.17,471.19,473.65,463.33,496.84,516.61,515.78,500.83,509.93,500.98,498.46,511.48,514.52,515.26,494.48,517.10,525.51,539.32,541.44,535.13,535.45,525.95,513.82,508.03,500.43,510.35,513.23,457.40,402.66,361.94,507.10,500.35,486.82,482.43,457.27,430.46,413.70,498.10,484.07,494.57,508.55,493.08,495.53,484.05,499.25,493.84,508.40,506.19,508.48,503.32,508.16,520.13,520.90,512.67,516.93,502.78,518.25,518.39,520.36,439.47,513.11,511.87,520.47,513.28,531.85,508.89,518.36,518.03,517.12,522.18,525.60,526.36,518.23,518.48,506.68,506.28,505.61,511.58,517.60,514.66,540.71,540.89,543.47,539.22,539.38,548.55,,466.43,443.12,423.18,346.87,367.93,376.17,406.67,466.15,511.06,552.66,,544.52,533.15,507.29,529.26,541.09,498.77,527.19,537.11,536.83,529.85,535.78,533.20,532.43,548.45,549.44,533.03,514.69,517.17,500.55,541.70,534.85,500.05,480.79,450.59,468.97,478.44,499.00,513.35,524.84,510.33,508.48,477.37,514.38,509.38,530.19,519.72,529.60,520.94,529.08,526.75,519.24,527.86,523.94,516.50,496.69,535.31,523.36,502.50,498.80,473.91,523.38,515.24,518.39,472.20,465.62,495.11,503.88,518.55,514.77,341.57,466.98,470.65,493.32,479.97,482.77,442.48,442.84,511.41,445.63,438.26,440.72,455.65,501.79,516.36,525.40,520.38,522.57,525.08,529.56,517.75,509.55,504.89,527.74,518.23,518.34,506.38,496.68,503.12,533.49,542.39,533.28,,,
2003-12-03 21:50:19.675000,L5,322.70,356.67,371.15,401.35,434.50,447.16,456.07,468.31,492.78,496.05,498.62,500.09,489.95,478.65,479.10,487.98,485.76,485.94,487.68,494.06,496.58,486.32,475.66,530.96,507.84,444.90,380.57,488.86,488.83,357.45,414.38,523.86,515.31,520.85,529.84,505.88,544.27,524.53,464.75,537.68,514.65,513.69,508.67,497.78,521.60,538.66,518.17,525.22,495.86,515.50,512.08,509.98,514.22,513.50,524.58,515.06,488.10,457.11,531.58,528.01,525.09,499.50,539.25,510.29,506.88,510.90,519.68,518.27,510.36,509.46,519.19,527.86,524.96,529.87,524.56,517.89,513.66,505.69,522.75,505.78,505.05,505.71,490.00,505.63,496.29,500.47,521.99,538.45,537.83,528.28,526.01,522.16,525.22,519.22,520.77,523.01,517.97,517.01,519.82,528.13,529.21,531.76,526.67,526.33,521.16,522.65,519.69,500.52,454.23,492.57,491.04,510.91,511.82,509.65,505.57,462.04,479.44,484.28,480.98,467.01,468.68,460.22,485.22,513.42,507.78,498.89,500.96,489.34,490.82,501.56,507.36,498.24,487.08,507.67,519.41,524.76,530.12,528.45,531.09,515.16,502.09,496.69,489.58,498.10,502.27,449.94,392.54,359.54,501.02,500.17,487.33,482.96,452.07,398.40,407.97,492.10,469.53,490.28,502.39,492.38,492.23,473.10,497.85,490.68,501.37,501.06,502.38,498.48,503.09,508.29,514.33,505.14,509.87,499.75,504.78,508.27,509.55,431.95,502.58,504.29,510.72,502.95,522.74,501.38,508.93,508.75,510.14,510.41,519.49,511.80,512.51,509.71,498.29,495.84,498.13,503.00,509.55,510.46,534.89,528.88,537.19,527.03,539.20,538.79,544.27,455.38,430.43,412.36,330.34,353.52,363.44,402.13,459.61,503.04,541.32,538.88,537.38,528.01,503.61,523.60,533.94,498.27,523.08,530.44,527.73,527.89,527.11,525.95,526.71,531.48,539.88,525.58,507.42,509.92,495.02,526.35,525.35,498.95,466.37,446.44,463.09,476.86,492.32,507.32,516.78,507.20,501.64,473.94,513.08,501.81,533.16,514.43,516.25,516.19,526.99,517.57,511.53,525.37,518.70,507.21,491.16,526.67,514.76,498.67,493.47,484.23,512.41,504.75,505.72,478.83,467.00,486.74,493.66,509.48,511.40,335.87,469.68,485.47,485.40,476.67,475.14,430.72,433.47,504.48,418.20,427.18,430.08,462.34,493.95,507.27,517.71,513.34,517.49,518.51,521.82,514.72,502.82,494.32,523.85,515.69,511.17,509.44,497.20,492.33,528.05,528.63,525.93,544.68,540.74,547.90
2004-01-04 21:50:58.245000,L5,436.30,515.72,438.57,466.22,522.19,528.07,415.27,446.48,,296.69,321.61,333.63,407.77,423.13,433.09,393.92,465.16,463.92,461.57,530.06,434.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-02-14 21:44:57.678000,L5,338.93,370.20,384.39,415.95,437.81,446.51,453.63,465.01,491.25,502.30,500.02,503.01,506.31,500.62,501.86,498.02,497.23,497.22,477.35,470.48,480.91,476.40,464.49,524.14,500.45,454.13,385.72,491.11,499.93,386.58,425.45,539.49,525.60,535.10,531.46,507.27,540.66,512.18,460.97,536.13,531.91,531.03,524.12,495.29,527.67,531.12,521.11,529.56,518.10,533.20,526.07,534.64,532.52,530.73,538.36,526.63,484.21,518.91,527.07,527.11,526.53,503.96,531.44,530.55,527.75,528.92,541.84,533.35,523.59,520.73,521.84,526.34,526.14,521.23,521.43,522.96,519.18,519.13,531.51,529.90,530.66,532.48,517.70,520.86,506.21,495.64,524.29,532.12,538.72,531.06,528.10,539.35,543.90,542.18,538.92,541.85,536.33,534.07,529.89,528.01,528.10,524.33,522.53,516.87,,,,,505.02,514.90,507.00,504.91,508.34,508.33,506.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.69,428.92,411.31,354.19,371.91,378.79,415.47,465.46,512.80,553.71,533.15,526.90,522.48,497.70,521.18,532.01,514.41,536.86,543.78,543.90,538.71,537.67,536.40,532.93,531.81,530.34,520.54,509.58,511.81,481.90,525.87,524.94,511.81,490.46,469.58,480.02,490.23,500.80,517.62,516.38,494.82,518.16,500.31,509.50,506.36,539.62,523.73,536.35,531.40,534.87,514.76,516.34,531.80,514.41,525.97,501.52,527.70,,,,,505.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.68
2004-02-21 21:50:47.082000,L5,297.20,344.09,360.09,385.58,404.96,420.65,426.33,435.19,427.52,385.34,364.31,361.77,,301.03,333.74,459.61,445.34,452.78,455.28,450.42,413.45,310.76,389.97,299.98,302.06,335.39,335.34,442.26,443.75,313.94,,,,,,,,,,414.43,495.45,499.55,461.36,449.79,469.75,479.90,483.06,503.54,484.46,483.44,478.74,495.87,471.48,417.80,361.72,455.05,369.34,399.74,446.59,515.76,510.19,417.81,482.39,465.32,503.69,512.98,514.46,509.87,490.69,471.43,493.69,478.70,473.58,493.17,476.29,458.36,462.97,460.17,510.21,493.61,478.04,478.29,475.25,488.26,443.82,443.35,506.29,521.11,520.47,479.96,475.92,498.41,511.36,506.75,524.73,520.52,508.31,504.76,506.02,492.88,508.36,507.36,505.52,486.93,252.68,335.68,389.62,194.34,,,,,400.57,328.67,251.87,391.33,445.41,467.33,,,217.70,294.52,440.33,441.28,442.11,451.38,481.01,464.32,463.47,480.64,492.52,464.86,472.09,414.72,428.06,474.12,506.51,489.14,509.92,505.35,497.31,480.75,452.35,447.63,417.55,,,,333.58,288.32,428.42,451.29,352.64,369.56,392.03,447.14,438.73,415.51,466.21,467.05,447.05,433.62,467.97,465.26,477.14,469.70,433.63,476.32,460.52,480.41,470.98,468.63,469.49,466.89,491.51,498.19,488.36,362.42,499.86,491.84,478.88,,317.35,498.52,507.74,499.75,471.19,245.35,284.23,444.32,461.01,491.13,488.95,489.17,488.49,486.66,498.85,497.40,507.59,515.66,498.90,502.99,504.91,523.57,511.18,308.02,298.58,290.32,296.27,238.53,,,174.98,353.32,505.76,508.18,499.75,503.28,478.16,502.69,516.41,483.58,517.59,513.09,521.13,309.97,512.05,,,286.91,246.69,345.60,384.34,421.10,407.16,502.78,493.34,474.58,460.69,437.43,435.72,,307.17,369.48,393.94,303.99,,,439.98,483.86,513.54,501.38,508.94,445.08,506.52,495.20,495.94,504.49,492.27,487.74,447.85,486.69,,,,,390.87,278.52,274.22,301.92,390.81,440.56,435.31,429.83,409.92,230.47,346.28,319.78,227.04,361.34,326.26,406.61,400.16,478.26,368.46,320.51,326.37,426.43,392.38,464.29,,,,452.19,476.33,484.06,461.57,363.96,,435.47,477.51,455.61,440.33,470.42,436.64,499.22,478.50,494.02,499.01,518.96
2004-03-01 21:45:02.553000,L5,277.84,331.91,345.66,366.45,405.45,422.23,408.98,420.51,367.98,381.91,366.01,369.02,343.01,438.60,456.59,463.32,448.34,224.75,,,,,,490.38,447.09,373.68,330.69,421.59,425.46,335.32,373.36,436.71,439.80,428.30,461.37,422.62,401.53,307.37,346.93,450.95,459.39,478.30,418.87,438.51,454.09,491.09,458.54,473.76,440.47,461.80,475.77,483.40,470.60,498.31,512.66,467.85,436.10,405.63,501.15,475.42,489.91,364.60,336.14,239.59,,,,,,261.33,334.83,431.08,431.99,470.94,319.54,377.25,447.92,424.03,480.41,469.13,455.42,471.77,458.18,460.43,410.18,436.43,480.70,499.78,502.84,477.86,493.06,485.44,498.48,464.36,502.84,500.79,468.15,467.42,466.46,,,,,,,,,,401.22,400.62,409.49,,,,,,,449.91,430.42,385.19,395.80,387.05,456.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.17,350.97,477.64,517.81,310.80,493.46,478.19,436.93,479.84,496.20,425.54,493.97,497.17,466.93,499.77,497.65,503.08,498.10,494.20,503.96,475.94,440.03,454.27,398.67,488.03,479.92,461.73,407.88,407.66,426.27,404.98,380.56,477.86,463.78,442.37,309.42,409.46,426.82,422.81,469.42,471.96,485.89,411.19,496.87,456.92,462.18,443.64,461.72,471.84,403.28,446.87,417.55,448.85,458.35,395.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.41,381.30,391.64
