dates,satname,nzd0005-0000,nzd0005-0001,nzd0005-0002,nzd0005-0003,nzd0005-0004,nzd0005-0006,nzd0005-0007,nzd0005-0008,nzd0005-0012,nzd0005-0013,nzd0005-0014,nzd0005-0017,nzd0005-0018,nzd0005-0019,nzd0005-0020,nzd0005-0021,nzd0005-0022,nzd0005-0023,nzd0005-0024,nzd0005-0025,nzd0005-0026,nzd0005-0027,nzd0005-0028,nzd0005-0029,nzd0005-0030,nzd0005-0031,nzd0005-0032,nzd0005-0033,nzd0005-0034,nzd0005-0035,nzd0005-0036,nzd0005-0037,nzd0005-0038,nzd0005-0039,nzd0005-0040,nzd0005-0041,nzd0005-0015,nzd0005-0016,nzd0005-0005,nzd0005-0011,nzd0005-0009,nzd0005-0010
2013-11-03 22:19:20.378000,L8,,,,,,,,,,,,,195.54,215.72,248.11,244.12,267.98,256.22,208.88,215.55,220.43,232.66,245.58,,240.74,238.30,216.58,225.68,232.26,245.66,216.70,256.44,261.94,277.49,287.90,287.61,,,,,,
2013-12-05 22:19:13.005000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.01,225.98,244.23,218.82,254.19,261.28,276.88,291.00,285.65,,,,,,
2014-01-06 22:18:54.881000,L8,,,,,,,302.71,248.62,,,,,,,,,,,,,,,,,,,208.46,221.87,228.35,243.30,214.84,255.29,262.76,283.18,288.27,288.92,,,,,,
2014-02-07 22:18:33.391000,L8,302.94,265.95,,,,280.70,312.32,267.71,,,,274.69,289.01,291.37,293.18,298.12,291.53,287.75,290.55,230.11,,,,,,252.69,221.10,242.29,245.14,253.18,223.47,260.19,270.59,283.60,306.23,303.04,,268.29,273.74,,,
2014-02-23 22:18:20.398000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,187.91,223.82,228.19,245.88,214.98,256.18,263.40,281.46,290.10,284.74,,,,,,
2014-04-28 22:17:22.576000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.34,212.93,241.47,252.37,,,,,,,,,
2014-05-14 22:17:08.923000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.40,212.51,243.35,253.20,,,,,,,,,
2014-07-01 22:17:22.417000,L8,,,,,,,270.59,253.14,,,,,,,,,,,,,,,,,,,183.70,225.87,220.74,239.50,221.38,249.88,251.37,,,,,,,,,
2014-07-17 22:17:28.260000,L8,,,,,,,257.89,258.56,,,,,,,,,,,,,,,,,,,,206.66,221.19,241.72,222.79,252.55,257.18,275.89,283.13,285.28,,,,,,
2014-11-06 22:17:49.451000,L8,,,,,,274.36,322.59,261.74,,,,185.43,210.26,245.92,273.55,257.30,274.81,272.50,212.15,228.58,256.12,265.39,246.99,,251.22,244.26,226.39,236.04,238.78,248.46,221.88,258.67,264.19,285.10,291.28,289.85,,,,,,
2015-02-10 22:17:27.012000,L8,,,,,,264.51,272.15,248.53,,,,,,,,,,,,,,,,,,198.77,212.85,230.29,231.68,244.90,219.52,255.74,262.54,280.61,269.53,287.45,,,,,,
2015-02-26 22:17:23.009000,L8,,,,,,279.14,304.27,251.95,,,,,,196.02,240.01,286.62,287.62,,,,,,,,,234.09,217.32,238.75,233.39,248.62,217.19,256.42,263.44,281.07,291.35,294.06,,,,,,
2015-07-20 22:17:10.706000,L8,,,,,,257.67,248.87,252.89,,,,,,,,,,,,,,,,,,,190.58,233.39,225.79,242.80,222.29,253.06,257.29,,,,,,,,,
2015-08-05 22:17:13.094000,L8,,,,,,262.06,306.42,254.51,,,,,,,,,,,,,,,,,,223.51,214.36,238.15,228.74,243.44,221.26,252.09,264.99,277.40,283.91,286.39,,,,,,
2015-12-11 22:17:42.627000,L8,,,,,,267.70,303.24,248.12,,,,,,205.66,272.50,242.22,268.19,252.14,,,,,,,,192.04,219.92,229.84,235.81,246.93,218.40,256.96,263.31,276.50,290.83,284.57,,,,,,
2015-12-27 22:17:43.409000,L8,,,,,,267.89,304.94,247.31,,,,,,,,,,,,,,,,,,195.21,219.98,219.03,234.73,244.80,216.93,254.19,261.91,278.71,288.07,283.16,,,,,,
2016-01-12 22:17:40.472000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,214.85,219.39,231.93,242.56,216.90,252.50,261.35,277.94,288.15,285.70,,,,,,
2016-05-19 22:17:11.230000,L8,,,,,,,252.74,251.62,,,,,,,,,,,,,,,,,,,209.84,232.03,230.25,242.05,220.54,252.25,258.04,274.84,286.50,285.50,,,,,,
2016-09-24 22:17:49.840000,L8,300.67,271.94,270.69,271.64,270.62,282.92,332.74,275.01,297.69,296.52,270.85,283.15,285.44,301.60,293.68,294.50,288.06,288.83,315.95,276.66,286.67,274.72,265.28,262.34,258.42,258.94,243.09,248.53,257.33,257.71,278.98,262.43,277.07,291.48,305.43,295.61,287.24,293.75,273.02,,,
2016-10-10 22:17:54.274000,L8,,,,,,277.75,310.92,263.97,,,,191.07,209.54,247.68,277.57,263.52,276.72,266.26,214.02,246.10,259.68,265.45,251.73,,241.31,245.36,230.13,232.25,238.98,250.18,223.54,257.63,266.07,281.88,294.64,294.32,,,,,,
2017-01-30 22:17:38.957000,L8,,,,,,,275.24,246.40,,,,,,,,,,,,,,,,,,231.16,220.76,224.43,233.74,245.25,218.31,252.65,262.63,275.67,288.50,282.25,,,,,,
2017-03-03 22:17:25.727000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.51,219.79,235.34,209.88,239.90,253.40,265.23,276.06,249.59,,,,,,
2017-05-06 22:16:55.401000,L8,,,,,,271.01,259.29,260.04,,,,,,245.17,284.10,246.07,263.75,252.27,,,,,,,,,,,218.14,237.38,205.73,244.20,252.54,265.46,280.57,276.00,,,,,,
2017-06-07 22:17:15.240000,L8,,,,,,270.28,255.11,263.68,,,,,207.96,284.37,285.87,257.56,268.29,261.59,211.85,237.20,241.92,,,,,,221.45,227.28,231.65,245.00,220.92,254.83,258.16,266.69,,,,,,,,
2017-08-10 22:17:37.375000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,206.79,211.80,226.63,231.67,209.76,241.68,249.37,,,,,,,,,
2017-09-11 22:17:42.311000,L8,298.41,265.84,263.69,265.70,264.73,275.79,318.99,264.84,,,,195.66,215.83,275.58,280.33,275.10,269.50,267.91,253.63,264.74,264.78,264.71,251.51,230.75,241.52,243.72,237.11,464.85,472.19,250.53,225.95,257.35,267.78,280.98,294.65,297.26,,,266.18,,,
2017-09-27 22:17:48.664000,L8,,,,,,,,,291.20,241.57,211.35,,195.77,271.68,287.97,280.61,273.29,272.75,268.66,271.06,274.26,269.06,255.84,239.68,251.71,252.32,242.08,239.34,247.73,254.90,223.04,257.83,262.67,279.46,293.15,293.39,244.61,,,,,
2017-11-30 22:17:44.511000,L8,,,,,,,,,,,,,,,,250.13,268.39,266.79,,,,,,,,246.72,227.94,228.35,240.69,249.34,222.23,258.47,267.00,283.02,298.28,299.62,,,,,,
2017-12-16 22:17:46.727000,L8,,,,,,273.98,307.50,257.33,,,,,203.04,271.13,276.61,250.04,267.68,258.80,,,,,,,,,,,,,,226.17,270.71,277.22,291.53,298.69,,,,,,
2018-04-07 22:16:59.037000,L8,,,,,,,302.35,253.42,,,,,,,,,,,,,,,,,,233.48,221.51,225.52,234.89,243.34,212.28,240.28,259.49,278.73,290.47,290.64,,,,,,
2018-06-10 22:16:26.226000,L8,295.58,269.97,261.63,,,,,,290.42,289.55,258.04,273.34,265.96,,,265.73,261.35,261.62,,,,,,,,235.52,215.29,224.65,231.39,242.77,223.38,252.43,256.68,275.61,287.76,277.40,258.74,266.56,,,,
2018-06-26 22:16:36.823000,L8,334.66,282.46,276.68,271.71,273.41,281.11,336.67,282.15,317.39,308.50,299.84,299.48,299.78,301.39,299.13,292.03,284.52,282.90,287.24,287.42,284.99,280.65,268.50,257.05,259.50,255.38,248.75,248.37,252.00,256.09,231.24,265.55,265.94,289.47,310.21,300.73,284.15,291.66,275.58,254.73,,
2018-11-01 22:17:30.804000,L8,300.77,266.81,269.76,264.90,267.25,279.17,322.63,272.20,295.76,293.12,272.67,283.55,291.51,295.30,290.06,284.71,274.84,271.42,266.79,270.21,261.82,262.13,249.89,234.05,242.40,246.86,236.96,227.18,242.45,251.49,226.86,260.68,274.09,289.21,300.05,295.07,268.61,277.98,267.49,,,
2018-11-17 22:17:31.986000,L8,306.98,,,,,275.11,324.86,265.49,,,,248.69,234.50,302.24,,,,229.39,268.43,272.68,270.94,260.93,250.44,233.71,247.82,247.07,245.01,240.94,250.71,252.51,234.47,258.37,269.84,283.24,300.09,296.33,260.46,274.62,,,,
2018-12-03 22:17:30.217000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,232.19,224.62,226.94,237.96,249.57,221.36,254.77,264.40,282.47,294.64,291.11,,,,,,
2018-12-19 22:17:28.292000,L8,,,265.99,263.57,265.35,274.02,317.39,261.26,,,,187.25,279.22,283.01,285.78,277.82,268.94,263.77,208.66,235.86,,217.07,248.91,227.65,207.38,245.57,235.48,233.92,241.26,251.72,220.63,258.81,267.32,286.72,297.66,298.08,,,263.54,,,
2019-01-20 22:17:24.544000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,230.40,220.57,220.36,234.30,246.20,216.41,250.35,262.17,276.38,289.08,284.89,,,,,,
2019-02-05 22:17:21.574000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,229.36,219.87,221.72,233.87,244.40,215.07,251.32,262.00,276.78,287.77,285.22,,,,,,
2019-03-25 22:17:09.739000,L8,,,,,,269.01,266.66,249.09,,,,,,,,,,,,,,,,,,237.46,224.97,227.57,237.10,244.71,216.81,251.80,260.38,274.70,290.14,285.09,,,,,,
2019-04-26 22:16:59.330000,L8,296.90,221.53,269.33,264.11,265.15,272.55,259.21,266.58,302.05,292.87,267.33,283.92,292.12,294.80,291.52,280.50,270.85,267.69,264.28,235.72,271.24,265.66,250.18,225.50,245.48,245.94,226.23,230.57,236.07,239.12,215.52,251.01,259.55,279.01,282.11,274.89,271.54,278.68,264.38,,,
2019-05-12 22:17:08.680000,L8,,,,,,250.14,245.54,250.82,,,,,,,,,,,,,,,,,,230.64,221.96,225.93,232.07,243.09,218.00,251.04,259.02,274.54,286.22,278.80,,,,,,
2019-05-28 22:17:17.913000,L8,295.54,271.28,264.37,261.54,261.47,270.31,250.37,266.47,,,,185.99,212.73,284.32,283.09,258.95,266.42,262.25,234.81,,,,,,203.63,243.80,235.86,234.44,238.20,247.13,223.45,254.73,259.56,284.16,287.33,285.73,,,260.08,,,
2019-07-15 22:17:32.572000,L8,297.23,270.13,264.50,261.86,261.48,267.14,277.06,269.23,,,,196.23,242.93,285.61,282.89,273.12,267.46,262.81,252.90,247.36,256.67,257.99,246.48,228.83,231.85,241.30,236.59,234.26,240.96,245.04,225.33,254.48,257.17,282.57,288.85,286.35,,,258.78,,,
2019-10-03 22:17:57.660000,L8,,,259.30,264.92,263.14,273.06,325.92,255.51,,,,195.69,214.70,268.96,276.41,267.65,267.14,261.42,249.72,258.27,267.11,262.99,250.08,229.85,238.33,242.99,238.58,230.13,243.57,247.25,220.51,255.50,263.82,274.34,292.49,286.27,,,268.20,,,
2019-11-04 22:17:58.697000,L8,298.63,264.95,268.54,268.28,267.75,276.26,321.55,262.70,,,251.35,209.46,273.54,285.79,288.36,280.98,271.81,269.12,268.08,271.54,273.84,268.96,254.26,239.54,246.92,248.42,243.17,230.73,247.70,251.47,217.38,258.04,264.39,279.12,292.69,291.59,240.94,210.56,270.89,,,
2019-11-20 22:17:54.950000,L8,299.97,271.02,269.65,269.16,269.43,276.77,320.79,266.26,289.67,284.11,262.98,265.93,293.70,292.98,292.47,282.99,274.53,269.25,269.52,275.18,277.98,272.25,260.30,243.41,250.84,249.78,247.33,229.35,247.58,251.20,224.63,255.29,265.17,326.97,389.36,220.46,257.94,246.58,271.94,,,
2019-12-06 22:17:54.623000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,223.30,205.58,230.22,190.59,205.86,247.15,254.42,266.79,279.99,269.35,,,,,,
2019-12-22 22:17:51.823000,L8,298.78,267.20,269.17,266.68,266.55,273.36,318.38,264.40,259.06,289.71,278.25,191.64,289.02,289.06,285.24,272.83,270.46,268.05,198.15,267.41,271.29,267.99,254.03,238.44,246.37,245.70,241.99,232.11,242.20,248.35,219.49,257.79,264.53,282.75,293.26,292.61,274.38,248.59,265.44,,,
2020-01-07 22:17:47.735000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,230.49,225.32,218.34,234.41,241.41,211.69,251.80,257.92,271.20,285.26,280.00,,,,,,
2020-01-23 22:17:43.927000,L8,,,,,,242.47,251.34,247.83,,,,,,,,240.00,263.56,,,,,,243.51,221.19,206.79,235.13,228.30,223.34,236.79,242.15,214.22,242.33,257.70,270.33,270.86,277.36,,,,,,
2020-02-08 22:17:38.924000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,232.87,223.46,219.61,234.19,243.16,215.98,249.12,260.84,273.47,285.97,282.08,,,,,,
2020-02-24 22:17:35.189000,L8,,,,,,,303.78,245.70,,,,,,250.85,281.59,265.36,269.78,258.40,,,,,,,,237.71,219.18,209.86,236.34,247.68,219.39,252.10,263.38,275.08,288.04,288.15,,,,,,
2020-03-11 22:17:28.877000,L8,,,258.85,262.50,261.21,265.25,304.97,249.90,265.59,280.50,275.04,284.75,280.71,284.50,283.17,265.51,266.00,,,,,,,,,,227.76,227.55,234.56,236.70,209.48,245.94,255.87,267.80,279.05,274.95,271.81,279.03,263.61,,,
2020-03-27 22:17:20.128000,L8,,,,,,,257.35,247.74,,,,,,,,,,,,,,,,,,228.35,216.44,219.39,235.31,242.95,218.90,249.20,259.56,269.70,285.87,284.62,,,,,,
2020-08-18 22:17:38.586000,L8,296.21,271.49,267.78,267.99,263.42,,,,,,,196.78,258.85,279.93,281.63,277.89,268.41,265.06,264.53,265.74,268.67,260.75,250.26,227.53,236.65,245.81,236.38,232.56,241.11,245.52,223.27,256.92,261.91,282.46,292.17,288.86,,,,,,
2020-09-03 22:17:46.393000,L8,297.05,270.86,265.60,264.14,262.23,273.72,309.40,263.38,289.37,286.80,265.42,269.09,280.03,283.46,282.71,278.38,272.19,271.36,271.71,272.02,273.60,269.48,256.91,242.23,249.20,247.27,241.59,235.44,245.12,249.47,229.60,258.54,264.37,280.85,289.55,329.61,249.26,255.48,264.00,,,
2020-09-19 22:17:52.015000,L8,298.52,262.95,234.94,270.92,262.74,270.86,309.45,266.19,,,,205.58,272.25,266.51,277.96,280.98,271.75,265.35,261.65,267.61,268.99,267.23,251.33,230.28,244.50,244.42,235.20,231.79,241.73,246.81,222.59,250.58,259.75,272.78,295.61,290.70,,,260.94,,,
2021-01-25 22:17:44.203000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,232.40,227.37,222.11,235.48,241.13,217.75,248.32,260.09,273.17,284.42,284.85,,,,,,
2021-03-14 22:17:26.977000,L8,,,,,,265.88,278.46,253.31,,,266.50,194.78,215.20,288.36,287.94,272.93,272.12,269.52,267.80,270.59,,,,,,242.95,235.45,233.17,242.77,246.15,223.29,256.28,261.96,301.23,274.35,,257.64,284.94,258.69,,,
2021-03-30 22:17:22.624000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,228.13,220.73,222.87,232.97,240.59,214.82,249.83,258.44,270.23,286.33,280.97,,,,,,
2021-04-15 22:17:16.883000,L8,,,,,,265.36,269.83,250.36,,,,,,,,,,,,,,,,,,236.18,226.58,225.29,236.87,242.78,220.13,252.38,260.21,272.72,287.07,285.39,,,,,,
2021-05-01 22:17:07.841000,L8,,,242.98,258.50,258.21,265.78,254.16,254.01,,,,,,251.58,282.06,253.44,272.96,266.59,,,,,,,,239.01,232.47,228.73,237.72,244.12,222.53,253.23,261.97,276.84,287.62,288.98,,,258.51,,,
2021-05-17 22:17:12.707000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,194.93,227.28,226.87,235.91,242.24,219.97,253.13,257.64,279.63,284.23,282.79,,,,,,
2021-10-24 22:18:01.850000,L8,,,,,,,,,,,,,,265.47,282.87,277.60,267.90,263.37,250.54,,,209.06,251.28,224.99,246.48,245.23,236.21,225.07,237.31,243.64,210.87,245.57,252.91,274.12,291.87,283.21,,,,,,
2021-11-09 22:17:58.951000,L8,,,,,258.80,267.01,277.78,248.65,,,,,,258.92,283.17,274.78,267.24,261.78,,,,258.20,250.29,222.56,239.91,242.58,233.79,224.76,238.63,243.78,215.62,252.91,260.15,273.48,291.18,281.82,,,260.69,,,
2021-12-19 22:17:52.616000,L9,,,,,,,305.83,247.47,,,,,,,,,,,,,,,,,,235.93,230.35,226.51,236.96,247.50,218.74,253.35,262.94,276.24,291.97,286.54,,,,,,
2022-01-04 22:17:52.138000,L9,,,,,,,306.00,247.18,,,,,,,,,,,,,,,,,,232.97,227.44,224.94,235.48,244.86,218.14,251.61,261.94,275.83,292.10,285.68,,,,,,
2022-01-12 22:17:49.562000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,236.64,227.09,225.87,235.02,245.57,215.23,253.63,262.45,275.07,292.49,286.96,,,,,,
2022-01-20 22:17:51.591000,L9,,,,,,,275.27,249.37,,,,,,,,,,,,,,,,,,239.85,234.95,228.99,238.36,246.71,221.35,255.31,265.37,278.17,291.47,285.98,,,,,,
2022-02-13 22:17:40.833000,L8,,,,,,,,,,,,206.53,215.45,256.99,267.17,280.07,272.93,267.43,264.83,254.27,265.18,264.45,253.18,226.25,211.27,242.29,233.00,229.34,239.02,246.45,219.99,256.58,263.06,282.15,292.58,291.84,,,,,,
2022-05-04 22:17:26.026000,L8,220.43,216.91,231.82,255.44,252.89,261.74,259.95,253.46,312.34,296.39,288.31,291.37,297.31,290.26,287.87,286.27,277.07,278.61,284.81,284.11,283.63,274.98,263.73,252.68,252.65,246.20,237.48,234.76,238.71,248.12,223.35,254.51,260.26,282.55,284.89,281.32,282.68,286.07,257.26,,,
2022-05-12 22:17:13.223000,L9,,,264.13,256.84,255.61,264.50,252.66,255.13,,,,193.21,215.31,288.65,288.91,281.80,274.64,267.65,260.56,266.59,282.03,270.99,260.26,,245.01,246.37,236.44,232.68,239.59,246.96,221.47,255.90,261.59,284.96,290.51,285.00,,,260.11,,,
2022-06-05 22:17:39.656000,L8,,,264.77,257.00,255.79,235.86,255.89,263.18,,,,287.82,291.65,293.41,285.22,265.66,265.49,,,,,,,,201.85,242.04,236.50,228.56,236.46,243.37,221.79,255.42,261.98,283.08,289.07,289.36,271.63,279.37,257.82,,,
2022-06-21 22:17:48.970000,L8,,,,,,261.11,265.32,256.53,,,,,212.71,261.46,283.98,265.56,270.25,267.09,,,,267.95,253.03,,249.84,243.11,233.15,231.37,233.76,240.55,221.80,251.25,257.40,272.63,288.03,282.33,,,,,,
2022-07-15 22:17:24.696000,L9,,,,,255.24,271.88,309.82,,,,,,,,,,264.82,256.86,252.63,260.59,200.08,261.21,242.28,,,,,,,,226.09,257.20,262.22,283.17,289.39,292.15,,,257.01,,,
2022-07-31 22:17:39.593000,L9,,,,,,264.58,253.12,256.09,,,,,,,,,,,211.14,198.08,216.69,205.25,194.90,224.59,233.90,239.72,231.66,229.24,237.27,243.73,221.71,251.74,259.97,273.84,287.19,283.11,,,,,,
2022-08-08 22:18:05.196000,L8,301.18,271.41,265.37,259.71,257.86,230.50,275.24,268.80,,,,250.52,274.05,284.69,284.17,278.56,275.92,266.80,268.27,271.60,275.78,270.83,259.53,232.69,247.53,249.78,243.19,236.16,246.95,248.44,224.98,257.51,264.48,276.27,294.53,294.30,,207.74,252.60,,,
2022-09-09 22:18:11.619000,L8,297.75,271.08,268.63,260.57,257.47,270.14,309.39,268.72,306.80,302.81,283.00,291.21,292.04,286.81,290.20,282.29,276.75,278.00,279.97,282.44,283.72,277.67,264.49,254.72,253.89,250.68,246.33,237.93,246.19,243.21,214.08,239.86,,,,,282.71,287.53,257.96,,,
2022-10-19 22:18:03.080000,L9,,,264.25,259.47,255.31,265.33,313.83,261.89,,,,199.69,228.73,267.24,279.80,271.20,270.24,270.43,263.90,267.96,271.64,271.63,254.99,230.15,246.83,246.54,239.34,232.06,245.18,249.37,222.41,256.34,263.51,278.85,292.08,291.10,,,,,,
2022-10-27 22:18:13.761000,L8,,,266.14,260.56,255.72,265.09,309.40,256.72,,,,276.10,284.89,270.47,274.54,271.69,268.34,269.48,269.30,268.39,272.21,270.57,255.04,230.70,246.21,243.64,237.84,227.32,242.71,245.80,217.66,253.33,262.04,275.15,291.67,290.67,258.64,278.98,253.15,,,
2022-11-04 22:18:00.514000,L9,303.92,271.37,268.57,265.00,262.84,272.99,326.22,274.36,308.89,307.18,292.36,295.75,298.30,291.14,288.49,283.36,280.30,278.95,283.42,282.23,284.67,282.40,265.43,254.51,256.10,252.48,247.57,236.81,248.28,253.66,225.98,261.80,265.40,286.27,300.10,302.26,284.80,293.52,261.40,,,
2022-11-12 22:18:10.437000,L8,303.38,263.14,265.39,257.27,253.82,265.69,307.67,263.34,256.16,245.27,276.28,287.74,285.27,279.97,277.40,274.15,265.07,257.68,254.21,225.61,,,,,213.03,244.23,239.51,231.09,236.11,245.16,220.01,247.73,254.81,267.54,283.90,280.18,265.60,255.20,248.73,,,
2022-12-22 22:17:59.519000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,233.53,227.79,226.44,235.34,241.98,217.19,249.73,255.39,271.90,288.82,287.11,,,,,,
2023-01-15 22:17:53.980000,L8,,,,,,265.64,316.12,261.44,,,,180.59,208.69,248.00,258.65,243.66,265.96,255.52,200.62,224.82,270.54,232.56,249.44,226.20,244.76,244.25,240.20,233.15,243.20,247.06,218.08,255.72,264.98,280.42,294.99,294.55,,,,,,
2023-02-08 22:18:06.517000,L9,,,,,,265.22,306.14,262.13,307.37,305.50,290.38,295.86,291.14,286.83,282.29,278.60,279.28,275.21,280.62,265.91,261.55,271.29,257.11,229.06,208.27,240.94,236.22,231.86,239.91,253.80,226.34,264.39,336.09,291.32,309.23,351.76,289.60,293.68,,,,
2023-02-16 22:17:50.035000,L8,,,,,,,,,,,,,,250.60,268.58,250.76,268.13,256.73,,,,,,,,240.54,230.87,230.21,237.34,245.96,201.06,251.36,265.80,275.46,291.30,284.22,,,,,,
2023-03-04 22:17:37.574000,L8,,,,,,263.63,306.10,252.00,,,,200.40,221.30,282.01,277.67,271.97,270.22,267.66,266.74,265.53,,,,224.28,239.73,243.25,239.34,233.54,240.80,247.51,219.50,256.17,260.75,320.17,373.61,,,,,,,
2023-05-15 22:17:12.111000,L9,299.08,269.41,263.35,259.01,254.09,265.95,309.01,268.97,312.32,299.42,282.13,291.57,295.98,288.66,283.77,276.90,277.74,277.92,279.56,281.33,284.46,276.56,262.24,247.15,252.00,249.03,242.03,234.68,242.74,243.29,220.07,,,,,,283.09,281.88,235.33,,,
