dates,satname,nzd0177-0000,nzd0177-0001,nzd0177-0002,nzd0177-0003,nzd0177-0004,nzd0177-0005,nzd0177-0006,nzd0177-0007
1999-09-20 21:58:32.521000,L7,,,,,,291.31,302.20,315.45
1999-10-22 21:58:28.758000,L7,284.82,285.61,274.75,249.42,270.87,294.81,306.14,325.31
1999-12-09 21:58:33.708000,L7,217.93,249.05,271.92,246.63,279.58,297.44,311.90,335.88
1999-12-09 21:58:57.676000,L7,,,272.30,245.17,283.42,299.27,312.16,335.33
2000-01-10 21:58:52.465000,L7,315.32,277.91,220.43,172.26,290.18,304.47,314.19,314.20
2000-03-14 21:58:11.336000,L7,,,,,275.11,292.09,311.88,319.79
2000-03-14 21:58:35.291000,L7,,,,,274.89,293.07,311.48,320.28
2000-03-30 21:58:09.573000,L7,,214.86,276.21,,276.12,290.07,306.08,317.79
2000-03-30 21:58:33.541000,L7,210.87,223.26,279.27,,280.58,294.00,310.21,320.25
2000-08-05 21:56:44.750000,L7,,,,,273.91,299.32,313.02,305.31
2001-01-12 21:56:06.772000,L7,274.71,268.08,282.01,164.81,290.07,299.47,316.37,324.74
2001-01-12 21:56:30.696000,L7,226.80,261.74,279.46,163.91,286.97,278.60,315.23,322.33
2001-03-01 21:55:57.624000,L7,,,,,265.83,266.72,302.86,315.70
2001-03-01 21:56:21.596000,L7,221.62,262.24,282.84,164.95,249.83,298.99,311.64,327.02
2001-06-05 21:55:16.607000,L7,,,,,292.18,296.67,244.23,250.25
2001-06-05 21:55:40.577000,L7,,,,,183.18,277.02,242.82,245.93
2001-06-21 21:55:05.323000,L7,,,,,,300.20,268.79,314.74
2001-06-21 21:55:29.297000,L7,,,,,296.72,302.80,310.49,318.25
2001-09-09 21:54:12.928000,L7,,,,,196.77,233.60,306.36,
2001-09-09 21:54:36.880000,L7,,,,,277.88,232.23,312.86,318.27
2001-09-25 21:54:04.740000,L7,,,,,247.23,297.23,304.50,329.54
2001-09-25 21:54:28.694000,L7,214.62,376.36,373.18,376.60,374.20,298.28,307.82,329.78
2001-10-11 21:53:46.024000,L7,201.22,272.04,277.63,244.74,271.58,279.37,309.31,324.17
2001-10-11 21:54:09.862000,L7,282.89,268.78,278.09,164.02,275.29,276.83,311.11,326.06
2002-01-15 21:54:23.534000,L7,,,,,278.04,264.95,306.19,326.31
2002-01-31 21:54:26.647000,L7,222.05,259.09,216.45,,281.90,286.99,304.43,316.60
2002-01-31 21:54:50.570000,L7,227.34,268.29,278.00,160.05,285.98,299.94,318.95,321.64
2002-02-16 21:54:54.191000,L7,206.86,242.40,252.28,,269.65,292.03,304.98,322.20
2002-03-20 21:54:24.081000,L7,,,,,272.30,275.17,298.97,330.83
2002-03-20 21:54:48.224000,L7,,,,,273.25,277.00,301.59,331.01
2002-08-27 21:53:36.267000,L7,,,,,272.85,256.16,305.06,317.07
2002-08-27 21:54:00.253000,L7,374.50,369.97,368.26,167.69,276.27,298.37,308.85,321.12
2002-10-14 21:53:19.813000,L7,,,,,197.73,253.94,298.46,317.41
2002-10-14 21:53:43.769000,L7,214.90,251.87,268.60,239.14,280.43,277.58,304.93,320.41
2002-10-30 21:53:25.867000,L7,,245.10,294.04,,265.26,284.99,302.56,318.29
2003-01-18 21:54:06.301000,L7,,261.01,279.86,165.89,277.45,303.40,316.47,326.24
2003-01-18 21:54:30.278000,L7,,,,,271.09,297.35,310.73,316.98
2003-03-23 21:54:16.760000,L7,,,,,276.53,252.82,304.08,320.02
2003-03-23 21:54:40.711000,L7,,,,,273.76,252.42,304.37,318.91
2003-07-21 21:42:09.884000,L5,314.92,284.47,287.60,,232.31,283.66,286.49,300.20
2003-07-21 21:42:33.857000,L5,215.50,284.93,288.31,,235.45,285.48,287.81,301.01
2003-08-06 21:42:27.230000,L5,315.70,283.60,285.68,,244.71,279.13,285.69,299.31
2003-08-06 21:42:51.203000,L5,314.81,282.72,284.81,,238.80,275.07,284.49,298.61
2003-09-07 21:43:00.591000,L5,,,,,216.09,268.40,277.01,294.28
2003-10-25 21:43:40.253000,L5,,,,,221.83,269.89,278.72,294.75
2003-10-25 21:44:04.226000,L5,,,,,214.79,264.32,274.49,290.68
