dates,satname,nzd0018-0000,nzd0018-0001,nzd0018-0002,nzd0018-0003,nzd0018-0004,nzd0018-0005,nzd0018-0006,nzd0018-0007,nzd0018-0008,nzd0018-0009,nzd0018-0010,nzd0018-0011,nzd0018-0012,nzd0018-0013,nzd0018-0014,nzd0018-0015,nzd0018-0016,nzd0018-0017,nzd0018-0018,nzd0018-0019,nzd0018-0023,nzd0018-0024,nzd0018-0020,nzd0018-0021,nzd0018-0022
2002-08-09 22:05:46.029000,L7,497.94,500.24,368.61,452.35,457.55,446.15,448.31,438.72,452.48,439.59,433.48,444.90,388.61,427.29,444.30,440.14,284.69,354.96,311.38,350.83,290.84,339.63,,,237.36
2002-11-13 22:05:30.425000,L7,373.99,376.79,385.17,324.97,451.08,457.23,455.25,457.35,451.56,428.55,441.59,458.42,456.66,462.17,458.73,434.71,437.26,419.43,426.69,,229.82,332.06,,,241.59
2003-04-06 22:06:21.012000,L7,279.01,316.73,314.53,305.26,305.38,280.24,196.03,366.32,378.63,379.45,377.92,385.73,488.89,485.97,481.38,187.34,281.77,290.08,278.18,531.56,272.79,330.99,528.26,473.64,219.01
2004-05-18 21:58:14.785000,L5,209.94,348.54,360.19,337.15,349.61,330.00,244.84,,215.84,220.49,274.52,176.29,245.42,171.63,,,277.95,301.74,305.44,309.96,,,,,
2005-01-13 22:03:41.143000,L5,340.54,346.77,350.70,342.78,397.37,367.56,402.64,,224.12,196.53,259.96,173.97,257.15,,,,275.92,321.15,330.78,334.23,,,,,
2005-02-14 22:04:09.465000,L5,366.35,370.83,374.25,342.62,348.72,318.84,284.16,,212.59,228.70,286.98,191.34,228.42,,,177.87,276.39,304.13,303.05,314.91,,,,,
2005-04-03 22:04:40.528000,L5,,336.98,347.06,330.85,344.69,330.49,278.13,,,,,,,,,,269.63,291.29,303.07,313.59,,,,,
2005-04-19 22:04:43.597000,L5,340.77,345.58,357.44,334.34,357.88,338.12,297.70,282.80,236.65,230.21,282.28,184.23,227.07,,,180.42,279.78,303.71,308.18,319.06,,,,,
2005-06-06 22:05:05.724000,L5,,,191.14,220.74,272.09,300.13,187.94,,205.46,224.57,270.81,175.87,258.25,,,206.11,289.70,325.74,324.06,323.30,239.89,302.67,176.81,205.01,195.32
2005-08-25 22:05:41.221000,L5,367.33,360.19,381.48,353.71,367.42,346.14,313.97,224.20,206.54,217.21,245.24,189.81,223.03,193.79,,,274.32,321.75,323.26,,259.59,306.44,,,218.95
2005-09-26 22:05:42.687000,L5,342.32,342.75,360.23,334.46,346.70,323.25,272.32,183.75,222.61,200.86,260.87,173.64,183.19,,,,264.20,298.88,304.70,307.18,,,,,
2005-11-13 22:05:57.059000,L5,234.74,353.26,376.50,354.07,360.07,171.28,164.17,215.27,253.34,234.47,271.75,193.71,276.56,,,181.06,291.31,319.51,331.64,322.36,,,,,
2006-02-17 22:08:11.136000,L5,,341.99,350.45,324.37,348.60,309.61,235.91,,,,,,,,,,,,,,,,,,
2006-04-06 22:09:08.139000,L5,367.37,359.36,367.58,348.91,375.28,349.02,374.32,361.50,264.83,303.71,325.19,222.07,286.20,178.48,244.72,298.57,337.39,371.73,308.63,326.54,251.58,296.86,184.33,255.41,208.46
2006-06-25 22:10:20.606000,L5,344.90,345.57,362.39,338.51,355.88,327.02,231.94,187.57,,,,,,,,,241.99,305.24,302.09,313.44,,,,,
2006-12-02 22:12:34.352000,L5,,275.48,301.80,278.54,289.44,270.87,212.72,,,,,,,,,,,,,,,,,,
2007-10-02 22:10:31.289000,L5,291.48,354.36,377.28,346.41,373.21,324.75,307.08,192.77,219.02,225.62,275.59,194.45,272.26,,,,295.88,350.85,315.30,332.02,,,,,
2008-11-21 22:01:05.982000,L5,,339.64,356.77,320.32,352.18,320.70,265.51,,,,,,,,,,,,,,,,,,
2009-01-24 22:02:55.057000,L5,367.94,359.06,345.66,300.60,168.09,,,,,,,,,,,,,,,,,,,,
2010-01-27 22:08:26.527000,L5,363.65,354.78,364.51,336.47,352.09,321.05,257.97,,,,,,,,,,,,,,,,,,
2010-02-12 22:08:30.110000,L5,,,,,,,,,,196.35,198.08,175.40,210.47,,,,267.97,284.79,282.78,304.06,,,,,
2010-11-27 22:07:24.215000,L5,380.01,362.58,359.87,335.49,341.32,328.02,295.90,185.66,,229.71,264.29,172.90,242.50,,,,266.44,292.27,286.05,316.90,,,,,
2011-01-14 22:07:31.728000,L5,360.04,340.54,356.17,324.05,333.61,314.86,245.31,,,,,,,,,,,,,,,,,,
2011-09-11 22:06:09.236000,L5,,,355.71,313.26,331.46,317.99,267.31,,,,,,,,,,,,,,,,,,
2013-04-25 22:19:21.025000,L8,359.13,315.71,346.40,207.73,333.43,266.42,298.07,423.19,274.66,275.20,282.82,340.09,,,280.19,306.11,288.90,280.17,,,,,195.67,349.51,
2013-05-11 22:19:31.249000,L8,354.24,312.96,321.07,295.22,331.92,287.69,237.66,248.83,268.10,274.88,239.23,,,,,277.63,282.83,367.08,268.46,354.82,,,201.75,307.57,
2013-06-28 22:19:33.252000,L8,330.26,312.24,322.76,294.78,328.00,294.74,209.31,245.63,261.14,272.90,284.35,,,,,,282.15,300.18,267.37,355.94,,,,,
2013-07-14 22:19:34.707000,L8,356.66,312.87,332.42,337.43,332.25,295.84,239.02,249.22,215.27,273.76,286.84,,,,,278.00,288.88,307.08,268.75,360.12,,,319.88,281.09,
2013-08-31 22:19:38.558000,L8,357.28,314.11,334.29,302.33,333.14,299.91,287.33,250.88,207.97,274.90,286.87,,,,,,289.58,301.85,266.45,354.63,,,206.89,,
2013-10-02 22:19:28.820000,L8,437.27,401.21,425.42,213.76,339.36,395.39,419.59,428.51,272.35,277.81,288.36,415.70,397.07,425.36,427.19,429.37,289.26,307.37,269.23,354.95,,,189.92,,
2013-10-18 22:19:25.762000,L8,355.05,316.09,335.81,349.56,348.29,334.80,296.50,247.23,206.45,,,,,,,,,,,,312.98,,,,
2014-01-06 22:18:54.881000,L8,350.64,315.87,331.34,349.09,334.05,285.81,243.62,,,215.55,285.94,,,,,,282.71,302.82,266.79,280.68,,,270.37,286.61,
2014-02-07 22:18:33.391000,L8,356.70,316.17,336.93,346.48,339.20,296.83,227.25,271.47,206.72,210.29,283.94,255.13,230.57,,,265.73,282.48,304.27,266.44,277.06,,,266.37,,
2014-02-23 22:18:20.398000,L8,425.33,431.64,427.19,423.82,329.07,281.75,225.89,,,262.06,282.28,,,,,,282.24,297.27,265.79,348.30,,,379.84,285.81,
2014-03-27 22:17:50.001000,L8,360.56,316.46,339.34,351.19,335.49,293.00,392.24,405.29,425.67,409.07,402.00,418.64,425.66,425.84,429.39,408.80,429.73,307.47,271.40,357.52,,,323.93,302.79,229.85
2014-04-12 22:17:37.464000,L8,426.14,419.59,421.08,418.47,328.44,285.09,386.69,408.40,418.41,213.35,286.11,,,,,,279.62,296.99,266.22,352.46,,,,242.25,219.96
2014-05-14 22:17:08.923000,L8,358.12,315.86,339.68,347.73,327.16,292.19,378.26,250.79,212.97,409.55,397.34,,,,,276.92,279.12,308.16,294.37,238.86,,,275.03,281.49,221.67
2014-05-30 22:17:11.184000,L8,355.10,313.05,333.69,296.88,327.73,289.99,224.83,253.25,212.53,270.49,281.09,,,,,,280.85,301.84,269.40,357.74,,,,246.79,217.85
2014-07-17 22:17:28.260000,L8,333.88,313.47,333.31,301.68,323.74,297.58,226.17,251.06,213.02,274.31,288.97,,,,,,285.40,302.93,263.28,281.97,,,,,
2014-09-19 22:17:42.798000,L8,352.16,314.77,336.34,336.01,327.02,301.06,244.87,244.34,206.58,272.06,288.34,,,,,273.28,287.92,306.57,264.64,349.94,,,199.61,,
2015-01-25 22:17:32.812000,L8,349.39,314.44,330.45,341.66,327.52,282.96,230.53,,,262.14,287.03,,,,,,288.16,291.89,263.61,339.32,,,,,
2015-02-26 22:17:23.009000,L8,220.53,317.61,337.32,344.53,329.96,283.86,242.17,252.83,212.65,428.42,288.74,289.98,,,231.32,277.93,289.42,302.89,270.27,352.85,,,270.63,357.09,216.46
2015-06-02 22:16:44.532000,L8,354.28,315.88,338.67,343.48,329.56,292.17,240.19,247.42,267.43,275.85,289.23,,,,,277.18,289.12,308.52,269.75,357.89,,,199.41,,
2015-07-04 22:17:02.361000,L8,426.59,426.26,405.48,344.84,359.88,293.89,237.46,247.18,213.67,276.19,293.71,262.04,,218.82,272.79,277.82,329.15,360.93,312.43,281.95,,,315.04,292.73,220.44
2015-07-20 22:17:10.706000,L8,357.74,314.68,341.48,346.67,360.69,293.36,241.54,249.40,265.37,277.25,291.32,341.38,,,275.09,278.96,292.40,359.60,311.67,358.42,,,320.28,269.84,
2015-08-05 22:17:13.094000,L8,358.16,315.31,343.03,348.55,361.79,297.27,242.52,247.69,216.61,278.61,288.34,271.60,,,,277.45,289.68,308.01,268.74,358.14,,,207.38,,
2015-10-08 22:17:36.852000,L8,358.59,316.76,344.49,348.73,365.96,299.43,277.02,253.45,263.74,277.88,292.78,463.65,459.23,457.20,,266.07,289.21,313.09,270.73,355.99,,,308.80,317.91,222.74
2015-10-24 22:17:40.820000,L8,449.84,455.01,458.61,458.71,476.69,469.54,468.07,243.43,206.23,277.06,237.04,464.88,,,,264.82,287.50,306.23,268.15,352.80,,,,327.29,
2015-12-11 22:17:42.627000,L8,439.14,411.77,444.58,451.04,457.02,464.58,454.17,459.07,460.07,462.36,454.82,,,,,259.08,285.47,307.01,270.07,357.26,,,381.94,264.96,377.96
2015-12-27 22:17:43.409000,L8,437.02,435.82,441.27,446.34,446.46,393.44,386.93,253.14,417.57,405.54,388.57,203.63,218.31,,286.28,281.73,292.39,309.24,272.63,360.13,,,379.57,369.73,226.08
2016-01-12 22:17:40.472000,L8,397.94,425.23,336.73,345.58,343.75,277.70,231.65,245.31,212.69,265.86,287.71,,,,,239.62,282.58,302.93,269.57,349.26,,,,,
2016-04-01 22:17:14.685000,L8,332.26,316.60,337.72,345.06,328.24,290.81,244.78,246.14,213.78,274.11,285.36,,,,,276.88,282.72,300.91,267.19,279.26,,,200.85,,
2016-07-22 22:17:35.206000,L8,358.60,319.09,353.79,350.50,330.26,292.35,243.19,202.17,220.65,212.47,289.52,342.68,217.29,,270.45,259.51,284.96,293.83,267.57,358.34,,,,,
2016-09-08 22:17:48.858000,L8,364.99,317.37,354.88,359.30,333.61,295.89,251.78,296.27,212.90,392.38,408.94,,,266.82,273.81,245.54,278.23,,262.07,351.39,,,,,
2016-09-24 22:17:49.840000,L8,449.58,431.40,442.08,440.49,435.99,449.32,437.62,436.88,451.87,437.42,445.28,446.95,441.45,451.25,456.21,451.42,445.85,435.89,453.05,439.52,418.20,419.30,449.19,445.71,443.85
2016-10-10 22:17:54.274000,L8,353.11,315.56,339.16,345.69,333.00,424.13,419.87,248.10,207.51,266.22,286.43,441.93,,,,242.38,286.48,304.88,269.23,277.04,,,,,
2016-10-26 22:17:56.874000,L8,349.23,318.77,342.25,347.53,331.60,294.32,261.01,247.29,209.89,276.81,286.37,184.57,,,,,271.66,286.06,271.18,350.72,,,,,
2017-01-30 22:17:38.957000,L8,358.24,353.63,345.38,352.31,335.54,288.75,268.23,252.85,270.77,270.54,286.43,293.96,,,,280.17,290.56,308.42,273.83,361.40,190.18,265.67,399.52,295.43,256.28
2017-03-03 22:17:25.727000,L8,359.77,354.86,354.06,354.15,365.95,397.40,388.56,254.10,216.93,276.01,290.73,293.88,218.37,,284.35,283.93,348.66,360.03,298.95,361.20,189.90,266.52,410.88,357.72,258.61
2017-04-20 22:16:59.468000,L8,290.86,313.31,351.06,349.66,342.07,294.03,234.91,225.54,215.68,269.68,286.25,196.49,,,,,283.97,303.67,269.30,358.57,,,,,
2017-06-07 22:17:15.240000,L8,368.04,356.33,359.79,354.76,345.54,328.69,247.13,292.92,260.56,278.74,291.59,215.97,,,,277.25,291.22,342.12,276.63,360.40,187.84,191.00,320.63,,
2017-07-09 22:17:23.906000,L8,350.53,319.01,359.00,354.65,348.76,330.05,248.63,295.80,274.93,278.84,295.54,342.37,,,,,328.89,343.13,300.75,362.41,191.85,250.98,325.68,253.28,
2017-07-25 22:17:30.862000,L8,363.54,355.38,358.17,355.08,348.62,332.88,256.24,292.04,272.20,283.36,291.76,338.17,,,269.63,274.82,187.61,,,,,,,,
2017-08-10 22:17:37.375000,L8,360.59,355.34,356.24,352.12,340.65,332.82,250.60,248.70,263.46,278.88,287.94,294.53,,,,275.94,287.32,313.14,272.65,359.39,,,314.94,,
2017-09-27 22:17:48.664000,L8,,323.18,346.42,345.69,326.86,284.97,202.48,,,284.03,277.46,209.50,,,,,286.79,310.86,272.22,360.98,,,286.21,,
2017-10-29 22:17:53.844000,L8,357.40,317.57,355.69,351.03,341.88,332.07,264.42,246.68,258.97,270.79,288.06,211.84,,,,,283.66,309.98,269.65,253.36,,,,,
2017-11-30 22:17:44.511000,L8,,249.15,353.97,416.27,400.86,408.91,392.47,413.45,421.37,412.95,407.24,421.03,420.70,,,244.75,297.96,368.27,274.34,361.42,187.35,261.30,322.76,261.06,223.25
2018-02-18 22:17:22.771000,L8,356.35,318.85,353.61,349.10,343.68,290.80,246.95,,,271.03,288.75,,,,,,287.79,307.74,271.06,358.72,,,,,
2018-04-07 22:16:59.037000,L8,361.44,354.53,356.82,351.49,339.30,328.83,266.39,292.54,262.83,272.40,289.76,201.69,,,,241.02,289.31,310.37,276.06,239.90,,,,,
2018-05-09 22:16:40.331000,L8,367.79,406.66,426.08,425.07,339.27,334.66,257.59,425.25,422.59,420.34,428.54,347.69,353.05,276.90,229.95,240.42,341.38,356.15,275.52,360.40,192.73,263.37,324.24,,
2018-06-10 22:16:26.226000,L8,371.35,361.43,358.36,352.09,345.60,335.46,251.75,292.95,295.56,346.71,363.64,294.14,193.64,359.37,280.61,278.44,292.70,345.37,275.76,360.64,187.46,191.31,327.25,,
2018-06-26 22:16:36.823000,L8,370.45,358.66,357.91,352.49,344.96,335.84,256.21,277.31,263.68,285.21,291.91,346.36,351.52,326.05,,278.34,337.31,357.98,280.02,359.93,188.94,255.88,320.67,,
2018-07-28 22:16:51.607000,L8,370.24,356.64,356.24,244.98,308.77,334.55,296.21,299.67,268.58,283.00,306.80,345.87,,,,,266.95,271.64,261.33,318.08,,,318.59,246.58,
2018-11-01 22:17:30.804000,L8,279.89,270.50,352.55,335.44,337.47,329.67,268.84,287.23,342.95,344.31,289.32,299.00,,,,,278.20,312.60,273.93,355.03,,,279.72,,
2018-11-17 22:17:31.986000,L8,359.32,353.89,355.76,414.14,442.21,432.38,268.46,254.87,262.42,,,,,,,,,184.53,273.06,360.52,,,276.58,,
2018-12-03 22:17:30.217000,L8,363.90,354.39,359.34,351.47,349.56,331.09,267.22,247.67,254.72,273.62,290.77,291.39,,217.73,215.02,179.51,,,261.20,347.69,,,176.22,,
2018-12-19 22:17:28.292000,L8,442.34,439.75,444.78,443.08,424.04,444.18,383.65,302.63,352.16,347.79,296.60,349.30,324.08,357.48,322.67,356.35,358.42,370.45,,,522.76,484.81,,,485.26
2019-01-04 22:17:27.803000,L8,339.69,316.96,347.18,345.33,336.11,273.43,239.65,244.94,209.99,231.83,286.97,,,,,,285.17,310.10,271.17,358.06,,,,,
2019-02-05 22:17:21.574000,L8,365.02,359.32,355.88,354.30,347.11,319.53,271.10,298.78,272.82,284.77,293.10,298.33,187.11,,339.74,256.86,358.70,359.55,278.52,368.30,188.78,272.13,,380.50,237.27
2019-03-25 22:17:09.739000,L8,345.39,316.78,345.37,345.16,344.37,214.03,239.16,249.85,214.38,266.39,287.44,,,,,,284.08,309.83,271.12,357.91,,,,,
2019-04-26 22:16:59.330000,L8,372.04,427.53,430.69,430.65,445.64,439.93,416.88,435.50,441.38,432.70,442.68,450.47,359.29,360.35,348.52,284.05,338.27,356.40,313.68,367.22,187.36,268.34,,382.42,232.03
2019-05-12 22:17:08.680000,L8,371.10,357.31,362.82,355.28,348.62,340.30,270.17,296.33,345.49,346.27,289.45,297.26,198.69,,,275.65,331.65,,,,,265.20,,385.65,
2019-05-28 22:17:17.913000,L8,367.25,318.29,356.97,429.78,448.48,440.21,444.17,296.42,341.15,346.50,288.70,347.53,356.51,360.31,346.22,242.51,288.76,326.12,279.86,367.18,,,,,
2019-06-29 22:17:29.720000,L8,435.81,436.64,436.20,439.27,446.98,442.00,416.51,440.93,442.99,348.49,437.18,432.02,358.66,362.10,355.60,357.55,343.36,352.90,312.98,367.01,185.26,194.28,333.70,295.37,224.49
2019-08-16 22:17:44.396000,L8,,314.58,341.18,346.95,349.81,337.50,251.49,291.21,288.70,277.98,291.71,347.31,285.31,,,,248.72,243.77,301.39,369.62,,,331.34,326.16,232.28
2019-10-03 22:17:57.660000,L8,287.05,339.56,341.20,347.58,352.64,333.24,311.41,201.81,298.26,245.81,224.33,197.67,,,,,,,275.12,361.52,,,,,
2019-11-04 22:17:58.697000,L8,350.46,315.09,350.32,344.95,345.54,334.88,235.00,244.52,253.77,206.71,286.81,288.29,,,,,285.89,316.36,273.89,360.05,,,,,
2019-11-20 22:17:54.950000,L8,365.66,356.67,359.67,351.92,349.59,338.35,273.46,299.02,339.30,273.71,285.99,322.77,,,,,303.15,362.58,267.00,361.03,,,,,
2019-12-06 22:17:54.623000,L8,362.96,330.31,352.69,353.64,348.77,344.91,303.44,312.48,342.44,277.54,293.79,349.28,287.38,282.36,355.31,346.17,329.70,373.86,292.73,369.21,205.35,332.37,336.36,341.68,238.65
2019-12-22 22:17:51.823000,L8,435.72,437.29,440.20,408.67,450.29,441.77,428.13,453.00,410.21,456.15,457.62,465.46,469.21,471.73,329.61,356.89,358.14,369.75,311.85,370.20,186.99,270.75,293.04,356.31,228.11
2020-01-07 22:17:47.735000,L8,445.30,449.40,453.39,450.76,461.26,455.73,458.91,267.02,345.91,462.27,465.15,436.44,260.16,469.23,344.67,358.68,359.43,373.78,317.52,374.32,191.61,229.12,344.71,362.15,238.06
2020-02-08 22:17:38.924000,L8,283.98,354.09,357.53,436.16,446.75,438.13,445.04,440.99,445.11,441.54,447.65,341.82,,,,247.14,307.79,315.37,278.83,366.48,,,,,
2020-02-24 22:17:35.189000,L8,437.70,405.50,440.78,355.38,348.45,444.12,455.19,436.17,435.55,438.77,442.19,445.26,318.91,317.77,313.67,364.38,364.74,353.69,354.70,373.33,,,335.77,362.84,239.74
2020-03-11 22:17:28.877000,L8,271.80,354.98,352.62,348.25,345.18,396.27,395.59,393.07,405.14,403.80,396.87,414.46,412.35,,,284.84,312.33,311.72,296.72,363.49,,,276.25,,
2020-03-27 22:17:20.128000,L8,324.95,308.07,415.78,423.22,438.52,437.99,440.23,449.76,442.18,443.42,454.71,338.93,260.59,263.13,272.30,308.09,288.27,320.49,363.80,359.27,186.88,331.87,337.26,,
2020-04-12 22:17:12.700000,L8,362.78,356.53,358.75,349.83,345.33,335.10,258.00,298.43,335.49,280.88,290.76,338.37,,,346.34,280.26,356.07,327.11,280.19,365.50,,,283.02,292.28,222.04
2020-04-28 22:17:04.952000,L8,441.79,435.00,435.14,429.86,449.17,443.32,453.58,456.28,454.41,461.42,457.49,466.87,471.09,472.24,471.91,468.74,456.18,455.01,455.65,471.25,422.84,421.62,422.40,423.74,421.05
2020-07-01 22:17:22.957000,L8,364.85,319.96,357.28,347.00,340.15,335.94,371.51,403.52,424.79,417.44,377.29,345.02,353.64,283.38,350.67,284.33,347.17,341.48,312.06,363.45,,,330.48,277.30,223.88
2020-08-02 22:17:33.048000,L8,350.32,319.44,347.59,342.35,333.78,334.28,244.07,296.30,280.56,282.65,294.14,250.50,198.12,,,278.32,308.39,329.13,281.83,355.43,,,271.87,,
2020-09-03 22:17:46.393000,L8,349.76,312.24,335.09,309.59,332.52,328.20,229.54,248.35,212.43,268.15,285.05,285.86,,,,237.49,285.00,307.59,264.76,357.43,,,,,
2020-09-19 22:17:52.015000,L8,351.20,316.63,341.73,340.01,336.03,329.71,245.76,250.65,263.59,280.02,287.98,,,,,236.46,287.26,307.71,270.30,354.73,,,,,
2021-01-25 22:17:44.203000,L8,437.77,407.47,448.15,407.13,455.63,448.74,457.83,415.65,457.65,460.22,429.71,470.92,316.50,195.49,355.83,309.77,366.48,368.09,311.79,373.19,323.48,338.71,286.17,381.83,246.57
2021-03-30 22:17:22.624000,L8,,,479.59,481.48,384.81,461.17,382.22,392.80,399.88,291.14,364.79,352.49,359.93,361.92,354.29,359.82,361.97,380.55,348.33,370.76,323.56,336.20,337.20,375.23,245.28
2021-04-15 22:17:16.883000,L8,,294.92,299.70,343.17,343.73,330.29,248.13,287.61,277.01,277.96,288.89,292.46,,,,,,,,,,,,,
2021-05-01 22:17:07.841000,L8,350.23,313.75,337.04,341.11,335.03,329.69,224.43,250.19,263.95,273.37,286.99,,,,,,280.93,311.33,272.19,356.85,,,,,
2021-05-17 22:17:12.707000,L8,364.14,324.18,360.48,350.43,347.08,336.50,260.74,298.09,292.31,286.73,290.54,342.64,282.65,279.93,269.45,281.83,339.50,345.79,300.10,364.09,186.12,336.75,328.05,,
2021-07-04 22:17:29.944000,L8,352.16,316.54,351.85,343.79,328.55,329.71,221.02,294.94,284.87,284.50,292.55,341.95,,,,242.74,315.61,348.56,294.40,251.96,,,326.85,,
2021-10-24 22:18:01.850000,L8,361.75,319.28,353.84,346.30,334.35,333.04,258.57,,258.24,279.03,295.83,334.35,,,,271.45,317.15,346.03,275.63,363.76,179.51,268.30,281.55,241.04,
2021-11-09 22:17:58.951000,L8,365.84,354.49,356.40,347.71,335.25,332.80,279.77,308.01,342.83,406.18,396.42,412.53,413.31,,,293.25,335.25,316.33,286.69,366.43,182.59,320.57,284.27,250.07,
2021-11-25 22:17:57.047000,L8,541.07,475.64,473.61,416.01,428.15,425.58,428.84,421.89,423.89,428.26,408.48,422.10,425.18,419.30,427.67,434.69,428.58,420.32,421.14,418.51,397.13,382.73,340.72,408.56,314.90
2021-12-19 22:17:52.616000,L9,358.37,320.71,352.04,345.76,331.77,312.09,255.37,279.23,287.03,265.56,288.73,324.02,,,,255.81,310.69,311.90,278.76,364.06,,,,,
2022-01-04 22:17:52.138000,L9,357.44,321.19,355.04,348.05,334.01,331.72,272.92,256.85,332.00,277.60,292.59,321.14,,,,278.30,312.10,317.56,282.58,365.00,,,,,
2022-01-20 22:17:51.591000,L9,356.46,342.17,351.94,384.61,397.88,269.13,267.45,277.27,295.30,283.56,292.13,339.03,199.47,,346.03,290.14,334.73,365.62,285.06,365.55,,,280.67,,
2022-01-28 22:17:44.030000,L8,357.50,329.67,353.22,347.07,335.55,328.40,386.71,395.82,417.04,407.78,392.15,332.86,194.58,,349.33,355.45,337.69,321.04,286.24,367.13,319.23,339.83,281.03,259.70,235.36
2022-02-21 22:17:43.336000,L9,244.48,332.74,350.17,345.79,332.85,304.44,218.56,,,,,,,,,,310.30,316.30,284.30,366.88,,,271.87,,
2022-03-09 22:17:37.608000,L9,352.32,322.37,348.77,342.58,330.06,310.96,244.13,192.19,278.60,275.19,289.88,296.82,,,,246.84,308.14,240.38,273.95,356.14,,,,,
2022-04-18 22:17:25.504000,L8,449.29,496.54,531.17,523.76,511.59,554.37,383.35,389.90,398.41,390.82,392.16,359.42,370.97,372.64,369.58,372.84,375.98,379.70,392.63,383.69,386.77,400.10,379.19,365.88,355.04
2022-05-04 22:17:26.026000,L8,355.13,321.07,354.98,346.97,325.86,329.82,248.19,292.28,266.43,284.16,289.77,288.83,,,,264.33,309.54,317.40,275.64,358.50,,,,,
2022-05-12 22:17:13.223000,L9,355.49,318.95,354.02,343.68,327.04,328.85,228.19,291.01,274.99,283.42,290.53,332.27,,,,256.13,328.87,341.64,277.80,362.77,,,,251.21,
2022-06-05 22:17:39.656000,L8,357.07,322.36,353.99,341.77,325.27,326.30,246.75,368.95,405.21,409.12,296.74,344.96,320.61,313.57,317.34,352.89,339.36,339.93,308.11,364.54,177.80,337.06,280.12,,
2022-06-13 22:17:12.050000,L9,427.29,422.49,415.25,423.07,407.81,413.50,413.33,422.22,427.64,419.64,431.99,437.37,424.48,365.81,356.83,358.37,355.10,345.27,350.10,372.46,279.70,371.94,334.37,262.26,219.03
2022-06-21 22:17:48.970000,L8,354.24,314.99,349.71,340.42,322.57,328.74,236.19,293.30,279.40,276.45,289.40,331.83,,,,277.01,320.53,329.55,274.89,363.11,,,,,
2022-08-08 22:18:05.196000,L8,358.32,320.92,354.19,341.68,325.26,330.65,255.69,297.54,339.37,284.40,297.29,341.39,280.57,223.94,229.10,280.93,333.75,341.54,309.34,366.67,182.16,331.18,295.27,253.04,
