dates,satname,nzd0534-0000,nzd0534-0001,nzd0534-0002,nzd0534-0003,nzd0534-0004,nzd0534-0005,nzd0534-0006,nzd0534-0007
2015-10-31 22:27:04.990000,L8,464.30,450.35,369.63,380.65,372.79,369.82,365.80,365.70
2015-12-27 22:20:55.079000,L8,263.88,259.01,247.72,269.09,326.33,267.55,316.36,326.99
2016-01-19 22:27:03.476000,L8,371.56,346.68,324.92,335.61,350.39,327.00,333.69,365.75
2016-02-04 22:27:00.087000,L8,284.54,271.05,256.96,277.89,323.53,265.88,311.05,315.55
2016-03-16 22:20:36.438000,L8,264.52,240.76,244.36,267.94,324.87,261.75,318.57,325.34
2016-04-08 22:26:35.612000,L8,285.28,266.09,257.73,277.80,325.15,265.55,317.50,321.19
2016-05-10 22:26:31.116000,L8,,,,,,,,235.55
2016-06-27 22:26:47.328000,L8,,,,,,,,236.28
2016-09-08 22:21:00.541000,L8,245.25,229.89,228.69,251.91,231.71,246.29,289.62,314.23
2016-11-27 22:21:07.723000,L8,,337.00,396.12,339.49,336.25,349.49,334.80,330.58
2016-12-04 22:27:17.474000,L8,389.74,360.36,334.23,350.40,348.89,346.56,344.87,339.92
2017-02-15 22:20:43.526000,L8,261.72,242.19,244.58,265.87,321.75,261.01,310.59,323.35
2017-02-22 22:26:52.098000,L8,266.04,247.64,242.38,262.09,240.65,243.36,284.82,299.30
2017-03-26 22:26:34.721000,L8,419.96,414.65,416.10,414.08,417.28,413.25,402.58,371.17
2017-04-04 22:20:20.280000,L8,340.99,322.34,311.19,320.83,334.87,324.59,335.30,334.97
2017-04-20 22:20:11.117000,L8,240.91,184.33,,194.63,227.68,240.96,282.32,306.66
2017-05-06 22:20:07.089000,L8,,,,,,,251.81,300.89
2017-08-17 22:27:01.961000,L8,276.62,264.83,252.39,275.16,313.61,260.08,301.10,316.10
2017-09-02 22:27:04.783000,L8,269.80,246.14,246.03,263.98,236.45,255.70,287.15,304.82
2017-09-18 22:27:06.940000,L8,339.40,266.31,258.50,295.10,357.96,313.97,325.69,346.10
2017-09-27 22:21:00.343000,L8,326.18,311.82,247.93,271.49,321.45,262.62,317.56,325.79
2017-10-04 22:27:13.567000,L8,287.29,267.06,256.83,278.26,324.18,265.34,309.43,316.37
2017-10-20 22:27:16.389000,L8,374.22,353.05,334.32,337.19,346.87,325.82,344.94,333.90
2017-11-21 22:27:10.644000,L8,414.52,375.49,361.09,369.79,367.48,359.20,365.24,369.93
2017-11-30 22:20:56.190000,L8,380.49,333.84,318.41,337.81,346.34,333.25,340.52,366.03
2018-01-01 22:20:56.342000,L8,327.49,311.44,249.99,272.33,326.69,311.97,318.22,331.47
2018-03-13 22:26:32.925000,L8,358.04,343.39,322.62,327.15,332.89,315.80,326.58,325.66
2018-03-29 22:26:26.176000,L8,357.64,339.82,321.31,333.18,338.00,318.90,322.52,325.82
2018-06-17 22:25:53.680000,L8,,,,,,,,299.68
2018-07-12 22:19:56.652000,L8,256.39,239.65,233.83,262.33,234.67,253.69,,327.25
2018-09-21 22:26:37.516000,L8,363.03,343.77,320.73,331.01,344.52,326.25,320.88,322.72
2019-01-11 22:26:49.169000,L8,359.07,338.97,271.19,328.23,337.21,316.70,321.70,320.32
2019-01-27 22:26:45.220000,L8,253.43,231.12,226.94,246.55,218.42,232.21,269.61,
2019-02-05 22:20:33.244000,L8,354.50,332.61,324.86,333.02,344.53,334.58,341.41,339.03
2019-02-12 22:26:43.149000,L8,292.47,287.57,262.91,323.22,332.31,305.39,315.57,316.40
2019-02-21 22:20:30.485000,L8,334.82,317.50,305.60,322.03,338.68,322.26,326.76,332.77
2019-03-16 22:26:33.688000,L8,390.35,373.21,395.11,463.25,417.70,418.80,444.24,416.22
2019-04-17 22:26:24.837000,L8,279.79,259.90,250.70,273.91,312.58,259.56,298.51,309.00
2019-06-20 22:26:49.743000,L8,,,,,,,,298.51
2019-09-08 22:27:12.355000,L8,268.71,225.53,244.65,264.62,236.54,253.13,285.96,304.00
2019-11-11 22:27:19.914000,L8,370.57,346.96,339.94,343.28,356.15,334.31,350.15,326.93
2020-01-23 22:20:55.593000,L8,380.63,335.62,320.01,331.23,350.34,342.95,341.00,365.78
2020-04-19 22:26:32.106000,L8,266.30,207.43,244.87,151.57,232.95,248.18,283.13,303.90
2020-05-14 22:20:12.530000,L8,,,,,,,,306.40
2020-05-21 22:26:24.857000,L8,,,,,,,276.53,300.04
2020-05-30 22:20:16.612000,L8,,,,,,,,301.63
2020-08-25 22:27:04.745000,L8,,,,,233.45,257.87,291.09,310.05
2020-09-10 22:27:11.587000,L8,277.39,263.69,253.23,277.29,247.15,258.96,304.90,311.19
2020-09-19 22:21:03.690000,L8,245.54,229.89,228.20,247.29,229.32,246.75,289.87,312.50
2020-10-12 22:27:18.337000,L8,377.73,354.06,338.23,344.64,347.42,343.85,344.50,334.27
2020-11-22 22:21:06.915000,L8,246.54,233.00,233.27,249.03,297.32,247.10,285.45,310.82
2021-02-17 22:27:01.970000,L8,294.51,283.98,262.94,291.18,326.10,267.92,309.75,313.80
2021-03-30 22:20:34.287000,L8,236.61,221.10,223.01,244.73,227.28,241.82,284.29,310.35
2021-05-24 22:26:39.339000,L8,230.27,257.51,241.81,,,,278.55,305.00
2021-07-27 22:26:59.768000,L8,186.06,,,197.38,227.40,243.63,279.58,299.95
2021-08-12 22:27:06.377000,L8,,,,,230.24,254.85,281.90,302.88
2021-09-22 22:21:05.391000,L8,263.84,241.43,242.80,268.26,324.39,260.62,318.35,325.02
2022-01-27 22:27:14.862000,L9,347.75,304.00,263.20,320.62,329.92,306.38,316.46,318.35
2022-02-13 22:20:52.491000,L8,350.68,338.36,313.47,323.88,344.04,331.87,344.25,390.88
2022-02-20 22:26:59.945000,L8,384.35,363.04,336.90,349.61,344.27,331.17,340.37,340.09
2022-03-01 22:20:48.516000,L8,267.18,309.22,249.10,271.73,328.49,305.48,324.78,327.90
2022-03-24 22:26:46.974000,L8,286.87,288.14,260.10,324.58,327.13,307.33,315.84,315.13
2022-04-10 22:20:41.030000,L9,244.52,227.20,230.16,250.33,228.21,240.45,280.02,301.92
2022-04-17 22:26:46.754000,L9,268.48,246.02,245.35,,230.31,222.93,236.37,247.46
2022-05-03 22:26:41.464000,L9,281.79,261.49,251.66,269.05,322.75,258.95,290.09,306.81
2022-05-28 22:20:18.438000,L9,254.86,237.35,231.76,231.01,310.19,250.39,,321.21
2022-06-05 22:20:51.340000,L8,269.29,335.61,297.80,333.14,339.90,333.56,341.17,332.56
2022-08-07 22:27:06.729000,L9,,,,,226.09,249.23,191.40,298.24
2022-08-08 22:21:16.880000,L8,,,,,223.53,239.34,277.78,304.18
2022-08-24 22:21:19.767000,L8,,,,,,,247.32,285.57
2022-09-08 22:27:11.465000,L9,376.63,348.61,332.87,347.10,343.13,332.17,336.28,332.39
2022-09-09 22:21:23.307000,L8,246.91,232.09,231.67,254.02,233.74,246.08,291.64,313.75
2022-09-16 22:27:36.613000,L8,351.18,339.05,319.86,324.73,327.26,301.76,317.22,316.65
2022-09-17 22:21:06.325000,L9,254.31,239.25,238.62,259.52,292.36,255.66,310.07,322.00
2022-10-19 22:21:14.754000,L9,253.72,236.88,239.14,260.35,304.34,254.19,301.97,317.22
2022-11-19 22:27:29.757000,L8,369.27,340.91,320.54,335.46,473.35,470.19,317.81,205.63
2022-11-27 22:27:24.278000,L9,390.28,355.39,339.50,371.47,363.64,403.10,420.84,522.64
2022-12-06 22:21:13.854000,L9,347.69,323.58,315.98,327.66,338.10,343.74,338.22,340.71
2022-12-13 22:27:25.324000,L9,416.19,399.64,360.50,369.30,366.79,365.48,367.02,383.47
2022-12-14 22:21:16.750000,L8,296.90,307.47,254.97,285.39,331.83,314.95,334.31,332.20
2022-12-21 22:27:21.309000,L8,413.89,387.14,381.36,374.94,360.96,385.73,395.26,380.16
2022-12-29 22:27:24.705000,L9,407.62,395.72,383.74,372.05,375.48,370.38,368.68,413.91
2022-12-30 22:21:12.462000,L8,369.04,351.09,341.32,357.36,362.54,361.60,370.55,364.89
2023-01-07 22:21:14.460000,L9,323.67,308.27,251.38,273.37,322.04,264.26,320.41,325.93
2023-01-14 22:27:21.562000,L9,367.86,341.79,325.39,334.82,336.76,319.71,327.97,337.65
2023-01-15 22:21:05.646000,L8,311.63,306.71,249.28,270.00,321.91,262.72,318.04,322.61
2023-01-30 22:27:25.570000,L9,277.14,277.34,255.44,275.56,324.05,266.66,314.02,316.04
2023-02-23 22:27:02.902000,L8,357.62,339.49,320.21,306.14,334.12,316.03,321.69,351.25
2023-02-24 22:21:03.459000,L9,263.94,242.21,247.06,270.70,329.72,317.91,324.72,336.59
2023-03-27 22:26:47.387000,L8,,,,,,,242.58,300.03
2023-04-13 22:20:38.700000,L9,242.54,227.58,194.50,242.43,231.03,247.05,287.63,313.14
2023-04-20 22:26:49.179000,L9,,,,,220.03,213.09,250.86,282.34
2023-04-28 22:26:27.911000,L8,274.27,250.13,217.30,212.70,233.76,253.77,285.77,303.90
2023-04-29 22:20:31.914000,L9,245.84,227.78,196.81,246.51,230.94,243.47,283.98,309.20
2023-05-06 22:26:37.327000,L9,144.39,167.81,159.65,214.09,234.53,259.07,288.27,307.22
2023-05-15 22:20:23.769000,L9,248.71,180.90,228.87,245.68,231.34,250.39,286.40,317.30
2023-06-08 22:20:12.046000,L8,246.28,235.22,228.25,251.85,154.80,241.48,,306.01
2023-06-16 22:20:06.681000,L9,239.93,228.12,225.42,189.99,217.72,,,210.94
2023-06-23 22:26:17.575000,L9,280.11,265.72,258.71,275.30,236.31,258.14,,315.81
2023-09-19 22:27:02.596000,L8,395.36,380.47,366.29,376.81,373.28,368.13,362.81,380.44
2023-10-05 22:27:04.875000,L8,358.76,339.85,311.03,322.25,329.76,317.93,318.08,320.73
2023-10-22 22:21:02.157000,L9,325.39,308.87,248.95,273.44,323.03,311.02,322.91,329.22
2023-10-29 22:27:09.154000,L9,352.92,326.46,259.19,315.90,327.31,306.67,316.33,318.64
2023-11-30 22:27:16.547000,L9,387.62,364.08,342.73,358.67,349.65,345.45,354.95,357.74
2023-12-17 22:21:00.102000,L8,326.73,309.78,250.93,274.92,319.74,310.74,321.24,325.60
2024-01-26 22:21:02.147000,L9,324.98,306.85,258.18,278.51,327.07,312.10,323.35,328.87
2024-02-03 22:20:52.721000,L8,353.39,337.89,332.31,335.22,349.92,358.14,338.56,342.58
2024-02-19 22:20:51.302000,L8,259.12,244.71,241.80,255.18,293.76,257.96,312.10,323.01
2024-03-06 22:20:39.136000,L8,263.47,251.37,251.26,274.90,320.66,,,
2024-03-22 22:20:30.323000,L8,339.62,328.37,315.64,325.89,338.16,336.44,342.50,340.95
2024-04-07 22:20:23.488000,L8,,,,,217.73,236.51,272.61,302.53
2024-05-08 22:26:34.592000,L9,271.28,251.47,246.28,212.80,234.77,256.85,284.57,304.62
2024-06-02 22:20:09.568000,L9,236.04,211.18,212.14,,,174.51,238.55,196.47
2024-06-09 22:26:17.449000,L9,279.72,260.72,249.58,214.50,234.80,252.97,,310.90
2024-07-04 22:20:03.802000,L9,244.23,233.33,229.41,248.53,230.00,,,
2024-08-05 22:20:18.332000,L9,242.92,231.69,229.06,247.95,226.00,243.97,283.52,310.14
2024-08-20 22:26:43.417000,L8,,,,192.76,225.65,250.54,278.04,297.81
2024-08-29 22:20:33.674000,L8,,,,,220.01,221.21,276.62,302.26
2024-09-13 22:26:48.444000,L9,381.81,361.37,353.75,353.71,358.87,342.31,346.70,340.75
2024-09-22 22:20:32.853000,L9,248.93,234.67,227.19,247.10,232.33,247.64,289.72,311.41
2024-09-29 22:26:52.739000,L9,285.40,267.30,255.61,277.48,324.61,263.99,309.70,312.13
2024-10-15 22:27:00.905000,L9,365.48,333.91,268.40,341.23,355.15,436.31,458.93,456.03
2024-10-16 22:20:51.445000,L8,327.08,314.61,250.09,273.12,326.07,267.34,321.45,328.50
2024-10-24 22:20:57.649000,L9,259.83,252.98,243.66,265.29,314.40,259.31,312.24,319.58
2024-11-08 22:26:59.650000,L8,281.80,271.03,255.95,276.50,319.93,264.55,307.41,308.30
2024-11-16 22:27:05.551000,L9,,,,258.60,241.23,251.93,286.54,298.99
2024-11-17 22:20:50.529000,L8,331.07,312.38,255.45,275.07,324.72,312.73,322.11,325.69
2024-11-24 22:27:09.131000,L8,265.13,246.40,239.69,256.24,239.95,247.63,286.24,298.85
2024-11-25 22:21:03.583000,L9,261.49,247.80,244.51,264.83,317.29,260.02,311.65,321.86
2024-12-10 22:26:57.719000,L8,263.52,247.35,235.58,254.70,240.21,247.34,286.02,298.17
2024-12-18 22:27:07.864000,L9,387.66,364.66,343.31,350.02,353.11,344.48,375.40,371.61
2025-01-12 22:20:57.242000,L9,342.32,319.92,309.55,319.03,334.31,321.68,327.01,336.42
2025-02-20 22:27:08.194000,L9,283.80,271.76,257.63,279.41,314.16,263.85,308.17,307.49
2025-04-09 22:26:50.816000,L9,270.97,255.38,248.35,267.85,239.40,255.12,287.68,303.14
2025-04-10 22:20:22.528000,L8,250.87,233.93,234.53,257.49,238.85,247.14,291.00,313.04
2025-04-18 22:20:37.112000,L9,251.04,234.66,232.24,258.51,239.56,250.33,290.68,315.62
2025-04-25 22:26:41.806000,L9,256.42,,,,224.60,235.78,276.61,293.28
2025-05-03 22:26:22.787000,L8,,,,203.85,230.39,255.98,279.84,300.13
2025-05-04 22:20:29.330000,L9,251.90,233.78,230.16,254.07,231.85,245.28,287.14,311.74
