dates,satname,nzd0486-0000,nzd0486-0001,nzd0486-0002
1999-08-26 22:07:32.686000,L7,380.82,381.18,522.45
1999-12-16 22:07:09.748000,L7,358.29,349.14,353.63
1999-12-16 22:07:33.708000,L7,366.50,361.52,368.67
2000-05-08 22:06:44.900000,L7,243.84,333.72,350.91
2000-06-25 22:05:55.844000,L7,345.37,340.49,327.52
2000-06-25 22:06:19.852000,L7,346.00,339.56,329.47
2000-07-11 22:06:05.496000,L7,,236.15,286.43
2000-07-27 22:05:48.258000,L7,309.34,340.87,331.33
2000-08-12 22:05:17.927000,L7,349.19,335.51,342.25
2000-08-12 22:05:41.803000,L7,348.98,343.77,353.39
2000-12-18 22:04:37.758000,L7,345.33,345.27,351.63
2000-12-18 22:05:01.704000,L7,348.53,348.46,356.64
2001-01-03 22:05:00.181000,L7,371.30,395.94,378.86
2001-02-20 22:04:36.568000,L7,352.06,348.76,361.77
2001-02-20 22:05:00.525000,L7,349.53,345.04,357.53
2001-04-09 22:04:41.882000,L7,362.70,359.35,376.33
2001-07-14 22:03:33.580000,L7,229.22,327.57,349.38
2001-07-14 22:03:57.537000,L7,224.36,324.20,342.65
2001-08-15 22:03:02.378000,L7,320.65,333.90,338.84
2001-08-15 22:03:26.328000,L7,307.40,322.76,327.67
2001-11-03 22:02:34.745000,L7,350.82,350.40,365.14
2001-11-03 22:02:58.699000,L7,349.20,347.47,356.73
2002-03-11 22:03:07.402000,L7,296.97,320.48,317.67
2002-03-11 22:03:31.366000,L7,355.50,350.01,366.41
2002-04-12 22:03:25.302000,L7,365.85,364.92,380.69
2002-05-14 22:02:55.455000,L7,358.22,359.09,375.67
2002-05-14 22:03:19.418000,L7,358.01,356.42,375.34
2002-05-30 22:03:13.672000,L7,345.30,334.58,349.12
2002-06-15 22:02:43.613000,L7,345.93,342.51,351.31
2002-06-15 22:03:07.576000,L7,346.66,333.05,347.03
2002-10-05 22:01:55.235000,L7,244.85,156.18,258.93
