dates,satname,nzd0199-0000,nzd0199-0001,nzd0199-0002,nzd0199-0003,nzd0199-0004,nzd0199-0005,nzd0199-0006,nzd0199-0007,nzd0199-0008,nzd0199-0009,nzd0199-0010,nzd0199-0011
2004-01-22 21:38:40.402000,L5,304.32,271.65,271.62,255.86,224.92,227.22,,,,,,
2004-02-14 21:44:57.678000,L5,,,264.61,285.88,253.77,251.14,235.50,229.55,230.12,248.45,,
2004-03-01 21:45:02.553000,L5,,,,278.01,259.23,268.81,242.45,237.66,242.25,258.56,245.53,176.10
2004-03-17 21:45:08.368000,L5,331.22,304.52,301.51,301.66,273.49,277.92,260.40,261.72,263.39,284.92,264.55,270.31
2004-04-02 21:45:18.969000,L5,338.78,319.16,314.19,314.07,285.52,289.29,262.27,263.93,256.82,278.57,266.34,252.86
2004-04-18 21:45:49.558000,L5,351.45,335.94,331.83,332.38,325.78,332.31,326.95,321.54,318.13,320.29,314.34,313.87
2004-05-04 21:46:16.049000,L5,340.14,304.59,298.79,296.21,265.77,,,235.53,252.78,270.50,257.35,243.27
2004-05-20 21:46:44.438000,L5,371.81,366.57,358.60,368.76,362.44,345.37,349.17,343.10,340.62,338.45,340.34,340.94
2004-06-30 21:41:46.478000,L5,347.26,316.64,315.18,308.91,283.62,280.10,266.97,263.41,261.03,283.11,253.20,
2004-07-07 21:48:09.180000,L5,307.66,285.50,277.90,277.42,243.64,183.80,232.36,229.86,227.29,217.42,,
2004-07-23 21:48:33.165000,L5,341.68,311.63,310.30,310.22,277.39,281.96,264.37,260.72,258.92,280.28,266.79,267.42
2004-08-08 21:48:50.888000,L5,307.06,279.64,276.10,273.44,240.98,,,,,,,
2004-08-24 21:49:18.016000,L5,322.80,293.92,290.37,275.40,237.19,,,,,,,
2004-09-18 21:43:46.845000,L5,319.53,287.96,285.80,287.68,252.96,247.33,239.57,233.32,234.75,257.39,243.88,
2004-09-25 21:50:07.312000,L5,332.12,302.54,300.85,303.77,280.82,284.03,260.53,257.12,259.54,281.03,274.09,216.26
2004-10-20 21:44:28.706000,L5,343.96,310.91,309.19,309.06,281.83,281.96,259.68,256.29,258.76,280.68,265.99,255.07
2004-10-27 21:50:47.740000,L5,330.20,301.29,306.87,309.41,288.82,289.08,264.99,263.83,265.27,282.86,268.04,225.36
2005-01-15 21:52:09.437000,L5,338.81,295.51,289.25,297.54,271.87,276.33,254.66,257.45,266.66,283.28,270.14,277.42
2005-01-24 21:46:06.161000,L5,338.40,319.22,311.21,309.41,281.12,290.89,269.13,266.90,267.47,292.38,287.95,291.99
2005-02-09 21:46:19.482000,L5,337.13,297.40,294.28,297.45,270.07,278.66,255.66,251.93,272.59,288.71,266.54,273.87
2005-02-16 21:52:37.927000,L5,188.52,260.80,256.16,264.43,,,,,,,,
2005-02-25 21:46:35.721000,L5,341.78,309.09,303.39,307.65,280.31,285.01,262.40,258.78,260.85,281.87,265.50,257.03
2005-03-04 21:52:52.217000,L5,332.96,311.16,304.13,300.36,277.36,283.65,259.97,256.95,258.47,280.44,260.71,255.82
2005-03-13 21:46:47.612000,L5,330.40,307.66,303.59,304.25,271.95,279.55,256.77,255.52,257.96,277.47,269.40,235.83
2005-03-29 21:46:54.602000,L5,360.75,333.56,331.51,332.53,329.15,333.81,330.88,326.58,323.13,328.92,312.72,322.98
2005-04-21 21:53:10.893000,L5,303.33,279.45,273.28,271.90,238.80,241.89,231.60,224.60,225.35,229.26,,
2005-06-01 21:47:18.718000,L5,285.15,268.08,263.02,261.95,230.39,,,,,,,
2005-06-08 21:53:33.007000,L5,341.77,316.10,314.48,307.29,282.51,296.30,272.97,266.78,265.73,288.43,267.15,268.23
2005-07-19 21:47:39.248000,L5,279.93,271.67,268.49,266.51,232.02,,,,,,,
2005-10-30 21:54:03.531000,L5,326.87,302.64,312.21,316.22,292.07,296.47,271.84,268.83,270.20,278.55,268.37,187.58
2005-11-15 21:54:26.309000,L5,330.14,315.77,314.53,316.88,293.67,301.43,274.44,269.20,257.18,280.00,268.20,201.23
2005-11-24 21:48:28.120000,L5,329.81,301.40,302.26,300.73,278.24,281.12,262.43,261.16,262.01,285.10,265.89,265.63
2006-02-03 21:56:19.035000,L5,352.67,315.57,310.91,308.46,282.32,285.11,264.44,271.70,276.02,290.02,270.78,274.60
2006-02-12 21:50:20.287000,L5,419.82,429.27,304.79,302.59,275.33,279.83,263.55,251.85,,,,
2006-02-19 21:56:39.909000,L5,308.02,265.90,226.44,225.35,,,,237.94,242.43,262.03,245.90,187.38
2006-02-28 21:50:40.410000,L5,339.80,313.09,309.27,306.73,276.74,279.67,260.22,257.87,262.98,288.15,267.37,252.11
2006-04-08 21:57:36.601000,L5,311.59,283.71,281.10,278.20,246.46,252.09,240.11,232.92,235.59,248.63,231.24,
2006-06-27 21:58:48.654000,L5,282.14,274.56,265.59,256.15,222.87,,,,,,,
2006-07-13 21:59:02.335000,L5,343.80,316.14,311.70,306.57,277.54,284.32,262.26,254.23,258.17,284.64,263.40,171.23
2006-08-23 21:53:23.469000,L5,348.63,313.99,311.81,302.19,273.96,276.18,258.59,255.75,255.46,282.75,264.13,233.38
2006-10-10 21:53:56.892000,L5,313.54,282.65,279.84,280.39,254.23,258.03,243.24,237.53,240.20,256.97,240.61,
2006-12-13 21:54:31.554000,L5,344.51,306.80,306.73,306.30,283.93,286.41,263.08,263.51,282.72,299.91,270.24,275.63
2007-01-30 21:54:48.635000,L5,282.11,290.28,280.33,286.12,248.50,252.26,238.21,232.40,234.93,246.83,229.70,
2008-02-25 21:56:25.254000,L5,196.02,259.10,253.79,248.12,224.32,228.43,221.85,218.85,218.66,219.07,,
2009-11-26 21:56:28.873000,L5,327.96,303.23,302.07,304.07,281.15,286.50,265.77,266.71,270.31,283.70,269.62,266.07
2010-01-13 21:56:49.389000,L5,331.76,311.17,306.51,303.44,281.66,283.20,259.01,262.89,265.18,283.18,265.81,243.31
2010-10-28 21:55:51.312000,L5,299.09,277.88,275.62,283.94,252.79,257.03,245.95,246.85,250.30,257.85,240.20,
2010-12-31 21:55:56.533000,L5,335.32,303.07,299.78,301.93,274.79,280.73,266.33,268.45,269.19,284.54,268.10,274.53
2011-01-09 21:49:46.887000,L5,335.51,307.51,307.60,305.76,283.04,286.88,258.87,266.40,269.47,287.23,270.04,268.93
2011-01-16 21:55:58.174000,L5,345.50,314.23,295.06,296.75,270.90,278.33,254.04,257.68,260.29,283.13,267.76,268.59
2011-01-25 21:49:47.233000,L5,367.24,348.13,355.85,358.16,357.31,363.58,365.09,363.91,357.36,364.69,362.34,368.56
2011-02-17 21:56:00.979000,L5,334.03,311.58,305.15,309.41,284.40,293.74,272.44,274.37,277.80,292.72,279.45,272.07
2011-10-24 21:47:48.042000,L5,346.01,311.74,309.09,310.56,287.16,290.01,271.56,274.87,277.28,290.87,280.15,284.02
2013-04-11 22:08:15.067000,L8,,,,,258.80,258.29,251.60,245.54,242.83,253.51,277.67,173.48
2013-04-27 22:07:47.557000,L8,344.38,297.31,295.92,301.06,274.57,287.31,270.25,279.41,268.96,276.40,296.39,269.06
2013-05-13 22:07:59.284000,L8,299.79,296.01,297.27,299.07,272.47,284.37,263.38,276.17,269.48,277.43,294.51,206.58
2013-05-29 22:08:05.425000,L8,343.07,295.89,297.55,300.13,273.71,286.38,265.06,276.24,273.08,265.99,299.43,203.03
2013-06-23 22:01:46.719000,L8,343.54,298.52,316.40,301.84,274.49,290.95,270.18,277.88,273.85,274.09,301.00,268.50
2013-06-30 22:08:00.117000,L8,274.49,277.74,275.67,279.82,248.24,202.70,236.45,227.49,225.23,239.03,,
2013-07-09 22:01:50.636000,L8,340.53,302.73,303.20,307.58,277.92,291.70,271.29,281.45,278.34,286.82,301.64,266.20
2013-07-25 22:01:49.952000,L8,318.51,304.24,300.11,303.93,267.92,279.83,263.24,271.41,266.39,284.22,299.20,192.87
2013-08-17 22:08:03.120000,L8,321.46,297.70,291.10,297.58,267.99,301.38,259.48,267.74,261.75,271.41,290.11,192.86
2013-09-02 22:08:04.598000,L8,339.43,303.76,339.10,307.53,283.75,310.64,274.13,290.26,294.46,311.10,307.33,422.53
2013-09-27 22:01:43.236000,L8,302.33,294.98,301.25,307.17,272.07,302.37,270.53,281.90,267.82,284.86,301.47,264.59
2013-10-29 22:01:34.321000,L8,340.32,291.71,292.52,298.63,273.25,272.97,259.94,272.49,263.90,275.29,291.09,183.67
2013-11-05 22:07:46.855000,L8,296.53,292.95,297.13,301.72,273.63,284.07,260.62,272.11,265.54,281.85,294.60,191.55
2013-11-14 22:01:33.487000,L8,341.64,296.22,295.73,300.74,273.06,277.15,261.76,274.99,266.81,282.84,294.61,259.98
2013-11-21 22:07:37.752000,L8,295.39,296.76,293.86,299.81,269.47,276.09,259.58,270.64,262.88,274.75,288.17,196.07
2013-12-16 22:01:21.990000,L8,332.70,292.53,285.96,302.27,273.96,268.47,256.59,262.52,266.09,262.41,281.91,184.88
2014-01-01 22:01:14.509000,L8,308.45,293.60,286.89,289.58,258.00,265.77,252.13,256.45,252.92,266.20,283.20,196.77
2014-01-17 22:00:59.983000,L8,343.94,295.38,292.64,297.87,271.81,278.70,260.54,271.81,264.71,282.96,295.92,256.39
2014-01-24 22:07:09.509000,L8,341.03,326.19,333.64,352.35,307.88,307.13,311.64,306.18,306.83,315.77,314.92,318.55
2014-02-02 22:00:53.662000,L8,311.87,301.99,293.23,297.14,271.25,280.63,261.77,269.43,267.59,276.23,290.80,261.70
2014-02-09 22:06:57.254000,L8,303.33,295.87,290.46,295.05,268.71,276.23,259.71,271.70,264.87,281.24,291.22,262.46
2014-02-25 22:06:44.447000,L8,332.82,296.27,289.21,295.42,268.83,276.19,257.69,263.76,259.32,274.28,295.23,248.50
2014-03-06 22:00:25.321000,L8,309.80,300.60,295.27,299.31,271.89,280.24,262.25,274.98,267.69,284.01,296.96,265.49
2014-03-22 22:00:13.558000,L8,302.16,306.71,309.83,304.50,288.85,279.26,269.02,312.50,270.04,294.90,315.17,335.98
2014-03-29 22:06:15.961000,L8,343.40,300.68,297.53,297.50,275.60,275.18,263.14,276.44,268.07,285.35,299.57,267.85
2014-04-23 21:59:43.011000,L8,342.16,299.43,292.84,297.37,267.66,271.02,261.54,263.08,259.06,266.55,292.25,259.83
2014-04-30 22:05:46.536000,L8,278.52,277.86,273.50,277.30,244.51,223.70,239.68,231.36,218.80,199.66,,
2014-05-09 21:59:27.549000,L8,333.60,303.96,298.56,298.76,267.07,274.31,266.60,266.40,262.49,283.57,294.68,263.52
2014-05-25 21:59:22.796000,L8,,,,,,,240.72,228.37,231.86,222.28,,
2014-07-12 21:59:43.196000,L8,260.31,282.42,275.72,,,213.15,245.11,236.58,231.35,231.67,179.07,
2014-07-28 21:59:47.112000,L8,350.98,305.13,336.82,312.58,277.81,301.14,272.79,271.79,267.03,287.16,301.06,266.70
2014-08-20 22:06:06.726000,L8,311.59,294.54,293.21,297.93,265.77,272.89,258.60,254.07,248.87,264.35,288.61,169.89
2014-09-14 21:59:59.788000,L8,354.74,354.90,350.57,307.95,288.05,298.69,289.96,285.85,283.64,291.64,306.81,259.81
2014-11-08 22:06:16.124000,L8,342.93,293.98,291.01,297.51,274.11,275.40,265.81,280.01,267.95,282.11,295.11,262.52
2014-12-03 22:00:01.875000,L8,462.49,295.78,297.56,300.78,276.70,282.39,274.41,284.90,493.02,523.99,534.61,487.58
2015-02-28 22:05:48.437000,L8,298.57,296.80,291.57,295.66,267.07,277.84,266.89,275.87,265.53,272.42,291.90,267.10
2015-03-09 21:59:30.556000,L8,347.19,297.29,291.93,295.68,269.66,274.94,271.76,276.18,267.68,275.11,290.33,267.00
2015-04-10 21:59:13.702000,L8,299.14,301.97,293.62,297.85,270.22,274.35,262.49,269.12,265.16,268.70,290.60,247.40
2015-05-12 21:58:53.078000,L8,344.81,295.69,292.20,297.78,270.84,269.48,263.11,266.14,264.14,266.14,296.43,260.34
2015-05-19 22:05:04.672000,L8,346.27,297.54,292.93,299.36,274.12,276.75,263.99,270.10,269.43,278.94,296.60,260.91
2015-05-28 21:58:55.699000,L8,351.87,295.78,295.19,299.61,271.06,270.77,263.13,267.63,263.94,266.72,295.01,213.22
2015-06-04 22:05:12.611000,L8,292.39,293.89,291.28,293.18,269.38,271.09,262.96,261.04,222.39,220.25,231.66,229.49
2015-06-20 22:05:20.970000,L8,,232.78,410.28,483.19,268.86,264.25,260.13,259.21,260.81,274.94,290.98,194.13
2015-06-29 21:59:14.515000,L8,331.21,297.50,297.87,302.43,271.74,271.88,267.65,275.26,268.08,279.68,302.76,262.09
2015-07-22 22:05:37.569000,L8,344.61,302.71,291.06,298.78,271.59,272.10,263.31,272.15,268.03,271.15,300.04,250.34
2015-08-16 21:59:34.814000,L8,316.51,300.02,297.77,297.27,267.61,262.73,261.93,264.30,263.69,262.84,293.73,256.38
2015-08-23 22:05:48.569000,L8,330.86,296.77,291.95,298.34,270.50,267.33,261.12,268.86,267.52,273.75,296.42,254.62
2015-09-01 21:59:39.995000,L8,297.97,296.67,293.40,304.51,269.28,269.05,261.40,264.65,263.20,265.49,292.69,171.26
2015-10-03 21:59:52.450000,L8,469.04,407.21,422.11,,,,,,,343.59,366.61,308.55
2015-10-26 22:06:07.756000,L8,418.93,295.98,297.30,304.87,290.36,278.06,306.85,520.53,295.99,295.74,305.79,267.19
2015-12-29 22:06:09.164000,L8,346.85,313.05,329.88,317.60,331.62,323.83,307.66,301.01,299.37,302.14,310.21,313.12
2016-01-23 21:59:56.211000,L8,322.79,295.21,295.77,298.37,267.48,279.22,259.79,266.92,262.58,274.43,287.56,254.38
2016-02-24 21:59:45.021000,L8,304.38,299.10,291.58,297.04,269.43,272.60,261.16,267.60,265.42,272.70,288.88,255.06
2016-03-02 22:05:55.525000,L8,291.22,294.28,289.27,296.74,267.80,272.16,259.89,268.12,263.73,268.75,290.71,260.92
2016-03-11 21:59:42.538000,L8,303.74,297.87,294.39,299.46,270.22,278.36,262.81,272.12,265.83,282.41,294.28,261.42
2016-05-14 21:59:24.184000,L8,300.10,298.51,291.99,296.54,276.34,277.53,263.33,272.54,269.27,284.39,306.64,
2016-05-21 22:05:38.418000,L8,298.03,298.39,292.14,299.43,273.73,274.50,263.46,273.10,270.82,277.03,297.22,265.08
2016-07-01 21:59:42.515000,L8,347.18,300.64,297.76,303.66,275.66,277.99,265.64,275.83,272.27,283.36,301.86,271.59
2016-07-17 21:59:49.332000,L8,299.97,300.62,298.30,301.11,272.37,270.99,262.93,267.86,264.28,274.96,295.65,194.07
2016-08-18 21:59:57.052000,L8,273.86,270.83,214.39,,,,,,,,,
2016-09-10 22:06:15.488000,L8,294.88,295.04,287.83,297.99,271.06,271.01,262.76,269.22,267.02,279.54,296.23,188.86
2016-10-12 22:06:21.213000,L8,205.94,261.42,273.77,281.79,248.45,237.37,240.82,241.48,226.41,228.61,,
2016-10-21 22:00:12.043000,L8,302.35,295.99,297.90,300.42,276.58,287.24,267.43,277.31,267.83,283.82,299.86,252.26
2016-10-28 22:06:23.178000,L8,349.43,343.84,352.78,348.97,356.11,376.68,354.30,343.49,326.02,324.31,322.75,448.94
2016-11-22 22:00:11.776000,L8,327.38,293.80,293.61,296.80,272.01,288.04,263.12,275.26,267.93,283.09,298.70,249.44
2016-12-15 22:06:18.115000,L8,514.30,,,368.41,307.04,305.99,299.74,298.34,283.83,303.60,314.83,319.85
2016-12-24 22:00:05.447000,L8,329.76,298.08,301.48,302.32,275.24,283.15,265.16,277.35,270.26,286.24,300.24,274.53
2017-01-16 22:06:11.085000,L8,298.14,289.09,282.64,288.58,258.49,258.65,252.94,259.01,249.69,263.79,284.71,178.79
2017-01-25 21:59:56.835000,L8,336.20,297.29,292.01,296.86,270.09,271.40,260.04,271.82,264.61,283.18,295.00,236.02
2017-02-10 21:59:48.586000,L8,303.63,299.00,293.94,296.88,268.41,271.90,260.65,272.08,265.14,283.13,296.40,266.66
2017-03-05 22:05:50.977000,L8,,,,276.63,221.68,242.78,240.46,213.10,,,,
2017-03-14 21:59:34.845000,L8,320.86,296.16,292.70,300.22,274.75,296.84,264.66,275.62,268.43,283.94,297.87,180.79
2017-03-30 21:59:26.304000,L8,331.82,325.70,373.24,307.61,289.04,322.63,292.63,287.55,325.41,293.32,307.10,309.88
2017-04-15 21:59:18.187000,L8,287.40,288.41,277.73,282.83,249.13,246.46,245.83,242.22,237.51,244.10,211.53,
2017-05-01 21:59:07.812000,L8,344.88,337.38,304.65,311.95,296.19,303.26,272.85,283.50,278.83,288.10,304.91,284.30
2017-05-08 22:05:23.284000,L8,279.25,285.38,280.54,283.41,248.00,241.84,244.24,221.20,209.44,205.42,183.12,
2017-05-24 22:05:34.407000,L8,297.85,298.29,296.33,300.75,270.71,272.63,263.03,269.63,266.33,272.11,297.69,209.03
2017-06-09 22:05:42.375000,L8,300.51,293.13,288.45,297.30,267.44,264.43,258.10,266.02,261.26,263.92,286.43,195.35
2017-06-25 22:05:47.638000,L8,297.97,303.97,303.86,303.75,271.59,274.36,267.88,273.08,268.37,267.90,298.87,193.23
2017-07-11 22:05:50.423000,L8,344.73,303.59,299.65,302.84,276.11,273.51,267.80,275.99,274.42,286.75,300.34,203.91
2017-08-05 21:59:51.079000,L8,304.38,299.21,307.28,313.60,272.72,269.72,262.58,265.19,268.39,276.66,304.03,224.26
2017-08-12 22:06:04.307000,L8,358.46,297.29,288.05,293.37,262.95,263.76,261.49,259.04,259.60,267.88,290.18,188.13
2017-08-21 21:59:55.958000,L8,329.61,297.86,294.63,299.09,270.37,270.54,262.41,262.75,264.62,269.51,298.25,192.30
2017-09-22 22:00:01.938000,L8,321.51,297.02,297.10,302.21,276.36,277.46,267.52,276.56,269.14,286.68,302.82,269.81
2017-12-02 22:06:10.894000,L8,328.57,295.68,292.01,295.98,271.83,274.43,262.61,273.68,265.63,280.77,293.99,194.95
2017-12-27 22:00:01.778000,L8,309.36,297.42,293.59,297.52,272.65,281.70,265.21,276.37,266.75,283.30,293.25,201.25
2018-01-19 22:06:02.658000,L8,271.17,254.81,198.42,,,,,,,,,
2018-01-28 21:59:46.257000,L8,338.81,294.41,291.91,297.95,267.67,272.85,255.00,258.13,263.91,274.22,290.38,193.88
2018-03-08 22:05:39.901000,L8,304.98,294.77,293.00,296.17,272.17,277.46,262.50,273.83,265.85,276.03,293.86,195.82
2018-03-17 21:59:24.088000,L8,308.99,297.70,298.02,297.77,272.88,278.89,265.19,275.33,267.56,280.95,298.66,264.23
2018-04-18 21:59:07.664000,L8,278.92,277.93,278.00,284.27,251.07,241.25,248.16,243.94,238.47,245.72,277.66,
2018-04-25 22:05:14.903000,L8,296.83,295.03,289.85,295.53,270.43,269.30,258.31,270.62,265.16,274.31,291.11,206.04
2018-05-04 21:58:59.019000,L8,280.25,283.48,280.21,285.86,,,,,,,,
2018-05-20 21:58:47.763000,L8,407.84,294.33,301.80,451.99,534.59,485.82,261.11,267.71,264.58,275.39,287.79,205.63
2018-06-21 21:58:49.257000,L8,317.20,340.05,341.25,319.35,325.97,316.29,314.36,331.99,344.12,334.86,327.79,338.11
2018-06-28 22:05:04.262000,L8,296.97,299.46,298.05,297.90,274.47,269.22,264.27,275.70,267.24,278.10,298.18,195.21
2018-07-23 21:59:04.706000,L8,346.73,301.95,304.31,306.80,271.68,272.25,263.38,271.13,264.88,271.43,298.90,193.86
2018-08-08 21:59:13.788000,L8,305.92,297.67,295.51,298.69,270.38,266.12,262.19,266.77,263.44,265.56,294.08,190.94
2018-08-24 21:59:21.762000,L8,284.79,287.29,282.16,287.99,253.43,245.45,249.94,245.98,241.71,246.13,280.69,
2018-08-31 22:05:35.273000,L8,299.67,295.74,295.37,297.57,272.43,271.67,262.18,270.98,264.21,276.13,294.77,190.79
2018-09-16 22:05:39.825000,L8,306.07,297.02,294.03,300.01,275.27,278.30,263.37,273.35,267.80,283.17,296.51,192.65
2018-09-25 21:59:32.810000,L8,278.11,280.66,278.18,277.94,243.12,,,,,,,
2018-10-02 22:05:47.245000,L8,329.39,295.34,320.85,302.59,280.52,282.84,266.34,277.70,269.95,283.93,300.61,193.55
2018-10-18 22:05:53.709000,L8,334.86,292.17,290.47,298.76,272.87,275.52,263.77,274.90,268.72,281.85,297.31,192.46
2018-11-03 22:05:57.421000,L8,,,,283.01,255.04,251.74,248.35,251.52,244.48,254.96,270.68,
2018-11-12 21:59:47.452000,L8,307.12,297.39,294.24,303.31,276.32,287.90,266.37,293.78,308.18,235.62,220.02,
2018-12-05 22:05:56.093000,L8,,277.49,291.88,297.83,271.46,275.20,261.81,270.95,263.75,274.78,289.88,198.06
2019-01-06 22:05:53.844000,L8,310.98,290.91,286.68,293.08,265.27,263.56,255.50,263.70,261.52,268.37,285.69,197.76
2019-01-22 22:05:50.255000,L8,325.33,296.46,288.72,296.73,271.17,273.13,262.40,273.68,265.28,275.27,294.64,263.70
2019-02-16 21:59:35.438000,L8,332.83,300.17,301.10,297.22,270.58,270.02,261.00,273.29,265.41,275.74,294.96,193.73
2019-02-23 22:05:44.581000,L8,304.32,297.53,304.25,295.28,270.41,275.91,261.62,273.63,264.17,275.92,294.35,191.82
2019-03-04 21:59:30.951000,L8,343.07,298.28,301.26,298.80,270.86,271.61,262.53,274.92,267.63,282.63,297.74,258.24
2019-03-11 22:05:38.980000,L8,314.41,297.99,298.42,298.83,271.48,272.28,263.54,276.76,266.26,274.99,298.79,195.33
2019-03-20 21:59:26.164000,L8,333.92,298.36,300.04,297.92,271.56,275.31,262.43,274.43,266.24,275.94,300.21,265.99
2019-04-05 21:59:22.408000,L8,520.52,439.58,314.63,309.65,299.72,293.64,267.67,278.36,284.33,324.26,320.82,322.80
2019-04-12 22:05:30.743000,L8,297.94,297.92,297.83,297.83,272.42,274.15,263.32,275.58,267.24,283.96,296.87,206.50
