dates,satname,nzd0097-0000,nzd0097-0001,nzd0097-0002,nzd0097-0003,nzd0097-0004,nzd0097-0005,nzd0097-0006,nzd0097-0007,nzd0097-0008,nzd0097-0009,nzd0097-0010,nzd0097-0011,nzd0097-0012,nzd0097-0013,nzd0097-0014,nzd0097-0015,nzd0097-0016,nzd0097-0017,nzd0097-0018,nzd0097-0019,nzd0097-0020,nzd0097-0021,nzd0097-0022,nzd0097-0023,nzd0097-0024,nzd0097-0025,nzd0097-0026,nzd0097-0027,nzd0097-0028
2019-06-22 22:11:40.996000,L8,356.41,343.91,339.95,320.48,313.08,314.26,319.31,324.01,327.61,322.73,329.62,330.74,332.65,333.62,329.21,324.80,320.49,319.36,319.34,313.30,329.56,332.05,334.40,332.77,332.29,336.07,325.09,329.86,341.72
2019-07-08 22:11:44.725000,L8,291.89,368.83,362.83,330.28,332.31,325.32,325.53,328.97,329.44,326.15,358.14,365.97,349.28,360.04,395.91,364.03,351.34,330.86,341.78,348.76,341.85,346.17,347.54,347.87,340.12,327.11,323.19,330.02,333.89
2019-07-24 22:11:48.987000,L8,380.40,389.55,377.74,351.49,344.27,342.62,340.39,347.70,350.68,352.12,349.44,352.37,360.07,360.22,365.76,351.43,352.58,348.38,350.49,360.56,349.83,359.73,350.33,347.90,346.17,340.39,342.95,346.05,355.84
2019-08-09 22:11:55.358000,L8,405.94,330.44,328.34,313.26,306.41,307.18,310.01,314.76,319.85,273.16,289.95,317.50,306.52,322.08,318.79,310.99,310.61,311.92,314.12,307.61,319.56,322.06,327.39,316.82,321.64,315.32,310.01,318.20,325.47
2020-01-16 22:11:59.041000,L8,366.93,369.36,351.29,322.20,313.08,313.73,318.35,319.75,325.26,320.79,328.74,328.80,325.06,331.18,325.18,321.28,320.45,318.64,319.38,317.72,320.33,323.50,324.81,322.60,320.65,316.26,318.43,322.08,327.99
2020-02-01 22:11:53.781000,L8,387.41,338.04,318.90,316.62,307.23,309.79,311.83,311.79,318.00,274.78,288.95,320.54,318.57,327.31,320.55,322.49,316.23,307.48,315.99,318.96,322.81,325.19,328.17,330.20,321.23,318.40,318.02,321.55,324.20
2020-04-21 22:11:21.823000,L8,391.11,337.14,327.23,315.71,305.21,309.56,311.47,314.43,319.04,272.61,290.24,317.25,300.15,320.23,312.27,301.47,308.63,309.00,313.21,302.82,315.87,321.32,320.18,314.74,319.03,311.23,311.38,314.49,322.08
2020-05-07 22:11:12.613000,L8,360.47,334.74,318.51,311.83,302.78,305.75,306.35,281.20,318.02,273.25,289.49,316.64,296.01,319.19,306.89,305.16,311.33,308.88,313.21,305.61,314.60,317.20,320.13,313.69,314.65,309.78,309.04,312.38,321.80
2020-06-08 22:11:24.028000,L8,,,244.29,195.65,196.18,199.60,,,,,,,252.28,231.99,246.16,281.80,297.09,293.14,298.30,231.75,,,,,,,,,
2020-07-10 22:11:39.723000,L8,363.19,334.08,333.52,316.10,308.46,311.71,313.36,318.54,320.46,277.40,293.94,322.78,310.70,323.83,324.61,323.11,319.53,315.31,317.90,311.55,321.35,325.77,332.02,323.52,322.21,318.32,317.66,319.22,327.60
2020-07-26 22:11:44.648000,L8,247.90,326.24,317.73,296.75,305.57,310.32,313.32,314.34,320.30,274.32,291.31,319.00,303.44,322.14,315.23,313.25,313.65,313.05,315.76,307.60,317.83,322.87,325.16,315.10,318.61,314.43,311.44,314.82,323.35
2020-08-27 22:11:56.368000,L8,417.06,313.17,320.98,310.03,312.36,329.42,390.01,409.32,326.06,392.16,473.21,,300.72,317.03,335.68,331.75,300.97,192.95,308.87,302.35,299.34,306.35,321.36,321.40,319.45,314.31,310.61,315.55,321.00
2020-12-17 22:12:09.375000,L8,367.92,334.20,326.24,322.63,312.57,311.57,315.31,318.46,326.93,301.12,322.36,322.42,315.22,323.48,321.67,319.42,316.34,314.84,322.66,309.08,327.78,326.23,326.44,316.88,322.20,316.53,313.82,319.39,325.17
2021-02-03 22:11:56.237000,L8,365.23,339.57,326.36,315.98,310.80,311.62,315.87,319.86,327.72,281.61,291.15,327.15,322.96,327.55,319.46,317.95,315.72,315.03,322.66,308.41,318.74,323.34,324.46,321.57,326.65,318.80,313.87,312.32,322.18
2021-02-19 22:11:51.945000,L8,335.38,337.71,318.60,315.90,306.97,308.38,311.69,317.39,322.52,279.46,290.81,318.92,305.34,322.18,310.92,310.31,310.31,309.38,314.05,307.42,317.72,322.49,320.11,315.62,319.56,311.96,311.78,314.90,322.18
2021-03-23 22:11:37.336000,L8,247.14,332.34,323.04,311.82,304.22,304.80,305.37,308.90,300.12,272.51,283.77,310.27,297.62,318.52,307.16,307.57,307.96,305.68,312.13,305.51,311.02,315.82,317.92,311.93,313.25,310.52,306.36,310.98,318.66
2021-04-24 22:11:25.382000,L8,421.64,377.26,331.03,318.82,310.96,311.11,318.24,323.18,269.60,214.52,258.68,293.12,264.88,235.73,293.71,299.35,308.04,303.35,315.06,310.31,318.56,324.17,327.84,315.77,322.27,317.23,318.21,317.77,325.17
2021-05-26 22:11:31.065000,L8,360.38,360.54,370.84,349.37,348.74,343.57,354.97,347.02,351.94,362.58,358.12,362.28,363.07,359.35,361.65,361.76,357.62,354.07,346.78,359.07,354.58,353.35,351.07,346.27,337.06,336.39,336.55,343.79,344.27
2021-06-11 22:11:38.046000,L8,193.53,238.41,293.30,252.77,241.21,229.96,239.80,248.27,250.71,176.60,243.91,288.47,267.13,235.43,286.94,293.45,236.58,210.24,300.14,294.05,,,,,,,,,
2021-07-13 22:11:43.513000,L8,238.90,324.54,322.41,316.41,312.59,308.51,311.59,317.00,319.21,271.42,290.59,316.99,306.58,320.55,316.98,315.72,309.50,304.54,316.55,308.65,316.33,320.74,327.39,318.43,320.91,315.34,317.43,314.74,325.16
2021-10-01 22:12:10.732000,L8,469.72,344.08,325.86,321.27,313.65,317.03,319.08,324.57,327.46,302.26,295.20,324.84,315.84,326.40,322.48,317.98,319.41,317.87,324.78,324.91,359.49,331.54,324.42,319.03,323.55,320.09,314.52,321.14,335.50
2021-10-17 22:12:14.625000,L8,321.10,324.53,327.70,317.02,308.05,310.50,316.23,318.68,321.89,267.89,290.09,316.04,311.40,321.69,318.76,315.79,315.69,314.50,320.56,311.45,315.59,317.95,302.90,335.58,322.90,313.57,307.62,308.99,311.45
2021-11-06 22:12:48.299000,L9,364.03,372.65,403.54,377.58,339.82,382.32,390.11,388.92,396.29,363.05,386.61,369.06,362.95,358.03,359.56,365.41,357.69,359.92,355.39,347.87,353.53,349.52,354.24,348.69,346.87,343.06,337.44,378.89,357.96
2021-11-18 22:12:08.776000,L8,368.97,335.60,330.46,324.43,315.67,314.08,319.23,324.60,326.67,316.89,299.33,323.77,319.41,325.85,325.01,324.81,324.21,323.78,324.48,318.35,323.27,324.11,326.98,320.71,321.17,316.73,315.37,323.34,331.85
2022-01-13 22:12:02.740000,L9,327.84,329.10,322.54,315.19,304.37,308.28,311.36,313.39,317.92,270.21,290.95,318.92,305.79,319.92,312.94,308.93,308.36,302.29,313.13,308.56,315.31,320.71,319.75,315.34,316.81,312.24,310.58,315.98,321.96
2022-01-21 22:11:59.917000,L8,330.07,296.37,320.40,319.73,310.34,282.31,326.74,313.41,342.77,331.99,330.71,337.33,351.20,323.45,318.06,315.58,313.55,322.54,322.93,301.00,335.99,228.94,320.11,,419.80,469.93,320.43,380.39,340.43
2022-01-29 22:12:05.530000,L9,363.55,317.44,313.45,310.17,301.21,304.44,305.54,252.28,267.33,233.64,339.83,262.97,277.15,356.12,294.91,299.55,274.39,306.42,300.98,297.19,,255.39,244.20,216.96,184.82,,,,
2022-02-14 22:12:01.049000,L9,340.87,331.27,320.73,293.80,300.86,307.81,309.52,306.98,317.56,272.81,287.99,318.79,303.08,318.04,312.75,303.53,312.56,307.38,315.30,309.08,313.44,316.94,322.01,314.00,316.29,311.40,309.39,313.55,324.20
2022-02-22 22:11:50.626000,L8,244.92,237.61,298.53,268.12,265.22,198.88,,,,268.88,239.76,289.55,263.91,280.91,298.14,300.18,299.89,240.31,334.87,303.13,289.81,281.59,315.60,216.06,,,274.41,301.25,294.31
2022-03-18 22:11:49.046000,L9,252.61,332.62,329.25,323.99,315.28,312.01,316.90,320.35,347.51,336.76,326.33,313.94,303.55,308.30,271.60,400.38,508.38,323.31,314.14,286.22,218.28,192.81,,,,,,,
2022-04-03 22:11:45.362000,L9,246.27,331.89,319.71,318.83,315.75,314.87,313.22,316.93,321.77,289.06,289.97,327.58,334.33,326.45,321.30,326.16,447.27,432.97,523.47,,479.85,328.31,329.02,323.71,352.61,320.83,315.66,316.18,325.04
2022-05-05 22:11:31.114000,L9,242.07,239.38,,,,,,,,,268.65,298.96,271.61,294.31,301.46,301.15,305.18,303.41,307.95,300.38,274.52,280.91,314.60,304.31,309.40,303.10,300.42,254.98,314.52
2022-05-21 22:11:19.594000,L9,250.37,338.18,387.02,359.87,368.75,312.08,316.24,321.25,324.48,278.07,296.67,327.40,314.87,326.78,327.86,322.41,321.06,322.07,319.93,312.80,324.86,325.07,328.67,323.05,323.05,319.44,317.22,323.85,331.12
2022-06-14 22:11:59.156000,L8,251.75,331.28,324.72,315.79,311.15,312.17,313.61,319.13,321.43,275.51,289.31,322.83,320.56,321.73,317.99,320.36,312.60,311.31,315.15,308.91,320.33,321.12,323.88,318.06,320.03,315.38,314.35,318.47,327.66
2022-07-08 22:11:39.226000,L9,252.48,329.44,325.99,317.73,310.95,311.51,316.63,321.30,325.24,279.72,291.91,320.45,313.69,322.58,320.29,317.23,314.99,315.89,317.33,310.39,320.13,323.04,328.62,321.90,321.93,319.80,316.77,322.30,329.59
2022-07-16 22:12:03.012000,L8,351.93,331.85,325.50,320.20,313.22,312.11,317.79,320.85,324.35,279.41,295.82,322.81,314.98,323.36,323.40,318.51,318.09,317.12,317.69,311.71,323.68,326.09,329.21,320.86,321.82,318.52,316.00,324.16,331.10
2022-08-09 22:11:58.475000,L9,391.42,461.27,327.26,319.87,315.78,313.41,318.95,322.33,325.86,277.75,295.40,323.55,315.81,324.27,324.22,316.27,317.15,317.69,318.05,312.37,323.79,324.79,331.58,321.60,323.22,320.76,316.35,320.69,331.50
2022-11-13 22:12:17.201000,L9,249.88,307.89,320.45,316.71,308.66,308.81,312.96,321.56,321.02,264.33,287.07,309.67,275.55,328.89,311.10,310.94,306.46,311.71,323.69,317.04,319.88,321.60,321.74,318.41,321.46,315.30,309.62,313.99,322.45
2023-02-09 22:12:09.040000,L8,372.51,411.41,417.17,392.29,384.78,382.32,383.77,372.65,375.13,406.26,396.24,403.81,399.88,402.19,399.84,397.67,387.74,377.21,382.20,365.40,352.03,371.27,379.67,366.47,366.19,349.69,365.12,369.62,380.59
2023-03-05 22:12:01.427000,L9,340.84,331.46,325.55,317.52,312.82,310.81,310.40,319.13,320.42,277.14,290.26,320.65,311.32,321.32,315.94,309.32,315.69,314.99,323.24,311.07,316.71,318.02,329.59,316.15,318.23,313.40,311.48,316.51,247.76
2023-03-13 22:11:47.152000,L8,344.51,333.96,330.12,320.76,312.32,311.29,316.03,320.34,322.69,280.89,295.51,322.16,314.92,323.54,322.71,315.44,318.30,318.72,323.24,312.86,318.61,322.24,325.10,315.04,315.84,311.96,311.60,318.57,327.49
2023-03-21 22:11:55.188000,L9,397.12,413.25,409.53,404.40,384.27,388.42,389.29,392.95,388.61,401.43,410.32,514.16,496.77,,,,483.22,399.59,384.20,373.48,375.46,367.01,375.63,365.64,357.57,347.82,353.44,364.98,376.31
2023-05-16 22:11:04.371000,L8,,,,,,,,,,,,,,239.09,276.37,289.09,291.21,200.79,169.37,,,,,,,,,,
2023-05-24 22:11:17.213000,L9,235.09,294.67,311.28,184.14,,225.35,231.41,276.57,284.21,215.55,259.78,199.28,,,284.72,296.70,303.43,300.40,306.55,298.86,,,,,,,,,
2023-06-01 22:11:07.279000,L8,388.85,330.52,321.38,315.51,311.69,311.14,316.76,319.05,322.50,276.95,290.33,320.92,312.82,322.57,318.03,315.14,314.71,314.91,317.78,309.57,315.66,319.40,320.87,314.64,311.56,310.35,309.58,313.14,323.38
2023-06-09 22:11:12.914000,L9,355.42,378.59,352.98,336.30,332.92,330.06,335.41,334.94,340.65,356.92,338.29,357.50,342.04,351.87,351.11,345.09,343.77,347.99,342.23,335.47,337.74,335.28,344.61,333.74,337.87,335.55,328.00,329.80,346.72
2023-06-17 22:11:17.056000,L8,359.17,335.37,333.71,323.73,316.58,315.45,321.75,322.33,327.16,281.90,296.11,325.96,316.58,327.03,325.85,319.54,317.30,316.30,325.10,313.44,321.68,326.98,329.64,320.97,320.08,319.56,317.51,244.01,331.82
2023-06-25 22:11:08.216000,L9,345.85,327.49,356.37,328.20,312.79,316.29,312.40,331.59,329.29,306.85,295.85,335.31,337.41,328.90,331.94,322.56,319.31,321.97,327.74,319.88,332.66,334.40,335.02,328.57,324.16,319.21,324.93,328.98,336.58
2023-07-11 22:11:24.365000,L9,425.13,337.69,337.40,325.85,319.65,317.25,321.42,325.70,329.94,322.80,301.82,327.24,329.02,329.12,329.34,323.31,319.01,319.41,326.73,313.91,327.07,332.20,334.42,323.74,326.61,329.79,324.47,326.26,244.13
2023-07-27 22:11:26.959000,L9,415.80,338.61,353.90,326.90,323.33,318.10,325.50,327.52,330.74,325.39,325.75,328.71,329.91,327.12,325.89,318.84,318.39,318.72,327.38,313.41,331.28,334.76,336.44,326.12,325.20,323.25,318.99,321.55,333.20
2023-08-28 22:11:44.258000,L9,357.83,333.33,330.03,321.21,312.26,312.14,316.93,320.43,323.69,318.03,291.94,322.11,313.05,322.21,321.36,313.98,315.76,314.78,319.13,311.68,318.60,324.25,329.84,319.43,318.91,316.62,314.41,317.96,330.42
2023-09-13 22:11:53.459000,L9,,,239.75,312.03,308.45,311.66,276.11,294.79,319.39,269.92,289.59,321.70,309.58,318.78,316.63,308.27,311.10,313.26,317.33,309.15,315.77,318.22,323.02,312.67,312.47,310.42,311.22,315.27,325.25
2023-10-07 22:11:57.146000,L8,416.08,298.84,443.21,440.06,,370.86,372.92,333.24,351.32,323.41,305.40,325.49,326.57,320.77,319.94,318.94,319.91,323.71,327.80,316.20,320.12,324.36,327.19,318.99,314.96,312.37,,,
2023-10-15 22:12:03.081000,L9,247.45,309.55,329.84,325.64,286.81,214.63,346.30,323.95,328.49,311.55,175.34,326.29,322.03,323.54,320.21,316.55,319.61,323.30,335.55,313.64,320.71,324.98,335.27,319.23,318.63,318.51,314.19,320.88,329.16
2023-11-08 22:11:57.030000,L8,242.82,321.99,206.18,205.19,,212.20,294.05,314.80,314.10,268.41,285.41,312.74,304.35,313.70,310.18,306.30,313.62,316.33,318.55,309.84,311.40,314.08,317.52,309.57,310.38,308.19,306.34,313.46,323.57
2023-11-24 22:12:03.999000,L8,304.65,319.59,319.75,311.39,301.74,228.70,,,,,,,,,183.84,312.09,315.06,315.55,318.01,309.14,311.44,315.41,212.26,263.00,274.14,308.18,305.96,312.97,322.13
2024-01-11 22:11:56.446000,L8,247.87,322.52,315.74,311.23,301.47,304.30,306.27,308.96,315.97,277.30,,,,250.67,306.20,309.00,314.17,312.64,319.46,287.22,251.81,315.53,314.78,310.90,311.70,309.47,308.45,312.02,321.86
2024-02-04 22:12:07.739000,L9,413.97,330.19,320.52,317.49,307.08,309.38,313.29,315.91,317.22,275.52,290.07,316.74,312.19,318.05,315.24,311.43,316.88,318.12,321.95,311.43,316.13,320.02,320.25,315.72,317.36,311.39,311.03,316.91,325.86
2024-02-28 22:11:48.270000,L8,387.22,406.17,403.66,381.78,347.02,417.26,355.32,396.68,400.65,364.03,371.72,366.28,402.41,389.46,390.89,370.55,389.78,355.62,372.75,346.36,349.92,345.48,348.58,351.93,349.07,346.69,341.45,352.98,353.86
2024-03-07 22:12:00.069000,L9,415.07,392.46,321.24,315.36,357.40,316.31,319.75,331.59,321.19,248.57,,,,548.88,508.78,444.45,320.68,,195.17,311.03,314.10,268.43,308.25,305.19,,,211.83,274.28,323.86
2024-03-15 22:11:37.973000,L8,310.17,333.36,329.05,319.18,310.95,312.65,316.07,318.63,320.27,282.66,292.53,322.19,313.96,319.87,316.39,313.27,316.11,318.89,323.97,310.00,317.62,321.93,320.09,316.30,316.62,224.75,,,
2024-04-16 22:11:19.307000,L8,244.64,312.00,313.34,309.61,299.59,302.37,302.11,297.49,288.02,267.29,283.20,308.26,282.92,243.82,301.34,300.01,301.70,266.64,310.12,306.84,295.75,303.63,311.45,304.47,266.65,303.14,304.65,305.66,317.38
2024-05-10 22:11:24.784000,L9,246.30,332.78,318.15,319.99,306.56,310.98,312.41,315.22,320.08,273.21,288.96,317.19,307.98,319.69,311.00,306.77,315.89,314.15,318.65,308.76,315.42,317.56,325.96,309.85,315.05,311.59,310.68,312.09,324.04
2024-05-18 22:10:55.940000,L8,235.83,281.29,295.54,255.31,249.70,236.87,239.82,226.38,251.19,207.48,254.59,291.90,259.39,273.52,288.50,290.70,299.83,298.16,300.29,193.87,,,,,,,,,
2024-05-26 22:11:12.218000,L9,397.60,411.97,404.68,383.78,379.07,372.51,365.22,360.47,377.90,368.60,362.90,389.17,389.78,396.68,393.89,384.55,379.88,376.61,371.04,365.76,350.04,360.24,357.41,360.28,352.86,346.50,338.11,362.07,360.88
2024-06-11 22:11:06.286000,L9,248.50,336.36,321.20,322.38,310.83,312.17,313.21,317.63,319.69,277.67,291.74,323.57,313.72,323.74,321.99,316.52,318.29,319.52,320.59,309.55,318.24,317.67,323.60,313.65,312.46,310.18,316.03,315.40,326.21
2024-06-27 22:10:53.037000,L9,257.56,336.13,331.34,320.65,311.93,314.40,316.99,319.50,322.08,276.70,289.83,323.63,313.37,326.28,320.96,317.05,317.37,321.00,325.79,309.91,319.18,323.69,332.64,314.17,314.94,310.86,313.60,320.88,329.15
2024-08-06 22:11:21.454000,L8,355.41,325.86,322.45,315.38,307.34,282.30,304.37,307.53,316.17,275.12,288.21,318.53,304.29,316.47,312.54,311.84,314.96,314.49,317.46,307.41,313.27,319.92,320.57,312.20,313.07,312.41,311.29,314.76,324.10
2024-08-22 22:11:34.534000,L8,394.09,402.80,417.28,387.64,380.51,388.80,390.33,397.77,398.12,359.64,352.84,350.98,346.21,350.17,345.35,397.95,358.20,358.78,377.13,354.44,381.25,351.82,357.61,368.14,371.99,340.49,347.48,338.75,237.08
2024-09-23 22:11:42.698000,L8,240.27,289.99,305.75,262.69,258.49,246.71,241.49,,,,263.74,294.25,265.79,291.01,219.79,175.86,303.22,306.24,309.80,300.44,300.73,268.04,309.79,299.80,265.11,296.95,294.87,302.80,309.21
2024-11-18 22:11:59.014000,L9,357.10,372.71,361.68,338.74,329.24,329.97,336.30,349.03,342.99,346.49,345.39,359.56,358.99,352.44,359.27,349.40,347.19,342.69,340.56,336.47,335.20,335.85,333.12,333.34,327.69,326.89,335.37,343.88,344.47
2024-12-04 22:12:00.480000,L9,253.86,338.13,310.02,283.02,282.90,266.46,272.54,286.30,257.38,255.01,285.75,307.08,276.93,301.81,295.39,,,,,,,,230.31,306.95,310.36,259.62,,,
2024-12-28 22:11:50.695000,L8,390.18,332.17,317.70,313.57,303.10,306.64,305.70,313.06,317.46,278.29,290.63,319.03,313.81,317.07,319.36,310.58,316.21,315.10,317.89,310.20,315.82,319.33,319.31,314.08,313.85,310.23,308.94,316.14,324.99
2025-01-05 22:11:55.058000,L9,375.77,338.95,335.93,321.80,312.09,313.33,315.44,320.01,322.94,296.52,301.28,328.76,325.97,325.61,327.19,321.41,321.18,322.96,322.62,314.45,318.55,317.04,322.36,319.62,312.91,309.03,313.15,321.43,329.75
2025-01-13 22:11:54.516000,L8,361.57,340.96,342.65,324.20,320.60,316.26,320.15,345.77,230.31,286.53,317.65,309.31,309.60,193.44,515.52,,531.46,520.42,327.38,317.30,321.73,328.11,331.90,320.45,320.40,318.19,315.11,325.29,334.45
2025-01-21 22:12:01.239000,L9,255.54,251.61,248.26,253.17,226.93,190.11,,,,220.89,283.33,312.55,274.23,302.43,310.00,310.43,311.09,307.95,317.05,307.34,307.81,300.75,315.08,311.35,313.16,309.64,308.11,279.59,318.81
2025-01-29 22:11:52.495000,L8,534.35,,,403.95,491.31,478.84,449.68,515.34,446.28,476.86,322.34,330.73,329.47,326.98,327.56,323.67,321.99,322.96,325.99,317.00,318.97,322.61,327.40,318.69,317.45,315.51,316.51,319.31,328.58
2025-02-06 22:11:55.429000,L9,408.85,413.67,412.53,381.45,384.44,346.78,350.29,378.53,386.38,385.54,364.04,381.76,383.72,384.99,378.83,382.08,381.69,371.00,368.12,369.20,356.27,352.48,356.45,360.53,358.72,356.33,339.10,341.77,340.24
2025-03-02 22:11:40.284000,L8,408.59,393.04,407.16,378.08,340.30,322.83,338.96,341.50,341.02,343.50,346.44,351.91,358.49,360.62,353.99,346.97,331.34,340.04,331.08,322.27,331.94,331.67,338.89,339.43,339.39,336.88,333.48,334.14,235.79
2025-03-10 22:11:52.276000,L9,,,,,,,,,,,,280.04,264.66,,,,,,,,,,,,,,,,
2025-03-26 22:11:41.456000,L9,419.21,352.42,347.14,323.81,319.93,317.39,375.02,319.34,335.03,335.91,332.80,352.83,282.97,265.22,323.01,304.28,318.18,325.61,321.74,320.31,327.42,328.45,333.77,335.42,326.95,316.87,318.26,328.05,336.34
2025-04-11 22:11:41.675000,L9,312.36,339.80,334.35,321.14,311.72,311.89,313.31,320.48,322.86,321.06,322.54,327.93,323.28,325.14,324.37,316.01,318.38,317.90,320.07,312.04,299.01,310.23,285.78,378.58,309.61,314.56,315.31,321.01,329.82
2025-04-27 22:11:32.816000,L9,245.21,313.65,316.57,284.96,276.94,263.55,271.19,285.52,279.56,271.93,285.35,311.44,294.50,304.95,303.05,303.12,307.59,301.17,299.90,239.86,,,,,,260.72,301.91,309.17,259.46
