dates,satname,nzd0441-0000,nzd0441-0001,nzd0441-0002,nzd0441-0033,nzd0441-0034,nzd0441-0035,nzd0441-0036,nzd0441-0037,nzd0441-0038,nzd0441-0039,nzd0441-0040,nzd0441-0041,nzd0441-0042,nzd0441-0043,nzd0441-0044,nzd0441-0045,nzd0441-0046,nzd0441-0047,nzd0441-0048,nzd0441-0049,nzd0441-0050,nzd0441-0051,nzd0441-0052,nzd0441-0053,nzd0441-0054,nzd0441-0055,nzd0441-0056,nzd0441-0057,nzd0441-0058,nzd0441-0059,nzd0441-0060,nzd0441-0061,nzd0441-0062,nzd0441-0063,nzd0441-0064,nzd0441-0065,nzd0441-0066,nzd0441-0067,nzd0441-0068,nzd0441-0069,nzd0441-0070,nzd0441-0071,nzd0441-0072,nzd0441-0073,nzd0441-0074,nzd0441-0075,nzd0441-0076,nzd0441-0077,nzd0441-0078,nzd0441-0079,nzd0441-0080,nzd0441-0081,nzd0441-0082,nzd0441-0083,nzd0441-0084,nzd0441-0085,nzd0441-0086,nzd0441-0087,nzd0441-0088,nzd0441-0089,nzd0441-0090,nzd0441-0091,nzd0441-0092,nzd0441-0093,nzd0441-0094,nzd0441-0003,nzd0441-0004,nzd0441-0005,nzd0441-0006,nzd0441-0012,nzd0441-0013,nzd0441-0014,nzd0441-0015,nzd0441-0016,nzd0441-0017,nzd0441-0018,nzd0441-0019,nzd0441-0020,nzd0441-0021,nzd0441-0022,nzd0441-0023,nzd0441-0024,nzd0441-0025,nzd0441-0026,nzd0441-0027,nzd0441-0028,nzd0441-0030,nzd0441-0031,nzd0441-0032,nzd0441-0095,nzd0441-0096,nzd0441-0097,nzd0441-0098,nzd0441-0099,nzd0441-0100,nzd0441-0101,nzd0441-0102,nzd0441-0007,nzd0441-0008,nzd0441-0009,nzd0441-0011,nzd0441-0029,nzd0441-0010
2001-01-01 22:16:33.637000,L7,,,,,,242.97,248.53,244.14,233.14,247.13,226.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.83,234.56,237.72,226.37,207.51,227.59,224.15,233.93,221.32,219.97,212.47,205.50,209.27,230.78,231.54,217.22,221.56,192.91,184.37,166.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-10 22:10:27.647000,L7,213.52,192.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.96,200.88,209.27,237.92,,,239.27,227.57,168.47,241.57,224.42,219.75,199.16,181.33,192.25,175.20,,,,,174.64,226.17,216.39,222.68,216.55,214.65,203.64,190.20,181.80,169.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-26 22:10:30.842000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,201.39,199.42,226.10,220.37,223.04,202.42,195.47,233.42,225.96,212.85,240.73,222.54,221.87,239.45,213.33,232.00,196.70,210.82,234.87,194.98,240.12,210.10,206.59,188.72,,226.48,212.45,221.34,214.52,172.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.81,,,,,,
2001-02-18 22:16:35.003000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.89,218.41,228.75,214.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-02-27 22:10:18.214000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.43,228.97,217.33,225.87,219.57,210.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-12 22:08:38.716000,L7,,,,,,231.38,243.50,238.67,233.23,241.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.07,235.89,225.49,229.39,189.27,171.19,227.59,220.03,226.29,216.94,212.06,206.85,200.27,225.25,224.41,190.09,228.20,226.85,181.41,196.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-01-20 22:15:01.686000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.28,198.17,200.50,201.45,239.21,234.74,236.80,242.77,216.89,218.42,247.64,227.26,246.14,226.04,187.35,249.48,193.46,239.65,222.78,210.85,195.61,,228.67,217.48,234.72,217.35,177.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-01-29 22:08:45.213000,L7,,,,,,234.27,246.52,242.85,236.47,217.58,213.93,,,,,,,,,,,,,,,193.97,186.29,197.35,224.74,229.50,213.93,,,179.48,199.30,233.82,229.41,213.56,238.75,220.94,239.18,,181.40,218.22,208.66,243.68,234.02,240.27,204.43,199.80,229.38,217.20,232.43,219.21,213.93,209.53,201.57,204.60,229.39,239.18,240.07,232.36,228.47,185.57,165.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-02-14 22:08:53.179000,L7,,,,,,252.10,253.87,247.08,241.69,185.55,242.31,237.19,,,,176.56,182.01,192.43,200.06,198.21,198.96,190.04,,,,,194.34,210.84,221.02,221.07,219.23,195.24,228.19,224.44,217.89,235.11,228.22,213.22,240.81,224.27,,,186.40,229.61,214.52,239.40,227.43,237.72,217.34,205.56,236.45,228.00,235.31,227.82,224.75,218.45,215.05,226.52,222.57,233.04,231.82,229.86,231.18,197.07,167.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-09 22:15:05.816000,L7,,,,,,239.00,249.48,239.65,,,,,,,,,,,199.60,196.07,200.60,185.11,,,,,222.03,208.78,224.99,220.49,201.49,233.44,229.45,215.90,233.68,242.28,222.60,244.07,240.48,219.79,238.10,214.04,235.60,247.06,206.06,238.27,223.60,220.66,181.61,179.81,235.96,218.23,234.81,219.26,176.54,206.76,215.51,211.06,220.61,207.62,237.25,187.78,187.02,180.00,164.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-04-03 22:08:45.014000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.87,223.84,213.53,224.17,228.39,193.76,231.36,237.11,,234.47,203.79,220.80,,,184.11,234.24,213.95,239.07,,,,,,,,,217.87,218.73,205.24,193.08,187.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-12 22:07:38.359000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,206.68,221.93,220.52,203.68,216.96,226.93,238.13,227.16,236.49,235.87,223.40,219.71,226.14,212.47,237.94,212.30,226.19,239.28,213.03,238.59,227.32,200.76,,182.47,220.35,209.90,220.88,207.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-28 22:07:46.304000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.97,223.08,224.66,187.20,210.89,220.97,216.51,196.62,229.84,215.69,230.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-31 22:08:20.096000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.59,216.04,192.33,201.05,215.94,193.05,213.78,237.79,231.28,223.06,224.88,241.72,218.38,234.48,203.23,167.33,225.47,196.04,240.45,223.77,234.87,197.58,,231.00,219.33,229.88,218.52,213.16,215.47,201.81,190.47,185.46,188.84,181.99,186.31,181.53,180.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-07 22:14:28.836000,L7,,,,,,216.31,246.00,236.16,234.34,242.38,217.15,,,,,,,,,,,,,,,,,201.68,221.21,190.69,202.61,,217.47,190.00,195.14,230.90,219.70,,,,,,,189.43,200.02,236.71,234.93,235.01,199.43,202.59,231.75,212.72,232.92,226.08,222.71,213.70,211.55,204.04,188.27,186.19,195.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-01 22:08:33.805000,L7,,,,,,217.67,213.23,238.01,234.38,219.56,,,,,,,,,,,,,,,,,,,,,,,195.51,217.35,220.93,220.93,223.12,211.89,241.05,223.76,,,,222.70,229.85,244.94,237.39,236.68,193.24,206.13,228.21,216.50,252.92,218.62,215.61,208.37,197.61,190.67,183.87,196.41,187.61,212.05,184.16,180.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-13 22:14:55.747000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.13,215.82,222.14,239.09,,,,,,,,,,,,,,186.92,230.28,218.17,230.82,221.21,,,212.10,174.81,175.99,193.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-11 22:03:03.501000,L5,,,,172.86,234.68,240.28,238.56,239.60,230.68,230.76,229.12,222.08,216.78,190.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-20 21:57:03.003000,L5,,,,,175.49,232.77,206.68,227.26,228.25,233.44,230.74,223.07,211.97,211.03,173.96,,,,,,,,,,,,,,,,,,,,,,,,,,210.15,194.88,213.73,226.32,229.74,231.75,228.02,227.42,207.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-27 22:03:21.662000,L5,,,,,,178.29,212.13,206.14,204.47,211.12,209.98,202.20,183.80,174.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-10 21:58:29.659000,L5,222.61,210.36,197.39,302.48,287.24,279.40,278.13,279.35,276.96,278.10,274.84,276.29,262.29,257.34,266.42,259.01,263.21,272.67,262.41,264.46,259.15,267.32,284.40,287.11,289.70,300.07,304.49,296.93,322.64,314.49,319.82,315.62,319.97,329.32,324.36,320.55,306.89,310.90,310.24,311.62,343.02,309.37,307.95,330.11,311.07,322.45,318.32,324.18,357.35,319.75,315.88,306.16,315.61,302.05,307.91,310.88,307.70,320.62,333.73,327.79,331.15,336.82,340.02,355.94,337.38,179.88,177.21,177.92,165.58,167.20,176.91,181.22,185.96,184.01,194.24,202.23,211.39,223.51,234.57,242.51,246.33,238.03,231.85,240.73,248.35,239.74,175.92,228.10,291.95,356.35,336.45,191.74,195.17,196.05,221.53,227.20,340.19,,,,,,
2004-01-18 22:04:57.325000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.91,188.80,196.83,193.38,180.77,184.37,204.34,207.32,186.99,,,182.88,205.99,203.00,212.14,215.38,220.14,224.54,228.35,223.66,219.48,228.90,230.86,212.57,214.04,210.12,205.18,214.49,213.36,208.08,203.09,212.56,211.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-01-27 21:58:50.060000,L5,187.34,169.49,161.20,274.63,271.78,259.64,239.08,235.80,236.02,240.55,236.42,233.97,231.63,222.85,200.85,196.64,186.91,200.49,205.70,210.54,221.10,225.10,227.78,230.59,228.27,215.58,222.96,230.38,225.96,231.50,231.40,232.29,239.84,231.84,229.76,219.02,212.64,207.51,199.20,222.50,,,202.14,204.75,225.79,218.19,227.71,230.41,234.25,249.43,258.12,256.49,260.35,263.81,263.08,259.16,258.88,249.27,232.75,226.06,243.03,243.31,239.90,235.85,230.14,,,,,,,164.71,165.42,167.56,176.13,179.85,193.25,200.88,215.19,221.97,221.02,212.29,186.43,,,,,,198.49,210.86,,,,,,,,,,,,,
2004-02-19 22:05:07.713000,L5,,,,256.96,257.59,243.55,219.42,210.43,218.03,218.78,223.06,211.52,210.28,218.04,203.06,196.93,191.98,200.49,205.86,206.85,212.70,224.93,230.54,222.22,219.34,198.55,208.83,209.79,216.14,225.71,221.96,229.85,231.43,211.46,226.90,235.97,236.84,226.74,239.10,235.54,225.92,225.42,224.58,223.38,229.67,223.01,250.59,253.28,250.65,254.63,260.94,255.59,258.70,247.62,250.34,245.07,248.18,242.86,237.23,242.39,247.78,252.90,250.46,249.80,245.49,,,,,,,,,,,,,,,,,,,,,,,,194.60,238.42,,,,,,,,,,,,,
2004-05-18 22:00:38.480000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.68,218.93,224.98,213.75,217.17,214.22,208.47,216.09,221.72,217.88,216.07,202.45,206.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-08-22 22:03:12.259000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.40,209.33,204.58,207.03,209.96,206.09,206.11,215.63,178.87,196.83,200.23,203.92,215.57,216.88,214.02,223.13,226.58,217.23,214.49,214.29,213.83,215.54,215.82,215.03,202.72,207.47,206.80,198.94,209.71,213.49,213.95,209.36,200.25,209.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-30 22:10:21.832000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.92,174.74,197.18,195.44,191.66,200.43,200.32,205.42,198.18,202.60,198.87,209.59,201.94,,,,205.44,215.42,211.29,215.70,221.46,212.21,213.05,212.44,213.26,203.65,209.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-10-09 22:04:22.371000,L5,217.89,203.65,191.16,281.65,270.55,266.75,274.34,274.43,255.32,243.74,251.21,261.74,274.79,255.25,260.78,263.93,268.25,270.88,272.74,291.91,278.35,288.85,305.76,299.58,287.26,306.70,323.40,319.86,334.88,325.32,326.71,327.21,347.19,341.45,343.72,348.65,334.23,350.18,322.43,335.06,328.52,333.42,341.49,327.42,317.49,320.94,325.82,352.41,351.17,352.80,341.21,343.64,340.36,333.64,346.90,333.97,342.61,325.38,356.48,357.32,371.07,366.43,362.11,369.27,371.16,192.05,188.65,192.34,183.42,180.06,195.57,194.66,190.19,191.39,197.04,210.47,204.50,228.72,233.76,240.17,232.72,231.92,217.01,228.60,237.23,225.11,228.56,170.94,241.42,378.58,173.59,180.60,181.07,217.00,216.53,181.54,195.78,176.59,176.43,181.01,174.11,225.36,
2004-11-26 22:05:17.306000,L5,210.91,194.54,179.60,218.82,260.43,272.83,278.35,276.27,251.94,232.14,244.83,254.99,258.63,257.15,256.58,247.23,254.78,247.32,265.37,263.38,281.30,275.73,285.19,301.18,294.51,297.48,299.20,295.38,308.22,279.72,309.78,325.47,317.18,317.32,302.76,323.35,335.55,328.19,345.57,343.40,336.44,319.83,315.51,326.97,322.88,328.31,325.67,323.33,340.79,331.93,339.97,340.36,330.49,343.22,325.87,326.44,339.97,320.74,344.38,338.91,346.67,347.20,347.42,362.13,343.21,176.19,176.16,179.03,169.00,172.74,178.71,183.76,183.36,181.87,184.00,188.87,197.66,206.93,216.35,225.12,225.82,219.67,214.63,220.60,232.56,222.19,200.37,,169.71,363.28,339.53,362.98,385.69,389.10,362.97,259.46,324.51,168.39,,,,229.90,
2005-02-14 22:06:33.160000,L5,204.26,177.76,170.83,171.20,227.47,233.15,227.02,210.92,207.70,211.24,212.72,203.77,190.05,185.67,200.04,204.86,200.73,218.51,220.41,218.35,211.54,220.07,218.47,226.77,218.98,199.81,210.45,208.99,237.21,241.11,245.00,248.29,252.57,245.82,248.00,246.06,233.83,225.55,233.85,242.03,234.91,229.99,232.69,255.71,259.02,261.83,264.79,264.56,257.00,263.64,257.79,244.01,246.51,248.53,245.96,245.61,244.91,243.97,252.27,263.78,263.93,261.11,257.18,254.24,251.24,165.36,160.12,,,,,,168.69,173.74,168.75,177.16,179.62,196.45,209.12,216.63,216.55,208.34,186.81,,,,,,,234.61,186.30,,,,,,,,,,,,
2005-02-21 22:12:51.062000,L5,204.15,188.07,181.03,270.31,270.44,264.12,265.70,268.16,263.05,245.74,245.57,253.73,263.20,253.54,241.00,235.72,224.29,233.36,238.61,404.82,374.10,335.52,276.78,290.72,301.93,315.74,520.52,,,,,324.96,475.68,357.70,353.10,330.77,312.14,309.76,312.92,303.43,295.13,288.39,289.82,285.24,295.64,310.67,304.83,314.61,328.80,319.08,320.75,295.91,299.76,300.88,303.08,300.62,314.64,321.05,326.23,315.76,329.29,322.75,333.62,323.04,317.84,177.81,174.26,178.52,171.02,169.26,174.68,187.68,187.27,181.44,396.50,350.66,347.12,434.63,494.89,492.71,465.34,339.59,326.09,314.72,229.05,246.82,254.55,260.01,254.91,314.65,322.92,321.27,350.29,490.80,449.81,402.01,421.59,168.92,167.46,,,239.32,
2005-04-10 22:13:16.111000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.75,210.87,199.26,171.76,212.04,208.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-08-09 22:07:58.986000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.21,212.30,200.50,209.80,202.53,208.65,218.44,223.22,216.79,218.37,196.85,200.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-10 22:08:07.620000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.75,198.44,194.01,182.33,194.09,195.58,197.43,201.60,200.33,195.06,217.58,208.02,197.28,198.55,210.50,211.47,219.26,215.12,218.78,220.21,212.35,210.92,215.73,215.86,219.64,226.08,221.59,,,,,201.96,198.26,197.04,197.74,198.65,200.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-13 22:08:20.468000,L5,213.72,200.47,183.62,238.06,246.36,238.45,248.72,238.61,237.78,256.74,239.74,233.34,235.19,239.17,244.43,241.85,261.87,238.32,250.94,243.88,248.22,251.67,249.41,247.19,257.98,252.69,261.60,291.30,314.60,276.54,308.94,307.39,322.69,281.94,311.20,324.54,306.87,300.36,324.07,309.50,313.38,283.78,304.19,308.54,307.47,313.66,302.95,317.51,332.11,310.08,322.48,329.15,292.51,327.16,340.31,327.74,350.00,331.62,365.08,341.49,344.53,336.27,362.59,336.60,372.82,175.77,169.11,177.51,168.89,175.54,187.40,179.87,180.42,173.27,177.16,182.21,187.33,205.50,216.30,226.94,220.74,214.99,212.17,223.30,228.27,240.80,237.50,226.65,184.78,368.07,171.68,216.94,230.67,238.31,247.28,209.06,190.34,166.07,,,,236.54,
2006-01-23 22:16:11.550000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.94,214.53,205.94,214.40,224.40,215.00,213.87,227.72,219.27,215.00,225.19,217.28,211.52,210.62,201.98,198.50,208.10,207.28,205.83,208.63,201.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-08 22:16:33.840000,L5,210.78,193.94,180.62,201.65,234.84,254.40,235.03,236.65,247.61,242.11,257.30,245.51,243.62,253.29,238.54,254.96,274.14,277.36,282.58,292.05,287.67,275.64,294.97,303.04,310.66,321.09,319.22,332.67,329.29,315.34,297.29,329.12,331.46,334.14,306.65,341.94,331.62,338.64,339.24,346.27,334.14,342.02,374.61,333.92,416.53,383.76,346.31,450.58,459.27,451.34,475.65,489.42,513.04,495.84,348.21,353.54,348.92,362.45,364.40,380.39,425.74,395.80,441.23,418.38,375.18,188.24,180.44,170.97,164.67,161.78,171.88,172.40,174.61,174.70,174.72,183.92,190.54,205.21,214.57,218.59,222.06,226.49,211.66,219.05,230.77,221.02,212.68,219.68,173.23,374.39,165.80,210.73,217.76,227.77,233.83,233.11,191.15,,,,,210.04,
2006-03-12 22:17:13.956000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.13,202.17,194.35,201.93,197.22,202.22,211.15,212.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-04-13 22:17:50.097000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.71,214.84,224.96,222.17,234.91,232.73,223.98,228.66,230.40,229.44,,229.72,228.39,224.39,225.64,219.39,186.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-22 22:20:22.725000,L5,250.79,217.68,193.90,262.11,246.98,233.68,226.45,218.22,219.30,215.06,218.66,216.44,208.93,217.73,232.13,219.40,226.91,236.99,245.63,237.88,247.15,253.69,242.80,246.52,251.08,253.56,269.46,268.27,270.44,292.76,274.84,294.30,265.63,292.22,274.26,285.32,288.26,325.62,323.54,305.14,291.32,292.12,309.15,321.51,313.42,320.87,307.97,320.26,293.70,311.70,322.93,304.08,316.10,299.96,301.21,295.56,330.07,311.24,285.69,303.02,308.56,309.19,351.62,357.42,352.75,179.52,180.30,175.44,172.10,160.91,174.30,175.02,177.91,174.92,179.75,185.44,195.24,205.29,213.35,222.05,227.93,240.62,229.95,249.11,237.82,226.80,234.45,,238.36,353.94,179.14,237.63,236.56,232.21,235.01,328.09,204.75,161.49,,,,251.76,
