dates,satname,nzd0403-0000,nzd0403-0001,nzd0403-0002,nzd0403-0003,nzd0403-0004,nzd0403-0005,nzd0403-0006,nzd0403-0007,nzd0403-0008,nzd0403-0009,nzd0403-0010,nzd0403-0011
2014-03-13 22:08:09.214000,L8,,,,,193.02,270.52,277.09,297.52,281.36,278.73,284.15,337.29
2014-04-30 22:07:22.351000,L8,,,,,160.17,264.02,280.57,282.31,267.50,271.88,267.09,341.25
2014-06-01 22:07:14.657000,L8,,,,,,174.78,224.24,232.82,224.55,,,
2014-07-03 22:07:25.958000,L8,468.88,400.36,413.66,421.88,430.97,447.26,446.87,445.24,435.38,429.35,445.89,452.20
2014-08-04 22:07:38.344000,L8,,,,,,245.28,269.27,274.69,261.02,262.07,253.15,327.48
2014-10-23 22:07:51.237000,L8,,,,,,,243.37,256.36,182.06,153.09,248.48,304.31
2014-11-08 22:07:51.967000,L8,,,,,141.30,243.56,284.96,290.23,279.75,275.25,279.98,333.98
2014-12-26 22:07:42.898000,L8,,,,,,216.45,262.18,270.74,271.94,275.23,252.92,295.60
2015-02-12 22:07:27.072000,L8,,,,,,234.68,269.52,283.74,272.42,277.23,286.35,260.86
2015-02-28 22:07:24.273000,L8,,,,,155.49,246.03,280.60,297.53,290.91,287.37,364.32,369.15
2015-04-01 22:07:01.610000,L8,,,,175.40,246.89,301.06,306.54,324.47,280.96,282.94,285.72,333.13
2015-06-20 22:06:56.810000,L8,314.57,355.27,363.79,360.15,163.45,256.64,286.47,294.47,297.15,327.80,365.50,371.24
2015-07-22 22:07:13.408000,L8,,,,,,226.49,276.77,282.64,272.61,279.73,281.37,333.62
2015-08-23 22:07:24.416000,L8,,,,,,225.09,251.01,268.11,256.04,268.51,253.63,309.10
2015-09-08 22:07:30.411000,L8,,,,,,222.64,275.22,290.58,285.13,282.30,279.86,353.00
2015-10-10 22:07:38.780000,L8,,,,,,217.66,248.24,270.50,258.83,260.99,247.83,297.28
2015-11-27 22:07:47.119000,L8,371.77,389.48,359.03,398.14,403.06,410.42,397.43,353.53,356.23,365.73,369.32,397.21
2015-12-13 22:07:45.395000,L8,356.91,384.73,385.23,,183.76,244.39,264.23,372.32,319.97,391.04,392.78,377.54
2016-02-15 22:07:33.404000,L8,,,,,,222.98,264.33,283.32,269.49,274.29,271.04,300.86
2016-03-02 22:07:31.352000,L8,,,,,221.36,262.38,277.80,294.09,286.41,288.53,295.46,350.13
2016-03-18 22:07:25.821000,L8,,,,,223.42,267.94,274.00,290.26,282.55,284.29,289.73,352.03
2016-04-19 22:07:10.819000,L8,,,,,,232.08,257.42,278.50,261.75,266.03,247.59,303.45
2016-06-06 22:07:18.940000,L8,407.08,406.16,394.64,,182.78,371.33,440.85,447.55,402.90,352.67,369.23,364.29
2016-07-08 22:07:32.591000,L8,,,,,146.37,225.34,271.71,280.23,266.58,273.06,248.01,339.68
2016-07-24 22:07:37.782000,L8,,,,,163.10,238.41,279.97,340.21,353.14,301.79,340.61,360.16
2016-08-09 22:07:39.758000,L8,,,,,,230.93,265.63,279.03,267.44,272.46,257.98,170.29
2016-09-10 22:07:51.328000,L8,,,,,164.28,246.99,272.60,290.54,282.50,286.58,289.81,347.16
2016-10-12 22:07:57.049000,L8,,,,,209.04,251.35,275.87,289.67,283.84,350.99,379.19,383.33
2016-12-15 22:07:53.950000,L8,,,,,,214.04,258.36,362.27,356.92,361.65,355.58,373.30
2016-12-31 22:07:51.584000,L8,,,,,210.54,243.78,281.67,289.75,291.83,291.94,293.05,362.67
2017-01-16 22:07:46.911000,L8,,,,,183.94,240.34,273.98,283.90,289.51,286.69,291.42,369.04
2017-04-06 22:07:09.788000,L8,,,,,,208.88,249.52,271.79,265.16,264.51,262.53,350.03
2017-04-22 22:07:00.199000,L8,,,,,,233.64,263.27,281.37,272.91,272.15,262.91,349.37
2017-05-24 22:07:10.251000,L8,,,,,184.15,240.47,269.51,291.38,282.70,279.13,291.10,357.02
2017-06-25 22:07:23.481000,L8,418.76,436.29,438.30,451.70,446.49,444.83,455.82,445.32,366.20,362.23,364.98,366.21
2017-08-28 22:07:43.849000,L8,367.01,420.03,409.82,414.77,163.88,236.69,277.53,290.43,289.62,287.92,289.85,343.43
2017-10-31 22:07:55.807000,L8,,,,,162.40,236.15,266.44,287.26,276.57,278.21,281.60,347.41
2017-12-02 22:07:46.733000,L8,,,,,177.88,241.93,275.22,282.95,278.76,280.36,285.59,353.42
2018-04-25 22:06:50.725000,L8,,,,,179.69,232.70,262.72,282.28,274.99,270.28,262.96,331.42
2018-05-27 22:06:28.609000,L8,,,,,160.88,233.06,263.94,276.95,267.20,267.79,263.72,342.59
2018-06-28 22:06:40.110000,L8,,,,,195.63,253.05,283.59,289.01,285.14,285.45,287.92,349.80
2018-08-31 22:07:11.120000,L8,382.01,388.26,404.54,407.11,193.69,248.21,289.56,301.14,300.54,302.89,297.87,349.88
2018-10-18 22:07:29.549000,L8,,,,,,175.98,249.05,280.76,270.05,272.18,239.12,149.07
2018-12-21 22:07:30.529000,L8,,,,,164.59,234.92,273.97,286.22,284.73,278.92,280.21,326.55
2019-02-07 22:07:23.498000,L8,297.86,390.04,393.99,412.24,200.80,258.52,305.63,315.80,311.00,302.94,307.21,456.14
2019-03-11 22:07:14.802000,L8,,,,,,224.93,275.47,286.35,276.41,254.31,,
2019-06-15 22:07:27.730000,L8,440.37,449.45,433.18,419.43,224.81,260.01,290.95,314.70,302.19,298.29,305.25,359.65
2019-07-01 22:07:32.340000,L8,,,,,228.43,267.68,292.46,304.47,301.35,302.18,300.16,368.36
2019-07-17 22:07:34.929000,L8,,,,,148.13,231.31,270.50,278.80,269.58,289.03,169.54,230.59
2019-08-02 22:07:41.830000,L8,359.85,352.31,382.62,382.15,197.09,385.42,388.30,403.25,400.31,294.26,293.85,345.90
2019-08-18 22:07:47.079000,L8,365.97,373.02,371.13,390.55,199.17,247.61,285.80,293.99,301.16,294.84,292.69,345.23
2019-10-05 22:08:00.157000,L8,,,,,181.13,230.54,272.51,295.74,281.72,278.00,282.96,332.46
2019-12-08 22:07:56.574000,L8,,,,,145.48,222.80,257.32,279.89,275.15,269.60,270.85,312.89
2020-01-09 22:07:49.551000,L8,,,,,,194.44,240.31,276.42,273.42,268.86,277.46,237.25
2020-02-10 22:07:40.719000,L8,439.60,442.66,446.31,431.17,209.32,234.67,274.82,286.01,280.68,281.58,285.71,349.64
2020-03-13 22:07:30.028000,L8,,,,,153.04,231.21,276.73,285.37,279.09,282.62,286.19,331.63
2020-05-16 22:07:03.451000,L8,,,,,,219.11,259.79,277.62,268.19,271.36,251.08,333.55
2020-06-01 22:07:08.444000,L8,,,,,187.85,244.35,281.60,288.97,283.14,283.99,286.36,346.65
2020-08-04 22:07:35.564000,L8,,,,,152.39,228.80,280.26,298.65,288.50,291.57,292.42,343.92
2020-09-21 22:07:54.687000,L8,,,,,183.42,232.56,266.66,282.01,279.93,275.25,275.20,334.67
2021-02-12 22:07:43.180000,L8,,325.50,219.74,282.89,297.45,296.48,331.63,361.66,377.84,364.53,359.83,404.78
2021-03-16 22:07:27.743000,L8,,,,,225.23,250.88,285.01,298.10,295.38,296.39,294.51,344.57
2021-04-17 22:07:18.077000,L8,,,,,160.72,231.39,262.57,273.12,269.92,267.29,255.31,294.23
2021-05-03 22:07:08.587000,L8,,,,,225.96,252.09,285.14,291.75,301.36,300.56,303.29,344.32
2021-05-19 22:07:16.079000,L8,,,,,165.99,221.83,253.86,270.90,264.17,262.65,254.24,318.27
2021-07-22 22:07:36.760000,L8,,,,,,208.49,244.72,259.58,257.02,255.24,249.57,303.72
2021-08-23 22:07:49.080000,L8,,333.26,349.12,335.05,157.47,251.12,274.53,285.82,278.79,280.36,285.97,333.56
2021-09-24 22:07:56.691000,L8,,322.15,367.73,387.25,266.02,246.26,275.93,286.87,285.41,277.70,278.65,329.36
2021-12-21 22:07:55.088000,L9,,,,,,248.04,275.41,283.23,282.24,278.35,284.10,318.29
2021-12-29 22:07:53.106000,L8,,,,,,205.85,246.08,255.22,253.26,244.51,252.83,222.42
2022-01-30 22:07:46.196000,L8,,,,,,252.22,282.16,291.56,298.94,291.24,294.08,340.97
2022-04-28 22:07:22.893000,L9,,,,,,222.26,270.81,293.71,287.94,280.09,285.76,167.40
2022-05-06 22:07:29.527000,L8,,,,,,241.28,284.13,305.13,297.16,292.95,299.73,344.97
2022-05-22 22:07:34.435000,L8,,,,,150.05,246.26,280.35,285.76,280.59,275.90,274.48,331.97
2022-06-07 22:07:43.386000,L8,,,,,151.05,252.66,284.17,292.59,281.58,277.59,278.34,339.10
2022-07-01 22:07:30.281000,L9,,,,448.76,463.51,415.66,410.18,460.63,440.52,432.30,380.38,389.60
2022-08-02 22:07:43.151000,L9,,,,,,244.75,268.03,278.76,273.64,268.90,260.55,320.53
2022-08-26 22:08:10.171000,L8,,,,,,250.75,284.05,279.31,273.15,267.00,263.34,333.95
2022-09-03 22:07:51.912000,L9,,,,,,231.22,261.07,275.44,270.74,266.18,259.39,313.55
2022-10-21 22:08:05.375000,L9,,,,,142.03,245.49,280.31,297.90,299.91,286.36,288.10,329.28
2022-10-29 22:08:16.390000,L8,,,,,,221.84,265.63,281.80,278.37,272.15,279.25,336.08
2022-11-06 22:08:03.924000,L9,,,,,,249.75,290.37,287.38,278.78,269.76,271.89,314.65
2022-11-14 22:08:11.017000,L8,243.33,251.74,,,146.61,243.84,280.00,299.97,298.86,288.01,290.56,333.75
2022-11-22 22:08:05.589000,L9,,,,,,251.75,283.26,288.61,280.44,273.52,275.48,309.56
2022-12-24 22:08:01.921000,L9,,,,,,249.32,277.90,282.08,282.38,268.88,272.90,314.21
2023-01-01 22:08:03.014000,L8,,,,,,248.88,281.13,292.80,285.61,282.98,288.77,329.45
2023-01-25 22:08:01.087000,L9,,,,,154.06,254.25,284.72,307.33,296.51,293.90,294.49,337.55
2023-02-18 22:07:49.813000,L8,,,,,,223.76,257.37,274.48,268.95,257.12,258.35,298.30
2023-03-06 22:07:38.056000,L8,,,,,,246.08,279.25,274.02,269.04,259.12,258.14,301.76
2023-03-14 22:07:47.070000,L9,,,,,142.02,266.32,277.41,294.33,387.27,394.77,383.62,387.69
2023-03-22 22:07:28.676000,L8,,,,,,299.91,291.63,290.20,283.30,390.34,393.03,381.95
2023-04-15 22:07:28.766000,L9,,,,,,301.06,291.57,289.39,280.42,276.51,281.30,334.92
2023-04-23 22:07:09.009000,L8,,,,,426.86,416.25,438.01,438.61,445.03,443.58,442.64,433.45
2023-05-01 22:07:20.041000,L9,,,,,,256.15,283.10,299.31,294.86,284.53,286.42,339.67
2023-06-10 22:07:03.713000,L8,,,,,159.58,255.50,286.52,301.83,292.99,288.91,289.73,426.51
2023-07-04 22:07:09.507000,L9,,,,,157.89,251.79,286.15,298.60,297.55,291.85,289.94,380.48
2023-07-20 22:07:13.901000,L9,,,,,151.65,300.27,289.08,295.94,291.85,283.97,283.21,345.85
2023-07-28 22:07:26.814000,L8,,,,,,167.29,236.74,256.69,,,,
2023-08-05 22:07:22.990000,L9,,,,,154.86,256.85,283.05,298.73,287.42,279.80,281.97,340.35
2023-08-13 22:07:31.903000,L8,,,,,155.90,298.98,301.55,291.89,289.03,279.97,280.26,340.65
2023-08-21 22:07:27.968000,L9,,,,,,224.52,263.58,275.07,263.70,253.37,240.13,241.39
2023-08-29 22:07:37.978000,L8,,,,,153.34,302.78,302.88,301.48,287.84,283.07,287.39,389.01
2023-10-08 22:07:46.156000,L9,,,,,169.63,290.50,279.49,296.06,287.25,277.61,280.10,387.44
2023-10-24 22:07:51.936000,L9,,,,,,234.84,275.95,283.93,276.68,270.06,266.23,312.40
2023-11-17 22:07:51.092000,L8,,,,,,239.70,281.16,300.22,293.38,279.16,286.20,340.61
2023-11-25 22:07:56.439000,L9,,,,,152.21,259.13,293.38,294.88,286.62,281.30,286.76,328.90
2024-01-12 22:07:54.756000,L9,,,,,243.68,308.39,283.01,297.96,290.69,281.13,286.90,330.20
2024-01-20 22:07:43.131000,L8,,,,,168.93,259.32,282.05,295.93,290.74,291.42,289.85,331.10
2024-02-13 22:07:53.770000,L9,,,,,232.60,292.52,283.94,298.24,298.12,376.31,375.01,398.50
2024-02-21 22:07:41.296000,L8,436.35,452.13,457.01,,247.99,309.00,285.25,295.49,293.19,395.69,405.56,472.49
2024-02-29 22:07:47.311000,L9,,,,,198.80,267.60,282.17,297.22,296.91,281.67,286.18,336.87
2024-04-17 22:07:27.643000,L9,,,,,,248.33,281.54,292.63,286.99,286.25,286.47,338.54
2024-04-25 22:07:04.127000,L8,,,,,219.91,261.24,287.87,308.90,303.65,294.37,295.77,347.10
2024-05-03 22:07:13.830000,L9,,,,,208.69,255.18,440.96,441.69,414.15,408.97,443.35,357.15
2024-05-11 22:06:51.721000,L8,,,,,,235.51,283.65,299.11,287.48,285.98,288.03,336.75
2024-05-27 22:06:40.812000,L8,,,,,159.08,250.85,290.83,306.74,302.23,296.80,295.49,349.25
2024-06-04 22:06:59.762000,L9,,,,431.80,449.20,449.15,445.65,421.43,443.02,435.68,400.62,429.54
2024-06-20 22:06:42.803000,L9,,,,,,248.51,284.92,293.51,288.98,281.97,255.89,336.85
2024-07-06 22:06:56.889000,L9,,,,,142.24,250.19,285.82,302.18,294.34,297.12,292.60,346.13
2024-08-23 22:07:23.350000,L9,,,,,,207.17,251.87,273.06,268.43,259.84,249.77,296.89
2024-08-31 22:07:27.249000,L8,407.52,418.72,423.99,,149.94,244.03,286.60,299.59,302.75,293.37,293.66,339.64
2024-09-24 22:07:25.318000,L9,,,359.61,406.43,162.84,256.93,281.45,295.03,289.14,286.47,287.00,331.95
2024-10-10 22:07:34.230000,L9,,,,,156.57,243.60,281.88,289.68,286.94,280.76,279.04,324.26
2024-10-18 22:07:42.636000,L8,,,,,155.78,237.04,305.57,306.20,295.07,297.09,291.61,336.17
2024-10-26 22:07:48.055000,L9,,,,,,224.15,268.11,287.68,278.32,271.28,264.71,313.60
2024-11-03 22:07:36.412000,L8,,,,,142.94,238.08,288.31,297.16,283.05,275.08,273.74,316.91
2024-11-11 22:07:39.523000,L9,,,,,143.93,229.21,294.93,303.68,290.61,281.69,286.06,326.12
2024-12-21 22:07:40.724000,L8,,,,,,215.87,278.35,292.16,274.68,236.37,260.34,167.26
2025-01-22 22:07:37.432000,L8,,,,,154.21,244.76,287.22,299.80,296.01,293.53,293.99,345.58
2025-02-07 22:07:41.096000,L8,,,,,159.15,247.82,293.92,302.01,298.62,294.50,297.08,347.55
2025-02-23 22:07:31.324000,L8,,,,,193.63,314.26,313.36,302.53,292.07,293.38,296.01,347.08
2025-03-19 22:07:30.686000,L9,,,,,,227.65,261.76,277.12,268.47,265.37,260.70,307.10
2025-04-12 22:07:12.262000,L8,,,,,147.89,229.42,303.64,305.37,291.39,289.29,296.83,334.64
2025-05-06 22:07:18.415000,L9,,,,,149.17,263.99,289.79,296.35,281.61,280.79,282.75,335.98
