dates,satname,nzd0509-0000,nzd0509-0001,nzd0509-0002,nzd0509-0003,nzd0509-0004,nzd0509-0005,nzd0509-0006,nzd0509-0007,nzd0509-0008,nzd0509-0009,nzd0509-0010,nzd0509-0011,nzd0509-0012,nzd0509-0013,nzd0509-0014
2020-01-23 22:20:55.593000,L8,304.20,294.06,292.37,297.91,298.43,286.77,286.23,303.55,294.01,296.81,292.71,257.52,,,
2020-03-04 22:14:32.767000,L8,293.17,264.86,,,205.42,191.78,270.75,293.54,279.23,287.02,254.67,,,,
2020-03-11 22:20:40.527000,L8,230.14,,,,196.20,185.24,268.88,193.40,271.36,269.73,240.23,,,,
2020-05-30 22:20:16.612000,L8,,,,,193.86,232.18,287.41,245.29,291.04,290.05,253.62,,,,
2020-06-08 22:14:11.756000,L8,,,,,,,,,179.36,252.45,243.33,,,,
2020-07-10 22:14:27.456000,L8,,,,,,,,,199.72,248.14,171.37,,,,
2020-07-26 22:14:32.385000,L8,,,,,,220.94,280.74,237.34,274.26,264.07,247.13,,,,
2020-08-27 22:14:44.105000,L8,,,,,,,,168.14,272.17,261.42,236.41,,,,
2020-10-14 22:14:56.808000,L8,,,,,203.22,189.41,269.30,193.64,272.81,271.60,236.35,,,,
2020-11-22 22:21:06.915000,L8,303.36,294.10,296.26,301.60,301.85,291.89,297.65,307.27,301.81,300.55,296.11,250.93,232.44,265.13,252.74
2021-02-19 22:14:39.648000,L8,313.59,296.92,298.27,304.49,305.63,306.89,337.12,313.56,303.37,305.80,300.93,254.68,189.66,270.51,314.74
2021-03-30 22:20:34.287000,L8,314.86,303.36,302.70,305.78,310.95,302.13,306.37,318.15,320.09,314.99,307.85,274.83,325.69,346.43,358.15
2021-07-13 22:14:31.246000,L8,,,,257.73,267.73,231.37,288.14,244.61,293.19,294.84,257.94,,,,
2021-08-05 22:20:52.997000,L8,,,,,,150.55,281.72,240.15,279.65,281.46,244.18,,,,
2021-08-14 22:14:45.391000,L8,237.53,,,,197.04,154.21,277.15,226.80,285.45,294.55,244.34,,,,
2021-08-30 22:14:49.951000,L8,297.56,239.40,,177.98,206.84,191.43,281.50,296.34,291.59,296.84,254.67,147.53,,,
2021-09-22 22:21:05.391000,L8,310.51,297.42,301.37,303.65,303.47,296.19,298.12,308.84,302.14,306.42,303.32,256.06,183.63,263.32,252.37
2021-11-02 22:15:01.893000,L8,297.46,279.58,281.73,277.22,230.25,189.87,279.62,241.53,222.80,193.97,,,,,
2021-11-18 22:14:56.496000,L8,,,265.09,271.36,245.71,260.94,276.81,290.78,282.32,278.05,261.53,185.79,,,
2021-12-11 22:21:08.661000,L8,294.14,283.95,277.42,284.33,276.90,270.97,275.19,284.95,278.27,276.46,264.68,171.10,,,
2021-12-12 22:14:55.412000,L9,,,,,209.14,188.11,270.06,277.14,275.82,271.61,242.62,,,,
2022-01-13 22:14:50.477000,L9,,,,,208.03,186.98,267.90,276.13,275.99,271.33,235.54,,,,
2022-01-28 22:20:55.692000,L8,303.69,294.02,294.85,298.15,298.38,289.02,292.30,306.34,295.71,293.12,295.54,253.87,,,
2022-02-06 22:14:44.088000,L8,245.77,,,,,,,,,,,,,,
2022-02-13 22:20:52.491000,L8,301.46,269.03,225.86,241.74,287.64,277.70,289.04,305.86,297.49,297.06,291.38,166.72,,,
2022-02-22 22:14:38.338000,L8,219.43,252.34,,,203.14,190.78,268.39,280.18,270.74,272.91,247.02,,,,
2022-03-02 22:14:37.725000,L9,,,,,206.11,190.01,274.84,212.00,277.23,278.00,250.24,,,,
2022-04-02 22:20:31.499000,L8,294.45,,,,201.99,197.03,275.98,293.53,281.88,286.82,249.45,,,,
2022-04-10 22:20:41.030000,L9,,,,,193.39,173.90,273.84,293.97,271.44,266.23,239.77,,,,
2022-05-05 22:14:18.830000,L9,,,,,,,,169.84,266.70,249.06,,,,,
2022-06-05 22:20:51.340000,L8,,,,,,,287.98,242.61,285.68,262.05,249.47,,,,
2022-06-30 22:14:51.348000,L8,,,,,183.90,230.86,288.13,243.18,291.88,277.21,254.93,,,,
2022-07-15 22:20:36.379000,L9,,,,,,,285.45,236.44,277.69,259.40,244.76,,,,
2022-07-23 22:21:07.605000,L8,,,,,,,285.87,242.37,285.16,289.49,245.04,,,,
2022-08-09 22:14:46.212000,L9,,,,,,,,,274.19,263.23,238.18,,,,
2022-08-24 22:21:19.767000,L8,,,,,,148.97,265.70,,,,,,,,
2022-10-19 22:21:14.754000,L9,,,,246.30,206.77,193.78,273.79,293.13,274.88,276.12,246.34,,,,
2022-10-28 22:15:03.247000,L9,304.79,297.26,297.15,305.79,302.57,297.86,296.66,307.83,300.04,296.55,298.64,249.33,257.12,266.98,243.89
2023-01-07 22:21:14.460000,L9,222.94,261.43,,,201.68,188.60,267.67,275.51,270.19,270.63,240.51,,,,
2023-01-08 22:15:00.142000,L8,,,183.17,290.37,290.04,281.60,280.24,297.57,283.10,278.93,283.18,196.58,,,
2023-01-15 22:21:05.646000,L8,297.14,280.50,283.87,274.56,287.83,238.15,277.47,296.71,279.72,278.23,280.99,236.78,,,
2023-02-17 22:15:01.258000,L9,297.87,,,,193.24,190.79,276.88,296.55,266.06,259.01,249.48,,,,
2023-02-24 22:21:03.459000,L9,,,,,187.95,177.53,261.53,224.60,265.23,262.93,186.19,,,,
2023-02-25 22:14:39.957000,L8,302.62,292.83,297.81,300.62,303.31,293.63,289.50,305.40,295.66,293.49,296.18,252.19,,,
2023-03-05 22:14:49.135000,L9,,,,,204.45,259.55,276.67,295.17,280.21,288.37,262.47,,,,
2023-03-12 22:20:56.415000,L9,,,,,141.58,188.07,272.02,243.86,268.83,265.15,191.41,,,,
2023-04-06 22:14:33.046000,L9,,,,,196.63,177.18,276.80,298.35,279.52,288.32,245.79,,,,
2023-04-14 22:14:09.763000,L8,,,,,,146.29,193.38,171.29,244.64,184.35,175.57,,,,
2023-04-29 22:20:31.914000,L9,233.90,252.65,,,194.00,219.43,284.25,259.43,284.56,289.21,218.46,,,,
2023-05-15 22:20:23.769000,L9,,,,,,,,172.93,267.23,193.04,184.17,,,,
2023-05-23 22:20:05.625000,L8,,,,,,,,168.39,269.54,196.00,187.89,,,,
2023-05-24 22:14:04.912000,L9,,,,,,,153.37,226.03,278.18,250.47,244.44,,,,
2023-06-01 22:13:55.021000,L8,,,,,,,281.75,223.00,273.54,252.61,238.20,,,,
2023-06-09 22:14:00.612000,L9,,,,,,,,,269.67,245.97,239.57,,,,
2023-07-03 22:14:15.167000,L8,,,,,,,283.10,198.81,279.10,250.71,246.58,,,,
2023-07-11 22:14:12.102000,L9,,,,,,,,,182.27,248.51,172.35,,,,
2023-08-12 22:14:23.119000,L9,281.28,253.40,,174.54,192.69,158.19,278.40,230.37,277.78,265.49,248.78,,,,
2023-08-27 22:20:47.606000,L8,279.87,,,,196.64,165.23,269.81,170.92,275.30,264.15,240.75,,,,
2023-09-05 22:14:34.496000,L8,297.58,262.09,,241.86,198.74,173.06,270.43,295.85,277.05,273.99,245.53,,,,
2023-11-24 22:14:51.719000,L8,,,,249.23,207.58,189.60,268.38,285.04,273.02,268.23,248.38,,,,
2023-12-09 22:21:02.419000,L9,285.30,267.11,261.08,256.95,210.05,193.19,271.63,285.58,271.62,271.89,255.36,144.80,,,
2023-12-10 22:14:45.117000,L8,306.85,297.48,299.65,304.95,304.70,297.68,295.55,306.69,294.75,292.12,294.62,257.84,196.52,266.95,237.45
2024-01-11 22:14:44.166000,L8,,,273.26,274.07,268.41,259.89,269.90,289.65,274.37,267.83,256.85,182.18,,,
2024-01-26 22:21:02.147000,L9,292.79,278.99,279.75,280.15,272.80,260.46,275.32,208.39,273.63,273.23,262.70,183.82,,,
2024-02-04 22:14:55.450000,L9,,,,175.29,203.58,184.01,259.66,266.01,264.41,258.84,238.40,,,,
2024-02-12 22:14:41.937000,L8,,,,150.33,203.65,184.13,259.86,192.95,264.27,260.69,204.45,,,,
2024-02-19 22:20:51.302000,L8,,,266.72,268.00,209.55,189.01,268.86,219.33,270.62,266.73,252.46,164.74,,,
2024-03-06 22:20:39.136000,L8,369.82,472.04,467.21,507.65,482.11,349.91,351.12,358.52,350.72,351.09,347.10,336.98,336.11,345.12,348.15
2024-03-07 22:14:47.781000,L9,271.23,283.69,,,,,280.50,296.49,281.32,278.17,282.79,196.65,,,
2024-04-16 22:14:07.010000,L8,291.76,262.34,237.31,273.65,264.71,211.61,278.66,294.67,281.71,287.13,254.39,,,,
2024-04-24 22:14:13.960000,L9,,,,227.22,197.25,163.26,272.41,216.35,268.22,251.81,223.86,,,,
2024-06-03 22:13:41.381000,L8,,,,,,,275.77,220.69,271.16,250.74,220.50,,,,
2024-06-10 22:19:52.325000,L8,,254.05,230.64,259.72,197.61,205.99,167.90,204.08,177.70,196.48,253.79,,,,
2024-07-05 22:13:57.118000,L8,,236.23,234.74,249.28,198.58,229.39,284.97,232.92,273.94,184.10,252.73,,,,
2024-08-13 22:20:26.422000,L8,218.12,241.92,227.12,,,,,,270.75,255.94,230.13,,,,
2024-08-29 22:20:33.674000,L8,293.15,265.10,253.38,252.86,209.49,181.01,273.31,293.96,277.61,286.34,251.90,138.21,,,
2024-08-30 22:14:23.037000,L9,227.22,251.65,230.29,237.61,201.99,166.31,269.86,170.88,266.96,254.42,239.53,,,,
2024-09-07 22:14:30.806000,L8,296.16,262.62,251.76,254.30,209.17,186.50,274.77,284.54,274.94,264.68,246.65,,,,
2024-09-22 22:20:32.853000,L9,296.04,264.48,255.21,251.93,210.47,194.81,271.67,277.13,272.04,265.38,242.73,138.59,,,
2024-10-16 22:20:51.445000,L8,305.70,292.10,293.88,295.51,298.22,287.96,290.91,304.46,290.76,290.44,286.73,212.49,231.05,258.91,190.25
2024-11-02 22:14:41.503000,L9,294.37,275.18,261.80,257.59,214.27,197.53,277.36,285.08,276.38,271.69,251.04,142.08,,,
2024-11-17 22:20:50.529000,L8,299.03,282.72,279.64,278.34,240.48,268.57,277.95,295.01,278.12,275.21,269.21,155.69,,,
2024-12-04 22:14:48.196000,L9,296.05,279.27,266.33,270.31,214.69,194.09,272.15,294.28,272.92,273.59,257.26,144.66,,,
2024-12-27 22:20:57.717000,L9,301.47,286.17,287.06,294.84,293.84,230.62,282.00,299.55,284.94,281.74,283.79,229.68,162.48,256.68,170.49
2025-01-05 22:14:42.782000,L9,292.08,278.03,267.59,264.06,214.14,198.01,273.65,286.77,277.55,272.85,259.59,143.41,,,
2025-01-21 22:14:48.959000,L9,,,,,,147.47,271.17,170.94,239.63,,,,,,
2025-01-28 22:20:54.198000,L9,289.54,261.38,,175.67,205.95,189.59,265.17,268.61,267.06,262.25,236.09,,,,
2025-04-03 22:14:16.015000,L8,,,,,203.72,184.34,275.01,292.87,272.32,263.56,250.57,,,,
2025-04-10 22:20:22.528000,L8,,,,,203.30,186.73,277.53,287.84,276.74,265.78,255.15,,,,
2025-04-11 22:14:29.386000,L9,299.71,259.82,257.99,257.10,208.39,224.92,281.91,273.53,279.28,287.87,257.51,,,,
2025-04-18 22:20:37.112000,L9,,,,,200.57,174.57,274.24,236.38,274.59,260.28,230.49,,,,
2025-05-04 22:20:29.330000,L9,295.13,238.00,222.17,258.12,201.78,227.56,284.79,242.66,283.51,266.66,253.97,,,,
