dates,satname,nzd0458-0000,nzd0458-0001,nzd0458-0002,nzd0458-0003,nzd0458-0004,nzd0458-0005,nzd0458-0006,nzd0458-0007,nzd0458-0008,nzd0458-0009,nzd0458-0010,nzd0458-0011,nzd0458-0012,nzd0458-0013,nzd0458-0014,nzd0458-0015,nzd0458-0016,nzd0458-0017,nzd0458-0018,nzd0458-0019,nzd0458-0020,nzd0458-0021,nzd0458-0022,nzd0458-0023,nzd0458-0024,nzd0458-0025,nzd0458-0026,nzd0458-0027,nzd0458-0028,nzd0458-0029,nzd0458-0030,nzd0458-0031,nzd0458-0032,nzd0458-0033,nzd0458-0034,nzd0458-0035,nzd0458-0036,nzd0458-0037,nzd0458-0038,nzd0458-0039,nzd0458-0040,nzd0458-0041,nzd0458-0042,nzd0458-0043,nzd0458-0044,nzd0458-0045,nzd0458-0046,nzd0458-0047,nzd0458-0048,nzd0458-0049,nzd0458-0050,nzd0458-0051,nzd0458-0052,nzd0458-0053,nzd0458-0054,nzd0458-0055,nzd0458-0056,nzd0458-0057,nzd0458-0058,nzd0458-0059,nzd0458-0060,nzd0458-0061,nzd0458-0062,nzd0458-0063,nzd0458-0064,nzd0458-0065,nzd0458-0070,nzd0458-0071,nzd0458-0072,nzd0458-0073,nzd0458-0066,nzd0458-0067,nzd0458-0068,nzd0458-0069
2001-08-29 22:15:16.816000,L7,,,,,,,,,,,262.67,265.60,266.57,256.48,249.27,257.60,263.19,259.31,278.40,259.25,254.55,245.38,243.14,246.83,225.51,217.29,220.40,210.85,214.13,202.62,230.02,241.91,252.86,257.15,248.48,253.69,259.29,251.09,259.84,263.18,258.66,273.72,275.53,267.70,256.78,231.99,244.28,247.52,246.24,233.02,228.51,217.39,214.24,162.04,,,,,,,,,,,,,,220.25,250.78,201.22,,,,
2001-11-01 22:14:53.871000,L7,,,,,,,,,,,202.53,193.60,204.61,244.55,205.79,244.54,251.60,251.17,278.07,253.18,251.39,243.19,232.74,225.94,206.92,213.05,210.07,195.73,203.71,194.06,193.75,224.25,234.69,234.05,217.09,239.90,231.81,253.20,256.59,207.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.95,229.90,317.75,,,,
2002-01-20 22:15:25.657000,L7,,,,,,,,,,,235.08,264.79,192.54,193.68,198.81,243.17,251.04,250.49,272.18,255.13,243.49,235.16,235.21,223.36,207.21,174.00,201.50,190.98,201.33,193.79,195.86,186.44,186.71,190.38,184.24,184.71,173.27,172.01,177.54,173.66,260.16,277.07,275.50,191.84,187.92,170.27,186.55,187.96,185.98,176.20,168.83,162.12,,,,,,,,,,,,,,,,,,,,,,
2002-02-05 22:15:25.531000,L7,217.21,214.63,206.45,221.31,247.53,249.29,215.16,175.36,205.93,,271.30,277.78,276.83,269.23,263.47,436.87,443.17,433.47,455.65,463.83,457.48,466.89,468.17,465.28,460.76,453.99,398.52,410.06,388.39,419.34,270.96,267.79,271.86,276.30,270.83,266.68,269.71,272.27,275.47,271.34,276.30,283.66,416.49,459.02,480.51,263.42,270.30,256.47,259.04,252.00,235.35,231.48,231.40,229.93,228.26,221.85,221.67,224.07,217.89,207.49,202.19,193.17,187.49,185.75,,,,225.49,266.84,344.80,,,,
2002-03-09 22:15:29.782000,L7,208.60,199.40,198.90,239.57,248.29,252.89,170.07,161.24,,198.47,270.76,275.18,273.04,275.77,254.07,263.15,266.76,260.07,295.67,272.08,262.60,267.22,261.38,246.18,225.43,223.76,243.27,221.36,229.78,211.39,268.10,260.60,269.23,262.14,259.22,266.29,266.01,263.33,266.41,279.19,273.59,283.05,280.15,274.61,262.94,238.90,257.50,225.42,255.16,242.95,231.31,226.31,224.12,223.28,228.49,203.33,205.64,216.37,213.48,208.42,201.04,186.88,190.67,411.37,424.25,425.17,,230.02,278.95,423.60,434.74,,,
2002-10-03 22:14:17.207000,L7,,,,,,,,,,,266.50,272.07,258.52,255.45,247.21,259.30,262.33,256.81,285.90,260.29,257.70,248.72,241.11,236.81,220.00,224.76,219.99,205.30,221.77,200.91,204.93,254.86,249.74,251.03,254.32,259.01,260.42,234.91,265.17,188.78,270.03,279.13,280.00,277.05,261.22,226.37,199.36,202.22,192.90,181.04,170.03,175.09,,,,,,,,,,,,,,,,217.30,249.08,333.48,,,,
2002-12-06 22:14:49.731000,L7,219.40,229.39,360.09,374.59,330.13,332.94,251.85,305.75,306.19,212.89,269.90,271.82,277.18,277.97,255.09,267.92,264.33,273.21,288.19,267.21,263.82,262.52,255.22,244.70,225.35,227.17,260.93,267.82,225.98,254.66,263.22,259.43,266.71,266.36,264.00,264.13,267.60,272.18,266.37,268.61,271.91,276.96,276.04,271.07,262.30,239.97,342.62,346.86,336.74,339.47,333.68,451.18,454.13,447.48,476.76,464.32,379.19,401.51,401.27,392.41,382.28,348.47,338.04,386.12,416.04,380.23,501.62,293.91,330.50,492.59,364.18,526.48,498.46,510.36
2003-01-07 22:14:52.811000,L7,,,,,,,,,,,,220.29,207.63,249.72,206.65,253.09,253.99,256.25,275.00,254.70,250.41,242.20,236.50,230.22,210.17,212.74,212.08,455.64,457.54,464.03,459.29,186.95,180.08,244.28,233.74,250.20,247.42,207.40,251.05,259.25,265.87,268.97,265.68,185.97,173.63,167.55,182.36,192.77,184.23,174.70,167.61,,,,,,,,,,,,,,,,,,234.40,309.26,,,,
2003-02-24 22:15:13.300000,L7,422.07,299.91,317.43,377.15,391.73,421.39,426.22,484.98,324.63,333.40,332.80,331.17,328.18,328.86,321.37,332.05,331.65,336.66,338.44,345.52,341.61,332.61,340.50,327.47,326.17,283.84,322.84,323.19,314.99,320.63,327.05,312.48,316.66,327.39,321.12,315.38,318.16,316.69,319.49,317.69,320.17,327.43,285.22,334.97,329.41,289.63,324.99,327.80,319.23,310.35,305.74,476.42,396.55,474.11,478.77,435.91,454.00,466.64,473.67,467.40,467.49,476.03,464.60,497.47,520.08,511.36,392.15,481.52,496.54,523.95,532.68,,456.89,477.96
2003-03-12 22:15:18.779000,L7,,,,,,,,,,,,,,,,,,,,,,,230.71,221.24,215.03,209.24,214.01,170.11,195.66,204.36,203.12,216.46,241.41,245.57,224.16,242.80,247.11,257.15,266.18,260.07,261.55,272.37,267.34,259.05,244.80,166.04,187.53,185.60,185.64,172.97,163.07,,,,,,,,,,,,,,,,,,252.47,335.95,,,,
2003-08-11 22:03:27.617000,L5,335.12,283.94,345.28,286.48,301.68,309.25,300.24,324.76,327.61,343.50,331.11,333.85,340.68,330.32,345.56,334.99,349.82,354.59,352.76,375.66,356.96,355.94,353.69,333.28,335.60,335.52,335.00,328.63,339.45,318.55,329.24,324.21,326.35,325.80,338.53,349.95,332.75,348.67,367.00,358.67,351.88,369.68,348.17,364.06,369.55,350.80,368.49,344.52,350.08,349.80,364.45,332.94,335.29,326.25,334.58,361.13,355.41,431.27,389.03,330.78,330.39,324.93,307.74,301.86,297.47,320.11,229.57,284.30,307.30,332.53,321.36,312.24,308.98,246.25
2003-08-27 22:03:45.777000,L5,,,,,,,,,,,,169.96,239.31,222.99,280.29,284.61,275.40,281.73,271.70,268.69,264.47,264.95,257.61,248.15,234.28,256.46,242.04,,,,,,,,,,,,,,,,,,,215.39,234.13,249.94,253.25,249.39,235.13,237.00,235.63,241.55,230.13,222.09,223.40,224.85,214.87,205.23,204.22,195.87,184.44,179.60,166.35,,,,,,,,,
2003-12-01 22:05:04.787000,L5,183.01,175.38,168.65,185.86,218.01,238.25,240.59,218.86,183.14,,278.17,277.29,269.11,268.21,277.58,281.49,281.57,285.96,287.77,307.11,299.94,294.28,289.77,269.77,270.38,268.77,259.34,252.91,251.88,249.87,253.19,249.62,250.09,262.85,268.01,266.84,263.15,266.93,272.06,268.83,253.72,250.26,260.01,259.75,259.18,266.21,265.29,273.49,274.62,263.35,252.62,253.04,252.23,253.48,228.36,221.89,221.17,226.29,219.56,209.30,216.35,210.98,209.21,197.92,194.14,175.41,,,,,,,,
2004-01-18 22:05:21.441000,L5,197.48,191.69,195.78,258.33,258.23,265.31,255.43,228.29,198.10,275.35,286.35,290.58,288.94,295.02,297.30,308.99,314.18,313.15,325.99,323.25,320.43,309.57,296.18,282.96,284.64,282.48,281.44,277.57,274.80,285.83,293.49,301.10,291.77,300.15,293.95,298.04,279.85,287.07,304.39,284.67,300.00,292.90,299.59,306.45,311.54,314.25,303.03,318.62,300.32,294.84,281.43,301.60,282.09,289.01,271.60,305.63,289.97,302.60,283.43,276.11,269.08,268.71,274.40,257.63,263.21,254.18,,,,,257.77,268.43,260.18,206.64
2004-04-07 22:06:01.365000,L5,200.88,191.37,189.47,210.05,240.10,241.47,234.60,217.08,188.45,,279.27,282.07,285.77,283.52,291.40,296.75,296.68,300.48,306.17,308.32,297.36,289.93,289.67,272.07,270.41,268.74,273.77,268.80,264.31,265.80,263.94,264.68,265.30,267.70,266.82,261.84,263.28,270.17,279.33,277.35,276.66,286.62,281.60,283.70,283.18,285.25,279.73,273.94,267.95,260.51,244.89,248.19,252.99,247.72,240.01,234.86,236.07,238.61,227.85,219.19,214.78,202.63,198.44,191.77,189.84,162.31,290.16,362.52,372.20,449.44,,,,
2004-04-23 22:06:29.851000,L5,198.63,190.06,185.61,219.07,243.29,237.00,246.19,223.91,199.73,,287.50,291.73,294.01,279.75,291.34,292.75,294.59,302.70,300.91,303.80,308.56,298.60,298.68,280.03,276.57,283.69,281.35,264.22,267.79,260.72,266.15,264.22,264.34,262.79,276.76,272.94,275.84,280.66,285.87,288.25,287.52,279.08,282.62,282.70,285.10,282.75,278.45,272.86,278.19,272.49,260.67,257.93,254.74,259.15,247.53,233.94,237.06,239.39,235.72,221.96,216.78,218.98,213.75,210.00,205.09,181.89,,242.95,281.26,360.13,164.20,,,
2004-09-30 22:10:46.090000,L5,206.47,188.51,186.32,207.04,221.12,236.07,236.49,235.85,280.24,300.01,307.84,299.56,302.36,305.01,312.97,321.56,318.10,327.63,340.37,331.91,332.24,318.35,309.89,300.05,298.84,289.31,288.73,294.26,284.06,288.92,283.96,288.57,295.52,296.69,303.07,298.04,315.34,301.01,313.53,302.28,302.91,299.94,299.70,304.14,294.69,302.32,305.03,302.55,295.60,294.55,282.01,291.57,280.09,285.18,275.43,289.67,278.44,282.09,274.67,268.27,291.21,279.87,271.06,301.02,271.41,274.72,,267.83,318.98,436.76,277.73,280.89,263.29,224.21
2005-01-27 22:19:02.183000,L5,,,,,,,,,,,,,422.05,397.66,397.63,396.63,392.05,390.01,389.32,,,,,,,,428.46,312.02,302.23,297.58,289.82,287.56,281.40,,,,,,,,305.12,248.02,248.40,241.19,238.31,234.80,219.95,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-21 22:13:15.178000,L5,,,,,,,,,,243.03,267.82,223.11,205.07,194.66,170.42,,,293.80,302.68,305.59,302.48,297.72,295.00,272.93,269.41,275.34,275.01,274.81,272.00,267.20,266.97,265.09,267.66,267.87,271.51,275.38,272.39,277.70,281.62,284.78,279.43,286.82,284.68,285.64,290.23,294.23,286.08,278.52,274.35,272.78,251.48,255.64,256.45,252.71,244.67,237.08,238.00,243.81,236.79,232.43,221.81,204.84,198.15,187.28,179.35,167.46,,,,,,,,
2005-04-26 22:13:44.551000,L5,,,,,,,,,,,222.89,235.87,239.03,232.93,258.60,261.76,,,,,,,,,,,,,226.04,219.67,211.88,210.24,211.60,211.60,203.27,205.94,205.01,197.24,192.84,185.43,181.73,213.67,237.13,238.07,240.42,247.10,237.54,227.07,227.38,218.10,206.35,195.51,196.71,206.73,199.18,197.33,198.30,195.19,188.73,166.90,161.30,,,,,,,,,,,,,
2005-05-03 22:19:58.509000,L5,359.23,351.74,413.27,422.06,388.88,382.25,,358.18,406.80,409.60,422.55,410.17,406.46,396.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-13 22:14:07.273000,L5,,,,,,,,,,,228.15,234.64,237.43,238.12,254.25,256.83,,,,,,,,,,,,,,,,207.19,212.88,208.80,212.21,213.41,201.66,,,,181.26,202.10,236.81,235.00,232.22,243.24,237.39,232.36,225.78,221.40,210.05,203.48,201.97,197.51,194.03,192.88,188.81,187.21,181.95,164.91,162.89,166.87,,,,,,,,,,,,
2005-07-31 22:14:29.445000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.02,209.64,205.67,203.39,197.29,195.32,,,176.27,197.54,218.50,210.67,218.11,231.46,234.93,232.13,228.44,220.36,209.06,201.42,194.54,185.91,184.88,181.55,177.19,171.13,169.76,158.61,,,,,,,,,,,,,,
2005-08-16 22:14:36.672000,L5,,,,,,,,,,,228.77,236.14,245.90,245.72,170.10,210.21,232.17,231.25,181.83,183.49,179.84,264.98,263.54,238.84,228.59,243.71,,,,,,,,,,,,,,,,,,211.73,234.77,256.39,241.80,225.12,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-17 22:14:42.676000,L5,292.85,291.73,292.92,321.56,292.52,296.97,294.16,316.02,357.93,344.31,323.99,335.50,336.27,333.00,334.11,360.09,354.80,358.69,364.82,382.12,362.41,351.46,350.98,329.72,329.66,327.79,349.61,338.27,339.05,334.51,340.66,315.54,330.98,361.18,343.87,334.77,339.60,356.11,367.18,347.44,366.92,356.46,393.32,373.62,367.00,329.31,349.48,353.26,357.94,366.68,333.65,335.35,342.79,358.92,322.97,367.78,393.56,411.70,354.46,360.58,399.94,405.24,360.59,319.84,314.19,300.75,277.15,317.17,349.44,485.36,283.62,266.41,239.04,191.59
2006-02-08 22:16:57.956000,L5,197.72,190.04,190.14,223.70,235.88,232.42,230.91,212.81,183.53,230.01,271.10,276.02,279.09,289.98,291.40,295.28,299.46,300.99,303.11,306.63,289.95,287.29,281.98,266.19,265.72,268.64,264.57,267.80,270.95,263.71,265.76,266.87,263.64,266.06,262.08,257.80,260.85,261.38,270.21,269.70,272.74,281.52,289.25,286.19,286.52,290.23,281.41,276.09,263.47,256.85,240.67,246.09,243.94,241.99,239.33,234.92,232.95,242.40,232.17,222.90,219.13,203.39,195.07,185.02,179.98,159.59,,,,,,,,
2006-04-13 22:18:14.212000,L5,206.60,198.60,197.82,241.24,238.04,237.79,248.36,225.31,202.35,273.65,283.72,292.13,289.18,295.70,298.70,300.50,303.28,311.88,316.70,315.72,311.33,303.32,299.68,288.81,288.60,281.60,282.57,274.72,281.80,279.30,275.09,273.59,277.20,273.53,279.76,284.38,277.92,286.48,283.12,291.94,278.40,290.90,294.83,295.51,292.68,298.04,290.13,289.31,283.51,277.24,282.26,273.34,266.70,278.24,267.87,254.83,260.86,267.09,253.85,238.99,243.50,234.66,234.66,212.66,216.40,195.48,,,,,164.60,,,
2006-05-31 22:18:55.804000,L5,177.12,175.18,175.84,207.08,220.82,231.02,233.26,221.70,194.11,,271.85,277.66,280.00,288.72,292.10,294.39,298.30,296.98,300.21,304.27,295.08,296.49,288.44,274.82,267.15,273.34,266.31,266.98,267.11,261.35,262.90,263.05,259.64,258.67,262.88,259.75,259.94,264.28,259.02,274.02,269.26,275.26,275.38,285.48,279.39,281.34,280.18,271.60,269.54,258.51,254.52,250.65,248.34,252.96,248.11,242.86,239.68,251.15,236.84,227.08,211.80,207.97,203.59,196.09,197.27,176.25,,,,,,,,
2006-08-26 22:26:19.776000,L5,,,,,,375.44,364.33,404.07,419.07,423.78,426.17,417.34,,,,,,,,,,378.03,371.24,357.84,347.96,357.12,,,,,,,,,286.06,304.40,282.07,288.41,277.35,271.60,,,,,,,,,220.03,232.69,219.96,220.75,203.84,232.23,,,,,,,,,,,,,,,,,,,,
2006-12-09 22:21:12.760000,L5,193.05,181.64,185.86,199.21,220.23,222.91,229.10,221.73,191.35,263.26,288.33,287.95,290.38,288.71,288.75,293.47,294.37,296.70,301.58,303.92,300.39,301.80,293.65,280.51,280.09,283.67,277.66,278.75,263.76,259.12,259.48,257.90,257.46,256.98,263.49,270.32,270.39,269.20,272.46,275.53,275.86,280.32,274.91,273.89,278.40,278.72,276.63,269.86,269.86,266.13,255.01,258.69,254.58,257.24,248.41,240.36,230.04,238.16,226.99,219.22,212.64,204.13,207.21,199.38,194.89,178.06,,,,,,,,
2007-01-26 22:21:31.018000,L5,195.36,186.13,191.49,201.62,217.75,231.55,229.49,217.77,187.36,243.33,283.72,280.79,276.92,282.67,291.36,294.20,293.98,297.78,301.05,311.60,300.87,300.92,291.99,275.97,274.69,277.61,267.58,266.71,264.70,263.73,259.09,255.58,256.56,262.95,267.48,266.36,264.82,268.53,271.61,272.82,268.67,269.89,275.77,277.98,275.67,279.32,275.74,274.99,270.19,264.17,248.96,254.02,250.26,250.19,237.00,228.81,227.09,237.34,227.11,215.95,216.70,208.89,204.92,193.15,190.83,169.30,,,,,,,,
2007-02-11 22:21:32.545000,L5,197.97,195.97,194.69,206.65,217.88,224.83,224.88,213.74,185.82,227.62,276.99,280.90,284.60,290.03,294.59,299.69,301.98,301.98,289.45,300.24,294.80,287.69,284.65,267.84,269.22,274.33,274.18,263.40,270.93,266.12,263.67,264.02,256.26,258.49,261.85,258.29,259.70,257.26,269.13,275.89,272.72,277.59,282.78,284.35,284.44,282.47,272.65,267.93,265.30,255.50,244.64,243.87,249.27,253.65,244.21,239.45,239.81,245.14,235.25,213.83,210.20,201.57,197.99,185.47,177.24,162.73,,229.24,385.06,465.47,,,,
2007-02-27 22:21:32.058000,L5,202.35,192.21,198.48,208.32,228.67,236.49,238.44,210.18,188.89,,269.82,276.04,279.35,285.27,297.25,300.01,304.18,306.42,312.09,314.69,297.74,287.50,281.61,266.12,263.75,267.68,262.40,268.58,274.36,267.03,267.67,267.65,267.73,268.96,265.36,255.53,258.09,254.86,262.65,268.22,263.99,281.54,285.80,286.47,289.99,289.01,286.64,277.39,265.15,253.45,243.17,242.47,242.37,240.06,234.09,240.41,238.69,246.10,237.84,229.80,223.06,210.78,193.30,184.14,179.01,161.61,,,,,,,,
2007-09-23 22:19:35.432000,L5,193.61,185.39,186.05,202.13,213.92,221.80,227.03,220.20,183.11,,277.07,280.19,284.86,286.97,289.06,292.61,293.47,298.86,299.08,301.07,296.87,298.52,293.53,273.44,275.55,275.80,276.92,272.24,262.59,256.97,258.28,257.64,252.33,256.74,255.42,266.86,267.43,265.21,274.89,279.97,278.24,276.31,276.99,271.73,275.58,280.22,275.20,265.09,268.30,267.08,249.80,254.19,255.00,256.37,247.73,237.95,229.92,240.15,228.38,219.30,216.09,206.44,209.07,195.72,191.49,172.15,,,,,,,,
2009-01-31 22:12:04.634000,L5,,,,,,,,,,,226.83,236.49,235.02,233.80,258.33,260.43,,,,,,,,,,,,,,,,207.38,212.51,208.79,211.70,211.55,205.64,202.88,,,204.70,215.73,220.73,227.60,232.80,229.50,229.62,227.95,220.95,218.04,204.67,203.19,204.16,201.00,200.52,194.32,195.27,198.17,185.00,,,,,,,,,,,,,,,
2010-02-03 22:17:26.917000,L5,224.99,203.14,195.96,207.03,204.65,216.88,221.15,224.72,190.98,268.53,291.53,297.74,302.07,307.16,311.82,316.98,309.67,314.21,315.43,316.67,306.63,300.97,299.13,283.68,282.39,285.35,283.85,285.63,280.21,282.08,274.32,271.45,273.71,273.51,276.45,274.78,273.70,280.95,286.36,285.84,287.97,293.60,295.71,294.81,292.49,290.61,288.60,278.53,268.06,259.82,258.87,268.93,269.79,271.00,265.73,257.03,256.56,254.03,245.26,235.34,227.65,210.21,211.44,197.36,207.06,180.40,,248.66,309.06,454.68,158.63,,,
2011-01-12 22:22:41.029000,L5,334.12,328.49,336.89,334.74,332.94,335.62,331.25,292.14,,395.28,404.50,393.87,393.37,394.55,388.74,372.02,368.06,368.30,365.98,362.35,350.59,343.55,345.86,315.39,324.59,315.76,311.72,301.83,297.26,270.28,263.26,261.74,256.31,248.67,249.50,242.22,255.18,251.65,256.44,238.63,244.13,241.76,226.10,210.73,207.32,202.78,189.71,181.22,171.90,169.54,167.27,162.03,,,,,,,,,,,,,,,,,,,,,,
2011-01-21 22:16:30.381000,L5,204.06,194.88,196.48,204.69,212.20,222.10,227.27,220.52,174.42,,276.47,278.56,280.80,288.91,296.65,302.50,303.29,309.30,310.58,311.96,307.18,292.78,285.42,272.05,269.94,269.17,272.04,265.17,272.89,271.35,266.82,267.77,269.52,267.06,269.19,254.97,253.19,259.03,272.25,274.92,270.61,273.88,282.27,285.16,285.56,287.32,283.57,277.45,275.22,257.62,245.27,247.88,248.80,249.71,239.32,237.07,236.58,243.91,237.55,225.70,219.20,206.39,199.49,187.65,184.04,159.16,,,,,,,,
2013-05-02 22:28:22.407000,L8,190.99,181.53,182.16,186.12,192.22,200.40,191.76,199.71,,,257.45,251.92,260.48,258.61,171.09,214.85,207.64,223.41,210.29,286.38,281.41,243.12,226.14,254.75,204.89,209.08,226.75,222.89,210.67,180.40,167.90,168.55,163.59,232.65,216.24,203.78,204.67,188.01,191.55,,,198.92,221.57,266.84,264.39,255.12,259.81,242.57,241.76,239.44,224.10,219.03,219.14,219.83,215.14,205.25,202.99,209.07,201.56,189.30,182.09,177.37,164.48,,,,,,,,,,,
