dates,satname,nzd0516-0000,nzd0516-0001,nzd0516-0002,nzd0516-0003,nzd0516-0004,nzd0516-0005,nzd0516-0006,nzd0516-0007,nzd0516-0008,nzd0516-0009,nzd0516-0010,nzd0516-0011,nzd0516-0012,nzd0516-0013,nzd0516-0014,nzd0516-0015,nzd0516-0016,nzd0516-0017,nzd0516-0018,nzd0516-0019,nzd0516-0020,nzd0516-0021,nzd0516-0022,nzd0516-0023,nzd0516-0024
2004-07-30 21:57:15.668000,L5,,243.85,254.85,267.77,272.48,286.86,295.97,289.89,271.93,264.57,215.29,181.46,,175.00,244.02,273.89,290.99,301.16,314.05,305.70,292.72,278.11,272.79,273.26,292.25
2004-10-18 21:59:11.702000,L5,,233.45,249.77,256.70,272.17,278.91,291.47,296.46,276.25,267.06,221.92,187.65,,163.84,225.46,270.45,282.72,290.62,308.15,309.16,295.21,275.96,275.12,272.26,290.89
2004-11-10 22:05:47.634000,L5,,,189.87,232.95,259.85,269.84,275.61,283.75,270.26,257.82,212.50,170.29,,158.29,205.88,251.39,265.31,281.67,302.44,299.16,284.35,270.42,261.15,261.63,280.61
2005-01-13 22:06:52.927000,L5,,234.62,247.73,246.31,249.78,256.12,269.16,273.25,256.19,250.43,218.22,184.91,,185.46,226.86,274.69,286.67,281.27,291.03,288.01,274.71,261.95,253.97,261.85,288.95
2005-02-14 22:07:21.106000,L5,,229.35,249.07,255.51,245.73,256.38,269.40,272.58,259.25,248.93,207.92,185.81,,169.28,220.14,270.46,281.97,291.08,290.73,286.69,270.37,266.26,251.37,250.67,273.28
2005-03-11 22:01:31.683000,L5,,222.62,242.66,254.83,263.42,271.12,280.78,278.30,275.37,297.46,340.02,205.93,159.75,171.71,238.32,265.75,279.14,291.41,299.74,298.81,287.12,268.15,260.24,259.81,478.24
2005-05-14 22:01:54.308000,L5,,214.95,237.01,252.63,256.58,275.24,274.86,275.88,262.54,251.89,206.09,169.56,,162.81,232.44,264.28,270.56,289.91,293.98,290.42,276.21,269.52,259.30,260.66,274.82
2005-06-15 22:02:10.206000,L5,,,151.04,164.81,181.87,178.50,180.50,208.70,194.23,187.84,150.30,,,,,182.37,199.83,232.55,262.65,242.66,237.52,227.43,211.18,215.31,185.99
2005-06-22 22:08:22.866000,L5,,,169.84,183.25,191.02,193.94,166.37,191.84,199.81,200.07,152.83,,,,158.27,194.15,221.13,245.11,267.51,256.19,239.52,229.40,219.48,216.29,229.02
2005-08-09 22:08:46.932000,L5,,235.73,262.18,263.56,291.49,289.09,287.42,279.23,260.79,247.51,201.01,162.94,,148.16,236.77,277.31,290.85,299.82,311.24,300.60,293.14,258.72,254.51,255.23,268.35
2005-08-25 22:08:52.862000,L5,,337.08,334.44,350.36,346.61,344.06,338.89,336.49,338.20,331.50,311.97,198.14,233.19,301.89,304.58,313.86,317.07,321.60,340.80,327.64,317.18,296.10,285.25,288.47,303.08
2005-09-10 22:08:55.708000,L5,,226.33,253.70,262.09,262.55,273.76,266.73,277.22,255.61,250.22,208.34,170.72,,165.67,226.72,271.18,278.76,291.19,301.39,298.66,275.72,264.93,256.09,259.33,273.17
2005-11-06 22:02:46.848000,L5,,219.59,241.91,251.69,254.06,260.61,287.78,292.70,273.66,265.16,223.01,193.73,138.21,161.41,212.74,257.07,274.55,282.32,292.58,289.47,290.20,284.23,269.99,271.76,289.11
2005-11-13 22:09:08.414000,L5,,225.19,261.65,270.79,277.20,282.64,292.15,296.12,279.05,249.42,208.46,171.79,,164.08,217.40,263.83,296.21,304.99,315.85,314.08,295.64,284.63,275.23,257.34,278.24
2006-02-01 22:11:01.629000,L5,,219.29,243.07,254.74,259.15,270.04,273.93,281.05,266.08,255.46,214.70,195.06,145.66,192.39,229.29,263.36,278.41,289.81,302.88,303.44,290.92,278.10,271.68,263.18,280.26
2006-02-17 22:11:22.491000,L5,,215.76,249.44,255.45,262.15,270.28,278.15,279.95,263.56,253.50,209.02,185.63,143.78,190.62,212.04,266.27,281.01,290.77,297.44,296.51,279.47,267.87,260.55,258.27,278.12
2006-04-15 22:06:18.610000,L5,,,145.07,183.70,200.38,194.40,191.84,210.79,208.38,209.48,158.30,,,,150.65,204.39,222.22,237.53,250.54,245.10,228.98,224.74,208.42,215.49,219.64
2006-06-25 22:13:31.961000,L5,,,,,,,,,,,,,,,160.77,181.41,228.29,216.01,247.54,226.31,223.71,230.10,212.43,216.52,178.38
2006-07-27 22:13:58.731000,L5,,247.67,266.76,262.62,282.46,277.70,286.74,290.56,274.33,254.22,217.84,168.84,,163.05,243.84,281.02,295.08,292.21,307.22,298.08,289.37,278.30,273.03,270.72,280.55
2006-08-05 22:07:55.109000,L5,,234.52,257.75,272.74,273.31,287.60,286.74,295.42,272.09,261.47,216.13,177.29,,179.91,236.53,278.97,286.32,290.36,300.71,299.99,293.78,280.42,277.45,269.86,286.62
2006-08-28 22:14:23.601000,L5,,243.11,266.49,277.52,279.12,286.46,292.33,299.91,263.62,246.48,197.71,170.33,,155.46,236.57,278.27,288.20,295.90,307.87,308.83,289.62,282.03,254.15,247.85,266.24
2006-09-13 22:14:35.259000,L5,,250.61,273.75,281.03,280.12,268.27,281.45,283.91,264.72,255.55,209.46,187.21,158.44,168.34,240.34,282.49,289.99,299.80,308.97,290.46,284.87,274.91,266.47,265.62,274.61
2006-10-08 22:08:40.914000,L5,,244.52,262.56,266.06,269.02,278.13,285.70,293.34,283.79,314.39,347.14,378.74,425.94,,436.51,477.20,185.21,205.89,208.75,149.94,204.89,248.15,432.35,,
2006-11-25 22:09:07.763000,L5,,223.05,263.79,272.70,276.00,284.61,293.20,298.07,275.03,249.72,207.96,176.46,,160.21,214.74,264.66,289.87,302.09,309.85,307.97,296.19,287.08,274.58,261.10,277.06
2007-01-03 22:15:37.058000,L5,,220.47,252.11,258.89,258.65,270.71,278.98,289.65,281.94,268.09,222.46,192.64,143.85,179.87,236.21,269.00,278.69,288.02,300.09,296.50,280.22,281.22,281.14,284.96,294.97
2007-09-09 22:07:45.163000,L5,,239.46,260.95,267.49,270.95,282.90,286.25,298.05,280.29,269.26,220.16,192.51,143.06,172.84,245.48,280.96,287.47,292.23,303.59,308.71,289.51,279.89,275.10,276.57,290.28
2008-11-14 21:57:52.281000,L5,,231.17,261.73,270.49,275.85,285.01,293.69,299.43,272.49,258.98,209.94,181.46,138.11,162.82,239.02,281.50,290.00,302.75,311.49,307.77,295.20,285.15,270.07,272.46,287.73
2008-12-23 22:05:16.170000,L5,,220.78,261.64,270.27,278.41,288.14,293.64,300.61,284.38,271.79,212.61,178.41,,163.88,244.45,274.29,289.31,304.43,316.47,310.27,301.62,286.88,281.10,276.66,282.69
2009-01-17 21:59:44.398000,L5,,,222.64,217.85,217.19,230.77,244.63,251.99,233.40,221.60,177.53,149.78,,146.76,180.76,242.92,260.45,265.52,263.72,261.06,246.04,238.05,223.81,232.38,251.62
2010-02-05 22:05:29.575000,L5,,234.60,267.88,276.39,270.17,285.30,287.46,298.15,281.53,261.46,207.96,182.18,143.22,169.45,265.51,287.76,294.31,307.00,304.37,304.44,292.95,274.63,272.61,266.87,284.53
2010-10-26 22:10:38.745000,L5,,232.09,261.65,272.89,275.57,290.92,293.16,305.34,303.11,280.66,239.34,204.07,167.33,182.89,271.09,279.54,286.67,296.53,308.34,308.17,295.52,285.38,290.42,287.59,300.71
2010-11-27 22:10:35.713000,L5,,,,,,,,,,,,,,150.65,208.71,257.49,247.53,252.96,260.46,242.61,237.23,241.40,239.07,248.37,269.54
2010-12-22 22:04:29.137000,L5,,258.22,282.22,275.70,280.12,289.81,297.74,307.52,286.58,266.28,236.72,203.61,175.72,266.48,289.53,299.29,310.39,317.89,322.33,317.11,306.90,295.97,295.80,286.04,312.12
2011-03-12 22:04:31.079000,L5,,,176.65,171.55,175.97,183.02,197.84,214.87,195.11,203.38,159.44,,,,149.16,202.87,229.19,233.32,243.96,246.68,229.21,226.81,,214.40,160.17
2013-05-11 22:22:42.945000,L8,,223.93,258.38,259.68,249.36,264.94,281.02,291.45,271.39,241.54,200.65,177.34,174.40,233.09,257.29,270.25,284.05,291.83,297.14,280.98,281.14,271.75,265.43,262.34,282.97
2013-06-05 22:16:38.960000,L8,,,,,,,,,,,,,,,231.15,190.29,184.51,231.90,232.84,231.43,224.63,219.23,,,
2013-07-23 22:16:34.633000,L8,,,238.00,225.84,215.26,236.46,218.69,270.08,,,,,,,231.92,242.66,252.44,246.23,267.32,257.31,237.33,228.26,202.01,186.54,
2013-08-08 22:16:37.441000,L8,346.79,350.42,349.47,325.07,328.35,355.08,341.45,335.66,316.95,294.76,267.77,260.30,266.39,269.92,283.30,288.72,295.10,316.27,323.94,315.35,321.39,324.65,325.54,321.18,472.35
2013-08-31 22:22:50.245000,L8,,,240.77,221.84,213.81,245.82,265.83,274.73,254.86,216.13,171.06,150.12,,141.45,231.47,233.13,249.58,264.27,268.20,267.41,258.85,,,,
2013-09-25 22:16:28.938000,L8,,219.73,256.81,258.27,244.54,268.17,277.49,282.73,266.95,229.67,187.00,167.28,,145.06,234.57,248.81,263.68,274.08,284.97,281.84,277.83,272.73,267.45,266.55,285.93
2013-10-02 22:22:40.460000,L8,,234.39,266.07,268.01,257.59,272.23,284.35,293.92,266.61,241.74,200.82,175.68,,155.75,240.13,258.84,275.59,287.68,294.29,290.44,282.03,278.20,273.58,275.50,291.48
2013-10-11 22:16:29.291000,L8,,221.48,257.80,257.55,255.81,271.07,275.46,283.75,265.13,236.36,199.49,202.42,178.31,198.16,329.58,321.54,324.29,,,363.98,385.30,390.03,317.52,481.48,423.16
2013-10-27 22:16:19.549000,L8,,,241.30,235.82,204.51,201.86,200.33,185.26,174.19,154.77,,,,,207.33,226.11,232.57,249.36,267.68,265.83,258.28,254.77,251.30,251.44,271.19
2013-11-12 22:16:19.914000,L8,,224.41,255.04,258.67,250.46,267.62,281.97,288.02,267.90,234.60,188.77,166.79,,155.42,231.99,250.93,264.74,275.98,287.25,287.69,279.35,272.68,269.18,268.90,286.72
2013-11-19 22:22:25.407000,L8,,227.21,257.93,260.26,255.32,268.58,281.77,289.71,269.92,235.86,188.63,167.39,,155.54,233.73,252.16,266.87,278.24,290.21,288.09,281.18,272.84,269.88,269.46,288.35
2013-12-30 22:16:01.055000,L8,,227.48,255.77,258.60,251.61,268.47,280.11,285.49,272.35,235.78,193.06,171.84,173.22,166.15,231.96,249.55,265.95,278.67,294.14,287.93,285.21,273.71,269.18,269.17,290.16
2014-02-23 22:21:32.043000,L8,,223.35,256.03,258.01,260.73,268.62,276.83,278.43,266.87,236.35,189.58,171.09,,159.16,230.50,253.63,271.42,278.31,292.67,287.79,281.58,274.28,270.53,268.57,288.78
2014-03-11 22:21:19.920000,L8,,224.73,254.16,258.05,251.25,273.88,279.68,276.31,264.70,235.72,186.70,165.28,,156.04,228.08,251.13,266.64,277.07,288.55,284.24,278.98,271.24,264.44,263.53,282.79
2014-03-20 22:15:01.497000,L8,,224.12,254.59,258.10,252.97,267.57,279.29,276.89,262.79,233.21,186.76,169.14,,153.28,226.59,250.92,267.19,276.34,287.71,283.19,278.39,271.42,265.65,264.96,282.69
2014-04-21 22:14:29.865000,L8,,217.91,253.78,254.20,243.21,259.61,271.90,274.76,260.53,233.52,184.35,160.16,,155.46,225.40,250.91,264.63,275.66,287.63,282.55,274.80,269.55,262.54,262.50,278.70
2014-05-30 22:20:22.872000,L8,,229.97,255.64,255.41,249.05,265.48,268.21,259.62,259.15,229.91,185.11,165.41,,150.99,220.42,253.54,267.22,275.88,287.51,284.26,278.06,272.89,266.50,264.53,282.60
2014-07-17 22:20:39.943000,L8,,,231.59,148.73,216.62,165.09,153.25,,,,,,,,,230.85,244.19,219.08,267.17,263.81,239.67,227.61,212.11,177.43,
2014-08-02 22:20:46.799000,L8,,,,,,,,,,,,,,,,231.32,245.80,199.34,232.14,233.12,231.96,232.51,204.18,,
2014-08-11 22:14:39.696000,L8,,,235.72,233.86,229.91,243.05,195.07,177.38,184.74,202.39,,,,,179.97,231.51,245.92,248.16,267.60,265.23,257.14,244.19,237.44,248.13,265.87
2014-08-18 22:20:51.886000,L8,,,233.77,232.65,186.78,226.28,162.10,180.79,187.36,192.96,,,,,,229.21,244.49,240.78,240.31,256.67,162.25,242.87,201.83,237.28,263.55
2014-09-03 22:20:54.579000,L8,,220.95,255.04,257.69,244.69,256.31,264.79,259.94,260.69,231.06,187.68,160.87,,,219.36,250.19,264.12,274.37,286.33,284.41,281.41,271.90,262.93,263.35,283.74
2014-09-19 22:20:54.477000,L8,,,234.65,233.40,217.35,231.58,241.05,199.83,186.46,145.97,,,,,163.18,230.09,245.58,225.57,267.66,263.53,254.27,247.79,234.50,243.55,267.99
2014-09-28 22:14:44.621000,L8,,222.08,250.02,255.30,245.23,256.46,262.05,258.99,259.25,229.32,184.19,161.66,,,208.76,251.79,263.61,275.35,287.66,284.83,278.96,272.00,262.72,264.00,281.37
2014-11-06 22:21:01.126000,L8,,227.62,236.47,237.54,236.71,259.90,275.77,266.61,266.69,246.81,201.60,194.55,,152.74,217.03,254.04,271.37,285.39,298.24,295.52,289.39,281.46,273.65,276.50,463.55
2015-01-02 22:14:38.674000,L8,,,,178.47,148.54,185.40,214.24,228.01,206.45,204.20,146.34,,,,157.47,221.41,235.38,229.20,231.54,244.54,253.85,242.43,,,
2015-03-14 22:20:23.206000,L8,,198.76,213.55,217.81,211.75,224.87,242.64,256.50,259.90,234.95,186.75,161.43,,147.89,200.75,245.91,260.28,273.25,285.46,283.67,276.57,271.37,265.43,263.14,283.66
2015-04-15 22:20:10.505000,L8,,200.98,221.66,249.33,223.73,260.82,251.41,261.03,264.34,245.78,208.86,192.31,152.63,163.28,275.77,273.66,272.81,311.51,320.30,309.66,304.22,285.08,311.51,313.66,305.54
2015-05-01 22:20:00.344000,L8,,202.77,221.42,219.88,216.13,229.86,249.62,260.59,263.11,237.97,192.97,165.98,,150.79,212.43,251.20,265.77,276.39,288.05,285.44,278.90,276.07,270.85,267.72,289.09
2015-06-27 22:13:58.027000,L8,,,,,,,,,,,,,,,149.27,226.39,243.38,220.06,233.09,167.32,168.61,164.77,176.85,249.39,266.04
2015-07-04 22:20:14.053000,L8,,,170.87,170.48,186.02,195.96,158.37,181.30,,,,,,,156.22,226.59,229.45,246.95,267.83,261.53,254.92,248.29,200.64,251.15,
2015-07-29 22:14:13.585000,L8,,,,,,,,,,,,,,,,226.70,176.40,200.68,225.16,177.86,170.13,240.85,192.03,,
2015-08-21 22:20:33.210000,L8,,,198.90,200.38,196.83,208.07,226.18,235.34,241.41,211.76,166.37,150.87,,,164.26,231.87,247.43,257.02,270.95,267.15,263.77,263.77,253.23,254.20,272.11
2015-10-08 22:20:48.527000,L8,,201.81,220.06,213.25,212.38,217.86,233.51,252.57,261.38,240.32,189.88,172.28,,,209.95,252.74,266.99,278.43,293.90,288.31,282.21,277.11,272.41,272.74,292.71
2015-10-17 22:14:38.194000,L8,,200.54,218.94,220.25,216.33,221.17,238.26,255.45,263.18,239.49,196.81,170.88,,153.25,216.64,249.72,267.22,276.27,290.43,285.60,282.59,278.77,274.56,274.74,294.36
2015-10-24 22:20:52.499000,L8,,,,,,,,,,,,,,,,,,,,,225.01,230.27,200.74,198.10,170.36
2015-11-18 22:14:44.822000,L8,,206.45,222.85,231.60,238.82,242.22,272.06,277.47,283.15,276.30,265.16,232.03,254.77,167.58,227.78,288.12,306.85,311.79,321.38,323.89,305.75,288.08,283.03,284.25,312.15
2015-12-20 22:14:45.217000,L8,,186.20,212.17,213.51,209.54,217.91,236.36,256.59,261.68,235.55,190.28,168.20,,156.17,216.69,250.76,265.41,275.52,290.56,285.40,279.03,275.28,267.01,272.03,290.13
2016-01-05 22:14:40.992000,L8,,191.03,214.56,213.16,210.50,217.35,235.37,254.38,260.47,234.93,190.56,167.97,,156.48,214.83,247.09,264.61,274.72,289.32,286.14,280.97,273.22,273.01,268.03,290.08
2016-02-22 22:14:30.292000,L8,,193.71,214.19,211.35,210.01,217.76,231.36,253.51,259.74,235.04,192.54,163.21,,158.30,217.43,246.40,263.52,273.53,288.25,285.43,281.64,270.53,261.96,262.86,290.03
2016-03-16 22:20:36.438000,L8,,189.03,215.46,215.24,213.64,221.95,238.28,257.36,263.48,240.32,199.64,172.55,,155.47,218.85,249.83,269.15,280.40,293.13,289.68,281.79,270.74,265.37,262.55,276.51
2016-04-26 22:14:08.933000,L8,,,179.10,188.67,189.39,196.99,214.70,232.93,238.23,210.21,,,,,,,,,,,,,,,
2016-05-12 22:14:08.416000,L8,,199.43,214.88,213.59,210.68,220.61,239.75,260.26,264.16,240.01,200.51,175.63,,154.66,221.09,265.31,272.45,280.28,295.82,291.42,287.51,273.94,270.73,265.54,279.85
2016-06-04 22:20:28.125000,L8,,,177.47,193.44,189.33,196.72,216.23,234.61,242.55,217.56,175.70,150.10,,,169.13,230.21,247.99,260.05,271.67,264.84,259.47,258.65,217.98,245.87,261.18
2016-07-06 22:20:41.229000,L8,,,,,,,,,,,,,,,155.50,228.87,246.03,205.00,268.71,231.26,171.39,244.43,,,
2016-07-15 22:14:34.059000,L8,,170.14,200.48,202.33,199.41,198.77,217.73,238.42,247.67,219.48,180.19,156.49,,,185.72,240.29,256.12,180.21,239.51,147.62,161.99,151.18,150.48,253.16,268.95
2016-07-31 22:14:37.742000,L8,,212.22,220.31,219.60,212.78,221.75,240.11,260.48,270.26,238.56,200.20,176.69,,,212.92,251.70,273.57,283.01,296.78,293.80,284.26,278.41,269.33,270.92,296.08
2016-08-16 22:14:41.427000,L8,,194.84,212.82,211.35,211.21,215.20,235.56,256.68,264.08,237.70,194.28,169.37,,,211.56,253.32,273.00,292.51,296.50,293.52,288.56,277.61,268.13,264.56,281.33
2016-09-01 22:14:48.072000,L8,,194.93,211.44,215.58,209.62,216.13,236.80,259.43,263.73,231.67,193.74,168.28,,,201.61,250.02,267.16,277.63,294.28,288.76,283.33,277.06,268.04,264.86,279.06
2016-09-08 22:21:00.541000,L8,,193.46,215.61,216.07,211.52,218.38,236.60,260.76,270.00,235.03,196.68,172.86,,147.27,199.49,251.61,270.06,279.09,294.41,290.77,286.44,275.74,268.40,263.71,277.17
2016-11-27 22:21:07.723000,L8,,199.28,219.50,227.58,225.21,238.41,249.73,263.74,279.09,248.73,207.24,172.60,146.91,152.91,213.07,254.98,272.43,285.75,303.17,296.21,293.97,280.60,268.84,274.48,291.57
2016-12-29 22:21:01.343000,L8,,194.07,218.44,218.69,212.66,221.99,251.78,261.37,271.22,253.61,204.85,174.80,,152.78,215.71,250.23,270.57,284.15,293.59,290.75,284.38,276.53,263.73,263.46,279.17
2017-02-08 22:14:34.654000,L8,,188.54,210.28,211.83,210.08,219.90,238.38,258.34,260.26,236.58,193.12,170.10,,148.60,202.90,243.58,266.34,277.52,288.75,286.30,278.36,271.51,260.33,258.26,274.21
2017-04-20 22:20:11.117000,L8,,189.39,211.48,211.49,209.15,212.27,235.97,257.64,261.00,236.84,194.77,168.72,,147.14,196.28,247.89,266.88,274.95,289.58,286.90,280.62,273.13,262.77,260.30,276.18
2017-05-06 22:20:07.089000,L8,,191.62,215.25,213.95,211.35,217.01,240.39,259.25,262.98,240.49,196.57,171.40,,147.12,197.36,250.11,271.28,278.14,292.78,289.71,282.23,273.32,262.09,261.05,277.62
2017-06-07 22:20:26.915000,L8,,,199.85,200.66,195.71,199.06,220.55,235.30,239.41,213.98,,,,,,,,,,,,,,,
2017-07-02 22:14:23.696000,L8,,,195.72,187.22,193.63,196.65,218.14,234.27,241.29,211.91,163.63,147.65,,,156.48,229.68,248.26,258.59,272.21,264.94,261.24,255.03,248.91,228.00,258.18
2017-07-09 22:20:35.589000,L8,,,,,,,,,,,,,,,148.39,225.57,247.24,248.57,270.28,261.79,261.45,257.64,240.72,218.74,254.88
2017-08-03 22:14:35.682000,L8,,,,,,,,,,,,,,,145.87,223.59,246.21,249.34,269.47,262.43,257.45,249.89,243.30,206.06,
2017-09-27 22:21:00.343000,L8,,193.09,220.36,218.53,211.82,219.22,240.42,259.41,262.95,237.43,192.77,171.32,,,178.31,245.94,267.21,276.99,290.64,288.00,281.91,276.44,262.90,263.77,279.02
2017-10-29 22:21:05.518000,L8,,194.84,219.62,216.81,212.51,221.51,244.46,260.36,265.70,241.17,196.70,172.42,,144.84,189.67,248.71,268.57,276.95,292.00,289.13,282.39,276.71,263.67,260.42,278.49
2017-11-30 22:20:56.190000,L8,,195.16,220.73,220.51,214.71,222.51,243.78,262.71,266.81,241.72,199.07,178.89,,148.91,195.92,249.36,269.86,282.74,292.64,289.15,283.19,280.12,264.34,262.15,279.01
2017-12-25 22:14:47.702000,L8,,187.95,212.18,212.26,210.16,217.48,238.30,257.72,260.97,237.01,192.02,171.13,,,181.16,242.88,265.50,275.39,268.71,289.68,299.84,266.08,198.87,,275.39
2018-01-01 22:20:56.342000,L8,,189.12,215.71,215.29,211.22,217.67,238.12,259.40,263.50,238.86,195.04,171.30,,,182.93,243.44,265.32,275.23,288.30,286.71,281.20,276.30,260.37,258.54,275.44
2018-02-11 22:14:26.201000,L8,,185.89,209.71,210.43,208.93,211.53,236.96,255.94,261.07,238.78,190.63,170.71,,,183.90,241.13,263.49,274.96,286.07,282.77,278.65,271.42,258.73,256.90,275.18
2018-02-27 22:14:19.470000,L8,,186.97,210.77,210.64,208.89,214.84,234.81,257.38,261.58,239.42,192.90,171.78,,146.12,194.86,243.49,265.79,276.79,284.50,283.31,279.58,271.80,258.99,257.20,275.19
2018-03-06 22:20:26.446000,L8,,188.84,212.67,213.22,210.73,219.37,239.56,259.37,262.95,244.73,195.21,173.46,,148.06,185.73,245.46,267.70,277.92,287.96,286.76,282.64,273.05,260.19,259.07,275.31
2018-03-15 22:14:10.086000,L8,,186.74,211.69,212.09,210.60,215.70,235.13,256.50,260.93,239.22,193.26,170.93,,148.64,189.56,244.21,263.63,275.36,286.49,283.55,280.30,271.89,259.55,258.06,274.38
2018-04-16 22:13:54.370000,L8,,192.29,212.41,211.48,210.72,218.08,239.33,261.02,263.42,242.99,195.11,173.25,,148.62,188.86,247.41,268.76,279.03,290.51,288.31,282.64,274.10,262.77,262.42,277.88
2018-05-18 22:13:34.690000,L8,,,,170.20,177.86,190.60,216.14,235.16,243.76,219.70,174.96,147.89,,,148.82,219.93,244.94,257.14,269.16,263.25,257.86,252.65,237.78,237.00,255.39
2018-07-12 22:19:56.652000,L8,,,,,185.67,170.86,161.12,177.85,189.05,187.72,156.34,,,,,191.46,237.52,249.65,256.46,239.70,253.64,242.65,237.46,225.65,224.19
2018-07-21 22:13:49.390000,L8,,,,,,,,,,,,,,,,190.08,237.28,249.71,251.26,237.77,250.47,241.95,233.97,201.08,157.88
2018-08-29 22:20:19.957000,L8,,209.61,225.47,220.80,214.44,224.42,243.22,265.37,277.92,254.70,240.87,214.29,234.31,235.27,221.16,332.49,323.49,326.77,378.63,367.38,357.50,360.11,362.68,358.07,503.19
2018-09-07 22:14:12.130000,L8,,196.80,218.36,213.29,209.50,214.33,231.16,255.38,262.20,235.24,193.94,174.50,,145.88,181.87,241.41,262.81,273.95,286.56,285.67,283.20,278.62,261.05,260.88,272.82
2018-12-28 22:14:29.227000,L8,,190.94,215.60,214.55,210.70,217.53,237.12,255.72,258.39,239.39,197.45,174.88,,147.58,189.07,249.09,268.18,277.59,290.22,287.98,282.74,277.01,260.66,259.69,276.31
2019-01-13 22:14:27.136000,L8,,188.19,209.87,186.29,205.46,176.92,249.62,,,,,,,144.50,183.77,246.41,268.12,276.53,283.54,289.39,281.00,275.26,260.80,259.77,277.97
2019-02-14 22:14:21.185000,L8,,190.52,212.75,214.36,211.01,218.42,239.55,257.38,261.90,241.81,200.39,176.21,,144.98,189.11,249.99,271.92,280.55,291.02,289.90,282.74,278.53,263.49,262.99,280.57
2019-02-21 22:20:30.485000,L8,,190.26,212.14,212.93,210.16,215.42,235.57,254.80,260.47,240.32,197.97,174.11,,144.11,187.04,241.97,265.29,275.98,288.96,287.07,280.01,277.16,260.10,258.37,275.18
2019-03-02 22:14:17.011000,L8,,190.52,213.78,213.79,209.28,216.01,236.57,253.78,260.15,238.59,198.54,175.69,,142.82,187.56,245.33,268.15,276.00,287.12,285.77,280.47,276.63,261.60,259.38,274.91
2019-05-28 22:20:29.609000,L8,,,,,,,,182.62,235.76,191.87,157.67,,,,,193.20,244.45,247.44,249.16,242.42,244.41,235.40,196.88,241.40,252.82
2019-06-22 22:14:28.716000,L8,,,,,,,,,,,,,,,,183.77,181.59,198.35,234.81,235.32,238.58,227.88,196.35,240.54,
2019-09-10 22:14:51.565000,L8,,,200.18,200.05,191.77,195.79,191.12,,,,,,,,164.80,235.77,251.78,264.16,274.93,274.76,271.88,264.15,253.20,255.45,267.98
2019-11-13 22:14:57.837000,L8,,,,,,,,,,,,,,,165.97,235.08,255.86,267.70,278.17,277.68,153.89,263.86,,,
2019-11-29 22:14:55.870000,L8,,195.48,215.71,217.62,211.09,219.17,236.97,257.97,264.58,243.67,202.38,178.18,,144.92,187.52,249.19,269.59,280.96,291.45,290.94,287.82,280.72,268.00,265.83,285.96
