dates,satname,nzd0086-0000,nzd0086-0001,nzd0086-0002,nzd0086-0003,nzd0086-0004,nzd0086-0005,nzd0086-0006,nzd0086-0007,nzd0086-0008,nzd0086-0009,nzd0086-0010,nzd0086-0011,nzd0086-0012,nzd0086-0013,nzd0086-0014,nzd0086-0015,nzd0086-0016,nzd0086-0017,nzd0086-0018,nzd0086-0019,nzd0086-0020
2022-02-14 22:12:01.049000,L9,,,,207.18,222.09,236.44,249.60,248.14,247.85,248.88,252.46,243.54,237.05,240.68,226.18,221.56,227.81,232.31,222.93,226.51,236.31
2022-02-22 22:11:50.626000,L8,,,,205.57,220.52,236.41,248.28,246.76,246.48,248.68,251.72,243.76,237.84,237.49,229.38,220.47,225.64,229.93,222.30,228.61,238.92
2022-05-05 22:11:31.114000,L9,,,,,,,,244.08,249.58,250.82,248.13,229.20,,238.35,236.83,233.60,233.12,238.77,224.73,230.76,242.16
2022-05-21 22:11:19.594000,L9,,,,189.42,217.32,236.24,246.01,241.70,241.39,247.17,249.53,241.31,237.92,244.51,233.93,223.88,228.38,232.73,220.30,226.88,238.12
2022-06-14 22:11:59.156000,L8,,,,191.15,217.64,234.91,247.15,242.22,242.24,246.75,249.74,241.57,238.39,243.48,230.30,226.73,227.42,234.26,222.45,227.91,240.51
2022-06-22 22:11:38.702000,L9,,,,,,177.65,193.95,229.23,218.86,,,,,232.68,220.35,214.80,219.13,225.41,204.62,213.74,231.08
2022-07-08 22:11:39.226000,L9,,,154.11,196.93,263.27,276.71,307.86,309.23,247.54,250.15,254.25,244.11,242.42,250.27,239.24,228.24,235.33,309.83,295.02,275.35,329.03
2022-07-16 22:12:03.012000,L8,,,,,,,183.07,227.91,,,,,,222.41,214.49,208.10,207.95,212.72,,,
2022-08-09 22:11:58.475000,L9,,,157.50,197.34,220.69,239.25,251.92,245.71,247.74,252.12,256.22,245.69,243.78,258.67,240.50,232.17,241.13,244.24,229.88,233.76,244.73
2022-11-13 22:12:17.201000,L9,359.18,460.07,487.82,481.26,404.75,504.91,279.34,275.07,284.69,274.72,289.42,291.27,315.85,347.54,342.02,298.78,306.54,294.43,324.59,308.86,373.07
2023-02-09 22:12:09.040000,L8,,,,192.24,215.56,234.11,247.93,243.51,244.34,245.23,249.50,244.08,237.64,249.61,233.31,222.28,247.22,499.94,471.77,233.24,240.79
2023-02-17 22:12:13.542000,L9,,,,,,,,231.76,231.23,235.89,177.13,203.19,225.79,214.98,224.27,219.36,230.51,225.89,199.83,217.70,225.70
2023-03-13 22:11:47.152000,L8,,,,193.85,213.85,233.21,245.84,240.82,241.52,244.23,246.44,239.22,237.35,244.14,232.37,220.94,232.48,236.77,222.78,227.65,240.71
2023-03-21 22:11:55.188000,L9,,,,189.61,213.50,232.61,245.15,238.90,239.98,240.74,244.72,235.36,231.66,243.75,229.49,222.36,227.26,238.05,218.87,224.72,239.85
2023-05-16 22:11:04.371000,L8,,,,191.20,216.01,234.40,243.40,238.81,237.98,240.65,243.14,231.75,233.18,238.28,231.04,222.64,225.72,229.66,218.17,222.71,236.05
2023-05-24 22:11:17.213000,L9,,,,199.16,220.99,236.87,248.82,242.36,244.11,245.32,247.42,236.59,239.57,268.63,237.54,229.43,235.82,246.98,227.33,231.75,245.54
2023-06-17 22:11:17.056000,L8,,,,,204.71,192.81,227.18,224.92,220.03,226.67,204.45,177.70,,217.84,218.52,211.81,213.11,218.29,183.67,179.39,220.33
2023-07-11 22:11:24.365000,L9,,,252.46,288.15,288.75,303.28,317.00,325.47,330.54,336.51,335.14,322.19,315.80,309.14,307.62,302.48,312.29,238.84,248.04,264.37,282.44
2023-07-27 22:11:26.959000,L9,,,,197.30,221.76,239.66,248.42,244.03,243.63,247.18,335.59,330.80,328.78,312.09,280.51,301.50,303.95,297.86,296.41,309.78,324.88
2023-08-20 22:11:47.546000,L8,,,,189.35,212.74,231.22,243.68,239.47,239.66,241.10,245.65,237.42,238.41,248.50,237.79,226.26,233.15,235.75,223.07,230.08,242.38
2023-08-28 22:11:44.258000,L9,,,,188.44,213.31,231.33,243.22,237.91,236.84,238.50,243.42,231.42,233.06,238.99,229.21,218.93,221.52,229.45,216.56,221.31,230.72
2023-09-05 22:11:46.771000,L8,,,,,209.87,226.78,237.73,236.15,233.82,229.37,239.04,226.21,230.62,239.68,228.74,221.50,218.45,225.56,,,
2023-09-13 22:11:53.459000,L9,,,,189.36,214.03,231.60,242.23,238.79,237.90,238.11,241.90,232.31,230.34,223.72,189.73,,,,,,
2023-10-07 22:11:57.146000,L8,,,,192.85,214.93,233.52,245.59,241.41,239.86,242.65,247.49,238.59,240.74,248.26,235.30,229.44,232.80,236.37,224.35,228.23,241.61
2023-11-24 22:12:03.999000,L8,,,,,,,192.20,202.03,214.40,219.00,205.15,202.92,,,,,,,,,
2024-01-11 22:11:56.446000,L8,,,,191.12,212.75,230.09,244.81,240.01,238.23,238.47,244.92,236.21,233.12,240.51,230.51,224.68,228.88,274.82,250.55,277.69,261.70
2024-02-04 22:12:07.739000,L9,,,,192.10,213.57,231.80,244.58,240.66,239.54,240.82,245.60,237.50,232.21,237.79,226.31,299.36,298.23,300.30,293.13,291.40,235.02
2024-02-12 22:11:54.234000,L8,,,,189.03,210.56,227.55,238.20,237.92,237.52,233.81,241.51,231.52,226.54,229.35,224.82,218.37,224.35,220.90,214.68,219.34,231.57
2024-02-28 22:11:48.270000,L8,,,,,,,,,230.48,229.19,235.22,193.19,,,,,,,,,
2024-04-16 22:11:19.307000,L8,,,,194.87,220.61,235.97,248.45,244.56,243.86,245.95,249.17,238.55,236.29,239.71,233.48,225.50,224.85,230.68,223.13,,318.79
2024-05-10 22:11:24.784000,L9,,,,203.68,223.85,237.37,253.93,243.13,246.42,249.39,249.62,239.54,237.70,248.70,242.64,231.68,237.35,244.25,223.89,229.83,238.69
2024-05-18 22:10:55.940000,L8,,,,187.34,214.64,230.54,242.70,236.17,238.19,238.42,242.79,230.53,228.33,233.91,225.31,220.20,220.93,226.56,210.61,217.36,228.63
2024-05-26 22:11:12.218000,L9,,,,,,,,,,,,,,220.79,216.74,209.67,208.81,216.12,,,
2024-06-11 22:11:06.286000,L9,,,,,,,,,,,,,,205.56,213.29,215.26,214.75,219.50,180.00,175.72,216.02
2024-08-06 22:11:21.454000,L8,,,,,200.59,188.87,195.30,224.10,214.43,220.77,201.05,165.29,,,,,,,,,
2024-08-22 22:11:34.534000,L8,,,,,201.82,190.44,203.09,220.57,216.25,220.27,200.89,164.51,,,,208.96,202.82,213.94,,,
2024-09-07 22:11:43.073000,L8,,,,,,,,228.58,231.70,229.78,216.64,171.08,,230.96,225.25,218.70,207.15,211.24,,,
2024-09-23 22:11:42.698000,L8,,,,189.54,211.38,211.56,235.31,243.27,241.05,242.46,243.86,237.46,236.06,246.75,234.72,227.26,228.89,234.09,214.17,233.44,235.91
2024-12-04 22:12:00.480000,L9,,,,193.74,213.70,233.89,246.60,241.71,240.40,244.11,247.22,236.56,236.13,240.74,233.16,222.44,227.89,237.28,224.46,231.67,242.37
2024-12-28 22:11:50.695000,L8,,,,,209.98,227.45,238.49,234.18,233.95,233.37,239.75,229.71,225.28,224.54,222.35,216.86,218.59,220.11,209.60,215.95,226.65
2025-01-13 22:11:54.516000,L8,,,,188.21,212.63,230.75,242.03,236.56,236.67,235.68,241.64,232.33,228.10,228.60,224.79,220.13,222.73,227.84,211.74,218.28,229.62
2025-02-06 22:11:55.429000,L9,,,,188.16,212.83,230.59,243.63,237.59,237.50,237.57,243.52,231.58,228.93,231.51,226.41,218.57,221.64,226.61,212.54,218.35,227.46
2025-03-10 22:11:52.276000,L9,,,,188.19,211.24,230.92,242.32,239.29,237.21,236.89,243.33,233.61,227.74,226.50,222.75,217.05,220.90,224.74,209.60,216.33,228.56
2025-03-26 22:11:41.456000,L9,,,,185.52,212.82,229.97,242.51,237.20,237.63,236.12,242.35,231.13,225.26,223.68,221.17,216.63,214.20,213.70,207.53,214.49,225.01
2025-04-11 22:11:41.675000,L9,,,,192.52,217.93,232.59,246.09,240.63,242.04,242.88,246.68,236.78,229.83,231.01,225.70,221.08,222.96,228.32,212.52,220.44,302.52
