dates,satname,nzd0503-0000,nzd0503-0001,nzd0503-0002,nzd0503-0003,nzd0503-0004,nzd0503-0005
2015-06-27 22:13:58.027000,L8,212.43,171.86,138.95,261.26,274.43,279.80
2015-07-29 22:14:13.585000,L8,204.62,176.55,195.73,265.28,270.76,275.34
2015-10-17 22:14:38.194000,L8,247.61,220.57,253.04,260.87,265.84,263.00
2015-11-18 22:14:44.822000,L8,252.41,217.00,249.10,255.86,261.52,256.40
2015-12-20 22:14:45.217000,L8,271.11,231.89,247.90,246.31,255.88,247.22
2016-01-05 22:14:40.992000,L8,258.23,221.91,257.71,262.28,267.64,267.05
2016-03-16 22:20:36.438000,L8,214.62,211.86,245.69,257.40,261.54,258.96
2016-04-26 22:14:08.933000,L8,210.46,204.64,257.83,264.59,273.81,279.17
2016-05-12 22:14:08.416000,L8,221.70,186.47,256.68,271.30,280.62,300.66
2016-08-16 22:14:41.427000,L8,221.64,208.11,254.53,268.64,281.12,292.26
2016-09-01 22:14:48.072000,L8,178.05,218.09,251.90,264.30,282.66,282.75
2017-01-23 22:14:43.048000,L8,252.82,216.38,248.52,257.99,266.72,268.34
2017-01-30 22:20:50.623000,L8,248.78,218.00,252.82,261.46,267.90,267.07
2017-02-15 22:20:43.526000,L8,,,,,140.43,274.75
2017-04-04 22:20:20.280000,L8,,,236.33,256.09,145.80,257.50
2017-04-20 22:20:11.117000,L8,212.15,205.34,253.47,264.22,270.49,268.08
2017-07-02 22:14:23.696000,L8,202.98,172.16,137.08,266.20,282.74,281.77
2017-08-03 22:14:35.682000,L8,214.87,175.98,251.33,269.74,276.37,282.15
2017-11-30 22:20:56.190000,L8,256.78,229.80,261.31,268.51,271.26,271.42
2017-12-25 22:14:47.702000,L8,174.17,205.19,252.01,267.20,270.96,267.76
2018-02-11 22:14:26.201000,L8,252.80,213.63,255.84,261.60,264.84,260.30
2018-03-06 22:20:26.446000,L8,254.29,245.48,275.31,282.22,286.11,285.85
2018-03-15 22:14:10.086000,L8,268.27,232.74,271.45,280.84,286.81,286.73
2018-04-16 22:13:54.370000,L8,264.18,232.39,333.79,334.22,338.76,350.78
2018-05-02 22:13:45.572000,L8,,138.76,253.61,268.53,273.52,272.03
2018-07-21 22:13:49.390000,L8,199.36,157.83,,270.58,275.80,276.42
2018-09-07 22:14:12.130000,L8,206.79,216.15,255.50,270.49,229.87,
2018-12-28 22:14:29.227000,L8,278.24,246.91,275.92,283.33,285.57,292.31
2019-01-13 22:14:27.136000,L8,256.43,224.99,260.42,271.31,272.15,269.40
2019-02-05 22:20:33.244000,L8,269.56,253.99,281.01,290.94,291.51,303.15
2019-02-14 22:14:21.185000,L8,273.05,255.76,278.78,295.00,296.51,302.57
2019-02-21 22:20:30.485000,L8,261.23,300.18,319.06,322.65,322.04,325.43
2019-03-02 22:14:17.011000,L8,253.44,230.52,266.68,276.53,278.60,279.31
2019-06-22 22:14:28.716000,L8,210.26,172.74,140.26,275.43,285.10,297.02
2019-09-10 22:14:51.565000,L8,257.32,297.49,322.80,317.94,323.50,325.69
2019-09-26 22:14:56.917000,L8,301.09,301.31,287.05,290.42,278.56,156.72
2019-11-13 22:14:57.837000,L8,274.06,261.38,280.68,291.38,288.62,299.30
2019-11-29 22:14:55.870000,L8,260.17,225.34,252.46,264.92,217.56,
2019-12-22 22:21:03.498000,L8,249.99,227.77,258.73,267.67,266.16,267.43
2020-01-23 22:20:55.593000,L8,251.21,231.46,261.84,273.29,270.72,271.82
2020-03-04 22:14:32.767000,L8,248.95,241.19,266.42,275.81,274.07,277.09
2020-03-11 22:20:40.527000,L8,241.22,234.78,262.29,275.18,273.50,274.35
2020-06-08 22:14:11.756000,L8,200.59,171.26,135.61,279.01,281.22,292.46
2020-07-10 22:14:27.456000,L8,216.59,178.23,180.76,291.69,293.73,306.47
2020-07-26 22:14:32.385000,L8,203.17,175.27,,279.11,279.09,287.13
2020-08-27 22:14:44.105000,L8,212.32,208.51,267.73,281.29,282.78,284.45
2020-10-14 22:14:56.808000,L8,246.42,233.31,265.69,278.85,277.80,277.84
2021-02-19 22:14:39.648000,L8,,228.08,266.18,274.49,275.14,278.15
2021-05-26 22:14:18.793000,L8,,,,281.52,281.11,288.43
2021-06-11 22:14:25.766000,L8,,,,277.74,283.09,290.68
2021-06-27 22:14:29.908000,L8,207.76,173.58,138.06,282.97,287.87,306.18
2021-07-13 22:14:31.246000,L8,196.26,,,276.32,277.50,284.19
2021-08-14 22:14:45.391000,L8,213.59,203.57,263.48,286.55,291.96,305.67
2021-08-30 22:14:49.951000,L8,202.45,204.31,251.73,272.65,268.46,
2021-11-18 22:14:56.496000,L8,183.08,218.26,257.70,271.84,268.71,270.94
2021-12-12 22:14:55.412000,L9,326.04,317.78,321.48,318.22,329.10,333.33
2021-12-20 22:14:55.954000,L8,312.45,236.58,267.55,294.98,297.98,300.57
2022-01-13 22:14:50.477000,L9,274.31,240.90,273.84,283.83,284.78,287.09
2022-01-28 22:20:55.692000,L8,263.21,235.29,273.88,286.33,286.87,289.04
2022-02-06 22:14:44.088000,L8,261.44,221.15,263.49,275.47,276.87,276.75
2022-02-13 22:20:52.491000,L8,261.08,244.15,275.27,284.16,286.71,290.97
2022-02-22 22:14:38.338000,L8,250.79,216.27,256.04,270.18,272.29,273.17
2022-03-02 22:14:37.725000,L9,257.81,233.98,275.13,287.24,287.98,294.41
2022-04-02 22:20:31.499000,L8,237.12,218.70,271.80,283.23,289.28,294.83
2022-05-05 22:14:18.830000,L9,205.06,177.26,253.22,269.00,273.50,276.74
2022-06-22 22:14:26.439000,L9,204.40,173.93,138.24,240.90,270.96,300.09
2022-06-30 22:14:51.348000,L8,231.47,183.13,157.20,249.90,280.25,297.80
2022-08-09 22:14:46.212000,L9,235.57,217.51,321.78,322.75,324.09,326.04
2022-09-10 22:14:51.402000,L9,234.40,217.26,263.37,266.47,289.23,322.20
2023-01-08 22:15:00.142000,L8,257.87,216.09,247.66,251.50,254.68,271.96
2023-01-15 22:21:05.646000,L8,249.90,211.40,246.50,250.86,252.86,266.38
2023-02-17 22:15:01.258000,L9,269.15,224.29,262.59,262.97,277.32,308.99
2023-02-25 22:14:39.957000,L8,230.27,206.26,243.09,247.49,249.12,207.29
2023-03-05 22:14:49.135000,L9,261.06,224.95,263.92,266.88,280.02,306.07
2023-04-06 22:14:33.046000,L9,217.58,209.03,250.81,258.75,268.63,277.06
2023-04-14 22:14:09.763000,L8,205.47,205.86,244.81,248.93,253.43,266.71
2023-05-24 22:14:04.912000,L9,210.58,185.34,198.58,256.90,266.55,292.65
2023-06-01 22:13:55.021000,L8,210.15,180.54,177.64,253.78,270.31,297.22
2023-06-09 22:14:00.612000,L9,213.89,174.23,139.79,246.08,259.95,279.34
2023-07-03 22:14:15.167000,L8,215.89,180.94,165.18,243.70,266.93,289.94
2023-07-11 22:14:12.102000,L9,210.09,182.47,176.55,240.75,241.43,273.01
2023-07-27 22:14:14.688000,L9,208.61,180.96,138.95,236.71,234.78,254.95
2023-08-12 22:14:23.119000,L9,222.64,205.17,250.41,254.56,251.95,298.19
2023-09-05 22:14:34.496000,L8,195.18,179.84,223.95,228.84,221.44,237.85
2023-11-24 22:14:51.719000,L8,268.08,218.28,250.85,250.00,245.77,257.22
2023-12-10 22:14:45.117000,L8,273.66,225.68,261.14,258.41,258.45,284.08
2024-01-11 22:14:44.166000,L8,523.61,400.41,395.57,369.18,359.21,388.52
2024-02-04 22:14:55.450000,L9,247.85,205.88,241.00,241.62,233.33,198.36
2024-02-12 22:14:41.937000,L8,263.25,221.11,258.60,256.31,253.54,275.19
2024-03-07 22:14:47.781000,L9,235.08,206.70,241.48,241.75,234.65,
2024-04-16 22:14:07.010000,L8,200.82,205.25,242.16,242.21,237.65,220.27
2024-04-24 22:14:13.960000,L9,209.27,202.59,245.75,243.00,240.92,259.60
2024-06-03 22:13:41.381000,L8,201.24,173.45,138.10,,,
2024-06-11 22:13:53.980000,L9,189.28,145.39,,237.02,240.67,269.64
2024-06-19 22:13:49.014000,L8,,,,,,255.88
2024-07-05 22:13:57.118000,L8,217.42,181.46,202.44,240.62,245.47,286.68
2024-08-06 22:14:09.174000,L8,212.93,201.88,242.02,247.85,248.19,305.78
2024-08-30 22:14:23.037000,L9,204.82,206.97,238.68,241.98,239.08,262.04
2024-09-07 22:14:30.806000,L8,208.48,207.89,240.33,242.60,241.46,258.27
2024-09-23 22:14:30.418000,L8,256.50,220.70,253.30,261.02,258.05,284.54
2024-10-09 22:14:33.271000,L8,233.37,209.60,242.23,246.22,245.55,256.25
2024-11-02 22:14:41.503000,L9,246.27,209.45,241.93,241.86,239.57,256.52
2024-11-10 22:14:37.391000,L8,260.96,221.88,260.03,259.03,256.70,283.39
2024-12-04 22:14:48.196000,L9,254.74,210.66,239.74,240.25,238.67,260.37
2025-01-05 22:14:42.782000,L9,253.88,208.21,238.95,238.52,234.18,259.12
2025-01-21 22:14:48.959000,L9,255.32,210.82,240.82,243.15,238.85,262.82
2025-04-03 22:14:16.015000,L8,240.92,229.41,330.32,331.02,335.83,339.71
2025-04-11 22:14:29.386000,L9,210.10,206.68,242.00,250.11,243.75,277.17
