dates,satname,nzd0552-0000,nzd0552-0001,nzd0552-0002,nzd0552-0003,nzd0552-0004
1999-11-05 22:13:40.966000,L7,258.34,238.53,243.84,265.64,214.65
1999-12-07 22:13:41.663000,L7,274.28,279.05,274.92,285.17,493.21
1999-12-16 22:07:33.708000,L7,268.56,262.26,260.60,279.26,234.18
2000-09-20 22:11:14.930000,L7,271.49,244.26,252.09,265.00,283.51
2001-01-03 22:05:00.181000,L7,386.51,282.16,452.94,298.55,362.37
2001-02-20 22:05:24.495000,L7,255.35,234.25,255.36,268.86,216.95
2001-02-27 22:11:06.137000,L7,424.15,401.57,283.50,296.50,472.03
2001-04-16 22:10:54.636000,L7,273.74,255.92,241.05,260.13,291.56
2001-11-03 22:03:22.509000,L7,440.59,302.06,291.85,296.42,382.89
2001-11-26 22:09:21.320000,L7,479.85,456.56,460.28,391.75,500.48
2002-01-29 22:09:33.112000,L7,276.27,269.80,272.65,281.87,523.68
2002-03-11 22:03:31.366000,L7,367.12,297.64,287.47,349.65,372.68
2002-11-29 22:09:01.492000,L7,400.51,448.70,510.10,291.86,461.28
2003-03-21 22:09:27.545000,L7,508.77,277.74,283.03,290.63,461.70
2003-08-13 21:51:32.649000,L5,,,226.36,250.65,303.44
2003-10-07 21:58:35.519000,L5,246.40,289.74,286.28,291.99,315.99
2003-11-17 21:52:57.120000,L5,385.63,353.57,349.55,340.62,369.98
2003-12-26 21:59:30.091000,L5,281.30,298.25,297.98,306.24,329.42
2004-01-20 21:53:24.777000,L5,263.40,283.53,287.36,294.13,319.21
2004-01-27 21:59:38.149000,L5,216.67,272.95,277.40,279.67,304.02
2004-03-31 21:59:59.745000,L5,,,219.31,260.43,293.49
2004-04-25 21:54:35.260000,L5,,,,237.44,293.65
2004-05-02 22:00:57.398000,L5,,,226.58,232.06,293.51
2004-05-18 22:01:26.569000,L5,213.72,,,217.83,272.28
2004-06-12 21:55:59.429000,L5,,,,206.44,213.65
2004-06-12 21:56:23.402000,L5,,,,199.55,194.01
2004-07-30 21:57:15.668000,L5,,,,225.25,273.07
2004-07-30 21:57:39.499000,L5,168.98,175.40,,,
2004-10-18 21:59:35.533000,L5,242.02,284.51,282.98,289.05,312.04
2005-01-13 22:06:52.927000,L5,316.78,327.33,323.24,329.91,355.93
2005-02-14 22:07:21.106000,L5,270.65,290.77,289.47,298.27,323.31
2005-06-15 22:02:10.206000,L5,,,,195.36,202.55
2005-06-15 22:02:34.179000,L5,,,,206.43,216.84
2005-08-09 22:08:46.932000,L5,216.05,219.18,223.02,229.01,287.50
2005-09-10 22:08:55.708000,L5,217.11,187.44,241.18,266.18,302.40
2005-09-19 22:02:44.739000,L5,,202.72,238.50,266.41,309.12
2005-11-06 22:02:46.848000,L5,,,,277.95,306.51
2005-11-13 22:09:08.414000,L5,269.20,288.09,281.47,286.20,310.17
2006-02-17 22:11:22.491000,L5,260.11,284.45,285.04,291.73,314.75
2006-04-15 22:06:18.610000,L5,223.23,220.36,240.55,258.38,305.50
2006-04-15 22:06:42.440000,L5,218.93,209.16,232.31,257.20,302.56
2006-04-22 22:12:36.093000,L5,222.15,224.52,238.18,258.00,298.10
2006-06-02 22:07:00.083000,L5,,,174.54,218.30,257.34
2006-06-25 22:13:31.961000,L5,,,,197.42,215.26
2006-07-27 22:13:58.731000,L5,,,,215.90,204.95
2006-08-05 22:07:55.109000,L5,236.51,223.46,235.47,239.56,295.57
2006-08-05 22:08:18.939000,L5,,,,214.71,269.72
2006-08-21 22:08:07.440000,L5,,,,250.88,293.37
2006-08-28 22:14:23.601000,L5,,,231.32,228.41,307.08
2006-09-06 22:08:43.357000,L5,258.34,247.61,275.23,292.65,318.87
2006-10-08 22:08:40.914000,L5,258.85,287.11,280.06,287.49,312.54
2006-11-25 22:09:07.763000,L5,272.44,294.13,279.24,287.85,311.14
2007-02-04 22:15:45.266000,L5,225.47,238.55,264.31,270.72,296.45
2007-09-09 22:07:45.163000,L5,241.62,237.15,265.74,277.81,310.59
2007-09-09 22:08:08.993000,L5,239.83,235.73,260.81,276.37,311.61
2008-11-14 21:58:16.111000,L5,279.86,297.12,290.22,298.83,322.03
2010-02-05 22:05:29.575000,L5,312.15,321.04,323.38,328.60,355.48
2010-10-26 22:10:38.745000,L5,234.70,256.58,257.44,267.79,290.99
