dates,satname,nzd0529-0000,nzd0529-0001,nzd0529-0002,nzd0529-0003,nzd0529-0004,nzd0529-0005,nzd0529-0006,nzd0529-0007,nzd0529-0008,nzd0529-0009,nzd0529-0010,nzd0529-0011,nzd0529-0012,nzd0529-0013,nzd0529-0014,nzd0529-0015,nzd0529-0016,nzd0529-0017,nzd0529-0018,nzd0529-0019,nzd0529-0020,nzd0529-0021,nzd0529-0022,nzd0529-0023,nzd0529-0024,nzd0529-0025,nzd0529-0026,nzd0529-0027,nzd0529-0028,nzd0529-0029,nzd0529-0030,nzd0529-0031,nzd0529-0032,nzd0529-0033,nzd0529-0034,nzd0529-0035,nzd0529-0036,nzd0529-0037
2002-06-22 22:09:15.051000,L7,,,314.34,287.35,294.90,311.97,,,,271.34,274.74,265.22,277.65,276.98,301.55,357.00,371.65,379.28,381.93,403.59,350.34,372.63,341.40,364.23,381.67,364.55,324.22,315.10,320.83,315.79,324.97,322.56,315.45,290.15,273.04,263.92,335.59,363.98
2002-08-09 22:08:57.725000,L7,481.18,481.19,453.33,445.18,420.55,421.48,476.88,495.75,490.18,496.12,479.08,494.70,500.08,506.99,498.43,481.38,485.00,481.05,484.91,491.79,472.29,480.44,491.84,477.28,456.19,471.77,478.00,477.85,374.81,349.90,357.13,365.48,351.03,368.81,419.41,442.29,456.36,469.40
2002-09-10 22:08:43.416000,L7,,427.96,424.45,422.68,446.80,465.64,442.10,425.19,436.64,268.93,260.29,254.14,402.61,383.73,401.55,386.39,327.68,332.38,335.21,347.05,341.32,227.12,176.90,333.81,323.37,317.89,307.39,319.35,306.13,311.04,306.51,306.42,296.47,272.58,264.33,256.38,297.74,319.29
2002-11-29 22:09:01.492000,L7,,237.42,219.73,225.38,222.19,247.32,268.86,277.07,284.39,192.43,162.40,419.42,414.95,420.78,430.67,432.61,439.14,445.10,438.68,430.88,432.51,445.70,428.40,425.95,439.66,430.60,446.35,450.00,435.16,419.60,411.63,407.83,401.78,408.88,427.85,429.20,311.36,314.14
2002-12-24 22:02:57.022000,L7,327.59,392.12,389.56,381.96,359.94,344.37,273.98,326.26,338.19,344.25,351.08,348.37,349.51,348.00,358.42,356.19,360.42,404.45,386.95,362.27,367.26,369.20,371.90,370.18,370.57,371.23,365.29,332.77,418.55,407.55,379.88,388.51,394.19,391.72,274.36,375.74,399.34,405.58
2003-02-01 22:09:21.746000,L7,249.26,415.01,409.77,402.10,376.01,366.84,505.85,494.22,421.39,460.24,453.62,454.96,480.72,483.08,485.03,481.23,455.72,484.47,490.86,488.92,484.72,483.26,475.77,471.36,469.78,464.50,453.79,467.22,463.36,458.18,468.77,465.87,456.63,463.30,460.16,465.68,472.15,470.94
2003-08-13 21:51:32.649000,L5,,311.47,319.16,335.28,331.51,333.66,,,279.18,281.89,303.75,300.19,302.00,313.36,359.23,356.51,359.43,366.35,370.03,366.66,371.67,369.16,367.22,364.61,358.08,359.03,355.54,367.73,353.20,349.43,354.30,345.70,335.80,320.97,311.16,303.17,352.20,362.82
2003-08-29 21:51:49.928000,L5,,,309.12,329.20,326.81,320.40,,,278.37,278.11,303.79,293.55,308.28,345.00,356.70,368.56,371.30,374.42,378.51,379.86,379.39,367.90,367.59,381.42,415.06,398.12,402.65,381.16,351.92,348.50,345.75,339.10,334.72,312.48,307.87,299.86,338.09,348.91
2003-10-07 21:58:35.519000,L5,,,,324.02,319.97,320.38,,,265.25,282.36,293.21,290.05,294.50,298.87,329.80,339.58,349.70,355.22,356.44,355.19,357.27,362.48,363.81,362.04,362.34,356.10,353.81,359.55,348.92,345.62,342.90,336.53,322.50,304.01,296.01,291.32,315.31,337.81
2003-11-17 21:52:57.120000,L5,,,,324.42,321.89,329.74,,,264.37,283.52,299.44,298.31,294.50,302.86,336.15,342.29,354.71,359.08,358.72,361.38,363.06,370.94,368.93,365.16,364.41,360.58,359.56,364.57,357.22,349.32,350.59,337.12,326.47,311.18,302.66,294.85,326.78,337.93
2003-12-26 21:59:30.091000,L5,,,300.74,330.28,333.41,236.45,,,271.16,295.40,302.28,301.08,311.30,302.28,342.39,349.96,357.94,360.46,363.60,367.55,364.13,371.48,378.57,375.87,373.20,366.77,367.67,375.98,365.85,356.92,359.47,356.73,330.98,316.20,302.52,292.25,339.29,350.89
2004-01-20 21:53:24.777000,L5,,,297.82,314.03,323.27,328.67,303.57,264.84,267.44,295.84,302.60,297.12,307.93,310.41,358.17,357.69,366.09,369.28,369.66,370.04,367.18,367.21,365.24,362.49,361.35,352.80,355.69,359.42,357.70,351.90,356.30,349.08,342.68,323.02,314.02,303.96,349.87,356.67
2004-05-02 22:00:57.398000,L5,,,323.52,321.76,328.90,327.34,,,268.05,291.91,304.92,295.53,305.24,312.60,344.38,350.14,359.62,361.12,364.08,366.34,366.10,366.39,364.12,360.44,365.41,357.02,356.47,365.28,356.04,352.38,350.78,346.82,337.88,320.11,302.63,297.66,336.21,353.57
2004-05-18 22:01:26.569000,L5,,,329.83,324.50,323.20,323.87,280.95,132.50,295.12,303.35,304.08,292.16,307.58,312.82,348.66,354.15,354.30,358.11,362.68,364.10,366.18,366.72,363.22,357.68,361.48,358.47,358.20,365.71,354.36,348.48,350.92,348.35,336.49,327.23,309.69,300.17,332.90,358.49
2004-07-30 21:57:15.668000,L5,,,,,,,,,,262.31,276.20,271.98,284.90,290.03,247.49,315.62,328.31,205.25,335.62,340.66,346.77,341.24,346.48,335.57,331.14,209.48,334.09,344.27,330.65,328.56,326.82,327.52,312.30,301.81,280.70,274.00,295.34,339.57
2005-01-13 22:06:52.927000,L5,,,296.62,312.13,314.24,331.85,140.92,146.19,273.57,294.73,301.38,300.55,313.65,319.74,353.43,353.67,352.15,353.02,357.86,358.76,359.46,358.80,359.29,353.12,353.04,361.11,363.25,368.98,364.71,355.48,356.45,354.22,345.05,339.98,322.74,299.33,327.15,343.75
2005-02-14 22:07:21.106000,L5,,,291.31,313.84,313.26,235.34,,,263.62,282.80,294.38,297.26,309.54,314.53,349.10,355.09,363.18,363.83,360.44,359.78,359.93,357.31,358.07,354.91,352.16,345.29,345.66,360.24,361.22,354.16,354.14,350.46,342.12,334.58,321.98,304.64,348.29,347.79
2005-06-22 22:08:22.866000,L5,,319.53,345.82,350.25,330.61,245.01,,,278.25,289.61,299.38,290.98,312.02,315.60,350.78,363.17,360.40,365.19,366.98,368.03,367.26,368.09,365.10,359.29,362.57,365.98,356.79,361.10,354.38,353.63,346.97,357.50,348.69,342.40,318.39,306.32,345.96,367.02
2005-08-09 22:08:46.932000,L5,,316.54,252.15,333.16,323.87,328.88,292.01,,264.77,289.85,292.63,287.59,297.80,305.29,350.47,352.18,364.54,368.94,367.92,370.96,373.34,368.15,364.43,360.36,360.63,357.46,347.77,364.04,350.81,341.14,346.53,345.07,338.62,343.94,331.59,307.23,350.19,370.02
2005-08-25 22:08:52.862000,L5,,289.89,306.82,236.50,326.33,334.91,,,272.07,304.50,300.82,294.42,310.95,332.76,355.34,356.94,360.96,361.13,365.89,363.91,360.11,356.45,360.01,353.77,359.77,356.63,360.80,366.24,354.74,348.77,351.21,350.33,342.00,343.54,331.12,306.22,332.12,363.03
2005-09-10 22:08:55.708000,L5,,,313.59,326.53,327.25,229.98,296.34,,263.89,280.86,290.61,291.60,299.58,309.80,343.64,351.37,362.95,362.93,368.35,369.13,367.13,360.25,362.81,360.17,361.11,356.01,353.95,360.59,351.09,347.94,352.76,352.01,341.57,339.52,328.81,303.93,347.21,363.42
2005-10-05 22:02:41.026000,L5,,,303.99,331.24,328.10,329.15,,,268.40,293.31,296.29,295.48,305.28,305.98,347.02,350.50,355.98,362.46,364.04,365.20,372.64,373.84,369.56,365.49,376.49,373.30,375.36,384.92,370.59,386.13,382.29,376.61,358.17,346.86,343.32,302.27,356.94,371.08
2005-11-06 22:02:46.848000,L5,,,,,,,,,191.18,257.96,275.70,273.89,279.07,285.49,317.62,343.31,351.20,354.93,364.18,363.13,362.71,364.63,363.62,353.89,350.61,347.83,342.90,348.57,343.88,335.60,333.81,331.14,330.05,325.04,315.29,296.37,328.27,350.16
2005-11-13 22:09:08.414000,L5,,,,332.64,331.50,331.46,306.06,253.33,277.18,284.00,297.00,286.84,300.23,302.91,341.97,353.64,368.08,369.49,373.66,375.37,375.60,375.35,374.11,371.57,371.83,363.10,356.65,365.00,357.60,349.59,348.78,349.61,340.96,335.83,326.52,307.45,351.72,368.30
2006-02-17 22:11:22.491000,L5,,,328.27,339.57,333.22,332.75,321.13,319.23,309.96,316.56,314.39,313.23,333.93,320.65,359.18,363.56,370.85,373.53,375.86,375.28,377.03,371.85,371.02,368.35,368.56,364.22,364.68,367.68,366.84,357.25,359.02,358.46,354.56,343.16,334.26,309.07,349.54,361.09
2006-04-22 22:12:36.093000,L5,,308.66,339.14,345.58,335.34,336.64,316.98,,280.96,306.19,311.33,298.50,332.97,310.63,352.84,355.71,361.51,363.71,369.18,368.25,370.78,371.40,370.58,369.62,371.98,362.77,366.35,370.83,366.24,357.95,349.91,349.27,346.09,341.41,332.12,303.92,342.96,359.52
2006-07-27 22:13:58.731000,L5,,345.27,355.03,341.39,345.80,345.79,333.87,338.78,336.10,330.70,334.51,330.44,351.48,346.13,362.55,362.82,374.01,377.84,379.50,375.80,372.18,375.18,374.05,371.33,376.71,370.33,365.74,370.94,369.78,364.47,359.11,366.45,363.84,352.72,348.02,331.58,357.60,369.44
2006-08-05 22:07:55.109000,L5,,311.32,326.71,332.17,329.80,334.97,316.00,,264.81,302.94,310.24,306.92,324.30,306.11,342.25,352.63,359.33,361.02,366.78,365.53,366.98,361.69,364.24,357.48,366.24,358.59,356.98,365.45,357.73,350.52,352.41,349.80,349.99,346.14,333.85,304.53,345.56,359.04
2006-08-28 22:14:23.601000,L5,,339.95,335.76,335.13,331.06,334.88,322.50,323.51,323.83,327.14,312.44,299.47,335.60,330.15,367.44,365.22,378.03,387.69,382.20,384.29,384.16,384.20,368.77,363.89,367.41,368.23,364.41,368.58,360.99,351.74,353.84,365.27,366.62,361.41,349.87,326.52,363.70,382.27
2006-09-13 22:14:35.259000,L5,,,314.14,322.25,215.01,330.04,317.07,,261.18,292.13,316.26,304.10,317.77,315.11,356.55,359.28,367.54,370.73,364.48,363.71,361.72,360.55,360.83,360.81,359.29,357.63,354.55,362.97,364.98,359.47,358.24,359.94,352.11,347.26,332.42,315.99,345.90,352.23
2006-10-08 22:08:40.914000,L5,,323.38,325.34,339.19,339.92,235.04,318.81,313.10,307.64,311.14,310.48,308.66,328.69,315.07,347.83,358.72,366.91,373.31,375.62,374.84,377.16,374.39,374.02,374.11,374.55,366.96,363.28,368.72,359.78,353.89,354.98,352.05,341.66,327.78,319.70,317.56,348.20,369.08
2006-11-25 22:09:07.763000,L5,,,,300.07,305.86,250.51,,,252.18,273.86,287.28,283.68,297.68,295.51,335.31,334.73,343.31,343.80,347.18,349.95,348.82,345.83,348.18,344.07,344.13,349.52,352.16,356.85,352.23,332.40,,,,,,210.92,286.53,272.85
2007-09-09 22:07:45.163000,L5,,344.59,353.84,348.68,344.56,349.65,334.15,342.01,337.63,344.12,326.08,328.08,345.23,338.19,353.98,363.03,375.67,373.52,374.02,372.66,376.40,379.06,372.39,370.29,370.26,362.20,358.97,357.79,356.38,337.28,338.31,323.11,304.48,305.35,290.33,301.01,348.87,363.51
2008-11-14 21:57:52.281000,L5,,326.99,324.73,330.77,335.98,345.60,334.88,345.87,339.06,333.64,321.50,329.68,344.67,332.07,350.77,356.30,361.66,367.63,372.40,372.28,368.16,363.11,361.37,358.37,360.65,355.07,353.51,354.68,357.02,349.24,343.66,338.30,324.67,307.48,293.16,300.79,328.64,339.34
2008-12-23 22:05:16.170000,L5,,344.81,339.02,236.46,341.47,338.18,332.84,344.04,338.28,340.71,325.65,336.20,346.97,335.16,354.74,367.84,372.20,376.44,380.72,379.88,377.00,371.11,368.19,365.63,364.00,356.37,349.13,350.65,354.20,345.45,340.74,332.61,321.28,304.19,288.72,306.25,344.40,350.45
2009-01-17 21:59:44.398000,L5,,342.34,336.05,335.90,341.22,347.56,346.18,356.08,351.16,345.44,328.78,341.73,351.03,339.85,354.61,359.37,365.73,365.89,370.80,374.32,375.45,370.08,368.40,361.30,362.89,358.27,356.63,358.48,360.91,348.63,342.82,332.00,325.05,308.93,292.44,303.62,338.51,349.16
2010-02-05 22:05:29.575000,L5,435.56,441.57,439.07,427.75,416.52,402.76,391.16,387.73,387.58,387.51,389.83,386.24,385.15,392.99,388.37,401.50,400.87,399.69,403.07,402.52,402.94,404.92,399.32,397.43,399.65,388.56,394.71,394.57,394.13,383.70,384.04,383.39,385.16,381.18,372.08,369.91,375.25,384.47
2010-10-26 22:10:38.745000,L5,,348.15,337.92,340.13,340.22,352.63,348.05,352.07,345.89,349.85,341.81,347.53,345.37,334.98,341.94,347.70,351.05,353.13,359.55,357.13,352.05,348.49,355.56,354.13,358.55,353.41,353.49,354.59,354.79,346.37,340.05,337.56,329.86,295.77,283.92,292.60,311.50,321.49
2010-11-27 22:10:35.713000,L5,,,,,,,,,,266.87,308.32,318.59,320.34,317.28,336.21,324.85,309.63,,292.51,335.78,336.29,332.46,324.75,314.57,,,,,,,,,,,,,,
2010-12-22 22:04:29.137000,L5,,365.29,349.74,341.84,341.23,351.77,214.58,359.80,357.04,356.22,347.50,350.60,355.42,352.09,362.83,363.92,366.14,369.86,376.71,380.74,377.70,370.58,368.17,360.40,362.66,358.54,356.64,361.87,359.99,352.43,343.39,335.55,333.54,315.30,304.14,308.03,333.97,337.06
2011-02-08 22:04:35.159000,L5,,,,,,,,,,,,,,,,,,,,356.51,358.76,358.74,353.80,354.98,348.24,357.81,358.66,342.96,340.41,338.30,327.18,324.28,331.66,304.70,284.40,255.09,165.30,148.83
2011-03-12 22:04:31.079000,L5,,266.44,350.75,337.59,330.70,341.53,349.28,357.20,351.97,353.44,343.11,347.13,350.17,349.54,359.15,360.91,364.81,368.34,369.43,365.98,362.91,359.82,354.50,353.00,354.10,351.35,351.25,352.63,351.76,343.98,336.89,331.10,328.72,306.13,296.91,299.24,320.35,320.14
2013-05-11 22:22:42.945000,L8,,347.62,321.13,326.66,321.93,327.43,346.19,349.38,346.38,351.62,347.85,345.37,348.96,345.93,350.83,350.27,351.41,370.93,373.52,361.59,358.01,352.80,347.00,341.03,342.26,335.14,333.07,337.69,342.26,334.34,328.25,321.38,317.92,288.10,267.62,269.19,267.34,270.52
2013-07-07 22:16:35.929000,L8,,272.24,254.87,313.13,310.79,315.13,323.04,321.53,313.69,320.47,312.85,306.90,305.70,297.72,327.90,330.56,335.19,337.19,342.31,332.73,333.30,278.67,237.37,240.70,190.75,,235.05,315.06,220.05,307.71,304.72,294.79,292.68,271.73,253.29,255.73,247.73,256.28
2013-08-31 22:22:50.245000,L8,,323.56,313.40,311.37,317.36,326.32,233.78,337.64,333.49,338.45,331.22,328.69,328.26,305.16,340.09,341.88,343.94,346.78,348.20,343.33,340.49,337.18,334.43,332.39,332.79,331.53,329.59,329.30,330.90,327.29,320.60,312.42,308.07,283.78,268.63,265.86,266.66,268.79
2013-09-25 22:16:28.938000,L8,,337.78,245.74,320.85,321.78,328.56,335.80,336.89,330.94,340.54,329.36,326.98,328.21,304.10,337.57,343.31,345.89,349.39,354.44,347.93,348.58,339.19,336.17,334.88,339.76,334.07,333.51,332.27,333.85,330.70,320.76,314.56,311.38,287.87,273.63,270.98,272.45,273.79
2013-10-02 22:22:40.460000,L8,,266.63,319.27,321.80,322.08,329.63,337.03,338.40,336.64,340.72,333.97,330.24,330.13,305.92,337.11,344.59,344.72,345.61,350.96,343.70,341.59,338.49,336.46,336.01,337.09,333.43,334.25,332.69,332.28,328.94,322.24,316.02,312.54,290.15,274.81,271.60,273.03,273.31
2013-10-11 22:16:29.291000,L8,,272.16,317.10,316.19,319.81,326.65,335.96,336.72,335.12,338.04,330.81,328.07,328.74,305.58,335.36,339.34,344.50,343.97,348.54,344.29,341.57,337.90,335.04,335.71,334.29,333.87,332.36,332.54,333.51,330.00,322.97,317.15,312.23,298.58,307.77,425.21,463.30,
2013-11-03 22:22:32.045000,L8,,322.92,314.24,319.02,318.60,329.85,338.71,342.00,341.26,344.87,337.64,334.44,335.40,330.89,340.51,344.44,347.54,348.98,352.25,345.76,344.38,339.54,338.19,339.68,340.32,335.04,335.45,334.01,333.42,329.84,322.29,317.34,314.31,290.84,273.14,269.21,270.59,272.50
2013-11-12 22:16:19.914000,L8,,326.97,248.21,320.66,319.91,328.17,337.91,340.57,341.31,342.90,336.15,332.98,335.46,330.01,341.34,342.97,346.21,351.69,356.03,347.50,344.95,339.50,337.38,339.09,340.64,333.37,334.25,334.25,336.17,333.63,323.05,317.69,314.89,292.11,275.49,273.26,272.18,273.87
2013-11-19 22:22:25.407000,L8,,331.66,315.47,320.30,319.36,327.99,338.33,341.53,342.68,344.28,338.68,334.35,336.68,332.01,341.12,344.11,347.15,349.85,351.89,346.39,343.07,339.75,339.51,338.82,338.18,334.89,333.97,333.73,336.78,331.75,324.70,317.91,315.82,292.94,275.22,272.05,271.23,274.42
2014-02-23 22:21:32.043000,L8,,324.43,311.07,312.32,311.60,319.54,330.92,332.48,331.75,340.15,331.35,329.63,332.68,325.97,337.23,339.86,343.95,348.30,350.76,348.47,337.20,334.74,330.98,329.07,329.93,326.17,328.41,327.16,332.34,329.02,320.72,316.27,313.82,284.74,270.48,270.26,269.38,272.76
2014-03-11 22:21:19.920000,L8,,338.67,319.39,321.83,320.19,327.74,339.63,341.80,342.78,346.29,338.19,335.94,342.69,342.07,345.98,345.07,351.12,353.16,359.57,347.77,341.07,340.50,336.24,336.30,335.61,331.53,334.94,333.89,336.09,333.12,324.39,317.12,315.56,288.91,273.60,270.70,271.53,272.61
2014-03-20 22:15:01.497000,L8,191.37,338.55,319.44,217.02,321.26,225.32,341.27,244.27,344.74,345.17,339.96,336.53,342.66,338.75,344.74,345.55,349.46,350.33,352.66,346.81,345.30,341.59,335.80,337.41,336.34,332.48,336.33,335.42,336.89,334.99,325.46,317.38,314.79,290.13,275.15,271.67,272.16,273.41
2014-04-12 22:20:49.109000,L8,,329.98,318.36,320.44,319.66,328.93,337.54,336.59,339.04,346.09,341.67,337.53,345.42,340.07,345.97,349.29,353.03,354.03,355.70,347.23,344.54,341.26,337.99,333.20,331.92,329.24,331.93,332.25,333.97,333.84,326.54,321.52,317.91,285.67,273.85,273.67,273.48,277.73
2014-04-21 22:14:29.865000,L8,,332.23,318.62,323.53,210.70,327.69,337.21,340.28,336.04,333.09,323.55,326.36,334.47,334.74,340.68,342.32,345.39,348.76,351.57,347.16,344.02,340.73,335.63,334.98,331.98,329.32,342.63,335.63,338.42,340.59,323.64,316.06,313.61,286.20,272.81,270.63,271.19,273.84
2014-07-17 22:20:39.943000,L8,,299.34,324.59,326.59,323.13,229.23,341.32,339.32,339.16,332.98,322.71,321.36,331.24,317.78,336.15,343.98,341.65,348.80,353.58,344.30,344.09,342.06,339.06,333.45,333.49,330.79,335.22,331.30,334.37,333.39,325.95,316.86,311.90,282.76,263.35,261.18,261.73,265.01
2014-08-02 22:20:46.799000,L8,,301.61,323.86,327.93,326.72,329.49,341.90,340.05,337.55,331.57,324.08,324.74,331.62,320.98,335.44,343.10,341.73,347.30,354.20,348.54,344.62,341.84,339.71,336.12,335.65,334.01,336.99,331.41,334.17,334.81,327.18,317.85,314.38,284.65,265.49,262.94,263.14,268.01
2014-08-11 22:14:39.696000,L8,,,313.03,315.56,316.13,319.92,326.96,325.33,276.36,320.85,311.36,306.03,312.81,294.40,324.75,332.73,331.79,336.44,341.17,333.35,331.81,329.93,325.00,316.67,306.93,310.89,308.91,288.17,210.14,203.70,205.65,210.83,215.72,210.58,166.44,,,
2014-08-18 22:20:51.886000,L8,,299.64,322.52,325.86,323.93,226.05,340.22,344.54,338.79,332.48,323.66,321.99,328.38,318.04,335.29,340.38,341.00,343.60,350.26,343.76,338.59,339.08,331.75,324.75,316.67,311.50,331.58,326.10,342.34,341.15,323.16,313.28,301.20,279.59,264.72,264.98,264.32,270.30
2014-09-19 22:20:54.477000,L8,,294.55,319.69,320.80,320.78,327.97,338.48,230.21,339.30,332.36,322.91,323.01,331.11,322.49,333.52,341.05,341.56,342.55,349.40,340.65,333.49,335.16,325.19,316.41,309.06,298.71,324.57,306.45,320.18,323.08,322.19,309.90,299.32,282.65,266.63,268.07,268.51,273.62
2014-09-28 22:14:44.621000,L8,,284.01,316.28,316.18,318.00,326.83,335.59,338.61,338.32,329.45,319.48,318.36,325.90,313.88,330.93,338.02,340.66,341.06,345.32,335.00,329.84,330.60,320.43,312.23,307.10,295.76,316.38,303.74,314.22,318.82,319.83,305.68,296.89,282.61,265.93,267.39,265.36,271.67
2015-01-02 22:14:38.674000,L8,,289.09,310.99,311.21,311.51,322.61,229.95,336.42,337.07,326.27,320.41,324.13,326.56,325.93,330.75,334.03,338.20,338.03,342.88,335.89,325.67,326.34,320.15,312.69,310.75,302.70,315.94,299.09,316.23,322.88,319.74,314.81,301.24,281.08,267.62,268.14,275.07,273.64
2015-03-14 22:20:23.206000,L8,,295.42,313.73,318.68,318.12,326.51,234.32,340.42,340.09,328.63,327.18,328.61,329.55,331.96,333.08,334.71,338.82,340.82,345.09,344.73,336.28,335.98,333.10,338.39,332.13,319.13,330.22,319.17,333.03,335.26,322.77,318.37,312.17,286.76,273.98,273.43,273.74,275.00
2015-04-15 22:20:10.505000,L8,,304.25,319.47,323.78,322.40,328.99,350.77,347.28,347.46,337.65,382.02,363.67,352.91,353.92,337.71,351.95,350.70,355.03,356.15,363.85,360.32,348.62,347.99,345.34,355.87,360.29,334.53,348.25,350.71,350.33,349.40,346.39,334.45,333.49,317.14,321.67,321.50,283.25
2015-05-01 22:20:00.344000,L8,,310.86,319.79,324.94,324.56,332.77,348.23,347.85,351.04,335.76,331.85,331.73,340.01,337.57,355.45,340.43,342.74,348.23,374.63,347.34,350.03,365.53,355.92,352.26,350.57,340.56,337.91,334.63,334.81,335.02,326.23,321.26,318.27,295.01,276.04,275.18,275.83,278.96
2015-06-27 22:13:58.027000,L8,,322.17,244.13,234.87,320.20,329.22,345.12,346.32,340.15,328.37,324.02,323.31,327.91,325.64,332.20,331.23,331.42,324.18,330.85,315.44,326.07,318.32,316.55,285.29,289.48,285.25,284.66,292.86,284.92,347.30,347.41,333.06,332.05,269.96,264.43,275.53,276.24,279.57
2015-07-04 22:20:14.053000,L8,,326.56,318.08,308.88,320.05,333.01,344.01,341.98,336.01,324.40,322.50,323.54,325.76,329.72,325.67,333.61,331.20,321.16,329.64,315.20,318.72,315.73,318.17,293.47,292.76,291.24,284.59,286.53,289.04,293.70,288.01,276.55,263.89,267.71,263.92,276.65,273.70,273.71
