dates,satname,nzd0455-0000,nzd0455-0001,nzd0455-0002,nzd0455-0003,nzd0455-0004,nzd0455-0005,nzd0455-0006,nzd0455-0007,nzd0455-0008,nzd0455-0009,nzd0455-0010,nzd0455-0012,nzd0455-0013,nzd0455-0014,nzd0455-0015,nzd0455-0016,nzd0455-0017,nzd0455-0020,nzd0455-0018,nzd0455-0011,nzd0455-0019
1999-09-25 22:19:33.081000,L7,,219.46,213.06,241.79,236.39,252.75,243.54,241.58,237.46,,,,,,,,,,,,
1999-11-12 22:19:27.510000,L7,,,,237.34,230.41,245.98,239.32,213.40,218.88,,,,,,,,,,,,
2002-01-20 22:15:25.657000,L7,,,,230.72,219.77,242.60,218.89,184.83,,,,,,,,,,,,,
2002-10-03 22:14:17.207000,L7,232.95,222.75,221.21,235.22,228.01,255.39,241.66,248.68,202.14,,,,,,,,,,,,
2003-03-12 22:15:18.779000,L7,,,,163.86,230.34,246.74,236.71,238.75,190.05,,,,,,,,,,,,
2003-08-11 22:03:27.617000,L5,247.11,232.55,228.75,226.59,243.99,252.54,234.88,251.06,240.73,231.41,209.84,215.28,221.11,226.10,223.06,217.56,214.73,229.08,,,
2003-08-27 22:03:45.777000,L5,235.40,222.55,224.22,215.51,248.29,237.27,215.46,,,,,,,,197.76,157.10,214.61,,201.12,,
2003-12-01 22:05:04.787000,L5,291.53,271.66,272.34,277.20,287.81,297.94,293.09,298.65,301.61,301.14,297.43,294.60,286.48,302.06,298.39,277.66,274.81,295.45,280.38,295.53,292.35
2004-01-18 22:05:21.441000,L5,216.58,200.54,206.61,203.26,232.16,243.02,236.43,227.96,220.57,222.31,,188.35,186.26,193.23,196.75,,,,,203.69,
2004-04-23 22:06:29.851000,L5,243.86,223.47,222.88,226.16,235.97,241.25,239.61,232.35,235.91,231.07,188.50,213.63,213.26,225.31,222.20,215.76,211.72,,203.76,218.91,
2004-06-10 22:07:53.866000,L5,245.72,220.77,198.75,177.66,,,,,,,,,,,,,,,,,
2004-09-30 22:10:46.090000,L5,225.65,212.35,211.13,215.66,227.15,237.74,233.53,228.68,227.59,224.59,,,,,,,,,,,
2005-04-26 22:13:44.551000,L5,242.96,217.32,226.59,223.19,240.42,236.03,233.69,223.11,230.06,223.09,,,,,,,,,,,
2005-06-13 22:14:07.273000,L5,256.32,233.94,231.80,236.20,241.27,204.34,,,,,,,,,,,,,,,
2005-06-29 22:14:10.845000,L5,249.97,229.94,228.97,196.20,242.81,,,,,,,,,,,,,,,,
2005-07-31 22:14:29.445000,L5,245.97,229.63,224.50,224.78,230.22,243.18,235.99,233.51,237.07,242.72,207.95,,,,,202.29,211.47,208.97,208.20,,207.12
