dates,satname,nzd0537-0000,nzd0537-0001,nzd0537-0002,nzd0537-0003,nzd0537-0004,nzd0537-0005,nzd0537-0006,nzd0537-0007,nzd0537-0034,nzd0537-0035,nzd0537-0036,nzd0537-0037,nzd0537-0038,nzd0537-0039,nzd0537-0040,nzd0537-0041,nzd0537-0042,nzd0537-0043,nzd0537-0044,nzd0537-0045,nzd0537-0046,nzd0537-0047,nzd0537-0048,nzd0537-0049,nzd0537-0050,nzd0537-0051,nzd0537-0052,nzd0537-0053,nzd0537-0054,nzd0537-0055,nzd0537-0056,nzd0537-0057,nzd0537-0058,nzd0537-0059,nzd0537-0060,nzd0537-0061,nzd0537-0062,nzd0537-0063,nzd0537-0064,nzd0537-0065,nzd0537-0066,nzd0537-0067,nzd0537-0068,nzd0537-0069,nzd0537-0070,nzd0537-0071,nzd0537-0072,nzd0537-0073,nzd0537-0074,nzd0537-0075,nzd0537-0076,nzd0537-0077,nzd0537-0078,nzd0537-0079,nzd0537-0080,nzd0537-0081,nzd0537-0082,nzd0537-0083,nzd0537-0084,nzd0537-0085,nzd0537-0086,nzd0537-0087,nzd0537-0088,nzd0537-0089,nzd0537-0090,nzd0537-0091,nzd0537-0092,nzd0537-0093,nzd0537-0094,nzd0537-0095,nzd0537-0098,nzd0537-0099,nzd0537-0100,nzd0537-0104,nzd0537-0105,nzd0537-0106,nzd0537-0107,nzd0537-0108,nzd0537-0109,nzd0537-0110,nzd0537-0111,nzd0537-0112,nzd0537-0113,nzd0537-0114,nzd0537-0115,nzd0537-0116,nzd0537-0117,nzd0537-0118,nzd0537-0119,nzd0537-0120,nzd0537-0121,nzd0537-0122,nzd0537-0123,nzd0537-0124,nzd0537-0125,nzd0537-0126,nzd0537-0127,nzd0537-0128,nzd0537-0129,nzd0537-0008,nzd0537-0009,nzd0537-0010,nzd0537-0011,nzd0537-0012,nzd0537-0013,nzd0537-0014,nzd0537-0015,nzd0537-0016,nzd0537-0017,nzd0537-0018,nzd0537-0019,nzd0537-0020,nzd0537-0021,nzd0537-0022,nzd0537-0023,nzd0537-0024,nzd0537-0025,nzd0537-0026,nzd0537-0027,nzd0537-0028,nzd0537-0030,nzd0537-0031,nzd0537-0032,nzd0537-0033,nzd0537-0096,nzd0537-0097,nzd0537-0101,nzd0537-0102,nzd0537-0103,nzd0537-0130,nzd0537-0131,nzd0537-0132,nzd0537-0133,nzd0537-0134,nzd0537-0135,nzd0537-0136,nzd0537-0029,nzd0537-0137,nzd0537-0138
2000-06-07 22:18:48.627000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,457.67,507.76,449.86,487.21,452.82,463.77,485.35,514.23,509.44,,,,,512.71,476.48,455.46,436.79,438.41,439.72,424.03,407.76,397.51,400.17,416.97,416.49,448.34,416.97,426.13,390.08,402.21,361.51,334.03,347.64,367.31,357.42,391.72,406.86,419.44,411.27,426.09,408.35,421.49,423.13,405.60,373.68,396.03,355.58,284.21,,,342.81,291.75,343.54,314.49,344.84,307.80,331.17,343.95,344.66,310.28,338.30,361.54,358.61,329.87,373.97,310.69,302.92,281.43,316.80,177.76,190.01,247.28,245.31,273.57,,,,,,,,,,,,,,,,,,,,,,,,,,383.52,382.87,345.80,,,244.78,248.27,220.77,205.73,148.66,,,,,419.47
2000-06-16 22:12:38.425000,L7,399.43,390.26,397.06,399.61,408.67,413.37,413.45,420.27,400.06,389.81,381.07,365.39,342.42,337.60,338.73,347.69,353.52,359.69,374.97,377.01,449.66,450.41,461.91,446.87,452.72,444.15,462.62,454.46,475.36,482.21,477.59,529.91,411.60,413.66,419.75,419.46,431.25,434.66,432.24,432.17,413.98,432.86,432.35,424.29,422.76,427.99,409.09,415.34,414.95,418.01,426.03,429.64,429.25,420.44,413.81,413.35,398.45,406.54,405.95,410.71,430.71,427.80,439.50,424.43,457.27,475.21,490.39,391.78,372.98,444.26,335.15,311.25,258.26,319.38,326.81,286.60,315.92,475.24,505.64,498.01,485.79,471.07,400.57,436.03,421.10,458.37,,396.23,394.49,313.81,315.85,350.80,516.47,508.38,498.58,475.75,415.91,350.85,375.43,414.38,418.07,409.09,421.71,412.20,414.31,404.71,407.36,412.75,392.52,394.96,410.15,392.30,402.80,396.89,385.70,386.34,387.04,384.85,370.29,384.54,403.40,402.37,421.87,406.01,330.73,338.76,242.11,240.01,294.29,458.74,461.80,480.95,489.14,485.99,493.43,470.23,389.07,469.14,466.54
2000-09-04 22:11:34.434000,L7,389.57,405.68,210.21,195.72,204.22,206.66,202.71,193.81,402.26,400.85,388.89,360.38,353.87,352.92,368.76,352.32,420.73,540.93,525.66,511.39,,,,,,,,,,,,415.49,426.24,397.07,423.51,416.03,392.36,452.57,418.03,461.58,381.41,408.62,422.26,418.30,432.11,417.95,405.19,416.08,426.70,426.04,430.18,432.99,428.86,428.00,422.43,409.96,394.12,404.77,412.59,423.79,440.48,448.61,482.88,453.80,455.37,518.57,442.54,492.16,391.50,453.77,374.49,289.63,249.16,327.38,324.17,290.58,326.73,462.99,495.52,333.94,480.71,451.21,494.74,319.29,379.49,395.84,361.29,463.20,471.53,487.39,438.09,511.45,453.19,478.43,422.87,416.21,394.03,187.70,198.25,189.68,195.98,419.53,418.38,419.46,411.62,413.82,416.46,411.09,414.82,427.36,425.09,416.37,402.42,405.74,401.49,389.24,395.23,391.49,388.38,379.21,402.20,408.49,391.19,412.63,300.55,346.58,237.60,267.87,307.25,219.91,220.50,512.22,489.84,440.97,481.73,,388.30,,
2000-09-20 22:11:14.930000,L7,,,,,,,,,342.65,349.24,348.81,339.18,324.00,335.67,334.30,327.85,332.09,330.79,352.66,405.92,413.08,463.54,429.88,498.99,537.42,500.88,500.21,396.59,437.51,473.59,488.33,529.65,,,,,,,,,,,,,,,,,,,,,,,,,460.40,432.74,451.80,442.19,446.28,459.57,463.08,457.94,452.45,407.47,395.93,360.89,345.51,341.60,333.54,252.42,261.55,352.82,342.09,294.74,309.85,183.56,169.73,230.55,266.58,303.15,345.53,296.17,360.53,362.65,483.51,494.16,516.34,444.04,440.57,317.17,302.19,282.91,241.85,234.52,235.55,234.17,207.66,442.13,415.36,450.60,433.37,397.60,407.66,410.51,400.74,393.28,394.66,405.62,390.76,372.56,354.01,364.74,333.93,343.46,340.38,347.00,343.22,341.78,367.20,369.00,356.21,345.24,290.13,311.77,249.61,270.48,376.30,217.31,231.79,197.89,410.39,437.81,445.85,450.91,353.15,446.91,437.47
2000-09-27 22:17:24.534000,L7,496.14,521.31,515.60,514.14,505.42,497.78,478.85,475.65,,,505.77,482.69,491.75,482.06,480.09,490.01,498.48,510.90,515.68,519.13,525.70,526.37,519.89,492.39,472.81,474.51,459.25,451.79,462.84,459.18,477.41,482.41,498.89,510.44,497.69,490.86,480.13,473.86,462.72,451.85,444.25,433.04,427.95,422.56,424.41,417.21,411.27,411.06,402.22,394.39,387.86,379.68,371.34,366.45,355.72,342.74,344.18,347.51,351.75,361.37,371.10,381.04,384.96,386.77,390.41,380.96,380.53,369.13,379.33,367.22,458.72,458.62,502.46,479.80,430.06,461.11,260.96,302.04,298.10,299.77,299.64,297.99,303.78,303.83,307.48,319.02,326.18,324.11,310.38,294.65,279.00,266.35,240.67,221.99,189.02,461.12,466.92,377.55,366.10,,,,,,,,,,,,,,,,,,,,,,,,,,357.69,347.51,,,481.86,386.92,416.13,337.61,352.95,268.23,308.77,321.34,,240.76,241.74
2000-10-29 22:17:19.582000,L7,504.90,518.34,512.75,511.37,460.54,493.29,,,,,529.95,490.57,518.54,514.46,514.76,503.05,503.67,514.80,523.63,,,,526.58,499.33,485.82,491.33,478.38,463.45,464.92,468.27,487.31,498.50,517.27,523.22,,523.66,502.15,504.35,498.90,486.75,474.30,455.66,447.69,457.67,458.44,440.88,427.96,429.02,426.18,419.27,438.83,425.34,404.37,383.83,372.71,377.81,398.08,369.61,402.98,398.68,390.64,406.98,408.02,433.44,448.00,459.83,445.94,431.91,435.93,430.21,218.26,277.50,283.79,291.30,292.37,269.36,313.42,365.35,341.50,318.86,310.57,313.27,307.90,321.43,325.33,338.39,334.26,367.20,333.25,334.11,329.43,329.33,315.92,316.69,306.74,278.15,,243.31,261.84,,,,,,,,,,,,,,,,,,,,,,,,,,425.71,408.05,284.53,297.29,300.34,250.10,255.64,261.25,254.08,240.49,231.20,213.02,,180.60,149.49
2001-03-06 22:17:18.578000,L7,,,,,,,,,,515.48,491.28,468.54,465.69,464.21,456.57,457.77,455.94,470.81,472.93,478.51,474.55,466.95,474.64,456.56,449.68,442.78,433.58,424.09,429.97,434.23,440.16,451.58,462.45,456.15,458.09,458.32,454.22,440.78,418.16,412.40,410.26,410.89,411.51,408.66,411.06,393.36,384.04,376.07,375.67,367.77,373.40,350.74,351.04,353.89,347.83,348.56,336.52,341.28,353.30,360.89,360.09,365.61,317.52,282.25,267.50,285.35,221.87,196.97,245.44,201.94,,,,,,,,157.09,238.31,219.80,,,,,,241.91,176.29,185.62,191.25,206.54,204.64,180.62,215.39,161.45,,,,420.68,443.40,,,,,,,,,,,,,,,,,,,,,,,,,,252.34,228.66,,215.62,206.55,,,,,,,,,,
2001-03-22 22:17:09.568000,L7,,,,,,,,,,,520.90,504.53,499.63,491.68,485.68,482.09,481.41,498.61,510.80,525.31,,523.88,512.93,497.89,493.07,480.01,470.59,476.89,473.43,478.63,484.75,505.38,514.64,503.76,503.89,489.98,491.44,481.30,476.86,475.12,468.15,453.05,448.16,439.90,425.67,420.84,415.71,405.71,403.41,402.53,399.50,394.24,386.42,377.31,371.02,365.84,356.16,357.15,361.10,360.92,382.80,373.69,394.90,397.65,401.92,394.23,404.75,393.11,387.40,370.23,352.37,352.76,341.76,331.72,337.76,337.19,333.70,331.06,326.09,324.08,322.01,322.17,320.42,326.46,327.27,324.15,328.85,337.31,317.36,307.98,298.39,273.74,259.36,221.07,195.12,432.17,431.25,192.77,206.24,,,,,,,,,,,,,,,,,,,,,,,,,,367.69,360.33,341.74,335.90,345.23,222.98,384.52,435.44,449.64,456.10,516.27,250.37,,253.31,238.14
2001-04-07 22:17:01.469000,L7,,,,,,,,,,529.95,505.02,482.05,478.34,477.09,469.35,470.88,474.76,485.32,494.94,512.91,517.96,496.14,485.03,469.74,459.15,457.65,449.60,445.33,450.44,450.88,459.75,473.72,479.74,481.32,481.26,468.47,461.18,453.82,446.59,431.94,435.54,434.69,427.32,413.98,414.37,403.58,503.07,517.51,497.03,513.73,508.57,486.55,487.10,482.72,486.78,337.70,338.56,339.65,342.59,348.72,353.74,353.67,352.73,342.03,348.08,306.46,276.46,252.93,333.47,322.67,155.43,498.87,523.06,420.17,421.86,413.06,274.63,273.49,275.62,270.37,224.22,151.33,195.25,216.46,227.72,279.21,301.30,306.50,292.79,282.97,268.51,252.84,458.66,479.47,461.43,532.15,485.86,497.64,496.45,,,,,,,,,,,,,,,,,,,,,,,,,,199.06,211.72,451.34,424.38,431.47,485.41,431.47,492.36,453.96,428.36,400.57,377.59,,384.66,350.92
2001-04-16 22:10:54.636000,L7,407.93,415.77,421.12,419.85,420.15,421.84,424.69,431.77,457.93,522.50,498.85,373.26,468.35,456.95,436.74,430.38,419.00,408.08,390.35,401.21,,468.36,492.32,489.37,484.41,405.25,403.47,402.61,393.84,399.84,415.31,429.54,446.41,439.74,453.17,448.22,446.67,445.32,443.16,446.34,431.71,437.33,441.38,443.15,439.53,439.91,433.66,433.36,441.98,440.55,439.97,443.01,444.38,436.37,440.70,425.04,418.23,424.61,427.53,441.55,449.80,461.09,464.55,475.06,485.73,503.40,492.75,498.14,494.37,505.07,496.13,461.27,481.71,483.40,420.91,397.66,504.19,507.43,514.92,521.80,510.05,461.84,484.89,504.57,,,,400.24,406.39,389.20,380.46,339.41,520.16,509.28,498.12,477.99,412.74,431.65,459.67,432.84,449.93,446.63,429.87,431.39,431.18,425.23,428.78,426.07,424.90,425.02,425.08,418.92,426.91,411.04,401.21,408.60,403.47,402.01,391.23,404.09,411.27,448.96,479.47,475.00,486.38,502.20,251.42,259.51,311.50,483.41,486.33,487.98,491.76,463.51,477.99,489.95,404.54,477.91,478.27
2001-07-05 22:10:09.496000,L7,393.20,385.29,392.81,409.68,410.55,453.50,448.74,437.40,400.10,381.28,522.93,508.66,468.77,470.89,460.51,447.85,455.86,508.37,511.77,361.37,386.50,392.19,395.77,397.98,393.44,376.01,375.46,377.33,356.82,389.53,382.17,398.39,411.51,411.80,420.34,475.53,436.19,425.13,426.87,432.26,392.56,437.91,421.80,416.81,425.91,418.26,403.90,416.03,404.07,408.52,420.98,422.17,433.31,417.22,413.49,413.93,384.21,391.67,401.61,423.83,429.71,422.77,491.92,481.69,509.96,,,504.48,513.21,509.52,337.40,297.90,254.72,323.41,320.46,285.89,448.94,435.59,377.16,358.59,355.99,275.75,254.94,225.28,251.15,258.98,,413.77,400.88,385.34,385.28,347.97,350.60,324.99,271.81,491.22,331.86,306.19,474.54,440.10,405.66,395.37,393.44,391.53,428.70,429.21,433.29,429.61,378.97,438.92,419.11,425.42,375.31,382.04,393.29,383.46,386.57,360.74,371.33,367.80,384.80,390.07,383.00,390.13,313.36,326.72,232.78,235.74,292.88,503.30,528.93,286.94,518.49,442.60,499.62,461.80,389.79,460.01,459.44
2001-11-01 22:15:17.839000,L7,,,,,,,,,,,522.69,491.10,493.34,489.97,482.86,484.95,487.50,491.21,505.59,519.82,520.03,507.89,498.10,488.45,480.33,472.09,460.33,455.91,459.80,466.76,477.95,486.60,493.72,496.73,493.46,484.95,479.31,475.20,469.56,457.41,452.75,453.74,443.55,434.21,423.24,420.41,420.42,471.65,454.46,431.07,403.79,398.44,391.18,385.19,408.25,362.08,357.03,351.18,192.27,,,,,,,,485.36,481.47,374.20,369.75,509.57,477.17,493.48,204.94,311.87,,273.53,292.98,458.92,405.21,416.68,178.14,216.65,268.82,255.30,273.47,273.03,286.14,296.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.58,340.80,467.69,456.02,317.39,,,,,,466.82,489.27,,380.13,489.24
2001-11-26 22:09:21.320000,L7,461.11,473.77,472.08,475.04,487.15,480.95,479.68,478.87,488.02,470.54,454.18,426.94,422.88,413.08,411.84,410.07,414.86,422.49,431.27,422.91,434.32,441.09,449.29,457.26,445.47,443.59,439.35,442.04,436.65,427.76,431.99,447.33,459.45,465.79,474.23,472.37,484.98,494.39,494.91,,,503.71,491.98,507.77,485.51,485.31,474.52,466.05,451.13,452.82,455.08,447.36,432.63,419.69,414.32,408.23,390.11,388.08,396.95,410.57,425.35,442.38,457.33,438.00,431.95,424.27,396.78,380.68,368.53,335.15,352.87,291.12,253.32,332.64,462.61,373.86,305.11,205.40,163.52,179.60,205.76,201.02,181.36,191.91,301.91,231.08,349.36,292.47,300.62,306.57,325.80,318.77,356.94,,,,,,287.27,490.57,475.42,469.64,477.88,473.61,464.07,471.77,467.98,468.74,463.42,477.21,467.73,456.42,448.33,448.29,467.40,438.31,450.38,439.17,446.34,452.63,472.68,483.60,492.55,487.73,309.74,313.21,244.38,265.08,297.91,304.90,291.96,,,,,,462.10,,
2001-12-19 22:15:37.819000,L7,,,,,,,,,312.42,316.64,253.07,193.00,452.13,207.81,282.44,272.19,251.29,305.17,185.70,243.69,238.68,217.16,455.75,456.07,441.62,433.92,427.75,424.48,424.12,427.83,437.77,455.12,467.35,471.64,453.86,451.84,440.90,431.61,407.06,396.04,406.00,409.24,401.88,393.01,384.19,372.74,365.01,360.37,361.37,353.23,350.47,341.70,330.97,320.59,310.84,303.58,305.65,309.44,317.35,324.12,329.28,325.67,318.42,310.78,271.27,247.45,247.08,221.63,230.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.53,389.66,225.49,240.56,157.40,314.80,,,,,,,,,,,,,245.65,,
