dates,satname,nzd0485-0000,nzd0485-0001,nzd0485-0002,nzd0485-0003,nzd0485-0004,nzd0485-0005,nzd0485-0006,nzd0485-0007,nzd0485-0008
1999-08-26 22:07:08.722000,L7,283.93,287.97,269.50,288.08,443.91,336.14,307.09,315.70,323.03
1999-08-26 22:07:32.686000,L7,283.37,294.47,270.69,289.59,444.18,335.14,307.02,316.87,326.16
1999-12-16 22:07:09.748000,L7,404.83,400.34,402.75,415.88,454.93,384.99,386.12,386.03,392.05
1999-12-16 22:07:33.708000,L7,389.77,381.75,385.79,381.64,390.64,369.07,372.23,375.60,370.74
2000-03-21 22:06:49.022000,L7,373.66,362.43,371.65,421.80,457.86,354.80,346.62,351.65,354.36
2000-05-08 22:06:44.900000,L7,372.97,374.87,383.47,378.58,370.30,353.86,348.56,361.97,362.45
2000-06-25 22:05:55.844000,L7,379.92,360.66,368.65,160.02,170.04,215.11,310.23,316.55,352.92
2000-06-25 22:06:19.852000,L7,383.15,366.15,371.78,162.23,173.30,232.16,317.87,363.76,361.56
2000-07-27 22:05:48.258000,L7,369.55,151.95,294.48,314.76,261.95,267.15,339.32,330.04,361.17
2000-08-12 22:05:17.927000,L7,403.56,408.75,403.13,396.99,389.91,392.51,376.44,387.75,387.58
2000-08-12 22:05:41.803000,L7,374.28,376.16,374.27,376.84,378.78,356.77,365.78,364.26,360.41
2000-12-18 22:04:37.758000,L7,340.21,334.88,316.56,330.11,335.87,331.64,331.73,327.11,328.83
2000-12-18 22:05:01.704000,L7,235.55,335.42,291.86,332.17,335.11,331.58,330.89,326.57,328.47
2001-01-03 22:04:36.218000,L7,306.40,290.05,309.98,319.40,329.77,306.56,323.60,316.87,326.44
2001-01-03 22:05:00.181000,L7,302.04,291.06,276.10,310.22,320.86,301.02,319.64,313.57,248.76
2001-02-20 22:04:36.568000,L7,366.90,359.36,372.59,379.15,376.26,352.96,351.96,357.03,350.56
2001-02-20 22:05:00.525000,L7,369.77,361.31,373.92,381.42,380.06,354.83,354.67,359.57,353.02
2001-04-09 22:04:41.882000,L7,306.74,296.85,260.78,405.34,450.24,347.96,517.32,521.17,507.78
2001-07-14 22:03:33.580000,L7,277.75,327.48,337.94,322.37,325.90,282.68,285.88,338.57,336.61
2001-07-14 22:03:57.537000,L7,250.93,308.17,372.85,370.78,366.52,348.13,307.47,313.54,332.05
2001-08-15 22:03:02.378000,L7,,,,,,,,221.10,207.57
2001-08-15 22:03:26.328000,L7,,,,186.07,191.68,228.89,296.35,322.57,325.83
2001-11-03 22:02:34.745000,L7,320.87,322.56,316.07,323.70,348.60,332.16,332.71,335.18,334.65
2001-11-03 22:02:58.699000,L7,318.88,320.67,307.90,320.42,344.92,327.19,317.56,327.51,327.49
2002-03-11 22:03:07.402000,L7,354.65,354.32,364.68,377.40,383.54,349.47,338.54,345.63,340.25
2002-03-11 22:03:31.366000,L7,344.18,343.09,345.32,339.65,365.20,340.47,332.68,335.52,332.85
2002-04-12 22:03:25.302000,L7,365.37,152.55,261.31,352.69,425.59,299.91,327.58,320.85,333.51
2002-05-14 22:02:55.455000,L7,375.38,368.51,380.64,387.84,389.42,367.26,371.54,372.40,372.66
2002-05-14 22:03:19.418000,L7,374.59,369.23,382.13,387.99,387.52,367.76,372.91,372.09,374.17
2002-05-30 22:03:13.672000,L7,374.73,142.13,307.18,270.23,232.68,358.29,358.93,360.51,367.04
2002-06-15 22:02:43.613000,L7,390.89,152.70,251.75,300.33,274.29,274.15,325.80,356.06,353.82
2002-06-15 22:03:07.576000,L7,383.12,382.05,377.19,373.30,368.83,344.95,310.45,351.29,339.17
2002-08-18 22:02:21.439000,L7,360.91,349.75,358.74,365.29,356.15,338.25,318.24,321.77,321.20
2002-10-05 22:01:55.235000,L7,496.98,486.83,446.55,410.71,429.80,365.87,339.19,350.15,500.93
2002-11-22 22:02:21.568000,L7,,,,,,468.98,419.24,391.36,510.39
2002-11-22 22:02:45.529000,L7,,,,,,472.56,449.18,391.38,521.79
2002-12-08 22:02:27.564000,L7,406.79,411.57,437.27,429.22,523.49,390.75,377.85,386.42,523.79
2002-12-08 22:02:51.522000,L7,347.66,347.34,354.57,346.13,342.03,338.15,336.86,336.95,331.72
2002-12-24 22:02:33.044000,L7,372.32,371.54,375.18,377.20,365.15,361.04,362.22,366.65,362.80
2002-12-24 22:02:57.022000,L7,,435.02,534.08,426.16,390.80,392.63,377.25,389.10,520.93
2003-08-13 21:51:08.818000,L5,337.82,328.36,250.98,278.40,252.30,334.13,304.96,320.24,333.16
2003-09-30 21:52:18.101000,L5,276.28,324.44,334.00,335.80,342.19,338.75,318.96,332.31,331.76
2003-10-16 21:52:08.058000,L5,362.51,360.65,366.32,386.03,372.47,374.51,360.21,364.87,511.36
