dates,satname,nzd0152-0000,nzd0152-0001,nzd0152-0002,nzd0152-0003,nzd0152-0004,nzd0152-0005,nzd0152-0006,nzd0152-0009,nzd0152-0010,nzd0152-0011,nzd0152-0012,nzd0152-0007,nzd0152-0008
1999-09-20 21:58:32.521000,L7,433.26,469.49,486.41,398.14,419.14,400.70,387.20,182.60,338.03,406.72,483.14,,
1999-10-22 21:58:28.758000,L7,334.15,285.90,282.33,288.78,264.69,275.24,278.84,260.78,258.04,268.77,270.52,275.36,265.02
1999-12-25 21:58:52.197000,L7,338.26,455.01,547.61,419.64,365.05,301.21,304.42,278.00,266.28,284.25,282.84,293.39,283.53
2000-01-10 21:58:52.465000,L7,402.68,387.81,389.72,375.69,284.90,301.74,294.87,270.56,276.29,274.45,235.32,295.26,273.66
2000-02-27 21:58:16.566000,L7,292.10,282.06,278.25,283.75,262.14,272.36,275.68,257.17,254.17,262.88,269.64,270.11,261.14
2000-02-27 21:58:40.521000,L7,335.74,284.44,281.16,286.81,264.16,274.49,277.51,259.54,259.61,269.45,272.01,274.82,264.13
2000-03-14 21:58:11.336000,L7,294.05,284.26,279.65,284.62,263.69,274.63,272.01,258.87,253.27,263.49,267.83,271.19,263.69
2000-03-14 21:58:35.291000,L7,293.30,283.33,278.80,284.11,262.94,274.06,270.04,258.42,252.72,262.53,264.54,267.15,262.72
2000-03-30 21:58:09.573000,L7,295.55,286.44,284.05,285.72,260.27,273.49,271.35,259.39,255.87,263.55,261.17,270.03,264.51
2000-03-30 21:58:33.541000,L7,295.94,286.40,285.12,285.11,258.47,273.35,270.61,258.72,255.14,263.17,259.29,268.22,263.21
2000-08-05 21:56:44.750000,L7,302.14,296.51,295.06,301.65,262.07,274.31,273.47,260.10,262.66,263.52,261.11,275.08,266.49
2000-08-05 21:57:08.715000,L7,319.96,301.45,295.45,304.01,260.40,274.48,272.97,260.20,263.28,263.15,261.09,273.55,266.63
2000-09-06 21:56:22.949000,L7,307.37,302.90,276.01,255.26,277.66,276.07,277.48,264.46,258.71,268.88,268.63,275.71,269.20
2000-09-22 21:56:05.544000,L7,298.34,291.41,287.43,289.45,264.62,277.18,274.52,,,264.49,265.75,277.12,260.54
2000-09-22 21:56:29.431000,L7,310.05,302.47,299.15,302.85,268.98,285.71,281.73,262.47,224.88,273.40,265.86,281.76,270.48
2000-12-11 21:56:00.959000,L7,292.10,288.35,284.03,278.36,265.34,277.25,279.34,264.85,257.83,264.48,321.99,277.83,271.56
2001-01-12 21:56:06.772000,L7,323.29,321.18,290.29,298.28,265.32,276.86,279.43,269.88,264.02,272.73,275.28,278.38,273.09
2001-01-12 21:56:30.696000,L7,309.88,313.41,282.85,294.99,263.74,274.88,277.34,268.45,262.58,269.83,273.19,277.25,272.15
