dates,satname,nzd0064-0000,nzd0064-0001,nzd0064-0002,nzd0064-0003,nzd0064-0004,nzd0064-0005,nzd0064-0006,nzd0064-0007,nzd0064-0008,nzd0064-0009,nzd0064-0010,nzd0064-0011
2002-07-01 21:59:51.232000,L7,404.71,362.29,357.79,346.73,342.78,347.59,340.41,330.63,346.22,329.88,342.77,344.75
2002-07-01 22:00:15.186000,L7,403.29,359.18,357.67,347.47,344.08,347.44,339.68,329.01,346.22,332.99,342.25,343.89
2002-07-17 21:59:44.793000,L7,238.44,336.93,326.97,323.99,314.62,314.72,304.35,298.56,309.06,302.20,282.93,288.70
2002-07-17 22:00:08.747000,L7,283.58,335.55,329.26,325.44,317.16,320.10,306.41,299.95,312.07,306.44,294.34,291.22
2002-08-18 21:59:33.737000,L7,419.02,337.29,328.70,328.36,317.94,327.43,311.59,292.05,311.37,296.76,311.66,298.16
2002-08-18 21:59:57.690000,L7,422.49,364.78,328.66,328.63,316.94,327.31,311.88,294.10,308.57,297.35,313.69,299.35
2002-09-19 21:59:11.129000,L7,385.85,,,240.49,267.03,293.19,281.18,281.23,300.05,291.49,,294.20
2002-11-06 21:59:17.708000,L7,399.76,312.87,315.00,286.13,290.26,289.86,278.48,243.30,300.66,294.16,293.21,294.08
2002-11-06 21:59:41.879000,L7,318.61,262.06,197.92,269.65,268.18,280.24,262.02,224.46,290.83,284.11,,
2002-11-22 21:59:33.639000,L7,443.22,385.72,386.41,379.03,367.52,373.34,365.18,373.55,404.47,404.06,388.79,410.31
2002-12-24 21:59:45.194000,L7,408.33,271.03,319.07,289.09,287.10,302.18,278.13,246.14,,,,
2002-12-24 22:00:09.147000,L7,410.83,369.08,357.29,350.51,343.48,342.15,342.04,321.60,322.11,,,
2003-07-28 21:48:04.987000,L5,383.99,291.50,311.95,264.74,301.03,294.82,276.57,266.44,274.91,282.35,280.48,278.51
2003-07-28 21:48:28.960000,L5,386.67,297.06,315.24,266.22,302.66,295.80,278.51,268.53,276.09,283.55,283.06,279.04
2003-08-13 21:48:21.150000,L5,274.83,288.90,297.35,261.72,298.76,292.16,263.02,260.60,251.20,277.66,276.38,276.77
2003-09-14 21:48:54.793000,L5,379.27,278.23,307.38,261.77,297.21,286.08,271.37,262.69,267.71,273.23,281.12,276.09
2003-09-14 21:49:18.766000,L5,387.97,286.67,310.56,265.06,300.79,289.27,274.17,263.44,270.97,274.68,281.68,276.34
2003-09-30 21:49:06.317000,L5,,,308.26,265.94,304.50,277.00,258.63,251.62,268.41,273.21,274.05,269.20
2003-09-30 21:49:30.432000,L5,300.91,291.68,317.11,273.74,311.10,290.27,278.50,257.62,275.07,279.97,280.86,278.62
2003-12-03 21:50:19.675000,L5,501.91,393.08,374.62,360.08,352.09,349.35,337.18,324.20,337.64,340.03,334.80,377.24
2004-02-21 21:50:47.082000,L5,394.20,275.39,246.50,247.28,283.78,210.80,259.90,262.82,270.48,265.70,273.04,274.95
2004-07-30 21:54:04.170000,L5,494.79,387.71,376.52,363.39,355.49,351.15,341.89,333.70,339.98,344.77,337.01,356.93
2004-07-30 21:54:28.143000,L5,382.95,286.20,269.33,262.38,296.38,293.54,260.14,266.73,282.16,281.00,286.59,278.73
2004-09-16 21:55:17.605000,L5,403.07,290.03,264.19,268.20,302.53,291.71,282.52,263.20,285.41,282.30,284.12,271.69
2004-09-16 21:55:41.721000,L5,403.07,289.97,264.19,268.11,302.53,292.50,282.83,263.47,285.41,282.17,284.14,271.58
2004-11-03 21:56:19.004000,L5,404.70,297.67,268.74,262.21,298.68,290.07,251.61,262.61,279.73,271.78,280.64,271.77
2004-11-03 21:56:42.977000,L5,405.99,298.68,268.87,263.47,299.32,290.27,251.88,262.95,280.43,272.21,280.61,272.69
2004-11-19 21:56:31.297000,L5,466.07,398.14,373.47,360.80,351.48,343.19,335.42,327.69,334.51,335.13,329.26,353.79
2004-11-19 21:56:55.269000,L5,388.78,301.78,267.56,259.95,292.57,286.99,242.98,256.73,277.76,272.20,279.21,269.16
2005-02-07 21:57:51.236000,L5,402.44,310.77,305.08,284.21,304.20,300.21,294.57,284.25,296.17,290.37,296.45,305.96
2005-02-07 21:58:15.209000,L5,379.10,268.64,237.62,254.19,278.16,278.32,262.73,259.49,273.63,269.98,285.61,276.70
2005-02-23 21:58:07.648000,L5,452.98,379.20,366.58,352.85,348.38,344.52,336.24,330.02,335.47,336.13,334.21,339.36
2005-02-23 21:58:31.621000,L5,454.45,380.62,366.57,352.31,347.32,343.79,334.68,329.14,333.97,334.89,332.93,338.90
2005-03-11 21:58:20.185000,L5,,,210.42,264.01,284.44,290.57,254.95,267.52,282.06,278.45,289.63,292.15
2005-03-11 21:58:44.158000,L5,,,212.97,265.63,284.86,291.14,264.73,268.43,282.74,279.21,289.99,292.61
2005-03-27 21:58:27.646000,L5,300.60,286.76,317.18,283.89,307.55,290.83,220.58,,,,,
2005-03-27 21:58:51.619000,L5,238.39,286.08,317.60,283.51,307.21,291.64,222.63,,,,,
2005-04-12 21:58:31.220000,L5,236.42,304.30,273.87,274.70,294.19,294.60,276.35,269.41,282.66,287.84,289.27,289.73
2005-04-12 21:58:55.193000,L5,405.43,302.31,270.21,275.75,294.94,294.68,276.26,269.55,282.33,287.99,289.25,288.05
2005-05-30 21:58:51.383000,L5,351.44,294.79,270.21,266.16,294.23,295.36,266.35,268.09,280.79,283.36,290.00,293.40
2005-05-30 21:59:15.499000,L5,351.72,296.11,271.14,266.19,297.24,296.03,279.33,268.10,281.63,285.23,291.19,295.19
2005-07-17 21:59:11.604000,L5,,261.58,238.26,251.91,280.87,281.62,239.41,247.93,269.67,275.31,281.54,281.20
2005-07-17 21:59:35.576000,L5,270.28,276.65,262.92,263.21,297.03,294.95,260.90,259.67,282.70,286.06,289.33,293.90
2005-09-19 21:59:32.955000,L5,409.25,314.03,249.23,,,,217.15,250.59,272.07,235.13,283.05,286.00
2005-09-19 21:59:56.928000,L5,404.52,307.29,239.08,,,,,,,,,
2005-10-05 21:59:29.384000,L5,,,,,,,235.76,243.60,273.19,260.33,264.05,271.51
2005-11-22 21:59:59.141000,L5,304.52,301.21,296.26,271.62,287.80,255.47,277.55,252.83,193.37,260.40,253.90,287.40
2005-11-22 22:00:23.113000,L5,386.21,318.16,316.19,284.66,296.93,285.88,291.37,270.91,286.57,286.72,282.71,298.09
2006-02-10 22:01:51.332000,L5,478.63,379.11,370.65,353.61,349.55,344.06,336.15,325.90,335.15,337.38,331.78,347.95
2006-03-14 22:02:31.280000,L5,443.07,375.13,361.65,357.81,353.52,440.60,398.92,342.56,332.85,333.33,330.77,340.36
2006-05-17 22:03:33.996000,L5,240.58,293.78,276.60,264.87,297.28,291.58,279.60,264.22,285.58,289.24,287.70,292.18
2006-05-17 22:03:57.969000,L5,319.01,286.53,271.83,262.43,294.91,289.81,276.69,262.09,284.03,286.83,285.04,289.97
2006-06-02 22:04:12.415000,L5,,413.49,429.76,491.98,337.14,330.84,323.95,309.15,319.17,319.91,315.20,330.70
2006-08-21 22:04:55.513000,L5,270.87,274.45,266.80,258.11,291.15,290.71,267.69,251.02,279.38,275.69,250.28,275.74
2006-08-21 22:05:19.629000,L5,267.90,274.45,267.23,258.11,290.61,291.44,268.23,251.02,280.09,275.69,250.28,276.56
2006-11-25 22:06:19.953000,L5,355.39,316.91,331.98,322.38,319.72,325.43,320.41,313.66,332.01,323.37,330.97,339.09
2006-12-11 22:06:28.205000,L5,258.84,268.25,276.96,283.32,288.56,301.90,303.81,309.30,320.66,325.69,333.54,454.27
2007-02-13 22:06:23.395000,L5,418.12,333.58,313.54,274.90,301.29,296.44,288.06,279.74,292.56,263.22,270.79,285.61
2007-02-13 22:06:47.368000,L5,410.62,319.18,302.49,264.73,292.93,290.54,276.56,272.27,286.11,253.54,250.68,277.48
2007-09-25 22:04:24.972000,L5,398.24,307.64,323.68,288.96,310.07,304.28,281.30,269.65,,,,
2007-09-25 22:04:48.945000,L5,250.23,253.02,185.31,280.34,304.90,299.76,262.68,263.00,,,,
2008-10-29 21:55:00.479000,L5,438.10,358.57,346.03,333.44,331.04,323.56,312.68,298.59,321.53,312.94,305.27,311.04
2008-10-29 21:55:24.451000,L5,438.63,359.88,345.53,332.52,329.90,322.59,310.61,297.89,320.32,312.30,304.41,310.33
2009-01-01 21:56:07.642000,L5,415.48,311.49,309.71,,,,,,,,,
2009-01-01 21:56:31.615000,L5,430.26,341.62,333.25,282.84,,,,,,,,
2009-02-02 21:56:58.438000,L5,461.56,378.98,364.35,350.88,345.64,336.35,326.54,323.02,328.36,328.33,333.72,341.09
2009-02-02 21:57:22.411000,L5,391.71,277.20,272.67,249.85,273.06,239.20,243.43,255.90,270.72,268.59,238.83,278.85
2009-12-03 22:01:55.950000,L5,,,262.08,200.24,282.05,181.81,173.72,256.08,285.89,277.36,283.31,294.31
2010-01-20 22:02:13.755000,L5,,,,236.56,264.05,220.72,220.47,243.55,253.49,246.78,,
2011-03-12 22:01:19.581000,L5,496.07,387.04,374.81,359.79,353.12,344.70,343.40,330.95,340.13,342.52,339.44,352.40
2011-03-12 22:01:43.554000,L5,498.09,387.37,375.23,358.79,352.75,345.01,343.38,331.24,340.45,343.18,339.23,351.12
2011-03-28 22:01:14.403000,L5,282.72,276.16,270.70,253.26,284.85,287.37,261.30,265.97,278.81,272.86,273.78,276.06
2011-03-28 22:01:38.376000,L5,382.28,235.58,266.78,250.11,280.88,285.12,254.91,263.38,276.31,270.96,269.37,272.20
2011-08-19 22:00:12.535000,L5,457.52,390.40,372.95,359.56,356.69,351.64,340.88,330.58,331.75,340.71,329.81,344.50
2013-05-20 22:13:26.604000,L8,270.62,316.31,323.15,317.20,315.80,311.33,303.44,294.77,311.56,307.73,311.10,315.13
2013-05-20 22:13:50.559000,L8,256.25,316.41,323.25,317.36,316.20,311.34,303.99,294.97,311.90,308.02,311.37,315.35
2013-06-05 22:13:27.306000,L8,232.88,279.16,290.82,280.08,310.72,306.33,296.16,281.11,307.54,304.06,309.63,313.08
2013-06-05 22:13:51.261000,L8,244.10,287.39,295.58,284.43,313.47,308.19,303.16,286.88,310.73,307.30,313.58,315.94
2013-07-07 22:13:24.262000,L8,212.10,282.21,296.60,281.16,300.08,306.71,277.82,278.16,305.01,296.72,300.81,308.64
2013-07-07 22:13:48.209000,L8,211.15,281.89,296.12,280.72,299.36,306.53,276.78,277.53,304.46,295.91,300.49,307.97
2013-12-14 22:12:57.636000,L8,481.03,385.41,371.67,366.31,361.54,352.89,354.80,355.74,370.34,359.32,376.45,376.50
2013-12-14 22:13:21.591000,L8,485.87,385.03,371.35,366.85,361.58,353.27,355.61,357.02,371.11,360.52,377.84,377.50
2013-12-30 22:12:49.393000,L8,353.61,449.05,552.78,330.44,327.64,323.69,318.30,310.40,323.17,314.00,316.90,329.40
2013-12-30 22:13:13.343000,L8,216.71,299.43,326.34,321.46,316.85,313.51,308.57,299.77,314.21,304.74,309.16,313.12
2014-01-15 22:12:33.689000,L8,476.02,379.65,375.68,368.34,360.58,357.27,351.79,342.06,355.88,347.18,360.49,360.80
2014-01-31 22:12:28.855000,L8,400.92,298.16,315.77,313.48,309.78,303.49,286.41,287.52,306.89,298.28,305.96,309.10
2014-01-31 22:12:52.806000,L8,401.19,299.64,316.51,313.61,310.06,304.06,286.51,287.58,306.92,298.47,306.22,309.44
2014-04-05 22:11:34.747000,L8,308.41,288.99,307.85,313.36,308.49,306.63,292.64,288.70,305.77,296.29,306.35,308.57
2014-04-05 22:11:58.702000,L8,310.76,290.34,310.81,314.03,309.48,307.72,294.25,290.12,306.75,297.45,307.20,310.07
2014-04-21 22:11:18.224000,L8,365.83,318.99,326.27,320.02,317.70,312.65,304.43,296.75,310.41,305.83,311.11,317.18
2014-04-21 22:11:42.175000,L8,278.64,288.38,302.62,313.45,309.06,306.97,291.23,286.23,305.52,299.73,306.10,310.26
2014-07-26 22:11:19.207000,L8,227.70,273.88,299.51,283.36,311.68,310.81,293.70,294.17,309.56,303.27,309.10,313.66
2014-07-26 22:11:43.162000,L8,270.88,277.22,303.00,291.21,313.67,312.47,298.15,297.38,311.10,305.55,310.86,315.71
2014-08-11 22:11:51.972000,L8,390.96,321.02,320.12,318.32,319.32,316.69,310.56,300.42,314.56,306.29,306.89,303.83
2014-10-14 22:11:38.746000,L8,398.27,281.78,315.20,297.06,310.36,305.75,294.17,280.70,305.29,294.61,304.97,307.17
2014-10-14 22:12:02.705000,L8,397.47,279.35,302.96,300.05,310.12,305.52,292.94,279.97,305.52,294.09,304.89,307.37
2014-10-30 22:11:34.905000,L8,392.86,304.57,318.07,273.94,289.03,309.16,298.77,288.62,308.03,299.16,306.49,307.05
2014-10-30 22:11:58.859000,L8,391.32,304.44,317.60,273.17,288.68,308.71,298.26,288.30,307.73,298.96,306.37,306.89
2014-12-01 22:11:36.363000,L8,437.50,324.58,329.02,265.05,258.26,312.02,313.86,301.96,321.90,308.18,313.52,317.80
2014-12-01 22:12:00.318000,L8,438.92,324.38,328.73,269.54,259.01,312.79,313.39,301.35,321.34,307.65,312.85,316.96
2015-01-02 22:11:27.004000,L8,497.93,397.28,383.86,379.22,370.32,361.32,356.47,347.43,369.42,358.11,378.47,385.72
2015-01-02 22:11:50.958000,L8,497.91,397.81,383.71,379.28,370.15,360.96,355.91,346.96,368.98,357.45,378.22,385.13
2015-01-18 22:11:24.746000,L8,,,285.34,266.44,281.70,284.23,246.20,265.68,300.09,286.15,295.93,301.48
2015-01-18 22:11:48.696000,L8,280.49,263.85,290.76,269.59,286.44,289.28,262.57,272.03,301.98,289.27,298.73,303.14
2015-02-19 22:11:13.759000,L8,399.24,284.44,306.04,284.89,297.38,300.92,291.33,280.53,304.82,296.94,304.33,305.09
2015-03-07 22:11:06.255000,L8,256.38,406.33,332.47,330.85,274.21,268.22,,,321.08,319.63,321.57,329.28
2015-03-07 22:11:30.209000,L8,257.90,407.53,334.63,331.43,276.47,269.38,,,322.27,321.26,323.36,330.24
2015-04-24 22:10:44.446000,L8,,324.32,330.15,324.32,319.83,317.36,309.48,299.84,312.99,310.85,314.92,320.68
2015-04-24 22:11:08.401000,L8,410.79,338.22,339.32,332.38,329.16,326.50,320.15,309.77,321.63,320.47,323.99,333.67
2015-05-10 22:10:28.533000,L8,355.32,317.76,324.01,319.97,314.68,314.14,301.76,296.42,313.55,306.55,311.40,316.38
2015-05-10 22:10:52.487000,L8,352.99,308.99,312.65,317.07,310.16,311.22,297.52,289.87,311.02,303.45,308.85,312.99
2015-06-11 22:10:40.593000,L8,274.85,314.84,315.02,322.59,317.64,315.01,305.62,300.21,311.97,309.48,313.34,316.45
2015-06-27 22:11:10.298000,L8,367.20,324.60,333.48,329.73,327.91,328.36,321.14,317.07,331.90,325.30,328.02,338.31
2015-07-29 22:11:01.897000,L8,291.70,318.92,314.91,316.65,315.79,314.36,305.90,298.67,311.59,309.19,310.94,315.20
2015-07-29 22:11:25.856000,L8,210.01,275.26,290.96,276.31,293.88,308.46,289.78,280.90,306.65,301.19,304.25,307.11
2015-11-02 22:11:31.889000,L8,361.31,296.28,314.32,312.90,308.27,305.83,293.26,283.85,305.43,299.45,303.43,304.24
2015-12-20 22:11:33.546000,L8,432.50,332.32,335.45,326.63,324.93,320.90,314.70,305.03,317.92,314.03,316.60,330.55
2015-12-20 22:11:57.501000,L8,433.05,331.92,335.47,326.84,325.12,321.23,314.98,305.37,318.65,314.47,317.40,330.87
2016-02-06 22:11:25.966000,L8,349.92,283.98,262.32,266.74,,,,,,,,
2016-02-22 22:11:18.630000,L8,361.67,281.68,295.51,279.94,297.97,300.84,281.03,279.67,303.39,295.07,305.85,307.06
2016-02-22 22:11:42.580000,L8,362.77,281.74,295.60,279.55,297.36,300.61,280.96,279.59,303.00,294.74,305.55,306.87
2016-03-09 22:11:16.948000,L8,389.03,230.91,294.65,273.02,290.54,308.56,289.43,281.51,304.65,299.35,304.89,307.49
2016-03-09 22:11:40.902000,L8,398.05,281.69,299.38,276.32,297.99,313.19,295.12,286.93,307.60,302.70,307.46,311.59
2016-03-25 22:11:08.402000,L8,363.20,289.36,311.65,281.37,294.07,306.65,291.64,285.15,306.00,304.32,308.66,308.78
2016-03-25 22:11:32.353000,L8,364.65,290.53,312.51,282.53,295.09,307.35,292.77,286.39,306.57,305.13,309.22,309.71
2016-05-12 22:10:56.720000,L8,345.99,292.11,320.77,295.25,314.93,311.96,301.74,296.67,310.97,308.22,311.16,316.15
2016-05-12 22:11:20.683000,L8,357.15,303.30,324.55,318.37,317.73,314.91,305.83,298.91,313.55,311.03,313.39,319.10
2016-05-28 22:11:03.859000,L8,267.84,281.88,294.18,271.24,295.74,308.00,293.19,284.80,307.70,305.35,309.82,309.69
2016-06-13 22:11:06.720000,L8,262.41,294.25,324.17,316.39,315.70,314.17,306.16,295.39,312.18,310.68,319.25,318.83
2016-06-13 22:11:30.674000,L8,271.69,301.58,324.69,316.90,316.53,314.39,306.68,296.94,312.53,311.32,319.58,319.61
2016-06-29 22:11:15.136000,L8,222.04,269.61,281.59,274.42,313.52,313.22,300.86,297.95,311.66,307.76,313.02,312.97
2016-06-29 22:11:39.087000,L8,221.23,268.57,279.51,274.12,313.03,312.85,300.23,297.81,311.44,307.60,312.66,312.81
2016-07-15 22:11:22.376000,L8,353.94,285.37,304.01,283.07,313.84,313.67,299.06,292.29,310.14,308.72,308.64,313.13
2016-07-15 22:11:46.335000,L8,216.34,279.88,300.41,279.55,310.86,311.81,293.73,280.11,308.22,305.93,306.51,310.76
2016-08-16 22:11:29.744000,L8,346.52,283.31,297.85,279.64,310.59,308.21,299.82,282.19,307.04,302.66,307.73,310.45
2016-08-16 22:11:53.694000,L8,357.36,291.90,322.97,287.92,314.02,310.12,304.01,287.59,309.18,305.82,310.24,313.22
2016-09-01 22:11:36.389000,L8,,,,239.90,310.74,314.27,310.89,300.41,315.71,311.19,316.30,321.14
2016-10-19 22:11:45.519000,L8,400.59,285.11,322.22,311.97,308.29,306.88,300.36,281.42,307.66,298.27,305.64,306.75
2016-11-20 22:11:45.458000,L8,469.31,380.72,379.24,367.26,364.72,360.48,352.64,345.39,356.63,344.36,359.07,358.10
2016-11-20 22:12:09.409000,L8,468.99,380.43,378.89,366.80,364.60,359.92,352.41,345.22,355.88,344.00,358.97,355.72
2017-02-24 22:11:18.074000,L8,356.79,284.51,321.54,306.43,274.14,284.33,282.87,261.87,297.66,295.28,305.64,307.37
2017-02-24 22:11:42.029000,L8,355.35,281.44,318.53,278.02,247.86,258.72,280.14,257.65,289.27,292.47,304.46,305.10
2017-03-28 22:11:00.765000,L8,393.61,305.43,,,,,315.11,306.87,320.31,314.99,317.71,326.07
2017-04-13 22:10:53.080000,L8,272.33,277.09,303.94,299.50,310.13,305.21,295.63,279.92,300.56,288.03,293.68,302.23
2017-04-13 22:11:17.034000,L8,273.54,277.71,311.32,305.16,310.97,306.15,297.20,280.60,301.21,289.76,296.19,303.40
2017-07-18 22:11:40.412000,L8,324.18,305.19,314.48,318.80,313.92,311.69,302.79,298.10,310.98,308.12,300.15,313.66
2017-08-03 22:11:23.994000,L8,,270.42,309.64,321.54,325.97,322.55,316.60,309.00,322.35,317.51,316.55,328.96
2017-08-03 22:11:47.949000,L8,484.97,371.78,360.67,353.18,345.85,335.46,328.48,326.25,343.53,329.91,329.25,373.01
2017-08-19 22:11:29.174000,L8,350.31,260.94,,,,,245.61,284.18,312.66,308.07,282.90,311.66
2017-08-19 22:11:53.133000,L8,301.86,,,,,,227.70,273.92,307.85,302.31,276.12,305.78
2017-09-04 22:11:31.619000,L8,251.59,292.27,301.74,301.76,308.65,306.18,294.30,283.60,302.44,195.40,267.69,295.80
2017-09-04 22:11:55.578000,L8,276.37,294.87,304.42,304.01,309.19,306.42,295.28,284.63,303.00,202.09,268.93,296.32
2018-01-10 22:11:30.163000,L8,360.26,292.03,301.54,280.75,299.50,298.12,281.46,278.43,303.40,293.61,282.73,303.73
2018-01-10 22:11:54.118000,L8,348.94,271.35,288.85,271.46,288.31,288.56,248.08,262.86,298.02,283.19,274.74,296.17
2018-01-26 22:11:21.264000,L8,374.75,305.06,288.85,,275.17,181.72,,,,,,
2018-01-26 22:11:45.215000,L8,369.56,297.32,,,,,,,,,,
2018-03-31 22:10:51.947000,L8,363.08,285.25,300.69,277.12,302.09,308.24,225.59,,,,225.67,271.16
2018-03-31 22:11:15.901000,L8,363.68,290.15,314.11,280.12,306.36,311.64,232.19,,,,233.74,274.24
2018-05-02 22:10:33.919000,L8,363.57,312.65,305.67,314.76,302.55,308.25,287.56,295.30,304.52,287.80,220.96,257.92
2018-05-02 22:10:57.873000,L8,363.00,303.97,305.37,315.39,304.29,308.81,289.64,297.12,305.09,288.39,221.63,259.03
2018-06-03 22:10:11.794000,L8,267.67,274.22,293.57,274.25,292.08,292.15,249.13,277.26,299.47,,,
2018-07-05 22:10:30.841000,L8,214.74,291.71,300.92,284.92,306.67,308.18,294.21,293.08,306.11,,,
2018-07-05 22:10:54.795000,L8,350.18,293.23,302.21,290.80,309.46,308.59,296.57,294.76,306.62,,,
2018-08-06 22:10:46.333000,L8,270.78,289.81,301.18,286.03,307.47,302.50,294.39,286.27,300.19,,,
2018-08-06 22:11:10.291000,L8,270.64,289.47,300.98,288.28,308.09,302.49,294.68,286.27,300.40,,,
2018-09-07 22:11:00.442000,L8,446.66,335.62,335.17,330.54,325.69,320.00,319.80,307.61,315.17,301.85,306.49,311.00
2018-09-07 22:11:24.397000,L8,357.83,301.80,306.06,314.47,310.15,302.03,296.47,288.63,302.33,,,
2018-10-09 22:11:13.339000,L8,399.23,317.88,325.96,320.57,316.36,306.69,309.29,295.07,306.30,274.43,220.71,252.79
2018-12-12 22:11:17.117000,L8,399.24,312.69,320.49,315.51,309.95,305.65,298.74,289.48,305.75,,229.42,256.30
2019-02-14 22:11:09.519000,L8,432.39,338.86,335.47,330.81,325.52,322.32,317.70,309.32,319.24,310.93,322.69,326.83
2019-02-14 22:11:33.473000,L8,432.52,338.79,335.89,330.95,325.74,322.46,318.02,309.51,319.53,311.06,322.75,327.21
2019-03-02 22:11:05.349000,L8,414.97,329.05,330.99,327.76,324.89,317.97,315.15,305.12,315.76,296.95,318.32,324.19
2019-03-02 22:11:29.304000,L8,415.65,329.42,331.29,328.18,325.50,318.24,315.36,305.34,316.21,297.09,318.75,324.68
2019-05-21 22:11:27.314000,L8,271.03,282.58,307.82,303.86,311.73,310.33,302.15,291.17,305.50,276.06,235.29,304.20
2019-06-06 22:11:11.322000,L8,441.54,458.14,484.47,335.86,337.02,335.49,322.69,314.43,324.18,316.74,320.72,336.58
2019-06-06 22:11:35.277000,L8,431.53,452.22,339.27,333.30,335.30,332.70,321.03,311.34,322.71,314.84,318.99,334.37
2019-06-22 22:11:17.033000,L8,248.04,323.17,324.98,318.94,319.53,316.50,309.11,301.48,312.06,292.51,300.89,317.04
2019-06-22 22:11:40.996000,L8,249.33,321.18,317.04,318.05,318.02,315.31,308.46,300.70,310.86,290.57,299.99,316.26
2019-07-08 22:11:20.766000,L8,270.90,170.24,318.35,317.44,316.53,314.08,308.68,296.08,308.05,286.20,303.67,312.67
2019-07-08 22:11:44.725000,L8,258.20,291.43,304.34,283.14,312.84,311.19,304.91,291.69,305.79,279.74,300.25,309.97
2019-07-24 22:11:25.033000,L8,213.45,271.83,298.64,275.72,301.35,304.30,293.36,277.86,273.38,,,
