dates,satname,nzd0264-0000,nzd0264-0001,nzd0264-0002,nzd0264-0003,nzd0264-0004,nzd0264-0005,nzd0264-0006,nzd0264-0007,nzd0264-0008,nzd0264-0009,nzd0264-0010,nzd0264-0011,nzd0264-0012,nzd0264-0013,nzd0264-0014,nzd0264-0015,nzd0264-0017,nzd0264-0018,nzd0264-0019,nzd0264-0020,nzd0264-0021,nzd0264-0022,nzd0264-0016
2004-07-23 21:48:56.995000,L5,285.91,310.81,170.98,235.23,279.76,279.83,267.23,267.06,268.85,218.71,189.46,243.69,276.19,255.37,263.65,301.31,340.59,293.69,241.17,281.53,335.84,301.80,312.27
2004-09-25 21:50:31.000000,L5,,,,222.03,258.56,239.19,250.64,263.76,264.62,265.43,233.03,221.61,231.79,213.38,239.49,268.27,310.87,189.98,177.97,264.61,266.29,225.01,295.29
2005-01-31 21:52:45.327000,L5,354.87,345.72,336.77,337.67,330.65,348.89,337.16,342.84,350.01,342.73,344.40,351.68,341.51,332.68,362.38,320.20,355.71,338.18,333.77,340.92,357.84,362.69,332.81
2005-03-04 21:53:16.048000,L5,341.96,323.07,310.41,283.60,301.67,313.66,333.65,313.16,318.31,312.76,320.42,317.81,324.97,312.99,316.00,306.04,348.54,302.92,321.59,324.13,346.03,336.36,332.28
2005-04-21 21:53:34.581000,L5,,,,,,,,,,,,,,,186.25,281.59,319.07,263.77,264.43,279.02,301.07,244.00,297.42
2005-08-27 21:54:31.776000,L5,336.29,333.27,312.26,277.50,289.20,291.30,306.84,308.23,300.94,310.27,314.03,314.77,318.89,332.53,335.56,328.90,350.59,367.87,380.01,354.05,338.95,331.14,343.18
2005-09-28 21:54:32.218000,L5,342.64,323.93,309.40,289.47,289.18,317.04,316.23,309.29,313.83,312.96,310.88,309.76,326.15,312.82,323.08,306.23,339.83,309.20,291.48,301.13,335.31,331.78,321.48
2005-10-30 21:54:27.218000,L5,339.99,321.45,308.27,308.64,306.15,307.61,304.02,299.02,299.81,299.88,312.13,299.93,,,337.75,322.66,335.05,304.49,289.89,292.29,315.60,311.40,327.23
2006-02-03 21:56:42.865000,L5,370.92,356.59,347.71,352.61,346.41,351.72,348.89,360.42,365.85,345.22,358.87,358.31,361.54,356.10,368.89,366.30,372.54,341.58,344.83,316.20,363.45,369.84,353.34
2006-06-27 21:59:12.342000,L5,,,,238.23,269.02,272.15,228.87,240.59,278.86,256.12,,,,203.54,258.87,286.38,325.70,299.78,,271.01,336.23,287.90,303.89
2008-02-25 21:56:48.941000,L5,,,,,,,222.29,242.26,262.39,263.70,239.97,269.84,251.17,268.52,224.04,,,,,,,,
2009-11-26 21:56:52.561000,L5,,182.22,229.36,255.77,247.76,236.98,280.68,276.53,280.20,283.50,270.78,281.67,283.32,275.58,238.50,222.40,295.20,,,,,,277.69
2010-01-13 21:57:13.219000,L5,368.93,363.19,359.13,368.67,388.72,365.97,383.87,355.49,331.29,408.93,353.21,335.67,349.65,347.80,369.67,344.74,362.41,340.92,338.02,348.56,351.14,366.75,362.50
2010-01-29 21:57:17.114000,L5,268.86,273.48,191.75,225.43,250.49,244.27,285.46,279.63,281.21,278.24,277.46,285.98,274.96,277.37,253.04,264.93,299.96,223.28,259.79,262.73,279.90,223.17,285.84
2011-01-16 21:56:21.862000,L5,361.57,348.24,344.72,351.41,357.77,356.29,355.76,330.03,333.13,333.37,336.14,334.97,338.05,340.18,360.39,352.20,353.88,338.77,333.22,317.31,349.93,372.35,345.72
2013-04-27 22:08:11.520000,L8,,,,,252.07,215.52,217.47,243.34,,,198.01,214.63,215.78,247.81,241.09,269.70,268.11,208.46,,,,,268.21
2013-05-13 22:08:23.242000,L8,,,,,,,,,,,,,,,214.18,259.85,277.47,,,250.91,309.69,214.98,264.87
2013-08-17 22:08:27.088000,L8,360.80,360.25,357.51,350.63,351.13,348.31,357.68,322.00,338.51,348.35,349.50,351.65,340.62,284.29,288.59,293.46,379.37,369.10,348.76,347.15,357.05,358.58,311.62
2013-09-02 22:08:28.553000,L8,450.15,388.33,358.90,349.01,360.61,355.42,361.77,361.73,401.32,407.42,413.69,451.74,454.70,478.20,525.56,486.44,515.41,367.14,383.77,395.73,377.77,417.52,481.76
2013-11-21 22:08:01.711000,L8,405.18,339.57,338.50,340.35,369.14,344.69,349.58,348.91,350.95,343.99,340.12,349.42,353.54,346.40,395.50,346.33,483.49,356.86,327.09,342.05,364.41,408.33,398.27
2014-01-24 22:07:33.459000,L8,,,279.21,257.93,260.15,247.46,266.59,279.00,282.26,271.85,275.39,265.78,269.87,282.98,261.09,275.48,291.94,218.64,248.89,246.87,276.07,211.32,275.93
2014-02-25 22:07:08.406000,L8,305.66,297.17,292.81,256.78,264.02,253.31,294.47,283.37,292.19,284.46,284.52,284.01,286.88,289.56,263.85,250.47,,,,,,,219.10
2014-04-30 22:06:10.487000,L8,,,,,,,,,,,,,,,216.97,262.30,239.49,,,,,,249.77
2014-06-01 22:06:02.776000,L8,,,,,,,,,,,,,,,224.06,265.27,285.52,,,249.11,294.60,204.28,265.01
2014-07-03 22:06:14.073000,L8,,,,,,,,,,,,,,,227.09,267.89,295.67,,,251.31,301.11,216.51,272.67
2014-08-04 22:06:26.455000,L8,256.75,237.57,273.57,,,,,,,,,,,,228.68,271.93,297.65,,,255.45,331.01,230.64,274.79
2014-08-20 22:06:30.681000,L8,273.98,274.42,277.54,,254.22,209.06,221.57,198.69,219.04,251.65,197.01,216.09,258.31,193.42,240.87,280.46,301.91,199.58,,,,,292.64
2015-01-27 22:06:23.288000,L8,297.40,248.65,277.02,237.97,257.42,233.50,273.35,275.69,284.49,262.98,274.15,267.26,269.69,276.42,242.25,257.64,,,,,,,267.61
2015-02-12 22:06:15.200000,L8,284.23,242.46,276.25,249.25,254.90,226.27,258.00,262.75,268.88,250.89,250.87,244.35,270.76,255.39,242.84,266.92,241.37,211.58,,,,,268.40
2015-02-28 22:06:12.396000,L8,290.84,288.25,290.11,225.04,253.95,247.25,266.10,271.31,269.61,254.45,258.71,240.17,273.45,260.70,245.99,274.29,296.15,220.41,244.74,245.51,335.75,277.89,274.88
2015-04-01 22:05:49.742000,L8,275.18,237.96,287.35,,250.66,234.09,228.91,248.74,259.08,331.14,326.88,334.18,330.83,248.34,242.52,273.68,285.24,213.68,185.52,249.39,331.32,250.62,293.26
2015-06-04 22:05:36.569000,L8,,,,,,,,,,,,,,,219.14,266.56,275.42,,,248.35,316.69,218.87,264.64
2015-07-22 22:06:01.523000,L8,244.48,239.23,,,,,,,,,,,,,223.61,270.09,294.33,,,,,,271.07
2015-09-24 22:06:25.709000,L8,346.21,346.02,321.72,324.21,329.52,327.48,331.13,321.00,339.19,358.16,347.73,342.58,346.95,341.38,344.41,347.19,363.75,338.66,330.32,334.12,353.31,357.62,347.71
2015-11-11 22:06:32.057000,L8,287.97,260.10,269.30,263.62,266.51,,,,,,,,,,,,,,,,,,
2015-12-13 22:06:33.519000,L8,303.33,288.16,280.52,266.70,265.32,250.48,283.45,289.17,304.14,285.53,283.27,286.84,242.02,289.52,276.45,285.55,300.93,,,,,,282.12
2015-12-29 22:06:33.122000,L8,289.01,,199.69,210.69,255.86,220.29,260.98,269.08,291.68,285.74,281.54,277.03,225.07,288.71,247.09,274.13,235.02,,,,,,265.58
2016-01-30 22:06:29.534000,L8,332.28,339.01,481.08,371.91,359.87,360.37,378.40,382.88,383.45,384.52,382.58,380.36,378.42,358.47,364.87,350.98,398.42,378.04,382.31,370.78,359.78,367.73,362.54
2016-03-18 22:06:13.953000,L8,252.35,294.89,293.56,226.92,260.74,249.96,265.52,272.14,280.09,254.48,239.26,,281.63,286.69,259.55,273.57,279.32,201.29,,242.67,275.72,207.68,271.42
2016-06-06 22:06:07.051000,L8,265.07,271.02,276.37,,,,,,,,,,,,236.78,273.86,329.15,314.38,,255.81,309.56,248.87,284.77
2016-08-09 22:06:27.877000,L8,297.17,317.07,313.53,348.43,367.70,374.65,290.56,367.54,368.84,378.81,237.10,228.94,275.25,263.23,261.59,285.67,338.83,353.03,199.42,277.34,369.42,289.64,310.28
2016-09-10 22:06:39.443000,L8,360.13,339.21,376.40,274.86,362.62,364.51,342.57,320.10,315.84,335.55,371.04,297.35,345.05,306.24,302.15,306.05,424.42,359.36,341.17,332.80,352.27,318.50,349.02
2016-10-12 22:06:45.172000,L8,411.28,351.83,375.52,367.84,347.05,331.61,344.51,355.37,338.09,351.33,345.18,353.42,357.71,366.55,351.99,349.75,357.97,362.50,325.94,319.36,337.29,346.06,352.86
2016-12-15 22:06:42.070000,L8,299.29,249.74,225.37,217.52,258.51,234.14,303.97,293.36,303.75,301.75,299.81,289.36,280.57,292.79,265.33,284.48,297.36,212.69,254.04,249.24,316.04,215.76,275.06
2017-01-16 22:06:35.035000,L8,289.78,274.57,262.47,255.48,257.37,248.07,268.21,275.66,281.89,282.07,276.78,268.13,249.29,287.02,257.42,280.81,286.96,212.73,251.62,247.36,322.54,275.75,272.15
2017-04-06 22:05:57.916000,L8,346.53,342.60,359.21,348.32,351.10,347.48,370.75,359.43,341.60,360.14,345.55,335.73,347.47,299.03,300.49,304.66,360.50,367.71,326.75,333.32,353.00,365.56,354.98
2017-04-22 22:05:48.327000,L8,230.98,,,,245.60,239.74,223.93,194.39,234.22,254.78,204.89,205.25,215.33,200.58,237.17,268.08,304.05,,,255.85,321.55,255.79,273.65
2017-05-08 22:05:47.247000,L8,252.20,240.24,269.42,,238.90,237.88,210.42,187.26,206.98,253.09,,,,,230.07,268.82,304.09,,,250.30,310.54,231.26,272.89
2017-05-24 22:05:58.366000,L8,260.97,274.60,263.67,,,,,,,,,,,,221.94,264.66,291.65,,,246.60,320.63,217.83,270.79
2017-06-25 22:06:11.601000,L8,333.87,321.03,324.81,,323.02,322.64,327.30,306.52,306.02,266.56,182.90,230.42,273.47,392.56,376.03,373.86,336.72,312.61,280.13,330.53,340.07,290.37,345.35
2017-07-27 22:06:22.045000,L8,296.71,333.85,345.29,348.24,363.08,349.62,345.75,353.67,311.68,328.72,378.73,380.46,394.22,398.26,401.94,283.81,374.94,375.25,357.47,359.86,347.32,292.13,311.68
2017-11-16 22:06:40.336000,L8,351.03,343.58,347.55,342.05,355.48,344.22,347.86,350.69,342.23,341.93,343.99,345.00,353.55,353.22,359.48,344.89,390.94,384.56,364.60,332.09,346.98,349.33,353.09
2017-12-02 22:06:34.857000,L8,359.20,357.41,341.40,344.53,345.63,342.57,350.43,344.38,340.22,343.47,340.01,347.50,355.48,352.62,355.85,347.51,353.45,338.14,336.93,339.82,359.90,355.36,348.35
2018-03-08 22:06:03.851000,L8,286.37,286.32,284.98,208.20,256.93,253.08,259.71,265.32,277.60,269.48,247.12,246.05,243.80,253.57,251.36,272.48,296.12,213.55,237.76,256.55,314.45,276.85,274.01
2018-04-25 22:05:38.857000,L8,266.63,243.65,279.31,,245.66,237.93,208.23,189.23,221.62,248.49,196.45,205.95,215.53,204.86,237.92,268.62,298.51,205.93,,253.65,302.63,221.77,275.80
2018-06-28 22:05:28.220000,L8,,,,,,,,,,,,,,,218.58,265.52,293.41,,,246.92,321.98,212.50,267.84
2018-08-31 22:05:59.236000,L8,271.91,244.12,274.39,,,,,,,,,,,,,,,,,,,,
2018-10-18 22:06:17.672000,L8,530.16,441.31,462.96,413.02,372.81,384.35,406.94,404.12,414.37,444.25,449.53,440.53,483.44,475.00,481.30,501.72,,511.86,484.41,382.64,404.76,473.17,485.44
2018-11-19 22:06:22.186000,L8,291.92,275.28,284.05,268.41,260.99,232.96,271.78,289.13,292.82,286.84,282.96,290.82,298.64,293.26,269.94,288.60,298.19,216.92,261.89,251.34,320.46,278.97,276.96
2018-12-21 22:06:18.644000,L8,283.93,241.67,205.25,255.80,255.57,219.49,252.35,278.13,281.49,267.69,275.69,277.36,269.55,279.09,252.69,279.94,244.86,207.59,,,,,259.62
2019-02-07 22:06:11.622000,L8,305.66,291.52,285.47,238.77,254.62,245.19,292.16,294.70,314.05,263.79,287.16,325.43,223.36,291.91,256.62,287.28,334.41,216.48,211.64,233.45,315.75,281.31,268.84
2019-02-23 22:06:08.536000,L8,205.51,292.91,295.20,238.45,256.59,231.58,293.64,291.51,301.16,235.00,,,209.43,249.68,255.18,273.46,260.51,219.29,240.46,225.00,339.38,286.05,280.21
2019-03-27 22:05:59.546000,L8,405.70,395.96,309.77,255.68,283.85,296.15,309.34,300.53,308.64,309.00,305.67,289.84,352.26,346.98,296.51,307.38,265.16,260.05,271.86,287.75,350.70,304.76,296.86
2019-04-12 22:05:54.693000,L8,,,,,,,,,,,186.99,210.71,210.10,230.75,234.81,263.10,,,,253.04,311.64,236.32,
2019-06-15 22:06:15.849000,L8,348.63,344.99,338.65,320.19,480.89,438.10,504.00,339.32,335.50,325.20,324.21,326.87,341.52,350.33,337.95,391.63,346.35,328.00,329.57,330.62,329.36,318.20,333.96
2019-07-01 22:06:20.459000,L8,257.12,249.53,,,,,,,,,,,,,,,,,,,,,
2019-08-18 22:06:35.194000,L8,275.45,281.25,293.35,,250.29,250.17,226.99,196.25,230.61,261.20,203.36,211.14,260.39,204.97,235.22,274.73,286.31,212.89,,261.67,336.25,262.96,268.80
2019-09-19 22:06:44.224000,L8,,,,,258.02,234.25,247.94,256.06,263.80,248.33,204.67,,,192.60,232.12,271.82,282.61,214.02,232.76,253.58,315.71,209.15,268.13
2019-11-06 22:06:48.641000,L8,340.95,337.32,350.76,314.49,312.61,337.98,360.89,374.27,327.83,333.46,360.75,344.25,351.99,339.40,338.22,342.04,384.32,359.63,339.07,307.35,355.59,330.17,340.46
2019-11-22 22:06:45.051000,L8,363.67,370.11,376.83,367.56,389.61,382.75,398.36,389.74,398.07,425.17,399.39,431.46,424.02,424.40,416.13,445.37,463.82,396.77,384.35,389.57,375.65,377.48,462.42
2020-02-10 22:06:28.847000,L8,307.85,311.90,312.85,313.85,257.58,233.81,296.51,312.12,312.30,301.20,291.05,289.26,213.71,290.67,247.56,278.75,329.23,316.38,195.12,232.37,336.12,206.36,271.47
2020-03-13 22:06:18.160000,L8,285.08,286.81,286.45,,252.71,248.76,263.39,265.55,277.79,254.80,248.33,241.10,213.69,252.90,243.76,274.51,279.18,186.79,192.88,239.00,319.62,202.50,269.89
2020-03-29 22:06:09.106000,L8,347.20,338.54,339.04,336.28,334.11,333.16,348.09,351.52,350.44,356.43,372.68,357.24,352.13,349.56,292.25,352.58,357.68,329.61,331.13,329.21,350.07,356.38,354.88
2020-05-16 22:05:51.566000,L8,336.65,335.21,349.97,321.65,359.45,352.79,356.23,355.64,373.83,372.77,371.78,382.62,397.25,297.18,291.57,298.77,382.66,336.28,343.84,349.15,360.86,304.56,313.80
2020-06-01 22:05:56.563000,L8,,,,,,,,,,,,,,,,,,,172.68,246.53,322.86,213.39,
2020-07-19 22:06:19.856000,L8,290.24,334.49,340.17,326.67,328.14,326.05,333.48,339.54,308.80,281.44,232.74,234.92,278.42,253.64,381.70,373.35,362.62,353.30,334.14,329.34,335.24,289.50,362.81
2021-02-12 22:06:31.303000,L8,239.78,276.77,275.07,176.89,226.85,233.40,266.85,267.06,273.26,250.03,253.96,250.33,266.32,261.16,244.54,261.70,272.22,,171.80,205.47,237.80,198.04,267.39
2021-03-16 22:06:15.871000,L8,,235.35,272.28,,214.51,192.84,208.18,250.13,,,,,,,,,,,,221.74,324.73,187.47,
2021-05-03 22:05:56.714000,L8,387.07,332.95,368.26,322.38,349.05,348.97,363.59,367.80,383.53,367.97,379.01,334.27,342.96,356.76,335.22,330.06,356.15,304.76,279.33,288.77,355.31,306.98,353.57
2021-09-24 22:06:44.810000,L8,349.82,356.01,335.76,341.32,342.78,328.18,329.27,327.94,329.26,328.37,328.07,322.42,336.76,310.80,349.66,364.03,389.97,367.35,348.48,398.76,481.71,463.82,369.59
2022-01-14 22:06:39.395000,L8,357.95,349.59,350.89,342.60,345.56,345.50,346.87,346.44,346.33,350.09,350.45,369.90,426.78,452.96,459.77,358.87,455.94,343.81,329.09,344.03,386.30,414.33,398.96
2022-01-22 22:06:42.172000,L9,339.86,324.14,323.48,293.60,303.99,299.53,332.25,316.87,320.74,325.01,334.12,330.59,337.25,342.54,347.67,349.15,354.32,294.81,321.04,322.30,341.15,331.59,346.08
2022-01-30 22:06:34.320000,L8,335.80,328.95,335.12,322.39,295.60,304.32,319.36,319.57,320.57,325.83,331.37,332.85,342.89,341.07,343.04,339.54,340.19,324.18,309.08,311.39,335.61,352.61,344.08
2022-02-23 22:06:32.050000,L9,284.60,285.47,284.93,182.49,249.77,215.22,254.74,270.04,268.64,260.15,256.39,248.70,271.81,256.12,245.89,263.35,287.65,198.46,189.30,230.50,266.89,,272.20
2022-03-27 22:06:22.460000,L9,276.67,281.13,284.53,179.95,258.81,249.24,263.24,259.55,274.11,271.86,245.17,230.92,272.12,256.38,253.37,272.40,298.46,215.32,193.46,245.88,336.04,277.01,292.86
2022-04-28 22:06:11.016000,L9,,,,,,,,,,,208.70,262.45,225.42,259.42,261.11,286.51,329.40,250.24,244.51,249.95,334.42,,309.00
2022-05-06 22:06:17.651000,L8,258.11,,,,233.26,199.79,218.30,182.05,,,,,,190.49,229.94,269.56,281.31,198.25,,247.73,314.41,200.92,267.29
2022-05-22 22:06:22.554000,L8,317.79,320.85,372.90,370.44,381.70,390.99,385.68,280.77,279.61,289.91,248.71,238.36,286.20,273.68,271.41,289.72,404.15,395.95,337.56,277.47,359.47,292.18,312.05
2022-06-15 22:06:03.914000,L9,328.02,318.62,294.89,175.14,260.54,254.22,230.01,262.86,257.48,262.73,243.35,232.56,272.49,253.42,250.30,282.65,348.69,307.32,,261.76,324.38,266.80,330.10
2022-07-01 22:06:18.392000,L9,271.89,282.10,,,,,,,,,,216.93,259.91,185.35,233.85,275.78,345.30,318.37,322.68,259.13,337.97,255.21,292.37
2022-08-10 22:06:56.211000,L8,267.81,247.78,285.26,,246.28,235.50,210.75,186.57,201.84,,184.23,218.26,225.00,195.34,232.45,268.36,303.50,,,252.12,324.39,218.63,276.48
2022-08-26 22:06:58.286000,L8,,,,,254.39,248.49,213.68,321.62,320.77,273.09,246.38,239.21,278.37,250.95,253.81,280.15,344.12,327.05,293.02,310.18,334.01,269.61,292.08
2022-09-03 22:06:40.023000,L9,266.80,242.91,274.46,,236.01,236.41,207.58,227.98,196.17,240.54,185.27,212.18,222.00,201.94,227.81,257.93,296.01,189.95,,249.26,308.01,229.98,270.26
2022-10-05 22:06:46.770000,L9,330.88,315.91,339.83,360.09,298.05,299.27,317.53,354.27,354.62,354.55,348.77,322.89,349.31,332.12,336.36,331.60,359.97,349.55,328.87,328.84,356.53,372.74,328.26
2022-10-21 22:06:53.495000,L9,306.48,292.79,286.10,269.39,269.09,254.62,259.58,285.03,293.17,286.80,285.96,294.66,297.48,293.10,288.15,289.60,311.48,224.48,268.70,252.15,318.53,289.23,299.84
2022-11-14 22:06:59.140000,L8,402.22,379.08,364.05,351.58,430.18,449.87,417.31,393.18,354.75,350.05,347.40,350.14,393.55,369.26,405.71,404.18,400.17,340.96,334.79,342.21,384.62,455.02,402.75
2022-12-24 22:06:50.044000,L9,254.89,253.96,261.49,223.31,253.66,237.53,272.51,284.12,287.66,269.51,261.94,284.25,276.95,256.26,248.31,278.52,301.04,213.59,244.84,240.21,306.74,212.14,272.33
2023-01-17 22:06:42.340000,L8,,,,,276.58,272.40,303.08,296.71,302.80,230.98,200.00,,,203.87,227.45,259.79,288.68,204.04,277.24,221.63,203.61,,275.47
2023-02-18 22:06:37.945000,L8,278.17,283.52,275.91,224.37,252.92,247.36,255.95,260.71,268.38,259.68,242.25,242.85,246.64,247.62,240.68,282.67,293.23,212.30,190.82,239.47,320.00,210.77,274.73
2023-03-06 22:06:26.184000,L8,269.28,251.22,267.40,173.62,251.59,213.18,234.49,249.19,258.05,248.52,232.99,224.04,265.82,244.95,234.69,269.64,289.68,209.37,187.67,236.93,321.21,202.73,269.84
2023-03-14 22:06:35.185000,L9,336.69,329.20,314.02,296.84,290.20,302.17,318.82,310.64,311.41,316.39,317.71,303.95,332.13,307.13,300.68,309.22,396.26,349.61,342.81,347.79,357.43,325.15,338.20
2023-03-22 22:06:16.808000,L8,269.36,277.00,305.18,185.45,251.50,241.55,236.59,248.62,256.45,260.48,220.87,223.82,224.97,243.75,240.30,270.22,320.79,217.06,195.85,251.55,325.54,236.77,273.14
2023-03-30 22:06:23.236000,L9,268.95,250.75,269.26,183.38,249.30,220.65,217.56,210.19,253.37,246.61,225.38,216.21,255.85,238.54,238.48,266.97,293.97,203.07,,,,,275.54
2023-04-07 22:06:04.212000,L8,,,,,238.20,212.43,202.55,194.71,216.45,228.38,201.49,,,195.42,225.47,260.69,287.55,,,,,,270.91
2023-06-10 22:05:51.824000,L8,446.18,426.02,301.67,244.37,273.04,298.40,263.58,275.87,278.18,287.21,219.97,227.71,283.63,266.92,269.48,289.42,352.98,339.54,311.71,325.60,352.73,407.27,311.53
2023-07-28 22:06:14.924000,L8,303.66,315.42,373.50,347.25,358.34,363.79,369.42,368.23,365.56,369.67,369.14,249.80,296.17,289.63,284.59,298.26,335.70,325.91,305.15,330.41,359.75,311.40,310.90
2023-08-21 22:06:16.088000,L9,268.05,238.76,277.94,,246.16,235.97,205.81,182.55,,,,,,197.34,232.42,269.87,266.31,,,252.90,329.53,234.06,233.50
2023-08-29 22:06:26.093000,L8,266.48,245.58,278.92,,251.16,210.92,211.77,185.84,,,190.68,211.23,213.58,206.91,236.62,267.50,276.51,210.22,,252.20,325.30,243.34,257.39
2023-10-08 22:06:34.267000,L9,353.91,348.52,357.50,313.15,316.46,332.79,384.63,375.82,348.57,339.74,335.47,342.85,347.68,347.85,348.76,346.33,363.35,364.57,329.66,340.79,346.47,358.16,349.76
2023-11-01 22:06:38.922000,L8,512.08,523.66,481.39,539.21,508.73,351.22,366.17,376.35,379.53,343.56,381.57,342.39,342.92,425.79,427.82,427.79,425.78,343.39,336.43,345.02,359.84,420.78,432.25
2023-11-09 22:06:36.795000,L9,354.41,348.95,328.66,342.57,350.56,347.60,355.37,368.00,354.63,352.04,362.83,346.18,398.43,437.15,359.83,354.87,364.80,340.01,342.35,340.23,354.89,351.85,357.06
2023-11-25 22:06:44.562000,L9,297.59,265.50,320.83,279.60,275.51,243.55,292.32,291.12,295.35,292.39,291.55,295.61,304.77,294.31,281.14,288.48,300.84,213.34,251.51,240.90,321.85,284.05,293.27
2024-01-12 22:06:42.879000,L9,,,211.06,214.26,250.85,232.79,264.25,262.01,304.03,306.36,284.37,289.17,269.46,287.78,248.39,282.09,291.21,217.98,248.82,242.47,314.97,214.76,271.67
2024-01-28 22:06:42.172000,L9,249.22,241.28,260.38,,206.38,238.09,271.55,267.54,269.79,278.90,252.01,259.94,274.17,271.08,252.13,271.59,298.15,211.41,243.15,249.05,310.79,278.70,274.84
2024-02-13 22:06:41.897000,L9,280.70,286.98,287.19,251.31,260.54,250.25,272.16,274.13,278.28,276.94,271.87,267.68,283.04,277.00,261.80,274.18,300.02,212.27,196.91,242.69,324.94,213.56,275.11
2024-02-29 22:06:35.434000,L9,275.91,276.01,278.63,219.31,259.19,237.52,267.26,261.21,268.79,267.55,248.95,252.52,272.93,253.34,248.31,270.00,298.56,212.29,,,,,274.01
2024-03-16 22:06:35.486000,L9,330.36,335.16,321.70,338.27,307.84,343.50,323.49,302.79,267.71,280.63,192.73,,,188.04,263.08,340.16,348.21,293.29,330.10,295.58,337.93,304.03,320.96
2024-05-03 22:06:01.963000,L9,261.89,237.45,269.87,,242.30,219.65,202.23,181.54,193.19,239.35,,204.82,210.68,182.97,228.48,262.84,276.57,199.75,,247.54,300.43,209.20,267.53
2024-06-04 22:05:47.886000,L9,265.91,254.61,262.54,,,,,,,,,,,,227.60,270.77,307.64,,,250.14,307.61,218.74,276.05
2024-06-20 22:05:30.931000,L9,266.17,248.05,263.53,,,,,,,,,,,,229.84,272.71,282.75,,,255.55,322.70,245.44,269.32
2024-07-22 22:05:52.386000,L9,,,,,,,,,,,,,,,,,,,,228.62,238.21,186.96,
2024-09-24 22:06:13.437000,L9,337.92,326.83,313.16,311.10,299.64,299.47,329.31,312.16,338.07,347.33,347.25,333.30,344.81,327.84,326.54,334.23,345.20,279.37,291.24,307.70,347.41,328.90,319.56
