dates,satname,nzd0354-0000,nzd0354-0001,nzd0354-0002,nzd0354-0003,nzd0354-0004,nzd0354-0005,nzd0354-0006,nzd0354-0007,nzd0354-0008,nzd0354-0009,nzd0354-0010,nzd0354-0011,nzd0354-0012,nzd0354-0013,nzd0354-0014,nzd0354-0015,nzd0354-0016,nzd0354-0017,nzd0354-0018,nzd0354-0019,nzd0354-0020,nzd0354-0021,nzd0354-0022,nzd0354-0023,nzd0354-0024,nzd0354-0025,nzd0354-0026,nzd0354-0027,nzd0354-0028,nzd0354-0029,nzd0354-0030,nzd0354-0031,nzd0354-0032,nzd0354-0033,nzd0354-0034,nzd0354-0035,nzd0354-0036,nzd0354-0037,nzd0354-0038,nzd0354-0039,nzd0354-0040,nzd0354-0041,nzd0354-0042,nzd0354-0043,nzd0354-0044,nzd0354-0045,nzd0354-0046,nzd0354-0047,nzd0354-0048,nzd0354-0049,nzd0354-0050,nzd0354-0051,nzd0354-0052,nzd0354-0053,nzd0354-0054,nzd0354-0055,nzd0354-0056,nzd0354-0057,nzd0354-0058,nzd0354-0059,nzd0354-0060,nzd0354-0061,nzd0354-0062,nzd0354-0063,nzd0354-0064,nzd0354-0065,nzd0354-0066,nzd0354-0067,nzd0354-0068,nzd0354-0069,nzd0354-0070,nzd0354-0071,nzd0354-0072,nzd0354-0073
2000-04-15 21:59:31.785000,L7,,,,,,,,,,,,,,523.54,523.19,514.57,514.99,522.23,517.53,514.58,527.70,504.37,509.05,511.92,511.99,490.60,483.72,503.41,483.01,477.08,480.17,454.34,463.15,455.49,452.28,439.25,442.19,428.93,442.87,430.13,421.22,418.43,444.65,425.93,405.76,456.61,455.75,397.52,382.68,384.79,357.99,363.93,352.22,347.34,357.50,370.77,351.46,370.53,339.44,327.93,349.14,327.87,325.84,320.81,303.96,287.31,277.81,274.46,250.66,247.58,248.34,234.13,230.88,248.28
2000-05-01 21:59:30.586000,L7,229.00,333.61,,,,,,,,,,,,,,,,,,505.98,515.15,509.20,499.87,488.83,475.70,482.73,484.62,465.53,474.47,475.30,465.46,453.78,468.11,443.06,452.73,443.94,457.53,470.50,471.37,442.00,431.52,405.95,419.97,412.42,400.25,390.53,390.05,396.07,357.55,361.10,369.65,354.01,398.39,375.53,379.95,368.73,368.74,353.21,347.14,326.30,363.90,320.51,316.19,314.90,341.58,299.20,295.50,282.69,268.07,255.02,255.36,239.98,243.66,261.51
2000-05-17 21:59:19.400000,L7,,,,,334.81,379.23,203.07,169.77,313.70,,,,,,,255.38,366.13,392.01,397.01,388.82,395.30,334.94,327.24,313.09,272.39,366.45,258.28,294.00,247.55,248.52,258.61,291.39,313.67,187.04,322.46,316.90,306.94,292.16,307.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-18 21:59:03.789000,L7,,,,,,,198.67,232.05,,,,,,,,272.97,301.63,409.86,401.24,403.74,406.43,401.26,317.66,373.00,295.65,377.93,367.04,363.33,356.54,349.91,344.88,355.64,356.40,352.21,343.82,334.53,310.58,238.86,302.56,234.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-08-05 21:58:20.584000,L7,,,,,,,,,,,,,,,,,,,533.29,506.83,499.18,503.28,490.16,478.10,473.87,487.99,470.83,464.09,455.85,448.73,443.49,438.75,443.90,431.01,428.62,422.13,423.66,410.24,397.71,398.40,395.25,380.59,382.52,375.46,368.67,363.79,369.91,364.07,362.24,342.89,342.66,340.86,333.92,331.37,327.33,323.74,319.16,307.38,297.74,282.88,281.39,270.39,262.55,252.53,254.34,238.15,240.75,235.77,218.89,218.46,213.60,202.10,201.41,182.94
2000-10-24 21:57:29.684000,L7,,502.24,488.50,487.76,487.01,473.32,472.56,474.65,471.52,455.31,450.01,458.11,455.47,450.44,451.23,465.08,462.77,461.66,455.50,451.78,450.34,447.82,445.39,443.17,424.47,424.89,426.23,413.76,405.89,403.42,402.13,402.83,405.87,397.68,397.82,389.31,382.24,372.19,375.49,358.92,353.80,350.34,347.40,342.47,371.49,385.25,368.11,348.49,349.43,317.24,301.76,295.42,297.24,297.54,286.94,293.46,276.06,284.93,274.56,262.52,283.99,308.15,334.86,346.83,313.60,280.37,263.32,191.08,189.29,175.85,,,,
2000-11-25 21:57:34.931000,L7,,,,,,,,,,,,,,,,,523.43,525.71,511.97,512.38,508.31,504.83,500.51,501.27,495.09,498.70,482.58,476.20,477.48,465.60,458.80,456.34,454.74,449.77,437.18,437.21,440.12,425.04,420.28,405.99,416.87,402.81,402.19,397.07,386.75,379.44,375.46,367.01,360.02,363.47,357.49,362.16,354.80,347.59,329.77,328.79,338.00,318.68,299.52,296.72,292.54,287.53,280.72,267.66,252.50,256.57,253.50,244.23,234.14,221.50,213.60,200.63,200.70,190.95
2000-12-11 21:57:36.803000,L7,,489.77,465.50,460.18,466.67,455.32,458.13,449.33,456.19,432.14,431.42,439.49,441.26,462.27,455.00,426.39,442.37,451.94,435.21,421.68,422.05,436.06,436.47,411.58,400.99,398.07,402.16,393.91,386.21,373.82,374.72,391.39,394.97,380.56,383.11,359.49,347.23,356.63,358.13,356.22,348.73,335.33,324.77,327.59,324.75,277.10,186.39,214.60,193.89,175.03,171.66,181.05,152.37,,,,,,,,,,,,,,,,,,,,,
2001-02-13 21:57:39.607000,L7,,514.08,490.19,441.84,424.97,453.96,437.27,434.24,416.30,236.11,,,,,153.18,183.24,190.72,259.42,270.29,281.11,261.80,392.22,429.43,350.33,,,,,,270.53,406.56,420.51,,,374.40,324.01,363.33,400.42,467.71,,,,,,428.92,361.68,335.15,264.11,458.77,291.54,304.66,335.00,344.63,513.07,405.89,284.70,315.49,517.33,499.82,294.36,,,,444.33,412.32,166.95,358.70,276.31,321.40,281.00,178.20,154.08,155.29,433.26
2001-04-02 21:57:18.479000,L7,427.59,,454.61,438.11,484.17,488.86,358.13,334.59,327.13,316.05,313.22,304.12,306.89,460.69,455.99,452.78,445.90,450.57,448.19,407.22,373.73,397.93,435.34,394.40,379.01,403.82,411.31,406.36,392.70,392.58,393.72,378.97,358.57,344.98,342.42,342.67,327.10,327.54,306.85,259.29,261.30,,,,,161.76,193.50,172.12,223.67,,,,,,,,,,,,,,,,,,,,,,,,,
2001-05-20 21:57:04.892000,L7,,,512.64,517.04,509.09,492.78,512.31,487.17,483.08,490.13,480.14,474.43,476.93,464.01,468.88,461.21,446.15,465.14,454.37,460.48,446.06,418.23,414.86,,,,,,,,,,,,,,,,197.64,174.17,210.07,,,,,,,,,,303.25,277.68,269.86,265.32,278.17,263.87,250.61,250.98,259.50,260.61,225.69,245.59,221.35,228.68,227.97,219.47,212.48,,,,,,,
2001-06-05 21:56:52.440000,L7,,,,396.45,425.19,413.28,366.78,411.84,367.88,337.27,387.44,335.90,402.40,417.84,335.92,239.94,389.39,402.61,397.97,381.27,374.81,377.01,371.93,369.65,361.26,371.70,360.16,351.86,353.93,332.61,330.35,347.22,340.94,343.74,325.48,182.99,300.71,291.86,285.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-25 21:55:40.572000,L7,519.51,474.95,457.60,457.25,474.49,488.03,472.62,472.23,478.00,431.34,436.87,443.39,448.42,449.64,443.60,436.98,436.69,452.96,447.31,435.92,427.31,427.92,420.12,424.81,403.77,403.86,403.20,399.06,387.74,382.32,382.02,381.00,377.07,376.97,377.19,365.39,354.97,351.38,349.47,347.71,336.63,333.35,324.45,311.71,310.61,289.72,281.98,281.32,272.72,258.24,265.30,257.98,225.31,246.07,232.26,255.87,243.86,227.21,223.07,219.69,211.80,197.62,190.26,187.38,190.67,186.75,184.30,,,,,,,
2001-10-11 21:55:21.747000,L7,,,,,,223.03,283.50,330.76,248.11,310.06,399.21,398.28,406.47,409.31,412.90,519.22,513.84,491.24,487.42,515.96,509.34,441.18,430.36,427.53,382.17,388.71,384.93,377.92,375.51,361.25,364.66,375.51,390.00,386.19,379.37,378.24,367.79,365.59,354.99,306.38,297.82,288.67,287.13,321.72,319.64,312.01,314.42,302.73,183.36,162.62,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-30 21:55:49.115000,L7,,,,,,,,,,,,,,,530.52,523.65,517.28,513.96,508.62,504.67,506.09,503.27,493.68,491.95,491.30,486.86,475.82,465.52,468.19,467.56,454.64,459.65,459.15,460.29,443.07,461.06,441.62,445.57,425.88,413.68,408.46,409.34,404.32,440.10,430.18,396.46,398.95,396.37,438.14,405.85,398.55,377.54,371.66,360.15,341.88,362.86,352.29,321.34,320.21,305.07,316.40,290.70,293.33,274.04,276.04,274.04,259.45,260.58,249.36,259.45,231.01,232.48,217.11,247.80
2002-01-15 21:55:59.365000,L7,,466.06,446.30,439.34,446.96,444.71,448.59,430.56,443.01,427.44,426.09,430.68,432.60,437.18,437.06,425.59,430.14,443.21,436.35,425.77,427.17,417.02,416.26,409.28,397.38,397.95,402.45,397.65,387.85,375.69,379.04,376.99,375.17,372.05,369.44,365.97,359.56,351.34,345.59,336.23,332.13,320.22,317.80,309.27,310.28,261.94,230.29,200.11,218.74,205.49,175.71,201.18,174.03,160.19,151.90,164.19,,,,,,,,,,,,,,,,,,
2002-03-04 21:56:09.860000,L7,501.66,482.91,469.63,454.04,447.22,484.10,467.44,473.80,468.46,427.04,449.03,448.23,454.25,456.23,453.69,444.73,437.53,451.67,443.09,439.25,432.08,429.98,429.54,423.29,405.56,412.75,404.08,405.06,396.80,394.59,387.81,389.19,387.32,381.16,381.36,372.69,369.01,358.54,355.67,349.48,340.98,340.84,339.07,333.36,329.92,310.35,310.87,299.97,296.49,290.42,302.52,281.47,306.43,309.77,311.88,276.19,275.82,248.51,242.22,211.18,221.74,209.03,221.47,207.86,195.87,200.70,195.67,181.31,176.01,169.27,161.76,,,
2002-05-07 21:56:03.729000,L7,,,,,297.57,401.75,,357.37,379.68,304.15,303.77,342.14,385.85,349.21,337.54,227.35,346.61,386.20,276.91,205.83,252.41,169.99,246.46,240.04,246.46,344.15,333.10,339.07,,316.78,320.51,273.67,261.19,245.34,264.87,305.95,282.36,220.95,299.13,270.12,269.02,187.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-27 21:55:12.096000,L7,,,425.59,404.82,439.98,440.43,401.09,381.74,409.96,380.87,394.12,524.76,527.21,519.10,506.93,491.93,509.94,516.36,518.07,506.75,500.69,487.81,423.72,412.31,382.26,410.52,406.95,401.58,370.04,362.97,358.38,375.47,374.44,367.44,366.05,364.19,351.53,341.88,341.23,336.60,327.99,308.84,305.60,284.50,307.29,235.19,201.05,200.69,182.50,178.79,157.68,173.23,,,,,,,,,,,,,,,,,,,,,,
2002-09-12 21:55:07.575000,L7,361.33,359.06,495.86,502.10,492.40,490.37,484.18,485.46,480.55,477.13,482.89,469.52,468.13,468.49,462.14,463.35,455.27,450.40,456.48,439.98,444.66,433.19,434.57,428.74,424.39,465.43,460.90,457.56,452.08,440.97,437.29,396.65,386.45,391.06,376.85,381.97,373.44,361.95,370.67,354.21,351.91,362.52,325.48,339.20,340.20,299.82,294.94,288.19,302.49,301.44,239.32,271.46,259.16,267.18,239.75,252.06,228.15,265.86,239.68,256.32,202.91,200.78,198.14,197.34,216.20,203.57,185.36,,,,,,,
2002-10-14 21:54:55.882000,L7,,485.53,462.45,473.76,467.58,533.11,523.20,520.29,517.45,510.90,507.37,509.71,513.13,444.47,442.03,437.44,442.68,453.61,445.83,429.94,433.01,422.56,427.50,408.99,414.65,404.34,408.70,405.47,400.41,404.92,400.36,394.56,441.66,440.53,437.55,427.92,425.95,416.74,405.40,362.82,350.76,347.57,337.78,325.62,334.03,319.34,314.04,272.95,267.02,248.81,250.47,250.11,247.15,235.24,265.86,268.63,329.32,309.88,304.95,289.67,234.81,223.84,216.65,180.55,207.19,204.55,197.74,189.39,171.03,,,,,
2002-10-30 21:55:01.471000,L7,,,,,,,,,,,,,523.48,522.34,521.01,507.23,512.70,517.11,513.11,506.48,502.16,502.47,504.62,513.67,527.77,495.04,482.22,488.23,466.83,470.73,466.36,464.54,457.92,448.25,456.90,441.44,448.41,446.55,424.38,401.70,399.66,395.25,392.44,378.41,371.22,370.71,368.68,361.68,358.54,356.49,351.07,349.19,337.13,346.58,330.12,320.82,324.86,317.14,307.84,296.27,291.11,280.72,276.03,265.86,262.51,252.38,257.33,242.14,233.50,222.84,223.50,232.11,226.85,213.48
2003-01-02 21:55:34.113000,L7,,,,,,,,,,,,,,,,,,,,,,,,,527.85,495.46,481.28,469.58,478.83,465.97,469.13,459.32,459.05,465.08,467.72,440.54,447.84,430.90,415.26,416.43,409.96,396.18,402.00,389.02,379.58,379.24,372.30,369.35,357.56,363.96,359.07,347.99,345.59,337.11,333.37,337.15,331.20,328.41,320.43,307.37,294.48,290.02,279.92,271.28,263.20,270.55,259.77,252.11,244.86,227.26,219.23,211.19,209.39,191.86
2003-01-18 21:55:42.118000,L7,,,,,,,,,,,,,524.96,524.78,522.48,514.43,510.00,511.77,511.83,514.34,502.09,493.71,491.92,487.49,481.16,477.59,472.75,462.77,460.57,452.50,447.91,450.44,448.50,441.29,447.92,441.86,437.44,431.16,425.27,408.40,407.41,388.89,387.51,375.98,373.23,375.75,364.05,364.98,355.85,357.59,349.80,345.27,339.72,338.24,330.31,323.98,319.31,304.47,302.25,295.56,294.10,284.08,268.47,259.60,261.50,255.31,263.24,248.93,235.69,224.85,215.76,215.32,203.04,183.46
2003-02-19 21:55:54.479000,L7,,511.48,501.40,495.71,497.88,491.98,489.01,492.66,430.03,405.19,404.54,468.30,482.70,459.72,461.02,460.63,220.41,218.43,212.64,213.80,450.15,448.01,436.82,432.71,459.10,433.55,423.70,419.45,177.99,190.97,196.95,189.35,200.24,406.42,402.22,400.66,390.42,337.42,320.40,337.84,327.59,323.35,343.73,324.69,333.54,240.64,274.89,298.58,307.23,288.15,291.99,293.31,280.42,272.90,297.30,292.83,256.75,275.98,248.62,261.25,252.91,247.37,236.34,225.71,226.44,222.18,213.64,208.17,162.89,184.94,,,,
2003-03-23 21:55:52.571000,L7,522.97,472.11,456.46,450.91,475.82,487.09,480.39,476.02,476.86,472.23,471.92,461.38,469.36,459.36,459.05,448.63,450.02,451.86,438.89,436.44,427.15,428.36,426.68,425.02,417.24,412.81,408.55,401.87,395.42,393.97,387.90,386.21,386.66,371.93,373.36,373.63,361.34,359.78,357.21,343.89,345.98,330.68,319.94,322.63,290.42,297.04,282.95,275.37,265.94,285.39,287.60,240.46,244.89,252.54,223.50,252.19,211.74,183.28,,,,,,,,,,,,,,,,
2003-04-08 21:55:59.443000,L7,,,430.00,415.79,410.63,423.15,390.90,417.03,415.55,404.55,362.06,415.43,424.31,423.08,419.98,399.63,410.61,417.30,424.29,426.46,430.18,409.24,415.07,394.87,378.07,384.69,397.13,394.63,362.69,361.62,362.72,355.51,353.18,346.10,340.40,361.98,333.89,323.10,320.50,270.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-24 21:55:58.309000,L7,,,434.85,439.98,445.67,453.35,441.87,436.92,288.85,289.39,274.62,433.59,424.01,246.18,293.09,409.47,421.17,450.23,440.35,425.84,426.29,418.93,421.14,401.60,390.33,397.59,394.59,383.98,373.95,369.84,367.90,361.52,364.81,372.93,368.65,356.06,350.03,352.97,342.37,341.17,311.46,287.10,285.69,257.67,309.27,257.99,229.22,204.73,241.30,208.43,213.47,196.39,172.31,200.52,155.45,,,,,,,,,,,,,,,,,,,
2003-07-21 21:43:45.776000,L5,,,,415.45,427.27,434.84,405.87,396.79,412.84,393.32,389.72,401.40,405.10,406.88,407.79,257.72,399.90,405.42,410.38,397.86,388.19,391.87,380.09,377.99,360.92,367.70,257.31,269.51,266.89,271.05,350.01,345.50,343.57,260.15,323.38,317.68,306.99,293.99,296.19,264.68,172.79,173.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-28 21:45:57.554000,L5,,451.35,442.87,444.24,453.01,457.72,443.39,431.97,438.92,245.58,276.74,278.83,266.62,276.10,296.97,422.94,426.40,431.33,423.86,410.50,401.00,399.48,393.55,389.70,372.63,369.54,387.78,388.93,380.88,369.03,372.44,368.58,362.67,346.61,345.52,338.57,332.78,321.29,325.86,331.36,323.96,311.87,306.23,257.62,289.51,262.61,198.48,185.91,206.10,188.84,159.32,182.54,160.95,,,,,,,,,,,,,,,,,,,,,
2004-04-02 21:46:30.745000,L5,485.86,439.19,434.06,432.46,449.14,462.22,453.21,446.09,451.32,434.02,426.79,434.45,432.66,436.74,428.73,422.77,415.09,431.02,426.31,418.39,418.15,408.83,412.24,395.28,383.82,381.11,382.39,382.64,374.28,361.68,375.32,369.13,367.59,364.80,357.05,351.12,343.21,326.29,330.23,321.99,314.73,301.52,297.25,276.94,294.60,238.98,197.11,204.95,214.60,210.12,169.71,193.12,172.59,160.12,,,,,,,,,,,,,,,,,,,,
2004-05-20 21:47:56.357000,L5,,,,407.95,406.59,251.98,,351.69,408.01,390.76,338.69,409.58,415.21,415.17,410.39,226.23,389.02,402.04,394.60,384.85,367.94,384.21,370.14,351.24,354.44,354.33,250.49,246.18,278.42,266.50,234.03,234.96,221.90,207.99,278.82,317.71,304.05,228.16,292.54,277.38,171.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-05 21:48:24.950000,L5,,,,,,,,,517.99,512.08,517.14,504.33,508.17,505.02,500.05,495.53,490.97,491.42,489.77,470.31,475.90,476.91,464.42,456.58,446.10,445.89,433.56,436.66,428.01,424.95,421.03,431.83,422.29,419.15,420.04,410.56,405.91,391.66,379.21,386.17,373.21,373.80,357.77,356.72,348.03,341.63,342.65,338.01,330.87,338.77,318.98,319.80,316.99,314.72,313.14,298.21,295.75,284.64,277.79,275.03,260.87,258.75,248.63,236.92,234.62,234.30,231.40,221.54,210.42,207.27,196.77,181.76,172.64,
2004-07-23 21:49:45.084000,L5,,,,397.66,418.40,429.56,180.82,371.62,412.23,394.31,385.87,408.33,413.10,414.20,408.61,262.44,397.55,408.62,397.63,400.80,387.07,389.28,384.26,371.97,359.33,369.02,363.62,358.92,350.96,342.52,343.01,338.96,339.09,328.42,327.43,317.79,313.13,221.06,305.08,279.16,264.78,177.02,187.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-08-24 21:50:29.935000,L5,,,,,,,,,,,,,,,520.56,530.32,520.40,510.79,511.57,516.26,500.95,501.82,495.57,484.28,489.74,489.97,,,501.90,459.78,472.54,462.13,456.35,449.71,515.84,495.26,443.67,426.97,433.97,424.23,400.72,400.32,393.79,391.99,375.83,380.32,361.30,364.06,348.31,353.13,344.27,346.93,349.27,347.04,340.78,324.97,326.80,310.49,310.83,312.82,302.89,308.74,275.63,260.92,275.23,273.59,268.32,267.61,247.37,236.94,221.58,217.99,192.90,165.68
2004-09-25 21:51:19.231000,L5,,,,,,,,,514.03,515.67,499.26,505.43,499.68,507.92,519.53,518.13,507.73,509.49,485.72,487.85,477.45,476.73,467.54,464.63,458.45,478.13,448.27,438.36,443.11,430.39,434.11,419.39,428.55,425.09,424.50,417.07,402.77,397.99,397.22,390.82,377.43,367.92,360.81,361.01,354.54,337.78,333.50,329.70,328.75,329.24,325.04,321.66,318.63,303.12,314.07,318.14,315.44,287.13,295.03,287.31,288.18,270.75,256.57,244.26,246.31,235.36,232.17,224.12,214.74,208.36,197.30,202.70,185.94,
2004-10-27 21:51:59.516000,L5,,,,,528.17,512.68,510.84,505.12,517.32,498.41,500.12,500.40,508.24,491.93,500.18,497.62,486.53,490.76,471.86,469.14,458.13,460.24,443.16,440.96,440.26,453.70,449.84,439.40,437.01,430.88,427.34,418.77,404.56,406.07,407.78,395.73,390.48,387.02,388.36,384.14,377.66,378.42,363.46,353.59,348.92,341.41,331.97,325.67,313.30,309.87,315.37,315.21,313.61,308.48,306.66,298.94,292.39,276.68,261.16,258.88,255.81,240.89,231.31,224.57,231.39,233.13,229.31,226.38,208.32,203.01,188.18,162.22,,
2004-11-12 21:52:15.232000,L5,,468.67,459.32,466.69,476.80,478.22,451.96,445.25,462.68,447.75,453.54,454.25,451.91,434.08,432.81,427.66,405.79,254.44,217.37,259.72,311.24,368.69,400.68,266.39,298.12,380.16,397.03,387.67,393.16,377.40,373.57,372.21,369.78,378.13,375.43,367.13,366.63,351.62,351.02,331.65,322.41,313.45,314.23,282.85,295.07,280.77,282.19,270.80,270.26,265.73,267.47,259.87,228.81,224.07,226.29,230.31,219.98,194.27,195.77,215.15,210.55,201.89,196.64,190.74,191.46,177.12,164.69,,,,,,,
2005-01-15 21:53:21.356000,L5,,450.39,442.08,442.99,449.65,453.33,428.00,423.84,433.38,411.99,417.98,420.62,439.17,438.17,438.81,427.61,429.36,432.89,428.26,404.74,405.44,402.73,399.78,391.91,381.66,387.19,390.29,394.31,383.72,376.91,376.23,373.85,350.79,351.51,346.79,336.81,337.08,324.82,335.19,333.79,325.24,315.29,317.28,269.43,277.79,217.84,190.40,188.79,200.91,183.63,151.90,,,,,,,,,,,,,,,,,,,,,,,
