dates,satname,nzd0063-0000,nzd0063-0001,nzd0063-0002,nzd0063-0003,nzd0063-0004,nzd0063-0005,nzd0063-0006,nzd0063-0007,nzd0063-0008,nzd0063-0009,nzd0063-0010,nzd0063-0011,nzd0063-0012,nzd0063-0013,nzd0063-0014
2001-10-02 21:59:40.713000,L7,346.59,328.92,356.59,346.34,346.04,339.72,339.89,335.05,337.50,331.83,342.34,338.73,337.33,346.03,339.60
2001-10-02 22:00:04.650000,L7,350.59,334.24,361.15,349.40,347.53,342.21,343.11,337.41,341.71,335.96,344.67,343.50,340.47,348.97,342.06
2001-11-03 21:59:47.008000,L7,382.08,365.56,369.10,490.31,450.40,473.74,476.44,524.23,503.24,,202.30,324.74,553.28,,512.20
2001-11-03 22:00:10.954000,L7,383.80,366.34,370.92,492.23,450.32,473.52,479.95,524.33,503.51,,204.89,328.17,508.72,,512.20
2001-12-05 21:59:55.034000,L7,,,311.48,,,253.05,233.47,222.83,193.01,300.83,266.48,230.92,,,
2001-12-05 22:00:18.987000,L7,,,311.18,,,253.24,229.94,222.07,192.93,221.87,265.07,231.68,,,
2001-12-21 22:00:05.972000,L7,528.94,396.34,404.06,419.18,403.20,385.61,383.42,374.99,386.47,381.35,383.56,379.79,366.75,368.77,372.06
2001-12-21 22:00:29.925000,L7,528.61,396.92,405.51,418.88,405.04,390.06,384.89,375.37,385.81,381.50,383.45,376.44,365.59,368.20,371.89
2002-01-22 22:00:16.971000,L7,523.92,388.16,389.21,387.36,383.40,385.48,393.72,389.23,401.94,383.72,397.16,391.64,376.31,382.04,376.54
2002-01-22 22:00:40.906000,L7,513.14,387.08,387.63,393.74,382.25,387.24,387.86,389.50,412.73,383.79,396.42,392.40,377.78,382.27,378.59
2002-02-23 22:00:19.685000,L7,514.25,410.94,439.83,424.44,421.45,390.65,399.58,401.95,395.17,395.70,400.58,390.73,388.84,419.79,428.47
2002-02-23 22:00:43.620000,L7,516.03,413.14,438.99,423.93,420.99,390.71,401.63,390.25,394.07,393.14,397.33,390.17,387.05,420.10,446.74
2002-03-27 22:00:13.634000,L7,391.07,367.25,379.08,377.61,373.47,375.31,375.89,375.18,386.18,389.80,391.81,385.17,371.26,367.51,392.58
2002-03-27 22:00:37.575000,L7,390.34,365.66,374.65,375.37,372.14,373.09,374.40,375.38,382.03,387.17,387.15,383.65,370.43,365.44,405.26
2002-04-28 22:00:14.417000,L7,253.64,273.47,331.65,318.28,322.52,320.95,314.96,316.58,317.73,314.61,318.58,322.82,324.04,327.98,325.59
2002-04-28 22:00:38.357000,L7,253.85,273.19,331.45,318.45,321.86,320.31,315.14,316.36,317.42,314.83,317.96,322.38,323.01,327.69,324.79
2002-06-15 21:59:55.710000,L7,369.04,356.44,369.90,327.48,334.06,349.05,340.38,360.83,345.67,340.24,349.81,362.78,371.81,363.89,378.33
2002-07-01 21:59:51.232000,L7,240.41,215.07,347.17,265.09,328.14,327.66,327.17,323.49,322.68,319.32,332.17,331.33,332.83,342.58,339.55
2002-07-01 22:00:15.186000,L7,240.66,214.46,349.09,308.90,329.36,328.40,327.15,323.49,322.35,318.74,331.66,331.42,333.38,342.82,339.42
2002-07-17 21:59:44.793000,L7,342.01,300.56,361.27,328.98,341.18,337.76,334.15,331.87,329.63,330.89,333.02,334.49,331.91,339.46,337.45
2002-07-17 22:00:08.747000,L7,335.22,305.18,360.17,328.34,340.41,337.49,333.70,332.06,329.76,329.33,332.78,331.35,328.66,339.20,338.40
2002-08-18 21:59:33.737000,L7,439.60,391.07,396.26,387.58,391.34,384.56,392.02,386.04,395.38,515.68,504.69,,550.75,386.10,381.10
2002-08-18 21:59:57.690000,L7,432.96,393.65,399.46,388.55,398.53,388.26,394.87,393.93,395.08,519.42,,,551.35,387.14,382.48
2002-09-19 21:59:11.129000,L7,239.87,358.47,370.59,373.75,374.74,374.69,371.84,373.69,372.75,378.97,382.35,375.98,368.67,368.71,372.89
2002-09-19 21:59:35.083000,L7,266.31,359.67,371.17,374.27,375.08,374.94,371.31,379.50,377.39,380.92,382.67,378.92,370.80,373.02,376.72
2002-10-21 21:59:12.494000,L7,391.08,375.96,382.18,374.42,374.41,375.38,369.41,374.39,367.76,368.29,380.80,366.03,365.30,367.57,373.52
2002-10-21 21:59:36.443000,L7,392.37,375.26,379.00,373.62,373.31,375.78,368.84,381.63,366.59,365.10,380.45,365.11,364.71,366.99,370.50
2002-11-06 21:59:17.708000,L7,333.04,317.31,336.14,336.40,322.91,321.25,318.46,317.77,317.35,311.52,320.52,321.75,323.90,328.94,332.13
2002-11-06 21:59:41.879000,L7,315.21,293.46,315.05,315.42,302.41,304.21,297.15,296.97,295.45,291.33,300.35,250.66,193.88,207.62,316.71
2002-12-24 21:59:45.194000,L7,363.60,341.54,357.92,341.38,268.56,382.88,451.92,250.09,278.59,316.56,328.46,332.15,310.37,311.27,305.93
2002-12-24 22:00:09.147000,L7,354.16,335.13,344.06,331.89,307.29,,439.07,244.26,267.79,305.80,315.89,324.77,300.61,305.26,295.04
2003-01-09 21:59:45.950000,L7,328.08,275.57,326.09,331.70,318.53,323.31,311.46,313.87,314.20,308.30,320.35,328.75,329.34,338.17,333.90
2003-01-25 22:00:18.779000,L7,285.47,343.51,200.63,,,,,,,,323.04,339.90,339.46,350.76,337.60
2003-07-28 21:48:04.987000,L5,391.32,379.22,383.34,380.19,364.99,370.77,382.97,380.10,388.66,401.18,377.30,415.45,377.28,366.46,354.61
2003-07-28 21:48:28.960000,L5,,,,,,,,302.21,304.85,300.71,283.83,304.42,308.06,311.35,303.31
2003-08-13 21:48:21.150000,L5,343.16,331.79,346.15,313.39,316.77,316.15,311.28,308.49,311.78,312.33,305.99,313.37,317.50,319.65,312.58
2003-08-29 21:48:38.429000,L5,260.03,269.01,331.43,292.25,289.68,289.83,287.43,298.65,297.67,293.80,234.55,296.81,304.29,302.94,299.93
2003-09-14 21:48:54.793000,L5,355.31,342.03,358.25,338.96,329.84,326.76,324.38,317.94,317.89,317.07,312.30,318.68,320.72,323.17,319.37
2003-09-14 21:49:18.766000,L5,333.88,326.57,347.95,322.19,318.73,317.01,311.97,305.88,305.81,304.71,294.68,306.21,310.16,312.99,308.35
2003-12-03 21:50:19.675000,L5,529.59,374.37,376.46,386.34,385.16,391.08,374.18,367.55,370.18,367.11,364.68,348.34,347.53,350.77,339.47
2004-02-21 21:50:47.082000,L5,340.54,328.40,344.82,,302.20,293.13,288.77,307.23,302.50,306.04,296.83,306.00,303.75,308.68,299.13
2004-06-12 21:52:47.645000,L5,322.20,227.70,341.66,285.76,317.68,312.30,308.94,306.04,308.23,302.54,290.96,308.79,305.65,305.92,298.89
2004-06-12 21:53:11.618000,L5,287.79,224.20,341.89,286.88,317.90,313.10,309.14,306.61,308.25,302.78,297.61,309.25,307.69,307.89,299.69
2004-07-30 21:54:04.170000,L5,395.42,389.20,395.32,388.79,373.10,372.19,366.40,378.49,366.42,370.69,367.79,362.96,364.45,360.91,353.25
2004-07-30 21:54:28.143000,L5,396.09,382.95,395.46,389.07,373.31,372.52,366.61,375.08,366.78,370.99,366.96,363.21,365.90,360.43,356.60
2004-09-16 21:55:17.605000,L5,359.12,350.94,364.19,340.17,337.09,344.82,341.94,334.94,331.73,326.60,326.29,327.55,325.84,327.40,318.37
2004-09-16 21:55:41.721000,L5,358.41,350.94,364.19,340.03,337.34,344.82,341.94,335.36,331.73,326.72,326.70,327.49,326.24,326.76,319.08
2004-10-18 21:55:59.918000,L5,,,340.49,332.50,321.84,314.32,305.29,305.95,323.89,308.55,250.74,305.44,301.88,303.18,228.41
2004-10-18 21:56:23.891000,L5,,,334.94,327.48,317.78,310.59,300.16,300.81,319.33,301.96,230.95,294.97,292.86,222.60,198.02
2004-11-03 21:56:19.004000,L5,399.40,386.64,382.49,364.04,364.05,360.33,355.17,352.01,360.76,367.25,366.86,367.75,366.03,365.81,355.41
2004-11-03 21:56:42.977000,L5,399.40,386.47,383.32,363.59,364.43,360.55,355.45,351.99,361.42,368.53,367.50,367.31,366.16,367.26,355.83
2004-11-19 21:56:31.297000,L5,399.69,379.77,386.75,384.10,363.01,351.64,351.20,350.89,344.07,342.18,352.64,360.99,358.90,359.94,353.56
2004-11-19 21:56:55.269000,L5,400.51,380.67,387.29,385.46,363.09,352.08,351.22,350.91,344.27,342.22,353.22,361.59,359.84,359.94,353.75
2005-02-07 21:57:51.236000,L5,,,343.96,345.10,340.80,328.19,319.43,319.09,299.15,284.27,265.75,298.61,315.54,319.42,312.93
2005-02-07 21:58:15.209000,L5,198.84,221.14,337.60,344.40,337.56,326.13,317.49,317.20,297.76,286.29,276.90,297.26,310.89,314.78,307.84
2005-02-23 21:58:07.648000,L5,391.66,373.40,387.11,380.29,371.56,368.59,366.63,366.64,359.08,358.32,361.73,352.27,351.13,353.99,359.15
2005-02-23 21:58:31.621000,L5,393.34,373.93,387.43,379.58,370.60,370.56,364.72,368.32,359.92,359.92,361.73,353.71,351.44,352.45,358.36
2005-03-11 21:58:20.185000,L5,393.09,381.33,379.93,371.45,363.09,363.76,358.27,366.51,358.87,357.92,365.36,357.90,355.70,355.91,346.11
2005-03-11 21:58:44.158000,L5,394.43,381.54,380.11,373.30,364.07,364.69,359.69,364.21,360.61,358.10,365.40,357.90,356.16,353.64,347.03
2005-04-12 21:58:31.220000,L5,392.88,373.41,385.79,378.86,370.00,364.98,360.54,360.33,360.73,355.38,355.84,356.88,348.66,358.77,352.24
2005-04-12 21:58:55.193000,L5,388.98,372.68,384.25,377.16,367.58,360.70,358.28,353.62,357.74,350.02,354.07,355.58,347.09,357.61,350.69
2005-05-30 21:58:51.383000,L5,,,,,,,,,,,,,286.09,305.63,307.46
2005-05-30 21:59:15.499000,L5,,,,,,,,,,,,285.35,294.59,311.34,311.06
2005-07-17 21:59:11.604000,L5,,,353.57,284.88,315.69,315.13,309.04,308.05,301.75,300.27,298.68,309.91,308.01,309.99,310.29
2005-07-17 21:59:35.576000,L5,,,351.90,280.39,313.72,313.20,307.89,305.55,301.78,298.62,299.54,310.61,306.55,310.53,310.67
2005-09-19 21:59:32.955000,L5,358.03,345.99,354.86,344.15,332.00,332.72,334.54,335.32,337.26,332.44,332.08,343.86,355.35,335.08,338.17
2005-09-19 21:59:56.928000,L5,357.66,345.99,354.88,344.12,331.97,332.72,334.09,335.32,337.07,332.66,332.70,343.93,355.35,335.37,338.91
2006-02-10 22:01:51.332000,L5,391.80,375.83,385.78,375.76,365.76,359.40,355.09,351.71,354.02,350.22,356.19,359.97,355.28,359.10,351.42
2006-02-26 22:02:11.573000,L5,379.57,363.55,370.41,362.33,346.44,338.64,325.47,327.65,327.97,323.22,321.22,334.30,341.32,342.89,340.98
2006-03-14 22:02:31.280000,L5,398.86,383.79,394.58,385.56,381.62,380.57,363.78,363.74,360.31,366.65,365.76,357.73,365.38,372.35,357.08
2006-05-17 22:03:33.996000,L5,224.26,,346.75,303.55,315.81,313.41,309.68,309.60,307.75,305.32,297.74,311.99,312.97,315.25,305.20
2006-05-17 22:03:57.969000,L5,169.37,320.68,346.90,304.37,316.27,313.82,309.70,310.17,308.07,305.64,299.28,312.19,313.02,315.71,305.28
2006-07-04 22:04:41.660000,L5,209.54,338.57,354.00,289.76,320.32,317.73,320.62,317.04,315.63,310.58,308.34,309.17,310.47,310.59,305.11
2006-08-21 22:04:55.513000,L5,391.42,375.26,396.63,389.80,374.81,371.40,371.34,373.05,362.99,361.02,371.76,356.64,350.27,355.18,364.74
2006-08-21 22:05:19.629000,L5,391.42,375.56,396.86,390.77,373.54,374.94,370.32,373.07,365.66,359.49,371.83,356.28,350.76,353.70,362.85
2006-11-25 22:06:19.953000,L5,481.50,318.42,331.04,303.25,292.49,286.90,284.97,285.09,280.12,292.61,304.80,304.78,308.97,312.02,314.08
2006-12-11 22:06:28.205000,L5,528.17,245.49,251.14,243.88,229.38,230.21,226.24,223.38,225.93,211.38,227.72,231.32,231.57,241.64,294.89
2007-02-13 22:06:23.395000,L5,399.54,379.50,377.30,370.49,368.36,362.03,378.13,380.61,386.71,373.91,375.71,374.10,439.54,360.36,347.32
2007-02-13 22:06:47.368000,L5,400.24,380.07,376.97,370.02,368.93,363.24,376.95,382.59,388.07,373.89,375.56,374.62,444.10,360.22,347.70
2007-09-25 22:04:24.972000,L5,404.23,378.82,387.93,385.73,364.64,359.93,362.83,360.45,358.96,361.97,373.26,368.31,365.06,368.83,352.62
2007-09-25 22:04:48.945000,L5,402.73,378.52,388.43,385.63,364.26,360.24,362.11,358.11,359.53,361.87,372.59,368.64,363.96,369.09,352.64
2008-10-29 21:55:00.479000,L5,343.70,336.69,344.45,340.83,322.43,319.46,323.18,330.60,327.84,326.30,332.35,327.02,303.27,,
2008-10-29 21:55:24.451000,L5,345.70,338.78,344.44,340.57,322.52,320.05,323.71,331.79,327.78,325.85,332.20,326.17,302.71,,
2009-01-01 21:56:07.642000,L5,343.88,338.99,337.67,273.34,299.55,301.33,301.25,305.58,,300.14,311.20,319.88,320.32,324.14,318.06
2009-01-01 21:56:31.615000,L5,,,,,206.78,292.69,297.43,303.16,,226.54,305.62,315.95,313.83,320.79,314.65
2009-02-02 21:56:58.438000,L5,390.27,370.24,381.26,366.20,364.11,361.05,358.11,359.41,358.99,359.11,363.04,364.69,353.01,356.15,350.04
2009-02-02 21:57:22.411000,L5,389.33,370.66,380.70,367.41,364.77,361.32,357.91,358.45,358.42,361.10,362.55,364.89,355.62,358.65,351.90
2009-12-03 22:01:55.950000,L5,,,,,,,212.52,166.16,237.42,287.61,299.55,306.77,298.69,314.93,308.67
2010-01-20 22:02:13.755000,L5,365.20,358.79,365.42,350.28,328.70,315.09,310.36,311.65,318.86,304.74,270.66,262.57,294.49,194.05,
2010-02-05 22:02:17.935000,L5,358.36,342.87,347.76,322.23,310.29,292.09,286.40,292.36,295.99,286.86,297.09,307.86,307.92,316.76,305.60
2010-02-21 22:02:44.773000,L5,368.05,360.79,371.82,353.92,340.44,322.05,322.51,323.65,332.60,325.45,323.61,334.66,333.14,329.18,338.02
2010-10-03 22:01:28.836000,L5,364.35,335.29,351.77,342.40,331.98,330.75,324.82,325.25,319.57,317.50,302.51,306.92,303.67,310.89,297.52
2011-03-12 22:01:19.581000,L5,390.87,366.94,380.47,381.60,365.52,365.98,371.47,366.19,368.31,367.66,367.41,364.52,358.80,358.39,352.41
2011-03-12 22:01:43.554000,L5,390.57,366.85,380.99,381.60,365.61,365.98,371.82,367.43,368.71,367.66,367.40,364.52,362.00,357.68,352.96
2011-03-28 22:01:14.403000,L5,403.40,377.08,406.69,430.64,365.82,353.38,335.68,354.60,343.62,337.15,333.04,344.55,333.62,334.58,322.44
2011-03-28 22:01:38.376000,L5,406.40,376.64,420.43,384.05,363.70,353.38,339.56,354.80,346.24,339.83,334.68,345.16,334.98,336.70,322.76
2011-08-19 22:00:12.535000,L5,399.21,382.36,397.84,385.37,358.94,359.96,352.30,359.40,350.88,348.60,374.33,373.78,362.86,364.24,356.77
2011-09-04 22:00:03.630000,L5,390.84,374.00,389.84,375.16,364.03,359.25,357.47,354.79,353.29,346.72,367.70,372.61,361.80,363.77,355.78
2011-09-04 22:00:27.603000,L5,387.02,372.06,389.54,375.49,364.36,360.37,355.83,353.44,355.03,346.74,371.27,375.26,362.44,363.58,359.76
2013-05-20 22:13:26.604000,L8,351.43,357.42,367.76,344.07,341.38,340.88,335.88,335.28,336.49,330.23,342.23,339.07,340.99,346.50,338.31
2013-05-20 22:13:50.559000,L8,351.20,357.51,367.72,343.75,341.33,340.92,335.94,335.29,336.66,330.39,342.38,339.30,341.23,346.94,337.76
2013-06-05 22:13:27.306000,L8,349.73,357.99,364.49,344.59,343.67,334.37,335.42,334.18,324.77,329.72,393.89,401.66,405.27,483.10,513.82
2013-06-05 22:13:51.261000,L8,348.49,357.72,364.25,343.90,343.51,334.60,335.43,333.79,324.64,329.35,393.21,398.71,404.92,485.01,505.40
2013-06-21 22:13:43.313000,L8,350.36,360.28,367.15,339.34,340.58,337.03,336.76,334.78,337.60,327.05,339.85,338.15,338.89,346.55,341.07
2013-09-09 22:13:25.749000,L8,261.50,240.98,,263.23,298.78,297.70,292.54,286.70,307.97,303.69,314.35,318.92,318.70,327.27,319.70
2013-09-09 22:13:49.699000,L8,261.03,239.40,,265.83,298.93,297.65,292.77,286.66,308.01,303.59,314.98,319.29,318.98,328.36,320.29
2013-09-25 22:13:17.289000,L8,377.18,362.92,368.69,360.63,352.06,347.87,346.57,348.51,350.52,347.81,351.59,354.07,356.51,356.97,350.44
2013-09-25 22:13:41.239000,L8,377.62,363.18,368.96,361.52,352.62,348.35,347.42,349.29,351.17,348.28,352.01,354.36,356.82,357.20,350.92
2013-12-14 22:12:57.636000,L8,533.46,369.17,375.11,369.78,365.45,370.59,370.42,372.11,382.87,382.71,381.70,377.65,363.18,364.05,368.59
2013-12-14 22:13:21.591000,L8,533.49,368.18,373.63,369.24,365.11,370.31,369.49,371.78,382.07,382.55,379.97,376.72,363.43,363.82,368.61
2014-01-15 22:12:33.689000,L8,392.93,365.31,373.05,373.77,351.44,368.49,370.48,365.32,361.08,359.58,377.02,362.70,362.88,361.69,360.10
2014-01-31 22:12:28.855000,L8,380.45,362.83,362.71,368.36,352.87,370.00,361.26,358.10,358.13,356.49,367.50,361.35,359.97,359.63,365.74
2014-01-31 22:12:52.806000,L8,381.43,363.03,363.47,369.27,352.92,370.87,362.56,359.10,358.50,357.20,371.18,361.64,360.69,359.82,366.81
2014-02-16 22:12:38.819000,L8,265.69,336.01,346.32,336.70,326.51,319.36,316.04,318.56,321.56,315.75,327.13,326.57,329.05,333.05,327.58
2014-03-20 22:11:49.843000,L8,371.44,376.28,382.89,376.38,370.59,366.70,356.65,356.69,355.54,343.78,352.08,354.72,402.37,391.55,379.26
2014-03-20 22:12:13.789000,L8,371.67,376.66,384.72,376.88,371.77,367.58,359.03,357.73,356.21,344.46,352.60,355.41,403.36,392.81,379.58
2014-04-05 22:11:34.747000,L8,393.39,374.59,379.12,372.76,372.53,369.60,368.93,365.47,362.39,358.18,370.77,364.83,366.71,367.04,370.96
2014-04-05 22:11:58.702000,L8,393.38,374.94,379.23,373.06,372.70,370.14,369.12,365.65,362.58,358.38,371.61,365.11,366.83,367.49,372.04
2014-04-21 22:11:18.224000,L8,390.10,371.73,371.39,368.86,369.74,367.06,366.35,363.23,360.83,360.66,376.40,367.86,369.00,368.67,371.93
2014-04-21 22:11:42.175000,L8,389.41,371.00,371.23,368.55,370.00,367.02,366.35,363.28,360.85,360.67,376.50,368.08,369.14,371.48,372.42
2014-05-07 22:11:02.102000,L8,,,,295.66,298.13,291.60,272.85,259.20,,196.37,207.45,289.11,300.24,304.05,294.99
2014-05-07 22:11:26.052000,L8,,,,294.09,297.03,274.73,266.28,252.03,,190.51,202.32,284.66,298.40,278.50,231.41
2014-05-23 22:11:18.694000,L8,328.68,306.21,166.90,300.51,310.34,294.94,293.97,292.41,294.26,280.63,297.52,310.36,312.43,317.80,313.34
2014-07-26 22:11:19.207000,L8,364.52,358.03,367.12,344.10,339.49,338.91,329.85,329.21,332.35,328.16,335.40,334.57,336.07,340.84,339.74
2014-07-26 22:11:43.162000,L8,363.77,358.12,367.10,344.21,339.54,339.03,329.96,329.42,332.51,328.29,335.64,334.61,336.32,342.80,339.60
2014-10-14 22:11:38.746000,L8,386.28,357.13,382.41,377.72,373.64,372.95,370.13,365.76,364.81,374.43,380.02,367.76,365.56,363.97,370.23
2014-10-14 22:12:02.705000,L8,386.48,357.17,383.14,378.04,374.19,373.22,370.32,365.94,365.04,376.66,380.27,369.44,365.85,364.56,371.02
2014-10-30 22:11:34.905000,L8,335.92,429.70,359.30,341.64,322.89,318.49,308.47,312.42,317.14,313.70,322.95,322.68,328.59,329.02,326.07
2014-10-30 22:11:58.859000,L8,342.86,433.37,212.10,342.79,323.88,319.70,310.32,313.61,317.97,314.75,323.84,323.30,330.07,329.72,327.54
2014-12-01 22:11:36.363000,L8,,,334.27,319.20,310.19,306.65,298.26,298.89,,,,,,,
2014-12-01 22:12:00.318000,L8,254.34,282.31,336.72,323.66,312.07,308.75,300.63,239.18,,,,,,,
2015-01-02 22:11:27.004000,L8,371.61,352.86,360.88,345.66,338.71,335.03,331.83,330.19,332.29,328.48,336.85,332.25,335.67,338.61,332.24
2015-01-02 22:11:50.958000,L8,377.99,354.91,362.34,347.49,341.71,337.71,335.00,333.71,334.85,331.51,340.15,334.19,336.60,340.21,333.66
2015-01-18 22:11:24.746000,L8,371.77,354.41,360.28,347.93,336.86,336.92,329.18,329.51,332.97,326.43,341.70,338.37,359.07,372.04,425.87
2015-01-18 22:11:48.696000,L8,371.90,354.43,360.46,348.09,337.35,337.11,329.50,329.39,333.21,326.78,341.88,338.94,359.04,373.29,425.88
2015-02-19 22:11:13.759000,L8,386.53,366.91,382.30,377.00,376.29,374.76,372.00,367.69,365.42,430.01,450.46,510.94,536.94,461.41,428.54
2015-04-24 22:11:08.401000,L8,335.42,326.83,342.57,318.71,314.78,309.04,194.96,268.55,271.80,289.04,312.71,314.57,264.85,262.22,300.04
2015-05-10 22:10:28.533000,L8,392.19,370.07,385.42,376.54,372.71,374.34,369.87,366.52,363.25,376.45,375.05,366.13,366.47,365.43,372.24
2015-05-10 22:10:52.487000,L8,392.09,370.07,385.23,376.53,372.55,374.32,369.90,366.50,363.22,376.76,374.99,366.06,366.46,365.33,372.18
2015-06-27 22:10:46.339000,L8,334.21,314.07,204.14,,311.95,310.31,305.49,304.32,308.88,301.65,313.29,315.02,317.91,322.65,316.83
2015-06-27 22:11:10.298000,L8,333.51,314.22,340.81,,311.69,310.03,305.14,303.92,308.68,301.05,313.23,314.92,317.82,322.64,316.84
2015-07-29 22:11:01.897000,L8,384.65,364.23,367.81,345.55,343.06,340.18,338.54,337.32,336.93,335.66,343.02,343.69,339.35,347.66,337.78
2015-07-29 22:11:25.856000,L8,384.91,364.42,367.91,345.96,343.77,340.61,339.11,338.19,337.90,336.22,343.63,344.60,339.87,348.88,338.41
2015-12-20 22:11:33.546000,L8,391.14,352.92,365.28,347.63,339.68,333.93,330.05,332.12,333.06,326.46,339.10,335.56,336.66,344.63,336.22
2015-12-20 22:11:57.501000,L8,390.92,352.76,365.41,347.61,339.69,334.20,330.25,332.49,333.22,326.50,339.60,335.59,336.88,345.39,336.53
2016-02-22 22:11:18.630000,L8,393.02,365.46,370.07,367.72,374.87,375.42,370.82,366.42,370.12,354.06,373.80,363.09,363.45,367.37,368.11
2016-02-22 22:11:42.580000,L8,393.04,365.49,370.08,367.84,374.89,375.42,370.85,366.29,370.04,354.11,373.80,363.10,363.50,367.39,368.16
2016-03-09 22:11:16.948000,L8,345.45,337.48,350.21,389.62,333.42,525.27,322.55,321.26,323.46,315.07,335.08,330.29,432.39,474.80,449.63
2016-03-09 22:11:40.902000,L8,345.38,337.99,350.87,390.27,334.64,526.06,323.38,322.12,324.19,315.45,335.91,331.08,376.04,475.55,450.78
2016-03-25 22:11:08.402000,L8,380.08,360.71,371.09,368.51,365.78,370.17,367.63,362.51,367.09,381.87,379.44,363.40,357.52,360.90,357.85
2016-03-25 22:11:32.353000,L8,380.11,360.72,371.08,368.50,365.77,370.11,367.63,362.51,367.03,381.86,379.45,363.43,357.52,360.99,358.68
2016-04-26 22:11:21.230000,L8,385.82,368.30,379.38,374.92,355.17,362.77,362.93,362.24,358.76,354.53,366.19,365.03,365.60,364.39,364.71
2016-05-12 22:10:56.720000,L8,391.35,369.05,385.95,377.74,374.97,372.28,370.64,367.27,364.68,369.77,380.60,390.65,396.49,368.25,372.88
