dates,satname,nzd0379-0000,nzd0379-0002,nzd0379-0003,nzd0379-0004,nzd0379-0005,nzd0379-0006,nzd0379-0007,nzd0379-0008,nzd0379-0009,nzd0379-0010,nzd0379-0011,nzd0379-0012,nzd0379-0013,nzd0379-0014,nzd0379-0015,nzd0379-0016,nzd0379-0017,nzd0379-0018,nzd0379-0019,nzd0379-0020,nzd0379-0021,nzd0379-0022,nzd0379-0023,nzd0379-0024,nzd0379-0025,nzd0379-0026,nzd0379-0027,nzd0379-0028,nzd0379-0029,nzd0379-0030,nzd0379-0031,nzd0379-0032,nzd0379-0033,nzd0379-0034,nzd0379-0035,nzd0379-0036,nzd0379-0037,nzd0379-0038,nzd0379-0039,nzd0379-0040,nzd0379-0001
2009-02-09 22:05:19.855000,L5,,,,249.09,185.25,256.66,258.67,212.72,236.66,240.67,183.17,187.97,236.46,189.94,,,,,,,,,,,,253.13,252.12,240.69,252.97,216.43,215.33,,,,198.63,219.83,215.33,198.78,202.40,216.07,
2009-12-03 22:03:55.814000,L5,428.06,320.25,322.24,317.46,342.52,338.43,343.69,341.52,338.46,340.69,330.71,331.65,333.54,333.65,338.39,326.43,335.44,335.66,338.19,336.27,332.79,342.74,353.55,354.40,365.60,349.89,347.43,350.64,360.80,354.73,349.59,381.54,373.69,363.45,361.01,361.33,360.17,354.72,352.19,339.14,324.76
2010-02-21 22:04:20.664000,L5,289.49,308.28,302.13,294.63,311.27,314.64,310.15,309.15,304.73,311.35,304.53,294.61,307.75,308.98,304.77,287.86,304.97,313.94,320.43,315.36,310.83,311.71,319.36,324.74,333.13,311.05,303.98,329.85,325.06,323.53,317.30,331.40,336.88,339.03,346.19,334.31,342.49,319.94,319.25,315.11,303.62
2010-12-29 22:09:29.646000,L5,,285.44,266.76,272.35,281.12,285.45,283.98,273.32,246.93,,,,,254.71,274.83,271.84,289.03,287.84,288.52,279.18,273.13,269.35,271.91,279.23,293.97,278.74,275.09,282.70,293.76,294.47,272.88,280.60,,,,228.16,233.58,224.18,220.74,245.90,256.80
2011-01-07 22:03:20.155000,L5,412.73,324.11,317.61,316.07,326.23,332.28,338.32,336.10,330.46,325.73,320.42,323.70,330.53,329.08,320.98,324.37,333.19,336.57,334.91,328.48,324.91,326.96,333.56,337.33,347.45,335.71,329.04,336.49,342.10,337.21,329.91,337.59,345.26,351.80,359.54,345.48,350.81,339.49,348.67,345.05,322.29
2011-01-23 22:03:20.850000,L5,439.28,414.23,381.29,350.54,360.18,369.53,380.53,387.05,383.67,386.80,376.44,382.43,390.07,394.63,379.56,379.99,387.75,380.53,380.37,364.80,363.34,357.85,365.43,369.07,373.63,372.54,368.44,381.58,399.16,386.88,380.09,381.46,390.03,393.02,395.42,394.33,366.23,385.12,380.47,384.32,420.12
2011-02-08 22:03:23.241000,L5,,274.12,258.47,258.92,266.74,274.57,268.20,267.14,276.25,282.36,273.10,261.68,265.08,,,231.76,261.77,264.38,267.68,262.90,253.69,265.04,268.61,276.08,271.53,279.73,274.77,272.77,275.48,279.53,214.66,263.97,,,,,,,,,
2011-02-15 22:09:34.535000,L5,,,,,,,,,,,,,,,,249.03,261.58,248.29,250.87,,,181.71,242.49,267.20,262.10,270.77,271.38,279.30,279.87,218.51,261.20,280.64,279.37,289.90,296.52,249.97,300.13,239.95,269.41,264.09,
2011-03-12 22:03:19.303000,L5,284.93,309.81,305.23,297.62,309.61,314.64,304.56,306.29,301.14,312.08,304.84,298.93,300.41,307.94,307.37,293.44,308.22,313.31,318.84,312.11,308.64,307.53,314.26,321.28,331.78,311.38,307.67,329.94,326.02,323.28,312.28,321.89,329.08,335.14,338.95,327.69,335.73,321.84,318.15,315.26,307.40
2013-05-11 22:21:31.047000,L8,,,192.20,277.25,238.72,286.84,286.43,280.47,277.25,281.58,276.54,264.80,267.83,231.85,232.99,246.73,257.30,257.77,,,244.82,165.17,243.04,214.62,220.19,255.23,276.72,278.86,257.59,229.53,231.31,,,299.56,321.41,302.43,216.50,197.48,189.19,199.05,
2013-05-27 22:21:38.875000,L8,451.95,322.23,320.99,308.79,313.77,318.96,317.26,315.88,315.14,315.83,308.91,305.75,295.58,293.74,301.93,364.36,380.22,382.48,311.63,306.80,300.93,301.06,307.32,312.47,331.96,356.57,311.20,334.68,321.10,327.15,308.00,312.03,324.38,337.83,352.29,327.12,356.99,335.43,338.46,350.91,189.09
2013-06-05 22:15:27.079000,L8,,,208.60,277.76,239.03,281.87,287.12,241.79,276.78,281.39,277.94,264.26,265.69,237.23,,241.33,236.07,258.81,,,,,,,,,224.29,275.02,251.90,,,,,,,,,171.71,191.38,194.58,
2013-07-14 22:21:34.493000,L8,,,208.07,277.06,238.87,286.46,287.07,182.82,280.46,282.33,278.91,265.15,266.80,233.67,,239.25,267.61,263.03,,,,,,,,,275.12,276.57,256.83,204.31,237.95,,,,,,,176.68,189.60,194.43,
2013-09-16 22:21:33.422000,L8,455.90,435.34,461.08,368.88,379.12,400.40,395.85,395.82,417.98,396.33,384.61,403.67,423.89,415.05,393.77,445.66,410.40,416.20,435.48,454.69,369.91,391.17,459.22,480.13,448.48,381.73,392.41,408.10,428.02,399.90,413.36,412.30,415.71,437.76,459.36,453.47,443.69,431.66,442.12,436.57,471.42
2013-10-18 22:21:25.531000,L8,,295.84,265.30,285.37,293.41,298.72,295.66,298.15,309.02,295.71,288.23,260.54,259.35,271.62,277.87,284.55,294.44,298.53,276.34,281.99,193.42,243.78,227.95,188.20,,,,,,,,,,,,,,,,,258.77
2013-11-12 22:15:08.029000,L8,443.66,368.01,341.00,341.08,350.47,371.27,394.97,411.61,396.05,401.86,391.26,417.69,422.46,427.16,434.01,429.15,507.84,468.42,393.67,463.62,447.20,480.05,483.80,376.04,383.39,381.87,392.63,411.20,418.54,414.78,482.53,458.46,461.75,451.71,459.03,465.43,503.19,467.02,503.12,540.80,341.51
2013-12-14 22:14:57.422000,L8,439.48,332.57,344.79,339.98,361.72,371.37,389.14,374.93,367.11,379.12,371.12,390.64,399.31,414.45,446.59,451.10,457.72,446.69,428.30,387.92,387.22,390.76,349.94,401.80,393.61,409.38,413.32,506.78,492.60,462.05,398.22,401.95,406.30,416.24,405.34,368.76,380.77,352.79,371.00,360.73,413.98
2014-02-07 22:20:33.142000,L8,453.34,412.13,373.68,345.35,351.50,365.20,390.61,387.47,389.45,391.36,383.81,391.04,410.54,360.49,359.81,365.20,357.99,366.90,379.47,354.42,415.13,354.93,358.20,362.37,358.40,360.59,363.48,368.40,381.15,372.05,384.12,395.58,401.06,392.86,392.22,383.73,367.44,371.54,374.79,380.42,421.72
2014-02-16 22:14:14.638000,L8,,,,269.86,234.57,280.06,277.64,260.92,254.72,265.68,268.86,251.73,252.50,214.53,226.86,244.83,266.48,248.42,,,,199.67,240.33,235.34,249.93,262.34,271.23,266.05,259.14,243.05,245.46,186.55,184.98,,,,,,,,
2014-03-20 22:13:49.616000,L8,412.42,319.67,313.41,306.69,316.44,324.84,321.83,320.27,318.98,321.68,317.71,314.18,305.21,306.72,313.33,316.27,324.54,322.22,318.12,314.76,312.35,317.24,320.35,321.20,340.19,324.13,350.73,330.54,326.53,329.83,314.39,320.23,332.39,342.45,346.60,383.15,376.18,384.85,333.37,324.25,310.70
2014-05-14 22:19:08.687000,L8,,,,267.47,237.47,281.09,282.73,192.41,271.64,273.01,275.08,256.51,261.50,224.77,,238.75,258.35,223.45,,,,,,,,,267.23,276.56,259.69,278.53,289.32,,,,,,213.62,190.02,182.30,194.22,
2014-07-26 22:13:18.997000,L8,,,206.60,274.40,239.77,276.01,289.63,195.74,275.42,277.20,274.37,257.49,262.11,228.61,,239.96,289.41,267.05,,,,,,,,,271.30,277.32,270.56,260.36,244.50,,,,,,,,,,
2014-08-27 22:13:29.246000,L8,,,196.49,276.08,282.93,284.36,287.91,280.58,291.80,292.46,287.86,265.54,261.26,261.03,259.52,260.48,268.60,,,,,252.24,265.11,239.01,,,,,,,,,,,,,189.32,242.66,233.60,196.82,
2014-09-03 22:19:42.686000,L8,459.57,518.27,443.97,354.68,361.89,360.55,365.06,368.80,376.47,365.25,355.58,366.72,409.39,418.57,404.67,449.62,372.22,395.54,420.05,393.06,374.79,382.32,382.35,378.52,392.98,379.43,388.31,400.03,421.61,421.34,425.25,434.81,411.18,416.00,454.71,468.77,419.99,450.01,459.51,440.55,503.12
2014-09-28 22:13:32.732000,L8,293.21,314.23,307.68,303.60,314.49,320.36,318.35,317.35,317.57,319.81,313.60,311.87,303.26,305.13,311.50,313.94,324.83,323.07,316.89,324.06,323.19,342.63,342.64,324.77,340.46,322.15,321.91,329.23,324.31,347.92,366.33,319.14,333.66,349.25,375.67,334.40,353.08,324.10,331.74,320.48,304.99
2014-10-14 22:13:38.532000,L8,284.10,306.82,306.21,289.82,295.53,293.40,294.09,265.91,237.88,,,,,,,,,178.08,192.11,221.27,258.66,292.16,275.03,285.95,334.42,318.16,315.17,317.06,319.50,320.56,306.16,313.97,327.38,336.10,341.33,326.26,339.71,315.89,320.60,300.26,273.91
2014-11-06 22:19:49.237000,L8,,288.96,262.71,280.22,289.71,289.90,288.37,290.38,280.95,288.58,283.32,274.20,274.65,232.54,274.51,276.56,291.95,284.63,278.41,287.51,284.65,272.67,273.75,285.74,286.69,290.14,287.29,281.35,300.13,301.78,286.96,295.78,290.28,313.78,321.76,306.53,304.45,296.61,266.84,281.29,
2014-11-15 22:13:37.425000,L8,296.43,314.24,311.86,304.00,311.20,316.93,317.17,314.81,319.52,317.09,310.36,302.31,301.62,300.38,307.10,310.70,322.02,317.61,321.28,314.30,322.53,309.50,313.66,318.60,334.90,321.50,320.58,323.61,322.97,320.50,308.54,359.13,366.75,376.09,374.91,385.21,381.15,326.54,330.79,322.56,310.20
2014-12-01 22:13:36.144000,L8,316.97,325.41,317.51,310.83,322.97,337.40,327.44,358.23,350.54,342.84,342.90,348.88,363.85,355.05,369.67,383.38,335.58,352.36,383.84,361.15,373.93,339.53,342.82,361.91,360.90,359.96,358.68,374.58,381.17,353.56,357.38,360.55,361.95,361.92,381.56,401.14,382.75,385.72,397.01,411.03,317.54
2015-01-25 22:19:32.598000,L8,415.12,324.08,311.86,306.68,314.62,321.26,319.52,315.81,316.99,319.59,313.98,311.10,306.04,308.22,312.72,318.88,327.02,323.14,321.76,315.88,310.95,314.68,322.77,327.27,339.26,325.54,325.20,326.22,329.06,326.76,316.47,324.10,332.61,341.12,344.92,331.44,352.77,328.33,333.31,327.52,313.58
2015-02-10 22:19:26.793000,L8,408.95,319.38,312.45,306.53,313.51,319.74,318.76,315.81,312.76,316.70,311.55,309.81,309.00,307.51,317.23,318.00,326.58,324.84,323.78,316.37,313.23,313.78,322.10,325.16,336.12,323.26,323.21,324.85,326.95,325.88,316.63,329.44,334.00,343.86,346.48,331.69,362.17,328.26,333.32,324.37,310.39
2015-02-19 22:13:13.545000,L8,453.54,329.37,336.00,329.51,350.31,381.45,371.72,353.39,349.57,356.62,391.99,361.84,359.01,382.89,349.35,351.81,349.20,352.15,355.29,347.45,353.91,362.28,352.19,363.64,364.42,378.85,368.79,366.93,390.34,383.21,349.37,363.33,386.20,369.68,395.33,374.34,396.45,396.74,382.65,428.45,332.78
2015-02-26 22:19:22.786000,L8,,174.59,191.64,277.50,282.69,286.91,287.35,285.67,281.69,285.23,277.76,269.19,271.09,228.02,267.31,274.41,288.46,277.73,272.89,268.88,265.56,266.24,265.76,,,,,198.39,255.97,289.47,280.58,289.34,266.47,196.10,197.10,210.54,,238.84,264.77,269.74,
2015-03-14 22:19:11.321000,L8,291.31,314.11,309.73,305.48,312.17,319.13,319.57,314.95,313.50,316.05,309.06,303.67,301.85,302.49,308.53,313.68,321.17,319.26,317.19,315.18,308.44,311.97,320.89,318.36,335.91,321.24,320.04,319.41,323.15,319.42,311.20,318.08,326.92,339.67,343.14,330.50,354.49,325.36,331.06,322.18,307.25
